source	reference	translation
ئەوە ئڕا ئەو وەژان و قورس بۊ.	that was painful and difficult for him.	It was hard for him.
بووەخشی لە تەخت خەو کیشامەدەو دەیشت.	I'm sorry I've dragged you out of bed.	I slept and walked.
کات ئەوە هاتێیە بەیدەو لا.	it's time for you to step aside.	then it was time for him to go.
هە ئەو جوورە گ نەتۊەنسم ئەنجام بەم.	as I could not possibly have done	I was able to do it in the same way.
گومان نێرم گ ڕەسیە ئاخر تراژیک ئەو.	I have no doubt that it led to his tragic end.	I am sure I am in the final mood.
کاتێ گ سیخەگە لە ئان هاتن دزەیل ئەڵگرت	when he got the poker in case of burglars	when the siege was made to prevent the thief from entering the the the the theft
فەرمان ئەسبەیل سوور دا، خزمەتکارەگەم.	ordered the sorrel nag, my fellow servant	I commanded the red horses, my servant.
ئەوان قەت لە یەێ سڵام و کێخوەشی فەرمی فرەتر نەچۊن.	that they had never gone further than formal greetings	they had never received more than a formal greeting.
ئەمانێگ پێچەگان لە شوون خوەیان بۊن.	but the bolts were in place.	but the beds had to be kept in their pocket.
خوەشاڵم کە ئەو سەر وەخت هاتەو جی.	I'm glad she got back in time.	I am glad she has come back before it is too late.
ئەمانێگ گشت تاوانەگە گرمەو مل خوەم.	but I take all the blame upon myself	but I lay it all on my own.
وە خێرایی نووڕیە دۊرەو.	looked quickly away.	she turned away with prodigious speed.
دارسانەگە ئێرنگە لە جی ڕەش، خوڵەمژی بۊ.	the forest was gray now instead of black.	the woodpile was by this time smoked out of his pocket.
کە تەمەڵمان کرد.	which disposed us to sloth	which we did.
کە ئێ نەهەنگە ئێقرە کردۊدە مایەی ڕخ سروشتی.	that so much invested the whale with natural terror	that the fire had plunged into a natural disgust.
ئڕا ڕاکردن لە دەسێ، بڕیار دا لە وڵات نەوسێ.	in order to escape from her, he determined to quit the country	for, withdrawing him from the country
هۊرشەی ئەو هیچ قینێ لە دووخ خوەێ نێیاشت.	her mind had no distaste for her own set	her mind was not in the same mood.
پابەن بۊن کاڵەو بۊ.	the obligation faded.	it was bound to turn out vicious.
هیچکات نەیمە وا لێوا بووەشیەێ.	I never see the wind blow so.	I've never been out of his own land before.
ئەمانێگ شازادەی پیر قسەگانێ بڕی.	but the old prince interrupted him.	but that the old princess had a positive dislike for her.
وە بوون یەێ ڕفت کاولکەرێ بۊە تێکشکیان.	turned into a rout because of a devastating downpour.	They were almost extinguished from being a rabbit.
ئەڕای کڵاس مەدرەسەی بانان ڕێکێخست.	arranged it for the future schoolroom.	He was dressed in school shoes and light summer trousers.
م یەێ مەلام و وەی مدووە تواێ لە سەرووی گومانەو بووم.	I am a priest and therefore I ought to be above suspicion	I am the chief suspect in this suspicion.
هێمان لە بان پلیکانەگان، شەش گام لەو خوارتر ئەڵاژیایە.	still lying on the staircase six steps below him.	still on the stairs, six paces underneath the level of the stern platform.
سێ خولەک سەیر کردارەگان ئەسبەگە کرد.	watched the horse's action for the space of three minutes	He looked at the birds for three minutes.
ئەمانێگ م فکر کردیام خەم چشتێگە گ ئیوە هەرچۊنێگ بوو هەست وە پێ کەین.	but I thought grief was something you felt anyway.	but I thought you were unhappy because of what it has defined so far.
لە پلیکانەگان چیەو بان وە دەرێگ لە ناو یەێ ئەیوان.	went up the staircase to a door in a corridor.	He walked up to the front door and entered the room.
هەرچەن وەی سەرکەفتنێگ بۊچگ ئەڕای ژانەگانێ.	though with but small success for their pains.	though of a small victory to the ladies
ئەمانێگ ناوجیکەرێ کل کرد تا کار جیابۊنیان بخەێ لە یەک.	but sent an intermediary to arrange the terms of the separation	but they called a halt to halt their business.
ئەڕای یە گ ئەوسا قەت لێوا پێویستێگ وە پەلە نێیاشتم.	for I have never had such need of haste before.	I've never had to hurry you.
وە فەرمان شۊەگەی، ئەو هیشتە جیەو.	at the orders her husband left her	by commanding her sister in law she went away
وە جگێ حەزەو براورد دەور وەرم بگر لە میلکانێ گ لە ناوێ بۊم.	look around me with some interest on the strange land that I was in.	I could see the sides of it encompassed with several gradations of galleries, at certain intervals, to descend from one to the other.
وە پشتەو، لە بان کوومەی بەردەگان ئەڵاژیا.	lay down on his back on the heap of stones.	Behind him, he looked on the glasses.
قەت بڕیار نەۊ جارێ تر بۊنمەێ.	I was never supposed to see him again!	I never decided to do it again.
چمانێ ناچار بۊن بیل ئەو، ئەوە بۊشێ.	as if they were forced to let him say it.	as if they were forced to leave her, she would say
وەی مدووە پەلە کردم وەرەو لای ئیوە.	that is why I hastened to you.	I hastily pursued her to this side.
نیەتوام دی لەبارەی قسە بکەم.	I don't wanta talk about it no more,	I don't want to talk about it any more.
لێواسە گ گشت ئاست پەسداری دابەزیاس.	that's how it is the whole level of husbandry has fallen.	a fever, unexpected leap.
تواێ ئاگاداردان بکەم لێ وتاقە گەوراترە.	I should warn youit's bigger than this room.	to which I must warn you that there was a very large room adjoining
ئەڕای خوەی و مناڵەگان پزشکێ دامەزران.	for herself and the children she employed a physician.	appointed a doctor for himself and for his children.
تا ئەورە گ ئەو بان دەسێ هات تەقەلا کرد تا شوون میز دەسەڵاتدارەیل ڕێکوپێک بیلێ.	she did everything possible to keep the places at the table of honor in order	Until he hurriedly reached the centre of the room to make sure.
پاداشتێک ئەڕای ت ئەڕای داڵگێ.	a recompense to you for his mother!	the rewards for your mother
ئەو شەو چێیە خوار.	he went down that night.	went away after a single night.
نەقیزەی ئەسبەگەی دا و وەر نا وەرەو ناو ڕووبارەگە.	spurred his horse and galloped into the river.	So he hurriedly pursued Kishot all day and entered the room.
هێمان خەریک چڕین چریکەی بۊچگ خوەمم.	I still humming my little tune.	I am still about to have my cupboard.
یەخەگان لە بان سەرێ	ice cubes on her head	laying the beds on his head
ئەو لەوە ئڕا دراوردن وێنەی کوڕەگەی کەڵک وەرگرت.	she used it to push out her son's photograph.	she was as though deprived of the power to think.
خەیاڵ مرافەیێگ وەل منا کردۊد!	you reckoned on a bickering!	He's made up his mind to dream of happiness!
لە ڕۊ خاسیەو تواێ وتاق بۊچگێ بەنە پیم.	I should be given a small room as a favor	I was interested in a small talk.
لە فیشەک یا چەقوو	than either a bullet or a knife.	in spite of the scarf or knife
کاتێ یەکم تام چێشید.	once you've had that first taste	when I first noticed it
یا هەوڵ بێیە یەێ سات یا فرەتر بخەفی.	or trying to snatch an hour or so of sleep	or trying to raise himself for an hour or after.
درس چۊ چشتێ گ هۊچ ڕۊ نێیاۊد.	just as if nothing had happened.	Learn a little bit of consistency.
ئێقرە تەقەلا و ئەڵدڕین پووس و دڵنگ.	tearing both skin and clothes to some extent in the effort.	but that he had a positive dislike for her.
چارەنۊسم یەسە گ تمام ڕووژەگانم گیانم بدراێ و ئازار بکیشم.	I shall have to toil and moil all my days	I have the misfortune, to have been unhappy in my life for the rest of me.
یە دەس پیاگێگە کە دەس کردیەسە زنێی تازەیێگ و وەرجە یە گ باێدەو مرێ.	it's the hand of a man that's started in on a new life, and'll die before he'll go back.	this is the man's hand that has begun to work for a new lady and is now his turn.
وە شێوازێ جدی تەقەلا کرد نواێ خواردن هەر لاشەیێگ بگرێ.	as earnestly tried to prevent any body's eating it.	So he hurriedly pursued Kishot all day.
تا وەختێ چەرمگی چەوەیلیان نەۊنم، وە ڕاس کێشەی نێرم.	I'm not really in trouble until I see the whites of their eyes.	I don't have a problem here as long as I live.
چاوەڕوانی نەکردم کە خوەم بووم.	I hadn't expected to be myself.	I didn't expect to be myself.
ئڕا یە گ ئەو تەنیا هەشت ساڵان بۊ.	for, although she was only eight years old	Because she was only eight years old.
هەردگیان نەتۊەنسن یەکم بوون، چونکە پلیکانەگە هەر جارێ تەنیا یەێ پیاگ وەرگرتیا.	both of them could not be first, for the ladder would but admit one man at a time.	they could not agree, since they had only one man to take the watch back.
هۊچ لەورە نەۊ جگە لە سقان.	naught was there but bones.	there was nothing but tears.
وە داماویەو نووڕمە دەور وەر میزەگە.	I look helplessly around the table.	I looked round at the table.
تەنانەت ئەو ماوە گ دیل کریاس.	not even the length of time he had been imprisoned	Even the water that was in the water.
وەرەو ماڵ کیشانێ.	dragged him to the house.	went back into the house.
ت بۊدە یەکم کەسێ گ بزانێ.	you'll be the first to know.	you would have been the first one to know it.
وتمە پید م هیچ بانگخوازێ نیم.	I told you I ain't no preacher	I told you I didn't ask you anything.
مینیا لە کلگ ناوێنیەگەم دریژ تر بوو.	seemed to be somewhat longer than my middle finger.	it was like another sound escaping under my nose.
ئڕا یە گ ئمێدوارە بووەخشنەێ.	because he hopes to be forgiven	to congratulate you on the inquest this afternoon
وە بێ باوەڕەیەو سەرم لەقانم.	I shook my head in disbelief.	I jumped incredulously.
م هێمان فکر کەم گ ت ئەو شەوە قین کردۊد و قەت لە خوەما نیەۊنم ت بووەخشم.	I still think you were hateful that night and I never expect to forgive you.	I do think you'd be disgusted at night, and I don't want to tell you.
هۊر ئەنجامدان بازی وشەیل کرد.	he missed doing the crossword.	He thought about doing a wordless play.
هە لەورە نەنێ قەور.	they'll bury him right there.	It's not like he's got the trains running on time and all his ducks in a row.
ئەمانێگ شەکەرەگە لە هۊرێیەو چۊد.	but he had forgotten the sugar.	but the square cracked
داڵغە بردۊدە ناو چشتەیل ترەو.	was deep in thoughts of something else	slipped the egg in something else.
کڵاوە دانا و نیشت.	put on the hat and sat down.	He put his hat on and sat down.
ئەۊ ئۆکسیژن نیاز داشت.	he needed oxygen	She needed oxycrat.
نە وە خەرج کردن وە مەیل خوەێ.	not by spending as he pleases	not by wasting money on her own.
پارەکە هەو کاتە کڵاوەێ ناۊگە بان سەر.	when he'd placed the hat on his head a year before	the old man did not pay attention to her, and she did not let him go.
بووگ وەرجە چگنێ ئەۊ لەیرە وەلیا هاوسەرگیری بکەێد؟	may even be about to marry her before he leaves here?	how could he marry her?
کەس نیەتۊەنێ نواێ بگرێ.	nobody seems to be able to stop her	nobody that she could wish to scheme about for her.
کە تمام مانای یەێ گۆرانی لە ناو وشەگانێ شاریاسەو.	that the whole meaning of a song lies in the words	which translated the whole song into his own words.
خەریکۊ لە ژێر قورسایی ناڕەزامەندیێگ بڕووخێ کە پێشتر نەزانسۊ.	almost crumpling beneath the weight of a disapproval she had never known before.	he was about to turn under the weight of a disapproval she had not known before.
لە زنێما ئێقرە خوەشاڵ نەۊمە.	I've never been so happy in all my life	I've never been happier in my life.
وە تەنیا نەچیدە مرافە وەلیانا.	don't you go fighting them alone.	not only was there nothing terrible
باڵەیل خوەش تاش لۊەتێ	her beautifully moulded arms bare	his arms splattered with white paint.
ئە دروو بۊشیدە پیم، تواێ ئەڵپەڕگەی خاسێگ بکەید.	if you are telling me a lie, I'll lead you a pretty dance.	If you leave him alone, you will not leave him alone.
ئاخرەیل شەوێ بۊ.	his end was night.	It was late.
بوودە مدووێ یە گ دڵێ بتەپێ.	making her heart jump.	as it silently serpentines about his heart.
ئەۊ دی وەو جوور ئایەمێ متمانە نیەکەێگ.	he would never trust a man like that again.	he had not believed in it, and he had not believed in it,
کە چۊ ڕەخت خەو وە کاغەز پووشیاۊد.	which was, like all the rest, covered with papers.	which was covered with a paper cross.
چمان یەکێ دێرێ تیەێ.	I think I hear some one coming.	as if one is delayed.
وە تۊلەکی گرتنەێ.	they took it as a joke.	fell into a flood of abuse.
پیرتر لەوەمە دروو بۊشمە خوەم و ناوێ بنەم شەرەف.	I'm five years too old to lie to myself and call it honor.	I've got more than enough of fighting.
تواێ م دویس هزار دلار نەزر داشتووم.	I must be holding two hundred thousand dollars in bets.	I only had twenty thousand dollars left.
ئڕام لە خوەیشگ ڕاسگانی ئەزیز ترەکە.	dearer to me than any blood sister could ever be.	dearer to me than any blood sister could ever be.
سینی وەسیلەیل کەوشسازی و کارەیل تمام کۊەنەێ، گشتێیان چۊ جارانۊن.	his tray of shoemaking tools, and his old unfinished work, were all as usual.	he had finished their work, and finished their work, all in a somewhat decayed condition
م دز نیم بەڵام دزەگەم کوشم.	I am not a thief, but I'll murder my thief.	I'm not a thief, but I'm a chicken thief.
وە دەنگ نزمێ وەلێیا وەت.	he addressed to him in a gentle voice	She said in a mixed tone.
بێ گومان کار گەنێ کردمە.	I must have done something wrong.	I doubt it was a mere irresponsible venture.
ئرمس خوەشی ڕشانن	shedding such tears of heartfelt joy	I was glad to get out there.
لە دۊایا هاتێ زەڕەی فێشتریش بوو.	then the attraction may be the greater.	there was a sun on the coin fire worshipper, depend upon it.
بێ هۊچ هەڵەی لە تێ.	without any mistakes in it!	There is no doubt left.
سەرەتا گومان یە بۊ ئەی مانکەن سیە مناڵ ڕاسگانیێگە ک هەوجوورە هێوەت بۊە.	at first I al most thought that this black manikin was a real baby preserved in some similar manner.	it is alleged that he had first introduced the disease of the cockroach into the family plane.
ئمجا دۊەتەگە چییە ناو ئاوەکە تا عەرەق گیانی بشوورێ	so she went into the water to wash off the sweat.	then she went into the water to leeward.
وە ماشین ڕەسانەێ ماڵ	drove her home.	He got out of the car.
من فرە خوەشاڵم	I'm very glad.	I'm very glad.
من ئەوە فرە وە خاسی زانم	I know that well!	I know that's so well.
ئمجا دو دۊەت جوان	then the two young girls	beautiful as it is, beautiful as it is!
وە گشتی من فرە خوەشمە مناڵ تیەێدن	but I am always fond of children.	I'm very glad, anyway.
هەڵسا و وە تۊڕەیی وە وەرانوەرمان وسیا پاوە	stood, livid and trembling, before us.	he was as though deprived of the power to think.
لە سەرەوبانیەگە چێیە بان و نوقمێیەو دا	went up the hill and out of sight.	He told the supervisor what he wanted and notified him.
هەریە ک ئەو وە ساق و سەڵامەت لەێرە دۊرەو بی وەپید ئۊشم	even as the hairs on my arms began to shrivel.	I'll let you know in advance that I'm going to lend you a massive attack.
دەس خوەێ نادە بان تێوڵێ	he put his hand up to his forehead.	He put his hand down.
یەی دەسم بەرزەو کردم تا خواهش کردنێ کووتایی باێد	I raised one hand to halt his apology.	I raised a hand to congratulate you on the inquest this afternoon.
یەکێ دو هناس قۊل و درێژ هەڵکێشا	gave a long gasp or two	one or two very large, wrinkled braids
مەنزوورم یە نیە ک لە ئەو پیایەیلەمە ک ژن ئێهمال بکەێدن	I don't set up to be one of those men that don't care about women.	I mean, it's not the same as being abandoned.
لێوا زانستم ک گاهەس گرنگ بوود	I thought it might be important.	I knew it might be important.
دڵنیا نەۊم تو بۊد	I wasn't sure it was you.	I wasn't sure if you were.
تا بڕەسنە دەسم فرووشیانە.	I can sell them fast as I get them.	to cover his neck and knees with a fleece of gold hairs upon the back.
هەر وە ناکاوە هار و هاژ بییە	maddened by a sudden attack of rabies	it was damp, somber.
دو دەس نا سینەوە	crossing her hands upon her bosom	He put his hand down.
هەست وە قردگێ زاڵ ئەوبۊن	feeling a little overcome.	a sense of fellowship.
لێواسە گ م کردمەسەێ ڕەوت کردەوەی خوەم.	which is such that I have made it my law of action.	as I had absolutely disobeyed it.
بایەقوشێگ وە نۆتەیل خەمبارێ وڵام دا.	an owl answered with his sepulchral note.	I smiled up weakly, reassuringly into her lap.
کە وە ئەدەب فراوانێگەو لە لێ پێشوازی کرد.	who received him with great civility.	which he offered in a very large and decorous letter.
هەرچەن وە گشت هازیەو کیشایەێ.	though he pulled with all his might	though of course poverty is no crime we must remember that!
وە یەێ کۆت ڕەش لووچدارێگ کە دکمەگانێ لە ژێر ڕیشە قاوەیی پیەنەگەێ بەسۊدن، وە ڕێزەو هاتە ناو.	had entered solemnly, in a black creased coat buttoned up under his spreading brown beard.	with a broken bone, scraping beneath the weight of a disapproval she had never known before.
چ بەدبەختی فامنەکردنیێگ.	what incomprehensible misfortune	what an evil genius!
سەرەتا وە یەێ دەس گرتەێ، ئمجا وە دو دەس.	he took it first in one, them in both his own.	first with one hand, then with two hands
م جۊلیامەو تا دۊا تەقەلا بکەم ئەڕا لەنوو وەدەسهاوردن دووسی ئەو.	I was moved to make a last attempt to regain his friendship.	I left him climbing to the window to make sure.
ئەڕا یە گ ئەو تا ئێرنگە قەت نەۊەسە خاوەن چشتێ گ ئەڕای خوسە بخوەێ.	for until now she had never owned anything worth grieving for.	for he had never had anything to eat of it before.
ئەو نیەتۊەنێ ئەو شەوە وەلیا بچوودە سەر ڕێکەفت، ئەڕا نموونە ڕێکەفتێ گ یەک یا دو ڕووژ پێش دیار کردۊ.	he would not be able to keep an engagement with her that night, for instance, that he had made a day or two before.	She couldn't keep her husband out of the deal, for example, a day or two days ago.
لە کاتێ گ بێدەنگی پڕ لە ژانێ لە دادگا حکومەت کردیا.	while a painful silence reigned in the court room.	while the court ruled in a paroxysm of despair.
ئێرنگە دەمارەگانێ ترسناک چۊچیاۊدە یەکا.	his nerves were terribly overstrained by now.	now my fearful face was touched.
وەل داڵگێیا لە کلیسا بۊ، و لەناکاو تۊش ناڕەحەتیێگ هات، وە بوون دووخە سەرنجڕاکێشەگەی، نەتۊەنس بووسێدە سەر پا.	was at church with her mother, and suddenly overcome by indisposition, arising from her interesting condition, she could not remain standing,	but she returned to church, and suddenly she perceived the problem, and, being still more attractive, she could not walk.
جیا لێ چشتەیلە فرە ڕخدارە، لێرە ئێ وەخت شەوە وەل جادووگەرەیل و جنەیلە.	besides this kind of thing's too awful, here this time of night with witches and ghosts	There are a variety of different types of things that exists between now and tomorrow.
سات یەک شەو، هاتێ دەنگ خەنگ گەورای شنەفتۊد.	at one o'clock in the morning, possibly, she heard a loud burst of laughter	but when I heard a loud Bells ringing overnight
لە ڕووژ سزادانێ، کە داڵگێ، هە ئەوە ئەڕای ڕاپۆرت بکەێ.	on his day of sentence that she, his mother, would report the samefor him.	He will report to me the day when he will die.
یا خاسترە بۊشم لە سووەو دی خزمەتکار م نیە.	or rather him who will no longer be my servant to morrow	I better tell you that I'm not the servant girl.
درس کردن تاقێ لە بان سەرم چۊ تاق کلیسا.	making a vault above my head like the archway of a church.	I remembered a little bit of prayer from the top of my head when I first went to church.
دڕندەی وە دفناک سوور بردۊدەو.	the brute with the red nostrils had won.	gleamed red along the edge.
پێشتر کەفتۊمە گریان داماویێگ، و هەست وە یەتیم بۊن لە ناو ئێ دنیای گەورا کردم.	I had already broken out into a desolate cry, and felt an orphan in the wide world.	I'd already been burned, and I felt a pang of happiness in the world.
پێشنیارێ کە هەڵە کردم ئاراستەی کردم و ئەویش تمام حەق وە پێ بۊ ڕەدێ بکەێ.	a proposition which I was wrong to suggest and he quite right to refuse	I suggested that he should be discharged, and that he should be discharged.
ڕیسک گوناوگەڕیێ کردم.	I risked the fraud	I smiled at him, and touched his forehead.
خاڵ نگەرانی پڕ لە ژانێ بۊ.	was a point of painful solicitude	the alternatives were the genius of genius.
بەسیانە بزمارێ لە قێ دیوار، و وە وریاییەو پێچانێ.	he tied them to a nail in the wall, and carefully plaited them.	He had to lean against the wall and carefully.
توانای فام کردن بارودۆخ و خەم ئەو.	able to understand her position and her sorrow.	the habit of understanding his situation and understanding his sorrow.
توام قسەیل خێرخوازانەی خوەم بژنەفم و بڕەسمەو.	I want to hear and understand my benefactor's words.	I can do, I'll say goodbye.
پرسیار وە لێ کرد کە ئایا شانازی بەخشێدە پێ نان نیمەروو وەلیا بخوەێ؟	asked her whether she would honour him by lunching with him?	asked if he might have the honor of bestowing on him the meaty milk?
ڕەد بۊن پیاگ نەۊد.	had not seen the man pass.	it was not a man's turn.
ئەمانێگ کاتێ لە ناوێن ئێ تاشەیلە ڕێ کردیام.	but as I was making my way among these crags,	but when I led him through the rock
کە وە دڵنیاییەو خوەێ لە تاقیکردنەوەگان بە ناو بەێ.	who will certainly ruin himself in experiments	that certainty was in his test.
خەسۊرەگەێ بەدێ لە لێ هات.	her mother in law detested her	the good news came out of him
دۊای وسان، براورد ئێ لا ئەو لای گرت.	after stopping to look about her,	So he went to Shame's room and took him to himself.
تازە، خاڵە سیەگەد هە وە هۊچ نیەو.	in the meantime, your black spot ain't	newly, the black spot is not with you.
ڕخێ چیا لە وەر چەو مەردم دینەنێگ ڕێک بخەێ.	he was afraid of creating a scene in public.	It's as if it's the right thing to do and the right thing to do.
لە یە گ مەردم بایە دووسێ داشتوون توڕەۊ مادامێ گ ئەو هە خوەش ئەو ڕۊ ئەوان نێیاشت.	he was angry that people should go on being interested in him when he took no interest in them.	that the people would need to retain a grudge against him when he was pleased with them.
یەکم وەی مدووە گ سەلیقەی تاکەکەسی ڕێگە نێیا پێ دڵنگ ترێ بکەێدە وەر.	first because his personal taste would not allow him to dress in any other way	the first was that the one was silent and didn't allow him to take another trip.
ئەمانێگ هەرچەن پێخوەشۊ نەچوودە تێ.	but though he would have rather not entered it	But it wasn't as scary as it was.
هەرچەن م تەنیا ئەڕای یە هاتمە گ ئەگەر تۊەنسم بامە مەیەتد.	though I have come only to aid you if I can.	though I came only to announce that if I could tell you
وە سەختی تۊەنس سەتڵەگە هێز بەێ.	she could hardly lift the pail.	And he held his stick in his hand.
ئەڕا چە شراو نەخوارد؟	why did he not take wine?	Why didn't he eat the milk?
هیشت یەێ خولەک بچوود.	he allowed a minute to pass	give yourself a minute's time.
کە پیاگێ گ لەورە کار کردیا کەفتنە لێ.	that the man employed there was dismissed	that the man who worked there was seized
م ئەومەڕەسۊم و هیچ کە دووس نێرێ ئایەم ئەومەڕەس وە ژیری بۊنێ.	I was stupid and nobody likes to see a stupid guy wise up.	I love you and I love you like I love my life and my life.
ئەو وت کە خەوەردارێ کەێ لە بڕیارەگەێ.	he said that tomorrow he would let her know his decision.	He declared that the verdict had been handed down.
ڕێک لەو کاتژمێرە گ شەو پێش ناوێ ناۊد.	precisely at the hour named the night before	Just as the night has come to an end.
لە وتاق باڵە وەرەو وتاق چاوەڕوانی و تەبەقەی خوار وەرەو هسار.	through the ballroom to the anteroom and downstairs into the yard.	He talked to me and waited for an instant.
ئێرنگە ت فرەتر منیدە ئەو.	you're much more her now	You are now more important than I am.
یە گ گوماناوی بۊ کە هە چڕینەگانیان شنەفتۊد.	that it was doubtful whether she had even heard their calls.	She suspected that she had heard her screaming.
نیەزانم دی لە کی بپرسم.	I don't know who else to ask.	I don't know where to look.
ئێرنگە کاغەزەگە دا وەو دۊەتە.	he now passed the paper over to her.	now he had put the paper down and given it to the daughter.
سە قەتار ئیمە کل کریا ئێرە.	so our train was sent here.	that's why we called the sea.
هۊردەو بۊم لە ئەو ژێر چەو گرتنێ.	I examined her carefully.	I thought he was lying under his eyes.
مەگەر یە گ ئەو بابەتە خاس بزانێ.	unless he knows that subject well.	Unless he knows the right thing to do.
ئەمانێ یە چ گرنگیێ داشت؟	but what did that matter?	but what did it matter?
ئمڕوو شەوەکی ئەو وەل ژن جوان ترێگا کل کردمەو دەیشت.	I sent her out this morning with the other young woman	but I overtook him and other young women, this very evening.
بەڵام فکر نەکەی م ئێ نهێنیەیل وێڵ تنە شارمەو.	but you needn't imagine I shall keep your ridiculous secrets.	but do not think I could solve so delicate a mystery.
ناوزگ دراتن وە بوون خەنگ لە بن دڵەو	bursting into a hearty laugh	there miserably howled
مەگەر یە گ بتواێ سەرنج بێیەنە پێ.	unless he wanted to be noticed.	Unless she has a special crush on him.
لە ماڵەگەی خوەێ گوم بۊ.	he disappeared into his house	He must have lost his composure at home.
ئەۊ نامە ناو قەڵبم.	I kept her in my heart	I put the phone away in my bag
بێ پەلە دووس یەکتر داشتن چۊ ئەویندارەیل ئەوسا.	loving each other like unhurried old sweethearts	They immediately tied the latter very firmly with their friends.
ئەۊ زۊ بوودە چشتێ گ هەر کاممان فرەتر ڕخمان لە لێ چوو.	he will immediately become whatever each of us most fears.	he would soon discover something which would have made us more immoral.
سە دەور وەرێ گەردی.	so he searched around	So he looked around.
لەنوو ئەڵگەردیەێدە ناو ئاژەڵەیل.	will go back into animals again.	he had suddenly turned into a lion
