source	reference	translation
ئەمانێگ کەس نەوێریا دەسوەردان بکەێ.	but nobody dared to interfere.	but no one dared interrupt him.
یا دیا لە سەرێ.	or knocked on the head	or looked over it.
لەورە تا نزیکەیل شەو مەن.	there he remained till nearly nightfall	where he remained almost all night.
چمانێ سەردەمانێگ یەێ وراز گەورای کوچگین بۊە.	as though it had once been a large stone pigpen	as if it were a small giant's winter breeze.
ئەوە ئڕا ئەو وەژان و قورس بۊ.	that was painful and difficult for him.	that would have been too much trouble for her.
بووەخشی لە تەخت خەو کیشامەدەو دەیشت.	I'm sorry I've dragged you out of bed.	I asked him to step out of bed.
کات ئەوە هاتێیە بەیدەو لا.	it's time for you to step aside.	it's time to move on.
هە ئەو جوورە گ نەتۊەنسم ئەنجام بەم.	as I could not possibly have done	I couldn't do it any way.
گومان نێرم گ ڕەسیە ئاخر تراژیک ئەو.	I have no doubt that it led to his tragic end.	I am not certain that he has reached the conclusion of his tragedy.
کاتێ گ سیخەگە لە ئان هاتن دزەیل ئەڵگرت	when he got the poker in case of burglars	when the pack received the intrusion of thieves
فەرمان ئەسبەیل سوور دا، خزمەتکارەگەم.	ordered the sorrel nag, my fellow servant	gave orders for the red horses, my servant.
ئەوان قەت لە یەێ سڵام و کێخوەشی فەرمی فرەتر نەچۊن.	that they had never gone further than formal greetings	they had never been greeted with anything more than a formal greeting.
ئەمانێگ پێچەگان لە شوون خوەیان بۊن.	but the bolts were in place.	but the scouts were on their way.
خوەشاڵم کە ئەو سەر وەخت هاتەو جی.	I'm glad she got back in time.	I'm glad he's on time.
ئەمانێگ گشت تاوانەگە گرمەو مل خوەم.	but I take all the blame upon myself	but I bear all the blame.
وە خێرایی نووڕیە دۊرەو.	looked quickly away.	he looked away at once.
دارسانەگە ئێرنگە لە جی ڕەش، خوڵەمژی بۊ.	the forest was gray now instead of black.	the wood was dark now instead of glowing.
کە تەمەڵمان کرد.	which disposed us to sloth	that drowned us.
کە ئێ نەهەنگە ئێقرە کردۊدە مایەی ڕخ سروشتی.	that so much invested the whale with natural terror	which made this whale even more repugnant to nature
ئڕا ڕاکردن لە دەسێ، بڕیار دا لە وڵات نەوسێ.	in order to escape from her, he determined to quit the country	to escape, he decided not to leave the country.
هۊرشەی ئەو هیچ قینێ لە دووخ خوەێ نێیاشت.	her mind had no distaste for her own set	her mind had no malice towards her sister.
پابەن بۊن کاڵەو بۊ.	the obligation faded.	he was bound to be his property.
هیچکات نەیمە وا لێوا بووەشیەێ.	I never see the wind blow so.	I'd never seen him put that up.
ئەمانێگ شازادەی پیر قسەگانێ بڕی.	but the old prince interrupted him.	but the old prince interrupted him.
وە بوون یەێ ڕفت کاولکەرێ بۊە تێکشکیان.	turned into a rout because of a devastating downpour.	shattered by the presence of a catastrophic event.
ئەڕای کڵاس مەدرەسەی بانان ڕێکێخست.	arranged it for the future schoolroom.	arranged for an upper secondary school class.
م یەێ مەلام و وەی مدووە تواێ لە سەرووی گومانەو بووم.	I am a priest and therefore I ought to be above suspicion	I have a son, and therefore must be above suspicion.
هێمان لە بان پلیکانەگان، شەش گام لەو خوارتر ئەڵاژیایە.	still lying on the staircase six steps below him.	it was still six feet below the top of the stairs.
سێ خولەک سەیر کردارەگان ئەسبەگە کرد.	watched the horse's action for the space of three minutes	observed the horse's behaviour for three minutes
ئەمانێگ م فکر کردیام خەم چشتێگە گ ئیوە هەرچۊنێگ بوو هەست وە پێ کەین.	but I thought grief was something you felt anyway.	but I thought the grief was something you felt now, no matter what.
لە پلیکانەگان چیەو بان وە دەرێگ لە ناو یەێ ئەیوان.	went up the staircase to a door in a corridor.	climbed the stairs leading up to the entrance into the courtyard.
هەرچەن وەی سەرکەفتنێگ بۊچگ ئەڕای ژانەگانێ.	though with but small success for their pains.	though a pittance of victory for his subjects.
ئەمانێگ ناوجیکەرێ کل کرد تا کار جیابۊنیان بخەێ لە یەک.	but sent an intermediary to arrange the terms of the separation	but the substitute insisted that it be too late to disassociate them.
ئەڕای یە گ ئەوسا قەت لێوا پێویستێگ وە پەلە نێیاشتم.	for I have never had such need of haste before.	because I never felt the necessity of hurrying then.
وە فەرمان شۊەگەی، ئەو هیشتە جیەو.	at the orders her husband left her	she left, at her husband's orders.
وە جگێ حەزەو براورد دەور وەرم بگر لە میلکانێ گ لە ناوێ بۊم.	look around me with some interest on the strange land that I was in.	surround me with tenderness and affection, in the midst of which I was.
وە پشتەو، لە بان کوومەی بەردەگان ئەڵاژیا.	lay down on his back on the heap of stones.	behind him, lying on the pillar of brass.
قەت بڕیار نەۊ جارێ تر بۊنمەێ.	I was never supposed to see him again!	I was never going to see her again.
چمانێ ناچار بۊن بیل ئەو، ئەوە بۊشێ.	as if they were forced to let him say it.	as though he had been compelled to say so.
وەی مدووە پەلە کردم وەرەو لای ئیوە.	that is why I hastened to you.	so I hurried back to him.
نیەتوام دی لەبارەی قسە بکەم.	I don't wanta talk about it no more,	I don't want to talk about it anymore.
لێواسە گ گشت ئاست پەسداری دابەزیاس.	that's how it is the whole level of husbandry has fallen.	so that the general level of acceptance dropped.
تواێ ئاگاداردان بکەم لێ وتاقە گەوراترە.	I should warn youit's bigger than this room.	I must warn you that it is a much larger room.
ئەڕای خوەی و مناڵەگان پزشکێ دامەزران.	for herself and the children she employed a physician.	they had hired a doctor for him and the children.
تا ئەورە گ ئەو بان دەسێ هات تەقەلا کرد تا شوون میز دەسەڵاتدارەیل ڕێکوپێک بیلێ.	she did everything possible to keep the places at the table of honor in order	so far as he had managed to get it, he had struggled to find a suitable match for the authorities.
پاداشتێک ئەڕای ت ئەڕای داڵگێ.	a recompense to you for his mother!	a reward for your grandmother.
ئەو شەو چێیە خوار.	he went down that night.	went down that night.
نەقیزەی ئەسبەگەی دا و وەر نا وەرەو ناو ڕووبارەگە.	spurred his horse and galloped into the river.	dragged his horse into the river.
هێمان خەریک چڕین چریکەی بۊچگ خوەمم.	I still humming my little tune.	I'm still teasing myself a little bit.
یەخەگان لە بان سەرێ	ice cubes on her head	the stones were on his head.
ئەو لەوە ئڕا دراوردن وێنەی کوڕەگەی کەڵک وەرگرت.	she used it to push out her son's photograph.	he used it to make the portrait of his son.
خەیاڵ مرافەیێگ وەل منا کردۊد!	you reckoned on a bickering!	I fancied I had a dream.
لە ڕۊ خاسیەو تواێ وتاق بۊچگێ بەنە پیم.	I should be given a small room as a favor	I think you ought to give me a little room.
لە فیشەک یا چەقوو	than either a bullet or a knife.	shotgun or knife.
کاتێ یەکم تام چێشید.	once you've had that first taste	when I first tasted it
یا هەوڵ بێیە یەێ سات یا فرەتر بخەفی.	or trying to snatch an hour or so of sleep	or try to get an hour's sleep or more.
درس چۊ چشتێ گ هۊچ ڕۊ نێیاۊد.	just as if nothing had happened.	as if it had never happened.
ئێقرە تەقەلا و ئەڵدڕین پووس و دڵنگ.	tearing both skin and clothes to some extent in the effort.	so thoroughly dressed and dressed.
چارەنۊسم یەسە گ تمام ڕووژەگانم گیانم بدراێ و ئازار بکیشم.	I shall have to toil and moil all my days	I am destined to suffer all the days of my life.
یە دەس پیاگێگە کە دەس کردیەسە زنێی تازەیێگ و وەرجە یە گ باێدەو مرێ.	it's the hand of a man that's started in on a new life, and'll die before he'll go back.	this is the hand of a man who has begun a new life and is about to die.
وە شێوازێ جدی تەقەلا کرد نواێ خواردن هەر لاشەیێگ بگرێ.	as earnestly tried to prevent any body's eating it.	so earnestly endeavoured to eat the flesh of every living creature.
تا وەختێ چەرمگی چەوەیلیان نەۊنم، وە ڕاس کێشەی نێرم.	I'm not really in trouble until I see the whites of their eyes.	I don't really mind till I see the whiteness of their eyes.
چاوەڕوانی نەکردم کە خوەم بووم.	I hadn't expected to be myself.	I didn't expect to be myself.
ئڕا یە گ ئەو تەنیا هەشت ساڵان بۊ.	for, although she was only eight years old	because she was only eight years old.
هەردگیان نەتۊەنسن یەکم بوون، چونکە پلیکانەگە هەر جارێ تەنیا یەێ پیاگ وەرگرتیا.	both of them could not be first, for the ladder would but admit one man at a time.	neither could be the first, for only one man took the stairs at a time.
هۊچ لەورە نەۊ جگە لە سقان.	naught was there but bones.	there was nothing there but dust.
وە داماویەو نووڕمە دەور وەر میزەگە.	I look helplessly around the table.	I glanced round the table at the door.
تەنانەت ئەو ماوە گ دیل کریاس.	not even the length of time he had been imprisoned	even when he's had enough of it.
وەرەو ماڵ کیشانێ.	dragged him to the house.	dragged him home.
ت بۊدە یەکم کەسێ گ بزانێ.	you'll be the first to know.	you'll be the first to know.
وتمە پید م هیچ بانگخوازێ نیم.	I told you I ain't no preacher	I told you I wasn't a fan.
مینیا لە کلگ ناوێنیەگەم دریژ تر بوو.	seemed to be somewhat longer than my middle finger.	I thought it was longer than my middle finger.
ئڕا یە گ ئمێدوارە بووەخشنەێ.	because he hopes to be forgiven	because he hoped she would forgive him.
وە بێ باوەڕەیەو سەرم لەقانم.	I shook my head in disbelief.	I shook my head in disbelief.
م هێمان فکر کەم گ ت ئەو شەوە قین کردۊد و قەت لە خوەما نیەۊنم ت بووەخشم.	I still think you were hateful that night and I never expect to forgive you.	I still don't think you hated me that night, and I never will forgive you.
هۊر ئەنجامدان بازی وشەیل کرد.	he missed doing the crossword.	he thought of playing catchphrase.
هە لەورە نەنێ قەور.	they'll bury him right there.	he will not be buried there.
ئەمانێگ شەکەرەگە لە هۊرێیەو چۊد.	but he had forgotten the sugar.	but the sugar had gone out of his head.
داڵغە بردۊدە ناو چشتەیل ترەو.	was deep in thoughts of something else	took the wolf into other things.
کڵاوە دانا و نیشت.	put on the hat and sat down.	he dropped his hat and sat down.
ئەۊ ئۆکسیژن نیاز داشت.	he needed oxygen	he needed oxygen.
نە وە خەرج کردن وە مەیل خوەێ.	not by spending as he pleases	not at his expense.
پارەکە هەو کاتە کڵاوەێ ناۊگە بان سەر.	when he'd placed the hat on his head a year before	he put the money on his hat at the same time.
بووگ وەرجە چگنێ ئەۊ لەیرە وەلیا هاوسەرگیری بکەێد؟	may even be about to marry her before he leaves here?	would you like to marry her before she could marry him?
کەس نیەتۊەنێ نواێ بگرێ.	nobody seems to be able to stop her	no one will be able to stop it.
کە تمام مانای یەێ گۆرانی لە ناو وشەگانێ شاریاسەو.	that the whole meaning of a song lies in the words	which contained the full meaning of a song in the words of the play.
خەریکۊ لە ژێر قورسایی ناڕەزامەندیێگ بڕووخێ کە پێشتر نەزانسۊ.	almost crumpling beneath the weight of a disapproval she had never known before.	almost crumpling beneath the weight of a discontent she had never known before.
لە زنێما ئێقرە خوەشاڵ نەۊمە.	I've never been so happy in all my life	I've never been happier in my life.
وە تەنیا نەچیدە مرافە وەلیانا.	don't you go fighting them alone.	she did not go away alone.
باڵەیل خوەش تاش لۊەتێ	her beautifully moulded arms bare	wiping his arms off.
ئە دروو بۊشیدە پیم، تواێ ئەڵپەڕگەی خاسێگ بکەید.	if you are telling me a lie, I'll lead you a pretty dance.	you tell me you've got to have a good ring.
ئاخرەیل شەوێ بۊ.	his end was night.	it was the end of the night.
بوودە مدووێ یە گ دڵێ بتەپێ.	making her heart jump.	it would cause him to faint.
ئەۊ دی وەو جوور ئایەمێ متمانە نیەکەێگ.	he would never trust a man like that again.	he was no longer one to be trusted.
کە چۊ ڕەخت خەو وە کاغەز پووشیاۊد.	which was, like all the rest, covered with papers.	wrapped the bed like a sheet of paper.
چمان یەکێ دێرێ تیەێ.	I think I hear some one coming.	you seem to have one.
وە تۊلەکی گرتنەێ.	they took it as a joke.	took him by the arm.
پیرتر لەوەمە دروو بۊشمە خوەم و ناوێ بنەم شەرەف.	I'm five years too old to lie to myself and call it honor.	I'm old enough to pretend to be myself and to be on the receiving end of honours.
تواێ م دویس هزار دلار نەزر داشتووم.	I must be holding two hundred thousand dollars in bets.	I ought to have got twenty thousand dollars myself.
ئڕام لە خوەیشگ ڕاسگانی ئەزیز ترەکە.	dearer to me than any blood sister could ever be.	I love the true self of the other lover.
سینی وەسیلەیل کەوشسازی و کارەیل تمام کۊەنەێ، گشتێیان چۊ جارانۊن.	his tray of shoemaking tools, and his old unfinished work, were all as usual.	his shoemaker's stern stern stern stern stern stern stern stern stern stern stern stern stern stern stern stern stern stern stern stern stern stern stern stern stern stern stern stern stern stern stern stern stern stern stern stern stern stern stern stern stern stern stern stern stern stern stern stern stern stern stern stern stern stern stern stern stern stern stern stern
م دز نیم بەڵام دزەگەم کوشم.	I am not a thief, but I'll murder my thief.	I'm not a thief, but I'll kill the thief.
وە دەنگ نزمێ وەلێیا وەت.	he addressed to him in a gentle voice	he said to her in a low voice.
بێ گومان کار گەنێ کردمە.	I must have done something wrong.	I must have done something wrong.
ئرمس خوەشی ڕشانن	shedding such tears of heartfelt joy	I'm glad you are.
لە دۊایا هاتێ زەڕەی فێشتریش بوو.	then the attraction may be the greater.	he would later acquire even more valuable property.
بێ هۊچ هەڵەی لە تێ.	without any mistakes in it!	without any mistake.
سەرەتا گومان یە بۊ ئەی مانکەن سیە مناڵ ڕاسگانیێگە ک هەوجوورە هێوەت بۊە.	at first I al most thought that this black manikin was a real baby preserved in some similar manner.	at first she suspected that she was the mother of a veritable black child, and that she had been so quiet.
ئمجا دۊەتەگە چییە ناو ئاوەکە تا عەرەق گیانی بشوورێ	so she went into the water to wash off the sweat.	then plunged her into the water to wash her soul.
وە ماشین ڕەسانەێ ماڵ	drove her home.	driven home.
من فرە خوەشاڵم	I'm very glad.	I am so glad.
من ئەوە فرە وە خاسی زانم	I know that well!	I know that perfectly well.
ئمجا دو دۊەت جوان	then the two young girls	then two pretty girls
وە گشتی من فرە خوەشمە مناڵ تیەێدن	but I am always fond of children.	I am very fond of your children, in general.
هەڵسا و وە تۊڕەیی وە وەرانوەرمان وسیا پاوە	stood, livid and trembling, before us.	he stood staring down at us.
لە سەرەوبانیەگە چێیە بان و نوقمێیەو دا	went up the hill and out of sight.	I got up from the front door and knocked him down.
هەریە ک ئەو وە ساق و سەڵامەت لەێرە دۊرەو بی وەپید ئۊشم	even as the hairs on my arms began to shrivel.	I'll tell you when he's out of his way safely.
دەس خوەێ نادە بان تێوڵێ	he put his hand up to his forehead.	but he did not lift his hand.
یەی دەسم بەرزەو کردم تا خواهش کردنێ کووتایی باێد	I raised one hand to halt his apology.	I held up one hand to beg her to stop.
یەکێ دو هناس قۊل و درێژ هەڵکێشا	gave a long gasp or two	taking one or two deep breaths
مەنزوورم یە نیە ک لە ئەو پیایەیلەمە ک ژن ئێهمال بکەێدن	I don't set up to be one of those men that don't care about women.	I don't want men to cheat on women.
لێوا زانستم ک گاهەس گرنگ بوود	I thought it might be important.	I knew immediately that it was important.
دڵنیا نەۊم تو بۊد	I wasn't sure it was you.	I wasn't sure it was you.
تا بڕەسنە دەسم فرووشیانە.	I can sell them fast as I get them.	I'll sell them for you to find out.
هەر وە ناکاوە هار و هاژ بییە	maddened by a sudden attack of rabies	there came a sudden surge of fear.
دو دەس نا سینەوە	crossing her hands upon her bosom	touching her chest with both hands.
هەست وە قردگێ زاڵ ئەوبۊن	feeling a little overcome.	feeling a little overwhelmed.
لێواسە گ م کردمەسەێ ڕەوت کردەوەی خوەم.	which is such that I have made it my law of action.	as though I had denied it myself.
بایەقوشێگ وە نۆتەیل خەمبارێ وڵام دا.	an owl answered with his sepulchral note.	he answered with a smile on his sad note.
کە وە ئەدەب فراوانێگەو لە لێ پێشوازی کرد.	who received him with great civility.	which he received with great politeness.
هەرچەن وە گشت هازیەو کیشایەێ.	though he pulled with all his might	though with all his might.
وە یەێ کۆت ڕەش لووچدارێگ کە دکمەگانێ لە ژێر ڕیشە قاوەیی پیەنەگەێ بەسۊدن، وە ڕێزەو هاتە ناو.	had entered solemnly, in a black creased coat buttoned up under his spreading brown beard.	with a creased black gown tied to the braids of a man's brown hair.
چ بەدبەختی فامنەکردنیێگ.	what incomprehensible misfortune	what an unfortunate circumstance!
سەرەتا وە یەێ دەس گرتەێ، ئمجا وە دو دەس.	he took it first in one, them in both his own.	first with one hand, then with both.
م جۊلیامەو تا دۊا تەقەلا بکەم ئەڕا لەنوو وەدەسهاوردن دووسی ئەو.	I was moved to make a last attempt to regain his friendship.	I was moved to endeavour afterwards to attain his love.
ئەڕا یە گ ئەو تا ئێرنگە قەت نەۊەسە خاوەن چشتێ گ ئەڕای خوسە بخوەێ.	for until now she had never owned anything worth grieving for.	for he had never had anything to eat.
ئەو نیەتۊەنێ ئەو شەوە وەلیا بچوودە سەر ڕێکەفت، ئەڕا نموونە ڕێکەفتێ گ یەک یا دو ڕووژ پێش دیار کردۊ.	he would not be able to keep an engagement with her that night, for instance, that he had made a day or two before.	he would not have been able to get back to the appointment that night, for instance, on the appointment he had made a day or two ago.
لە کاتێ گ بێدەنگی پڕ لە ژانێ لە دادگا حکومەت کردیا.	while a painful silence reigned in the court room.	when he caused a painful silence in the government's courtroom.
ئێرنگە دەمارەگانێ ترسناک چۊچیاۊدە یەکا.	his nerves were terribly overstrained by now.	now his dreadful nerves were united.
وەل داڵگێیا لە کلیسا بۊ، و لەناکاو تۊش ناڕەحەتیێگ هات، وە بوون دووخە سەرنجڕاکێشەگەی، نەتۊەنس بووسێدە سەر پا.	was at church with her mother, and suddenly overcome by indisposition, arising from her interesting condition, she could not remain standing,	but his mother was at church, and suddenly there came a sudden uneasiness, which, in spite of her appealing countenance, made him incapable of standing upright.
جیا لێ چشتەیلە فرە ڕخدارە، لێرە ئێ وەخت شەوە وەل جادووگەرەیل و جنەیلە.	besides this kind of thing's too awful, here this time of night with witches and ghosts	besides the most horrible things, here at this hour of the night are witches and wizards.
سات یەک شەو، هاتێ دەنگ خەنگ گەورای شنەفتۊد.	at one o'clock in the morning, possibly, she heard a loud burst of laughter	at one o'clock in the morning he heard a loud screech.
لە ڕووژ سزادانێ، کە داڵگێ، هە ئەوە ئەڕای ڕاپۆرت بکەێ.	on his day of sentence that she, his mother, would report the samefor him.	on the day of his execution, which will be his birthday, he will report to her for that purpose.
یا خاسترە بۊشم لە سووەو دی خزمەتکار م نیە.	or rather him who will no longer be my servant to morrow	or rather she will not be my servant to morrow.
درس کردن تاقێ لە بان سەرم چۊ تاق کلیسا.	making a vault above my head like the archway of a church.	I had one roof over my head, and the other was a church.
دڕندەی وە دفناک سوور بردۊدەو.	the brute with the red nostrils had won.	snatched up the monster in the red cloak
پێشتر کەفتۊمە گریان داماویێگ، و هەست وە یەتیم بۊن لە ناو ئێ دنیای گەورا کردم.	I had already broken out into a desolate cry, and felt an orphan in the wide world.	I'd already shed a tear, and felt like I was missing out on this big world.
پێشنیارێ کە هەڵە کردم ئاراستەی کردم و ئەویش تمام حەق وە پێ بۊ ڕەدێ بکەێ.	a proposition which I was wrong to suggest and he quite right to refuse	I made him a wrong offer, and he refused it altogether.
ڕیسک گوناوگەڕیێ کردم.	I risked the fraud	I ventured to sink.
خاڵ نگەرانی پڕ لە ژانێ بۊ.	was a point of painful solicitude	there was a point of uneasiness and anguish.
بەسیانە بزمارێ لە قێ دیوار، و وە وریاییەو پێچانێ.	he tied them to a nail in the wall, and carefully plaited them.	they had to climb over the walls, and they'd have to tread it carefully.
توانای فام کردن بارودۆخ و خەم ئەو.	able to understand her position and her sorrow.	his capacity for comprehension of the circumstances and of his distress.
توام قسەیل خێرخوازانەی خوەم بژنەفم و بڕەسمەو.	I want to hear and understand my benefactor's words.	I want to hear my benevolence and understand it.
پرسیار وە لێ کرد کە ئایا شانازی بەخشێدە پێ نان نیمەروو وەلیا بخوەێ؟	asked her whether she would honour him by lunching with him?	asked him if he would boast of having dinner with her.
ڕەد بۊن پیاگ نەۊد.	had not seen the man pass.	to refuse to be a man
ئەمانێگ کاتێ لە ناوێن ئێ تاشەیلە ڕێ کردیام.	but as I was making my way among these crags,	but when I passed through these rocks
کە وە دڵنیاییەو خوەێ لە تاقیکردنەوەگان بە ناو بەێ.	who will certainly ruin himself in experiments	which he had confidently included in his examination.
خەسۊرەگەێ بەدێ لە لێ هات.	her mother in law detested her	she had lost her virginity.
دۊای وسان، براورد ئێ لا ئەو لای گرت.	after stopping to look about her,	twenty years later he had gone this way and that
تازە، خاڵە سیەگەد هە وە هۊچ نیەو.	in the meantime, your black spot ain't	again, your black dot is no longer at all.
ڕخێ چیا لە وەر چەو مەردم دینەنێگ ڕێک بخەێ.	he was afraid of creating a scene in public.	was afraid of adjusting his gaze for the person he was looking at.
لە یە گ مەردم بایە دووسێ داشتوون توڕەۊ مادامێ گ ئەو هە خوەش ئەو ڕۊ ئەوان نێیاشت.	he was angry that people should go on being interested in him when he took no interest in them.	angered at her husband's supposed love for them, for he had not had time to think of them himself.
یەکم وەی مدووە گ سەلیقەی تاکەکەسی ڕێگە نێیا پێ دڵنگ ترێ بکەێدە وەر.	first because his personal taste would not allow him to dress in any other way	the first is that his personal safety net was not to be used for any other purpose.
ئەمانێگ هەرچەن پێخوەشۊ نەچوودە تێ.	but though he would have rather not entered it	but she did not enter, however glad she was.
هەرچەن م تەنیا ئەڕای یە هاتمە گ ئەگەر تۊەنسم بامە مەیەتد.	though I have come only to aid you if I can.	though I only come to see you, if I may.
وە سەختی تۊەنس سەتڵەگە هێز بەێ.	she could hardly lift the pail.	could scarcely lift the barrel.
ئەڕا چە شراو نەخوارد؟	why did he not take wine?	why didn't he drink?
هیشت یەێ خولەک بچوود.	he allowed a minute to pass	it was only a matter of time before he left.
کە پیاگێ گ لەورە کار کردیا کەفتنە لێ.	that the man employed there was dismissed	which the man who had worked there had taken.
م ئەومەڕەسۊم و هیچ کە دووس نێرێ ئایەم ئەومەڕەس وە ژیری بۊنێ.	I was stupid and nobody likes to see a stupid guy wise up.	I was his sister, and no one in her family seemed to be able to understand him properly.
ئەو وت کە خەوەردارێ کەێ لە بڕیارەگەێ.	he said that tomorrow he would let her know his decision.	he said he was aware of his decision.
ڕێک لەو کاتژمێرە گ شەو پێش ناوێ ناۊد.	precisely at the hour named the night before	just at the hour when he had entered the night before.
لە وتاق باڵە وەرەو وتاق چاوەڕوانی و تەبەقەی خوار وەرەو هسار.	through the ballroom to the anteroom and downstairs into the yard.	went upstairs to the waiting room and downstairs to the drawing room.
ئێرنگە ت فرەتر منیدە ئەو.	you're much more her now	you're more like her now than I ever was.
یە گ گوماناوی بۊ کە هە چڕینەگانیان شنەفتۊد.	that it was doubtful whether she had even heard their calls.	he was suspicious of hearing their clapping.
نیەزانم دی لە کی بپرسم.	I don't know who else to ask.	I don't know who to ask anymore.
ئێرنگە کاغەزەگە دا وەو دۊەتە.	he now passed the paper over to her.	then he gave the paper to her and ran away.
سە قەتار ئیمە کل کریا ئێرە.	so our train was sent here.	so we're done here by train.
هۊردەو بۊم لە ئەو ژێر چەو گرتنێ.	I examined her carefully.	I thought you'd keep an eye on him.
مەگەر یە گ ئەو بابەتە خاس بزانێ.	unless he knows that subject well.	unless she is properly aware of it.
ئەمانێ یە چ گرنگیێ داشت؟	but what did that matter?	but what did it matter?
ئمڕوو شەوەکی ئەو وەل ژن جوان ترێگا کل کردمەو دەیشت.	I sent her out this morning with the other young woman	I left him this evening with another beautiful woman.
بەڵام فکر نەکەی م ئێ نهێنیەیل وێڵ تنە شارمەو.	but you needn't imagine I shall keep your ridiculous secrets.	but I'm not going to keep secrets from you.
ناوزگ دراتن وە بوون خەنگ لە بن دڵەو	bursting into a hearty laugh	he was fond of laughter at the bottom of his heart.
مەگەر یە گ بتواێ سەرنج بێیەنە پێ.	unless he wanted to be noticed.	unless you can afford to pay attention to it.
لە ماڵەگەی خوەێ گوم بۊ.	he disappeared into his house	disappeared from her own home.
ئەۊ نامە ناو قەڵبم.	I kept her in my heart	I put it in my heart.
بێ پەلە دووس یەکتر داشتن چۊ ئەویندارەیل ئەوسا.	loving each other like unhurried old sweethearts	they soon grew to love one another as if they were lovers.
ئەۊ زۊ بوودە چشتێ گ هەر کاممان فرەتر ڕخمان لە لێ چوو.	he will immediately become whatever each of us most fears.	she soon became what we both feared most.
سە دەور وەرێ گەردی.	so he searched around	so he looked around.
لەنوو ئەڵگەردیەێدە ناو ئاژەڵەیل.	will go back into animals again.	return it to the animals.
