source	reference	translation
جە پلیکانەکاوە وروەست پەی بەرێ ڕاڕەوەکەی	went up the staircase to a door in a corridor.	climbed the stairs to the front of the stairs.
هەرچنە سەرکەوتنەکؽشا کەمتەرؽ بؽنؽ جە زەحمەتەکاشا	though with but small success for their pains.	even though his success was short-lived.
نێوەندگیرێش کیانا پەی ڕؽکوستەو مەرجەکا جیابیەوەی	but sent an intermediary to arrange the terms of the separation	in the middle of the world, it's different.
چونکە وەڵتەر هەرگیز پێویستیم پی پەلەکەردەیە نەبیەن	for I have never had such need of haste before.	'Cause I'll never need you again.
بە فەرمانو پیاکەیش جیاش ئاستەن	at the orders her husband left her	by the commands of his feet.
بە بایەخۆ تەمشاو دەورو بەریم کەرە سەرو ئا زەمینە نامۆیۆ کە چەنەش بیەنا	look around me with some interest on the strange land that I was in.	I'm willing to climb the top of this unfamiliar land to see what he's doing.
پەشتیەرە سەرو بەعزێ تەوەنا کیشیا	lay down on his back on the heap of stones.	the pressure of the pressure of the pressure of the pressure of the pressure of the pressure of the pressure of the pressure of the pressure of the pressure of the pressure of the pressure of the pressure of the pressure of the pressure of the pressure of the pressure of the pressure of the pressure of the pressure of the pressure of the pressure of the pressure of the pressure of the pressure of the pressure of the pressure of the pressure of the pressure of the pressure of the pressure of the pressure of the pressure of the pressure of the pressure of the pressure of the pressure of the pressure of the pressure of the pressure of the pressure of the pressure of
نە ئەبیێ جارێ تەر وینایام	I was never supposed to see him again!	I've never seen you before.
پسە ئانەی کە ناچارؽ با ڕاشاداپەنە کە واچۆش	as if they were forced to let him say it.	so that he had to admit it.
وارو ئانەی پەلەم کەرد پەی لا شمە	that is why I hastened to you.	I walked into it.
گەرەکم نییا ئیتر باسش کەرو	I don't wanta talk about it no more,	I don't want to talk about it anymore.
مشۆم ئاگادارت کەروە کە ئینە گەورەتەرا چی ژووریە	I should warn youit's bigger than this room.	I'll let you know if it's a bigger room.
پەی وؽش و زاوڵەکاش دکتۆرێش مەرزنارە	for herself and the children she employed a physician.	her father and grandson have a doctor's appointment.
گر هەوڵێ وؽش دا پەی ئانەی یاگەکا سەرو مؽزەو ڕێزلێنانەکەیۆ بە ڕؽک و پؽکؽ بازۆوە	she did everything possible to keep the places at the table of honor in order	even though he had tried to keep his head above his knees with respect and respect.
ئینەیچ پاداشتێ پەی ئەﮆاو ئاﮆی	a recompense to you for his mother!	for which there is no more reward.
هان و ئەسپەکەیش دار و لوا پەی لا ڕووبارەکەی	spurred his horse and galloped into the river.	his head and his horses were in the woods, and his mouth was in the river.
من هیشتای ئاوازە گولانەکەیم مژەنو	I still humming my little tune.	I've heard the sound of a balloon.
پارچە سەهۆڵ سەرو سەرەیشۆ	ice cubes on her head	a piece of ice on his head.
ئاﮆە بەکارش ئارد پەی بەرئاردەو ڕەسمو کوڕەکەیش	she used it to push out her son's photograph.	he used it for himself and for his son.
ت بە حاڵەتو دەمەقاڵەی حسابت کەردەبؽ	you reckoned on a bickering!	You have to keep your mouth shut.
ئەشیێ ژوورێ گولانەم دریێ پەنە پسە عالیێوەی	I should be given a small room as a favor	I'm sitting in a room with a big mouth in it.
جر فیشەکؽ یا کاردی	than either a bullet or a knife.	I'm afraid he's done it.
کاتێ کە یەکەم جار تامت کەرد	once you've had that first taste	when he first saw you.
یا هەوڵؽدە سەعاتێ یا زیاتەر جە وەرمی بەری	or trying to snatch an hour or so of sleep	Or try for hours or longer.
پسە ئانەی هیچ ڕوەش نەڵایبۆ	just as if nothing had happened.	There's no way now.
دڕناو جل و بەرگ و پۆسەکەیشا تا ڕادێ جە هەوڵەکاشانە	tearing both skin and clothes to some extent in the effort.	dressed and dressed to try.
مشۆم بە درؽژایی ڕوەکام ڕەنج دەو و هەرمانە کەروو	I shall have to toil and moil all my days	I'm afraid he's going to try to kill us.
دەسو پیایێن کە دەسش بە ژیانی تازەی کەردەن و مر وەڵی ئانەی گؽڵۆوە	it's the hand of a man that's started in on a new life, and'll die before he'll go back.	They're afraid to start a new life, and they're going to die.
بەجددی هەوڵشدا جە ڕاگیری کەردەی جە واردەو جسمەکا	as earnestly tried to prevent any body's eating it.	trying to keep her body in her pocket.
من نیەنا کؽشێ ڕاستەقینەنە تا چەرمای چەماشا نەوینو	I'm not really in trouble until I see the whites of their eyes.	I'm not really here to see you.
پێشبینی ئانەیم نەکەرد کە وؽم بوو	I hadn't expected to be myself.	I didn't expect it.
هەرچن تەمەنش هەش ساڵؽ بؽ	for, although she was only eight years old	even though he was eight years old.
هەردویشا نەتاوؽنؽ یەکەمؽ با چونکە پەیژەکە یەک پیا کەرؽ ژوورۆ	both of them could not be first, for the ladder would but admit one man at a time.	they both could not, for the promise was made to one another.
هیچ چؽوؽ چا نەبؽ جگە جە ئؽسقانا	naught was there but bones.	There's nothing left to eat but eggs.
بؽ دەسەڵاتانە تەماشەو دەورو مؽزەکؽ کەرو	I look helplessly around the table.	He had the authority to look around.
تەنانەت ئا ماوەی کە سجن کریابؽ	not even the length of time he had been imprisoned	even when it's over.
کؽشتش پەی دلؽ یانەکەی	dragged him to the house.	He's in the middle of it.
ت یەکەم کەسەنی کە بزانی	you'll be the first to know.	You're the first person to know.
پەنەم واتی وتاربؽژ نیەنا	I told you I ain't no preacher	I don't have time to talk.
پاسە دیار بؽ جە پەنجؽ ناوەڕاسیم درؽژتەر بؽ	seemed to be somewhat longer than my middle finger.	I'll see you're in the middle of my fingers.
چونکو هیوادارا چەنەش وەشبی	because he hopes to be forgiven	Because he's hoping he's done it.
بەبؽ باوەڕی سەرەم شۆکناوە	I shook my head in disbelief.	I've lost my faith.
هؽشتای ئەجۆمەنە ئا شەوە قینیت چەنەش بؽ هەرگیز مەتاو چەنەت وەشبو	I still think you were hateful that night and I never expect to forgive you.	You don't know how many hours you've been here all night, and you don't know how many hours you've been here.
چارەسەرو وشە یەکتربڕەکاش دەسەنە شی	he missed doing the crossword.	to solve the problem with words.
هەمان یاگؽنە منیاش	they'll bury him right there.	It's the same thing with me.
بەڵام قەنەکەش ویر شی	but he had forgotten the sugar.	But he's afraid.
بیرکردنەوێ قوڵەنە بؽ پەی چؽوؽ تەری	was deep in thoughts of something else	I want to think deeply about it.
کڵاوەکؽش کەردە سەرەو نیشتەرە	put on the hat and sat down.	he put his coat on it.
ئاو بە نیازش بە هەوای بێ.	he needed oxygen	the water is in the air.
ئاویچ نە خەرجیە بێهوودە و بێ مەوزووع	not by spending as he pleases	the water is empty and unsustainable.
پارەکە وەختیە کڵاوش نیا سەرو سەرەیش.	when he'd placed the hat on his head a year before	I don't have time for the money.
شایەد ئزدواج پی زوویە ئتفاق گنۆ.	may even be about to marry her before he leaves here?	I've seen a lot of things happen before.
ئیتر حیچ کەس نمەتاو وەرش گێرۆ.	nobody seems to be able to stop her	there was no more room for him.
تەمامو ئەهەمیەتو دانیە تەسنیف تەنیا جە کەلیمەکاشەنە شاریانوە.	that the whole meaning of a song lies in the words	I'm afraid he's only hiding it in his pocket.
من حیچ وەخت لێ زندگیمەنە ئننە وەشحاڵ نەویەنە.	I've never been so happy in all my life	I don't have time for it, and it's not impossible.
فکر مەکەرە کە مۆ بە تەنیایی جە بەرامبەرشەنە مدرا.	don't you go fighting them alone.	Don't think you're alone.
باڵە وەش فورمەکاش ڕووتێ بێنێ.	her beautifully moulded arms bare	his wings and his uniforms.
ئەگەر درۆت واتەبۆ دانیە هۆرپڕای خاست مۆنێ.	if you are telling me a lie, I'll lead you a pretty dance.	if he's lying to you, he's upset.
ئاخرش بە تاریکای یاوا.	his end was night.	the darkness of the darkness.
نزیک بێ دڵش جە کار گنۆ.	making her heart jump.	He's almost overwhelmed by what he's doing.
ئیتر بە چی بنیامە ئعتماد نەکەرۆ.	he would never trust a man like that again.	I don't trust in anything anymore.
کە پسۆ جێوانی پڕ جە کاغەز بیەبێ	which was, like all the rest, covered with papers.	that there were a lot of papers in it.
پسۆ چیویە ساو پاو بنیامی مێ	I think I hear some one coming.	I've been here for a hundred years.
پی چیویە قۆمیان جەنبیە تەفرێحیشا پەنە دا	they took it as a joke.	I've seen it all my own way.
پەنج ساڵێ پیرتەر چانەینە کە بە وێم درۆ واچوو و نامێش بنیوو شەرافەت	I'm five years too old to lie to myself and call it honor.	I'm 50 years older than he is now that he's lying to me.
مەبلەغیە جە حدودو دوەسەو هەزار دولارێ لاو منەنە جەموە بیەنوە	I must be holding two hundred thousand dollars in bets.	I don't know if I'll be able to do it for a thousand dollars.
قاوەسینی ئامێرو کەفاشیەکۆ ئاوی و کارە نیمە ناتەمامەکەش هەر پاسە یاگێو وێشەنە بێ	his tray of shoemaking tools, and his old unfinished work, were all as usual.	I'm not sure about the water level, and I don't want to do anything about it.
دز من نیەنا بەڵام دزەکەی مەکشوو	I am not a thief, but I'll murder my thief.	I'm not a thief, but he's a thief.
ساش بە ئارامیوە بەرزوە کەرد	he addressed to him in a gentle voice	raised her eyes calmly.
حەتمەن یاگێوێنە هەڵەم کەرڎەن	I must have done something wrong.	I don't even know if I'm going to do it.
هەرسو شەوق و مۆحێبەتش مت	shedding such tears of heartfelt joy	It's all in the middle of the night.
دماییشوە شایەد جەزابیەتش فرەتەریچ بۆنێ	then the attraction may be the greater.	I've seen it all over again, and I've seen it all over again.
حیچ هەڵەیەچ لێشەنە نەبۆ	without any mistakes in it!	there was nothing wrong with it.
ئەووەڵشوە گومانم کەرڎ ئی پەیکەرە سیاوە زارۆیە ڕاستەقینەن و هەر پاجۆرە هۆرگیریان	at first I al most thought that this black manikin was a real baby preserved in some similar manner.	I don't think it's true that these statues are black and white.
من موچیاریم کەردەن ئا هەرمانی کەرۆ.	I have advised him to do that.	I don't know why I'm here.
من ڕاسیەکەم گەرەکا، ڕاسیەکە!	I want the truth, the truth!	I'm here, it's here!
گڵویم پاک کەردۆ.	I cleared my throat.	cleaning my flower.
ویش شاردۆ تا گرەوۆ.	he hid himself to weep.	he concealed himself in it.
دەروازەکێ بە تنی وزیارێ پەشتیشۆ.	the gate firmly bolted behind him.	the gate was very narrow.
لوا دلی ئاوەکی تا هارەقەکەش شورووێ.	so she went into the water to wash off the sweat.	to the bottom of the water to the bottom of the water.
قەت نەژننەویەنم قسێ کەرو.	I never heard her speak	I've never heard of it.
وەڵیوە چۆڵ کریان.	deserted from the front	I've seen it all the time.
من هیچم نەوات.	so I didn't say anything.	I didn't say anything.
خوڕا وەنێ پێ یانەشا.	drove her home.	I don't know.
فرە پەنە وەشحاڵەنا.	I'm very glad.	It's very unlikely.
ژەنە پیرەکی ئاما ژورەکێ.	the old woman coming into the room	there was an old woman in the room.
ئانێ خاس مزانو.	I know that well!	I don't know now.
دماتەر دووە کناچە عازەبەکی.	then the two young girls	there were two free villages.
بە سڵامەتی باخەڵشەنە منیۆوشەرە.	put them safely in his pocket	I'll see you in the garden.
من گردوەختیو حەزم جە زاڕوڵەیا.	but I am always fond of children.	I'm very proud of you.
ئەجو کەشوهەوا پێوو سەروبانیۆ.	you're like the weather cock on a roof.	It's climatically climatic.
سەروو ڕاکەیۆ نیشتەرێ.	sat down on the trail.	sitting on it.
وەردەممانێ مدرابی بە توڕەی و لەرزۆکیۆ.	stood, livid and trembling, before us.	I'm afraid I'm afraid I'm afraid I'm afraid I'm afraid I'm afraid I'm afraid I'm not going anywhere.
لوا بەرەو گردەکەیۆو گمبی وەروچەماوە.	went up the hill and out of sight.	he turned to the hill and to the summit of the hill.
تەنانەت موو قۆڵەکام گرژیبییێ.	even as the hairs on my arms began to shrivel.	I've even lost my arm.
سەرەم جوڵنا.	I shook my head.	Don't move.
ئیسە بە عالی ویرمگنۆوە.	I can remember it vividly now	I've seen it all the time.
دەسش وست سەرو تەویڵش.	he put his hand up to his forehead.	He put his hand over her head.
دەسیوم بەرز کەردۆ تا داواو لێبوردنەکەش مدرنوو.	I raised one hand to halt his apology.	I begged him to make an apology.
یەک یا دووی هەناسەی قوڵش دا.	gave a long gasp or two	He took one or two deep breaths.
ئامادە نیەنا پسو ئا پیایا بوو کە گرنگی بە ژەنی مەیا.	I don't set up to be one of those men that don't care about women.	she was not willing to entertain her husband.
ویرمکەردۆ ڕەنگا گرنگ بوو.	I thought it might be important.	Because the color was important.
دڵنیا نەبینی تونی.	I wasn't sure it was you.	I'm not sure.
کڕیڵیوی زیویش باخەڵشەنێ بەرئارد.	took a silver key from his pocket	he took the money for the garden.
ئینە مۆبەقەکەن	this is the kitchen	It's a possibility.
ئیتر حۆسەڵەم نەمەنەن	I've had enough of it	I don't feel sorry for myself anymore.
چاگەنە بێڵ و زەنگەنەکەشا بەرد	they took the spade and the pick there.	the boy and the girl were stolen.
ئاهێم کؽشت و کرؽڵەکؽم دا پەنە	I sighed and gave her the key.	I've seen it, and I've seen it, and I've seen it, and I've seen it, and I've seen it, and I've seen it, and I've seen it, and I've seen it, and I've seen it, and I've seen it, and I've seen it, and I've seen it, and I've seen it, and I've seen it, and I've seen it, and I've seen it, and I've seen it, and I've seen it.
لوا سەرویاگەکیش.	advancing to the bed's head	to the upper part of it.
بە هیچ نۆعیو مەتاوو بازوشاوێ.	I can't possibly keep them.	I don't think I'm going anywhere.
متاوو ورەشوشا بە خێرایی هەر پسو ئانەی ئەسێم.	I can sell them fast as I get them.	I'm afraid I'll be back soon.
توڕەییەنێ شیت بی بە بۆنەو و نەوەشی هاری.	maddened by a sudden attack of rabies	you're mad at him, and he's not mad at you.
هەرچیوبوو، خاستەرا تەداخول نەکەری.	but, however, you had better not interfere.	whatever he said, he didn't say it.
داواکەردەی بێ قسە.	a wordless plea	the complainant was silent.
هەردووی دەسیش بڕی سەرو سینەیشۆ.	crossing her hands upon her bosom	He put his hands on her head.
مەجوڵیێ.	do not move!	It's a month.
هیچ مەتیوەش نەبی.	because he hadn't any aunt.	there was nothing left.
کەمیە تەحتو تەئسیری قەرارش گێرتەبێ	feeling a little overcome.	there's a lot more to it than that.
تۆزیە چا تۆزێ نشت سەروو ئێمەوە و بی بە هۆ ئانەیە کە چنە ڕای بەیەوە بپژمێ	some part whereof flying up to our faces set us both a sneezing for several times together.	I don't think it's because you don't want to wash your hands over us.
ڕاحەلیە موهیمم کە بەشۆم بە پێ ئانەیە کاریە کریۆ	which is such that I have made it my law of action.	I'm glad I'm here to do something about it.
ئاوش بە نەهایەتو ئحترام و ئەدەبیوە قەبووڵ کەرڎ	who received him with great civility.	I'll take it with a grain of salt and pepper.
ئەسب سوارەکە بە تەمامو زۆریش ئانەشە کێشا	though he pulled with all his might	I'm afraid the boat was very busy.
ئاﮆ بە فەڕمی ئاما ژورۆ بە چاکەتێ چرچش وەرەنە بؽ کە قۆپچەکؽش چیرو ڕیشە بڵاوەکەیشەنە وزیابیرە	had entered solemnly, in a black creased coat buttoned up under his spreading brown beard.	He's going to open his own room with the kindness to open his mouth and open his mouth.
دڵنیابە کە ئؽسە تاوۆ وینۆ	make sure yeh can see' now	I'm sure you'll see.
من جوڵیابؽنا پەی ئانەی ئاخیر جار ڕەفیقایەتیەکەی بەدەس باروە	I was moved to make a last attempt to regain his friendship.	I've been trying to convince her about it for the last time.
چونکە تا ئیسە خاوەنو هیچ چؽوێ نەبیەن کە یاگؽ خەم و پەژارەی ب	for until now she had never owned anything worth grieving for.	for he had nothing to worry about.
کاتێنە بؽدەنگیێ ئازار بەخش ژوورو دادگاییەکەینە حکومڕانی کەرؽ	while a painful silence reigned in the court room.	when a painful trial is over.
ئیجارە دەمارەکؽش بە شؽوێ ترسناک گرژؽ بیێبؽنؽ	his nerves were terribly overstrained by now.	now it's your turn to panic.
سەعات یەکو ساعبی بؽ ڕەنگە گۆشش جە دەنگێ بەرزو خوەی بؽ	at one o'clock in the morning, possibly, she heard a loud burst of laughter	for an hour and a half, he might have heard a little more than that.
ڕۆ دادگای کەردەکەیشەنە ئەیاش وەعدش دا کە هەمان چیوش پەنە واچۆ	on his day of sentence that she, his mother, would report the samefor him.	He told the court that he was going to do the same thing.
ئەگەر ئانە ڕاس ب من بەڵگێ عال زانو کە ڕاوچیی ڕمەکەی بەتەمامی شێت بیەن	which if true I take to be good evidence that this harpooneer is stark mad	If he's willing to tell me, there's plenty of evidence that the hunter is crazy.
عالتەر واچو ئیتر مەبۆ بە خزمەتکارو من ساعبێ	or rather him who will no longer be my servant to morrow	"he said, ""He is no longer a servant to me""."
بەڵام دڵشەنە وازش چەنە ناردەبؽ، پسە واچی کوڕەکەش بەڕاسی گەرەکبؽ	but in her heart she had never given him up, as though, indeed, he had been her son.	but her heart refused to let her go, so that the boy went away.
دروسکەردەو تاقێ سەرو سەرەیمۆ پسە کەوانەو کڵێسای	making a vault above my head like the archway of a church.	he threw himself on the church.
ئا دڕندە کە وڵە لوتؽش زلؽ بؽنؽ بەردشۆ	the brute with the red nostrils had won.	a beast whose head is about to be struck by a rock.
کەوتەبینا گرەوایێ ویرانکەریۆ هەس بە هەتیمی وؽم کەرینا جیهانێ فراوانەنە	I had already broken out into a desolate cry, and felt an orphan in the wide world.	I'm afraid the weather has changed so much so that the world has expanded.
پێشنیارێوە کە من غەڵەت بؽنا پەی پؽشنیار کەردەیش و ئاﮆ تەمام ڕاس بؽ کە ڕەفزش کەرد	a proposition which I was wrong to suggest and he quite right to refuse	he suggested that I should confess to him, and that I should confess to him.
من مەترسیم سەرو ساختەکاریەکەی نیارە	I risked the fraud	I'm not afraid of the fraud.
خاڵێ ئارەزویێ ئازار بەخش بؽ	was a point of painful solicitude	The point of desire is painful.
گرد هؽلانەو زەردەواڵەکا مارۆ پەشتەو گۆشاما	would bring the whole hornet's nest about our ears	I've had a lot of snow and snow in my pocket.
بە بزمارێوە دیوارەکۆ بەستشاوەو بە وریایۆ داشانە	he tied them to a nail in the wall, and carefully plaited them.	hanging in the wall, he walked carefully.
تواناو یاوانەیش هەن جە پؽگە و خەمەکەیش	able to understand her position and her sorrow.	He's also empowered to deal with his own sadness.
گەرەکما گۆشم جە قسؽ فؽرخوازەکەیم بۆ و یاووشەنە	I want to hear and understand my benefactor's words.	I'm afraid I'm going to have to talk to her about it.
دیسان کامیلیای چەرمەش ورگؽرت	she received a white camellia again	I'll see you again.
پرسیارەش کەردەنە کە ئانا نانو نیمەڕۆیش چەنی وەرۆ؟	asked her whether she would honour him by lunching with him?	"asked, ""How much do you want to eat now or tomorrow?"""
پیاکەش نەوینا کە تؽپەڕ بی	had not seen the man pass.	I don't see why he's not here.
کاتێ بەینو ئؽ کەندەڵانارە لوانؽ	but as I was making my way among these crags,	when he saw the butterflies
کە امتیحانەکە وؽش تؽک مڵۆ	who will certainly ruin himself in experiments	that the time has come.
هەسروەش قینیش چەنەش بؽ	her mother in law detested her	I'm afraid you're not going anywhere.
مدرا و تەماشەو دەورو بەرو وؽش کەرد	after stopping to look about her,	he glanced at it, and saw it all around him.
هەمان کاتەنە پەڵە سیاوەکەت نییا	in the meantime, your black spot ain't	You don't have a black face at the same time.
تەرسا دیمەنێ وەشکەرۆ وەردەمو خەڵکینە	he was afraid of creating a scene in public.	I'm afraid to look at people.
پانویە توڕەبؽ کە خەڵک گرنگیش مڵۆپەنە بەڵام ئؽڵ گرنگیشا مەڵۆ پەنە	he was angry that people should go on being interested in him when he took no interest in them.	It's as if he's angry that people don't care about him, but don't care about him.
یەکەم چونکە حەزو تایبتیش ڕاش مەڵۆ پەنە بە هیچ شؽوێ جلو بەرگ کەرۆنە	first because his personal taste would not allow him to dress in any other way	because first of all, he's willing to donate to anyone.
هەرچن پەنەش خاستەر بؽ نەلۆ ئاگە	but though he would have rather not entered it	but it had no origins.
هەرچن من ئامانا پەی ئانەی یارمەتیت دەو ئەگەر تاوو	though I have come only to aid you if I can.	I'll help you if you want to.
بە زەحمەت تاوؽ سەتڵەکؽ بەرز کەرۆوە	she could hardly lift the pail.	lifting the ladder with difficulty.
پەی چیشی شەرابش نەواردەنۆ؟	why did he not take wine?	Why don't you bring him wine?
ڕاشدا تا دەقێ تؽپەڕ بۆ	he allowed a minute to pass	It's about a minute.
ئا پیا کە چاگە مەرزیابؽرە هەرمانەکؽشەنە دوور وزیاوە	that the man employed there was dismissed	Because he's pushing the limits of what we're doing now.
من گؽل بؽناو کەس حەز مەکەرۆ پیایێ گؽل وینۆ	I was stupid and nobody likes to see a stupid guy wise up.	I don't think anyone wants to see me.
واتش کە سەوای بڕیارەکەش ئاگادارش کەرۆوە	he said that tomorrow he would let her know his decision.	that is to say, he warned her of the decision in the morning.
