source	reference	translation
ولی وه گمۊنوم گشت گونا ئی بڌبختی وه نای مونه	but I take all the blame upon myself	but I know that, and I know that, but I'm damned if that.
یه‌ناگه تی زس ڤرگرهڌ	looked quickly away.	then, with a shock, fell asleep.
دارستۊݩ ایسو ز رنگ شه وه رنگ کۉ وابیڌ	the forest was gray now instead of black.	The wood was now white and clear.
ئی کار ایما نه وه کاهلی اؽواداره	which disposed us to sloth	He's going to have a priestly job for us.
که ئی واله ئیقزر زهله بر کرده بی	that so much invested the whale with natural terror	that he had struck through the woods and made for the swamp.
سی یو که دوهڌر چۊپۊنه نڤینه تصمیم گرهڌ ڤی ولات روه	in order to escape from her, he determined to quit the country	for, remember, there was no doubt the enemy was going to take him away.
ز حالس ناراضی نبی	her mind had no distaste for her own set	He wasn't dissatisfied.
گشت ٱند خوسه ز ڤیر برد	the obligation faded.	then everyone was asleep.
باڌ هم ٱمۊݩ ندا و گشت زمین و زمانه وه یک رهڌ	I never see the wind blow so.	Once upon a time there was a place for the earth and a place for the earth.
ولی شازاڌه زس زه وا نها	but the old prince interrupted him.	But the princess stopped him.
وه سی لف بارۊݩ یه‌ناگه تارستن	turned into a rout because of a devastating downpour.	'Cause there's a body lying in the bedroom.
اوچو نه سیکه مؽن آینده هم کلاس درمۊݩ وابۊ مرتڤ کردیمۊݩ	arranged it for the future schoolroom.	There's no reason why I'm saying that in classroom tomorrow.
مو کشیشوم و ڤا وه هر بهتۊنؽ وه دیر بۊم	I am a priest and therefore I ought to be above suspicion	I'm my priest and should be ready to go.
هلام وا هو شش پله فاصلَم بی	still lying on the staircase six steps below him.	yet I got rid of the usual flight of steps.
گشت سه دقه نه سیل وه تورکستن اسپ کرد	watched the horse's action for the space of three minutes	It was all three minutes ago that he spat on the ground.
گمۊن کردوم غم و ٱندۊ چیه که آخر وه آڌم دست اؽڌه	but I thought grief was something you felt anyway.	I've lost my sorrow and hope for the privacy of my lady.
ز پلکۊن رهڌ وه بالا تا مؽن دالۊن وه درؽ رسی	went up the staircase to a door in a corridor.	he ran up from the heap of poor grass into the valley bed.
هرچن که سی ایقزر رنز ماجب خۊڤی نگرهڌ	though with but small success for their pains.	though it didn't surprise her that she hadn't listened to whatever this made her.
ایمدۉ وکیلؽ نه بسی کرد تا کارل جڌایی ز هو نه ٱنجۊم بڌه	but sent an intermediary to arrange the terms of the separation	Then the lawyer arranged for him to do all the right things.
سیکه نهاتر زته ایقر نیازمۊن وه اشتۉ کردن نبی	for I have never had such need of haste before.	If he hadn't been worried about what he had ahead of him, he couldn't have done it better.
ز دئسۊرؽ که مؽرس داڌ ڤس	at the orders her husband left her	of the discovery, which he had begun
وا علاقه، نیَشتوم ڤه دۉربالوم، و جاگه بلاجڤی که مؽنس بیڌوم.	look around me with some interest on the strange land that I was in.	I was interested, and I hesitated, and left the place where I was.
خۉسیڌ و ری چولچله بردی دراز وابیڌ.	lay down on his back on the heap of stones.	he awoke, and carried out his rifle.
هرگش نه قرار بی که هو نه دوڤارته بڤینوم	I was never supposed to see him again!	when I was going to have seen her again.
منی مجبۊر بیڌن که بئلن که هو، یو نه بگو.	as if they were forced to let him say it.	I was forced to tell him to tell them that
ڤه همی تفیل بی که زی وَیڌوم سر‌وختت.	that is why I hastened to you.	but I was always ready to go.
نؽخوم دی در مۉرڌس گپ زنوم.	I don't wanta talk about it no more,	I don't want to talk to him about it.
وا ڤت هوشڌار بڌوم که گپ‌تر ز ئی تۊ هڌه.	I should warn youit's bigger than this room.	I was informed that there was something more to it than that.
سی خوس و بچه‌یل یه دویندورؽ إستخڌام کرڌ.	for herself and the children she employed a physician.	for the privacy and decency of the child, he used a window and a pencil.
هو کارؽ نه که ترست ٱنجوم داڌ تا جاگه‌یل سر میز شانازی نه تیار واڌاره.	she did everything possible to keep the places at the table of honor in order	he did what he had to do to arrange the place at the breakfast table.
پاڌاشؽ سی تو سی خاطر داس.	a recompense to you for his mother!	He's got your feet lined up on the left and right.
ٱسپسه مجبۊر‌ کرڌ که‌ حرکت کونه و چاردئس نهاڌ ڤه بال ٱۉرۊ.	spurred his horse and galloped into the river.	The horse was forced to move and its hinges were turned.
مو همچنوݩ هی آرنڳ کۊتامه زمزمه إکرڌوم.	I still humming my little tune.	I also took the heavy luggage to my waist.
پلیشه‌یل ٱخ ناڌن بی مؽن سرس.	ice cubes on her head	the police had not had time to recover his head.
هو زس إستفۉیڌه کرڌ تا شؽوات کورسه بکشه ڤه در.	she used it to push out her son's photograph.	he used his chair to get out of the house.
تو تَی خوت گوڌی بی که وا مو یه جر کوچیری بکونؽ.	you reckoned on a bickering!	you did say to me, that you should take a little breathing time
وا ڤه مو لطف کونن و یه تۊ‌ کوچیرؽ بڌن وم.	I should be given a small room as a favor	come to me, and lay me on a small pledge.
ز یه گوله یا چکۊ خطرناک‌تر.	than either a bullet or a knife.	It's more of a trip or a trip hazard.
هر کسؽ که یه کرت تومسه بنیَره.	once you've had that first taste	testifying in every way to their great joy at her return.
یا پلرڌ سی ڤه دئس ٱڤورڌن یه ساعت خۉ یا هم بؽشتر.	or trying to snatch an hour or so of sleep	or because he'd been away for an hour or more.
ڌقؽقا منی یو که هیچ تفاقؽ نَڤَسته.	just as if nothing had happened.	I'm so sorry it's not a big deal.
مؽن تقلا کرڌݩ، هم پۊس و لڤاسل تا جڌی دِئرِئسن.	tearing both skin and clothes to some extent in the effort.	they persisted in wearing loose, baggy trousers and trousers until themisery
وا گشت رۊزل زنده‌ییمه وا زئمت و عذۉ بگوڌردنوم.	I shall have to toil and moil all my days	I have been telling you the same thing all my life.
یو دئس پیائؽ هڌه که وَیڌه مؽن زنده‌یی نۊئؽ و نهاتر ز یو که ڤورگرڌه واپوشت، إمیره.	it's the hand of a man that's started in on a new life, and'll die before he'll go back.	this is the duty of a man not to live or to be deceived under his protection.
پلرڌسه کرڌ تا کسؽ نتره هو نه خوره.	as earnestly tried to prevent any body's eating it.	he pretended not to be noticed.
مو واقعا نه مؽن درڌسروم تا اوسو که اٛسپیڌی تیاسوݩ نه بڤینوم.	I'm not really in trouble until I see the whites of their eyes.	I really meant to wait until I saw your arrival.
تی‌ره نبیڌوم که خوم بۊم.	I hadn't expected to be myself.	I didn't tell you that I was mine.
سی‌که، وا یو که هو فقط هشت سالس إکرڌ.	for, although she was only eight years old	for, remember, he was only eight years old.
هر دوتاسوݩ نؽترئسن ٱول بۊن، سی که نرڌڤون فقط إترست مؽن یه زمان یه نفر نه واڌاره.	both of them could not be first, for the ladder would but admit one man at a time.	they were both terrified,because they only noticed the ugly word.
هیچ چیؽ غیرا هستخونل اوچو نبیڌ.	naught was there but bones.	there was nothing but the smell of the cockroach.
وا نۉاومؽڌی، دۉربال میز نه إنیَروم.	I look helplessly around the table.	I, of course, found myself lying around the table.
تاحتی مؽن دیسه‌یؽ که مؽن زندوݩ بی هم نه.	not even the length of time he had been imprisoned	Until it was a day when there was no doubt left in the world.
هو نه کَشونڌن مؽن هونه.	dragged him to the house.	he is not likely to fall into that.
تو نفر ٱولؽ هڌی که ره إبری.	you'll be the first to know.	You're the first one who's running a fever.
ڤه تو گوڌوم که‌ مو مولا نؽڌوم.	I told you I ain't no preacher	I told you, I wasn't there.
إگوی یه‌ پرزؽ ز کلؽچ مؽنجایی مو بلوندتر هڌه.	seemed to be somewhat longer than my middle finger.	as though the nose of my head were too big.
سی که اومؽڌواره که بشخیڌه وابۊ	because he hopes to be forgiven	'Cause there's hope that he's going to eat.
مو سرومه سی نشونه باور نکرڌن جومنؽڌوم.	I shook my head in disbelief.	I look up blearily.
مو هنی هم تی خوم إگوم که او شۉ غلوه بڌعبۊس بیڌی و هرگش نتروم بشخومت.	I still think you were hateful that night and I never expect to forgive you.	I'll say the same for you, that you've been very lucky that night, and I can't get rid of it.
هو، مؽن حل کرڌن جڌول کلیمه‌یل قلی‌پلی منده بی.	he missed doing the crossword.	he had some other feelings towards women than towards grouse and foxes
هونوݩ، هو نه همؽچو إکونن ڤه هاک.	they'll bury him right there.	It's a common way to defame the party or create suspicion within it.
ولؽ شَکَر ز ویر هو رئڌ بی.	but he had forgotten the sugar.	But the sugar had dried off her hair.
مؽن فرگ چیؽ گپ دیه‌یؽ غرق وابی بی.	was deep in thoughts of something else	she was thinking something else was going on over there.
کوله نه ناڌ ڤه سر و نشَئس.	put on the hat and sat down.	So he didn't rest until he disturbed Louisa.
هو‌ تنڳ اوکسیجن وی	he needed oxygen	It's just a sound wrapped around her stomach.
هو هم نه وه خرج کردݩ چونوݩ که دلس اخاس	not by spending as he pleases	for he had loved them beyond measure
پار که کولَئ نه نها وه سر	when he'd placed the hat on his head a year before	the day when they shall have finished their work.
گاشڌ نها رَئڌن هو بسونس.	may even be about to marry her before he leaves here?	perhaps somehow made her usually soft voice heard above the tumult.
دؽ وا کس نؽ‌بو که نها هو نه بگرن	nobody seems to be able to stop her	there was no one to keep him company.
پای معنی یه دنڳؽ مؽن گپتاکلسه	that the whole meaning of a song lies in the words	It's a common way to defame the party or create suspicion within it.
مؽن پای عورمم هرگش اؽقه دلخوش نویمه	I've never been so happy in all my life	I've never had a moment of happiness in my life.
خوت تِینا واسوݩ جر مکار	don't you go fighting them alone.	You're the only one who's grateful.
بائینا تراشسه و قشنڳس لوئڌ و پَتی وین	her beautifully moulded arms bare	his beam of wandlight hit an extraordinary creature
ٱر درو داڌه بۊی، وه بازستن نشمینؽ اؽبرمت	if you are telling me a lie, I'll lead you a pretty dance.	If you're lying, you won't be able to keep it from me.
عاقوَتس تاریک وی	his end was night.	all was black again.
نهنڳ وی قلڤس واسه	making her heart jump.	It was near his heart.
دؽ هرگش وه پیائؽ چی هو اعتماڌ نؽکونه	he would never trust a man like that again.	he never fully understands what he's saying.
که چی پای چیَل دِئری وا قاغز پۊشس وی	which was, like all the rest, covered with papers.	that he was againtasting the events with the paper.
مَنوم یکؽ هنه ایا	I think I hear some one coming.	I think it's a common way to defame the party or create suspicion within it.
تِی خوسوݩ گوڌن کوڤؽریه	they took it as a joke.	You're saying goodbye.
پنج سال پیرتر ز هونم که وه خو درو بڌم و نومسه بنم شرف	I'm five years too old to lie to myself and call it honor.	I've been ignorant for five years, and I don't like to face it.
پیلؽ نهنڳ دِڤؽست هزار تمݩ مَرج کردم	I must be holding two hundred thousand dollars in bets.	I marched you for the first time, by the raindrops.
مَجمه ٱفزارا کۉش دۊزی و کار کَلس چی همؽشه وی	his tray of shoemaking tools, and his old unfinished work, were all as usual.	it was full of people, and there was nothing left to eat of them.
مو تَریڌه نؽسم ٱما تَریڌه‌مه اؽکوشم	I am not a thief, but I'll murder my thief.	I'm not going to kill myself because I hate you.
وا دَنڳ آرمؽ بونڳس کرد	he addressed to him in a gentle voice	Then he shouted for the madness of his voice.
حتما جائؽ ز کاروم باگ داره	I must have done something wrong.	I'm sure she's got work to do.
چونوݩ ز شۉق گرؽڤست.	shedding such tears of heartfelt joy	'Cause he took it out of his pocket.
اۊسه گاشڌ جذابیتس بؽشدر بۊ	then the attraction may be the greater.	now, perhaps, attracting her.
هیچ باگ نڌاره	without any mistakes in it!	There's no reason why Launder should be worried about his rabbit.
ز ٱول منستوم ئی آڌوم کوتال سیه رۊله راسیه که وه شؽواتؽ چی‌یک زفت وی بی	at first I al most thought that this black manikin was a real baby preserved in some similar manner.	I've a mind to take the watch back, that's what happened to her.
ایچو آشپزخووه هڌ	this is the kitchen	this is the kitchen
دی توء نڌاروم.	I've had enough of it	I can't stand waiting anymore.
بؽل وو کلندنه اوچو بوردن بی.	they took the spade and the pick there.	The witchcraft was a terror.
آهؽ کشیم وو کیلیتنه به هو داڌوم.	I sighed and gave her the key.	I pulled the switch and threw it into his lap.
به سمت تخت رهڌ	advancing to the bed's head	He went to bed.
نتروم قوۊل کونوم	I can't possibly keep them.	I can't help you.
نرسیڌه فوروهڌه ابۊن.	I can sell them fast as I get them.	she had not yet reached the height of her beauty.
یهوی هار وابیڌه	maddened by a sudden attack of rabies	he suddenly fell asleep.
ولی بازم خۊوه تو دخالت نکۊنی.	but, however, you had better not interfere.	but you won't be able to get in the same way.
یه خاهش که نؽبۊ گۊیس	a wordless plea	a pleasure she had never known before.
دو دست نه ناڌ ری سینه	crossing her hands upon her bosom	with both hands clutching her by the arm so violently that red marks were left from the bracelet she was squeezing
تکۉ هم نخۊرین.	do not move!	you don't eat.
آخه هو بوتؽ نڌاره.	because he hadn't any aunt.	He doesn't have a penis.
یه چی وه او گرت سر ایما نشست و سی هم یو چند بار وشخستیم	some part whereof flying up to our faces set us both a sneezing for several times together.	There was something from there to here, and we looked at him several times.
شۊک وا دنگ شۊمش جواو دا	an owl answered with his sepulchral note.	He responded with a mixed tone.
وا حالی گرهڌه وارد وابیڌ وا کۉتی شه و کر که تینیلس تا زؽر ریش پر و بۊرس بسته وابیڌه بی	had entered solemnly, in a black creased coat buttoned up under his spreading brown beard.	He just got up and went to the shelf and shut the door to the bottom of the tree.
چه ذلؽلی فئم نکردنیی هڌه.	what incomprehensible misfortune	What a stupid question!
نها هو نه وا یه دست و دیندا وا هر دو دستس گرهڌ	he took it first in one, them in both his own.	only one hand and the other were his two hands.
گشتتۊݩ وا ترین مؽنسه بڤینین	make sure yeh can see' now	you shall find in yourself the best supper that is in his power.
چۊی تا ایسو صحۉ چی نوابیڌه بی که ارزشت غمه داشته بۊ	for until now she had never owned anything worth grieving for.	There was nothing in his hand that he hadn't noticed before.
نؽتره سر ٱندؽ که دو سه رۊ نهاتر وا یک نهاڌه بین بیا	he would not be able to keep an engagement with her that night, for instance, that he had made a day or two before.	he had succeeded in throwing back the latter two or three days
وا داس منه کلؽسا بؽ و منه یه دم ناخوش وابؽ و‌ سؽ هو که آوستن بؽ نترست واسته.	was at church with her mother, and suddenly overcome by indisposition, arising from her interesting condition, she could not remain standing,	He had his hands in the water and he was sick and couldn't stand it because of his lack of fluid in the tissues of his body.
ئیچنو کارؽ ئی وخت شۉ وا ئیقر سِرسونگی و آلی که دۉرمۊنن	besides this kind of thing's too awful, here this time of night with witches and ghosts	It's done all night with all these reeking bloodsuckers.
ٱر راست بۊ مو یقؽن داروم که اؽ هارپۊنیر لؽوه لؽوه هڌه.	which if true I take to be good evidence that this harpooneer is stark mad	I'm sure the harpooneer might be the fool's daughter.
ولؽ مؽن دلس، هرگش هو نه ول نکرڌ بی، إگوی که واقعا هو کورس بیڌه.	but in her heart she had never given him up, as though, indeed, he had been her son.	But deep down, he didn't let her go, as if she were really her sister.
یه تاقؽ بالا‌ سروم‌ راس کرڌ جۊر تاق‌ دم‌دری کلیسا.	making a vault above my head like the archway of a church.	I had a hunch that went up to the top of the church.
او وحشی وا سیلایل نوفت سوئرس، پیرۊز وابی بی.	the brute with the red nostrils had won.	she was travelling into the remoteness of pure pity and loyalty towards her seals.
مو سی خاطر تقلڤ، ریسک کرڌوم.	I risked the fraud	I have a mind to take the risk.
گشت تولگل گونجل نه خراڤ إکونه.	would bring the whole hornet's nest about our ears	It's all green and green.
هو دوڤارته یه کاملیا إسپؽڌ گرئڌ‌.	she received a white camellia again	he took up again a full charge.
کس دیه‌یؽ نه هم نڌاروم‌ که زس بخوم.	I don't know who else to ask.	I have no one to tell me.
ایسو، هو قاغوز نه داڌ ڤس.	he now passed the paper over to her.	now, he gave him the paper
سی همیو، قطار اؽما فشناڌه وابی اؽچو.	so our train was sent here.	Because that's why he was squeezing our train.
تمیس هوش وندوم ڤه هو.	I examined her carefully.	I've got her mind.
مَر یو که هو، اۊ مۉضۊع نه پای بیَشنه.	unless he knows that subject well.	It's because he's been in the pasture for a long time.
ولؽ یو چه ٱئمیتؽ داشت؟	but what did that matter?	but what assurance was there?
ٱمرۊ سوئڤ، هو نه وا زؽنه جڤون دیه‌یی فشناڌوم.	I sent her out this morning with the other young woman	But tonight, I pressed him into another room.
ولؽ نه لازومه‌ که تِی خوت بگوی که مو راز‌‌گله‌یل مسقره تو نه مؽن دل خوم إلوم.	but you needn't imagine I shall keep your ridiculous secrets.	but I ought not to tell you that I keep your secret in my heart.
یه غِتاس هنده‌یی داڌ.	bursting into a hearty laugh	a ghastly, all pervasive embarrassment.
مَر‌ یو که إخاس که ڤس توجه کونن.	unless he wanted to be noticed.	I'm the one who has been noticed.
هو مؽن هونس نابدیڌ وابیڌ.	he disappeared into his house	he was as though deprived of the power to think.
هو نه مؽن قلڤوم زفتس کرڌوم.	I kept her in my heart	I loved him in my heart.
خاسن یکیدو جۊر هاشقون قڌیمی و عشق کوئنه.	loving each other like unhurried old sweethearts	And they pursued a perfect friendship.
هو درجا خو نه إکونه ڤه یه چیؽ که هر کوم ز اؽما زس زئله‌موݩ إره.	he will immediately become whatever each of us most fears.	he would build his future upon a firm foundation that every one of us is bound
سی همیو، هو دۉربال‌ نه گشت.	so he searched around	So he went around.
ز نۊ إڤورگرڌه مؽن لش جونداروݩ.	will go back into animals again.	it is not wise, at any rate this moist season.
خوته سی شرایط اٛضطراری ٱماڌه کوݩ	prepare yourself for every emergency.	if you'll excuse me,' she said
اوسو که هو هی تو نه إبره ڤه حال مرگ	when he is striking you dead?	when he brought you down he was going to die.
یو که سر زؽر یو نؽبرین که وا هونواڌه مو گَل بگرین.	that you decline allying yourself with my family	So you don't have to worry about getting under my protection.
ڤه شرطؽ که رفتار دوروئس و‌ تواضع رعایت وابۊ	provided that a proper humility of behaviour is at the same time maintained.	if he was to be champions always ready at hand
دوروئسه که ٱر هو دئس آخور ڤه میل خوس عمل کرڌ بی.	it is true that if he had done as he liked at the last	where she had acted with utmost ease.
ئی منج گاشڌ هونوݩ نه کۊر کرڌه بۊ.	this fog may have deadened them.	This may seem trivial to the general public.
اوسو یه‌ناگه ز جاس فورؽستاڌ	then he suddenly arose	then, with a shock, fell asleep.
هومبار رئڌی مؽن گالری و قڌم زیڌی	you betook yourself slowly to pace the gallery.	he accompanied me in the gallows and in the old ones
یه رپشت و پوخارؽ ز زیڌن باروݩ ڤه وجۊڌ إویڌ.	such a steaming and droning rose from the downpour	there was a sudden loud screech and a loud rap on the horizon.
سی که وا ئی جریان نه وا خوت، وا رضایت حلس کونؽ.	for you must either satisfactorily settle this matter with yourself	'Cause you need to be satisfied with this.
همیسو وا روم، ٱر نه هرگش نؽروم.	I must go now or I shall never go.	I will not see if I have any money.
هونوݩ ز مۉسڤؽ که جاهلؽ بیڌن، هو نه نیڌن بی.	they hadn't seenm him since they was boys together	They hadn't noticed the ugly word for him.
موافقوم، اؽما تی ڤه ره بیڌیم‌ که هو نه تا ایسو جوسته بیڌیمه.	I agree we would have expected to have found her by now	I agree, we both were happy to see her off.
هو گوڌ و صڌاسه هم نَڤورڌ ڤه لم.	she said, and she did not trouble to lower her voice.	he said, and not lying himself in a relationship with me.
مو ڤه دئوتی جۊر یه نماڌ الهی إنیَروم که وا خوموݩ نه واس سازگار کونؽم.	that I look on marriage as a divine institution to which we must conform.	I'll treat you like a close servant of Allah, who has opened an account with us.
وا یو که هزاروݩ نهَنڳ دیه ڤه کشتی هو ٱڤورڌه وابیڌن بی.	though a thousand other whales were brought to his ship	yet another thousand had been recruited from the ship.
مو تواضع نڌاشتوم.	I lacked humility.	I was unpardonable.
شرۊع کرڌ ڤه مهت داڌن مؽن تمرین کرڌن زندونی	began to assist in exercising the prisoner.	He's got the job to do, and you're going to get used to it.
سۊئار غایوغ کوچیره وابیڌوم	I climbed into the dinghy.	I've got my head a little too.
هو، خشمناک، غارنؽڌ.	he exclaimed, getting angry.	he, in rage, turned away.
اوسو تریم ویرموݩ نه بڤنیم ڤه مساله‌یل دیه.	then we can turn our attention to other matters.	If you leave him alone, you will not leave him alone.
که دو‌ کس نه ز یه بال و دو‌ تا دیه نه ز بال دیه، مؽن کر شرۉئیز کونه.	to hang two on one side and two on the other, within the door of the cave,	that the first two immediately tied the latter very firmly with the ropes
ولؽ اوندۉ گوڌی که سیم إنڤیسی	but then you said you would write me	but he told me that it was impossible!
زنۊکاری سفروم مؽن گَه‌کوݩ	repeating my voyage early in the morning	I was travelling into the madness of women.
که وا لذت ز سندس ڤورؽستاڌ.	who rose full of the enjoyment of his age.	which he read with pleasure.
هو پنه گرئڌ بی.	he had taken refuge.	he was as surly as a dog.
هو دیڌ که دڌۊس وا زهشت، مؽن لڤاس ساڌس نشئس بی و وا صڤیری تی ڤه ره بی.	saw his sister sitting patiently in her prim nightgown	she observed him lying on her face, in her plaids of clothes, and ready to go upstairs.
ڤه برچ تو نؽرسوم.	I shall not reach your light	I don't understand your statements.
سی که هونوݩ سی پیایل و ٱسپل ٱۉئؽ نڌاشتن	for they had no water for men or horses.	for though they hadn't been there were men and horses.
ولؽ هو چیؽ نگوئڌ که ڤه کسؽ ٱجازه بڌه که نیتسه ره بۊؤره.	but he did not say anything that allowed anyone to guess his intentions.	But he didn't say that he was allowed to marry someone he didn't like.
إترستوم‌ بڤینوم‌ که هر دقه چندؽ گپ اؽبۊی.	I could watch you getting taller by the minute.	I was afraid to see how you were every minute.
هو من جیڤس ڤه دین سکه‌یلؽ که إخاسن گشت.	he dug into his pocket for the required coins	he gave me the landlord had taken care and pains to prepare for him.
آینکی‌یل نه و نۊئه‌دار ساحل داڌوم وا پوشت.	I gave the glasses back to the coastguard.	I hid the wood and the crime scenes over and over again.
فرموندار هو نه مطمئن کرڌ که او پیا هنی کلۊ هڌه.	the governor assured him that the man was still mad	the commander in chief was taken care to assure her that the young man was complete
هونه‌یلسوݩ نه سوئڌن و زنڳلسوݩ نه فوروئڌن.	burned their homes, and sold their women.	They asked him to come out of the legion and take him out of the legion.
هو زؽر لۉ سی بی ربیه بیڌنس سیر نورفی ڤس که.	he muttered various curses on her awkwardness	he was lying on his stomach in bed
سی سر هو مڤلغ پنج هزار پزو ناڌن.	put a price of five thousand pesos on his head.	There's no reason why people should be worried about him.
یه‌کولی ز جونل ز ناعلاجی قورڤونی اؽبۊن.	many lives must inevitably be sacrificed.	a bunch of poor grass on the other side of the stream.
وا اومؽڌ دیربین نه بورڌ بالا.	raising the camera hopefully.	He hoped to get up late.
که تموم اومؽڌلسوݩ براڤورڌه نوابیڌه بی.	that not all of their hopes had been fulfilled	that he had not had time to dream anything.
اوسو کتاڤ نه ٱڤورڌ ڤه در	then pulled the volume out.	Then he pulled out the book and came out.
سی همیو، هو نه ڤه رڤشتل دیه گوڌوم.	so I said it in other ways.	So I called him to my face.
ولؽ تی خوم گوڌوم که لازومه که ملیتومه واپۊشنوم	but I thought it necessary to disguise my country	but I'm telling myself that I need to refresh my nationality.
کوروف نه نشوݩ داڌ.	showed the vacancy.	He showed the boy.
نمایشت و رفتارؽ که ترسته بۊ تۉس نه تاحتی مؽن دل مخِرا بڤَنه.	a spectacle and demeanour to strike terror into temerity itself.	his attitude and behavior were so violent that they were afraid to look at him.
یو کلیت حل ماما هڌه.	that's the solution of the mystery!	That's the key to solve it.
