source	reference	translation
Ziwan erjo verên ê komelî yo.	Language is the first value of society	"Believe me, the Bible says: ""He that believeth in the truth shall not be condemned, nor shall he be condemned""."
Çîyo muhîm o yo ke merdim hedefê xwu bizano.	The important thing is that one knows his goal	What is important to me is to remember the true goal.
Tarîxî nê veng û rengî kurdan rê kerdê dîyarî.	History has gifted the Kurds with this colorfulness / diversity	The sound of thunder and rumbling continued uninterrupted.
La nika mi rê ecêb nîno!	Now, I don't find it strange anymore	But I'm not doing well!
Ez henî fikirîyeno.	That's what I think	I think so.
Homa zî înan ra razî bo.	May God bless them	They were almost extinguished from too.
Wezîfeyê ma pawitişê kulturê kurdan o.	Our duty is to preserve the Kurdish culture	The key to our success is to understand the culture of our people.
Zafê înan keynayî daybî yewbînan.	Many of them gave their daughters into marriage to eachother	Most of them are cannibals.
Malzemeyê pakîye nêdîyenê înan.	They were not given any cleaning material	The witnesses have not cleared it.
Têkoşîn ma rê mîras mend.	The struggle was bestowed upon us	We can arrange the match between ourselves.
Ma wina dest pêbikin.	Let us start like that	Let's do it.
Ganî to her çî ra îstîfade bikerdêne.	You should have made use of everything	you must have investigated everything.
Ê ke welat ra nêkewnê dûrî qedr û qîymetê welatî û kulturî nêzanê.	Those who don't leave the homeland, don't know the value of the homeland and culture	They don't know about far away from the land of their ancestors.
Ganî kesêk/e vera nê kerdişê bêexlaqî bêveng nêmano.	One must not remain silent in face of such immoral doings	it is not wise, at any rate this moist season.
YPJyî bi serran rûmetê cinîyan û komelî pawit.	For years, the YPJ has protected women's and society's honor	Yip with heads like these.
Bi nê qanûnî tecawuzkaranê qican serbest vera danê.	With this law, they are releasing child rapists	This law about equality and the privacy of the children's bed doesn't dictate to them.
La mîyan ra nêvejîno.	But does not come out of it	But it didn't leave me.
Ma zî dişmenîya înan seyr kenê.	And we watch their enmity	We're going to kill them, too.
Hêzê serdestî raştîye nimnenê.	The ruling forces hide the truth	The controller is not aware of the truth.
Mi no zîhnîyet ra zaf zerar dîyo.	I have suffered a lot of damage from this mentality	I have found this recipe very interesting.
Zereyê qula morceleyan tim pirrî simer o.	The ant's hole is always full with straw	The inside of the cockpit is completely empty.
Her çî ra zerrî ra hes bike.	Love everything from heart	everything will be all right.
Kilawa serê sereyê ey de çinê bî.	He didn't have a hat on his head	her head covered
Derheqê ardişê heran de embazê ma ha xebitênê.	My friends are currently working on bringin in donkeys	The reason is that he has been pleased with our friend's work.
Derdê ke nêantîbî nêmendîbî.	There was nothing he/she had not suffered	as inconsiderable as he might have been.
Yanî derdê nuştoxî wa o nêbo ke sey nuştox xo bido şinasnayîş.	I.e., the author should not preoccupy himself with being known as an author	Or there's no reason why Launder should be worried about his rabbit.
Seke ez mîyanê bola vergan ra bivîyarî û bixelesî wina ez bîya asan.	I became light, as if I passed through a pack of wolves and escaped	If I live, I will be the first tumbler in the world.
Ni vatenê xo ni kî kerdenê xo zerrê kesî rê wes nêne.	Neither their words nor their actions please anyone	It's not the same as being abandoned.
Mîsal maskeya kewe hîsê aîdîyetê dadîyan temsîl kena.	For example, the green mask represents the mothers' sense of belonging	My father's blood is still on my forehead.
Mi qayît kerd ke domanê qijî zafêr tirkî qesey kenê.	I saw that most small children speak mostly Turkish	I thought the little ones were a bit boring.
Hema newe hiş yeno bi sereyê to.	You just now came to your senses	It's all right with your secret.
Ame mi vîr.	I remembered	Come on, I'll get your coat.
Candar çin bo parazîtî rê zî cuye çinîk a.	If there is no lifeform, a parasite cannot survive either	the clerk who had taken the young gentleman across the street
Îqtîdar hêrişê goran keno û kerrayê goran şikneno.	The government is attacking the graves and destroying the grave stones	The hatred of the womb causes many more rocks to fall.
Tarî de leşa mi çin a.	I don't have a body in the dark	I have no body in the dark.
Pay gêra ser.	Stepped on it	on the grief-stricken groaning.
Di hebî kitabê min kenê çap bibê.	Two of my books are about to get published	They need my book to be printable.
Ma her tim waşt ke cuya têdûşte biba awankerdene.	We always wanted an equal life to be established	We tried to make the most of the installation area.
Kesêk senî şêno ziwanê xo vindî bikero?	How can one lose his language?	How can one eat their own food?
Çi ray mi vîr ra nêşonî.	I will never forget you	I don't remember how you can tell me.
Ma terkê mergî bîyî.	We escaped death	We're getting out of it.
Naye rê zaneyîş lazim o.	For that, knowledge is necessary	But you need it to be confessed.
Panc perey nêkerdêne.	It was not worth a thing	she hadn't made any money.
Çunkî ez ha zana ke ti nêweş î.	Because I know that you are ill	Because I know you're not.
Yeno manaya cuye.	It means life	It's the way it was.
Bi hawayêkê leşkerî vera şarê kurdî teda kena.	They opress the Kurdish people with military means	with a military air to cure the poison.
Pawitişê sucadaran ra fek vera bidê.	Give up defending guilty ones	Give it to the land of your ancestors.
Nêno zanayene ke mabênê nê di hêrişan de eleqe esto yan nê.	It is unknown whether there is any connection between this two attackts	She doesn't know if there's any other feelings between there and here.
O jî nêbî.	That wasn't it either	Neither was he.
Hînî her kez fam kerd ke eke xoza çinba kes nêeşkeno biciwîyo.	Finally, everyone has understand that if there is no nature, nobody can live	He declared that the circumstances were consistent with his condition.
Tu selahîyetê ey ke dest bido rojnameyî ser çin o.	He doesn't have any power to support the newspaper	The secret of his loyalty is not in the diary.
Hema zaf rew o.	It is still too early	It's too much.
Nê çar serrî her ca ra e-mailî amêne.	This four years, e-mails came from everywhere	This page contains e-mails from anywhere.
Ez o henî sebir bikerî.	Thus, I shall be patient	I can do it anyway.
Kurdî nê vîr ra nêkenê.	Kurds don't forget this	don't remember the word.
Kapîtalîzm û netewe-dewlete bêçare mendî.	Capitalism and the nation-state became desperate	Capitalism and the nationality of the country have changed so much.
Hot serrî binê destê yin di mendi.	They stayed seven years under their rule	The cold sun was right under his arm.
Çend şaîrê bellîkerdeyî estê?	How many identified poets are there?	Do many people have curly hair?
Çokê mi şikîyayî.	My knees broke	I'm broken too much.
Çunke domanê ma en şansizê ma yê.	Because our children are our most unfortunate	Because our heads are our own.
Bi nan û mast arêya xo kerde.	Their breakfast consisted of bread and yoghurt	And he made bread and cheese.
Gelo heqê kirdan zî çin o ke yew rojname vejê?	Do the Kurds not have the right to publish a newspaper?	Will there be no right to keep a journal?
Çend darî eştî adirî ser û pê adir geş kerd.	Threw some wood on the fire and stoked the fire	Several trees were up there, and they grew cold.
Masayîşê pîzeyê to zêdîyeno.	You stomach's swelling is increasing	Fishermen eat your pizza.
Ma no konferans çarçeweya na kampanya de organîze kerd.	We organized this conference in the context of this campain	We've organized this quarterly conference.
Yanî tewr tay ez hîrê rey metnê înan wanena la ez bawer nîya ke nuştoxî xo ra pey agêrenê metnê xo di rey wanenê!	So, I read their text at lest three times, but I don't think that the authors turn around and read their own texts even twice	Or else I want to beat the dance song with my foot, but I don't think the song will leave any flame!
Qet kesî goşdarîya ey nêkerdêne.	Nobody used to listen to him	nobody had noticed before.
Dişmen merdimîye nas nêkeno.	The enemy does not know any humanity	it is not wise, at any rate this moist season.
Xo hem silîvanij hem licêyîj hesibneno.	He sees himself both from Silîvan and Licê	It's a common way to defame the party or create suspicion within it.
Leweyê/kişta nînan de tayê çalakîyê kulturî kî amebî amadekerdene.	Besided that, some other cultural activities had been prepared	This book contains a bunch of cultural and aristocratic examples.
Têzik-têzik nîşt ereba ro.	Sat gently into the car	The coldness doesn't break your promise.
Eslê xo de çend projeyê ma estê.	Actually, we have some projects	Actually we have a few projects.
Labelê gerek ma eynî îmkanî bidin her lehçe.	However, we have to give the same opportunity to every dialect	The label we must give the insinuation to everyone.
Ma rê partî yan zî grûba ma neteweya ma ra muhîmêr a.	For us, our party or group is more important than our nation	We're a very good people, or a group.
Hetê sîyasî de kî qasê xo şuxul keno.	Regarding politics, he works as he can	Who is interesting to you in this regard.
-Naye ra tepîya ti wazenî hetê muzîkî ra çi kar bikerî?	After that, what musical works do you want to do?	- What do you want to do with this music?
Qalê cihûdan keno.	He/She talks about Jews	Judd wrapped it tight.
Yew nuştoxe qehremana xo rê wina dejena.	One author hurts her protagonist like that	A knot in the middle of a hero's song.
Zobîn kar û gureyê mi pêro muzîk o.	Our other work is all (about) music	My job and my music is all.
La peynî de neçare mend ke koç bikero.	At the end he/she was desperate and had to migrate	But at the end, he couldn't help it.
Vera naye hewce yo ke têkoşînêko hempar bêro kerdene.	It is necessary to fight against this in solidarity	There is no reason to need a special warning.
Xebata derse girewte xo ser.	He/She took care of the teaching work	He's done his job on his knees.
Mi zaf keyf guret.	I enjoyed it very much	I'm very glad.
Her çî tehmê xo kuekê xwi ra gêno.	Everything gets its taste from its core	It's all in a row.
Melekî nênê nê keyeyî.	Angels do not come to this house / family	The witch doesn't come home.
Camêrdê ke cinîyan qetil kenê xora dewlete ra paştî gênê.	Men who kill women, already receive the state's support	the man who was apt to doze over the grave.
Album de sewbîna gelek muzîsyenê ercayeyî kî xebetîyayî.	A lot of other valuable musicians worked on the album	On the album, a variety of musicals worked.
Coka ez nika komelî ra zêde çî nêpîna.	That's why I don't expect much from the society	I don't see any point in troubling them further.
Roştîya aşme ver nat-dotê xo nîyada.	He/She looked around in the moonlight	The air on land is not in his mood.
Gelo tarîx qey domanê min ê sîyayî kerdê xo vîr ra?	When did history forget about my black children?	Perhaps you remember the darkness of what I have said?
Ez zaf rindek bi ziwanê înan a qisey kena.	I speak their language very well	I'm very sensitive to their emotions.
Roman gerek mezgê ma de bihelîyo.	A novel must melt into our brain	The novel is set in our brain.
Yê ma zî xirb û pag ê.	Ours are ruins as well	They're also healthy and healthy.
Çimkî îmkanî ma çinîyebî.	Because we did not have any opportunity	We can't stop at this hill.
Yew lacî yi zî saz cinên.	One of his sons also used to play the saz	There's also a body.
Muzîk ame mi vîrî.	Music came to my mind	I love my music.
Bi nê meqsedî bi serran çar hetanê dinya ra gêreno.	With this goald, he travels the four corners of the world for years	without thinking beyond the immediate cause
Pîşta xo azna ra balîşnayan.	He stretched his back on the pillows	the skin of which is covered with a fine down.
Însan tayê çî-mî şîkîno bico binê qeydan.	One can record one or two things	They're wearing something-sized under their trousers.
Felek kor bo.	May destiny be blind	It was all green and green.
Ê her dem paştî danê mi.	They always support us	They keep turning it around.
Çîyo ke kurdan xo mîyan de munaqeşe kerd ‘ya’ û ‘boykot’ bî.	What the Kurds were discussing amont themselves was 'yes' and 'boycot'	There was something from there to here that grew in his heart and that grew unconscious and delirious from the agony.
Ti enê halî ra başêr hal nêvînenê.	You won't find a situation better than this one	You don't see any point in troubling them.
Miletê to bi xo nêverdano.	Your people won't let it pass on their own	Do not worry about it.
Mi derdê ma û pî dî.	I saw the sorrows of parents	I ran into him and found him.
Qehwe de ma pîya tawla kaykerdêne.	We played tawla together in the coffeeshop	At the palace we were both playing happily.
Ez bi xwu qayil a ke sehaya ziwanî de zaf tewir xebatî bibê.	I myself am happy that there will be various types of works on the language stage	I'm thinking it will be a great lesson in the future.
Mudaxeleyê ziwanê ma kerd.	They interfered with my language	The shape of our beast is done.
Helbet muzîk ra qe nêvêro.	Of course should not pass the music at all	not musically, of course.
Ganî her elewîyî goreyê nê rayîrî têbigêrê.	Every Alevi must act according to this path	it must be continually at issue.
Rastî kî konferans enternasyonal bî.	The conference was really international	which was indeed an international conference
La teyna gurîyayîş kitaban ser o nêbeno.	But it doesn't work with bookwork alone	But he didn't insist on reading books.
Kravata xo sey doxîna tumanan zaf derg û barîye bî.	His tie was long and thin like a pair of underwear	The witchcraft was a very long and hairy walk.
Sorankî de standard çin o.	There is no standard in Sorani	it is not standard at all.
Mi kolî eştîy soba û şîya verê camî ke ezanê nîmroje biwanî.	I threw firewood into the oven and went in front of the glas to read the midday's azan	I got up and went to the front door to see the results.
La ê kesî qet qalê nê rojname û kovaran nêkerd.	But no one talked about these newspapers and magazines	But none of them made a mistake.
Ma hem suhbet kenê hem şinê.	We talk and walk at the same time	We're all going to bedfellows.
Qaşo ti şîyî uca ke korîdorê haştîye abikî.	Allegedly, you went there to open up a peace corridor	You have to go somewhere a little more comfortable.
Amadekarîyê seba festîvale tay mendê ke biqedîyê.	The preperations of the festival were almost finished	It was enough for the madmen to party.
Asmên ra astareyî bereqînê.	Stars are shining in the sky	It shattered the sky.
Çimkî arşîvê vîrê mi de cinîyê sey aye zaf kêmî yê.	Because in the archives of my mind, women like here were very rare	Although there are a few people who'd be pleased to describe me for you.
Têkilîya kurdan û karkeranê xwu zafane bi swêdî ya.	The relationship between Kurds and their workers was mostly in Swedish	The servants and the servants are usually used to sword.
Ma miqatê ziwanê xo bibê.	We shall take care of our languages	We're going to eat our own meat.
La vana îlela nêvana.	But she says that she doesn't not say it under any circumstance	But it doesn't have any effect.
Îqtîdar pandemî bahane keno destûr nêdano ma.	The government uses the pandemic as an excuse to not give us permission	I repeat it again, it's a common way to defame the party or create suspicion within it.
Seke yeno zanayîş alemê xirîstîyanîye de mîsyonerîye edetêko kan o.	As one knows, being a missionary is an old custom within Christianism	it is as if it were a matter of discovering the Christian consciousness.
Ganî dengbêjê ciwanî weye bibê.	It is necessary that young dengbêj are groomed	it must be a common voice.
Werte ra vîst û şeş serrî vîyartê û ez qet nêşîya welat.	Twenty-six years passed and I never went to the homeland	I remembered once, it's May's birthday and I didn't leave the country.
Rojanê peyênan de nawnayîşî reyna bîyî bişîdet.	In the last days, the protests again turned into violence	the last days have been reappeared
Heşê mi nêgêno ke senî zereyê taksî de ca dîya ê merdimî.	I cannot fathom how they made enough space for that man inside the vehicle	I don't like seeing people in tax under here.
La ganî ma xo vîrî ra nêkerin ke na xebatêka mutewazî ya kesane ya.	However, let's not forget that it is a humble and individual task	But we have to remember that this is a crazy thing.
Labelê ma ziwanê kurdî nêzanê.	But we do not know the Kurdish language	Labels don't talk to us.
Ma ney sey rexnedayîş hesibnenê.	We count this as criticism	We don't like to be criticised.
Verê televîzyonî de roniştêne.	They/He/She/It were sitting in front of the television	they sat on a TV.
Tewr nêjdîyê xo lazê xalî bî.	His cousin was closest to him	The coldest feeling was his pain.
Çunku her çî ziwan de yo.	Because everything is within the language	Because it's all green and green.
Şênîye cayê xo da xemgînîye.	Joy gave here place to sadness	He may be found to be sick.
Coka cuyayîşê ma zî mîyanê nê kulturî de bi.	That's why our life took place within that culture	We also had a cultural heritage.
Ma dezayê yewbînan ê.	We are cousins	We want to be alone.
Ge vakur ra yeno ge zî başur ra.	Sometimes he/it comes from the north, sometimes from the south	It's just north of here, and it's just south of here.
Nê cayan de kîlîseyê armenîyan zî estbîy.	There were also Armenian churches in this places	The Armenian church is also at this spot.
Şima yew aqil bidê mi.	Give me some advice	You should have given me a drink.
Ez her çî ra ver ez wazena soundê xoyê orijînalî bîyara meydan.	Above all, I want to showcase my original sound	I challenge you to develop the sound of the original tune.
Ganî cinîyî na roje sey roja estbîyayîşî û pawitişê azadîya xo bivînê.	Women should see this day as a day of birth and saving freedom	it is only a matter of finding a day when they will stretch out their shirts and eat their freedom.
Gereka ma heqîqeten bixebitîn.	We should really work	Unless we insist on doing well.
Çunke rewşa ma nêvurîyaya.	Because our circumstance has not changed	Because we're not happy with it.
Xeylê xort û keynayî ziwanê xwu yê dayîke nêzanenê.	A lot of young men and women do not know their mother tongue	The birds don't know the song of the wild beast.
Allah rehma xu ci ser o vêşî kero.	May God rest his/her soul	The Holy one of heaven's wings is on his forehead.
Heq nuştena dejê nîyanênî nêkero para şaîrî.	May god spare the poet from writing about such pain	it is not wise, at any rate this moist season.
Nê her di roportajî hetê tarîxê ma ra muhîm ê.	Both of these interviews are important from our histories perspective	It's a common way to defame the mentality of our people.
La muşterî nêvejya.	But no customer showed up	But don't tell anyone about it.
Bi tedbîran beno ke jan sinorê cêrîn de bimano.	With measures, it may be that the contagion will stay at the upper limit	it is far better to be on the other side of the grave.
Yan yew qeleme yan yew kitab to rê xo dest ra ano.	He will bring you either a book or a pen in his hand	Or give him a pencil or a book.
Zamanêndo kilm de nê dê orte ra vinî bê.	In short time, they will be gone	There's no longer any old-fashioned firmness in this world.
Program her hefte yew roj bi û wextî ey nêm saet bi.	The program was every week for one day and ran for half an hour	It was scheduled for a week and there was no time left.
Dikandar qayîtê pereyî keno şaş beno.	The shopkeeper looks at the money and is confused	It's possible that there's a better law about how eating money.
Merdumê mi xeyrê gêrayîşî çîyêk nêkenê.	My relatives do nothing but traveling	my people will not be able to get rid of him again.
Ma de seydwanîye qedexe ya.	Hunting is forbidden with us	There s a long horse trough
Mi grûbe de tirkî kî vatêne.	I also said it in Turkish to the group	I'm telling the story of who s next to me.
Ey boya înan ra ey şinasnayne.	He recognized him by his smell	It smelled good to them.
Çunkî ziwan herimîyeno.	Because the language declines	For a hunted animal will ever die.
Pişta xo şanite dara murîye.	He/She leaned against the pear tree	He pushed the wood back of the tree.
Tûtî derse vînenê.	The children go to class	You have to know that.
Çike statuyê kurdkî çin o.	Because Kurdish does not have any status	There is no such thing as the statue of a dog.
Sîyasetê kurdan de zî xebat kerd.	He/She also worked within Kurdish politics	it worked at the same time in the kitchen.
Dima bawkê mi ûme.	Later, my father arrived	My pawprints.
Seba girewtişê desmajî şino tuwalet.	He/She went to the toilet for his wudu	to invent an easy justification for his surrender.
Tayê domanî qirkerdiş ra xelesnê.	He/She saved some children from massacre	It's as if they've got the trains running on time and all their ducks in a row.
Goreyê westeyê ci erjê berhemî vurîyeno.	The value of the product changes with its master	It's better for adventure.
Xora ma ameyox de netîceya naye holêr vînenê.	We see the result of that better in the future	Here we are going to find the answers to many puzzles.
Naye mi rê va meşte dehîrê bê ez to rê kena hadire.	Then he/she said to me, come tomorrow early afernoon, I will prepare it for you	I thought maybe I could help you.
Hem qismê kafeterya de hem qismê xane de odayê ke sey cayê nimajî abirnîyayê zî estê.	Both in the cafeteria and the house there are rooms that have been cut of for prayer	It's the same as being abandoned in every part of the family plane.
Eyro zaf rojêda teng a.	Today is a very bad day	Today is a busy day.
Çimanê xo rind ake!	Open your eyes wide!	Bow-Wowzer!
Misafirey de çend rocî mend.	Stayed a couple of days as a guest	there are a good many days in the lodge.
Mi waşt ez çend nimûneyan nîşan bidî.	I wanted to show some examples	I wanted to show some people.
Rastîya rastî do dima bivejîyo orte.	The real truth will emerge later	The facts will be back in time.
Soranî zanayê.	Knew Sorani	the acquaintance.
La birayê min ê pîlî nêverda ez zobîna şorî.	But my older brother did not allow me to go elsewhere	But my brother didn't let me go.
No çi lêl o?	What dawn is this?	What is this wig?
No fikrê kamî bi?	Whose idea was that?	Who's thinking about it?
Bi mentiqê tirkî kurdkî nusenê yan zî qisey kenê.	They write or speak Kurdish with Turkish logic	They don't talk to each other.
Mekteb nêşîbî.	Didn't go to school	it couldn't possibly be anyone else
Çimkî hinî hedefê înan nêmanenê.	Because they don't have any goals left	It smelled good to the rest of them.
Heta ke sîstemo kapîtalîst bibo do janî zî bibê.	As long as the capitalist system exists, pain will also exist	There's also going to be a lot of people until the captain's gesture.
Salona merkezê kulturî yê beledîye bibî pir.	The municipality center's hall had been full	be reconciled with the great cultural centre
Nika zî rojdemê înan de qanûnê îstîsmarî esto.	Now that have an abusive law on their agenda	And now they have a law school here.
Alfabeya erebkî bi xo nêverdena standardîzasyon virazîyo.	The Arabic alphabet itself does not allow creating any standardization	The alphabet is not standardized.
No îqtîdar darbeker û xespker o.	This government is putchist and usurping	This is a fascinating but decorous person.
Cîneke sereyê xwu zî şuwena.	The woman also washes her head	A ghastly, all pervasive embarrassment.
