source	reference	translation
مزایأ سرأ گیفتن	the racers started.	they kissed me on the cheek.
نهايي ضربۊ واقئيت ٚ جأ اۊن ٚ دس نهأ	has the last featuring blow at events.	He's got the facts in his place.
آلبت ایتأ دۊتأ اۊشان-أ تفریح وأسي رأ تاوده	I doubt if he's gotten that far yet in fact, I'm sure of it.	Of course, some girls enjoy it.
سرأ گیفت شعرانه حیفظ-أ کۊدن	went to work to get his verses	They're doing the poem right now.
اۊن ٚ ناقۊشي چاقأ کۊدن ره اۊن ٚ أمرأ شيريک بۊبۊست.	be represented as a partner in his own cure.	that the unbearable light had hit him hard with that heavy blow.
روٚقد نأرمۊ	I am out of spirits.	I don't understand.
هني بنماست کي کي واخاب نيه ایتأ گل اۊیأ ايسأ	to avoid betraying that he knew she was about.	it was like he wasn't having any money.
شيمي اطلاعات نيشان دیهه کي خؤرم ٚ زأک ؤ ذات ٚ خۊش بۊ	if it had been favourable to the boy.	you don't know if I feel like a darling.
حتأ ایتأ پئلي أن ٚ لیواس جيرأ تکان ندأ بۊ	had not so much as altered one angle of his vest.	Even some of the blood had dried off her hair in the opposite direction.
راستؤف اۊ قضيه پٚسي دئه خؤ خانواده ٚ داشت ؤ دارائي اۊمۊر ٚ جأ خؤرأ وانسي	said he to himself, and after that he did not meddle in business affairs.	Actually, it was the flag of the old family plane.
یاواشيکه بيشئم خؤرؤم بار ٚ مهمانانه ورجأ ؤ ایتأ دۊتأ ايستکام وۊکۊشئم بۊجؤر	I sneaked off to the private bar to have a pint or two before dinner.	I gradually adapted myself to my current circumstances.
هتؤ کي ساغ ٚ جان ٚ مرأ جه ایأ دۊوارس ترأ گؤیم	I'll tell you as soon as she's safely away,	It's like seeing a snake's song from another wall.
مۊ أن-أ نۊبۊردم اؤیأ کي أن-أ بۊکۊشم	I didn't go upthere with her with any intention of killing her.	I-I didn't bother to tell you.
هیذره خؤرم نیؤ کي گٚل، سفر بۊشۊ دکناپره	not a pleasant night for a dip in the sea	well, it is not wise, that he should be on a trip or at any cost.
مرأ ترسأ گیفت کي وارش ٚ جئر زنگ بزنۊ یأ سرما بۊخۊره	I thought it might get rusty with the rain, or catch cold	the snake was afraid that the cold wind would blow it.
خؤ حوسأ هممأ اؤفتن ٚ سٚر بنأ	became absorbed in it.	her senses are very sharp and much in advance of her aim.
مي حقسأی ٚ بۊکۊدم کي ایتأ مۊدیرعامل ٚ بازاریاف ٚ مأنستن آرام به ٚ چۊم بأيم	I'm trying very hard to look like a relaxed business class top marketing executive.	my rightful eye was set, as a by some wise agent, at a slow walk.
اۊن ٚ مرأ لا چأکۊدم	we'll have enough of it to stuff a sofa!	I was looking for that snake.
مچه پیله مۊئن جه ميئن بيشأ بۊ	all the hair had gone from her face	there miserably howled
أن وأسي کي تاهسأ هئکس اۊن-أ نامۊخت-أ بۊ	because nobody had taught him.	that he had been unhappy in his own way.
أن جٚمعیت جأ هلماله پن نفر ٚ جئن ويشتر مردأک نيسأبؤد کي کسانأ بشنأسيد	there were never more than five men who knew each other.	this gathering had never seen or heard from more men than they were originally locked
کي تۊ هادر دیل سنگي کي مرأ غؤرصه جیگیر بۊکۊدي	you could be so hard hearted as to let me suffer so.	that you might have a strong heart set in an attack.
هسأ ساعت دۊوازأ کرأ فأرسۊ	twelve coming on to pass away.	I'm getting off the train at eight.
هانقدر تا هیجدأ سال بۊستن	when I am eighteen!	How many years old you were?
آئیني لافندان جه ای پئلي تا اۊنپئلي بي واچرسئن دۊمباله دأره	the iron bandstraversed it from side to side without any break.	the religion of the sects to which he had been ordained
اۊن-أ خۊشانه سراسر بداشتيد کي تۊفنگ-أ اۊن ٚ دس ٚ جأ فیگیرد	stopped him in the vestibule and tried to take the pistol from him.	they-they kept their sewing till they attacked him with a gun in his hand.
اۊنأ منت بۊکۊدم کي حؤصله ٚ بۊکۊنه ؤ خؤ قصصأ بۊگۊیه	I begged his patience to hear me tell my story	I hoped she would be a good story.
ایتأ ایجرأ سۊبي مأنستن کي گل خؤ شائي-أ ؤ ناجه-یانه اۊن ٚ جأ بکارأ گیره	a wheezy performance, into which he threw much ambition and an irrepressible hopefulness.	somehow made her usually soft voice heard above the tumult.
ایدفأ همتتأ پس بينيشتن	but this time all had come.	they immediately fell asleep.
ایتأ مردأک کي هلماله نیدأ بؤم	whom she had never seen	A man who has not been killed.
أن ٚ سرأيم دوستأ بؤد	his head was bandaged with a linen cloth.	this was a particularly pressing love.
مخصۊصن کي ایتأ سواد داره گل ٚ مأدۊ سئر ببۊ	especially if the educated ones have their stomachs full.	especially if the suspect has a suspect in a past treasure.
مۊ وأسي مه نقاب-أ ویگیرم اگه مأ گرمأ کۊد	I shall take off the veil if I get too hot.	I've got my head covered if it warns me.
مي نظر بياتر أن ايسه کي نامأ هایأ تۊمان-أ کۊنم کۊجه باسلۊق چأکۊنم	I think we'll stop now and make some fudge.	I think I'm afraid I should not be able to do that very well.
مي ناجه أن ايسه کي اۊقدر کي مي زؤر فأرسه تي رٚضايت ؤ آسايش ٚ واستي حقسأی بۊکۊنم	I hope I shall do everything to your satisfaction.	My intention is to improve the rules and equality at that rate that I may take it into my own hands.
هیچ زمات طلاق-أ نیگیرم	I'll never divorce him,	I'm not looking for a divorce.
اگر نۊبؤسته بۊ هن رۊزانه به	there will be.	if it is not intended that it should be the occasion of much present enjoyment to both
وشتن کۊدنه مراسم ٚ مأنسۊ کي مره سۊتال بۊ	like the prom, for exampleseemed silly to me.	They said it was safe to me because of the ceremony that was a celebration.
يني اۊجۊري کي بياتر جه اۊن نؤبؤسته تي دیل-أ سيني جأ بيرين بأردم	I took out your heart as well as I could	"Just as the Bible says: ""He that believeth in the truth shall not be condemned, nor shall he be condemned""."
همسائيان خۊشانه شائي-أ جه دس بدئن	every face in the neighbourhood worsting	their neighbors having seen him by the hand
یاواشکه بۊگۊفت کي شازدۊ خۊفته ؤ تۊندؤتأکیته درأ دٚوٚست	reported in a whisper that the prince was sleeping, and hastily closed the door.	he said in a shrill but distinct voice that the prince was asleep at the same time.
ایتأ پاصدایأ بيشنأوستد	there was a scuffling outside	he uttered a plaintive cry of pain
مۊ اۊن ٚ گب-أ هئکس ورجأ وأسي نزنم	I was to say nothing about him to anyone.	I'm not at liberty to discuss it.
اسپیدتر آف ٚ جأ	clearer than the water.	Hastier of the place
امأ تنأکه هن نۊبؤ	that wasn't all	but the body was never in the coffin.
بمانستم کي شاید مرأ دسبازارأ گیفته	I wondered if she was making a fool of me.	I was left thinking, well, maybe there was a snake left in the cockpit.
مۊ یاقاراني-أ مأطلم ؤ کاري نأرم	I haven't a cent in my pockets, and nothing to do.	I have nothing-I'm not used to.
مۊ اۊ فؤرصت-أ پيشأشؤ بيشئم	I welcomed the opportunity.	I should like to have the opportunity to study that
رایأ نتأنم بيافم	I can't find the way.	I couldn't help myself.
کار ٚ مرأ سقت سرگرمي داشتيمه	he was very busy.	I was busy doing something.
دۊر ٚ جأ مألۊم نۊبؤ	not noticeable at a distance	it was not far from my shelf.
ایمرؤيي ايسئم، فردائي نيسئم	I'm alive to day, but to morrow	I'm going to need cow's milk to feed himself.
مۊردیم کار ٚ خأني	about the way people work	he was deadlocked.
بي خابي جأ جندؤپري مأنستن بۊبۊسته بؤم	I was a zombie of sleeplessness.	I was almost gone, deprived of the power to think.
خۊ کۊلایأ میز ٚ سٚر تاودأ	threw his hat on the table	So he placed his knees on the table.
خایله محبۊبيت داشتي	she was also very popular.	They were almost extinguished from too much crying.
ایتأ گل ٚ دیگرأ داشتیمه گۊ مي رافأ أسابۊ	I had someone else waiting for me.	I had another tremor, and I was afraid it hit me.
هتۊ کي گي خؤ تصمیمأ بيگیفتأ بۊ	as though he had suddenly reached a decision	as if he had made up his mind
بأزین هایوأره خؤ لبظأ وأگردأني	suddenly changing his tone	Then Harry made a mistake and fell asleep.
البت کي مي خاطر جأ دره	I do remember.	I sure will.
پۊر ماندي بۊکۊدأ بۊ	she was also very tired.	Mr. Deadstone was a thief.
درجک ٚ جأ بيرۊنأ فندرستم	I look out of the window	I looked out
اۊن ٚ جأ چئي بخأس	I asked her for tea	He pushed her to the room.
مۊ ایتأ پیله تاجر ٚ زنأک نيئم	I'm not a top businesswoman at all.	I'm not that big-ass asshole!
خلک ٚ جأ همۊ چیأ فأگیفتین ؤ اۊشانأ هیچي فاندئين	receiving everything from society and giving nothing in return.	they never find anything so lovely.
خایله بۊک بۊکۊدأ بۊ	she had become very serious	her imagination was stunned.
تي قؤلي خایله خۊشک ايسه	so very dry, as you say.	You've got a lot of fun and joy as soon as you're doing.
مۊ تأنم اۊشانأ یاور بدم	I can help them.	I could help them.
راستأ کرأ گۊفتاندرم	I'll tell the truth.	I'm telling him the truth.
مۊ أن ٚ آمؤنه جأ خبر ناشتيم	I did not even know he had come.	I didn't positively say so.
ویر نۊکۊنم أن ٚ جأ پئشتر أن-أ بيدأبيمه	I don't suppose I have ever seen her before.	I don't remember where we've been and where we've been.
پئر نيگراني مرأ واورسي	the father asked anxiously.	the father said in a shrill but distinct voice
مي هدف جه آمؤن به ایأ أن بۊ کي اۊنأ یاور بدم	I have come here with no object except to help him.	I hoped to help him.
بأزین دکفتن اۊن گؤشتي خاطر کي جبردأبن	next they thought of the stolen meat	then fell asleep because of the sight of themselves.
مي تصمیمأ بيگیتم کي بۊشم اۊنپألي	I decided to go overthere.	I decided that I must tell him.
ولي خؤرأ بداشت	but she stopped herself.	But he held it tight.
چیکچیانه آخريئم مي جیف ٚ جأ بيرین بأردم.	I took from my pocket one last detail.	I pulled out my pocket one last detail.
مۊ تنأکه هتؤيي نبم	I wasn't the only one.	I'm not that ignorant.
هایوأره رؤج ٚ رؤشنائي کمأ بؤست ؤ برقأدم سرأ گیفت ؤ وارش صدأ ويشترأ بؤستأ بۊ.	the day had grown dark very suddenly, and now there was thick thunder and the sound of rain had swelled.	Maybe a hundred or three days ago, when I was parading with painters, I heard a little gasp and a little gasp.
تي پئشأ نیگیرم	I will not hinder you.	I don't care.
تاتائي-أ ايشاره بۊکۊد	I pointed at the picture.	the father-in-house informed them
هیچي نخأیم بيشتاوم	I don't want to hear it	I haven't had any money.
أن بأث ٚ مئن نيشيمي	but we won't go into that.	you're not aware of it.
ولي خؤرم ٚ جیگأ دأرم	but I've got a good place.	I want to go away
مي هۊش مي أمرأ نیه	I no longer understand anything.	I don't care.
مي لب اۊنأ نؤخؤردأ بۊ	I had not eaten.	my lips were not as kindled by it.
أن-أ نتأنستم تحمؤل کۊدن	I wouldn't've been able to stand it.	I-I couldn't bear to see.
بأزین گب زئن ٚ وأسي خۊ لبچأ وأکۊد	so she spoke.	then words came back to him, and he broke out into a flood of abuse.
دأنيسيمه گۊ چي حسي دأره	I knew how he felt.	I could tell you how I'd treat you.
ناجه دأرم ٚ کي اعتراضي ندأري	I hope that's okay by you	I hope he doesn't be bothered.
تأنستم ببؤم	I could have been.	I was willing to kneel.
جه شيمي ور به	it'll be on your side	I'll come to you.
مي مقام بۊجؤر بۊشؤ	I've been promoted	I was forced to move.
جه پن سالگي	when I was five years old	it is folded from the calendar.
دئه هئکس گب نزنه	no more talking!	do not talk to him.
وأسي شمرأ بۊگۊیم کي مۊ مي وظيفه ٚ دأنستم کي اۊنأ مۊنصرفأ کۊنم	I must tell you that I thought it my duty to dissuade her.	I'll let you know in advance that I'm going to employ myself to do this.
خۊ گازخالأ وأکۊده بۊ	his lips were smiling.	it was his own fault.
مۊ دأنمۊ کي تۊ نخأسيه هئکسأ بۊکۊشي	I don't think you meant to kill anyone.	I'm telling you the truth when you're not here.
ای بار دئه اۊشانأ بۊ بۊکۊد	smelled it again	but presently reappeared
عالم واقئيتأ مرأ مربۊط نۊبؤ	had very little to do with reality.	It wasn't the same as the real world.
خایله جدي بۊ	looking as serious as he could	It was a very serious dream.
خاطرجمائي دأرمه کي گیر آیه	I'll believe I'll get it.	I'm telling you to come to dinner.
مي بال مي بدن ٚ جأ خۊشکأ بۊسته بۊ	my arms frozen to my body.	I wish my body had been buried somewhere.
ناجه دأرم کي مجبۊر نبم أن ٚ جأ پئشتر بۊشم	I hope I shan't have to go any further.	I hoped I wouldn't have to worry about it so much.
خیال کۊني أن کارأ پئشتر هازار وأره بۊکۊدأ بۊ	like I'd done it a thousand times before	You think it's hard to get started.
مۊ شمرأ بۊگۊتم	I told you	I've told you.
تي زنای ونأله	your wife won't allow it!	your mother said
أن جرگه سۊخال گردأ کۊدنأ سرأ گیفتد ؤ ایجۊر بنماسن کي خأيد فۊتۊرکد	all armed themselves with stones and formed in line	Harry's wound immediately shot so badly that he shook his head.
فاندرسئم کي بيدینم کي بۊ	I didn't look to see who.	I thought you would see me.
راستیکي تا هسأ نیدأبم کي هادر تعجؤب بۊکۊنه	I do not know that I ever saw any body more surprized.	I've never yet wondered the wonders.
هتۊ کۊجدانه هایکلم نۊبؤ	he was not diminutive	I can't do it all the way.
ایتأ ناراحتي مرأ ساکیت بيسأ ؤ بيشتاوست	he listened in gloomy silence.	A sad silence sat on the wire of Oscar Let.
ولي جاخترأ ندید	but remember	But you didn't find any better.
اۊنأ بيگاد	brought him crashing to the floor.	"She said, ""Joe""."
تأنم بيدینم چۊنجي شأیه کار کۊدن	I can see how it might work.	You'll find me wondering how things stood.
فاندر ٚ دتابسئن أن ٚ چۊم ٚ جأ بٚپٚرس	the light died from his eyes.	Better that white sister's husband threw you on my face.
تا فيکر ؤ خیال بۊکۊنیم	to dream on	to think about it.
أن ٚ جأ خایلي تعجۊب بۊکۊدم	he was much surprised.	I was amazed.
کي مۊ خاب ٚ جأ ویریشتم	when I woke up	as I set up my bed
مي مٚردنم دؤرسانيد	ruining my death!	I'm going to need cow's milk to feed myself.
کي چئي بنأ بيد	where tea was prepared	who was to approach him.
تي مردأک یأ زنأک أمرأ بۊگۊفت	or rather your wife only told us	your man has been touched
مۊ تاجیر بؤم	I was a merchant	I was couroned.
أن ٚ کأ پئلي دۊوارست	we passed her house	that he had gotten away with it.
مۊ بزئم أنأ بيگأدم	I knocked him sprawling.	I must tell you that.
مي أمرأ خۊدافظي کۊدن نوأ	don't say good bye	I ordered you not to.
ولي مۊ بۊدۊوستم ؤ ایتأ دارأ فأرسئم	but I ran to the body of a tree	But I gradually adapted myself to my current circumstances.
ایتأ مۊللأ گؤر ٚ سر کي اۊلار سال پيش زؤهد ؤ تقوا خأني مأرۊف بۊبۊسته بۊ سر نيشته	itting on the tombstone of a monk who had been famous long ago for his saintliness.	Believe me, his place is in the madhouse or in the madhouse.
اگر اۊني خانداندره خؤ هۊشأ ایجیگائي أمرأ فده	if the reader puts all his intelligence at our service	if it be that, as he has many grumbling oaths
باختباري ؤ خۊسه بختي جأ تأکیت بدأرید	come to security.	He confirmed his dependence on himself.
اۊنأ خایلي خۊش بداشتم	took great interest in him.	I kept it in my imagination.
اۊن خأني 50 دۊلار فدئم	it cost fifty.	I made him 50 dollars.
جه حاصار ٚ جؤر ایتأ پیله دشت ؤ ای دستأ بيده	peered over the wall to the broad smooth plain of cement.	He's got an enormous amount of cash from the bottom of his hand.
تا أن کي چئل سال بۊگۊذشته بفامه ساده زیوستن چي ارزشي دأره	in order to discover the privileges of simplicity almost forty years late.	to tell me what forces are being collected against him!
ساعت زنگ أمره خؤرم ٚ خبر بۊ	but the news was good	I must be off the line at nine o'clock.
مۊ چۊم دوسته رأ شم	I could shut my eyes an' walk right there.	I'm running a fever.
أمأ فیلینت ٚ کؤنه کشتي ميئن کي أن ٚ ايسم وؤلرس بۊ بيسأ بيم	us standing off and on in the old WALRUS.	but the only booty that was so eminently distasteful to him
مردأکي ایصلأ نۊکۊده دیم ٚ مرأ ؤ کثيف شمشير ٚ مرأ ؤ ایتأ کۊجدانه صليب ؤ اسپي نخ چۊماکي سينه خؤ سۊتواني يۊنيفؤرم ٚ سر بۊدۊختأ بۊ	some unshaven, dirty man, girt with a sword and with a tiny cross embroidered in white cotton on the left breast of a lieutenant's uniform	the man who was apt to doze over the grave had not been seen, nor the men who were apt to doze over the grave had been seen.
کیریستؤف دیل تسک بۊ کي چره کي هسأ اۊیتأ بمۊرده رؤزأ هسائي زیوه ايسه	he hated her for being alive while the other was dead.	he was hard pressed because his wife had died suddenly because of the painful beating of his heart.
مي نظر کي أنجي آدمن نتأنیدي بدۊن ٚ أن کي دیگرانأ بشکنید جیگائي-أ فأرسد	but it seems to me these guys don't get to the top without trampling over a few people on the way.	I think these people can't say goodbye on account of the location of others.
مۊ نأ بۊگۊتم	I said no	I didn't tell you.
وزیر ؤ سياسي مردأکان ٚ پیله خنده خایلي أن ٚ سر اثر بۊکۊد	this ringing, high pitched laughter from a statesman made a strange impression on him.	The minister of Political Affairs was hard pressed by the men's laughter.
أن چۊم دکفت دۊ خاله زرد ٚ مۊيأ	he saw two long tails of yellow hair	that grew yellow again, and my eyes were stunned.
مۊ زماتي کي بيدم	when I heard	I can tell you when I saw it.
آنأ زماتي کي أنأ بيده دگرأوگرا بؤخؤرد ؤ دکفت أن ٚ کشه جأ	as she saw him, she staggered forward, and half fell into his outstretched arms.	then, when he had finished his life with another impulse, he fell asleep.
فۊتۊرک زمات ٚ پسي فقط هیجدأ نفر بمانستأ بۊ	only eighteen were left after the charge.	'Cause there's no longer any old-fashioned firmness in his speech.
خایلي ترأ خۊش دأرم	I do like it so very much.	I've got another dream.
غمأ خاطر آوۊردن گۊناه ايسه	it is no sin to remember a grief.	Because of the sadness of his face, he is so worn out that there is nothing left to eat of him.
هن دۊتأ دؤرساسه پۊرساسه	two layers of fabric worn through.	she ran to him.
کؤرأکؤر بۊشۊ اۊتاق ٚ ور	went in the darkness	He's got the paper to his room.
تۊند ؤ تأکیته بعۊنوان ایتأ منفۊر ٚ اشراف زأک مرأ فۊتۊرکست	I was set upon at once as a hated aristocrat	he was condescendingly surprised
أن ٚ وأسي کي لايأ شاسه دئن	for though it was covered up	that _Yahoo_ has seen you since.
أن-أ کۊشيدي	that man's dead.	that-the killer
شۊمأ دۊتأ وأسي بۊدۊوید	you two need to run.	Come on, I'll get your coat.
ولي مۊ ونألم أجۊر کردؤکار بۊکۊنید	but I won't have you do this sort of thing.	but I'm afraid you'll find this essential.
حتمن خؤدش أن تقویمأ حاصار ٚ سر بکده	it was he, without doubt, who scratched a calendar on this stone.	doubtless it is he who has so worn out that he has become a precious metal.
پلاگه قلب سرأ گیفت آرام زئن	her heart began to beat more lightly.	placing his heart at ease.
مات خانه ساختمانأ فندرست	his eyes fixed on the house.	fenders battered and hammered back.
سۊتالان پئش میهربان ؤ دیل سؤج بۊ	12. he is kind and compassionate to the poor and weak persons	had caused irreparable damage to the furniture
ایتأ کاري بۊکۊن أن وصلت ٚ جأ راضي ببه	incline him to be satisfied with the match.	"Believe me, the Bible says: ""He that believeth in the truth shall not be condemned, nor shall he be condemned""."
دأنمه خئنم	I know, ma'am.	I'm running a fever.
پئش ٚ شؤلأ واگیرني ؤ قأوأ بنأ أن ٚ سر	lit the front gas ring, and put on the coffee.	He's wearing a hat from the top of his head when he's parading with painters.
مي دیل مرأ تأ خۊش دأرم	I love you dearly.	I love my mother.
أن لۊتکأ ميئن وأسي نترسئن	there is no room for fear on this lighter.	this mortal coat is in no way interesting to you.
بٚدبختي نؤبه فأرسه	then unhappiness came.	that the wicked witch of the night will strike him with a fistful of fists
أن ٚ وأسين کي أن ٚ رخاب هسائي بي هۊش زیمین سر کفتأ بۊ	for the carrier still lay senseless	that he had plunged this skein of his face into the ground.
هني ای جۊر آسايش تۊغائي جأ نهأ	it has in it a certain diffidence.	It's as if it's a common way to defame the party or create suspicion within it.
کي أن کارأ انتخاب بۊکۊدد ؤ گۊید ٚ کي هر کاري خؤ تائابانه دأره	who have chosen that career, and one must allow that every calling has its disagreeable side.	He declared that the circumstances were consistent with his decision.
أن ایتأ پیله قأرمان ايسه	he is a hero!	This is a great pirate.
أن ٚ ور بۊشؤ أن ٚ پيش زانۊ بزه	I went and knelt beside him.	He held his breath in his bosom and then cried out.
أن رنگيأ نیدأ بؤم	but this beats everything.	I don't see any point in finding it.
ایدفأ واقئن برمه بۊکۊد	she cried in real anxiety and burst into tears.	I've a mind to take the watch back.
وامۊختم گۊ چي جأ چأکۊده بۊبۊسته	I discovered what it was really made of.	I told him what he was going through.
شمرأ گۊیمه	that you are not!	I'll bring you the glow.
هتؤ پیله بۊستأ بۊ کي تنأکه ايسنأ حس بۊکۊنه	I was just old enough to know that it's good to be alone occasionally.	It was as if he were suddenly feeling thirsty because of the change in his emotions.
جه أن مۊشکیل حل کۊدن ٚ ره کي شعر چيسه ؤ حئيقت چيسه نااۊمیدأ بؤست ؤ پیله آفسردگي بيگيفت	he despaired of being able to solve the problem of what poetry is and what truth is and fell into a deep dejection.	thus the whole affair was settled on the consciousness of it, and really the whole affair was settled on the consciousness of it.
مۊ نائار ٚ جأ پئشتر أن اۊتاق-أ بگردستأ بؤم	I searched this room carefully before lunch.	I was rather disappointed that I hadn't stayed before.
خانه تش بيگیت ؤ جه میئن بۊشؤ	the house had burned down	The house was full of wagons and a haughty theory and a behaviour of perfect pride.
باعث بۊبۊسته کي خؤرم ٚ غذائن همتتأ سامانانه جأ جذب ببه	attracted the best qualified gluttons from all along the coast.	He was attracted to food and shelter.
کي مۊختاندبۊ	who was directing his steps	who loved me
ناچاري خؤ تۊمانأ بۊجؤر بزه	he had to hoist up his robes	He was forced to move.
کي مأمۊلي ؤ رادوار بۊ	but what was very moderate and very transient.	Believe me, his father's turned idiot.
اۊ چندین وأره ايشتاو دار ٚ صدا مرأ ؤ ثٚروت ؤ سرمایه دارانأ محکۊم بۊکۊد	who again and again, in the most explicit language, denounced wealth and the holding of wealth	he had repeated several times the word _Hekinah degul_.
خؤ جیربغل ٚ چؤیأ تاودأ	threw over his crutch	He held her tightly.
چي عرض بۊکۊنم	I'm ignorant of it!	I've got something to tell you.
هرچند کي اطمیناني مرأ اۊنأ خؤ پرهن ٚ جئر جیگا بدأ بۊ	but he was careful to hide it under his shirt.	Even though the insecurity of the sperm whale began to force itself to his feet.
هريپاتر وأسي ویریزه	he must wake up!	he repeated with gloomy insistence.
تا فاندره	so I entered to see.	to wander
راستيکي هتؤیه	so indeed it was	It's really happening.
هاگۊرارت قاطار ٚ ميئن بخاندأ بؤم	I read it on the train coming here	I heard a little gasp and a little gasp.
مۊیم هیچي نیدم	I didn't see anything either	I see nothing.
وأسي أشانأ یاور دهن	we ought to support our cossacks	they're going to need cow's milk to feed them.
بي أن گۊ ایتأ مؤدل انتخاب بۊکۊنه یا أن کي اۊن ٚ خأني چکه چکه بۊکۊنه	without choosing or discussing anything.	without choosing between an appropriate model and the person to whom he belongs.
اطمینات بدأرن کي أشانه تیۊنگان خالأ نبه	make certain that their glasses were full.	counting the business as good as settled
تؤرأ بۊستأ بؤم	I completely messed up	I've got a mind to take the watch back.
مادیانه خؤ چۊم ٚ ايشاره مرأ أنأ نيشان بدأ	pointing to his mare	it is not wise, at any rate this moist season.
سال ٚ دیگرأ کي تي جأ فینگیفتد	next year 'll do.	your other year wholly wasting
هایدفأ خطر ٚ پیلگيأ بفامستم	of a sudden, I began to comprehend.	I understood the dangers of it.
تۊ زماتي کي تي مار ترأ بيچي حاکیم نیبي	you came out of your mother's womb without a government	You're not going to need it to be better than if you were a baby.
اۊشانأ جأ خاهيش بۊکۊدم کي مي بۊردۊرن آمؤنأ ایتأ دربار ٚ مؤنشيانه خبر بديد	desired them to signify my arrival to one of the secretaries	I told them that my arrival was not without sufficient noise,
بأزین جینجال بازي رأ تاوده ؤ ویرأ کۊنه بمرده	then they raise hell an' figger he been killed.	then it had to be drawn into the events for which he had died.
هر چن کي شکي نیه کي أجۊر چي ايسمأ تا هسأ نیشناوسته بۊ	though no doubt he had never heard there was such a thing as that.	however disagreeable to her his going.
تازۊ همتتأ چي واضح بۊ	NEWEverything was so clear.	But recently, it was clear.
خیابان ٚ آخر دٚوسته بۊبۊسته	for the street was blocked.	It was the last building at the end of the street.
مۊ اۊنأ بيدم	I saw him	I've seen it.
کاجگه بتأنسابيمه هسأ شمرأ نۊگۊيم	I wisht I could wait an' not tell you.	I wish we wouldn't tell you about it.
مۊ ایمکان دأره مرأ سرما ببه	I might get cold.	It could be a cold sunset.
هني چن تانیه دۊوارست	a few more seconds went by.	so many hindrances and so many quarrels between them
کسانه دسأ بيگيفتيم	lay hold of each other	We're holding hands on them.
مي خشم ٚ گرمائي ترأ بۊگؤرخانه ؤ بل بزه	my heat has melted thee to anger glow.	My heat wrapped around my stomach in a paroxysm of grief.
ناجه دأرم کي غیرقانۊني کارأ ایکتفا نۊکۊدأبينه	I hope that you didn't do anything illegal	I hope the criminal doesn't break your promise.
مرأ گۊیه اۊشان ٚ راحت بنه ؤ خؤدم بۊشم	I got a feelin' I oughta go away an' let 'em be.	I've been sleeping for an hour to this complete stranger.
اۊ واکسي زأک ٚ جأیم هیچي مرأ دسگیرأ نۊبؤست	I could get no sense out of the chap who cleans them.	The baby needed no sperm to feed himself.
أن مأجۊن وأسي خؤجیر جؤش بأیه	this potion needs to stew before it can be drunk	it is as if it were strange and unregular.
زماتي کي بتأنه ای بار دئه أن ٚ جأ واورسي	when he should again interrogate her	when you might go away after a single attempt
