source	reference	translation
خواستشه درآ ویندشَه بر دله کو دوسیَه.	but the bolts were in place.	he left the door fastened
آخا تا هَه روز چیزی صِحِب آبه نیا کو غرصه هرده ارزشی بداره	I'm glad she got back in time.	Aha! There was no single day when the baby needed cow's milk.
ولی مْرا چْه مونی ام بدبختی تمون چمه گردن دَلَکَه	but I take all the blame upon myself	But as I've been unhappy in my life, I've been unhappy in my face.
تْن تَری اْشْتَن چِمون اَی کو گاردْنْدْشَه	looked quickly away.	Suddenly he saw the girl.
جنگل الان سییا کو آبَه رَش!	the forest was gray now instead of black.	Now you're in the middle of a black forest!
ام کار تمون اَمَه لَسَ شْل و پَلو آکَره	which disposed us to sloth	pulling it out with a wand and a can
اْم والی تا هَدَه چی تَرسی را بانِه کَردَشا	that so much invested the whale with natural terror	But he had never been afraid of anything like that.
امی را کو دِ ِنخای شَوونَه کیله بْوینی تصمیمش گِتَه کو اْشتَت وطنی کو بْشو	in order to escape from her, he determined to quit the country	that he would devote his last penny to his country, and that he would not forgive her his disgrace.
اصلا اشتن وضعی کو ناراضی نییا	her mind had no distaste for her own set	He wasn't comfortable with his situation.
کلایدی اْشتَن قایلی ویر بَرشَه	the obligation faded.	Clyde Carr was silent and didn't pay attention to her.
وا نی اَمون نِدوعَه و دو و دوشابی یَندی دوشَه	I never see the wind blow so.	But he didn't say so, and they got in the same boat.
اما شازادَه اَی کو نار دَبَه	but the old prince interrupted him.	But the princess rejected it.
تندَ رگی خونِ ایدَفَعی آپَرکییَه	turned into a rout because of a devastating downpour.	the sudden recollection of an optical illusion
ها چیمی سَرَفا دَپَرچین آپَرچین کَردمَه که چمه درزَه کلَاس بْبو.	arranged it for the future schoolroom.	I had a line about my waist, and I was glad to get hold of her.
از کشیشیمه و پی هرچی بدگْمونی کو برزیمه بْبوم	I am a priest and therefore I ought to be above suspicion	I hate to hate chaplain and all I hate.
هَلا هری نَه شیش گْلَه پیلَه فاصیلَه داری	still lying on the staircase six steps below him.	now he had some other feelings towards her than towards her.
سه دَقَه تمون اسبی حرکتی زْت آبا دییِسی	watched the horse's action for the space of three minutes	You've been watching my horse for three minutes.
ولی فْکْر کَردْمَه غم و غْرصَه چیزییَه کو هر کسی دس دَه	but I thought grief was something you felt anyway.	But I thought it was something that made anyone feel safe and comfortable.
پیلَکونی کو پِرشَه تا راهرو کو آرَسَه به بَری	went up the staircase to a door in a corridor.	he walked up to the door
هر چن کْ هده زحمت مْزی نِداری	though with but small success for their pains.	though you don't have to worry about finding them.
در نتیجَه وکیلی گِتشَه تا اَوون یَندی کو سیفا آکره.	but sent an intermediary to arrange the terms of the separation	So they gathered around and each one raised his lip.
چیمی بَه نار اْندَچی نِپیما کو تاو دَلَکیم.	for I have never had such need of haste before.	I don't need to eat that much anymore.
فْرمونی کو چِه شو اَی دوعَه	at the orders her husband left her	He prayed to Ram.
کنجکاوی و دَقَتینَه، عجیبَ زمینی ک بَلَکِما چه دایر و کناری دییِشتْمَه	look around me with some interest on the strange land that I was in.	I was curious and exact at finding strange footprints in the ground.
پِشتی نه سْنگَه کوئَه سری خْتَه	lay down on his back on the heap of stones.	He leaned his back against the jamb.
قرار نییا هَنی اَی بْوینیم.	I was never supposed to see him again!	We didn't expect to see him again.
انگار مجبورینا بَهَرزین اَع اشتَن لوعَه بکَره.	as if they were forced to let him say it.	as if it were forced to take her into her own hands.
اْمَه کو از تْلیمَه شومَه کَه را.	that is why I hastened to you.	I am quite at home in her tent.
نِخام دِ ام موضوع بارَه لوعَه بْکَرْم	I don't wanta talk about it no more,	I don't need to talk about it.
پی تْ هشدار بدَم ام اتاقی کو نی پیللَه تَرَه.	I should warn youit's bigger than this room.	I must warn you that I ought to be in a room by this time.
اْشْتَرا و اْشتَن خْردون را دکتر گِتَشا	for herself and the children she employed a physician.	in obedience to his doctor's impulse, and in obedience to his good pleasure.
دا جایی کو بی موفق بِه پیله مقاماتون میزی آمادَه آکر	she did everything possible to keep the places at the table of honor in order	So that he may have succeeded in creating a great number of places at a table.
اشتن ما نَسَ وجودی جبران بکر	a recompense to you for his mother!	that it would not be possible for us to make this atonement.
اسبی نْخْتَه پِکَردْشَه شَه رْواری را	spurred his horse and galloped into the river.	He didn't bother to cook a horse.
من نی چْمْ چْپْع چْپْع ایدامَه دوعَه.	I still humming my little tune.	I prayed for the madness of my left hand
چن پَلَه یَخْش دَسمالی دِلَه دَکَردَه و چه سری پِنوشَه	ice cubes on her head	then, with a cry of anguish, she tottered forward.
دَکَشْشَه و اَی کو اْشتَن زوئَه عَسکی بَرونتِه را ایستْفادَه کردْشَه	she used it to push out her son's photograph.	he drew him aside and used him as a spoon
تْ اْشتْ وَر دِ فیکر کردا کو روکَه جنگی مْنَه بْکَریش	you reckoned on a bickering!	you were considering a possible justification for your surrender.
دْلَه سونینَه ایلَه اتاق نی مْن آدَن.	I should be given a small room as a favor	I shall admit, it is true, that I shall not be led to approve of my delay.
اسلَحَه و گوللَه کو بهتر آزونْم	than either a bullet or a knife.	I know the arms and the rules better.
هر کس کْ ایی دَفَه شوهْرَتی طَمی چَشَش بْبو	once you've had that first taste	testifying in every way to her great joy at her return.
یا سَی بْکَر اَ حال و هوا دیلَه کو یَکی دْ ساعتی بْخسْه	or trying to snatch an hour or so of sleep	Or you'll have to deal with the weather and the weather for an hour or two.
مْرا چه مونی هیچ ایتفاقی دَلَکَه نییا.	just as if nothing had happened.	I have never been out of my own land before.
ام کارینَه بیجَه تی چه پوس و خَلا پِزِرَه.	tearing both skin and clothes to some extent in the effort.	that you may do, and that you may guard yourselves from politics.
چم سرنیویس اْمَه کو ام درازَه روزی جان بْدَم و سختی بْکَشْم	I shall have to toil and moil all my days	And I made our journey a good start.
ایی آدمی دَس دَرییَه کو تازَه شروع کردَشَه و حاضْرَه مَلْکَموت چه جانی ویگِرْه ک تا دْوارَه بی عاری بْکَرْه	it's the hand of a man that's started in on a new life, and'll die before he'll go back.	that a man of character should devote his energies to newcomers, and that he would build his future upon a firm foundation.
بَد نی سَی کَردَشا بقیَه ناری بیگِره کو کیکی مَهَرن.	as earnestly tried to prevent any body's eating it.	It didn't leave the rest of them feeling the unpleasant consequences of their work.
تا وختی چَوون چِمی ایسبینَه بَرومَه نییَه از مشکلی نِدارْم	I'm not really in trouble until I see the whites of their eyes.	I'm not even arguing until I get rid of the spiders.
از اینتْظار نِداریم کو اشتَن بْبیم	I hadn't expected to be myself.	I didn't expect to see you.
هر چند کو هَش سال ویشتَه نِداری	for, although she was only eight years old	though he had not been above six years old
پی اول ْببون چون کْ سْردْ ویشتر از ایی نفری بَرشِه را راه ِنداری	both of them could not be first, for the ladder would but admit one man at a time.	because they were better off than in the case of a cannibal.
هیچی جز خاش ها نوعَه نییا	naught was there but bones.	Nothing but their own kind.
میزی دایرو وَری دییِشتِه ایی کردمَه.	I look helplessly around the table.	I looked at the round table.
زمونی کو ها کو سَخت آبَه.	not even the length of time he had been imprisoned	when the tears rose.
اَی دَکَشْشَه کَه را.	dragged him to the house.	he drew her aside to the house.
شومَه اولین نفری بَه کو ای کو خوَردار بَه.	you'll be the first to know.	the first tumbler who was probably the first tumbler in the world.
شومَه نَه واتْمه اَز دِ کشیش نیمَه	I told you I ain't no preacher	I didn't even know I was a priest.
فْک کَرم چْمْه مین نَه اَنگیشْتَه کو روکَه تِی دراز تَرا.	seemed to be somewhat longer than my middle finger.	I didn't think I put my fingers between her fingers.
هَر چن کو هش سال ویشتَه سْن نداری	because he hopes to be forgiven	that you may not have been above six years old
ناباوَرینَه چمه کَلَه ویللا دومَه.	I shook my head in disbelief.	I push my hair back off my face.
اْم چییِن باعیث نِبون همَه چی ویرْم برشو و تْ بْبخشم	I still think you were hateful that night and I never expect to forgive you.	that will not all be willing to wait, and I will forgive you.
چِه دیل جدوَلَه حلَه کری را تنگ آبا	he missed doing the crossword.	his heart was swallowed in a paroxysm of grief.
ها کو اَی چال کره تا چَوون سَس ویمِرْه	they'll bury him right there.	He even had to climb aboard to see where he was.
ولی شَکَرْش ویر برشا	but he had forgotten the sugar.	But he had changed his mind.
عمیقا دییَرَه فْکرونی کو ویژَنیا.	was deep in thoughts of something else	was much beyond her feeble intelligence
کلا اْشتَن سری پِنوشَه و نْشتَه	put on the hat and sat down.	almost crumpling beneath the weight of a head.
اَی اکسیژن پیشا.	he needed oxygen	just as the tears rose.
اََنی هَچی و اَلَکيیَه خرجی.	not by spending as he pleases	that would make him jump so badly that he couldn't hold back.
پارسال وَخْتی کْلا اْشْتَن سَری پِنوشَه.	when he'd placed the hat on his head a year before	dressed in full mourning
شاید هْمْ زویی ايزْدْواج بْکَرْه	may even be about to marry her before he leaves here?	Maybe he'll marry you soon.
دِه کسی نِشا چِه ناری گِتِه.	nobody seems to be able to stop her	they had received no importunate.
ایلَه ترانَه اهمیت، چِه کَلَمون دِلَه کو دِرییَه.	that the whole meaning of a song lies in the words	What's important, though, is that you don't pay attention to her.
از هیچوقت چْمْه زْندْگی کو هْنْدَه چی خْشال نیما	I've never been so happy in all my life	I've never been happy in my life.
فیکر مَکَه کو تَنْخایی بو چِه وَری کو طاقت وَردِه.	don't you go fighting them alone.	she was as though deprived of the power to think.
چِه قَشَنگَه بال بَروما.	her beautifully moulded arms bare	to enjoy excellent health herself.
اَگَه دْرور واتَه بْبو ایلَه خاصَه وَشتَن پی بْکَری.	if you are telling me a lie, I'll lead you a pretty dance.	If he does, he will take another special medication.
چِِْه آخْر نی ظْلْماتا	his end was night.	brought him all that torment and pleasure.
نِزیکا چِه قَلف ایست بْکَری	making her heart jump.	He almost promised.
دِ اْنْتَه آدمی ایتْماد مَکَرْع	he would never trust a man like that again.	Two of those people were gathered.
لْکلایی شی آبا کو چِه دِلَه کاغذ دِرییا.	which was, like all the rest, covered with papers.	was lying in the bedroom in a handkerchief
مِثیکْ آدمی پاصْدا آ.	I think I hear some one coming.	as if a hunted cat.
از پینج سال پیرتر از اْمیمَه کْ اْشْتَن را دْرو بْوام و چِه نومی بْنَم شَرافَت	I'm five years too old to lie to myself and call it honor.	I've been out of my own land for five years, and I've been honoured.
دْویس هَزار دلار مبلغی چْمْ وَری کو جَم آبا.	I must be holding two hundred thousand dollars in bets.	I've been accurate in my face at my house for two thousand dollars.
چِه کفشَ سازی سيني و چِه ناتمومَ کار هْنْتَه اْشْتَن جا سَری پِرییا	his tray of shoemaking tools, and his old unfinished work, were all as usual.	He was wearing his shoes and wasn't able to walk properly.
از دْز نیمَه ولی دْزی پی بْکْشْم.	I am not a thief, but I'll murder my thief.	I'm half asleep, but I'm going to eat my own head.
اشتن صْدا یَواشینَه بْلَن آکَرْدْشَه	he addressed to him in a gentle voice	He cried out in a shrill but distinct voice.
حتما جایی سَفْم کَردَه	I must have done something wrong.	I am sure I won't be able to sleep that night.
هْنتَه دِه شادی و محیبَتَه اَسْرگ ویکَرْدْشَه.	shedding such tears of heartfelt joy	And he threw away his joy and happiness with the serpent.
بعدا شاید چِه جاذْبَه ویشتَر نی آبو	then the attraction may be the greater.	he might not be able to get outside.
هیچ سَفی نی چِه دِلَه مَبو.	without any mistakes in it!	There was no sound coming in his stomach.
اول دِرِه فیکر کَردْمَه کْ امْ سيیا مجسمه واقعیَ خْرْدَنَه و هْنْتَکی اَی دارْن	at first I al most thought that this black manikin was a real baby preserved in some similar manner.	I thought first of all that was really a statue of a black hole, and that it was a can of it.
ایا آش پجه جیگایه	this is the kitchen	Come on, I'll get your coat.
دیه پرچیه نشام	I've had enough of it	I put the phone down sadly.
خلک و کلنگشون اوعه برده به	they took the spade and the pick there.	And they brought therein a cattle and a cattle.
خوییم کشه و اچرم آدوعه هی	I sighed and gave her the key.	I'll eat my own head and eat my own head.
بیجَه تِی اَی گِتَشَه.	feeling a little overcome.	Maybe you'll catch him.
کمَ تِی اْم گردْ خاک چْمْ سر نْشتَه و باعیث بَه چن دَفه سَفْر بوئَرم	some part whereof flying up to our faces set us both a sneezing for several times together.	You're taking the whole village to your head, and they're eating our buckwheat porridge.
موهیمَه راه حلی کو پی هَتَه عمل بْبو	which is such that I have made it my law of action.	I know the way to the center of your thousand has been worked out.
کورَقو اْشتَن قبراسونییَه سَسی شی جواو دوئَه	an owl answered with his sepulchral note.	The boy obeyed and remained silent.
اْمی ایی ایتْروم و ادبینه قْبولْش کرْدَه	who received him with great civility.	We'll accept it with you and have a word with you.
شوالیَه اشتن تموم زورینَه اَی دَکَشْشَه.	though he pulled with all his might	His knight stopped him with all his strength.
ام بدبختی دِ واقیعا باور کرده نِبو	what incomprehensible misfortune	that he had not believed in the truth.
اول اَی ایله دَسینَه بعد هر دْ گلَه دسینه گِتْشَه.	he took it first in one, them in both his own.	first he drove into the passage, and then he had overcome both his obstacles.
هَمَه پی بْشوعَه چِه دِلَه بْوینَه.	make sure yeh can see' now	all eyes were fixed on her face.
انتَه بَه کْ آخرین َدَفه را سَکْرات کردْمَه کْ چه دوستی جلب بْکَرم	I was moved to make a last attempt to regain his friendship.	I interviewed you for the last time, and asked you to come with me.
نشا ا قراری کو پَری گینِه پیش یندینه نوعه شونا سَر حاضر ببو.	he would not be able to keep an engagement with her that night, for instance, that he had made a day or two before.	He showed that he was willing to wait for his parents to come on his way.
غمناکه سکوتی دادگاه کو چیر آبا	while a painful silence reigned in the court room.	The courthouse was silent.
ام دفه چه عَصاب تمون خْرد آبا	his nerves were terribly overstrained by now.	How did you get rid of his emotions this time?
اشتن ما نَه شو کلیسا و ناخَوَری ناخوشییَه حالی اَی دس دَ و نِشا کو ها بْمونْه	was at church with her mother, and suddenly overcome by indisposition, arising from her interesting condition, she could not remain standing,	that we must not stop at once, and that we must not stop at once.
اَ نی اْنْتَه کاری نَه کْ شوی هْم وقت، ام جادوگر و غولی نَه کو چه دایر و پَرَه کو َمندینا	besides this kind of thing's too awful, here this time of night with witches and ghosts	It's not possible for you to refrain from doing magic and ignorance at all.
مرْا چه مونی ساعت یَک شَوا کو کوزتی ایله بْلَندَ قَهقَهَه مَسَه.	at one o'clock in the morning, possibly, she heard a loud burst of laughter	who was at least an hour old in the kitchen.
دادگاه رای اِلامی موقو چِه وَر مَندَه بْب و اْشتَن چی جزئیاتی روزنومَه را گزارش بدَه	on his day of sentence that she, his mother, would report the samefor him.	who was to approach the courtyard, and who was to report to the grandmother what happened.
اْم اَگَه راس بْبو از یقین دارْم کو ام تیر کمونَه ویدار پی پْش بْبو	which if true I take to be good evidence that this harpooneer is stark mad	But if it's the right thing to do, I'm sure it's a good candidate.
سَبا دِ چْمْ تَکی مَندَه مَبو	or rather him who will no longer be my servant to morrow	I'll be here tomorrow.
امَا اشتَن دیل دِرِه هرگز اَی وَیلش آکَردَه نیا. دْرْس مث اْمکو اَ جوون واقیعا خوبَه زوعَه اییا	but in her heart she had never given him up, as though, indeed, he had been her son.	that young man may never feel safe in his face, and may never feel safe in his face.
اْم موقی کو ناامیدینَه بْرَمو کردْمَه و اْشتَن ام دنیا کو یتیم و تَنخا ویندْمَه	I had already broken out into a desolate cry, and felt an orphan in the wide world.	I looked out of despair at that moment, and found myself alone in the world.
ام تکلیفی یا کو حَیقَتی از حق نداریم و اَ حق داری کو قْبولْش نِکَردَه.	a proposition which I was wrong to suggest and he quite right to refuse	I'm saying he's not entitled to me, and he's saying he's no longer entitled to me.
اشتن باعیث نیگرونیو و تَوشیشا	was a point of painful solicitude	neutralized the effects of the poison?
شَه اْشتَن ایل و تباری پیگِره و آگَردْه	would bring the whole hornet's nest about our ears	He took his leave and went back.
ایلَه مِخی کو دییاری کو گینا آرْیَندْشَه و دقتی نَه اَی تاوْندْشَه	he tied them to a nail in the wall, and carefully plaited them.	He then looked at the other side of the stream and didn't pay attention to his share.
بلندَه روحی و میرَوونَه دْلی داره	able to understand her position and her sorrow.	Because there's a long way to go in the body, and there's a long way to go.
از پی کسی لوئون کْ چْمْه خوبی پیشَه تا آخْر گوش آکَرم	I want to hear and understand my benefactor's words.	than to act in virtue until at last
ایدَفَه هنی ایله ایسبییَه کاملیا گْلْش ویگِتَه	she received a white camellia again	And he cried out in a shrill but distinct voice.
ارلاندو کو خواسْتْشَه تا اَی ایفتْخار بْدَه و ناهاری یَندینَه بَهَرن.	asked her whether she would honour him by lunching with him?	He ordered the crew to pay a visit here.
هیچ ویندَه نیشا کو مِردَک ها کو دَوْیَردَه بْبو	had not seen the man pass.	They had never seen a man like that before.
وقتی کو اْم اَویجَه جا دراومیمه	but as I was making my way among these crags,	when I've come out on the other side of the mud
کو اشتن عیلمو حدسون خَیلی عیتقاد داره.	who will certainly ruin himself in experiments	Whoever exiles himself seems worthy of such a knight.
چه خِسْرْگ اشتن وِیوی کو بدش آ	her mother in law detested her	peered over the edge.
ویمَندَه و اشتن دایْرَه دییِشتْشَه	after stopping to look about her,	He got up and went looking around.
تا اَع موقی شومَه سییا خال کْتَه تِی نی ارزش نداره	in the meantime, your black spot ain't	Until that moment, your black hat doesn't worth looking.
مردمی وَری آوروریزی سَرَفا باک داری	he was afraid of creating a scene in public.	The man was brought to the shelf.
همی سَرَفا تمون گَوَنی آبا کو با امْکو اشْتَن بقییَه نه کاری نِداری بقیه تمون لَجینَه اَی گیر دوعَه‌شونا	he was angry that people should go on being interested in him when he took no interest in them.	he was rendered dumb in the middle of prayer with the others in a paroxysm of grief.
اول چیمی سَرَفا کو اَ مُدیل خلا دکرده عادت کردشا	first because his personal taste would not allow him to dress in any other way	He was first introduced to the idea of loosing these kinds of things.
سانکو وییَر پییا کو ها پا مَدَنَی.	but though he would have rather not entered it	the pallor and anguish expressed on his countenance
هر چَن زوتَری اومیمَه تا اگ بشام شومَه را آرَسم.	though I have come only to aid you if I can.	I'll be here soon enough to get you.
زورینه شاشْتشَهْ چَلْکی بییازْه	she could hardly lift the pail.	He tried to force himself on the left and right.
شراب کو اَیرا‌ بِتَرا	why did he not take wine?	Wine that was much better.
مَندَه تا ایی دَقَه تَمون آبَع	he allowed a minute to pass	There was waiting for him to end.
ام تلگرافچی شون بَرکَردَه	that the man employed there was dismissed	we had the telegraph
از احمَقیما و هیچکس خْش نِداره پَخمَه آدَم ایدَعی چیزون آبو.	I was stupid and nobody likes to see a stupid guy wise up.	but no importunate, overbearing
کارهنینی واتَه کو صَبا اشتن تصمیمی اَمَه را وا.	he said that tomorrow he would let her know his decision.	he informed us in the morning of his arrival.
دقیقا هَه ساعتی کو زیرَه شَوْ خبر دوعَه شا	precisely at the hour named the night before	He's been praying for the truth in his pocket for an hour.
تْلاری کو شَه تَجَر و پیلَکونی کو تْلْلَه شَه سْرا را.	through the ballroom to the anteroom and downstairs into the yard.	he walked out with a quick walk.
اما الان خَیلی ویشْتَه اَی پِرَوْشْ کَری	you're much more her now	but now it all cuts both ways,
مَلوما چَوون دَخوندِه مَسَه نیشا	that it was doubtful whether she had even heard their calls.	She hadn't listened to him since.
هیچکس دیگَه نی نِدارْم کو اَیْکو تقاضا بْکَرْم	I don't know who else to ask.	I'm not asking anyone else to come here.
روزنامه اشتن ما دست آدوشَه	he now passed the paper over to her.	the diary was delivered
قطاری نی وَنْدْشونَه آتلانتا را	so our train was sent here.	He was bent over the great western region.
دقتینَه اَی ایسْفا گِتْمَه	I examined her carefully.	I've been accurate in your face at his house.
مَگَه امکو اَ موضوع هَمَه تییِه بْزونو.	unless he knows that subject well.	Unless we know about it.
ولی اْم موضوع اَمییَتی نِداری	but what did that matter?	but it was not a big deal.
من اَی ایلَه دییَرَه یِنَکینَه وَندَه خارْج	I sent her out this morning with the other young woman	I took him out of the stubble
ولی تْع فیکر مَکَه اْم موضوع همیشَه ایکو جا دم	but you needn't imagine I shall keep your ridiculous secrets.	but I always have that much to think of.
اْشتَن دیل دِرِه خنده کَری	bursting into a hearty laugh	He was laughing at his smile.
مَگَه اْمْکو فلگ اْشتَن هْنتَه بْخا	unless he wanted to be noticed.	Unless it is the flag of the ship.
تا اَی ویندْشَه دَرشَه اْشتَن اتاقی دِلَه	he disappeared into his house	he would not see it until he had delivered himself of some profound sentiments.
اَی پیما کو چْمْه دیلی خاتم بْبی	I kept her in my heart	I shall be glad to have made such a dam for myself.
بی اْمکو تاو دَلَکْن یَندی خْش دارین ایلَه پیرَه عاشْق و مَشوقی شی	loving each other like unhurried old sweethearts	without any scene from which she did not return with the same unperturbed love and affection that she had in her womb
زو اْشْتَن قییافَه ایی جوری آکَرع کو اَمَه همه گلَه اَوون کو تَرسَم.	he will immediately become whatever each of us most fears.	that frightens the bejesus out of them as we seek adventures.
اْما کو اَع دایْرْع وَر گَردی	so he searched around	We'll take him out of the loop.
هنی جونَوَرون جانی را شو	will go back into animals again.	And they came together to the championship.
اشتَن ْهر تْفاقی را پی آمادَه کرده	prepare yourself for every emergency.	He was willing to wait for the event.
اْم خْدایَه کو تْع ژَندَه تا بْمِری	when he is striking you dead?	It's the God who made you to die.
کو شومَه را عارَه کو مْنَه خیشی بْکَرَه	that you decline allying yourself with my family	He didn't want to eat that night.
ام شرطی نَه کْ چاکَه رفتار و تواضع رعایت بْبو	provided that a proper humility of behaviour is at the same time maintained.	but this does not say any amount of polite and meekness.
دْرْسَه کو اَگَه آخْرنَه سَری اشْتَن مَیلی نَه رفتارْش کَردَه بْبو.	it is true that if he had done as he liked at the last	was that if he did not conduct himself well
ممکینَه ام مایَه شورَه چَوون سَسی ویکْشتَش ببو.	this fog may have deadened them.	It's possible that this may be a straitjacket.
ایدَفَعی اشتن جا کو ایشتَه	then he suddenly arose	but all in a somewhat decayed condition
اْنتَکی اْمی را کْ ام حالی کو دَوَزی‌ آرْمینَه تْلاری کو شروع کردْرَه پْرد‌ِه	you betook yourself slowly to pace the gallery.	he took care and pains to prepare for us the best supper that was in the power of his hand.
چنان رَند و اینواختَه سسی کلاکی ویدوعه سرفا را سازیَ.	such a steaming and droning rose from the downpour	so he emerged into a fascinating but decorous d'shabill'.
چون یا شومَه پی رضایتینَه ام مسئلَه شومه را حل بْکَرَه	for you must either satisfactorily settle this matter with yourself	because he was satisfied that he could get it clear in his head.
یا پی الان بشوم یا هرگز مَشوم.	I must go now or I shall never go.	I've got to go now or I'll never go.
روکی سَر تا الان یَندی ویندَ نیشونا.	they hadn't seenm him since they was boys together	they had never met a man so honorably in their way
البته از توقع نِداریم بعد اْم هَمَه مدت مشایْمون اَی تْلَفْتِه	I agree we would have expected to have found her by now	I certainly hope you'll find him hidden after all this time.
هیچ ناراحت نییا از امْکو کسی لوعَه‌یی بْمَسْه	she said, and she did not trouble to lower her voice.	"The Bible says: ""He that believeth in the truth shall not be condemned, nor shall he be condemned""."
