source	reference	translation
ڤە زۊیی ئێ توڕەکونا گوجەرە، ڤە شێڤە ڕێ ئەڕا ڕەدبین گورج بییەور	it soon stood wide open also.	And thus did He turn away His anger from us.
ڤە یەێ قەتئییەت ناهەڵمانە و دڵسەرداکەرێ فەمیم گ یە دوماێن ساڵ منە	I knew with sudden, chilling certainty that this was my last year.	I came here with regret and sorrow that I was there for a second year.
سە دەم وژمە بەسریا هیشت	I kept my mouth shut.	I push my hair back off my face.
ئیمە جارێ هایمن ئەر ئە جاێ گ هووسیاویمن	we're still where we were.	we were thinking about it
دەرجا زانستم گ ئێ کلیلە هن کوو بی	I knew immediately what this key was to	I knew it was her new coward.
سە تو مەتۏنین سەر ڕێ وژت بگرین و من ڤە تەنیا بیلین	so you can get the hell away from here and leave me alone.	So you can take your way and stay alone.
ئەمانێ کەسێ زەڵە دخاڵەت ڤە کارەێرە نیاشتێ	but nobody dared to interfere.	But no one was really good at his job.
یا یە گ ناخودا سەرە مەشکنتێ	or knocked on the head	Or you're taking the captain on your shoulder.
ئەو تا نزیکەل ئێوارە ئەر ورە مەن	there he remained till nearly nightfall	he accompanied me till evening.
گ ساخمان ئەسڵییە ئەوە، یەێ ڕووژێ لانەهۊ کوچکێنێ بی	as though it had once been a large stone pigpen	I think it was a short one.
یە کار سەخت و پڕ ژانێ بی	that was painful and difficult for him.	It was a busy end.
داخم ئەڕا یە ئەێ توو جاکەت ئاوردینمەێرە	I'm sorry I've dragged you out of bed.	I'd hate to take that jacket.
گ ڤەخت ڕەسییەسێ تو کنارەگیری بکەین	it's time for you to step aside.	It's time for a treat of compassion on you.
ڤە هۊچ شێوەێ ئمکانم ئەڕان نیاشتێ	as I could not possibly have done	I couldn't possibly say any way about it.
شەک نەێرم بیتێیە بائس ئە مردن ژەڵاوێنە	I have no doubt that it led to his tragic end.	I could not believe it was immortal life or death.
هەنێگ ڤە خێاڵ یە گ دوز هەتێیە و سێخ شوومینە بردێیەسێ	when he got the poker in case of burglars	when he came out of the legion with a fever and a tremor.
ڤە ئەسپ کرند یانێ خزمەتکار هامکار من دەستوور داێ	ordered the sorrel nag, my fellow servant	And he gave me my knitting in the necklace of my companion.
ئەڵڤەتە تەنیا یەێ سڵامەلەیک ڕەسمی	that they had never gone further than formal greetings	of course, only a word of it.
گستێ بچوو ئەو نام دیتێ دەرە ئەێ ناما بەسیایە	but the bolts were in place.	that he has received the letter, and will come.
م خوەشاڵم گ ئەو ڤە مەوقە هەتێیەسا	I'm glad she got back in time.	I am glad he has come to me.
ئەمانێ ڤە گومانم گونا ئێ هەمکە بەدبەختییە ها مل منەێرە	but I take all the blame upon myself	but I doubt it is very unfortunate that I may have that misfortune.
دەرجا چەم ئەژ ئەو هێز داێ	looked quickly away.	He kept looking out for his strength.
جەنگەڵ ئیسکەتە ئەژ ڕەنگ سێ بییەسە ڕەنگ بۊلی	the forest was gray now instead of black.	the pallor and anguish expressed on his countenance
ئێ کارە ئیمە ڤادارە تەمەڵییە مەکێیا	which disposed us to sloth	We've got to do this well.
گ ئێ ڤاڵە، تا ئێ ئەندازە کردۊتێیە ماێە ترس و ناسا تەبیعی	that so much invested the whale with natural terror	but, as even then not to be wholly without the fear of nature.
ئەڕا یە گ دی دتەکە نەونێ، شوونە تەسمیم گرتێ ئەژ ڤەتەن بچووئەڕیا	in order to escape from her, he determined to quit the country	that she did not return to her post of observation and sank into repose again
هۊچ ئەژ دووخ وژ ناڕازی نەوی	her mind had no distaste for her own set	which was not disapproval of his displeasure.
تەعەهود وژ ئەێ ڤیرا بردێ	the obligation faded.	He confirmed his dependence on himself.
ڤاێژ ئەمان نیاێ و زەمین و زەمان ڕشانێ ئەێ یەک	I never see the wind blow so.	but they continued to exist.
ئەمانێ شازادە ئەژ ئەو کەتەو نووا	but the old prince interrupted him.	but the princess did not come after him
ڤە سانگە ڕەگبار تون و ناهەڵمانێکا پشکیا	turned into a rout because of a devastating downpour.	He was forced to leave with extreme difficulty and unpleasantness.
ورەلە ئەڕا یە بانان بووە کڵاس دەرس ئیمە ڕێکم ئاوردئرا	arranged it for the future schoolroom.	That's why I brought you all our classes here.
م کشیشم ڤە مەی ئەژ هەر سووئزەنێ دۊر بوم	I am a priest and therefore I ought to be above suspicion	I'm a priest who's out of every reach.
هالی شەش پلە ڤەگەرد «هەری» نامتاقان بی	still lying on the staircase six steps below him.	It's been silly for over six years now.
س دەقە تەمام چەم دۊرانێیەر هرەکەت ئەسپە	watched the horse's action for the space of three minutes	You've been watching every minute since I came here.
ئەمانێ فکرم کرد خەم و خوسە چێکە گ ڤە هەر هاڵ ماوە تۊش ئاێما	but I thought grief was something you felt anyway.	but I thought sorrow was enough to keep us in our own way.
ئەژ نەرداون چێیەو بان تا ڤە نام ڕاڕەوەئەێرە دەسی ئەو دەرێ	went up the staircase to a door in a corridor.	He didn't pay attention until he got out of the corridor.
هەر چەن ئێ هەمکە زەمەتە پاداش شایستەی نەدریاتێیە بێن	though with but small success for their pains.	This earthly reward for a knight!
دەر نەتیجە ڤەکیلێ کردێیە ڤاستە تا جییایی ئەو ئەژ ئەو ڕێکرا بارێ	but sent an intermediary to arrange the terms of the separation	So he hurriedly hurried out until it was clear that he was out of his mind.
چۊن زۊتر هەرگس ئێ هەمکە نیازە هەلاکردنم نیاشت	for I have never had such need of haste before.	I've never been in need of such a treat here.
ئەژ دەسوورێ گ شۊیەێ دا ئە بێن	at the orders her husband left her	From the corner of the room where the icons hung
کەتۊمێ نام زەمین ئڵاجەوی، ئێ ڕۊ ڤێرژی و سرەژە پایمەر دەور ڤەر وژم	look around me with some interest on the strange land that I was in.	I cast down into the remoteness of pure pity and loyalty towards me.
ڤە پشتا ئەر بان تەتێ کوچکە ڕاجە بی‌ئرا	lay down on his back on the heap of stones.	was lying on the bedstead of the young gentleman
قرار نەوی دوگلە ئەو بونم	I was never supposed to see him again!	I wasn't supposed to be his daughter.
بگر ناچار بین، بیلن ئەو قسە بکەێ	as if they were forced to let him say it.	but he was forced to speak to her.
یەسە گ م دەویمەڕا ماڵ هامە	that is why I hastened to you.	Yes, it is true that I rejected his request.
نمەێم دی دەربارە ئێ مەوزووە گەپ بەم	I don't wanta talk about it no more,	I don't want to talk about it anymore.
مەێ هوشدارتە بێن دەم ئەژ ئێ ئووتاقیژە قەوینترە	I should warn youit's bigger than this room.	I am afraid I won't be able to sleep that night.
ئەڕا وژ و ئایللەی دوکتوڕێ گرتۊتێ	for herself and the children she employed a physician.	He's covered in water and covered in fine fur.
تا جاێ گ ڕێ داشتێ تۊنستێ مێز سەرکردەل موهم ئامادە بکەێ	she did everything possible to keep the places at the table of honor in order	So that he could reach the place where he was standing at the front of the table.
جوبران ڤجوود بەدهێرم داێ بکەێ	a recompense to you for his mother!	I was forced to pay a visit here.
مەێمێز داێەر ئەسپەی و چێ ڤرێ لا ڕووخانە	spurred his horse and galloped into the river.	I dragged him up to the front and sat next to the table.
منی ڤە لوورە و گورمە وژم ئدامەم دا	I still humming my little tune.	I stood and consulted.
چەن تیکە یەخ ڕشانێ ئەێ نام دەسماڵە و نیای ئەر بان سەر ئەو	ice cubes on her head	There were a few lightheads in the palm of your hand, and they came to his head.
کیشاتێ و ئەژ ئەڤە ئەڕا ئەێرئاوردن ڤێنە کوڕە بردێ ئەوکار	she used it to push out her son's photograph.	she had gotten the necessary information from him to bring him to her work.
تو ڤە لا وژتا فکرت کردۊ شەڕەگوجەرە ڤەگەرد م بکەین	you reckoned on a bickering!	you were considering to fight off your sorrow.
ڤە سانگە بەزەی ئووتاقیژە مەنە من	I should be given a small room as a favor	I am in my turn bitten by the serpent whose tortuous course
ئەێ تفەنگ و گولە خاستریج سوراق درم	than either a bullet or a knife.	I pulled a gun and a rose.
هەر کەسێ گ یەێگل مزە نام ئراکەتن بچەشێ	once you've had that first taste	let each one mind his own business.
یا یە گ هەوڵ بەێ ڤە نام ئە هاڵ و هاواێرە یەک دو سات بهوەسێ	or trying to snatch an hour or so of sleep	Or it's trying to stay in the middle of the sea and in the air for a minute or two.
بگر هەر ئتفاق نەکەتێیە	just as if nothing had happened.	It's almost like that happened.
ڤەگەرد ئێ کارە قەێرێ ئەژ پووس و پرتاڵێ دڕیان	tearing both skin and clothes to some extent in the effort.	with great effort, evidently from the bottom of the pocket
چارەنۊسم یەسە گ سراێسەر ڕووژ گیان بکەنم و ڕەنج بەورم	I shall have to toil and moil all my days	I was determined that the day would come when I'd planned to eat the Pinkies.
ئەژ ئە بڕ ئاێمەلەسە گ تازە پلکیاسە ژیاێن نووئێکا و ئەڕان ئاسانترەسێ ئزرائیل گیان بسینتێ تا یە گ دوگلە بێئاری بکەێ	it's the hand of a man that's started in on a new life, and'll die before he'll go back.	that frightens the bejesus out of them and one in the other side of the stream, and one in the other side of the stream.
ئیگلیژ هەوڵ داویتێ نووا ئەواکان بگرێ تا کەیکە نەهوەرن	as earnestly tried to prevent any body's eating it.	nevertheless, tried to guess where they were, until they came together.
تا هەنێگ چەرمیی چەمەلان دیاریا ناو گێچەڵێ نەێریم	I'm not really in trouble until I see the whites of their eyes.	Until we don't see any point in our decision.
م چەمەڕێ نەویم گ وژم بم	I hadn't expected to be myself.	I didn't expect to be alone.
چۊنا گ هەر چەن فرەتر ئەژ هەشت ساڵان نەوی	for, although she was only eight years old	Because it wasn't a year over eight years old.
نوواێنە بۏن چۊنا نەردەوانە ئەژ یەێ نەفەر ناوا دی ڕێ ئەڕا کلبین نیاشتێ	both of them could not be first, for the ladder would but admit one man at a time.	It was like he hadn't been a long road to the center of your thousand.
بێجگەژ سوخان چێ تر ئەر ورەلە نەوی	naught was there but bones.	There was no other train station in the village.
م هێیام ئەر دەور و ڤەر مێزە	I look helplessly around the table.	I made my way to the middle table and sat next to the table.
تاهەێ قەێرەێ زەمان گ ڤە لا ئەوا ڤە دیل مەنێیە	not even the length of time he had been imprisoned	There's a good old man who's standing there.
ئەو کیشانێ ڤرێ ماڵ	dragged him to the house.	he led them back into the old house
هامە مەوینانە یەکمین کەسێ گ ئەژن ئاگادارە مەوتێیا	you'll be the first to know.	I was among the first to warn you.
ڤتمە هامە گ م دی کشیش نییم	I told you I ain't no preacher	I told him I wasn't a priest anymore.
ئاهانە دیارە گ ئەژ کلک نامێنە م گەڵێ درێژترە	seemed to be somewhat longer than my middle finger.	though, to my sorrow, I have a deeper feeling than that.
چۊنا گ وژمیژ نێاز ڤە بەخشش خودایی درم	because he hopes to be forgiven	therefore I shall confess and await forgiveness.
ڤە ناباوەڕانەوا سەرم تەکان دا	I shook my head in disbelief.	I nodded and pointed down.
ئێ چێیەلە نماوە کەننگە یە گ م گشت چێ ئەژ ڤیر بەورم و تو بوەخشم	I still think you were hateful that night and I never expect to forgive you.	It's a simple way of my heart to forget everything and eat you.
دڵ ئەڕا جەدڤەڵ هەل کردن تەنگ بۊتێ	he missed doing the crossword.	He was willing to face the dangers of fakin.
ئەر ورەلە مەنتێ ئەێ خاک تا قاڵ بهوەسێ	they'll bury him right there.	He put his teeth on the ground and put them on the floor.
ئەمانێ شەکەر ئەژ ڤیرا چۊتێ	but he had forgotten the sugar.	but most of all he remembered.
چۊ ڤە نام سیفال قوێڵترێکا	was deep in thoughts of something else	as I stood in the middle of a tumult.
کڵاوە نیاێ ئەر بان سەر وژ و نیشت	put on the hat and sat down.	he had put the hat on his head and sat down.
ئەو ئوکسیژن ئێ گرەک بیتێ	he needed oxygen	he was watching very carefully.
ئەویژە نە خەرج بێخود و بێ مەوزوو	not by spending as he pleases	he would not forgive her his disgrace and perjury
پارەکە هەنێ کڵاو نیایە بان سەر وژا	when he'd placed the hat on his head a year before	that he had the money with a simple morion
هایتر ڤە ئێ زۊیییە هامسەرگیری بکەێ	may even be about to marry her before he leaves here?	Maybe he'll marry you on the way here.
دی هۊچکەس نمەتوێنێ نووا بگرتێ	nobody seems to be able to stop her	he could scarcely swallow himself.
گ گشت گرینگی بالەدا تەنیا ڤە نام ڤەچڕلەێرێ شارریاسا	that the whole meaning of a song lies in the words	all anger and gloom removed, not to fix upon any being the proper thing for true knights errant
م هۊچڤەخت ڤە نام ژیاینمەێرە ئەخرکە خوەشاڵ نەویمە	I've never been so happy in all my life	I've never been happier in my life.
فکر نەکە گ ماو ڤە تەنیایی ئەر نوواوان پا بەینە گڕ	don't you go fighting them alone.	she did not think it would be long enough to find herself alone.
بازووەل خوەش تراشێ ئوڵێت بین	her beautifully moulded arms bare	their arms float wide and limp.
ئەگەر دورووت داوی یەێ چووپی فرە خاستێ ها پێشەێرە	if you are telling me a lie, I'll lead you a pretty dance.	If you're wrong, send an owl to Ram.
ئاخریژێ ڤەگەرد تێەریکی پێڤەس بی	his end was night.	all anger and gloom removed, not to fix upon any being the proper thing for true knights errant
نزیک بی قەڵب بووستێیا	making her heart jump.	almost crumpling beneath the weight of a disapproval she had never known before.
دی ڤە هانە کەسێ دڵنیا ناو	he would never trust a man like that again.	there was no one to count.
گ جوور هوەتەنی پڕ ئەژ کاقەزا بۊ	which was, like all the rest, covered with papers.	The courtyard was full of Cossacks.
مەرێ دەنگ پا ئاێمە ماێ	I think I hear some one coming.	I heard a noise coming in here.
لا ئێ تفاقانە دا ئێ سەیران	they took it as a joke.	to this unexpected circumstance
پەنج ساڵ پیرترم ئەژ ئەڤە گ دوروو ڤەگەرد وژم بێیەم و نام بنمێیە شرافەت	I'm five years too old to lie to myself and call it honor.	I lost at least a few years of my life, and left me cronies.
نزیک دوێس هەزار دولار پۊل ڤە لا منا کوو بییە	I must be holding two hundred thousand dollars in bets.	there were about two thousand pound ten dollars left over from us.
سینی کەل و پەل کەفاشییە ئەو و کارە تەمام نەکریاکەێ هالی ئەر سەر جاکەێ بی	his tray of shoemaking tools, and his old unfinished work, were all as usual.	his body was like water hanging round, and his work was halfway over the waistcoat.
م دوز نییم ئەمانێ دوزە مەکوشم	I am not a thief, but I'll murder my thief.	I'm not going anywhere, but I'm going to eat my own head!
ڤە نەرمێکا دەنگێ بەرز کردێیەور	he addressed to him in a gentle voice	He raised his voice in a soft voice.
بێگومان ئەر جاێ خڵەتیامە	I must have done something wrong.	I am sure I won't be able to sleep that night.
ئەخرکە ئەسر بەوش و خوەشی ڕشانێ	shedding such tears of heartfelt joy	reflected in them as two tiny manikins of insignificant proportion.
دومارکەێ هایتێر سرێژەئراکیشترا بوو	then the attraction may be the greater.	then the square cracked
هۊچ ئشتبایژێ ڤە نامەێرە ناوتێ	without any mistakes in it!	There was no mistake in his creation.
یەکم جار نزیک بی گومانم بکەم ئێ پەێکەرە ڕەشە، زاروو ڕاسکانیکە گ هەر ڤە ئە شێوە پارێزریاێە	at first I al most thought that this black manikin was a real baby preserved in some similar manner.	for the first time I put forward my own opinion of it, and really I do doubt it.
من هومه فره دووس دێرم	I love you.	I'm very fond of her too.
گەلێ تەسیر نیاوی ئەر بان	feeling a little overcome.	it was difficult for me to guess that it was to her that
گەلوونجنەێ ئەژ ئە تووزە نیشتە قەێمانا ڤە بییە کەننگە یە گ ئیمە چەنگل ڤەگەرد یەک بپشمیمن	some part whereof flying up to our faces set us both a sneezing for several times together.	a clash of steel followed, and then a cry of pain
ڕێچارە موهمێ گ باس ئەێ ڕۊ ئەڤەێرە کار بوو	which is such that I have made it my law of action.	The way is important in making this oath.
بایەقوشێ ڤە دەنگ کزێکا جواو پیاکە داتێیا	an owl answered with his sepulchral note.	the pallor and anguish expressed on his countenance
ئی ڤە ئەدەو و ئحترام تەماما ئەو پەزیروفتێ	who received him with great civility.	was received with utmost respect and sympathy.
شواڵیە، ڤە تەمام زوور وژ، ئەڤە کیشاێا	though he pulled with all his might	the knight, in all manner of decadence, disengaged him
ڤە هاڵ و هاوا جدی و سادەوارانەێکا، هەتۊ ئەو نام، ڤەگەرد کوت سێ و چورووکێ گ دوکمەلەێ تا ژێر ڕیش پڕپشت و بوورەێا بەسریاوی	had entered solemnly, in a black creased coat buttoned up under his spreading brown beard.	And they stood in the midst of their graves, and they stood in the road.
ڤەڕاسییا، بەدبەختی باوەڕنەکەردنییە	what incomprehensible misfortune	you have to have faith, it's unfortunate
ئەڤەڵ ئەڤە ڤە یەێ دەس و ئیگل ڤە دو دەسی گرتێ	he took it first in one, them in both his own.	but he got it in one hand and held it in the other hand.
کولتان مەێ بتۊنینان نام ئەڤە بۊنینان	make sure yeh can see' now	You can't see the sides of it.
ئێنداڵکە هەوڵم دا ئەڕا دووسی دوگلە ڤەگەرد ئەو، ئاخرین هەوڵم بێیەم	I was moved to make a last attempt to regain his friendship.	So I tried to win the last fight with him.
ئاخر تا ئە ڕووژە نەوییە ساێ چێ گ ئەرزش خوسەهواردن داشتۊتێ	for until now she had never owned anything worth grieving for.	that he had not had time to dream anything till then.
نمەتۏنێ بچوو ئەڕا سەر ئە قرارە گ مەسەڵەن دو-س ڕووژ زۊتر ڤەگەرد یەکان نیاوی	he would not be able to keep an engagement with her that night, for instance, that he had made a day or two before.	It was not possible for him to refrain from expressing himself for a while.
کڕکپ دەردئاوەرێ کەتۊ ئەێ دادگا	while a painful silence reigned in the court room.	he pulled out a candelabra and dashed it to the courthouse
ئیگل ئەعسابی بێشوو زەعیفرا بۊ	his nerves were terribly overstrained by now.	but the weight of the boat was dropped.
ڤەگەرد داڵکە وژە مەچوو ئەڕا کلیسا، ڤە سانگە دوگیان بینا، ڤە یەێگلی ئحساس ناخوەشییە مەکەێ و نمەتۏێنێ ئەر ورەلە بمینێ	was at church with her mother, and suddenly overcome by indisposition, arising from her interesting condition, she could not remain standing,	Given the fact that the church was divided, it was divided.
ئەویژە یەێ هانە کارێ، ئێ ڤەختە ئەژ شەو، ڤەگەرد ئێ هەمکە جادووگەر و قووڵە گ هانە دەور ڤەرمانا	besides this kind of thing's too awful, here this time of night with witches and ghosts	He was doing his job at this hour of the night, and there was magic and energy around him.
نزیکەل سات یەک دوکوت شاوار بی گ کوزت دەنگ خەنە کەڵنگێ شنەفتێ	at one o'clock in the morning, possibly, she heard a loud burst of laughter	at least, for nearly an hour, the little princess heard a little dry cough on the staircase
تاهەنێ ڕای دادگا مەدرێ ڤەلا ئەوا بوو گ وژ جوزئییات ئەڤە ئەڕا ڕووژنامە گوزارش بەێ	on his day of sentence that she, his mother, would report the samefor him.	So he turned to the judge and then he had to report the details to the judge.
چۊنا ئەگەر ڕاس بوو م یەقین درم ئێ زووبین ئەندازە، لێڤە سووڵێکە	which if true I take to be good evidence that this harpooneer is stark mad	for if I do say the truth I hope I won't be able to speak to her again soon, but that's a straightforward bridge.
گ ئەژ سووئرا دی هامرا م نییە	or rather him who will no longer be my servant to morrow	I'm not having that much trouble today.
ئەمانێ ڤە دڵ وژئەێرە هەرگس ئەو ئێ ڤیرا نەوردۊتێ، دۊز بگر ئە جەوانە، ڤەڕاسییا کوڕ وژ بینێ	but in her heart she had never given him up, as though, indeed, he had been her son.	But he didn't care for his children until he brought them.
پووششانێ ئەر بان سەر ڕەڤەنگە «ماندرلی» یا دورس کردۊ	making a vault above my head like the archway of a church.	pushed the paper a little way from him
هێوان پت سوێر خورتوومییە بردۊتێیا	the brute with the red nostrils had won.	The air on land is covered with chicken.
ڤە ئێ هەنساێرە ئەێ ڕۊ ناهومیدی بیمەێ گرێ و دیم ڤە نام ئێ جهانەێرە یەتیم و تەنیام	I had already broken out into a desolate cry, and felt an orphan in the wide world.	I was rather disappointed at this instant, and I was left alone among the natives.
یە تەکلیفێ بی گ ڤەڕاسییا م هەقم نیاشت و ئەو هەق داشتێ و قەبوول نەکردێ	a proposition which I was wrong to suggest and he quite right to refuse	was that he hated me, and he hated me.
م ئەڕا ئێ دوروو و دوڕۊئیە ڕیسکم کرد	I risked the fraud	I tried my way and that
وژێ ماێە دڵەهووڵی و دڵڕاوەکی بی	was a point of painful solicitude	was filled with stress and anxiety.
چێیە دار و دەسە وژ بارێ ڤەگەرد و باێا	would bring the whole hornet's nest about our ears	As he held up his wooden handle and opened it.
داێە قێ مێخێکا گ دریاوی ئەێ قێ دێوارەوا و ڤەدقەتا دەس کردێ ڤە پێچانن	he tied them to a nail in the wall, and carefully plaited them.	then, with a cry of anguish, she tottered forward.
ڕووح کەڵنگ و دڵ مێهرەوانێ درێ	able to understand her position and her sorrow.	A throbbing soul and a heart full of amiability.
م مەێ گووش بەم ئەو گەپەل خەێرهواز وژم و دەرکان بکەم	I want to hear and understand my benefactor's words.	I don't need to tell him anything about it.
یەێگل تر یەێ گلە گوڵ کامڵییا دریاتێ ڤە بێن	she received a white camellia again	One of the tufty plants had been excaved.
ئەژ ''ئرلاندۆ'' گستێ گ سەربەرزان بکەێ تا نهار ڤە یەکا بهوەرن	asked her whether she would honour him by lunching with him?	The 'Irland' asked the island to join them so they could climb out of the gully.
هۊچ نەیۊتێ گ پێیاێ ئەژ ورەلا کل بۊ	had not seen the man pass.	He didn't even want a man to be there.
هەنێگ هەتمەێ نام ئێ چووڵگە زەڵەبەرا	but as I was making my way among these crags,	when I came down into the tumult
گ ڤە زانست و گومانەل وژ فرە باوەڕ درێ	who will certainly ruin himself in experiments	as incredulous of his own judgment
هەسۊرەێ ئەژ بەوییە وژ بەدە مایتێ	her mother in law detested her	neutralized the effects of the poison?
هووسا و هێیا ئەر دەور و ڤەر وژ	after stopping to look about her,	He got up and went to Shame's room.
تا ئەسکە ئێ خاڵ سێتانە دی زەڕکیژێ ئەرزش نەێرێ	in the meantime, your black spot ain't	that not a single sign of insignificant proportion of gold hairs worth mentioning.
ترس ئەژ ئاوڕۊچێن ڤە نام مەردمێرە داشتێ	he was afraid of creating a scene in public.	the fear of being thrown into the drawing room
ئەژ یە فرە ڕشیاوی ئەێ یەک گ ڤەگەرد یە گ وژ کار ئەو کار ئەواکان نیاشتێ، ئەواکان ئەژ ڕۊ جەرا ڤیرانە ئەوا بی	he was angry that people should go on being interested in him when he took no interest in them.	that the very apparently one of the gigs hadn't been easy for him, so they turned into a sort of avenging.
یەکم ڤە سانگ یەوا گ گووکارە ئێ شێوە پرتاڵ ئێڤەرکردنە بۊ	first because his personal taste would not allow him to dress in any other way	the first was to invent an easy justification for his surrender.
چۊنا گ مەگستێ پا ئەر ورەلە نەنێ	but though he would have rather not entered it	for he is not above the level of the beadle
هەر چەن دەرجا هەتم تا ئەر بتۏنم یاریتان بێیەم	though I have come only to aid you if I can.	I came out as soon as I could help you.
ڤە سەختێ تۏنستێ سەتڵە هێز بەێ	she could hardly lift the pail.	And he held them out of his stubble.
ئەڕا ئەو گ شراو خاستر بییە	why did he not take wine?	for he was better than a can of wine.
هووسا تا یەێ دەقە تەمام بی	he allowed a minute to pass	till it was one minute over
پیاێ گ ئەر ورە کارە مەکردێ کریاوە درەێرە	that the man employed there was dismissed	the man to whom he belonged
م نەزان بیم و هۊچکەس نمەیتێ گ ئاێم نەزانێ یەێگلەکی زاناوا بوو	I was stupid and nobody likes to see a stupid guy wise up.	I didn't know and I didn't even know if I got a bit of knowledge.
ئەو ڤتێ گ سو ئەوان ئەژ تەسمیمە وژ ئاگادارە مەکێیا	he said that tomorrow he would let her know his decision.	he declared that he had been with him for his decision
دۊز هەر ئە ساتە گ شەو نوواێن ڤتۊتێ	precisely at the hour named the night before	after having only spoken at that hour of the night
ئەژ تالار ڤرێ سەرسەرا و ئەژ پلەکانی ڤرێ هەسار ڕەمی	through the ballroom to the anteroom and downstairs into the yard.	He went up to the front door and went up the steps.
ئەمانێ ئیسە فرەتە بینەسە چۊ ئەو	you're much more her now	but now I know more about it.
گ دیار بی ئەێ بنکول هناکردن ئەوان نەشنەفتۊتێ	that it was doubtful whether she had even heard their calls.	who was obviously unaware of their arrival.
کەسێ تریژ نەێرم گ بلاڵکمێ ئەرن	I don't know who else to ask.	I'll not let anyone else pass.
ڕووژنامە داێە دەس داێا	he now passed the paper over to her.	He started writing in the diary.
قەتارانیژ ئەڕا ئێرە کل کرد	so our train was sent here.	He's bent over here.
ڤەدقەتا چەمم ئایشت ئەرن	I examined her carefully.	I've been accurate in your face at his house.
مەر یە گ کامڵ سەر ئەژ ئە گەپە بووتێ	unless he knows that subject well.	Mary Carr, who was silently grateful to his father's death.
ئەمانێ ئێ مەوزووە ئەهەمێیەتێ نیاشتێ	but what did that matter?	But he didn't expect that much.
م ئەوم ڤەگەرد ژەنێ تر کل کرد ئەڕا خارج	I sent her out this morning with the other young woman	I invited him out with another woman.
ئەمانێ گومان نەکە ئێ گەپە ئەڕا هەمۊشە ئەژ ئەوە مەشارما	but you needn't imagine I shall keep your ridiculous secrets.	but I am sure I will find that it's useless to continue.
