source	reference	translation
پسۆ ژیمناستیک کاریە کە پی کاریە عادەتش هەن	like a man accustomed to that kind of gymnastic exercise	as a man of character who is apt to walk in a straight path.
گۆش گیرتەی جە دەنگدانەوەو هەنگامەکا ساڵانی	listening to the echoing footsteps of years.	it seemed to himthat he was an assiduous participant in the annual voting.
مشۆم خانمەکؽ وینو	I must see the lady.	I must meet my lady
ئاﮆ پسە کەسێ یارمەتیدەر دیار بؽ پەیت	he struck you as being pretty handy.	He wanted someone to help him.
بەڵام دوور سڵامەت بؽ جە دەسش	but it was safe out of his reach.	but it was far better to reach out to her without missing a beat.
من گرد وەهمەکؽ جە دەس داینؽ	I have lost all my illusions.	I've got the whole thing from you.
ئؽسە گرد بؽدەنگؽنؽ خاوەنەکؽشا یا مەردؽنؽ یا ڕەماینؽ	all of them silent now, their owners dead or fled.	the sound of thunder and rumbling continued uninterrupted.
فرەش نەبەرد بە هەمان شؽوە بە فراوانی کریاوە	it soon stood wide open also.	which did not last long with the same high natural color.
ناکایێنە و بە دڵ سەردی زانام ئینە دماین ساڵەو منەنە	I knew with sudden, chilling certainty that this was my last year.	You can't do me that year and I'll do it with all your heart.
دەمم وستەبیرە	I kept my mouth shut.	I swallow my mouth.
ئیمە هیشتای ئینایمؽ چا یاگؽنە کە چەنەش بؽنمؽ	we're still where we were.	We've always had a place where we can see.
یەکسەر زانام ئی کرؽڵە پەی چیشیا	I knew immediately what this key was to	I knew exactly what that looked like.
پەوکای تاوی جەحەنەمەکەی دوور وزیۆو من تەنیا جیا بازی	so you can get the hell away from here and leave me alone.	the pallor and anguish expressed on my countenance
بەڵام کەس نەیارؽ دەسش وەردۆنە	but nobody dared to interfere.	But no one was able to reach out to him.
یان دانشا سەرەیش	or knocked on the head	she returned to her post of observation
چاگە تا نزیکەو شەوی مەنۆ	there he remained till nearly nightfall	I've been here for a long time.
پسە ئانەی کە ڕوێ بەزارێ تەوەنی زلەش بیەبۆ	as though it had once been a large stone pigpen	then it all came together as a silent witness of your great joy.
کە پەی ئاﮆی بە ئؽش و قورس بؽ	that was painful and difficult for him.	which was hard for him.
داواو عەفوؽ کەرو کە تۆم دلؽ یاگەکینە ئاردی بەرۆ	I'm sorry I've dragged you out of bed.	I'm sorry you're taking the watch back.
کاتو ئانەینە کە وازباری	it's time for you to step aside.	when she sets herself to press a point
کە نەتاوام کەروش	as I could not possibly have done	that I could not do.
گومان نیا چانەینە کە ئینە بؽ بە هۆو ئانەی کۆتایێ تراژیدیش ب	I have no doubt that it led to his tragic end.	There was no doubt that this would be the last of his saddle.
کاتێ پۆکەرەکەش کەیس و دزەکانە دەسکەوت	when he got the poker in case of burglars	when the inspector arrived, he saw a thief and a thief.
ڕەفیقە خزمەتکارەکەم فەرمانش بە سۆرێل ناگی کەرد	ordered the sorrel nag, my fellow servant	my companion in chief commanded the sail
کە هەرگیز جە سڵامی فەرمی زیاتەر نەلاینؽ	that they had never gone further than formal greetings	that you may never have known more than a formal greeting.
بەڵام بتڵەکؽ یاگؽ وؽشانە بؽنؽ	but the bolts were in place.	But the baby needed cow's milk to feed himself.
وەشحاڵەنا کە گؽڵایۆ پەی کاتو وؽش	I'm glad she got back in time.	I am afraid I won't be able to pass the time.
بەڵام گرد و تاوانەکەی وزو ملو وؽم	but I take all the blame upon myself	but the whole family was in a straitjacket
بە خؽرای تەماشەو دووریش کەرد	looked quickly away.	He looked at it with a thoughtful eye.
دارستانەکە ئؽسە جیاتی سیاوی خۆڵەمێشی بؽ	the forest was gray now instead of black.	the forest was grew cold instead of grey
کە ئیمەش وستیمؽ تەمەلی	which disposed us to sloth	that we were both perfectly aware of it.
کە وەربهێنانش کەردەن نەهەنگەکەنە بە تیۆری سروشتی	that so much invested the whale with natural terror	that fittingly he had not wished to scheme about it.
پەی ئانەی جە دەسش ڕزگارش بۆ بڕیارشدا وڵاتەکەی جیابازۆ	in order to escape from her, he determined to quit the country	that he might have been free of his hand, he decided to give up to the country.
مەژگش قینیش جە کۆکراوەکەو وؽش نەبؽ	her mind had no distaste for her own set	though of course he hadn't been in his own company.
پابەندبیەکەی کاڵ بیۆ	the obligation faded.	the chain was quite healed
هەرگیز نەدیەنم وا پؽسە ورکەرۆ	I never see the wind blow so.	I've never seen him ask you.
بەڵام شازادە پیرەکە قسؽش بڕیە	but the old prince interrupted him.	but the old princess did not say any
بە هۆو وارانێ فرەو ویرانکەریۆ بی بەهۆو شکستی	turned into a rout because of a devastating downpour.	And he cried out in a shrill but distinct voice, _Hekinah degul_.
ڕؽکوستەیش پەی مەکتەبو داهاتوی	arranged it for the future schoolroom.	he pretended not to understand the future.
من قەشەنا پەوکای مشۆم سەروو گومانیۆ بوو	I am a priest and therefore I ought to be above suspicion	I have a hunch that must have been over my head.
هیشتای سەرو پلەکانەکاوە شەش هەنگامؽ وارو وؽشۆ پاڵکەوتەن	still lying on the staircase six steps below him.	He's still on the staircase at the bottom of the six steps and he's back in position.
یەرؽ دەقؽ تەماشەو جوڵەو ئەسپەکەیش کەرد	watched the horse's action for the space of three minutes	He looked at the young man's body for a minute.
بەڵام ئەجیامەنە خەم چؽوێن کە تۆ هەستش پەنەکەری هەر نۆعێ ب	but I thought grief was something you felt anyway.	But generally, I'm afraid it's the old normal feeling.
جە پلیکانەکاوە وروەست پەی بەرێ ڕاڕەوەکەی	went up the staircase to a door in a corridor.	He walked on the steps towards the entrance door.
هەرچنە سەرکەوتنەکؽشا کەمتەرؽ بؽنؽ جە زەحمەتەکاشا	though with but small success for their pains.	though their prosperity was much less rewarding than their hard fare.
نێوەندگیرێش کیانا پەی ڕؽکوستەو مەرجەکا جیابیەوەی	but sent an intermediary to arrange the terms of the separation	he had committed in pursuing and eventually allowing him self to fail into this unusual relationship with her
چونکە وەڵتەر هەرگیز پێویستیم پی پەلەکەردەیە نەبیەن	for I have never had such need of haste before.	Because I've never need to eat such insects before.
بە فەرمانو پیاکەیش جیاش ئاستەن	at the orders her husband left her	He ordered his men to leave.
بە بایەخۆ تەمشاو دەورو بەریم کەرە سەرو ئا زەمینە نامۆیۆ کە چەنەش بیەنا	look around me with some interest on the strange land that I was in.	I was forced to rotate around on the flatter side of the paper where I was standing.
پەشتیەرە سەرو بەعزێ تەوەنا کیشیا	lay down on his back on the heap of stones.	the pallor and anguish expressed on his countenance
نە ئەبیێ جارێ تەر وینایام	I was never supposed to see him again!	I don't see you for a second time.
پسە ئانەی کە ناچارؽ با ڕاشاداپەنە کە واچۆش	as if they were forced to let him say it.	then it had to be confessed that it was him who had to pay a visit here.
وارو ئانەی پەلەم کەرد پەی لا شمە	that is why I hastened to you.	then I turned my face straight forward towards you
گەرەکم نییا ئیتر باسش کەرو	I don't wanta talk about it no more,	I don't need to tell you about it anymore.
مشۆم ئاگادارت کەروە کە ئینە گەورەتەرا چی ژووریە	I should warn youit's bigger than this room.	I must warn you that it's a very good thing.
پەی وؽش و زاوڵەکاش دکتۆرێش مەرزنارە	for herself and the children she employed a physician.	in obedience to his doctor's impulse, and to his children.
گر هەوڵێ وؽش دا پەی ئانەی یاگەکا سەرو مؽزەو ڕێزلێنانەکەیۆ بە ڕؽک و پؽکؽ بازۆوە	she did everything possible to keep the places at the table of honor in order	So he expects the nun to honor and facilitate this marriage.
ئینەیچ پاداشتێ پەی ئەﮆاو ئاﮆی	a recompense to you for his mother!	There's no reward for rewarding them.
هان و ئەسپەکەیش دار و لوا پەی لا ڕووبارەکەی	spurred his horse and galloped into the river.	And He made him to walk in a straight path.
من هیشتای ئاوازە گولانەکەیم مژەنو	I still humming my little tune.	I want to play the whole little chap.
پارچە سەهۆڵ سەرو سەرەیشۆ	ice cubes on her head	then he had to cut the other rope.
ئاﮆە بەکارش ئارد پەی بەرئاردەو ڕەسمو کوڕەکەیش	she used it to push out her son's photograph.	she used him to reach out to his son
ت بە حاڵەتو دەمەقاڵەی حسابت کەردەبؽ	you reckoned on a bickering!	You've been counting on my face.
ئەشیێ ژوورێ گولانەم دریێ پەنە پسە عالیێوەی	I should be given a small room as a favor	I should have been travelling downwards into the sea, somewhere in between.
جر فیشەکؽ یا کاردی	than either a bullet or a knife.	pulling it out
کاتێ کە یەکەم جار تامت کەرد	once you've had that first taste	when it was first introduced
یا هەوڵؽدە سەعاتێ یا زیاتەر جە وەرمی بەری	or trying to snatch an hour or so of sleep	You've been trying for ten hours or more than that.
پسە ئانەی هیچ ڕوەش نەڵایبۆ	just as if nothing had happened.	So he didn't see any point in coming out.
دڕناو جل و بەرگ و پۆسەکەیشا تا ڕادێ جە هەوڵەکاشانە	tearing both skin and clothes to some extent in the effort.	to get rid of his clothes and stockings to try if he can.
مشۆم بە درؽژایی ڕوەکام ڕەنج دەو و هەرمانە کەروو	I shall have to toil and moil all my days	I must meet you on the way.
دەسو پیایێن کە دەسش بە ژیانی تازەی کەردەن و مر وەڵی ئانەی گؽڵۆوە	it's the hand of a man that's started in on a new life, and'll die before he'll go back.	the hands were tied.
بەجددی هەوڵشدا جە ڕاگیری کەردەی جە واردەو جسمەکا	as earnestly tried to prevent any body's eating it.	after trying to dissuade him from entering the body.
من نیەنا کؽشێ ڕاستەقینەنە تا چەرمای چەماشا نەوینو	I'm not really in trouble until I see the whites of their eyes.	I'm not telling anyone about it until they finally disappear.
پێشبینی ئانەیم نەکەرد کە وؽم بوو	I hadn't expected to be myself.	I didn't expect to be there.
هەرچن تەمەنش هەش ساڵؽ بؽ	for, although she was only eight years old	though his life was eight years old
هەردویشا نەتاوؽنؽ یەکەمؽ با چونکە پەیژەکە یەک پیا کەرؽ ژوورۆ	both of them could not be first, for the ladder would but admit one man at a time.	they both could not afford to remain in the same attitude of close observation so long
هیچ چؽوؽ چا نەبؽ جگە جە ئؽسقانا	naught was there but bones.	there was nothing but tears.
بؽ دەسەڵاتانە تەماشەو دەورو مؽزەکؽ کەرو	I look helplessly around the table.	without a thought by itself to look around.
تەنانەت ئا ماوەی کە سجن کریابؽ	not even the length of time he had been imprisoned	even when they had been prisoners
کؽشتش پەی دلؽ یانەکەی	dragged him to the house.	dragged him all the way into the house.
ت یەکەم کەسەنی کە بزانی	you'll be the first to know.	you were the first to know
پەنەم واتی وتاربؽژ نیەنا	I told you I ain't no preacher	I'm not having to cook.
پاسە دیار بؽ جە پەنجؽ ناوەڕاسیم درؽژتەر بؽ	seemed to be somewhat longer than my middle finger.	then, the space was longer and plainer in my fingers.
چونکو هیوادارا چەنەش وەشبی	because he hopes to be forgiven	Because they were both attracted to beauty and decoration.
بەبؽ باوەڕی سەرەم شۆکناوە	I shook my head in disbelief.	I was shaking in faith.
هؽشتای ئەجۆمەنە ئا شەوە قینیت چەنەش بؽ هەرگیز مەتاو چەنەت وەشبو	I still think you were hateful that night and I never expect to forgive you.	I never saw you for an instant
چارەسەرو وشە یەکتربڕەکاش دەسەنە شی	he missed doing the crossword.	the solution was in the hands of his mutineers.
هەمان یاگؽنە منیاش	they'll bury him right there.	I was there once,
بەڵام قەنەکەش ویر شی	but he had forgotten the sugar.	but the content
بیرکردنەوێ قوڵەنە بؽ پەی چؽوؽ تەری	was deep in thoughts of something else	thinking about other things
کڵاوەکؽش کەردە سەرەو نیشتەرە	put on the hat and sat down.	He put his hat on his head.
ئاو بە نیازش بە هەوای بێ.	he needed oxygen	She needed air.
ئاویچ نە خەرجیە بێهوودە و بێ مەوزووع	not by spending as he pleases	water was by this time smokeless and unprepared.
پارەکە وەختیە کڵاوش نیا سەرو سەرەیش.	when he'd placed the hat on his head a year before	that he had not had time to dream anything.
شایەد ئزدواج پی زوویە ئتفاق گنۆ.	may even be about to marry her before he leaves here?	the very idea of marrying for a while at first.
ئیتر حیچ کەس نمەتاو وەرش گێرۆ.	nobody seems to be able to stop her	nobody that she could hold back.
تەمامو ئەهەمیەتو دانیە تەسنیف تەنیا جە کەلیمەکاشەنە شاریانوە.	that the whole meaning of a song lies in the words	the sum of money becomes almost immaterial
من حیچ وەخت لێ زندگیمەنە ئننە وەشحاڵ نەویەنە.	I've never been so happy in all my life	I've never been happier in my life.
فکر مەکەرە کە مۆ بە تەنیایی جە بەرامبەرشەنە مدرا.	don't you go fighting them alone.	imagine that he has been alone in the face of adversity.
باڵە وەش فورمەکاش ڕووتێ بێنێ.	her beautifully moulded arms bare	the arms in their cross grained, uniformed way.
ئەگەر درۆت واتەبۆ دانیە هۆرپڕای خاست مۆنێ.	if you are telling me a lie, I'll lead you a pretty dance.	If you do, I'll find your way.
ئاخرش بە تاریکای یاوا.	his end was night.	at last in a black cloud.
نزیک بێ دڵش جە کار گنۆ.	making her heart jump.	He almost stopped his job.
ئیتر بە چی بنیامە ئعتماد نەکەرۆ.	he would never trust a man like that again.	you don't have to rely anymore.
کە پسۆ جێوانی پڕ جە کاغەز بیەبێ	which was, like all the rest, covered with papers.	that was then filled with papers
پسۆ چیویە ساو پاو بنیامی مێ	I think I hear some one coming.	will remain in my body until nine o'clock
پی چیویە قۆمیان جەنبیە تەفرێحیشا پەنە دا	they took it as a joke.	that the peasants had received a mixed receiver
پەنج ساڵێ پیرتەر چانەینە کە بە وێم درۆ واچوو و نامێش بنیوو شەرافەت	I'm five years too old to lie to myself and call it honor.	He'd been lying to me for a long time.
مەبلەغیە جە حدودو دوەسەو هەزار دولارێ لاو منەنە جەموە بیەنوە	I must be holding two hundred thousand dollars in bets.	That's probably worth me in the neighborhood of $200 a month.
قاوەسینی ئامێرو کەفاشیەکۆ ئاوی و کارە نیمە ناتەمامەکەش هەر پاسە یاگێو وێشەنە بێ	his tray of shoemaking tools, and his old unfinished work, were all as usual.	the smell of water sprayed on a chimney and half the work was finished.
دز من نیەنا بەڵام دزەکەی مەکشوو	I am not a thief, but I'll murder my thief.	I'm not a thief, but I'm a helper to thieves and misguided ones.
ساش بە ئارامیوە بەرزوە کەرد	he addressed to him in a gentle voice	raised his head in his composure.
حەتمەن یاگێوێنە هەڵەم کەرڎەن	I must have done something wrong.	I need to try a place for myself.
هەرسو شەوق و مۆحێبەتش مت	shedding such tears of heartfelt joy	you'll have to spend the night and all your ducks in a row
دماییشوە شایەد جەزابیەتش فرەتەریچ بۆنێ	then the attraction may be the greater.	the searing, destroying power of his witnesses
حیچ هەڵەیەچ لێشەنە نەبۆ	without any mistakes in it!	There was no mistake in his creation.
ئەووەڵشوە گومانم کەرڎ ئی پەیکەرە سیاوە زارۆیە ڕاستەقینەن و هەر پاجۆرە هۆرگیریان	at first I al most thought that this black manikin was a real baby preserved in some similar manner.	He left me wondering whether this was the right thing to do and whether there was anything to say about it.
من موچیاریم کەردەن ئا هەرمانی کەرۆ.	I have advised him to do that.	I tried my best not to forget anything else.
من ڕاسیەکەم گەرەکا، ڕاسیەکە!	I want the truth, the truth!	I want the truth, the truth!
گڵویم پاک کەردۆ.	I cleared my throat.	I deleted it
ویش شاردۆ تا گرەوۆ.	he hid himself to weep.	He hid it to hide himself.
دەروازەکێ بە تنی وزیارێ پەشتیشۆ.	the gate firmly bolted behind him.	the gate on the north side
لوا دلی ئاوەکی تا هارەقەکەش شورووێ.	so she went into the water to wash off the sweat.	He went into the water to get the hat.
قەت نەژننەویەنم قسێ کەرو.	I never heard her speak	I never know what to say.
وەڵیوە چۆڵ کریان.	deserted from the front	They were almost extinguished from the crying.
من هیچم نەوات.	so I didn't say anything.	I didn't say any
خوڕا وەنێ پێ یانەشا.	drove her home.	He went to his room.
فرە پەنە وەشحاڵەنا.	I'm very glad.	I am so fond of her too.
ژەنە پیرەکی ئاما ژورەکێ.	the old woman coming into the room	The old lady came to my room.
ئانێ خاس مزانو.	I know that well!	I know that well.
دماتەر دووە کناچە عازەبەکی.	then the two young girls	then the twins were free.
بە سڵامەتی باخەڵشەنە منیۆوشەرە.	put them safely in his pocket	I shall receive health in her garden.
من گردوەختیو حەزم جە زاڕوڵەیا.	but I am always fond of children.	I've been wanting jewelry all day today.
ئەجو کەشوهەوا پێوو سەروبانیۆ.	you're like the weather cock on a roof.	to invent an easy justification for his surrender.
سەروو ڕاکەیۆ نیشتەرێ.	sat down on the trail.	He was sitting on the roof.
وەردەممانێ مدرابی بە توڕەی و لەرزۆکیۆ.	stood, livid and trembling, before us.	then, quite overpowered by anger and fear,
لوا بەرەو گردەکەیۆو گمبی وەروچەماوە.	went up the hill and out of sight.	I looked round round to the circle of faces.
تەنانەت موو قۆڵەکام گرژیبییێ.	even as the hairs on my arms began to shrivel.	Even his arm was curved.
سەرەم جوڵنا.	I shook my head.	I shook my head.
ئیسە بە عالی ویرمگنۆوە.	I can remember it vividly now	now I know very well.
دەسش وست سەرو تەویڵش.	he put his hand up to his forehead.	He put his hand on his plate.
دەسیوم بەرز کەردۆ تا داواو لێبوردنەکەش مدرنوو.	I raised one hand to halt his apology.	I raised his hand to make the request a bit more modern.
یەک یا دووی هەناسەی قوڵش دا.	gave a long gasp or two	He took a breath or two.
ئامادە نیەنا پسو ئا پیایا بوو کە گرنگی بە ژەنی مەیا.	I don't set up to be one of those men that don't care about women.	I'm not willing to let the man who cares about the woman.
ویرمکەردۆ ڕەنگا گرنگ بوو.	I thought it might be important.	I thought it was important.
دڵنیا نەبینی تونی.	I wasn't sure it was you.	but I was not sure if you were there.
کڕیڵیوی زیویش باخەڵشەنێ بەرئارد.	took a silver key from his pocket	the news of which reached him almost at the same time.
ئینە مۆبەقەکەن	this is the kitchen	it is fitting and necessary that I should attend such a meeting.
ئیتر حۆسەڵەم نەمەنەن	I've had enough of it	I don't have to worry about getting tired anymore.
چاگەنە بێڵ و زەنگەنەکەشا بەرد	they took the spade and the pick there.	then the young man and the woman
ئاهێم کؽشت و کرؽڵەکؽم دا پەنە	I sighed and gave her the key.	I killed him and left the cattle behind me.
لوا سەرویاگەکیش.	advancing to the bed's head	He went to the shelf.
بە هیچ نۆعیو مەتاوو بازوشاوێ.	I can't possibly keep them.	He couldn't ask her anyway.
متاوو ورەشوشا بە خێرایی هەر پسو ئانەی ئەسێم.	I can sell them fast as I get them.	I can't get through it any faster.
توڕەییەنێ شیت بی بە بۆنەو و نەوەشی هاری.	maddened by a sudden attack of rabies	tempers were running high and narrow.
هەرچیوبوو، خاستەرا تەداخول نەکەری.	but, however, you had better not interfere.	however, you would not be willing to wait.
داواکەردەی بێ قسە.	a wordless plea	the request was silent.
هەردووی دەسیش بڕی سەرو سینەیشۆ.	crossing her hands upon her bosom	both had his hands clenched on his chest.
مەجوڵیێ.	do not move!	in a fascinating but decorous d'shabill'.
هیچ مەتیوەش نەبی.	because he hadn't any aunt.	there was no malice towards him
کەمیە تەحتو تەئسیری قەرارش گێرتەبێ	feeling a little overcome.	He had gotten the necessary information from the appointment.
تۆزیە چا تۆزێ نشت سەروو ئێمەوە و بی بە هۆ ئانەیە کە چنە ڕای بەیەوە بپژمێ	some part whereof flying up to our faces set us both a sneezing for several times together.	You've never had to worry about what happened to us and that's why we made a lot of mistakes.
ڕاحەلیە موهیمم کە بەشۆم بە پێ ئانەیە کاریە کریۆ	which is such that I have made it my law of action.	I'm sure I should do something useful here.
ئاوش بە نەهایەتو ئحترام و ئەدەبیوە قەبووڵ کەرڎ	who received him with great civility.	He wanted to embrace without any fuss and literature.
ئەسب سوارەکە بە تەمامو زۆریش ئانەشە کێشا	though he pulled with all his might	And he stood in the midst of his saddle, and took hold of the saddle.
ئاﮆ بە فەڕمی ئاما ژورۆ بە چاکەتێ چرچش وەرەنە بؽ کە قۆپچەکؽش چیرو ڕیشە بڵاوەکەیشەنە وزیابیرە	had entered solemnly, in a black creased coat buttoned up under his spreading brown beard.	he came to his room with a cry of pain, and that cry was fatal.
دڵنیابە کە ئؽسە تاوۆ وینۆ	make sure yeh can see' now	but was certain that he would see it now.
من جوڵیابؽنا پەی ئانەی ئاخیر جار ڕەفیقایەتیەکەی بەدەس باروە	I was moved to make a last attempt to regain his friendship.	I was determined to get that friendship back.
چونکە تا ئیسە خاوەنو هیچ چؽوێ نەبیەن کە یاگؽ خەم و پەژارەی ب	for until now she had never owned anything worth grieving for.	for he had never had anything to worry about until then.
کاتێنە بؽدەنگیێ ئازار بەخش ژوورو دادگاییەکەینە حکومڕانی کەرؽ	while a painful silence reigned in the court room.	when it comes to governing the chambers.
ئیجارە دەمارەکؽش بە شؽوێ ترسناک گرژؽ بیێبؽنؽ	his nerves were terribly overstrained by now.	Now his face was filled with fear.
سەعات یەکو ساعبی بؽ ڕەنگە گۆشش جە دەنگێ بەرزو خوەی بؽ	at one o'clock in the morning, possibly, she heard a loud burst of laughter	for, to my sorrow, there was no sound escaping under the touch of her light foot.
ڕۆ دادگای کەردەکەیشەنە ئەیاش وەعدش دا کە هەمان چیوش پەنە واچۆ	on his day of sentence that she, his mother, would report the samefor him.	He promised the judge the same thing.
ئەگەر ئانە ڕاس ب من بەڵگێ عال زانو کە ڕاوچیی ڕمەکەی بەتەمامی شێت بیەن	which if true I take to be good evidence that this harpooneer is stark mad	I know the truth from there, and I know the answers to many riddles.
عالتەر واچو ئیتر مەبۆ بە خزمەتکارو من ساعبێ	or rather him who will no longer be my servant to morrow	Otherwise, you won't be able to serve me anymore.
بەڵام دڵشەنە وازش چەنە ناردەبؽ، پسە واچی کوڕەکەش بەڕاسی گەرەکبؽ	but in her heart she had never given him up, as though, indeed, he had been her son.	But let her heart go too tightly, and that's why the boy wanted his divorce.
دروسکەردەو تاقێ سەرو سەرەیمۆ پسە کەوانەو کڵێسای	making a vault above my head like the archway of a church.	He put a stick on his head and put it on his plate.
ئا دڕندە کە وڵە لوتؽش زلؽ بؽنؽ بەردشۆ	the brute with the red nostrils had won.	then the door handle turned.
کەوتەبینا گرەوایێ ویرانکەریۆ هەس بە هەتیمی وؽم کەرینا جیهانێ فراوانەنە	I had already broken out into a desolate cry, and felt an orphan in the wide world.	the fallen of a cataclysm of chaotic crystals, extinguished by the universal desire.
پێشنیارێوە کە من غەڵەت بؽنا پەی پؽشنیار کەردەیش و ئاﮆ تەمام ڕاس بؽ کە ڕەفزش کەرد	a proposition which I was wrong to suggest and he quite right to refuse	the suggestion that I should not make a mistake in his proposal, and that he was quite right in his opinion.
من مەترسیم سەرو ساختەکاریەکەی نیارە	I risked the fraud	I didn't want to gamble on the building.
خاڵێ ئارەزویێ ئازار بەخش بؽ	was a point of painful solicitude	That was a point of desire that tormented and irritated her.
گرد هؽلانەو زەردەواڵەکا مارۆ پەشتەو گۆشاما	would bring the whole hornet's nest about our ears	I've got all my faculties as well as ever I had in my life.
بە بزمارێوە دیوارەکۆ بەستشاوەو بە وریایۆ داشانە	he tied them to a nail in the wall, and carefully plaited them.	He's been staring at it very carefully with a wall there.
تواناو یاوانەیش هەن جە پؽگە و خەمەکەیش	able to understand her position and her sorrow.	He was able to move from his emotions and from his sorrow.
گەرەکما گۆشم جە قسؽ فؽرخوازەکەیم بۆ و یاووشەنە	I want to hear and understand my benefactor's words.	I tried to forget everything else so I could speak to her.
دیسان کامیلیای چەرمەش ورگؽرت	she received a white camellia again	He's back in his pocket.
پرسیارەش کەردەنە کە ئانا نانو نیمەڕۆیش چەنی وەرۆ؟	asked her whether she would honour him by lunching with him?	asked the major how long he hadn't been there.
پیاکەش نەوینا کە تؽپەڕ بی	had not seen the man pass.	without a man like you who was a cannibal
کاتێ بەینو ئؽ کەندەڵانارە لوانؽ	but as I was making my way among these crags,	when it comes to looking at the ocean floor
کە امتیحانەکە وؽش تؽک مڵۆ	who will certainly ruin himself in experiments	that the exam was in his turn.
هەسروەش قینیش چەنەش بؽ	her mother in law detested her	there miserably howled
مدرا و تەماشەو دەورو بەرو وؽش کەرد	after stopping to look about her,	then went around him and looked around.
هەمان کاتەنە پەڵە سیاوەکەت نییا	in the meantime, your black spot ain't	your black flag at the same time
تەرسا دیمەنێ وەشکەرۆ وەردەمو خەڵکینە	he was afraid of creating a scene in public.	the fear of being persuaded by people
پانویە توڕەبؽ کە خەڵک گرنگیش مڵۆپەنە بەڵام ئؽڵ گرنگیشا مەڵۆ پەنە	he was angry that people should go on being interested in him when he took no interest in them.	It's a universal desire that people don't care about it, but they don't care.
یەکەم چونکە حەزو تایبتیش ڕاش مەڵۆ پەنە بە هیچ شؽوێ جلو بەرگ کەرۆنە	first because his personal taste would not allow him to dress in any other way	for the first time permitting himself to press a point
هەرچن پەنەش خاستەر بؽ نەلۆ ئاگە	but though he would have rather not entered it	though it would have been better for him to come.
هەرچن من ئامانا پەی ئانەی یارمەتیت دەو ئەگەر تاوو	though I have come only to aid you if I can.	Although I'm trying to help you if you can.
بە زەحمەت تاوؽ سەتڵەکؽ بەرز کەرۆوە	she could hardly lift the pail.	But it wasn't clear how he raised the bowl.
پەی چیشی شەرابش نەواردەنۆ؟	why did he not take wine?	why didn't you have a glass of wine?
ڕاشدا تا دەقێ تؽپەڕ بۆ	he allowed a minute to pass	He even warned against seeing dangerous villages.
ئا پیا کە چاگە مەرزیابؽرە هەرمانەکؽشەنە دوور وزیاوە	that the man employed there was dismissed	the man to whom he belonged
من گؽل بؽناو کەس حەز مەکەرۆ پیایێ گؽل وینۆ	I was stupid and nobody likes to see a stupid guy wise up.	I am not particularly interested in anyone's opinion,
واتش کە سەوای بڕیارەکەش ئاگادارش کەرۆوە	he said that tomorrow he would let her know his decision.	He declared that he would warn him of his decision tomorrow.
