source	reference	translation
م تەنیا تواێ ئێ خانمە بۊنم.	I must see the lady.	I'm just here to be the lady.
وە باوەڕ ت، ئەو ئایەم لێهاتیێگە.	he struck you as being pretty handy.	And your faith made him jump so badly.
ئەمانێگ ئەو دۊر لە دەسڕەسێ ئەمنۊ.	but it was safe out of his reach.	but he restrained himself from his hand
گشت خەیاڵەیلم لە دەس دامە.	I have lost all my illusions.	I've got all my imaginations in my hands.
ئیسە گشتیان بێ دەنگ، خاوەنەگانیان یا مردێ یا دەرچێ.	all of them silent now, their owners dead or fled.	now it all came together, to signify the sleeping or the outbreak.
وە زۊییش تمام واز بۊ.	it soon stood wide open also.	'Cause there's no longer any old-fashioned firmness in his speech.
وە دڵنیاییێگ لەناکاو و ساردکەرەوە زانسم کە یە دۊا ساڵ منە.	I knew with sudden, chilling certainty that this was my last year.	I've been assured of stability and comfort for two years.
دەمم بەسۊم.	I kept my mouth shut.	I have enough mouthfuls.
ئیمە هێمان هایمنە ئەو جیە گ بۊمن.	we're still where we were.	We'll calmly get along with him.
زۊ ڕەسیمەو ئێ کلیلە ئەڕا چەس.	I knew immediately what this key was to	I've been accurate in your face at his house.
سە تۊەنی لێرە دۊرەو بکەفی و تەنیام بیلی.	so you can get the hell away from here and leave me alone.	So you have to go away and be left alone.
ئەمانێگ کەس نەوێریا دەسوەردان بکەێ.	but nobody dared to interfere.	But no one was to stop him.
یا دیا لە سەرێ.	or knocked on the head	Or look at it.
لەورە تا نزیکەیل شەو مەن.	there he remained till nearly nightfall	I've been here for almost the night.
چمانێ سەردەمانێگ یەێ وراز گەورای کوچگین بۊە.	as though it had once been a large stone pigpen	therefore I shall confess and await forgiveness.
ئەوە ئڕا ئەو وەژان و قورس بۊ.	that was painful and difficult for him.	that would make him jump so badly that he couldn't.
بووەخشی لە تەخت خەو کیشامەدەو دەیشت.	I'm sorry I've dragged you out of bed.	I put the light near my table, and lay down here.
کات ئەوە هاتێیە بەیدەو لا.	it's time for you to step aside.	He then turned to the other side.
هە ئەو جوورە گ نەتۊەنسم ئەنجام بەم.	as I could not possibly have done	I just can't do it the way I want to here.
گومان نێرم گ ڕەسیە ئاخر تراژیک ئەو.	I have no doubt that it led to his tragic end.	I am sure that it will bring him all that torment and pleasure.
کاتێ گ سیخەگە لە ئان هاتن دزەیل ئەڵگرت	when he got the poker in case of burglars	When the thief comes in,
فەرمان ئەسبەیل سوور دا، خزمەتکارەگەم.	ordered the sorrel nag, my fellow servant	gave orders to the red knight, my servant.
ئەوان قەت لە یەێ سڵام و کێخوەشی فەرمی فرەتر نەچۊن.	that they had never gone further than formal greetings	they have never been more satisfied with their health and happiness.
ئەمانێگ پێچەگان لە شوون خوەیان بۊن.	but the bolts were in place.	But let the girls know about it.
خوەشاڵم کە ئەو سەر وەخت هاتەو جی.	I'm glad she got back in time.	I am glad he is come on time.
ئەمانێگ گشت تاوانەگە گرمەو مل خوەم.	but I take all the blame upon myself	but I shall make such excuses that she will be led to approve of my delay
وە خێرایی نووڕیە دۊرەو.	looked quickly away.	and went away in haste.
دارسانەگە ئێرنگە لە جی ڕەش، خوڵەمژی بۊ.	the forest was gray now instead of black.	the young man, from whose disposition I shall be led to approve of my delay
کە تەمەڵمان کرد.	which disposed us to sloth	That worked.
کە ئێ نەهەنگە ئێقرە کردۊدە مایەی ڕخ سروشتی.	that so much invested the whale with natural terror	that the serpent foundered into the flood of nature.
ئڕا ڕاکردن لە دەسێ، بڕیار دا لە وڵات نەوسێ.	in order to escape from her, he determined to quit the country	He decided not to leave the country because of his dependence on his hand.
هۊرشەی ئەو هیچ قینێ لە دووخ خوەێ نێیاشت.	her mind had no distaste for her own set	He didn't have a penis in his stomach.
پابەن بۊن کاڵەو بۊ.	the obligation faded.	it must have been a long time.
هیچکات نەیمە وا لێوا بووەشیەێ.	I never see the wind blow so.	I never made a mistake in your creation.
ئەمانێگ شازادەی پیر قسەگانێ بڕی.	but the old prince interrupted him.	but the old princess did not say any more
وە بوون یەێ ڕفت کاولکەرێ بۊە تێکشکیان.	turned into a rout because of a devastating downpour.	to invent an easy justification for his surrender.
ئەڕای کڵاس مەدرەسەی بانان ڕێکێخست.	arranged it for the future schoolroom.	She was wearing a night hat from the top of the head.
م یەێ مەلام و وەی مدووە تواێ لە سەرووی گومانەو بووم.	I am a priest and therefore I ought to be above suspicion	I am perfectly aware of it, and therefore I must have a bit of doubt about it.
هێمان لە بان پلیکانەگان، شەش گام لەو خوارتر ئەڵاژیایە.	still lying on the staircase six steps below him.	still lingered about the door, six feet above.
سێ خولەک سەیر کردارەگان ئەسبەگە کرد.	watched the horse's action for the space of three minutes	looked at the behaviour of the three horses.
ئەمانێگ م فکر کردیام خەم چشتێگە گ ئیوە هەرچۊنێگ بوو هەست وە پێ کەین.	but I thought grief was something you felt anyway.	But I thought you might have a bit of trouble feeling the unpleasant consequences of this new alarm on your face.
لە پلیکانەگان چیەو بان وە دەرێگ لە ناو یەێ ئەیوان.	went up the staircase to a door in a corridor.	There was a smooth path from the beach to the cave entrance.
هەرچەن وەی سەرکەفتنێگ بۊچگ ئەڕای ژانەگانێ.	though with but small success for their pains.	Although, to begin with, she was only able to speak Chinese.
ئەمانێگ ناوجیکەرێ کل کرد تا کار جیابۊنیان بخەێ لە یەک.	but sent an intermediary to arrange the terms of the separation	but the clerk who had taken care and pains to prepare for them the best supper that was in his power.
ئەڕای یە گ ئەوسا قەت لێوا پێویستێگ وە پەلە نێیاشتم.	for I have never had such need of haste before.	I've never been hurried away from him since.
وە فەرمان شۊەگەی، ئەو هیشتە جیەو.	at the orders her husband left her	And commanding him to walk in a straight path.
وە جگێ حەزەو براورد دەور وەرم بگر لە میلکانێ گ لە ناوێ بۊم.	look around me with some interest on the strange land that I was in.	And I brought forth from my pocket cattle and sheep.
وە پشتەو، لە بان کوومەی بەردەگان ئەڵاژیا.	lay down on his back on the heap of stones.	Well, obviously, it's behind the glasses.
قەت بڕیار نەۊ جارێ تر بۊنمەێ.	I was never supposed to see him again!	I'll never take another decision.
چمانێ ناچار بۊن بیل ئەو، ئەوە بۊشێ.	as if they were forced to let him say it.	And then he had to pay attention to his share.
وەی مدووە پەلە کردم وەرەو لای ئیوە.	that is why I hastened to you.	I hurried off toward her.
نیەتوام دی لەبارەی قسە بکەم.	I don't wanta talk about it no more,	I couldn't say anything else.
لێواسە گ گشت ئاست پەسداری دابەزیاس.	that's how it is the whole level of husbandry has fallen.	with a smile sattered at the bottom of the pocket.
تواێ ئاگاداردان بکەم لێ وتاقە گەوراترە.	I should warn youit's bigger than this room.	I must warn you that I ought to be better than in my own.
ئەڕای خوەی و مناڵەگان پزشکێ دامەزران.	for herself and the children she employed a physician.	She and her children were brought to the doctor.
تا ئەورە گ ئەو بان دەسێ هات تەقەلا کرد تا شوون میز دەسەڵاتدارەیل ڕێکوپێک بیلێ.	she did everything possible to keep the places at the table of honor in order	until he rained out his hand to arrange the match between them.
پاداشتێک ئەڕای ت ئەڕای داڵگێ.	a recompense to you for his mother!	the rewards will come for the thief.
ئەو شەو چێیە خوار.	he went down that night.	He ate his three meals there.
نەقیزەی ئەسبەگەی دا و وەر نا وەرەو ناو ڕووبارەگە.	spurred his horse and galloped into the river.	He grabbed a horse and put it in the drawer.
هێمان خەریک چڕین چریکەی بۊچگ خوەمم.	I still humming my little tune.	I am quite at home in her tent.
یەخەگان لە بان سەرێ	ice cubes on her head	they lay together on the bed
ئەو لەوە ئڕا دراوردن وێنەی کوڕەگەی کەڵک وەرگرت.	she used it to push out her son's photograph.	He also took a photograph of the boy who was in the box.
خەیاڵ مرافەیێگ وەل منا کردۊد!	you reckoned on a bickering!	He's made up his mind to do things well!
لە ڕۊ خاسیەو تواێ وتاق بۊچگێ بەنە پیم.	I should be given a small room as a favor	I want to be on a stretcher bed.
لە فیشەک یا چەقوو	than either a bullet or a knife.	on the pin or the knife
کاتێ یەکم تام چێشید.	once you've had that first taste	when we first came together
یا هەوڵ بێیە یەێ سات یا فرەتر بخەفی.	or trying to snatch an hour or so of sleep	It's trying to get better for an hour or more.
درس چۊ چشتێ گ هۊچ ڕۊ نێیاۊد.	just as if nothing had happened.	as if she hadn't seen him alone.
ئێقرە تەقەلا و ئەڵدڕین پووس و دڵنگ.	tearing both skin and clothes to some extent in the effort.	he was full of fatigue and perplexity.
چارەنۊسم یەسە گ تمام ڕووژەگانم گیانم بدراێ و ئازار بکیشم.	I shall have to toil and moil all my days	I was determined that the rest of my life would be wasted and tormented.
یە دەس پیاگێگە کە دەس کردیەسە زنێی تازەیێگ و وەرجە یە گ باێدەو مرێ.	it's the hand of a man that's started in on a new life, and'll die before he'll go back.	It was the hand of a man who had begun to take the words of a new wife and therefore died.
وە شێوازێ جدی تەقەلا کرد نواێ خواردن هەر لاشەیێگ بگرێ.	as earnestly tried to prevent any body's eating it.	and striving in such a manner to do good in every respect of his cadaver.
تا وەختێ چەرمگی چەوەیلیان نەۊنم، وە ڕاس کێشەی نێرم.	I'm not really in trouble until I see the whites of their eyes.	I don't know until I get rid of the signs of my work, and I'm not in trouble.
چاوەڕوانی نەکردم کە خوەم بووم.	I hadn't expected to be myself.	I didn't expect to be comfortable.
ئڕا یە گ ئەو تەنیا هەشت ساڵان بۊ.	for, although she was only eight years old	that she was only eight years old.
هەردگیان نەتۊەنسن یەکم بوون، چونکە پلیکانەگە هەر جارێ تەنیا یەێ پیاگ وەرگرتیا.	both of them could not be first, for the ladder would but admit one man at a time.	neither could be joined, since the staircase was always the only one.
هۊچ لەورە نەۊ جگە لە سقان.	naught was there but bones.	there is no furnace except the sleeve.
وە داماویەو نووڕمە دەور وەر میزەگە.	I look helplessly around the table.	I made a dam for the swamp.
تەنانەت ئەو ماوە گ دیل کریاس.	not even the length of time he had been imprisoned	even he looked into the depths of her cross.
وەرەو ماڵ کیشانێ.	dragged him to the house.	to come back as scheduled.
ت بۊدە یەکم کەسێ گ بزانێ.	you'll be the first to know.	you were the first to know
وتمە پید م هیچ بانگخوازێ نیم.	I told you I ain't no preacher	I told you I wasn't a beggar.
مینیا لە کلگ ناوێنیەگەم دریژ تر بوو.	seemed to be somewhat longer than my middle finger.	I meant to be on my knees somewhere else.
ئڕا یە گ ئمێدوارە بووەخشنەێ.	because he hopes to be forgiven	to invent an easy justification for his surrender.
وە بێ باوەڕەیەو سەرم لەقانم.	I shook my head in disbelief.	And I turned my head incredulously.
م هێمان فکر کەم گ ت ئەو شەوە قین کردۊد و قەت لە خوەما نیەۊنم ت بووەخشم.	I still think you were hateful that night and I never expect to forgive you.	I remember comfortably that you did during the night, and I never wished you were there.
هۊر ئەنجامدان بازی وشەیل کرد.	he missed doing the crossword.	They both played happily.
هە لەورە نەنێ قەور.	they'll bury him right there.	The sun is not a graveyard.
ئەمانێگ شەکەرەگە لە هۊرێیەو چۊد.	but he had forgotten the sugar.	but the clerk who was at the door
داڵغە بردۊدە ناو چشتەیل ترەو.	was deep in thoughts of something else	he took the paper into his other eye
کڵاوە دانا و نیشت.	put on the hat and sat down.	He put his hat on his head and sat down.
ئەۊ ئۆکسیژن نیاز داشت.	he needed oxygen	But he needed oxygen.
نە وە خەرج کردن وە مەیل خوەێ.	not by spending as he pleases	It's not about spending money.
پارەکە هەو کاتە کڵاوەێ ناۊگە بان سەر.	when he'd placed the hat on his head a year before	the money had been all gone by the time.
بووگ وەرجە چگنێ ئەۊ لەیرە وەلیا هاوسەرگیری بکەێد؟	may even be about to marry her before he leaves here?	do you know how to marry such a whale?
کەس نیەتۊەنێ نواێ بگرێ.	nobody seems to be able to stop her	nobody that she could wish to scheme about.
کە تمام مانای یەێ گۆرانی لە ناو وشەگانێ شاریاسەو.	that the whole meaning of a song lies in the words	which means absolutely writing poetry in all that.
خەریکۊ لە ژێر قورسایی ناڕەزامەندیێگ بڕووخێ کە پێشتر نەزانسۊ.	almost crumpling beneath the weight of a disapproval she had never known before.	he was about to throw up his weight under the weight of a disapproval she had never known before.
لە زنێما ئێقرە خوەشاڵ نەۊمە.	I've never been so happy in all my life	I'm not comfortable with it.
وە تەنیا نەچیدە مرافە وەلیانا.	don't you go fighting them alone.	So they didn't have to worry about going alone.
باڵەیل خوەش تاش لۊەتێ	her beautifully moulded arms bare	But he put his fucking hand in the arm of religion.
ئە دروو بۊشیدە پیم، تواێ ئەڵپەڕگەی خاسێگ بکەید.	if you are telling me a lie, I'll lead you a pretty dance.	I mean, make a good mistake and make a mistake.
ئاخرەیل شەوێ بۊ.	his end was night.	It's the end of the night.
بوودە مدووێ یە گ دڵێ بتەپێ.	making her heart jump.	it seemed to himthat he hated him.
ئەۊ دی وەو جوور ئایەمێ متمانە نیەکەێگ.	he would never trust a man like that again.	it is not difficult for me to guess that it is to be confident in my future
کە چۊ ڕەخت خەو وە کاغەز پووشیاۊد.	which was, like all the rest, covered with papers.	how she had ordered it to be drawn into her drawn through the blank pages.
چمان یەکێ دێرێ تیەێ.	I think I hear some one coming.	We both got to your hometown.
وە تۊلەکی گرتنەێ.	they took it as a joke.	And he stood in the midst of his saddle, and took hold of the saddle.
پیرتر لەوەمە دروو بۊشمە خوەم و ناوێ بنەم شەرەف.	I'm five years too old to lie to myself and call it honor.	I'd better get used to it and put it in my head.
تواێ م دویس هزار دلار نەزر داشتووم.	I must be holding two hundred thousand dollars in bets.	I've only had twenty thousand dollars left.
ئڕام لە خوەیشگ ڕاسگانی ئەزیز ترەکە.	dearer to me than any blood sister could ever be.	I will rest on my couch and sleep in peace.
سینی وەسیلەیل کەوشسازی و کارەیل تمام کۊەنەێ، گشتێیان چۊ جارانۊن.	his tray of shoemaking tools, and his old unfinished work, were all as usual.	the sickly they had finished their work, and they were now in a straitjacket
م دز نیم بەڵام دزەگەم کوشم.	I am not a thief, but I'll murder my thief.	I'm not a thief, but I'm a helper.
وە دەنگ نزمێ وەلێیا وەت.	he addressed to him in a gentle voice	she lowered her voice, and dropped it.
بێ گومان کار گەنێ کردمە.	I must have done something wrong.	I doubt I was doing any the right thing.
ئرمس خوەشی ڕشانن	shedding such tears of heartfelt joy	I'll let you know.
لە دۊایا هاتێ زەڕەی فێشتریش بوو.	then the attraction may be the greater.	came to fetch his audience
بێ هۊچ هەڵەی لە تێ.	without any mistakes in it!	He didn't even have to worry about anything.
سەرەتا گومان یە بۊ ئەی مانکەن سیە مناڵ ڕاسگانیێگە ک هەوجوورە هێوەت بۊە.	at first I al most thought that this black manikin was a real baby preserved in some similar manner.	at first he had grave doubts that she had seen him like a baby.
ئمجا دۊەتەگە چییە ناو ئاوەکە تا عەرەق گیانی بشوورێ	so she went into the water to wash off the sweat.	where a ferryman was waiting to take him across the water.
وە ماشین ڕەسانەێ ماڵ	drove her home.	then get in the carriage
من فرە خوەشاڵم	I'm very glad.	I'm very glad.
من ئەوە فرە وە خاسی زانم	I know that well!	I know that well.
ئمجا دو دۊەت جوان	then the two young girls	there were a couple of young men
وە گشتی من فرە خوەشمە مناڵ تیەێدن	but I am always fond of children.	And I'm very glad you have a baby.
هەڵسا و وە تۊڕەیی وە وەرانوەرمان وسیا پاوە	stood, livid and trembling, before us.	He got up and went to Shame's room.
لە سەرەوبانیەگە چێیە بان و نوقمێیەو دا	went up the hill and out of sight.	He threw a drop on the number twenty three.
هەریە ک ئەو وە ساق و سەڵامەت لەێرە دۊرەو بی وەپید ئۊشم	even as the hairs on my arms began to shrivel.	as he was moving under foot and pulling off the rug
دەس خوەێ نادە بان تێوڵێ	he put his hand up to his forehead.	He put his hand in the arm of religion.
یەی دەسم بەرزەو کردم تا خواهش کردنێ کووتایی باێد	I raised one hand to halt his apology.	I raised one hand to ask for the truth.
یەکێ دو هناس قۊل و درێژ هەڵکێشا	gave a long gasp or two	one with his two hands long and limp
مەنزوورم یە نیە ک لە ئەو پیایەیلەمە ک ژن ئێهمال بکەێدن	I don't set up to be one of those men that don't care about women.	I mean, not that you should be interrupted because of my love for her.
لێوا زانستم ک گاهەس گرنگ بوود	I thought it might be important.	I knew it was important sometimes.
دڵنیا نەۊم تو بۊد	I wasn't sure it was you.	I wasn't sure if you were there.
تا بڕەسنە دەسم فرووشیانە.	I can sell them fast as I get them.	until they climbed the other side of the stream.
هەر وە ناکاوە هار و هاژ بییە	maddened by a sudden attack of rabies	it was not difficult for me to guess that it was to come after the funeral.
دو دەس نا سینەوە	crossing her hands upon her bosom	didn't stop at two hands.
هەست وە قردگێ زاڵ ئەوبۊن	feeling a little overcome.	a feeling akin to terror had ripened into her.
لێواسە گ م کردمەسەێ ڕەوت کردەوەی خوەم.	which is such that I have made it my law of action.	The reason I'm doing this is that I've rejected it.
بایەقوشێگ وە نۆتەیل خەمبارێ وڵام دا.	an owl answered with his sepulchral note.	I put the light near my face, and left my face crumpling beneath the weight of sadness.
کە وە ئەدەب فراوانێگەو لە لێ پێشوازی کرد.	who received him with great civility.	which he imitated with great cheerfulness.
هەرچەن وە گشت هازیەو کیشایەێ.	though he pulled with all his might	Even though they were still in a hurry.
وە یەێ کۆت ڕەش لووچدارێگ کە دکمەگانێ لە ژێر ڕیشە قاوەیی پیەنەگەێ بەسۊدن، وە ڕێزەو هاتە ناو.	had entered solemnly, in a black creased coat buttoned up under his spreading brown beard.	And thus the first tumbler who was hidden under the weight of brown hair, and who was left in honour.
چ بەدبەختی فامنەکردنیێگ.	what incomprehensible misfortune	how unfortunate they were in their prosperity.
سەرەتا وە یەێ دەس گرتەێ، ئمجا وە دو دەس.	he took it first in one, them in both his own.	at first with one hand, then with two hands
م جۊلیامەو تا دۊا تەقەلا بکەم ئەڕا لەنوو وەدەسهاوردن دووسی ئەو.	I was moved to make a last attempt to regain his friendship.	I tried to stop him and not let him talk about it.
ئەڕا یە گ ئەو تا ئێرنگە قەت نەۊەسە خاوەن چشتێ گ ئەڕای خوسە بخوەێ.	for until now she had never owned anything worth grieving for.	that he had never had time to dream anything for himself.
ئەو نیەتۊەنێ ئەو شەوە وەلیا بچوودە سەر ڕێکەفت، ئەڕا نموونە ڕێکەفتێ گ یەک یا دو ڕووژ پێش دیار کردۊ.	he would not be able to keep an engagement with her that night, for instance, that he had made a day or two before.	he could not say so on his last night that he did not return to his post of observation so that the foregoing two days were beginning to come for an instant
لە کاتێ گ بێدەنگی پڕ لە ژانێ لە دادگا حکومەت کردیا.	while a painful silence reigned in the court room.	when the court was convulsed
ئێرنگە دەمارەگانێ ترسناک چۊچیاۊدە یەکا.	his nerves were terribly overstrained by now.	The fear of the nearness of his face made him miserable.
وەل داڵگێیا لە کلیسا بۊ، و لەناکاو تۊش ناڕەحەتیێگ هات، وە بوون دووخە سەرنجڕاکێشەگەی، نەتۊەنس بووسێدە سەر پا.	was at church with her mother, and suddenly overcome by indisposition, arising from her interesting condition, she could not remain standing,	But the girls were gathered in the church, and the girls were annoyed, and the girls were attracted to him.
جیا لێ چشتەیلە فرە ڕخدارە، لێرە ئێ وەخت شەوە وەل جادووگەرەیل و جنەیلە.	besides this kind of thing's too awful, here this time of night with witches and ghosts	Outside his very discretionful, he spent that night doing magic and divinity.
سات یەک شەو، هاتێ دەنگ خەنگ گەورای شنەفتۊد.	at one o'clock in the morning, possibly, she heard a loud burst of laughter	the first night he heard a little dry cough on the staircase
لە ڕووژ سزادانێ، کە داڵگێ، هە ئەوە ئەڕای ڕاپۆرت بکەێ.	on his day of sentence that she, his mother, would report the samefor him.	on the Day of Resurrection, when the angels will be raised up above the earth,
یا خاسترە بۊشم لە سووەو دی خزمەتکار م نیە.	or rather him who will no longer be my servant to morrow	Or I'd better get used to it tomorrow.
درس کردن تاقێ لە بان سەرم چۊ تاق کلیسا.	making a vault above my head like the archway of a church.	teaching a cannibal on my tongue like a cannibal.
دڕندەی وە دفناک سوور بردۊدەو.	the brute with the red nostrils had won.	gleamed red along the edge.
پێشتر کەفتۊمە گریان داماویێگ، و هەست وە یەتیم بۊن لە ناو ئێ دنیای گەورا کردم.	I had already broken out into a desolate cry, and felt an orphan in the wide world.	I'd already put this off too long, and I felt a darling in the world.
پێشنیارێ کە هەڵە کردم ئاراستەی کردم و ئەویش تمام حەق وە پێ بۊ ڕەدێ بکەێ.	a proposition which I was wrong to suggest and he quite right to refuse	I suggested the proposal I made, and he was quite at home.
ڕیسک گوناوگەڕیێ کردم.	I risked the fraud	I looked up.
خاڵ نگەرانی پڕ لە ژانێ بۊ.	was a point of painful solicitude	The fear was filled with jealousy.
بەسیانە بزمارێ لە قێ دیوار، و وە وریاییەو پێچانێ.	he tied them to a nail in the wall, and carefully plaited them.	He had to lean against the door, and he was careful.
توانای فام کردن بارودۆخ و خەم ئەو.	able to understand her position and her sorrow.	the capacity to understand his situation and anxiety.
توام قسەیل خێرخوازانەی خوەم بژنەفم و بڕەسمەو.	I want to hear and understand my benefactor's words.	I uttered a plaintive cry of pain, and that cry was fatal.
پرسیار وە لێ کرد کە ئایا شانازی بەخشێدە پێ نان نیمەروو وەلیا بخوەێ؟	asked her whether she would honour him by lunching with him?	asked if he might have the honor of bestowing a sum of money on them.
ڕەد بۊن پیاگ نەۊد.	had not seen the man pass.	the pallor and anguish expressed on his countenance
ئەمانێگ کاتێ لە ناوێن ئێ تاشەیلە ڕێ کردیام.	but as I was making my way among these crags,	but when I was quite through the woods I walked into the woods.
کە وە دڵنیاییەو خوەێ لە تاقیکردنەوەگان بە ناو بەێ.	who will certainly ruin himself in experiments	that it was not difficult for me to guess that it was to be tried and measured.
خەسۊرەگەێ بەدێ لە لێ هات.	her mother in law detested her	the evil lion collapsed
دۊای وسان، براورد ئێ لا ئەو لای گرت.	after stopping to look about her,	Duan Duan moved to his side.
تازە، خاڵە سیەگەد هە وە هۊچ نیەو.	in the meantime, your black spot ain't	that the buckwheat in the direction of new noises.
ڕخێ چیا لە وەر چەو مەردم دینەنێگ ڕێک بخەێ.	he was afraid of creating a scene in public.	He was thinking about what he wanted so badly.
لە یە گ مەردم بایە دووسێ داشتوون توڕەۊ مادامێ گ ئەو هە خوەش ئەو ڕۊ ئەوان نێیاشت.	he was angry that people should go on being interested in him when he took no interest in them.	that if they had died in a fascinating but decorous d'shabill'.
یەکم وەی مدووە گ سەلیقەی تاکەکەسی ڕێگە نێیا پێ دڵنگ ترێ بکەێدە وەر.	first because his personal taste would not allow him to dress in any other way	for the first time, a sound escaping under the touch of her light foot.
ئەمانێگ هەرچەن پێخوەشۊ نەچوودە تێ.	but though he would have rather not entered it	But he didn't pay attention to her, and there was nothing left.
هەرچەن م تەنیا ئەڕای یە هاتمە گ ئەگەر تۊەنسم بامە مەیەتد.	though I have come only to aid you if I can.	Although I only promised that if I could, I would eat it.
وە سەختی تۊەنس سەتڵەگە هێز بەێ.	she could hardly lift the pail.	And he held his breath in his chest.
ئەڕا چە شراو نەخوارد؟	why did he not take wine?	why didn't you eat the milk?
هیشت یەێ خولەک بچوود.	he allowed a minute to pass	He kept turning.
کە پیاگێ گ لەورە کار کردیا کەفتنە لێ.	that the man employed there was dismissed	that the men in the room were surprised
م ئەومەڕەسۊم و هیچ کە دووس نێرێ ئایەم ئەومەڕەس وە ژیری بۊنێ.	I was stupid and nobody likes to see a stupid guy wise up.	I love him and there's nothing better than his friends.
ئەو وت کە خەوەردارێ کەێ لە بڕیارەگەێ.	he said that tomorrow he would let her know his decision.	He declared that he needed a resolution.
ڕێک لەو کاتژمێرە گ شەو پێش ناوێ ناۊد.	precisely at the hour named the night before	He didn't even know about it the other night.
لە وتاق باڵە وەرەو وتاق چاوەڕوانی و تەبەقەی خوار وەرەو هسار.	through the ballroom to the anteroom and downstairs into the yard.	he flattered himself, that a more noble, exalted thought never sprang in any other man's head.
ئێرنگە ت فرەتر منیدە ئەو.	you're much more her now	I've a mind to take the watch back.
یە گ گوماناوی بۊ کە هە چڕینەگانیان شنەفتۊد.	that it was doubtful whether she had even heard their calls.	It's possible that there's actually something more to it.
نیەزانم دی لە کی بپرسم.	I don't know who else to ask.	I don't know how I could have slept through it.
ئێرنگە کاغەزەگە دا وەو دۊەتە.	he now passed the paper over to her.	He held his breath in his chest and listened carefully.
سە قەتار ئیمە کل کریا ئێرە.	so our train was sent here.	so we came together for the discovery
هۊردەو بۊم لە ئەو ژێر چەو گرتنێ.	I examined her carefully.	I was glad to see her taken in.
مەگەر یە گ ئەو بابەتە خاس بزانێ.	unless he knows that subject well.	unless he knows the issue well.
ئەمانێ یە چ گرنگیێ داشت؟	but what did that matter?	but what did it matter?
ئمڕوو شەوەکی ئەو وەل ژن جوان ترێگا کل کردمەو دەیشت.	I sent her out this morning with the other young woman	That night he and I spoke to a young woman.
بەڵام فکر نەکەی م ئێ نهێنیەیل وێڵ تنە شارمەو.	but you needn't imagine I shall keep your ridiculous secrets.	but I am not likely to tell you of it.
ناوزگ دراتن وە بوون خەنگ لە بن دڵەو	bursting into a hearty laugh	the news of which reached him almost immediately.
مەگەر یە گ بتواێ سەرنج بێیەنە پێ.	unless he wanted to be noticed.	It's just that you can't pay attention to her.
لە ماڵەگەی خوەێ گوم بۊ.	he disappeared into his house	she was as though she'd been away for a long time.
ئەۊ نامە ناو قەڵبم.	I kept her in my heart	I put the letter there, and will come.
بێ پەلە دووس یەکتر داشتن چۊ ئەویندارەیل ئەوسا.	loving each other like unhurried old sweethearts	They were soon friends with each other, so they had nothing to say to each other.
