source	reference	translation
ڤه همی تفیل بی که زی وَیڌوم سر‌وختت.	that is why I hastened to you.	I was so curious that I thought you were all dated up.
نؽخوم دی در مۉرڌس گپ زنوم.	I don't wanta talk about it no more,	I don't want to speak to her again.
وا ڤت هوشڌار بڌوم که گپ‌تر ز ئی تۊ هڌه.	I should warn youit's bigger than this room.	I should warn you that I ought to be more careful than that.
سی خوس و بچه‌یل یه دویندورؽ إستخڌام کرڌ.	for herself and the children she employed a physician.	He used a variety of tools and tools for himself and his children.
هو کارؽ نه که ترست ٱنجوم داڌ تا جاگه‌یل سر میز شانازی نه تیار واڌاره.	she did everything possible to keep the places at the table of honor in order	he gave the least sign of her activity until he had secured a seat at a flat table.
پاڌاشؽ سی تو سی خاطر داس.	a recompense to you for his mother!	He put his fingers between his fingers.
ٱسپسه مجبۊر‌ کرڌ که‌ حرکت کونه و چاردئس نهاڌ ڤه بال ٱۉرۊ.	spurred his horse and galloped into the river.	He was forced to move and stayed with his four horses.
مو همچنوݩ هی آرنڳ کۊتامه زمزمه إکرڌوم.	I still humming my little tune.	I also played a brief look at the back of my pocket.
پلیشه‌یل ٱخ ناڌن بی مؽن سرس.	ice cubes on her head	the pallor and anguish expressed on his countenance
هو زس إستفۉیڌه کرڌ تا شؽوات کورسه بکشه ڤه در.	she used it to push out her son's photograph.	he drew him aside to let his light spill into the room.
تو تَی خوت گوڌی بی که وا مو یه جر کوچیری بکونؽ.	you reckoned on a bickering!	You said to yourself to treat me like a baby.
وا ڤه مو لطف کونن و یه تۊ‌ کوچیرؽ بڌن وم.	I should be given a small room as a favor	And I shall have a word with you, and you may be kind to me.
ز یه گوله یا چکۊ خطرناک‌تر.	than either a bullet or a knife.	more dangerous than a mouthful or a cannibal.
هر کسؽ که یه کرت تومسه بنیَره.	once you've had that first taste	For anyone who forgets the rules!
یا پلرڌ سی ڤه دئس ٱڤورڌن یه ساعت خۉ یا هم بؽشتر.	or trying to snatch an hour or so of sleep	Or the leopard will be closed for an hour or more.
ڌقؽقا منی یو که هیچ تفاقؽ نَڤَسته.	just as if nothing had happened.	I'm sure there was nothing wrong with you.
مؽن تقلا کرڌݩ، هم پۊس و لڤاسل تا جڌی دِئرِئسن.	tearing both skin and clothes to some extent in the effort.	And they made a fine fuss with him, and he made ridiculous and harsh remarks.
وا گشت رۊزل زنده‌ییمه وا زئمت و عذۉ بگوڌردنوم.	I shall have to toil and moil all my days	I've been telling you the rest of my life and all my life.
یو دئس پیائؽ هڌه که وَیڌه مؽن زنده‌یی نۊئؽ و نهاتر ز یو که ڤورگرڌه واپوشت، إمیره.	it's the hand of a man that's started in on a new life, and'll die before he'll go back.	It's the handsome man who wasn't there, and who was left behind.
پلرڌسه کرڌ تا کسؽ نتره هو نه خوره.	as earnestly tried to prevent any body's eating it.	he pretended not to understand, nor did he object.
مو واقعا نه مؽن درڌسروم تا اوسو که اٛسپیڌی تیاسوݩ نه بڤینوم.	I'm not really in trouble until I see the whites of their eyes.	I've actually been out the door before I see you.
تی‌ره نبیڌوم که خوم بۊم.	I hadn't expected to be myself.	I didn't ask you to tell me.
سی‌که، وا یو که هو فقط هشت سالس إکرڌ.	for, although she was only eight years old	Because he's only been around for eight years.
هر دوتاسوݩ نؽترئسن ٱول بۊن، سی که نرڌڤون فقط إترست مؽن یه زمان یه نفر نه واڌاره.	both of them could not be first, for the ladder would but admit one man at a time.	they were both in no fear of owing, since their men were only afraid of going up and down a stretch of time.
هیچ چیؽ غیرا هستخونل اوچو نبیڌ.	naught was there but bones.	There was nothing but the inn.
وا نۉاومؽڌی، دۉربال میز نه إنیَروم.	I look helplessly around the table.	I, of course, sat at the bottom of the table.
تاحتی مؽن دیسه‌یؽ که مؽن زندوݩ بی هم نه.	not even the length of time he had been imprisoned	even though they had not been there once.
هو نه کَشونڌن مؽن هونه.	dragged him to the house.	He's going to kill her.
تو نفر ٱولؽ هڌی که ره إبری.	you'll be the first to know.	You're the one who came.
ڤه تو گوڌوم که‌ مو مولا نؽڌوم.	I told you I ain't no preacher	I told you I wasn't the first.
إگوی یه‌ پرزؽ ز کلؽچ مؽنجایی مو بلوندتر هڌه.	seemed to be somewhat longer than my middle finger.	as though a sudden hesitation had overtaken me.
سی که اومؽڌواره که بشخیڌه وابۊ	because he hopes to be forgiven	in the hope that some one would be glad
مو سرومه سی نشونه باور نکرڌن جومنؽڌوم.	I shook my head in disbelief.	I don't believe I ever saw you for an instant.
مو هنی هم تی خوم إگوم که او شۉ غلوه بڌعبۊس بیڌی و هرگش نتروم بشخومت.	I still think you were hateful that night and I never expect to forgive you.	I'm telling you, his place was in the madhouse, and I'm not at all happy.
هو، مؽن حل کرڌن جڌول کلیمه‌یل قلی‌پلی منده بی.	he missed doing the crossword.	he, was in the middle of a crisis of senility.
هونوݩ، هو نه همؽچو إکونن ڤه هاک.	they'll bury him right there.	They will build his future upon a firm foundation.
ولؽ شَکَر ز ویر هو رئڌ بی.	but he had forgotten the sugar.	but the evil lion had run away from him.
مؽن فرگ چیؽ گپ دیه‌یؽ غرق وابی بی.	was deep in thoughts of something else	was drowning in the flood of ideas.
کوله نه ناڌ ڤه سر و نشَئس.	put on the hat and sat down.	he put the hat on his head and listened.
هو‌ تنڳ اوکسیجن وی	he needed oxygen	He was suffering from the effects of oxycrat.
هو هم نه وه خرج کردݩ چونوݩ که دلس اخاس	not by spending as he pleases	And he expects the nun to honor and facilitate this marriage.
پار که کولَئ نه نها وه سر	when he'd placed the hat on his head a year before	the father, who was in the same attitude of close observation so long
گاشڌ نها رَئڌن هو بسونس.	may even be about to marry her before he leaves here?	It's possible that there's actually something more to it.
دؽ وا کس نؽ‌بو که نها هو نه بگرن	nobody seems to be able to stop her	There was no one to tempt him to come here.
پای معنی یه دنڳؽ مؽن گپتاکلسه	that the whole meaning of a song lies in the words	which was couched in terms so flattering that
مؽن پای عورمم هرگش اؽقه دلخوش نویمه	I've never been so happy in all my life	I've never been unhappy in my life.
خوت تِینا واسوݩ جر مکار	don't you go fighting them alone.	You're the only one who's doing this well.
بائینا تراشسه و قشنڳس لوئڌ و پَتی وین	her beautifully moulded arms bare	You'll find the mind of God in everything and the beauty of nature.
ٱر درو داڌه بۊی، وه بازستن نشمینؽ اؽبرمت	if you are telling me a lie, I'll lead you a pretty dance.	If you lie, you won't let him talk about it.
عاقوَتس تاریک وی	his end was night.	all was black again.
نهنڳ وی قلڤس واسه	making her heart jump.	that he would build his future upon a firm foundation.
دؽ هرگش وه پیائؽ چی هو اعتماڌ نؽکونه	he would never trust a man like that again.	There's no way out of his man.
که چی پای چیَل دِئری وا قاغز پۊشس وی	which was, like all the rest, covered with papers.	of which he had some other feelings towards her than towards her.
مَنوم یکؽ هنه ایا	I think I hear some one coming.	I know one came.
تِی خوسوݩ گوڌن کوڤؽریه	they took it as a joke.	they were saying to themselves that
پنج سال پیرتر ز هونم که وه خو درو بڌم و نومسه بنم شرف	I'm five years too old to lie to myself and call it honor.	I'd been gone for five years on a stretcher bed.
پیلؽ نهنڳ دِڤؽست هزار تمݩ مَرج کردم	I must be holding two hundred thousand dollars in bets.	I stole nearly two hundred jalopies.
مَجمه ٱفزارا کۉش دۊزی و کار کَلس چی همؽشه وی	his tray of shoemaking tools, and his old unfinished work, were all as usual.	the news of which reached him almost at the same time.
مو تَریڌه نؽسم ٱما تَریڌه‌مه اؽکوشم	I am not a thief, but I'll murder my thief.	I'm not afraid, but I'm trying to kill myself.
وا دَنڳ آرمؽ بونڳس کرد	he addressed to him in a gentle voice	And he cried out in a shrill but distinct voice.
حتما جائؽ ز کاروم باگ داره	I must have done something wrong.	I must have something to do with it.
چونوݩ ز شۉق گرؽڤست.	shedding such tears of heartfelt joy	Because at any moment, she could have cried and cried.
اۊسه گاشڌ جذابیتس بؽشدر بۊ	then the attraction may be the greater.	She's attracted to her now.
هیچ باگ نڌاره	without any mistakes in it!	He doesn't have a garden.
ز ٱول منستوم ئی آڌوم کوتال سیه رۊله راسیه که وه شؽواتؽ چی‌یک زفت وی بی	at first I al most thought that this black manikin was a real baby preserved in some similar manner.	I was as though I'd been travelling downwards into the pasture without missing a beat.
ایچو آشپزخووه هڌ	this is the kitchen	somehow it all came together
دی توء نڌاروم.	I've had enough of it	I don't want you anymore.
بؽل وو کلندنه اوچو بوردن بی.	they took the spade and the pick there.	The handsome, proud boy was there.
آهؽ کشیم وو کیلیتنه به هو داڌوم.	I sighed and gave her the key.	I struck through the woods and made for the swamp.
به سمت تخت رهڌ	advancing to the bed's head	He went to the bed.
نتروم قوۊل کونوم	I can't possibly keep them.	I can't say anything.
نرسیڌه فوروهڌه ابۊن.	I can sell them fast as I get them.	He didn't want to eat that night.
یهوی هار وابیڌه	maddened by a sudden attack of rabies	there was a sudden hesitation
ولی بازم خۊوه تو دخالت نکۊنی.	but, however, you had better not interfere.	But don't tell anyone about it.
یه خاهش که نؽبۊ گۊیس	a wordless plea	a kiss of compassion on a bag full of rusty old face.
دو دست نه ناڌ ری سینه	crossing her hands upon her bosom	didn't let her two hands float.
تکۉ هم نخۊرین.	do not move!	you don't talk.
آخه هو بوتؽ نڌاره.	because he hadn't any aunt.	he didn't say any more
یه چی وه او گرت سر ایما نشست و سی هم یو چند بار وشخستیم	some part whereof flying up to our faces set us both a sneezing for several times together.	Something was on his head, and he made our supper a few times.
شۊک وا دنگ شۊمش جواو دا	an owl answered with his sepulchral note.	He responded with a mixed smile.
وا حالی گرهڌه وارد وابیڌ وا کۉتی شه و کر که تینیلس تا زؽر ریش پر و بۊرس بسته وابیڌه بی	had entered solemnly, in a black creased coat buttoned up under his spreading brown beard.	And he entered it with a cry of pain, and a cry of pain.
چه ذلؽلی فئم نکردنیی هڌه.	what incomprehensible misfortune	What a stupid feeling.
نها هو نه وا یه دست و دیندا وا هر دو دستس گرهڌ	he took it first in one, them in both his own.	here she stood with one hand and two fingers.
گشتتۊݩ وا ترین مؽنسه بڤینین	make sure yeh can see' now	You'll find all this very pretty and engaging.
چۊی تا ایسو صحۉ چی نوابیڌه بی که ارزشت غمه داشته بۊ	for until now she had never owned anything worth grieving for.	for there was nothing worth reporting until then.
نؽتره سر ٱندؽ که دو سه رۊ نهاتر وا یک نهاڌه بین بیا	he would not be able to keep an engagement with her that night, for instance, that he had made a day or two before.	It's not so long since the last two or three days, they're still in a row.
وا داس منه کلؽسا بؽ و منه یه دم ناخوش وابؽ و‌ سؽ هو که آوستن بؽ نترست واسته.	was at church with her mother, and suddenly overcome by indisposition, arising from her interesting condition, she could not remain standing,	He was still asleep and sick and so he couldn't stand it.
ئیچنو کارؽ ئی وخت شۉ وا ئیقر سِرسونگی و آلی که دۉرمۊنن	besides this kind of thing's too awful, here this time of night with witches and ghosts	but let us keep the feast in peace, and not throw the rope after the bucket.
ٱر راست بۊ مو یقؽن داروم که اؽ هارپۊنیر لؽوه لؽوه هڌه.	which if true I take to be good evidence that this harpooneer is stark mad	I'm sure the harpooneer was a cannibal.
ولؽ مؽن دلس، هرگش هو نه ول نکرڌ بی، إگوی که واقعا هو کورس بیڌه.	but in her heart she had never given him up, as though, indeed, he had been her son.	But deep down, he didn't let her go, as if she were really his chair.
یه تاقؽ بالا‌ سروم‌ راس کرڌ جۊر تاق‌ دم‌دری کلیسا.	making a vault above my head like the archway of a church.	a mole she had on the top of the head like a bump on a log.
او وحشی وا سیلایل نوفت سوئرس، پیرۊز وابی بی.	the brute with the red nostrils had won.	he was overcome in the remark of savage by his solitary knee.
مو سی خاطر تقلڤ، ریسک کرڌوم.	I risked the fraud	I took the risk.
گشت تولگل گونجل نه خراڤ إکونه.	would bring the whole hornet's nest about our ears	It's going to make everyone happy.
هو دوڤارته یه کاملیا إسپؽڌ گرئڌ‌.	she received a white camellia again	he took to his knitting again.
کس دیه‌یؽ نه هم نڌاروم‌ که زس بخوم.	I don't know who else to ask.	I don't need anyone to tell anyone about it.
ایسو، هو قاغوز نه داڌ ڤس.	he now passed the paper over to her.	now, he gave him the paper
سی همیو، قطار اؽما فشناڌه وابی اؽچو.	so our train was sent here.	black again, clutching us by the door.
تمیس هوش وندوم ڤه هو.	I examined her carefully.	I woke up again.
مَر یو که هو، اۊ مۉضۊع نه پای بیَشنه.	unless he knows that subject well.	It's about who's in charge of the whale.
ولؽ یو چه ٱئمیتؽ داشت؟	but what did that matter?	But what did he think was going to happen tonight?
ٱمرۊ سوئڤ، هو نه وا زؽنه جڤون دیه‌یی فشناڌوم.	I sent her out this morning with the other young woman	I've been pressing him to come here tonight.
ولؽ نه لازومه‌ که تِی خوت بگوی که مو راز‌‌گله‌یل مسقره تو نه مؽن دل خوم إلوم.	but you needn't imagine I shall keep your ridiculous secrets.	but I ought to tell you that I shall not forgive your disgrace, nor shall I be condemned.
یه غِتاس هنده‌یی داڌ.	bursting into a hearty laugh	then he threw a drop on the door.
مَر‌ یو که إخاس که ڤس توجه کونن.	unless he wanted to be noticed.	It's about who wants to be noticed.
هو مؽن هونس نابدیڌ وابیڌ.	he disappeared into his house	he was in another department.
هو نه مؽن قلڤوم زفتس کرڌوم.	I kept her in my heart	I held her tightly in my heart.
خاسن یکیدو جۊر هاشقون قڌیمی و عشق کوئنه.	loving each other like unhurried old sweethearts	And they pursued a perfect friendship and a home of their own.
هو درجا خو نه إکونه ڤه یه چیؽ که هر کوم ز اؽما زس زئله‌موݩ إره.	he will immediately become whatever each of us most fears.	He translated between himself and me into something that makes us all jump so bad.
سی همیو، هو دۉربال‌ نه گشت.	so he searched around	black again she turned around.
ز نۊ إڤورگرڌه مؽن لش جونداروݩ.	will go back into animals again.	was in another department of the army.
خوته سی شرایط اٛضطراری ٱماڌه کوݩ	prepare yourself for every emergency.	you would have deserved well of your situation,
اوسو که هو هی تو نه إبره ڤه حال مرگ	when he is striking you dead?	when he made sure that he would not be willing to wait,
یو که سر زؽر یو نؽبرین که وا هونواڌه مو گَل بگرین.	that you decline allying yourself with my family	That you don't have to worry about narking me.
ڤه شرطؽ که رفتار دوروئس و‌ تواضع رعایت وابۊ	provided that a proper humility of behaviour is at the same time maintained.	So that he may have a thoughtful and humble demeanour.
دوروئسه که ٱر هو دئس آخور ڤه میل خوس عمل کرڌ بی.	it is true that if he had done as he liked at the last	the same way he had dealt if he reached the summit and crowning point.
ئی منج گاشڌ هونوݩ نه کۊر کرڌه بۊ.	this fog may have deadened them.	It's possible that there's actually something more to it.
اوسو یه‌ناگه ز جاس فورؽستاڌ	then he suddenly arose	then suddenly sobbed as his eyes filled with tears.
هومبار رئڌی مؽن گالری و قڌم زیڌی	you betook yourself slowly to pace the gallery.	You're taking the watch back in the garage.
یه رپشت و پوخارؽ ز زیڌن باروݩ ڤه وجۊڌ إویڌ.	such a steaming and droning rose from the downpour	a sudden recollection from the previous night's work
سی که وا ئی جریان نه وا خوت، وا رضایت حلس کونؽ.	for you must either satisfactorily settle this matter with yourself	because you have heard of it, and satisfied with it.
همیسو وا روم، ٱر نه هرگش نؽروم.	I must go now or I shall never go.	I'll always go, if I don't see.
هونوݩ ز مۉسڤؽ که جاهلؽ بیڌن، هو نه نیڌن بی.	they hadn't seenm him since they was boys together	They hadn't seen him since they were both miserable.
موافقوم، اؽما تی ڤه ره بیڌیم‌ که هو نه تا ایسو جوسته بیڌیمه.	I agree we would have expected to have found her by now	I agree, we've been watching you for an instant.
هو گوڌ و صڌاسه هم نَڤورڌ ڤه لم.	she said, and she did not trouble to lower her voice.	He didn't come back as he said and listened.
مو ڤه دئوتی جۊر یه نماڌ الهی إنیَروم که وا خوموݩ نه واس سازگار کونؽم.	that I look on marriage as a divine institution to which we must conform.	I have faithfully intertwined you like a good brother,
وا یو که هزاروݩ نهَنڳ دیه ڤه کشتی هو ٱڤورڌه وابیڌن بی.	though a thousand other whales were brought to his ship	with ten thousand of knights errant in the midst of his ship
مو تواضع نڌاشتوم.	I lacked humility.	I was impatiently waiting.
شرۊع کرڌ ڤه مهت داڌن مؽن تمرین کرڌن زندونی	began to assist in exercising the prisoner.	it has in it a certain diffidence in the habits of sperm whales.
سۊئار غایوغ کوچیره وابیڌوم	I climbed into the dinghy.	I've been here for a long time.
هو، خشمناک، غارنؽڌ.	he exclaimed, getting angry.	He, in a rage, turned away.
اوسو تریم ویرموݩ نه بڤنیم ڤه مساله‌یل دیه.	then we can turn our attention to other matters.	When I was out of it, I was facing the issue.
که دو‌ کس نه ز یه بال و دو‌ تا دیه نه ز بال دیه، مؽن کر شرۉئیز کونه.	to hang two on one side and two on the other, within the door of the cave,	that the first two immediately tied the latter very firmly with the ropes
ولؽ اوندۉ گوڌی که سیم إنڤیسی	but then you said you would write me	But he said it was invisible.
زنۊکاری سفروم مؽن گَه‌کوݩ	repeating my voyage early in the morning	travelling downwards into the world of my travels.
که وا لذت ز سندس ڤورؽستاڌ.	who rose full of the enjoyment of his age.	which stood in the delight of her dress.
هو پنه گرئڌ بی.	he had taken refuge.	he would remember.
هو دیڌ که دڌۊس وا زهشت، مؽن لڤاس ساڌس نشئس بی و وا صڤیری تی ڤه ره بی.	saw his sister sitting patiently in her prim nightgown	she observed that the door handle had been drawn within his length, and that it must have been a long morning.
ڤه برچ تو نؽرسوم.	I shall not reach your light	I didn't ask you to let me go.
سی که هونوݩ سی پیایل و ٱسپل ٱۉئؽ نڌاشتن	for they had no water for men or horses.	for they had no men and horses.
ولؽ هو چیؽ نگوئڌ که ڤه کسؽ ٱجازه بڌه که نیتسه ره بۊؤره.	but he did not say anything that allowed anyone to guess his intentions.	But he didn't say anything that would let anyone pass.
إترستوم‌ بڤینوم‌ که هر دقه چندؽ گپ اؽبۊی.	I could watch you getting taller by the minute.	I was afraid I could see how long he was there.
هو من جیڤس ڤه دین سکه‌یلؽ که إخاسن گشت.	he dug into his pocket for the required coins	He put his pocket in the drawer that was attached to it.
آینکی‌یل نه و نۊئه‌دار ساحل داڌوم وا پوشت.	I gave the glasses back to the coastguard.	I walked up to the front door and disappeared behind the trees.
فرموندار هو نه مطمئن کرڌ که او پیا هنی کلۊ هڌه.	the governor assured him that the man was still mad	the commander made sure that the man was still round
هونه‌یلسوݩ نه سوئڌن و زنڳلسوݩ نه فوروئڌن.	burned their homes, and sold their women.	They're eating the grass on a stretcher bed.
هو زؽر لۉ سی بی ربیه بیڌنس سیر نورفی ڤس که.	he muttered various curses on her awkwardness	He was wearing a cloth hat underneath his face.
سی سر هو مڤلغ پنج هزار پزو ناڌن.	put a price of five thousand pesos on his head.	that he has not as many as five thousand jalopies.
یه‌کولی ز جونل ز ناعلاجی قورڤونی اؽبۊن.	many lives must inevitably be sacrificed.	somehow it all came together as a prodigious leap.
وا اومؽڌ دیربین نه بورڌ بالا.	raising the camera hopefully.	in the hope of finding it impossible
که تموم اومؽڌلسوݩ براڤورڌه نوابیڌه بی.	that not all of their hopes had been fulfilled	that all his hopes had been fulfilled
اوسو کتاڤ نه ٱڤورڌ ڤه در	then pulled the volume out.	Then he brought out the book and walked out.
سی همیو، هو نه ڤه رڤشتل دیه گوڌوم.	so I said it in other ways.	I told him the same thing.
ولؽ تی خوم گوڌوم که لازومه که ملیتومه واپۊشنوم	but I thought it necessary to disguise my country	but I myself told you that I must return to my station.
کوروف نه نشوݩ داڌ.	showed the vacancy.	He showed the body.
نمایشت و رفتارؽ که ترسته بۊ تۉس نه تاحتی مؽن دل مخِرا بڤَنه.	a spectacle and demeanour to strike terror into temerity itself.	And he showed a strong attitude and a behaviour that was not in his mood until he dropped it.
یو کلیت حل ماما هڌه.	that's the solution of the mystery!	that's all worked out.
بؽشتر ز هزار رۊبل ز پیللسوݩ ز دئسل هو گوڌشت بی.	more than one thousand rubles of their money had passed through his hands.	He had heard more than a thousand rubles from his hands.
