source	reference	translation
ئەمانێگ گشت تاوانەگە گرمەو مل خوەم.	but I take all the blame upon myself	but they have all snub noses,
وە خێرایی نووڕیە دۊرەو.	looked quickly away.	looking away so quickly
دارسانەگە ئێرنگە لە جی ڕەش، خوڵەمژی بۊ.	the forest was gray now instead of black.	the forest had now become a color replacement of luxurious contentment.
کە تەمەڵمان کرد.	which disposed us to sloth	who was wearing swimming trunks.
کە ئێ نەهەنگە ئێقرە کردۊدە مایەی ڕخ سروشتی.	that so much invested the whale with natural terror	that the whale had done enough to make the nature of the whale.
ئڕا ڕاکردن لە دەسێ، بڕیار دا لە وڵات نەوسێ.	in order to escape from her, he determined to quit the country	resolved not to stay away from his country for the loss of paradise
هۊرشەی ئەو هیچ قینێ لە دووخ خوەێ نێیاشت.	her mind had no distaste for her own set	while she had no remorse for her own happiness.
پابەن بۊن کاڵەو بۊ.	the obligation faded.	which was to make him more or less than man.
هیچکات نەیمە وا لێوا بووەشیەێ.	I never see the wind blow so.	I've never heard it say so.
ئەمانێگ شازادەی پیر قسەگانێ بڕی.	but the old prince interrupted him.	but the old prince interrupted
وە بوون یەێ ڕفت کاولکەرێ بۊە تێکشکیان.	turned into a rout because of a devastating downpour.	which was broken by the expression of a deranged barrel.
ئەڕای کڵاس مەدرەسەی بانان ڕێکێخست.	arranged it for the future schoolroom.	he ordered a blanket for the school.
م یەێ مەلام و وەی مدووە تواێ لە سەرووی گومانەو بووم.	I am a priest and therefore I ought to be above suspicion	I is a model couple, and so I should be an accountant.
هێمان لە بان پلیکانەگان، شەش گام لەو خوارتر ئەڵاژیایە.	still lying on the staircase six steps below him.	we continued to lie on the stairs, six paces off.
سێ خولەک سەیر کردارەگان ئەسبەگە کرد.	watched the horse's action for the space of three minutes	for three minutes gazed at his horse.
ئەمانێگ م فکر کردیام خەم چشتێگە گ ئیوە هەرچۊنێگ بوو هەست وە پێ کەین.	but I thought grief was something you felt anyway.	but I thought it was the kind of sighing you might feel.
لە پلیکانەگان چیەو بان وە دەرێگ لە ناو یەێ ئەیوان.	went up the staircase to a door in a corridor.	climbed on the stairs and up against the door in the terrace.
هەرچەن وەی سەرکەفتنێگ بۊچگ ئەڕای ژانەگانێ.	though with but small success for their pains.	though it was only a small achievement for his wife.
ئەمانێگ ناوجیکەرێ کل کرد تا کار جیابۊنیان بخەێ لە یەک.	but sent an intermediary to arrange the terms of the separation	but she made a shift to get the divided task at once.
ئەڕای یە گ ئەوسا قەت لێوا پێویستێگ وە پەلە نێیاشتم.	for I have never had such need of haste before.	on the contrary, I was never in the time to be hurried away in a suttee.
وە فەرمان شۊەگەی، ئەو هیشتە جیەو.	at the orders her husband left her	on her husband's order, she left him.
وە جگێ حەزەو براورد دەور وەرم بگر لە میلکانێ گ لە ناوێ بۊم.	look around me with some interest on the strange land that I was in.	I just want to look round, instead of what I'm worth.
وە پشتەو، لە بان کوومەی بەردەگان ئەڵاژیا.	lay down on his back on the heap of stones.	to the back, laid on the cushioned seat.
قەت بڕیار نەۊ جارێ تر بۊنمەێ.	I was never supposed to see him again!	I neverched to see her again.
چمانێ ناچار بۊن بیل ئەو، ئەوە بۊشێ.	as if they were forced to let him say it.	as if we had to stop her, she said.
وەی مدووە پەلە کردم وەرەو لای ئیوە.	that is why I hastened to you.	so I made haste to you.
نیەتوام دی لەبارەی قسە بکەم.	I don't wanta talk about it no more,	I don't want to talk about it any more.
لێواسە گ گشت ئاست پەسداری دابەزیاس.	that's how it is the whole level of husbandry has fallen.	so that the whole level of approbation has been dashed out
تواێ ئاگاداردان بکەم لێ وتاقە گەوراترە.	I should warn youit's bigger than this room.	I must warn you that this is a great room.
ئەڕای خوەی و مناڵەگان پزشکێ دامەزران.	for herself and the children she employed a physician.	for himself and for children.
تا ئەورە گ ئەو بان دەسێ هات تەقەلا کرد تا شوون میز دەسەڵاتدارەیل ڕێکوپێک بیلێ.	she did everything possible to keep the places at the table of honor in order	tried to gather some heets until he was on his hand to catch the sovereigns.
پاداشتێک ئەڕای ت ئەڕای داڵگێ.	a recompense to you for his mother!	a reward for his mother.
ئەو شەو چێیە خوار.	he went down that night.	he went down that night.
نەقیزەی ئەسبەگەی دا و وەر نا وەرەو ناو ڕووبارەگە.	spurred his horse and galloped into the river.	touched up the loose of his horse and put it in the river
هێمان خەریک چڕین چریکەی بۊچگ خوەمم.	I still humming my little tune.	I'm still doing my little dance.
یەخەگان لە بان سەرێ	ice cubes on her head	the icons on his head
ئەو لەوە ئڕا دراوردن وێنەی کوڕەگەی کەڵک وەرگرت.	she used it to push out her son's photograph.	he took advantage of it to paint his son.
خەیاڵ مرافەیێگ وەل منا کردۊد!	you reckoned on a bickering!	he had imagined a quarrel with me!
لە ڕۊ خاسیەو تواێ وتاق بۊچگێ بەنە پیم.	I should be given a small room as a favor	on good terms he must give me a little room.
لە فیشەک یا چەقوو	than either a bullet or a knife.	either in his right or in his right
کاتێ یەکم تام چێشید.	once you've had that first taste	when you've had a first taste,
یا هەوڵ بێیە یەێ سات یا فرەتر بخەفی.	or trying to snatch an hour or so of sleep	or tend to sleep for an hour or more.
درس چۊ چشتێ گ هۊچ ڕۊ نێیاۊد.	just as if nothing had happened.	like a thing that has never been seen.
ئێقرە تەقەلا و ئەڵدڕین پووس و دڵنگ.	tearing both skin and clothes to some extent in the effort.	was so tense, and clothed in such clothes and in such clothes.
چارەنۊسم یەسە گ تمام ڕووژەگانم گیانم بدراێ و ئازار بکیشم.	I shall have to toil and moil all my days	I am, therefore, in a measure constrained to beat the rest of my life
یە دەس پیاگێگە کە دەس کردیەسە زنێی تازەیێگ و وەرجە یە گ باێدەو مرێ.	it's the hand of a man that's started in on a new life, and'll die before he'll go back.	that is the man's hand, who has put on a new life before he is dead.
وە شێوازێ جدی تەقەلا کرد نواێ خواردن هەر لاشەیێگ بگرێ.	as earnestly tried to prevent any body's eating it.	she was earnestly trying to keep him from starving at every moment.
تا وەختێ چەرمگی چەوەیلیان نەۊنم، وە ڕاس کێشەی نێرم.	I'm not really in trouble until I see the whites of their eyes.	I'll have no problems until I see their blue eyes.
چاوەڕوانی نەکردم کە خوەم بووم.	I hadn't expected to be myself.	I did not expect to be said of myself
ئڕا یە گ ئەو تەنیا هەشت ساڵان بۊ.	for, although she was only eight years old	for he was only eight years old
هەردگیان نەتۊەنسن یەکم بوون، چونکە پلیکانەگە هەر جارێ تەنیا یەێ پیاگ وەرگرتیا.	both of them could not be first, for the ladder would but admit one man at a time.	they could not be the first because the captain was always engaged with a man.
هۊچ لەورە نەۊ جگە لە سقان.	naught was there but bones.	there was no one there but a stone.
وە داماویەو نووڕمە دەور وەر میزەگە.	I look helplessly around the table.	I gazed steadily at the plate.
تەنانەت ئەو ماوە گ دیل کریاس.	not even the length of time he had been imprisoned	even then the whipcord breeches weren't altogether out of his mind.
وەرەو ماڵ کیشانێ.	dragged him to the house.	he drew him home.
ت بۊدە یەکم کەسێ گ بزانێ.	you'll be the first to know.	you was the first that found out
وتمە پید م هیچ بانگخوازێ نیم.	I told you I ain't no preacher	I have told you I was not a baron.
مینیا لە کلگ ناوێنیەگەم دریژ تر بوو.	seemed to be somewhat longer than my middle finger.	it seemed to be taller than myusual finger.
ئڕا یە گ ئمێدوارە بووەخشنەێ.	because he hopes to be forgiven	therefore I shall confess and await forgiveness.
وە بێ باوەڕەیەو سەرم لەقانم.	I shook my head in disbelief.	I shook my head in despair.
م هێمان فکر کەم گ ت ئەو شەوە قین کردۊد و قەت لە خوەما نیەۊنم ت بووەخشم.	I still think you were hateful that night and I never expect to forgive you.	I still think you must have hated him all night, and I did not ever forgive you.
هۊر ئەنجامدان بازی وشەیل کرد.	he missed doing the crossword.	remarking the words of their conversation.
هە لەورە نەنێ قەور.	they'll bury him right there.	bury it in the ground.
ئەمانێگ شەکەرەگە لە هۊرێیەو چۊد.	but he had forgotten the sugar.	but the conversation had gone out of her thoughts.
داڵغە بردۊدە ناو چشتەیل ترەو.	was deep in thoughts of something else	because he had driven his mother into something else.
کڵاوە دانا و نیشت.	put on the hat and sat down.	then relaxed his hold on her and sat down
ئەۊ ئۆکسیژن نیاز داشت.	he needed oxygen	she had an eye for it.
نە وە خەرج کردن وە مەیل خوەێ.	not by spending as he pleases	not by spending it on his own wish
پارەکە هەو کاتە کڵاوەێ ناۊگە بان سەر.	when he'd placed the hat on his head a year before	the park was about the same time covered with a parcel.
بووگ وەرجە چگنێ ئەۊ لەیرە وەلیا هاوسەرگیری بکەێد؟	may even be about to marry her before he leaves here?	wondered if she would marry her here before going.
کەس نیەتۊەنێ نواێ بگرێ.	nobody seems to be able to stop her	nobody that she could doubt.
کە تمام مانای یەێ گۆرانی لە ناو وشەگانێ شاریاسەو.	that the whole meaning of a song lies in the words	which was arranged in terms of one ink on the words
خەریکۊ لە ژێر قورسایی ناڕەزامەندیێگ بڕووخێ کە پێشتر نەزانسۊ.	almost crumpling beneath the weight of a disapproval she had never known before.	she was almost died of the grave of contumacy.
لە زنێما ئێقرە خوەشاڵ نەۊمە.	I've never been so happy in all my life	I've never been so happy in my life.
وە تەنیا نەچیدە مرافە وەلیانا.	don't you go fighting them alone.	but you're not alone, are you?
باڵەیل خوەش تاش لۊەتێ	her beautifully moulded arms bare	the hands of which were tied.
ئە دروو بۊشیدە پیم، تواێ ئەڵپەڕگەی خاسێگ بکەید.	if you are telling me a lie, I'll lead you a pretty dance.	if you tell me so, you must do a good dance.
ئاخرەیل شەوێ بۊ.	his end was night.	it was the evening
بوودە مدووێ یە گ دڵێ بتەپێ.	making her heart jump.	caused him to weep.
ئەۊ دی وەو جوور ئایەمێ متمانە نیەکەێگ.	he would never trust a man like that again.	distrust yourself as a man.
کە چۊ ڕەخت خەو وە کاغەز پووشیاۊد.	which was, like all the rest, covered with papers.	which was enveloped in paper like a bed
چمان یەکێ دێرێ تیەێ.	I think I hear some one coming.	as if he were considering that.
وە تۊلەکی گرتنەێ.	they took it as a joke.	he was humiliated before hiM
پیرتر لەوەمە دروو بۊشمە خوەم و ناوێ بنەم شەرەف.	I'm five years too old to lie to myself and call it honor.	I lied to myself and I did not honour.
تواێ م دویس هزار دلار نەزر داشتووم.	I must be holding two hundred thousand dollars in bets.	I have to have two hundred thousand dollars or more.
ئڕام لە خوەیشگ ڕاسگانی ئەزیز ترەکە.	dearer to me than any blood sister could ever be.	dearer to me than any blood sister could ever be.
سینی وەسیلەیل کەوشسازی و کارەیل تمام کۊەنەێ، گشتێیان چۊ جارانۊن.	his tray of shoemaking tools, and his old unfinished work, were all as usual.	the tray of her shoes and the old ways were all like old playfellows.
م دز نیم بەڵام دزەگەم کوشم.	I am not a thief, but I'll murder my thief.	I'm not a thief, but I will kill my thief.
وە دەنگ نزمێ وەلێیا وەت.	he addressed to him in a gentle voice	he said quietly.
بێ گومان کار گەنێ کردمە.	I must have done something wrong.	I must have done some badly.
ئرمس خوەشی ڕشانن	shedding such tears of heartfelt joy	tears came as he spoke.
لە دۊایا هاتێ زەڕەی فێشتریش بوو.	then the attraction may be the greater.	nextwards there may be a good deal more of money.
بێ هۊچ هەڵەی لە تێ.	without any mistakes in it!	without doing any wrong in him.
سەرەتا گومان یە بۊ ئەی مانکەن سیە مناڵ ڕاسگانیێگە ک هەوجوورە هێوەت بۊە.	at first I al most thought that this black manikin was a real baby preserved in some similar manner.	at first she suspected that this is a real baby who has been caught with the leveret.
ئمجا دۊەتەگە چییە ناو ئاوەکە تا عەرەق گیانی بشوورێ	so she went into the water to wash off the sweat.	then plunged the girl into the water to wash her blood
وە ماشین ڕەسانەێ ماڵ	drove her home.	he gave his car home
من فرە خوەشاڵم	I'm very glad.	I am dreadfully glad.
من ئەوە فرە وە خاسی زانم	I know that well!	I'd take it off too tightly.
ئمجا دو دۊەت جوان	then the two young girls	then he had to bed them down.
وە گشتی من فرە خوەشمە مناڵ تیەێدن	but I am always fond of children.	but I am awfully fond of children, too.
هەڵسا و وە تۊڕەیی وە وەرانوەرمان وسیا پاوە	stood, livid and trembling, before us.	so he hastened their departure, which they took at once
لە سەرەوبانیەگە چێیە بان و نوقمێیەو دا	went up the hill and out of sight.	it sank up and down the corridor.
هەریە ک ئەو وە ساق و سەڵامەت لەێرە دۊرەو بی وەپید ئۊشم	even as the hairs on my arms began to shrivel.	I tell you that he's well and healthy.
دەس خوەێ نادە بان تێوڵێ	he put his hand up to his forehead.	running a hand reflectively over his bald crown
یەی دەسم بەرزەو کردم تا خواهش کردنێ کووتایی باێد	I raised one hand to halt his apology.	I raised my hand to ask him to come down.
یەکێ دو هناس قۊل و درێژ هەڵکێشا	gave a long gasp or two	sighing once or twice
مەنزوورم یە نیە ک لە ئەو پیایەیلەمە ک ژن ئێهمال بکەێدن	I don't set up to be one of those men that don't care about women.	I don't mean to complain to those men who're in the same position as I.
لێوا زانستم ک گاهەس گرنگ بوود	I thought it might be important.	but I thought it might be important.
دڵنیا نەۊم تو بۊد	I wasn't sure it was you.	I wasn't sure if you were the same copy.
تا بڕەسنە دەسم فرووشیانە.	I can sell them fast as I get them.	to make my sale without any fuss by the hand of a merchant.
هەر وە ناکاوە هار و هاژ بییە	maddened by a sudden attack of rabies	the abbe sprinkled a little dust over it to conceal the traces of its having been removed
دو دەس نا سینەوە	crossing her hands upon her bosom	brought two brilliants into his breast
هەست وە قردگێ زاڵ ئەوبۊن	feeling a little overcome.	a feeling of jealousy presiding overcame them.
لێواسە گ م کردمەسەێ ڕەوت کردەوەی خوەم.	which is such that I have made it my law of action.	as I have argued it before I refused taking it into my own person.
بایەقوشێگ وە نۆتەیل خەمبارێ وڵام دا.	an owl answered with his sepulchral note.	I have answered him with an admixture of sadness.
کە وە ئەدەب فراوانێگەو لە لێ پێشوازی کرد.	who received him with great civility.	which he offered offered, by many learned arguments, to him.
هەرچەن وە گشت هازیەو کیشایەێ.	though he pulled with all his might	though it be stretched with all its might.
وە یەێ کۆت ڕەش لووچدارێگ کە دکمەگانێ لە ژێر ڕیشە قاوەیی پیەنەگەێ بەسۊدن، وە ڕێزەو هاتە ناو.	had entered solemnly, in a black creased coat buttoned up under his spreading brown beard.	with a deep blue gown, went in with the greatest respect to his two companions under the forelegs of his heavy brown mustache.
چ بەدبەختی فامنەکردنیێگ.	what incomprehensible misfortune	what a disgrace upon the house!
سەرەتا وە یەێ دەس گرتەێ، ئمجا وە دو دەس.	he took it first in one, them in both his own.	he took her first hand, and then with one hand
م جۊلیامەو تا دۊا تەقەلا بکەم ئەڕا لەنوو وەدەسهاوردن دووسی ئەو.	I was moved to make a last attempt to regain his friendship.	I made a movement to retrieve the vacant drawer.
ئەڕا یە گ ئەو تا ئێرنگە قەت نەۊەسە خاوەن چشتێ گ ئەڕای خوسە بخوەێ.	for until now she had never owned anything worth grieving for.	for he had never yet known what he had eaten or would eat for himself.
ئەو نیەتۊەنێ ئەو شەوە وەلیا بچوودە سەر ڕێکەفت، ئەڕا نموونە ڕێکەفتێ گ یەک یا دو ڕووژ پێش دیار کردۊ.	he would not be able to keep an engagement with her that night, for instance, that he had made a day or two before.	he cannot go with him that night, for instance, he had noted for himself one or two days before.
لە کاتێ گ بێدەنگی پڕ لە ژانێ لە دادگا حکومەت کردیا.	while a painful silence reigned in the court room.	since the silence of the state contract was swolly suppressed at the court.
ئێرنگە دەمارەگانێ ترسناک چۊچیاۊدە یەکا.	his nerves were terribly overstrained by now.	now his terrible dreams were folded.
وەل داڵگێیا لە کلیسا بۊ، و لەناکاو تۊش ناڕەحەتیێگ هات، وە بوون دووخە سەرنجڕاکێشەگەی، نەتۊەنس بووسێدە سەر پا.	was at church with her mother, and suddenly overcome by indisposition, arising from her interesting condition, she could not remain standing,	while an uncle was busy in the church, and then, suddenly, with a cry of exasperation, he could not stop himself.
جیا لێ چشتەیلە فرە ڕخدارە، لێرە ئێ وەخت شەوە وەل جادووگەرەیل و جنەیلە.	besides this kind of thing's too awful, here this time of night with witches and ghosts	besides these things are extremely repugnant, as it were now to be attended by enchanters and devils
سات یەک شەو، هاتێ دەنگ خەنگ گەورای شنەفتۊد.	at one o'clock in the morning, possibly, she heard a loud burst of laughter	at an hour, maybe he had heard a great laugh.
لە ڕووژ سزادانێ، کە داڵگێ، هە ئەوە ئەڕای ڕاپۆرت بکەێ.	on his day of sentence that she, his mother, would report the samefor him.	during a punishment day, that his mother, she would tell him why.
یا خاسترە بۊشم لە سووەو دی خزمەتکار م نیە.	or rather him who will no longer be my servant to morrow	or rather, that he will not be my servant any more to morrow!
درس کردن تاقێ لە بان سەرم چۊ تاق کلیسا.	making a vault above my head like the archway of a church.	building a church on the north side of it, like a church
دڕندەی وە دفناک سوور بردۊدەو.	the brute with the red nostrils had won.	the monster, taking fright at the feast,' said the old count.
پێشتر کەفتۊمە گریان داماویێگ، و هەست وە یەتیم بۊن لە ناو ئێ دنیای گەورا کردم.	I had already broken out into a desolate cry, and felt an orphan in the wide world.	I had already fallen into a delusion, and felt my presence in that vast world.
پێشنیارێ کە هەڵە کردم ئاراستەی کردم و ئەویش تمام حەق وە پێ بۊ ڕەدێ بکەێ.	a proposition which I was wrong to suggest and he quite right to refuse	I suggested that I had proposed, and that he should deny it to himself.
ڕیسک گوناوگەڕیێ کردم.	I risked the fraud	I risk it.
خاڵ نگەرانی پڕ لە ژانێ بۊ.	was a point of painful solicitude	that it was a spot of pain
بەسیانە بزمارێ لە قێ دیوار، و وە وریاییەو پێچانێ.	he tied them to a nail in the wall, and carefully plaited them.	boundlessly scribbled against the wall, and then slid to the wall, carefully braid of it.
توانای فام کردن بارودۆخ و خەم ئەو.	able to understand her position and her sorrow.	power to understand his condition and grief.
توام قسەیل خێرخوازانەی خوەم بژنەفم و بڕەسمەو.	I want to hear and understand my benefactor's words.	I want to hear my own story and know.
پرسیار وە لێ کرد کە ئایا شانازی بەخشێدە پێ نان نیمەروو وەلیا بخوەێ؟	asked her whether she would honour him by lunching with him?	asked her if she was glad to dine with him to dinner?
ڕەد بۊن پیاگ نەۊد.	had not seen the man pass.	she replied that the passage to the man was no longer.
ئەمانێگ کاتێ لە ناوێن ئێ تاشەیلە ڕێ کردیام.	but as I was making my way among these crags,	but when I walked along these rocks
کە وە دڵنیاییەو خوەێ لە تاقیکردنەوەگان بە ناو بەێ.	who will certainly ruin himself in experiments	that he had assuredly put on his own examination
خەسۊرەگەێ بەدێ لە لێ هات.	her mother in law detested her	his harpoon seemed to entertain a sort of passive contempt.
دۊای وسان، براورد ئێ لا ئەو لای گرت.	after stopping to look about her,	then, pausing, he looked out across that direction.
تازە، خاڵە سیەگەد هە وە هۊچ نیەو.	in the meantime, your black spot ain't	even the external forms, indeed, he fancied, must be utterly unlike the life of others in everything.
ڕخێ چیا لە وەر چەو مەردم دینەنێگ ڕێک بخەێ.	he was afraid of creating a scene in public.	he was afraid of meeting with the people.
لە یە گ مەردم بایە دووسێ داشتوون توڕەۊ مادامێ گ ئەو هە خوەش ئەو ڕۊ ئەوان نێیاشت.	he was angry that people should go on being interested in him when he took no interest in them.	that people must be ashamed of him as he was not sympathetic to them
یەکم وەی مدووە گ سەلیقەی تاکەکەسی ڕێگە نێیا پێ دڵنگ ترێ بکەێدە وەر.	first because his personal taste would not allow him to dress in any other way	the first because his lack of caution prevented him from showing himself in his other clothes.
ئەمانێگ هەرچەن پێخوەشۊ نەچوودە تێ.	but though he would have rather not entered it	but though it was not good
هەرچەن م تەنیا ئەڕای یە هاتمە گ ئەگەر تۊەنسم بامە مەیەتد.	though I have come only to aid you if I can.	though I only came because I could help you.
وە سەختی تۊەنس سەتڵەگە هێز بەێ.	she could hardly lift the pail.	he took up the bottle with much difficulty in bringing it up.
ئەڕا چە شراو نەخوارد؟	why did he not take wine?	why didn't he drink
هیشت یەێ خولەک بچوود.	he allowed a minute to pass	gave him a minute's time.
کە پیاگێ گ لەورە کار کردیا کەفتنە لێ.	that the man employed there was dismissed	that the man who had been acting there had fallen to him
م ئەومەڕەسۊم و هیچ کە دووس نێرێ ئایەم ئەومەڕەس وە ژیری بۊنێ.	I was stupid and nobody likes to see a stupid guy wise up.	I've heard him too, and he doesn't like to see people see him.
ئەو وت کە خەوەردارێ کەێ لە بڕیارەگەێ.	he said that tomorrow he would let her know his decision.	he said as informed of his having reached the decision.
ڕێک لەو کاتژمێرە گ شەو پێش ناوێ ناۊد.	precisely at the hour named the night before	just at the time when he hadn't thought of it before.
لە وتاق باڵە وەرەو وتاق چاوەڕوانی و تەبەقەی خوار وەرەو هسار.	through the ballroom to the anteroom and downstairs into the yard.	she paced down the wing room to the waiting room, and the downstairs.
ئێرنگە ت فرەتر منیدە ئەو.	you're much more her now	you are more like me now.
یە گ گوماناوی بۊ کە هە چڕینەگانیان شنەفتۊد.	that it was doubtful whether she had even heard their calls.	who doubted he had heard only their curses
نیەزانم دی لە کی بپرسم.	I don't know who else to ask.	I don't know who I'm going to ask any more.
ئێرنگە کاغەزەگە دا وەو دۊەتە.	he now passed the paper over to her.	he gave the paper to the girl.
سە قەتار ئیمە کل کریا ئێرە.	so our train was sent here.	so our train had been allotted up here.
هۊردەو بۊم لە ئەو ژێر چەو گرتنێ.	I examined her carefully.	I was foolish enough to imagine the sight of her being stopped short.
مەگەر یە گ ئەو بابەتە خاس بزانێ.	unless he knows that subject well.	unless he knows that well.
ئەمانێ یە چ گرنگیێ داشت؟	but what did that matter?	but what did it mean?
ئمڕوو شەوەکی ئەو وەل ژن جوان ترێگا کل کردمەو دەیشت.	I sent her out this morning with the other young woman	I turned him out with a young lady this morning.
بەڵام فکر نەکەی م ئێ نهێنیەیل وێڵ تنە شارمەو.	but you needn't imagine I shall keep your ridiculous secrets.	but do not think I will conceal your secret.
ناوزگ دراتن وە بوون خەنگ لە بن دڵەو	bursting into a hearty laugh	there was a ladder, and the laugh on his heart was sufficient.
مەگەر یە گ بتواێ سەرنج بێیەنە پێ.	unless he wanted to be noticed.	unless of course it permits her to consider it.
لە ماڵەگەی خوەێ گوم بۊ.	he disappeared into his house	he might have vanished at his house.
ئەۊ نامە ناو قەڵبم.	I kept her in my heart	I'll have him in my heart
بێ پەلە دووس یەکتر داشتن چۊ ئەویندارەیل ئەوسا.	loving each other like unhurried old sweethearts	so they pursued each other's love as did for the old days.
ئەۊ زۊ بوودە چشتێ گ هەر کاممان فرەتر ڕخمان لە لێ چوو.	he will immediately become whatever each of us most fears.	he would sooner overtake and get a bit of fear in each of us.
سە دەور وەرێ گەردی.	so he searched around	so he rounded it
