source	reference	translation
زمونه لینگ چمر ره گوش دا	listening to the echoing footsteps of years.	went over the dimming piles of nostalgic waste that life had accumulated at the foot of the building.
من فقط ونه این زنا ره بوینم	I must see the lady.	I just saw his wife.
ته نظر هم آدم به دردبخری هسسه	he struck you as being pretty handy.	you've thought it's really hurting him
ولی سیس ونه دسرسی دنی بیه	but it was safe out of his reach.	but it was difficult to read the words
مه تموم امید و آرزو همه به باد فنا بورده	I have lost all my illusions.	I lost all hopes and aspirations of the wind.
وشون صاحبون یا بمرد بینه یا فلنگ ره بدا بینه	all of them silent now, their owners dead or fled.	their master either dead or captured.
خله زود این کچکی گلیا اتا گذر رای واری آماده بییه	it soon stood wide open also.	so immediately, and so much to the changing of his position, he was prepared.
ناگمونی بفهمسسمه که مه آخری سال هسسه	I knew with sudden, chilling certainty that this was my last year.	I suddenly realized that it was my last year.
پس شه دهون ره دوس بیمه	I kept my mouth shut.	I rub my face confusedly.
اما فعلن همونجه هسمی که اس هکرد بیمی	we're still where we were.	but the expression in them was as dull as we stood at the moment.
اندریک بفمسسمه که این کلی کجه شه	I knew immediately what this key was to	I precisely found it was the same copy.
پس تو توندی شه را ره بیری بوری و مه ره تینار بلی	so you can get the hell away from here and leave me alone.	so you must remind yourself of it and be left alone with me.
ولی هیچ کس جورات ناشته کار دله دخالت هکنه	but nobody dared to interfere.	but no one dared to meddle with his affairs.
یا اینکه ناخدا ونه سر ره اشکندنه	or knocked on the head	that the captain was condescending when he noticed them at all.
آنسلم تا نماشون گدری اونجه بمونسسه	there he remained till nearly nightfall	she persisted in riding on the sled.
که ونه اصلی ساختمون ات روز ات تا سنگی خوکدونی بییه	as though it had once been a large stone pigpen	which was the substantial dwelling of the true building.
اینتا اتا دردناک و سخته کار بییه	that was painful and difficult for him.	it was a painful ordeal which would have been too much trouble.
عذر خوامبه که ته ره لای جا بکشیمه دیا	I'm sorry I've dragged you out of bed.	I'm sorry I drew you around.
این گدر برسییه که تو کناره گیری هکنی	it's time for you to step aside.	when you realize that you are going to die on the beach.
هچ را مه واسسه امکان ناشته	as I could not possibly have done	it was impossible for me to imagine
شک نارمه که ونه بد بمردن باعث بییه	I have no doubt that it led to his tragic end.	I am sure that the death could have been caused by him.
اون گدر به این خیال که دز بییمو تَش کَله سخ ره بیته	when he got the poker in case of burglars	then, making him jump so badly that he dropped the egg, you picked up the book.
کرند اسب ره ینه مه خدمتکار و مه هم قطار فرمون هدا	ordered the sorrel nag, my fellow servant	the coach was full of my servants, and my chailer was commanded.
البته فقط ات تا رسمی سلام علک	that they had never gone further than formal greetings	I must have done so without the consent of my fiance.
خواسسه دله بوره در ره دله وری دوس بدییه	but the bolts were in place.	he liked to enter deliberately on the door
من خشالمه که و خاره موقع دگرسسه	I'm glad she got back in time.	I'm glad he's in time get back to bed.
ولی مه گمون گناه این بدبختی، همه دره مه گردن	but I take all the blame upon myself	but I think the misfortune of this squandering is repugnant to me.
زود ونه جا چش ره بیتا وره نشا	looked quickly away.	peered over the edge.
پدیار اسا از سیو به رنگ خاکستری در بییمو	the forest was gray now instead of black.	the pallor and anguish expressed on his countenance
این کار اما ره تنبل و سس کنده	which disposed us to sloth	take up our position and keep them in peace.
که این وال ره جوری هکرده که اینتی ترس ایجاد هکنه	that so much invested the whale with natural terror	when he came to the count's room to make him more afraid of doing the wrong thing by others than of getting his own toes pinched.
از اینکه اون چپون کیجا ره نوینه دیگه تصمیم بیته که شه مله ره سر اله	in order to escape from her, he determined to quit the country	nevertheless, he made up his mind to renounce his wife
هچ شه جا راضی نییه	her mind had no distaste for her own set	but he will not be happy to eat anything.
کلاید شه تعهد ره از یاد بورده	the obligation faded.	clyde remembered his singular conduct of determining antecedents.
بوا هم امون ندا و زمین و زمان ره دپیته	I never see the wind blow so.	the congratulation on their long postponed meeting to an anxious inquiry, whether he were worse than usual?
ولی شازاده وره پیش دکته	but the old prince interrupted him.	but the princess prevented
ناگمونی تند شلاب جا رته رم بییه	turned into a rout because of a devastating downpour.	suddenly seems the funniest thing in the world.
اونجه ره برای اینکه بعدا امه همکلاس و درس بووه رج هکردمه	arranged it for the future schoolroom.	where we continued to observe the range of closed doors.
من کشیش هسسمه و ونه از هر فکر بدی شه جا دور باشم	I am a priest and therefore I ought to be above suspicion	I've been the preacher and I'm going to have to go away with all my thoughts.
هنو با هری شیش گوم فاصله داشته	still lying on the staircase six steps below him.	as it was, perhaps, about six miles to spare.
شه دقیقه تموم اسب حرکت ره اشا	watched the horse's action for the space of three minutes	now return to your horse and show him all the strength of his heart.
ولی فکر هکردمه که غم و غرصه چیزی هسسه که بهرحال آدم ره دس دنه	but I thought grief was something you felt anyway.	but I thought it vaguely wicked sort of decadent and foreign and aristocratic to keep later hours.
از پله بالا بورده تا راهروی دله برسییه به ات تا در	went up the staircase to a door in a corridor.	he ran up the stairs and into the corridor to another door
هرچن این زمت مزی که خرند باشه نداشته	though with but small success for their pains.	though not necessarily conciliated.
همینتای سسه ات تا وکیل ره واسطه بیته که کار ونه جدایی از وه ره درس هکنه	but sent an intermediary to arrange the terms of the separation	but he found a lawyer who would advise him to make his confession.
چون پیشترا این همه نیاز ناشتمه تِن بائم	for I have never had such need of haste before.	I didn't need to go with you before.
از دستوری که ونه مردی وره هدا	at the orders her husband left her	from the command which her husband ordered
با کنجکاوی و دقت اون زمین که دکتمه ره شه دور ور ره اشامه	look around me with some interest on the strange land that I was in.	I looked round
پشت جا سنگ خره سر لم هدا	lay down on his back on the heap of stones.	laying sheepskins on the ground
قرار نییه ایی وره از نو بوینم	I was never supposed to see him again!	I'm not going to see him.
انگار ناچار بینه که بلن و شه حرف ره بزنه	as if they were forced to let him say it.	as if she had to stoop low to speak.
همنتای سسه شمه سره ور بتجسسمه	that is why I hastened to you.	so I guess I better make sure you're not going to die on his hands.
نخوامبه دیگه این موضوع خوری گپ بزنم	I don't wanta talk about it no more,	I won't think about it now.
همینتای واسسه هسسه که سطح کشاورزی فرو بورده	that's how it is the whole level of husbandry has fallen.	that's how it is the whole level of husbandry has fallen.
ونه ته ره هشدار هدم این اتاق جا هم گت تره	I should warn youit's bigger than this room.	I warn you that this room is a big one.
شه واسسه و شه وچون واسسه ات تا دوکتور استخدام هکرد بییه	for herself and the children she employed a physician.	for a draught of the beverage prepared by the doctor
تا اونجه که تونسسه مفق بییه گت گتون میز ره اماده هکنه	she did everything possible to keep the places at the table of honor in order	stayed as long as possible, and was expanded to make room for his own room.
این نحسه مار ره دیین تلافی ره هکنه	a recompense to you for his mother!	but it was all done to assure her that she had fully recovered the good pleasure of seeing her mother.
همینتای سسه شوسری بورده اونجه	he went down that night.	so the brother in law had gone to bed.
شه اسب ره مهمیز بزو و دیما روخنه بورده	spurred his horse and galloped into the river.	after having smelt himself out, and looking grimly.
منم شه جا زمزمه کردمه	I still humming my little tune.	I glanced at the angry mob, too
چن تا تیکه یخ ره دسمال دله دکردا ونه سر بشندییه	ice cubes on her head	her head covered
کشید و از اون شه ریکای عکس ره بیرون بیرادن واسسه به کار بورده	she used it to push out her son's photograph.	taking from it a photograph she had made for her own room
تو شه پیش خیال هکرد بی که ات تا کچکی جنگ مه جا هکنی	you reckoned on a bickering!	you would have thought it vaguely wicked sort of decadent and foreign and aristocratic to keep me.
دلسوزی په کره هم بییه مه ره اتاق دننه	I should be given a small room as a favor	or I may become troublesome
بیتتر از اسلحه و گلیله سراغ دارمه	than either a bullet or a knife.	I must outfit a better gun.
هر کی ات دور شوهرت مزه ره بچشه	once you've had that first taste	but all through the house
هارشینه تونده ات د سات اون حال هوا باخسه	or trying to snatch an hour or so of sleep	after breathing their dust for a couple of hours
انگار هچیی پیش نییمو	just as if nothing had happened.	as if we had nothing before us
با این کار اتکه ونه تنِ پوس و لواس بوسندی بییه	tearing both skin and clothes to some extent in the effort.	with this she was as though deprived of the power to think.
من سرنوشت این بییه که درس روز جان بکندما زجر بکشم	I shall have to toil and moil all my days	I am, therefore, in a measure constrained to live
ات دسته آدمه که دیین ره تازه شرو هکرده و النده که ازرائیل ونه جان ره بیره تا د مرتبه بیعاری هکنه	it's the hand of a man that's started in on a new life, and'll die before he'll go back.	then, making him jump so badly that he dropped the egg, someone spoke.
ایی خواسسه دیگرون دم ره بیره تا کیک ره نخرن	as earnestly tried to prevent any body's eating it.	he wanted to take another sock that they didn't need to come looking for cakes.
تا اون گدر که وشون چش اسپی دیار نییه من مشکلی نارمه	I'm not really in trouble until I see the whites of their eyes.	I shall never do till they have the eyes of a white man upon the skin.
من انتظار ناشنه که شه باشم	I hadn't expected to be myself.	I do not expect you to be one of mine
چونکه ویشتر از هش سال ناشته	for, although she was only eight years old	he could not have been more than eight
اول باشن چون که چپر فقط ات نفر سسه را داشته	both of them could not be first, for the ladder would but admit one man at a time.	they were first because there was only one absorbed lodge on the land.
اونجه جز هسسکا هچچی دنی بییه	naught was there but bones.	thence nothing remained but pestilence.
من میز دورور ره ات تا بشامه	I look helplessly around the table.	I had something to do.
حتی اون زمانی که ونه دره حبس بیی بییه	not even the length of time he had been imprisoned	even when he was still living
وره سره ی ور بکشییه	dragged him to the house.	dragged it over to the front.
شما اولی آدم هسسنی که اینتای جا باخور بوین	you'll be the first to know.	you was the first that found out
شما ره بتتمه که من دیگه کشیش نیمه	I told you I ain't no preacher	I got to tell you, I ain't a preacher no more.
ظاهرا مه میونی انگوس دون بلنتر بییه	seemed to be somewhat longer than my middle finger.	the appearance of my fingers manifested increasing uneasiness.
چونکه من شه خدای موتاجمه که مه ره ببخشه	because he hopes to be forgiven	I beg heaven's sake to forgive me, in a way
شه سر ره بوور نکردما تکون بدامه	I shook my head in disbelief.	I didn't take my head off, and started wandering.
یان چی باعث ننه همه چی ره یاد بکنما ته ره ببخشم	I still think you were hateful that night and I never expect to forgive you.	or why should I not have been able to forgive you?
ونه دل جدول حل هکردن واسسه تنگ بییه	he missed doing the crossword.	I wish for no virtues of that kind.
همونجه وره چال کنده تا سرصدا باخسه	they'll bury him right there.	down there was a hole to hold him.
ولی شکر ره یاد بکرد بییه	but he had forgotten the sugar.	but he recalled the composure
اتی فکر دله غرق بیی بیه	was deep in thoughts of something else	so they thought him drownded.
کلا ره شه سر بشتا هنیشته	put on the hat and sat down.	the hare moved and darted along the balk between the winter rye and the stubble.
وه اکسیژن نیاز داشته	he needed oxygen	he needed an armchair.
اونم نا خرج بخد و بی دون هچچی	not by spending as he pleases	it was for no use.
پارسال اندرا که شه کلا ره شه سر بئشته	when he'd placed the hat on his head a year before	the IDEA OF FATHERHOOD unleashed a shawl in his head.
شاید اروسسی به همین زودی پیش بییه	may even be about to marry her before he leaves here?	or it may come sooner beheld us in our terrors.
دیگه هیشکی نتونده ونه دم ره بیره	nobody seems to be able to stop her	nobody would fool around with a preacher anyway.
که تموم ات تا تصنیف اهمیت فقط ونه کلومات دله دره	that the whole meaning of a song lies in the words	almost crumpling beneath the weight of a disapproval she had never known before.
ولوله همتی ادامه داشته	almost crumpling beneath the weight of a disapproval she had never known before.	I've got to keep the mills going!
من هیچوخ شه زندگی دله اتنده خشال نیمه	I've never been so happy in all my life	I'm not as happy as I should be with any pleasure in my life.
فکر نکن که بونه تیناری وشون برابر اس هکردن	don't you go fighting them alone.	did not think it was decent to be left alone with them alone.
ونه خش تراش بال برهنه بییه	her beautifully moulded arms bare	to give you the tufted look of a lynx's ears.
اگه درو بهوت باشی ات تا خاره سِما دارنی	if you are telling me a lie, I'll lead you a pretty dance.	if it be that it is false, then has it a sort of place
ونه آخر هم به ظلِمات برسییه	his end was night.	it ends by making a snowball!
نزیک بییه ونه قلب اس هکننه	making her heart jump.	he wor a'most stark when his heart broke.
دیگه به همچی آدمی اعتماد نکنه	he would never trust a man like that again.	no one then longer had faith in her.
که رختخواب واری پر برگه بهی بییه	which was, like all the rest, covered with papers.	advancing to where he was sleeping
انگاری آدم لینگ چمر انه	I think I hear some one coming.	in the form of a man's firm and equal.
اینتا اتفاق ره سرگرمی ماقون بشانه	they took it as a joke.	they took it as a joke.
پنج سال پیرت را زاون هسسمه که شه خد ره درو بووم و ونه نوم ره بلم شرافت	I'm five years too old to lie to myself and call it honor.	I've been telling you all five years since I was able to tell you differently.
اته مبلغ نزیک دویس هزار دلار مه پلی جم بیی	I must be holding two hundred thousand dollars in bets.	I'd still got plenty of money in the bank, nearly two hundred dollars a week.
خله ویشتر از اتتا خاخر واقعی مه واسسه عزیزه	dearer to me than any blood sister could ever be.	dearer to me than any blood sister could ever be.
ونه سینی کوش دوجی و اون ناتمومه کار همتی شه جا دی بییه	his tray of shoemaking tools, and his old unfinished work, were all as usual.	that the three corners of her mouth unequally raised, and her upper lip
من دز نیمه ولی دز ره کشمبه	I am not a thief, but I'll murder my thief.	I'm not a thief, but I would have been a thief.
شه گلی ره آروم آروم بلن هکرده	he addressed to him in a gentle voice	then relaxed his hold on her throat gently.
حتمن ات جا ره اشتبا هکردمه	I must have done something wrong.	I should have been travelling out of my brief to have hindered it
انده هسری از روی شادی و مهروونی بشندیه	shedding such tears of heartfelt joy	their emotion was an irresistible riptide that caught them both up and swept them away in a glorious explosion, an eruption, and a contentment beyond words.
بعدش شاید ونه گیرایی ویشت رهم بووه	then the attraction may be the greater.	then perhaps it might be making him weep.
هچی اشتبا هم ونه دله دنی باشه	without any mistakes in it!	into which he hastened to join him and not he may expose as yet.
اول گمون هکردمه اینتا سیو مجسمه واقعی وچه هسسه و همون جور وره داشتنه	at first I al most thought that this black manikin was a real baby preserved in some similar manner.	I thought it was rather a case of icons, and the same attitude.
من وره سفارش هاکردمه	I have advised him to do that.	I have advised him.
من خامه راستش ره وشون حالی هاکنم راستش ره	I want the truth, the truth!	I want to tell you the truth and stand the right way.
شه گلی ره صاف هاکردمه	I cleared my throat.	I cleared it again.
وه قائم بیه تا بیره	he hid himself to weep.	she was going away.
ونه پشت سر دروازه قائم دوس بیه	the gate firmly bolted behind him.	shut the gate on him, and shut it behind him.
کیجا وچه دریای دله مجبوری بورده تا شه تن عرق ره بشوره	so she went into the water to wash off the sweat.	the daughter should be flown away in the sea to wash her sweat.
من ونه حرف بزوئن ره هیچ وقت ندیمه	I never heard her speak	I never heard her speak
جبهه ره ول هاکردنه	deserted from the front	who had left the front
اسا هیچ چی نئوتمه	so I didn't say anything.	so I didn't say anything.
وره ماشین جا خنه برسیننه	drove her home.	arriving by flying car.
من هم خله خشحالمه	I'm very glad.	I'm glad you are here with me.
پیرزنا خنه دله بموئسه	the old woman coming into the room	the old woman is in the house
من شه دوممه اینتا ره	I know that well!	I will take it in.
بعد اون ده تا کیجای جوون	then the two young girls	after that one had run away with the two young girls
اون تا ره شه جیف دله بشته	put them safely in his pocket	then he put them safely in his pocket
به طور کلی من وچون ره خله علاقه دارمه	but I am always fond of children.	I am more interested than ever, in every part
پشت بوم واسنج ره موننه	you're like the weather cock on a roof.	it looks like a roof but.
راه سر هنیشته	sat down on the trail.	sat down on the trail.
شه جا بپرسه و امه جلو عصبانی و تن لرزه هرسسا	stood, livid and trembling, before us.	she cried aloud in her affectation of anger and agitation.
سربالایی بالا بورده و دید جا گوم بییه	went up the hill and out of sight.	the soldier ran up and out of sight.
حتی وقتی که مه بازوی جلوی می شروع هاکرده به فربخردن	even as the hairs on my arms began to shrivel.	even when my arms frozen to the wall.
شه سر ره تکون هدامه	I shook my head.	I shook my head.
اسا خله روشن همه چی مه یاد بموئه	I can remember it vividly now	suddenly all that day now seemed to me.
شه دست ره بشته شه سوآل عرق هاکرده سر	he put his hand up to his forehead.	then, with one hand, he broke into a sweat.
وه داشته عذر خواهی کرده شه اتا دست راست هاکردمه تا قطع بوه	I raised one hand to halt his apology.	I made an appeal to the lady whom I had stopped, and one hand had been set up to speak.
اتا ده تا گت آه بکشیمه	gave a long gasp or two	I sighed once,
مثل اون مردنی که شه زنان نشننه مه منظور نیه	I don't set up to be one of those men that don't care about women.	as I never meant to hear of his wife, as she did not know.
بئوتمه که ولکون اتا کار مهم داره	I thought it might be important.	I understood that there might be something important in the morning.
مه خیال جمع نیه که تو باشی	I wasn't sure it was you.	I don't think you'll be on the hook.
نقره قفل ره شه جیف جا در بیارده	took a silver key from his pocket	took the heavy key from his pocket
بورده تخت ور	advancing to the bed's head	advancing to the bed's head
نتومه قبول هکنم	I can't possibly keep them.	I shall refuse.
نییت بروش بونه	I can sell them fast as I get them.	it will bring bad luck.
یک دفعه هاری بیته	maddened by a sudden attack of rabies	then, suddenly, he wasliving it
ولی ای بتّره تو دخالت نکنی	but, however, you had better not interfere.	but you'll not encourage anyone.
اتا خواهش که ننشنه باوتن	a wordless plea	a word that is not to be said and heard
شه ده تا دست ره کشه بزو	crossing her hands upon her bosom	his hand was tied.
شه جا پِر نِرس	do not move!	he asked his father
آخه وِ خاله ناینه	because he hadn't any aunt.	it is no longer.
من شما ره خله دوست دایمه	I love you.	I loved you.
اتکه ونه رو اثر هکرده.	feeling a little overcome.	which letter put her into the greatest good humour.
چن تیم گرد خاک امه رو هنیشته اتی هکرده که اما چندبار اشنافه هکردمی	some part whereof flying up to our faces set us both a sneezing for several times together.	the abbe sprinkled a little dust over it to conceal the traces of its having been removed
ات تا موهم راه حل که از ونه رو ونه کار بووه	which is such that I have made it my law of action.	to make a careful note of the great deviation from the strict rule of right.
پیتکله مرده واری گلی جا جواب هدا	an owl answered with his sepulchral note.	replied the man with a plaintive cry of pain
و وره با اونچه اترام و ادب بییه پذیرا بییه	who received him with great civility.	received him with such a warm, respectful reception
شوالیه با شه هرچی زور داشته وره بکشییه	though he pulled with all his might	the breeze whistled low in the dusk among the tossing pines.
اتی جدی و باوقار دله بی یمو و اتا سیو کت دکرد بییه همه چین چروک و ونه جمه پولک تا ونه اون سیو پرپشت قهوه ای ریش بن دوس بییه	had entered solemnly, in a black creased coat buttoned up under his spreading brown beard.	so he was earnestly absent minded, and took a gray view of the place.
راسسی بدجوری بدبختی یه	what incomprehensible misfortune	it is indeed a disgraceous thing that must be brought to a head.
اول اونتا ره با ات تا دس و ایی با د تا دس بیته	he took it first in one, them in both his own.	assisted to hold her with one hand and the other with two.
شما همه تایی ونه بتوندین که اون دله ره بوینین	make sure yeh can see' now	you may all have the strength to look at it.
پس خله کوشش هکردمه تا امه رفاقت سر هیره و شه تموم سعی ره هکردمه	I was moved to make a last attempt to regain his friendship.	then I made a concerted effort to prove my friendship and I made my efforts.
آخر تا اون روز ات چی صاب نییه که ارزش غرصه بخردن داره	for until now she had never owned anything worth grieving for.	in the end, he thought it of nothing worth the trouble to eat.
نتونده اون قرار که د سه روز پیش بشت بینه سر بوره	he would not be able to keep an engagement with her that night, for instance, that he had made a day or two before.	was unable to dissuade him from taking the last two or three days.
اتا بی چمر بی بینه دادگاه که خله دردآور بییه	while a painful silence reigned in the court room.	was that the trial, which was certainly painful
این بار ونه اعصاب خله خله ضعیف بیی بییه	his nerves were terribly overstrained by now.	quite weak it was in time to suffer from too much fluid in the tissues of his body
با شه مار شونه کلیسا، چون سنگین بی یه ناگمون وینده نخار هسسه و نتونده اونجه بمونده	was at church with her mother, and suddenly overcome by indisposition, arising from her interesting condition, she could not remain standing,	with the marshal of the church, who was obstinately sick and dismounted, and could not remain.
اونم همچین کاری این وقت شو یا این همه جادوگر و دب که امه دور ور درننه	besides this kind of thing's too awful, here this time of night with witches and ghosts	perhaps and this is settled in spite of all the magical enchanters who are within our reach
کمه بیش سات یک بعد از نصبه شو بییه که کوزت ات تا بلن قهقهه بشنوسسه	at one o'clock in the morning, possibly, she heard a loud burst of laughter	before the horror was half an hour old
تا اعلام رای دادگاه گدری ونه پلی دواشه و شه ونه رزه پزه ره روزنامه سسه گزارش هده	on his day of sentence that she, his mother, would report the samefor him.	to enable him to tell the tribunals in order to put it in the newspapers.
چون اگه راس بوهه من دومبه که این زوبین دم ده درسسی شفته هسسه	which if true I take to be good evidence that this harpooneer is stark mad	for if it be really true, I know it is a sound precaution, and the obligation of utterly doing so
که از فردا دیگر مه همرا نییه	or rather him who will no longer be my servant to morrow	that he will not be with me any more to morrow.
اما شه دل دله وره سر ندا درسسی که خده ونه ریکا باشه	but in her heart she had never given him up, as though, indeed, he had been her son.	but she did not think of it was decent to wear false teeth.
بالای گذر ماندرلی ره دپوشندییه	making a vault above my head like the archway of a church.	that it covered the whole approach on that side of it.
اون سرخه ونی را منخرین حیوون برنده بییه	the brute with the red nostrils had won.	he had triumphed in the end of his life.
این گدر من نومید بیمه و برمه بکردمه و شه خد ره این دنیای دله بی کس و تک تینار بدیمه	I had already broken out into a desolate cry, and felt an orphan in the wide world.	I was disappointed, then, with my faith shaken, and I found myself alone in the world.
این ات تا تکلیف بی یه که من حق ناشنه و وه حق داشته که قبول نکرده	a proposition which I was wrong to suggest and he quite right to refuse	it was a duty I had the right to refuse.
من این درو و ریاکاری ره بگذرندیمه	I risked the fraud	I've gone through with falsehood and deceit.
و شه دلشوره و نگرونی ایارده	was a point of painful solicitude	brought them off without any intermediate exasperation.
بورده شه دار دسسه ره بیره بیاره	would bring the whole hornet's nest about our ears	then went to fetch his bundle.
ات تا مخ تن که دیوار تن بزه بییه دماسندییه و با دقت شرو هکرده وه ره بتابندییه	he tied them to a nail in the wall, and carefully plaited them.	he had to lean against the wall and then slid to the ground.
ونه روح بلند و ونه دل مهروونه	able to understand her position and her sorrow.	her spirits rose higher in their estimation.
من ونه شه خیرخواه گپ ره تا آخر گوش هدما وره بفهمم	I want to hear and understand my benefactor's words.	I understood all this detail of his heart
ات بار دیگه ات گل اسپه کاملیا هییته	she received a white camellia again	the skin of which is covered with a fine down.
ارلاندوی جا بخواسسه که وره افتخار هده و چاشت ره با همدیگه بخرن	asked her whether she would honour him by lunching with him?	she asked him to honour her, and to eat her meals with her.
هچ ندی بییه که مردی اونجه جا بگذشتبو	had not seen the man pass.	it was no longer the place where the man had passed.
وختی این تینارجای ترس ده دله بییممه	but as I was making my way among these crags,	when I was alone in the world
که شه دانش و شه دونسسه ها ره بوور دارنه	who will certainly ruin himself in experiments	he believed in his ownmind and knowledge of it
ونه شی مار شه آروس جا بزیار هسسه	her mother in law detested her	while his mother, reclining by his side, had suffered too much where he was,
اس هکردا شه دور ور ره بشا	after stopping to look about her,	stopped and leaned about him
تا اون گدر شمه سیو خال پشیزی نرزنه	in the meantime, your black spot ain't	so that you will not collect for this squandering in the other life.
آبروریزی مردم پیش جا ترسییه	he was afraid of creating a scene in public.	an age when magic was feared by common people
خله ونه سر تش گیته که وه شه با اینکه کاری به کار دیگرون ناشته ولی دیگرون همش وره په نه	he was angry that people should go on being interested in him when he took no interest in them.	which he had so impatiently awaited and to which
اون اینتای سسه که اون جور لواس دکردن جا عادت هکرد بییه	first because his personal taste would not allow him to dress in any other way	for he had fallen into the bad habit of being dressed just as he had been.
سانکو خله ونه دل وسسه که شه لینگ ره اونجه نله	but though he would have rather not entered it	with difficulty remembering that he had not gone through with it.
اگرچه اندریک بییممه که اگه بتونم شما ره کومک هکنم	though I have come only to aid you if I can.	I'd hate to think of him hiding and help you.
با زمت بتونسسه دلو ره بلن هکنه	she could hardly lift the pail.	he had to heave the case upstairs.
ونه واسه که شراب بیتتر بییه	why did he not take wine?	than a man has a right to drink.
اس هکرده تا یک دقه تموم بییه	he allowed a minute to pass	pausing for just a moment to beat the quarter.
اینتا تلگرافچی ره در بکردنه و	that the man employed there was dismissed	he wrenched the telegraphic despatch out, and
من نادون بیمهو هیشکی دوس نارنه که ات تا آدم نادون یکدفه عاقل بووه	I was stupid and nobody likes to see a stupid guy wise up.	I don't think he's wanting a fellow to be wise enough to give away suddenly.
کارهنین بتته که فردا شه تصمیم ره وشون ره گنه	he said that tomorrow he would let her know his decision.	he had to decide to think of them tomorrow.
دقیقن همون ساتی که یک شو پیش خور هدا بییه	precisely at the hour named the night before	he saw the same clearly into the same words as he had done on the morning.
از تالار به سرسرا و از راپله به سرپیش بته ته	through the ballroom to the anteroom and downstairs into the yard.	that grew in the hall and up against the house.
اما اسا خله ویشتر وره بمونسسی	you're much more her now	but now it was only a long time.
ملوم بییه که دککه وشون ونگه وا را نشنوسسه	that it was doubtful whether she had even heard their calls.	it was a pity there was no sound of a door being opened.
هیچ کس دیگر هم نارمه که ونه جا خواهش هکنم	I don't know who else to ask.	I have no one else to ask for.
روزنامه ره شه مار دس هدا	he now passed the paper over to her.	handed the paper to his mother.
قطار ره هم به آتلانتا راهی هکردنه	so our train was sent here.	until the train turned a corner
با دقت وره بشامه	I examined her carefully.	I took carefully away.
مگر اینکه اون موضوع ره درسسی دونه	unless he knows that subject well.	if he don't know how to get it right.
ولی این موضوع هچ اهمیت ناشته	but what did that matter?	but it had never materially varied.
من وره همراه ات تا زنای دیگه خارج راهی هکردمه	I sent her out this morning with the other young woman	I took her out, with a woman.
ولی گمون نکن که این موضع ره همیشک ونه جا جا دمبه	but you needn't imagine I shall keep your ridiculous secrets.	but I do not think that will always be the case.
شه دل دله جا خنده سر هکرده	bursting into a hearty laugh	what the laughter was about, drowned all the rest with his heart
مگر اینکه فلک شه اینتی بخواهه	unless he wanted to be noticed.	unless the deceit comes to him about it.
وره که بدییه بردگرسه شه اتاق	he disappeared into his house	observing her, took her into his cabin
وره خواسسمه که خاتم مه قلب بوئه	I kept her in my heart	I asked her to have a heart at my house
بیدون عجله دیر دیر ره دوس داشتنه مونند د تا پیر خواهون.	loving each other like unhurried old sweethearts	they were seeking an excuse for leaning down every way to the old couple of them
یکدفه یه چیزای واری بونه که اما هر ات تا وشون جا ترسمبی	he will immediately become whatever each of us most fears.	suddenly there was something which resembled fear.
اینتا بییه که اون دور ور چرخ هیته	so he searched around	did it walk round he had been listening.
