source	reference	translation
اصلا اشتن وضعی کو ناراضی نییا	her mind had no distaste for her own set	which had never been easily accounted for as belonging to the sense of haste
کلایدی اْشتَن قایلی ویر بَرشَه	the obligation faded.	clyde remembered his own stories
وا نی اَمون نِدوعَه و دو و دوشابی یَندی دوشَه	I never see the wind blow so.	it got on his mind and turned his brain
اما شازادَه اَی کو نار دَبَه	but the old prince interrupted him.	but the princess objected to it
تندَ رگی خونِ ایدَفَعی آپَرکییَه	turned into a rout because of a devastating downpour.	the blood had dried just one lock into a stiff cowlick.
ها چیمی سَرَفا دَپَرچین آپَرچین کَردمَه که چمه درزَه کلَاس بْبو.	arranged it for the future schoolroom.	I checked she was correct again.
از کشیشیمه و پی هرچی بدگْمونی کو برزیمه بْبوم	I am a priest and therefore I ought to be above suspicion	I'll kill the clergyman and I'll kill whatever I can do.
هَلا هری نَه شیش گْلَه پیلَه فاصیلَه داری	still lying on the staircase six steps below him.	it was marching on six immensely long, hairy legs
سه دَقَه تمون اسبی حرکتی زْت آبا دییِسی	watched the horse's action for the space of three minutes	for three minutes more, and again he saw a horse's stirrup.
ولی فْکْر کَردْمَه غم و غْرصَه چیزییَه کو هر کسی دس دَه	but I thought grief was something you felt anyway.	but I thought that the grief I ought to be in the hands of none
پیلَکونی کو پِرشَه تا راهرو کو آرَسَه به بَری	went up the staircase to a door in a corridor.	staircase to the door.
هر چن کْ هده زحمت مْزی نِداری	though with but small success for their pains.	though he would hardly have borne them out.
در نتیجَه وکیلی گِتشَه تا اَوون یَندی کو سیفا آکره.	but sent an intermediary to arrange the terms of the separation	so he stopped and turned about quickly to face them.
چیمی بَه نار اْندَچی نِپیما کو تاو دَلَکیم.	for I have never had such need of haste before.	I've had enough of it
فْرمونی کو چِه شو اَی دوعَه	at the orders her husband left her	the evening prayers were over.
کنجکاوی و دَقَتینَه، عجیبَ زمینی ک بَلَکِما چه دایر و کناری دییِشتْمَه	look around me with some interest on the strange land that I was in.	I glanced round, curious and confused, looking at the sides and sides of it, just now to see.
پِشتی نه سْنگَه کوئَه سری خْتَه	lay down on his back on the heap of stones.	laying his back on the pillow
قرار نییا هَنی اَی بْوینیم.	I was never supposed to see him again!	I'm not going to see him again.
انگار مجبورینا بَهَرزین اَع اشتَن لوعَه بکَره.	as if they were forced to let him say it.	as if it were forced to move her.
اْمَه کو از تْلیمَه شومَه کَه را.	that is why I hastened to you.	to yield was out of the question.
نِخام دِ ام موضوع بارَه لوعَه بْکَرْم	I don't wanta talk about it no more,	I don't want to talk about it any more.
پی تْ هشدار بدَم ام اتاقی کو نی پیللَه تَرَه.	I should warn youit's bigger than this room.	I warn you that this room is a big bug.
اْشْتَرا و اْشتَن خْردون را دکتر گِتَشا	for herself and the children she employed a physician.	for, going up to the doctor, he begged him to go!
دا جایی کو بی موفق بِه پیله مقاماتون میزی آمادَه آکر	she did everything possible to keep the places at the table of honor in order	even if they persevere in doing well.
اشتن ما نَسَ وجودی جبران بکر	a recompense to you for his mother!	that his existence could not be neutralised by replacing with something more delicate the comfort lost
اسبی نْخْتَه پِکَردْشَه شَه رْواری را	spurred his horse and galloped into the river.	the horse slipped and fell in the mud.
من نی چْمْ چْپْع چْپْع ایدامَه دوعَه.	I still humming my little tune.	I will pray for the dead.
چن پَلَه یَخْش دَسمالی دِلَه دَکَردَه و چه سری پِنوشَه	ice cubes on her head	with a few backward sweeps of his hand he had overthrown two more assailants
دَکَشْشَه و اَی کو اْشتَن زوئَه عَسکی بَرونتِه را ایستْفادَه کردْشَه	she used it to push out her son's photograph.	he flung it off and use it soon.
تْ اْشتْ وَر دِ فیکر کردا کو روکَه جنگی مْنَه بْکَریش	you reckoned on a bickering!	making up her mind to fight me
دْلَه سونینَه ایلَه اتاق نی مْن آدَن.	I should be given a small room as a favor	she was placed in the drawing room.
اسلَحَه و گوللَه کو بهتر آزونْم	than either a bullet or a knife.	I know the rules and rules of the hunt better
هر کس کْ ایی دَفَه شوهْرَتی طَمی چَشَش بْبو	once you've had that first taste	but for the first time the husband has a red face,
یا سَی بْکَر اَ حال و هوا دیلَه کو یَکی دْ ساعتی بْخسْه	or trying to snatch an hour or so of sleep	either to try to stay up or down, for two hours or four hours
مْرا چه مونی هیچ ایتفاقی دَلَکَه نییا.	just as if nothing had happened.	I thought nothing ever happened.
ام کارینَه بیجَه تی چه پوس و خَلا پِزِرَه.	tearing both skin and clothes to some extent in the effort.	without that you run no small risk of being eternally stove and sunk by him.
چم سرنیویس اْمَه کو ام درازَه روزی جان بْدَم و سختی بْکَشْم	I shall have to toil and moil all my days	I'd have to lay low for all day here.
ایی آدمی دَس دَرییَه کو تازَه شروع کردَشَه و حاضْرَه مَلْکَموت چه جانی ویگِرْه ک تا دْوارَه بی عاری بْکَرْه	it's the hand of a man that's started in on a new life, and'll die before he'll go back.	with a horrible oily gurgling, went clean out of sight!
بَد نی سَی کَردَشا بقیَه ناری بیگِره کو کیکی مَهَرن.	as earnestly tried to prevent any body's eating it.	he tried to keep himself quiet, to not panic.
تا وختی چَوون چِمی ایسبینَه بَرومَه نییَه از مشکلی نِدارْم	I'm not really in trouble until I see the whites of their eyes.	I shall never have grown out as long as I live.
از اینتْظار نِداریم کو اشتَن بْبیم	I hadn't expected to be myself.	I didn't expect to see him.
هر چند کو هَش سال ویشتَه نِداری	for, although she was only eight years old	though he could not have been more than eight
پی اول ْببون چون کْ سْردْ ویشتر از ایی نفری بَرشِه را راه ِنداری	both of them could not be first, for the ladder would but admit one man at a time.	because they were already on sufficiently intimate terms with him
هیچی جز خاش ها نوعَه نییا	naught was there but bones.	it is only according to his good pleasure.
میزی دایرو وَری دییِشتِه ایی کردمَه.	I look helplessly around the table.	I looked round
زمونی کو ها کو سَخت آبَه.	not even the length of time he had been imprisoned	I'm like having a tough time.
اَی دَکَشْشَه کَه را.	dragged him to the house.	dragged him back into the house.
شومَه اولین نفری بَه کو ای کو خوَردار بَه.	you'll be the first to know.	you was the first that found a son.
شومَه نَه واتْمه اَز دِ کشیش نیمَه	I told you I ain't no preacher	I'm not a preacher no more.
فْک کَرم چْمْه مین نَه اَنگیشْتَه کو روکَه تِی دراز تَرا.	seemed to be somewhat longer than my middle finger.	I think the upper hand must have been a bit too extravagant.
هَر چن کو هش سال ویشتَه سْن نداری	because he hopes to be forgiven	it was not likely to be more than eight years.
ناباوَرینَه چمه کَلَه ویللا دومَه.	I shook my head in disbelief.	I turned my face upon the pillow
اْم چییِن باعیث نِبون همَه چی ویرْم برشو و تْ بْبخشم	I still think you were hateful that night and I never expect to forgive you.	I forgot everything and left you in disgust.
چِه دیل جدوَلَه حلَه کری را تنگ آبا	he missed doing the crossword.	there was a good deal of talk among them in the subject of the impending battle.
ها کو اَی چال کره تا چَوون سَس ویمِرْه	they'll bury him right there.	where he buried them in order to allow them to go.
ولی شَکَرْش ویر برشا	but he had forgotten the sugar.	but he recalled the composure
عمیقا دییَرَه فْکرونی کو ویژَنیا.	was deep in thoughts of something else	thinking deeply about her.
کلا اْشتَن سری پِنوشَه و نْشتَه	put on the hat and sat down.	pushed it away when it got too inquisitive.
اَی اکسیژن پیشا.	he needed oxygen	holding his camera.
اََنی هَچی و اَلَکيیَه خرجی.	not by spending as he pleases	but nothing more, and the very mention of that weary pacing to and fro.
پارسال وَخْتی کْلا اْشْتَن سَری پِنوشَه.	when he'd placed the hat on his head a year before	she reminded him of night calls to death and calamity
شاید هْمْ زویی ايزْدْواج بْکَرْه	may even be about to marry her before he leaves here?	but she probably will marry soon.
دِه کسی نِشا چِه ناری گِتِه.	nobody seems to be able to stop her	they were stopped by no one but himself.
ایلَه ترانَه اهمیت، چِه کَلَمون دِلَه کو دِرییَه.	that the whole meaning of a song lies in the words	of vital importance for her to understand the essential points of the impending battle
از هیچوقت چْمْه زْندْگی کو هْنْدَه چی خْشال نیما	I've never been so happy in all my life	I should never like a woman bad enough to have.
فیکر مَکَه کو تَنْخایی بو چِه وَری کو طاقت وَردِه.	don't you go fighting them alone.	not think of him but a man capable of letting her go.
چِه قَشَنگَه بال بَروما.	her beautifully moulded arms bare	let his arms float wide and limp in spite of the pain.
اَگَه دْرور واتَه بْبو ایلَه خاصَه وَشتَن پی بْکَری.	if you are telling me a lie, I'll lead you a pretty dance.	if he had not insisted, he would say that he was the happiest man alive at this instant
چِِْه آخْر نی ظْلْماتا	his end was night.	it left me in darkness.
نِزیکا چِه قَلف ایست بْکَری	making her heart jump.	he abutting it a small greengrocer's and next to that a tumble down tobacconist's.
دِ اْنْتَه آدمی ایتْماد مَکَرْع	he would never trust a man like that again.	no one then longer stood who had faith in him.
لْکلایی شی آبا کو چِه دِلَه کاغذ دِرییا.	which was, like all the rest, covered with papers.	almost crumpling beneath the weight of a disapproval she had never known before.
مِثیکْ آدمی پاصْدا آ.	I think I hear some one coming.	as a man behind a culvert.
از پینج سال پیرتر از اْمیمَه کْ اْشْتَن را دْرو بْوام و چِه نومی بْنَم شَرافَت	I'm five years too old to lie to myself and call it honor.	I was fifty years old when I came down and dropped the blanket and hid my saw.
دْویس هَزار دلار مبلغی چْمْ وَری کو جَم آبا.	I must be holding two hundred thousand dollars in bets.	I'd change de weight er my finger on um, not f'r ten hund'd thous'n billion dollars this afternoon
چِه کفشَ سازی سيني و چِه ناتمومَ کار هْنْتَه اْشْتَن جا سَری پِرییا	his tray of shoemaking tools, and his old unfinished work, were all as usual.	his belly cascading over the waistband of his tight bluejeans, and his pair of damp, stiff corduroy trousers
از دْز نیمَه ولی دْزی پی بْکْشْم.	I am not a thief, but I'll murder my thief.	I don't mean to steal, but I did kill him.
اشتن صْدا یَواشینَه بْلَن آکَرْدْشَه	he addressed to him in a gentle voice	she added quietly.
حتما جایی سَفْم کَردَه	I must have done something wrong.	I'll have to try to wash them out.
هْنتَه دِه شادی و محیبَتَه اَسْرگ ویکَرْدْشَه.	shedding such tears of heartfelt joy	so give the thought to his mother
بعدا شاید چِه جاذْبَه ویشتَر نی آبو	then the attraction may be the greater.	that it might not be repeated after a while.
هیچ سَفی نی چِه دِلَه مَبو.	without any mistakes in it!	there was no trace of doubt in it.
اول دِرِه فیکر کَردْمَه کْ امْ سيیا مجسمه واقعیَ خْرْدَنَه و هْنْتَکی اَی دارْن	at first I al most thought that this black manikin was a real baby preserved in some similar manner.	I thought at first that the very idea of scratching this picture was fitting and life like it.
ایا آش پجه جیگایه	this is the kitchen	I'll have enough venom in the kitchen.
دیه پرچیه نشام	I've had enough of it	I didn't even tell my mother till it had healed up.
خلک و کلنگشون اوعه برده به	they took the spade and the pick there.	the people around him shrieked and yelled.
خوییم کشه و اچرم آدوعه هی	I sighed and gave her the key.	I took it very carefully in my arms and in my arms.
بیجَه تِی اَی گِتَشَه.	feeling a little overcome.	but he held her tightly.
کمَ تِی اْم گردْ خاک چْمْ سر نْشتَه و باعیث بَه چن دَفه سَفْر بوئَرم	some part whereof flying up to our faces set us both a sneezing for several times together.	I put the pile of dust on my head and caused it to gape.
موهیمَه راه حلی کو پی هَتَه عمل بْبو	which is such that I have made it my law of action.	very important to her to be secure of a comfortable provision
کورَقو اْشتَن قبراسونییَه سَسی شی جواو دوئَه	an owl answered with his sepulchral note.	interrupted the boy, with an anxious entreaty
اْمی ایی ایتْروم و ادبینه قْبولْش کرْدَه	who received him with great civility.	took a trembling peep.
شوالیَه اشتن تموم زورینَه اَی دَکَشْشَه.	though he pulled with all his might	then hitched him for utmost.
ام بدبختی دِ واقیعا باور کرده نِبو	what incomprehensible misfortune	had never believed in the second visit.
اول اَی ایله دَسینَه بعد هر دْ گلَه دسینه گِتْشَه.	he took it first in one, them in both his own.	he took her first hand in one hand his pickaxe in the other
هَمَه پی بْشوعَه چِه دِلَه بْوینَه.	make sure yeh can see' now	all ready to see into the house.
انتَه بَه کْ آخرین َدَفه را سَکْرات کردْمَه کْ چه دوستی جلب بْکَرم	I was moved to make a last attempt to regain his friendship.	I made the last acknowledgement to his highness for so great a friendship.
نشا ا قراری کو پَری گینِه پیش یندینه نوعه شونا سَر حاضر ببو.	he would not be able to keep an engagement with her that night, for instance, that he had made a day or two before.	the different forms, as it were, of a different species.
غمناکه سکوتی دادگاه کو چیر آبا	while a painful silence reigned in the court room.	the sound echoed dismally into the silence of the court.
ام دفه چه عَصاب تمون خْرد آبا	his nerves were terribly overstrained by now.	he felt an electric response to his person
اشتن ما نَه شو کلیسا و ناخَوَری ناخوشییَه حالی اَی دس دَ و نِشا کو ها بْمونْه	was at church with her mother, and suddenly overcome by indisposition, arising from her interesting condition, she could not remain standing,	while the mother, reclining by his side, had no intermission.
اَ نی اْنْتَه کاری نَه کْ شوی هْم وقت، ام جادوگر و غولی نَه کو چه دایر و پَرَه کو َمندینا	besides this kind of thing's too awful, here this time of night with witches and ghosts	it was not their way to suppose any magic could be told.
مرْا چه مونی ساعت یَک شَوا کو کوزتی ایله بْلَندَ قَهقَهَه مَسَه.	at one o'clock in the morning, possibly, she heard a loud burst of laughter	now the clock ticking on the mantelpiece beat like a hammer.
دادگاه رای اِلامی موقو چِه وَر مَندَه بْب و اْشتَن چی جزئیاتی روزنومَه را گزارش بدَه	on his day of sentence that she, his mother, would report the samefor him.	but a short time only had elapsed when a judge he came up and gave him a report of his prerogative.
اْم اَگَه راس بْبو از یقین دارْم کو ام تیر کمونَه ویدار پی پْش بْبو	which if true I take to be good evidence that this harpooneer is stark mad	I'll believe that if this wasn't true, I'd draw that aim.
سَبا دِ چْمْ تَکی مَندَه مَبو	or rather him who will no longer be my servant to morrow	it gives me the tufted look of a lynx's ears.
امَا اشتَن دیل دِرِه هرگز اَی وَیلش آکَردَه نیا. دْرْس مث اْمکو اَ جوون واقیعا خوبَه زوعَه اییا	but in her heart she had never given him up, as though, indeed, he had been her son.	but she never saw him alone, do not even think of him as a good correspondent.
اْم موقی کو ناامیدینَه بْرَمو کردْمَه و اْشتَن ام دنیا کو یتیم و تَنخا ویندْمَه	I had already broken out into a desolate cry, and felt an orphan in the wide world.	I grew disappointed, and the moment I was lost in the world I was alone.
ام تکلیفی یا کو حَیقَتی از حق نداریم و اَ حق داری کو قْبولْش نِکَردَه.	a proposition which I was wrong to suggest and he quite right to refuse	as a slight token of my gratitude for the honor done me
اشتن باعیث نیگرونیو و تَوشیشا	was a point of painful solicitude	which will not yield if it is strained.
شَه اْشتَن ایل و تباری پیگِره و آگَردْه	would bring the whole hornet's nest about our ears	seized her skirt and gave her the old lady a change of clothes.
ایلَه مِخی کو دییاری کو گینا آرْیَندْشَه و دقتی نَه اَی تاوْندْشَه	he tied them to a nail in the wall, and carefully plaited them.	peered over the edge.
بلندَه روحی و میرَوونَه دْلی داره	able to understand her position and her sorrow.	he has a high soul and melancholy heart.
از پی کسی لوئون کْ چْمْه خوبی پیشَه تا آخْر گوش آکَرم	I want to hear and understand my benefactor's words.	I'll need more than a nice guy to talk to her.
ایدَفَه هنی ایله ایسبییَه کاملیا گْلْش ویگِتَه	she received a white camellia again	suddenly, he again seized his trumpet
ارلاندو کو خواسْتْشَه تا اَی ایفتْخار بْدَه و ناهاری یَندینَه بَهَرن.	asked her whether she would honour him by lunching with him?	she asked him to stay to dinner.
هیچ ویندَه نیشا کو مِردَک ها کو دَوْیَردَه بْبو	had not seen the man pass.	she never saw where the man was gone.
وقتی کو اْم اَویجَه جا دراومیمه	but as I was making my way among these crags,	I set off when I got out of the cave.
کو اشتن عیلمو حدسون خَیلی عیتقاد داره.	who will certainly ruin himself in experiments	which she is most familiar in him and which attracts people to virtue and friendship.
چه خِسْرْگ اشتن وِیوی کو بدش آ	her mother in law detested her	to what headsman each of them belonged.
ویمَندَه و اشتن دایْرَه دییِشتْشَه	after stopping to look about her,	he stopped and looked about him
تا اَع موقی شومَه سییا خال کْتَه تِی نی ارزش نداره	in the meantime, your black spot ain't	you would have deserved it, if it were not worth your own time.
مردمی وَری آوروریزی سَرَفا باک داری	he was afraid of creating a scene in public.	you would have sufficient thought for both yourself and her.
همی سَرَفا تمون گَوَنی آبا کو با امْکو اشْتَن بقییَه نه کاری نِداری بقیه تمون لَجینَه اَی گیر دوعَه‌شونا	he was angry that people should go on being interested in him when he took no interest in them.	constantly losing the thread of his ideas, and constantly losing the thread of his ideas.
اول چیمی سَرَفا کو اَ مُدیل خلا دکرده عادت کردشا	first because his personal taste would not allow him to dress in any other way	it was the first thing that he had accustomed himself to the subject of the education of women.
سانکو وییَر پییا کو ها پا مَدَنَی.	but though he would have rather not entered it	picked up a most valuable wild things that were lying there.
هر چَن زوتَری اومیمَه تا اگ بشام شومَه را آرَسم.	though I have come only to aid you if I can.	I must escape at once, if ever you wish for me to come.
زورینه شاشْتشَهْ چَلْکی بییازْه	she could hardly lift the pail.	he tried to raise himself
شراب کو اَیرا‌ بِتَرا	why did he not take wine?	where wine is much better than wine.
مَندَه تا ایی دَقَه تَمون آبَع	he allowed a minute to pass	waited for it to moment to clear.
ام تلگرافچی شون بَرکَردَه	that the man employed there was dismissed	he had mentioned the telegram
از احمَقیما و هیچکس خْش نِداره پَخمَه آدَم ایدَعی چیزون آبو.	I was stupid and nobody likes to see a stupid guy wise up.	I was not afraid of what any body can do.
کارهنینی واتَه کو صَبا اشتن تصمیمی اَمَه را وا.	he said that tomorrow he would let her know his decision.	he said that he must escape, that he had to get up early in the morning.
دقیقا هَه ساعتی کو زیرَه شَوْ خبر دوعَه شا	precisely at the hour named the night before	by a perfect hour of appointment for the following night
تْلاری کو شَه تَجَر و پیلَکونی کو تْلْلَه شَه سْرا را.	through the ballroom to the anteroom and downstairs into the yard.	he began to utter profuse and doleful lamentations over her body
اما الان خَیلی ویشْتَه اَی پِرَوْشْ کَری	you're much more her now	but now it was only his own property.
مَلوما چَوون دَخوندِه مَسَه نیشا	that it was doubtful whether she had even heard their calls.	she had not heard the train moving back.
هیچکس دیگَه نی نِدارْم کو اَیْکو تقاضا بْکَرْم	I don't know who else to ask.	I have no one else to ask for.
روزنامه اشتن ما دست آدوشَه	he now passed the paper over to her.	handing her the news to her mother.
قطاری نی وَنْدْشونَه آتلانتا را	so our train was sent here.	until the train turned a corner
دقتینَه اَی ایسْفا گِتْمَه	I examined her carefully.	I took care of it.
مَگَه امکو اَ موضوع هَمَه تییِه بْزونو.	unless he knows that subject well.	I won't think about it now.
ولی اْم موضوع اَمییَتی نِداری	but what did that matter?	but it was unintelligible.
من اَی ایلَه دییَرَه یِنَکینَه وَندَه خارْج	I sent her out this morning with the other young woman	I took it very carefully in my hands.
ولی تْع فیکر مَکَه اْم موضوع همیشَه ایکو جا دم	but you needn't imagine I shall keep your ridiculous secrets.	but you needn't keep that.
اْشتَن دیل دِرِه خنده کَری	bursting into a hearty laugh	chuckled in sudden relief.
مَگَه اْمْکو فلگ اْشتَن هْنتَه بْخا	unless he wanted to be noticed.	if he had not thought of her at all.
تا اَی ویندْشَه دَرشَه اْشتَن اتاقی دِلَه	he disappeared into his house	for he remained in the rooM
اَی پیما کو چْمْه دیلی خاتم بْبی	I kept her in my heart	I was willing to become a lady.
بی اْمکو تاو دَلَکْن یَندی خْش دارین ایلَه پیرَه عاشْق و مَشوقی شی	loving each other like unhurried old sweethearts	without any relaxation of anger, or any material digression of thought.
زو اْشْتَن قییافَه ایی جوری آکَرع کو اَمَه همه گلَه اَوون کو تَرسَم.	he will immediately become whatever each of us most fears.	I saw a sudden doubt in them, and then astonishment.
اْما کو اَع دایْرْع وَر گَردی	so he searched around	I'd hate to think of him too.
هنی جونَوَرون جانی را شو	will go back into animals again.	still compact and in close ranks, mounting ata full trot
اشتَن ْهر تْفاقی را پی آمادَه کرده	prepare yourself for every emergency.	evidently prepared to meet all objections be they what they were.
اْم خْدایَه کو تْع ژَندَه تا بْمِری	when he is striking you dead?	who was praying by the side of the corpse
کو شومَه را عارَه کو مْنَه خیشی بْکَرَه	that you decline allying yourself with my family	for, that you are one, and of those that profess knight errantry
ام شرطی نَه کْ چاکَه رفتار و تواضع رعایت بْبو	provided that a proper humility of behaviour is at the same time maintained.	if he was not bound to be fairly well receifed.
دْرْسَه کو اَگَه آخْرنَه سَری اشْتَن مَیلی نَه رفتارْش کَردَه بْبو.	it is true that if he had done as he liked at the last	he believed that, should you have been fortunate enough to have escaped the fire of the sentinels
ممکینَه ام مایَه شورَه چَوون سَسی ویکْشتَش ببو.	this fog may have deadened them.	perhaps starved at that, by the powers!
ایدَفَعی اشتن جا کو ایشتَه	then he suddenly arose	though he was still there.
اْنتَکی اْمی را کْ ام حالی کو دَوَزی‌ آرْمینَه تْلاری کو شروع کردْرَه پْرد‌ِه	you betook yourself slowly to pace the gallery.	which treated him as belonging to the sense of haste
چنان رَند و اینواختَه سسی کلاکی ویدوعه سرفا را سازیَ.	such a steaming and droning rose from the downpour	bending, struck over the sandpaper of the parapet.
چون یا شومَه پی رضایتینَه ام مسئلَه شومه را حل بْکَرَه	for you must either satisfactorily settle this matter with yourself	to be happy yourself and to be happy in your decision.
یا پی الان بشوم یا هرگز مَشوم.	I must go now or I shall never go.	I won't go and tell him now.
روکی سَر تا الان یَندی ویندَ نیشونا.	they hadn't seenm him since they was boys together	so they had never seen each other alone.
البته از توقع نِداریم بعد اْم هَمَه مدت مشایْمون اَی تْلَفْتِه	I agree we would have expected to have found her by now	I'm not going to suppose that I should have to spend the day on him.
هیچ ناراحت نییا از امْکو کسی لوعَه‌یی بْمَسْه	she said, and she did not trouble to lower her voice.	but no one thought of trouble to communicate with him in any way
چْمْه عقیدَه دِرِه ایزدْواج ایلَه مقدسه اَمرَه کو پی اَیکو پیروی کَردِه	that I look on marriage as a divine institution to which we must conform.	I believe that the very idea of marrying this is repugnant to me.
