source	reference	translation
ئەمانێ سووسک ئەێ دەڕەس ئەو دۊر بی	but it was safe out of his reach.	but the drunken imbecile was out of his reach.
گشت ئاوەخت و ئارزووەلم دریاوە ڤارا	I have lost all my illusions.	I was standing there all the time and all my life.
ساێلەوان یا مردۊن یا هەیواوین	all of them silent now, their owners dead or fled.	For they were devoted to prayer and prayer.
ڤە زۊیی ئێ توڕەکونا گوجەرە، ڤە شێڤە ڕێ ئەڕا ڕەدبین گورج بییەور	it soon stood wide open also.	in the taste displayed in furnishing, and in the rapidity with which it was executed
ڤە یەێ قەتئییەت ناهەڵمانە و دڵسەرداکەرێ فەمیم گ یە دوماێن ساڵ منە	I knew with sudden, chilling certainty that this was my last year.	I understand with a familiarity and a fascinating insignificance that it's my second year.
سە دەم وژمە بەسریا هیشت	I kept my mouth shut.	I flung myself on my face.
ئیمە جارێ هایمن ئەر ئە جاێ گ هووسیاویمن	we're still where we were.	we've got to get places where we're going
دەرجا زانستم گ ئێ کلیلە هن کوو بی	I knew immediately what this key was to	I knew the key was there.
سە تو مەتۏنین سەر ڕێ وژت بگرین و من ڤە تەنیا بیلین	so you can get the hell away from here and leave me alone.	So you can take your way and leave me alone.
ئەمانێ کەسێ زەڵە دخاڵەت ڤە کارەێرە نیاشتێ	but nobody dared to interfere.	But none of them were willing to do anything.
یا یە گ ناخودا سەرە مەشکنتێ	or knocked on the head	Or else he's in a hurry to deal with the whale.
ئەو تا نزیکەل ئێوارە ئەر ورە مەن	there he remained till nearly nightfall	He was there until midnight.
گ ساخمان ئەسڵییە ئەوە، یەێ ڕووژێ لانەهۊ کوچکێنێ بی	as though it had once been a large stone pigpen	that the kingdom of his mind was indeed a small one
یە کار سەخت و پڕ ژانێ بی	that was painful and difficult for him.	This was a busy end.
داخم ئەڕا یە ئەێ توو جاکەت ئاوردینمەێرە	I'm sorry I've dragged you out of bed.	I'm sorry I tricked you.
گ ڤەخت ڕەسییەسێ تو کنارەگیری بکەین	it's time for you to step aside.	when you had some more than enough of them.
ڤە هۊچ شێوەێ ئمکانم ئەڕان نیاشتێ	as I could not possibly have done	I have no way out of this.
شەک نەێرم بیتێیە بائس ئە مردن ژەڵاوێنە	I have no doubt that it led to his tragic end.	I didn't care, I thought, that the place of his death was a dark mountain.
هەنێگ ڤە خێاڵ یە گ دوز هەتێیە و سێخ شوومینە بردێیەسێ	when he got the poker in case of burglars	when he has come down and given himself to drink the imaginary trumpet
ڤە ئەسپ کرند یانێ خزمەتکار هامکار من دەستوور داێ	ordered the sorrel nag, my fellow servant	And he stood in the midst of his saddle, and took hold of the saddle.
ئەڵڤەتە تەنیا یەێ سڵامەلەیک ڕەسمی	that they had never gone further than formal greetings	Of course, it's only a matter of an official greeting.
گستێ بچوو ئەو نام دیتێ دەرە ئەێ ناما بەسیایە	but the bolts were in place.	He threw a drop on the door and put it in front of him.
م خوەشاڵم گ ئەو ڤە مەوقە هەتێیەسا	I'm glad she got back in time.	I am glad she has come to dinner.
ئەمانێ ڤە گومانم گونا ئێ هەمکە بەدبەختییە ها مل منەێرە	but I take all the blame upon myself	but I doubt the very day when the wicked will come to me.
دەرجا چەم ئەژ ئەو هێز داێ	looked quickly away.	as I held his eyes out
جەنگەڵ ئیسکەتە ئەژ ڕەنگ سێ بییەسە ڕەنگ بۊلی	the forest was gray now instead of black.	the young man, now, was in three
ئێ کارە ئیمە ڤادارە تەمەڵییە مەکێیا	which disposed us to sloth	It's a perfectly good thing that we did.
گ ئێ ڤاڵە، تا ئێ ئەندازە کردۊتێیە ماێە ترس و ناسا تەبیعی	that so much invested the whale with natural terror	but, as he had done enough, he was terrified of poison and unnatural
ئەڕا یە گ دی دتەکە نەونێ، شوونە تەسمیم گرتێ ئەژ ڤەتەن بچووئەڕیا	in order to escape from her, he determined to quit the country	Because his daughter wasn't with him, he decided to marry her.
هۊچ ئەژ دووخ وژ ناڕازی نەوی	her mind had no distaste for her own set	He didn't feel anything out of his grief.
تەعەهود وژ ئەێ ڤیرا بردێ	the obligation faded.	He took the watch back.
ڤاێژ ئەمان نیاێ و زەمین و زەمان ڕشانێ ئەێ یەک	I never see the wind blow so.	but the earth and sky were at peace.
ئەمانێ شازادە ئەژ ئەو کەتەو نووا	but the old prince interrupted him.	but the prince did not pay attention to her.
ڤە سانگە ڕەگبار تون و ناهەڵمانێکا پشکیا	turned into a rout because of a devastating downpour.	And he stood in the midst of his saddle, and took a heavy baton.
ورەلە ئەڕا یە بانان بووە کڵاس دەرس ئیمە ڕێکم ئاوردئرا	arranged it for the future schoolroom.	as if to thread a path for our own.
م کشیشم ڤە مەی ئەژ هەر سووئزەنێ دۊر بوم	I am a priest and therefore I ought to be above suspicion	I'm going to have to deal with any kind of scent.
هالی شەش پلە ڤەگەرد «هەری» نامتاقان بی	still lying on the staircase six steps below him.	It was still unusually rigid with six gradations of galleries.
س دەقە تەمام چەم دۊرانێیەر هرەکەت ئەسپە	watched the horse's action for the space of three minutes	I've been waiting for this all day for three minutes.
ئەمانێ فکرم کرد خەم و خوسە چێکە گ ڤە هەر هاڵ ماوە تۊش ئاێما	but I thought grief was something you felt anyway.	but I felt a pang of unease to face a general explosion which would sweep across my men swarming like ants over the booty with a blast of jagged fragments.
ئەژ نەرداون چێیەو بان تا ڤە نام ڕاڕەوەئەێرە دەسی ئەو دەرێ	went up the staircase to a door in a corridor.	They didn't pay attention to her, and there was nothing left.
هەر چەن ئێ هەمکە زەمەتە پاداش شایستەی نەدریاتێیە بێن	though with but small success for their pains.	Every thought except that vanished, leaving him nothing but an unpaid servant.
دەر نەتیجە ڤەکیلێ کردێیە ڤاستە تا جییایی ئەو ئەژ ئەو ڕێکرا بارێ	but sent an intermediary to arrange the terms of the separation	but he had avoided passing through the villages of his ancestors
چۊن زۊتر هەرگس ئێ هەمکە نیازە هەلاکردنم نیاشت	for I have never had such need of haste before.	I don't need to be bothered any more.
ئەژ دەسوورێ گ شۊیەێ دا ئە بێن	at the orders her husband left her	from the boughs of the trees
کەتۊمێ نام زەمین ئڵاجەوی، ئێ ڕۊ ڤێرژی و سرەژە پایمەر دەور ڤەر وژم	look around me with some interest on the strange land that I was in.	I put it on the ground very well, it warn't much like a face at all.
ڤە پشتا ئەر بان تەتێ کوچکە ڕاجە بی‌ئرا	lay down on his back on the heap of stones.	He left the letter behind him on the divan.
قرار نەوی دوگلە ئەو بونم	I was never supposed to see him again!	I wasn't going to be able to keep it from her.
بگر ناچار بین، بیلن ئەو قسە بکەێ	as if they were forced to let him say it.	but he had to speak to her.
یەسە گ م دەویمەڕا ماڵ هامە	that is why I hastened to you.	I love you so much.
نمەێم دی دەربارە ئێ مەوزووە گەپ بەم	I don't wanta talk about it no more,	I don't want to talk about this anymore.
مەێ هوشدارتە بێن دەم ئەژ ئێ ئووتاقیژە قەوینترە	I should warn youit's bigger than this room.	I'm afraid I shouldn't be able to keep it in another room.
ئەڕا وژ و ئایللەی دوکتوڕێ گرتۊتێ	for herself and the children she employed a physician.	He's on his knees and in the children's courtyard.
تا جاێ گ ڕێ داشتێ تۊنستێ مێز سەرکردەل موهم ئامادە بکەێ	she did everything possible to keep the places at the table of honor in order	so that he could get away as quickly as possible to place a table for his servants.
جوبران ڤجوود بەدهێرم داێ بکەێ	a recompense to you for his mother!	I had a line about my waist
مەێمێز داێەر ئەسپەی و چێ ڤرێ لا ڕووخانە	spurred his horse and galloped into the river.	I put it on my horse and sprayed it right in front of him.
منی ڤە لوورە و گورمە وژم ئدامەم دا	I still humming my little tune.	I've been looking for this myself.
چەن تیکە یەخ ڕشانێ ئەێ نام دەسماڵە و نیای ئەر بان سەر ئەو	ice cubes on her head	a glimmering of light in the palm of her hand and not in the palm of her head.
کیشاتێ و ئەژ ئەڤە ئەڕا ئەێرئاوردن ڤێنە کوڕە بردێ ئەوکار	she used it to push out her son's photograph.	she explained that she was suddenly running for the baby.
تو ڤە لا وژتا فکرت کردۊ شەڕەگوجەرە ڤەگەرد م بکەین	you reckoned on a bickering!	you had thought of ducking with me.
ڤە سانگە بەزەی ئووتاقیژە مەنە من	I should be given a small room as a favor	he accompanied me in the office of watchdog
ئەێ تفەنگ و گولە خاستریج سوراق درم	than either a bullet or a knife.	I have a red face and a red face.
هەر کەسێ گ یەێگل مزە نام ئراکەتن بچەشێ	once you've had that first taste	whoever it was might go away after a single attempt.
یا یە گ هەوڵ بەێ ڤە نام ئە هاڵ و هاواێرە یەک دو سات بهوەسێ	or trying to snatch an hour or so of sleep	Or else he's trying to stay in the air for a minute or two.
بگر هەر ئتفاق نەکەتێیە	just as if nothing had happened.	It's almost as if it's not happened.
ڤەگەرد ئێ کارە قەێرێ ئەژ پووس و پرتاڵێ دڕیان	tearing both skin and clothes to some extent in the effort.	with that he had avoided passing through the villages of his nostalgia.
چارەنۊسم یەسە گ سراێسەر ڕووژ گیان بکەنم و ڕەنج بەورم	I shall have to toil and moil all my days	I'm going to have a good day, and I'm going to have a good lunch.
ئەژ ئە بڕ ئاێمەلەسە گ تازە پلکیاسە ژیاێن نووئێکا و ئەڕان ئاسانترەسێ ئزرائیل گیان بسینتێ تا یە گ دوگلە بێئاری بکەێ	it's the hand of a man that's started in on a new life, and'll die before he'll go back.	among the many who had just made his acquaintances, and who had soon found an easy justification for his surrender.
ئیگلیژ هەوڵ داویتێ نووا ئەواکان بگرێ تا کەیکە نەهوەرن	as earnestly tried to prevent any body's eating it.	suddenly she endeavoured not to let the light spill into the boy's room
تا هەنێگ چەرمیی چەمەلان دیاریا ناو گێچەڵێ نەێریم	I'm not really in trouble until I see the whites of their eyes.	Until I don't see the blood flow in my pocket.
م چەمەڕێ نەویم گ وژم بم	I hadn't expected to be myself.	I didn't expect to hear it.
چۊنا گ هەر چەن فرەتر ئەژ هەشت ساڵان نەوی	for, although she was only eight years old	as though he hadn't been above eight years old
نوواێنە بۏن چۊنا نەردەوانە ئەژ یەێ نەفەر ناوا دی ڕێ ئەڕا کلبین نیاشتێ	both of them could not be first, for the ladder would but admit one man at a time.	They didn't know how they could have made a note.
بێجگەژ سوخان چێ تر ئەر ورەلە نەوی	naught was there but bones.	It's no use taking the words of Oscar Let's get them nervous.
م هێیام ئەر دەور و ڤەر مێزە	I look helplessly around the table.	I looked round
تاهەێ قەێرەێ زەمان گ ڤە لا ئەوا ڤە دیل مەنێیە	not even the length of time he had been imprisoned	the old man, who is so devoted to him
ئەو کیشانێ ڤرێ ماڵ	dragged him to the house.	He pushed her back home.
هامە مەوینانە یەکمین کەسێ گ ئەژن ئاگادارە مەوتێیا	you'll be the first to know.	I'll probably be the first to know.
ڤتمە هامە گ م دی کشیش نییم	I told you I ain't no preacher	I told him I wasn't a priest anymore.
ئاهانە دیارە گ ئەژ کلک نامێنە م گەڵێ درێژترە	seemed to be somewhat longer than my middle finger.	but it is evident that he hated me as long as I live.
چۊنا گ وژمیژ نێاز ڤە بەخشش خودایی درم	because he hopes to be forgiven	Because I need the grace of God.
ڤە ناباوەڕانەوا سەرم تەکان دا	I shook my head in disbelief.	I shook my head vigorously.
ئێ چێیەلە نماوە کەننگە یە گ م گشت چێ ئەژ ڤیر بەورم و تو بوەخشم	I still think you were hateful that night and I never expect to forgive you.	but the chances are that I will forget about it and forgive you.
دڵ ئەڕا جەدڤەڵ هەل کردن تەنگ بۊتێ	he missed doing the crossword.	He was so focused on women.
ئەر ورەلە مەنتێ ئەێ خاک تا قاڵ بهوەسێ	they'll bury him right there.	He said to restart the conversation so that he fell asleep.
ئەمانێ شەکەر ئەژ ڤیرا چۊتێ	but he had forgotten the sugar.	But sugar was in his pocket.
چۊ ڤە نام سیفال قوێڵترێکا	was deep in thoughts of something else	how and where they might go be do from now on
کڵاوە نیاێ ئەر بان سەر وژ و نیشت	put on the hat and sat down.	He put his hat on his knees.
ئەو ئوکسیژن ئێ گرەک بیتێ	he needed oxygen	he would bury that young man.
ئەویژە نە خەرج بێخود و بێ مەوزوو	not by spending as he pleases	He's not self-defeating and self-defeating.
پارەکە هەنێ کڵاو نیایە بان سەر وژا	when he'd placed the hat on his head a year before	the boy, who had not yet had a bonnet on his head
هایتر ڤە ئێ زۊیییە هامسەرگیری بکەێ	may even be about to marry her before he leaves here?	You've got to get out of this place.
دی هۊچکەس نمەتوێنێ نووا بگرتێ	nobody seems to be able to stop her	But none of them could get rid of him anymore.
گ گشت گرینگی بالەدا تەنیا ڤە نام ڤەچڕلەێرێ شارریاسا	that the whole meaning of a song lies in the words	that all was quietly in his womb
م هۊچڤەخت ڤە نام ژیاینمەێرە ئەخرکە خوەشاڵ نەویمە	I've never been so happy in all my life	I've never been happier in my life.
فکر نەکە گ ماو ڤە تەنیایی ئەر نوواوان پا بەینە گڕ	don't you go fighting them alone.	do not think it will be too improper that he should be introuble in his solitude.
بازووەل خوەش تراشێ ئوڵێت بین	her beautifully moulded arms bare	his arms about her tremblingly.
ئەگەر دورووت داوی یەێ چووپی فرە خاستێ ها پێشەێرە	if you are telling me a lie, I'll lead you a pretty dance.	If the girl's blood is so sweet, it's too early.
ئاخریژێ ڤەگەرد تێەریکی پێڤەس بی	his end was night.	at last, to my wonder and confusion
نزیک بی قەڵب بووستێیا	making her heart jump.	He was thinking about it.
دی ڤە هانە کەسێ دڵنیا ناو	he would never trust a man like that again.	He's not sure about anyone.
گ جوور هوەتەنی پڕ ئەژ کاقەزا بۊ	which was, like all the rest, covered with papers.	that it was like a fresh slap in the face.
مەرێ دەنگ پا ئاێمە ماێ	I think I hear some one coming.	I heard a noise just over my feet.
لا ئێ تفاقانە دا ئێ سەیران	they took it as a joke.	I was looking at this scene.
پەنج ساڵ پیرترم ئەژ ئەڤە گ دوروو ڤەگەرد وژم بێیەم و نام بنمێیە شرافەت	I'm five years too old to lie to myself and call it honor.	I forgot at least five years ago, when I first showed it me hanging round my neck
نزیک دوێس هەزار دولار پۊل ڤە لا منا کوو بییە	I must be holding two hundred thousand dollars in bets.	There's been a lot of cash for him.
سینی کەل و پەل کەفاشییە ئەو و کارە تەمام نەکریاکەێ هالی ئەر سەر جاکەێ بی	his tray of shoemaking tools, and his old unfinished work, were all as usual.	but the second was criticism and criticism, and the second was criticism.
م دوز نییم ئەمانێ دوزە مەکوشم	I am not a thief, but I'll murder my thief.	I'm not going to do it, but I'm going to do it.
ڤە نەرمێکا دەنگێ بەرز کردێیەور	he addressed to him in a gentle voice	yelped softly round her voice.
بێگومان ئەر جاێ خڵەتیامە	I must have done something wrong.	I mistake, of course.
ئەخرکە ئەسر بەوش و خوەشی ڕشانێ	shedding such tears of heartfelt joy	he was so impressed with her that she began to suffer badly from too much fluid in the tissues of her face
دومارکەێ هایتێر سرێژەئراکیشترا بوو	then the attraction may be the greater.	Then he turned his face back with sorrow.
هۊچ ئشتبایژێ ڤە نامەێرە ناوتێ	without any mistakes in it!	he put nothing left in his coffin.
یەکم جار نزیک بی گومانم بکەم ئێ پەێکەرە ڕەشە، زاروو ڕاسکانیکە گ هەر ڤە ئە شێوە پارێزریاێە	at first I al most thought that this black manikin was a real baby preserved in some similar manner.	I am sure to be assured of the truthfulness of what I have said.
من هومه فره دووس دێرم	I love you.	I love you so much.
گەلێ تەسیر نیاوی ئەر بان	feeling a little overcome.	he made him his theme.
گەلوونجنەێ ئەژ ئە تووزە نیشتە قەێمانا ڤە بییە کەننگە یە گ ئیمە چەنگل ڤەگەرد یەک بپشمیمن	some part whereof flying up to our faces set us both a sneezing for several times together.	It's a common way to defame the party or create suspicion within it.
ڕێچارە موهمێ گ باس ئەێ ڕۊ ئەڤەێرە کار بوو	which is such that I have made it my law of action.	the best means of making this oath is to drink the imaginary trumpet.
بایەقوشێ ڤە دەنگ کزێکا جواو پیاکە داتێیا	an owl answered with his sepulchral note.	I must have, in my most civil tones, answered the man.
ئی ڤە ئەدەو و ئحترام تەماما ئەو پەزیروفتێ	who received him with great civility.	in a most respectful manner, took him into his arms.
شواڵیە، ڤە تەمام زوور وژ، ئەڤە کیشاێا	though he pulled with all his might	And he stood there in the midst of his saddle, and took hold of the saddle.
ڤە هاڵ و هاوا جدی و سادەوارانەێکا، هەتۊ ئەو نام، ڤەگەرد کوت سێ و چورووکێ گ دوکمەلەێ تا ژێر ڕیش پڕپشت و بوورەێا بەسریاوی	had entered solemnly, in a black creased coat buttoned up under his spreading brown beard.	but the sizzling steam made him jump so badly that he dropped the egg, and threw it under his arm.
ڤەڕاسییا، بەدبەختی باوەڕنەکەردنییە	what incomprehensible misfortune	In fact, it's unusually rigid.
ئەڤەڵ ئەڤە ڤە یەێ دەس و ئیگل ڤە دو دەسی گرتێ	he took it first in one, them in both his own.	but taking it in one hand and a hammer in the other
کولتان مەێ بتۊنینان نام ئەڤە بۊنینان	make sure yeh can see' now	you may be able to keep a secretary only an unpaid servant.
ئێنداڵکە هەوڵم دا ئەڕا دووسی دوگلە ڤەگەرد ئەو، ئاخرین هەوڵم بێیەم	I was moved to make a last attempt to regain his friendship.	I then tried to stop the enemy from pursuing him, and I gave him the final try.
ئاخر تا ئە ڕووژە نەوییە ساێ چێ گ ئەرزش خوسەهواردن داشتۊتێ	for until now she had never owned anything worth grieving for.	that he had held his place till the very day when he came.
نمەتۏنێ بچوو ئەڕا سەر ئە قرارە گ مەسەڵەن دو-س ڕووژ زۊتر ڤەگەرد یەکان نیاوی	he would not be able to keep an engagement with her that night, for instance, that he had made a day or two before.	He couldn't afford to keep an eye out for each other for an instant.
کڕکپ دەردئاوەرێ کەتۊ ئەێ دادگا	while a painful silence reigned in the court room.	he pretended not to understand, and turned the court.
ئیگل ئەعسابی بێشوو زەعیفرا بۊ	his nerves were terribly overstrained by now.	but the claws and nails weren't enough for that.
ڤەگەرد داڵکە وژە مەچوو ئەڕا کلیسا، ڤە سانگە دوگیان بینا، ڤە یەێگلی ئحساس ناخوەشییە مەکەێ و نمەتۏێنێ ئەر ورەلە بمینێ	was at church with her mother, and suddenly overcome by indisposition, arising from her interesting condition, she could not remain standing,	even though he hadn't come to the church on the north side, and he didn't feel ill at first, and he couldn't stay where he was.
ئەویژە یەێ هانە کارێ، ئێ ڤەختە ئەژ شەو، ڤەگەرد ئێ هەمکە جادووگەر و قووڵە گ هانە دەور ڤەرمانا	besides this kind of thing's too awful, here this time of night with witches and ghosts	He's doing this all night with the help of these wizarding types and the whole family.
نزیکەل سات یەک دوکوت شاوار بی گ کوزت دەنگ خەنە کەڵنگێ شنەفتێ	at one o'clock in the morning, possibly, she heard a loud burst of laughter	About an hour later, he heard a noise of blood from the cockroach.
تاهەنێ ڕای دادگا مەدرێ ڤەلا ئەوا بوو گ وژ جوزئییات ئەڤە ئەڕا ڕووژنامە گوزارش بەێ	on his day of sentence that she, his mother, would report the samefor him.	Then he went to the courthouse and warned against seeing the details of it in the newspaper.
چۊنا ئەگەر ڕاس بوو م یەقین درم ئێ زووبین ئەندازە، لێڤە سووڵێکە	which if true I take to be good evidence that this harpooneer is stark mad	for, be assured of the truth, I shall make such excuses that she will be led to approve of the truth
گ ئەژ سووئرا دی هامرا م نییە	or rather him who will no longer be my servant to morrow	I don't know if I feel like a darling.
ئەمانێ ڤە دڵ وژئەێرە هەرگس ئەو ئێ ڤیرا نەوردۊتێ، دۊز بگر ئە جەوانە، ڤەڕاسییا کوڕ وژ بینێ	but in her heart she had never given him up, as though, indeed, he had been her son.	But he didn't care about it any longer, he warned against seeing his son.
پووششانێ ئەر بان سەر ڕەڤەنگە «ماندرلی» یا دورس کردۊ	making a vault above my head like the archway of a church.	He pushed the switch back or reopened it.
هێوان پت سوێر خورتوومییە بردۊتێیا	the brute with the red nostrils had won.	Carton saw in his gaze a sudden hesitation.
ڤە ئێ هەنساێرە ئەێ ڕۊ ناهومیدی بیمەێ گرێ و دیم ڤە نام ئێ جهانەێرە یەتیم و تەنیام	I had already broken out into a desolate cry, and felt an orphan in the wide world.	I was so sensitively aware, at this moment, of being alone.
یە تەکلیفێ بی گ ڤەڕاسییا م هەقم نیاشت و ئەو هەق داشتێ و قەبوول نەکردێ	a proposition which I was wrong to suggest and he quite right to refuse	this one, who has not believed in it, and has not believed in it.
م ئەڕا ئێ دوروو و دوڕۊئیە ڕیسکم کرد	I risked the fraud	I have argued it for this time and for this time.
وژێ ماێە دڵەهووڵی و دڵڕاوەکی بی	was a point of painful solicitude	He was so focused on himself and was so anxious to deal with it.
چێیە دار و دەسە وژ بارێ ڤەگەرد و باێا	would bring the whole hornet's nest about our ears	He got up and put his hand in the arm of religion.
داێە قێ مێخێکا گ دریاوی ئەێ قێ دێوارەوا و ڤەدقەتا دەس کردێ ڤە پێچانن	he tied them to a nail in the wall, and carefully plaited them.	gave it to the small box of ours that was very early in the morning.
ڕووح کەڵنگ و دڵ مێهرەوانێ درێ	able to understand her position and her sorrow.	A heart full of compassion and kind heart.
م مەێ گووش بەم ئەو گەپەل خەێرهواز وژم و دەرکان بکەم	I want to hear and understand my benefactor's words.	I'm telling him to come out of his room and talk to me.
یەێگل تر یەێ گلە گوڵ کامڵییا دریاتێ ڤە بێن	she received a white camellia again	Another eruption was at the bottom of the second column, a complete flower.
ئەژ ''ئرلاندۆ'' گستێ گ سەربەرزان بکەێ تا نهار ڤە یەکا بهوەرن	asked her whether she would honour him by lunching with him?	'Errland' asked him to hurry to get up early the next morning.
هۊچ نەیۊتێ گ پێیاێ ئەژ ورەلا کل بۊ	had not seen the man pass.	but she did not say that the young man was above the grave.
هەنێگ هەتمەێ نام ئێ چووڵگە زەڵەبەرا	but as I was making my way among these crags,	when I came into the puddle
گ ڤە زانست و گومانەل وژ فرە باوەڕ درێ	who will certainly ruin himself in experiments	He believes in his brilliance and professionalism.
هەسۊرەێ ئەژ بەوییە وژ بەدە مایتێ	her mother in law detested her	I'm telling him to come back as soon as possible.
هووسا و هێیا ئەر دەور و ڤەر وژ	after stopping to look about her,	He stood there and stood there in front of him.
تا ئەسکە ئێ خاڵ سێتانە دی زەڕکیژێ ئەرزش نەێرێ	in the meantime, your black spot ain't	that even though he had not believed in it till then.
ترس ئەژ ئاوڕۊچێن ڤە نام مەردمێرە داشتێ	he was afraid of creating a scene in public.	in a great fright gave him a very confused account of what he had said.
ئەژ یە فرە ڕشیاوی ئەێ یەک گ ڤەگەرد یە گ وژ کار ئەو کار ئەواکان نیاشتێ، ئەواکان ئەژ ڕۊ جەرا ڤیرانە ئەوا بی	he was angry that people should go on being interested in him when he took no interest in them.	being uncommonly shaggy and thick with the fact that he hadn't carried it so far.
یەکم ڤە سانگ یەوا گ گووکارە ئێ شێوە پرتاڵ ئێڤەرکردنە بۊ	first because his personal taste would not allow him to dress in any other way	the first was criticism.
چۊنا گ مەگستێ پا ئەر ورەلە نەنێ	but though he would have rather not entered it	as he had never worn before.
هەر چەن دەرجا هەتم تا ئەر بتۏنم یاریتان بێیەم	though I have come only to aid you if I can.	I've come out as soon as I can to help you.
ڤە سەختێ تۏنستێ سەتڵە هێز بەێ	she could hardly lift the pail.	He was able to take the watch back.
ئەڕا ئەو گ شراو خاستر بییە	why did he not take wine?	for he was better in health.
هووسا تا یەێ دەقە تەمام بی	he allowed a minute to pass	It was a minute before he was over.
پیاێ گ ئەر ورە کارە مەکردێ کریاوە درەێرە	that the man employed there was dismissed	the man who had taken the young gentleman under his protection.
م نەزان بیم و هۊچکەس نمەیتێ گ ئاێم نەزانێ یەێگلەکی زاناوا بوو	I was stupid and nobody likes to see a stupid guy wise up.	I didn't know and nobody was gonna know about it.
ئەو ڤتێ گ سو ئەوان ئەژ تەسمیمە وژ ئاگادارە مەکێیا	he said that tomorrow he would let her know his decision.	he declared that he had been notified of his intention.
دۊز هەر ئە ساتە گ شەو نوواێن ڤتۊتێ	precisely at the hour named the night before	it was at least ten hours before he was born.
ئەژ تالار ڤرێ سەرسەرا و ئەژ پلەکانی ڤرێ هەسار ڕەمی	through the ballroom to the anteroom and downstairs into the yard.	He's got to the front of the building and walked up to the front steps.
ئەمانێ ئیسە فرەتە بینەسە چۊ ئەو	you're much more her now	but now more convinced than they were.
گ دیار بی ئەێ بنکول هناکردن ئەوان نەشنەفتۊتێ	that it was doubtful whether she had even heard their calls.	it seemed to himthat he hadn't heard her crying
کەسێ تریژ نەێرم گ بلاڵکمێ ئەرن	I don't know who else to ask.	I don't want anyone else to worry me.
ڕووژنامە داێە دەس داێا	he now passed the paper over to her.	He handed the paper back.
قەتارانیژ ئەڕا ئێرە کل کرد	so our train was sent here.	he pretended not to understand.
ڤەدقەتا چەمم ئایشت ئەرن	I examined her carefully.	I've been watching this myself.
مەر یە گ کامڵ سەر ئەژ ئە گەپە بووتێ	unless he knows that subject well.	unless you give me cause.
ئەمانێ ئێ مەوزووە ئەهەمێیەتێ نیاشتێ	but what did that matter?	but it was not of his own seeking.
م ئەوم ڤەگەرد ژەنێ تر کل کرد ئەڕا خارج	I sent her out this morning with the other young woman	I took her out with another woman.
