source	reference	translation
گ ڤەخت ڕەسییەسێ تو کنارەگیری بکەین	it's time for you to step aside.	It's time for you to marry me.
ڤە هۊچ شێوەێ ئمکانم ئەڕان نیاشتێ	as I could not possibly have done	I could not possibly do it.
شەک نەێرم بیتێیە بائس ئە مردن ژەڵاوێنە	I have no doubt that it led to his tragic end.	I'm not going anywhere else.
هەنێگ ڤە خێاڵ یە گ دوز هەتێیە و سێخ شوومینە بردێیەسێ	when he got the poker in case of burglars	when she reached the door of solitude and sank into the darkness of judgement.
ڤە ئەسپ کرند یانێ خزمەتکار هامکار من دەستوور داێ	ordered the sorrel nag, my fellow servant	by his comrades, was delegated to me
ئەڵڤەتە تەنیا یەێ سڵامەلەیک ڕەسمی	that they had never gone further than formal greetings	Of course, only an official greeting.
گستێ بچوو ئەو نام دیتێ دەرە ئەێ ناما بەسیایە	but the bolts were in place.	He saw the door being shut on the door.
م خوەشاڵم گ ئەو ڤە مەوقە هەتێیەسا	I'm glad she got back in time.	I am glad he has arrived at my house.
ئەمانێ ڤە گومانم گونا ئێ هەمکە بەدبەختییە ها مل منەێرە	but I take all the blame upon myself	but I doubt it is true that I have seen all the mishaps in my life.
دەرجا چەم ئەژ ئەو هێز داێ	looked quickly away.	gazed over him with his eyes.
جەنگەڵ ئیسکەتە ئەژ ڕەنگ سێ بییەسە ڕەنگ بۊلی	the forest was gray now instead of black.	The color of the young man's skin was washed out by the sun.
ئێ کارە ئیمە ڤادارە تەمەڵییە مەکێیا	which disposed us to sloth	We'll have to get out of this anyway.
گ ئێ ڤاڵە، تا ئێ ئەندازە کردۊتێیە ماێە ترس و ناسا تەبیعی	that so much invested the whale with natural terror	as it were, until he measured it, in his fear and in his natural conscience.
ئەڕا یە گ دی دتەکە نەونێ، شوونە تەسمیم گرتێ ئەژ ڤەتەن بچووئەڕیا	in order to escape from her, he determined to quit the country	Because she couldn't see her future, she decided to stay away from the baby.
هۊچ ئەژ دووخ وژ ناڕازی نەوی	her mind had no distaste for her own set	The baby was not dissatisfied.
تەعەهود وژ ئەێ ڤیرا بردێ	the obligation faded.	He picked up his testimony.
ڤاێژ ئەمان نیاێ و زەمین و زەمان ڕشانێ ئەێ یەک	I never see the wind blow so.	But it wasn't clear that the ground and the earth were one.
ئەمانێ شازادە ئەژ ئەو کەتەو نووا	but the old prince interrupted him.	But the prince wasn't with him.
ڤە سانگە ڕەگبار تون و ناهەڵمانێکا پشکیا	turned into a rout because of a devastating downpour.	The grief-stricken groaning began on the young man's lips.
ورەلە ئەڕا یە بانان بووە کڵاس دەرس ئیمە ڕێکم ئاوردئرا	arranged it for the future schoolroom.	I was gonna go tom cattin'''an' here I ain't had time to do none of them things.
م کشیشم ڤە مەی ئەژ هەر سووئزەنێ دۊر بوم	I am a priest and therefore I ought to be above suspicion	I push my hair back off my face.
هالی شەش پلە ڤەگەرد «هەری» نامتاقان بی	still lying on the staircase six steps below him.	were still on the stairs opposite each other, with their knees touching.
س دەقە تەمام چەم دۊرانێیەر هرەکەت ئەسپە	watched the horse's action for the space of three minutes	eave us alone for a moment before we can get to your riding song
ئەمانێ فکرم کرد خەم و خوسە چێکە گ ڤە هەر هاڵ ماوە تۊش ئاێما	but I thought grief was something you felt anyway.	but I thought there was something terribleabout you, if you had anything to say to you.
ئەژ نەرداون چێیەو بان تا ڤە نام ڕاڕەوەئەێرە دەسی ئەو دەرێ	went up the staircase to a door in a corridor.	He pushed the door and came in the palm of his hand.
هەر چەن ئێ هەمکە زەمەتە پاداش شایستەی نەدریاتێیە بێن	though with but small success for their pains.	however disagreeable to the earth as a reward for his disobedience.
دەر نەتیجە ڤەکیلێ کردێیە ڤاستە تا جییایی ئەو ئەژ ئەو ڕێکرا بارێ	but sent an intermediary to arrange the terms of the separation	the secret of his paternity lies in the secret of his paternity.
چۊن زۊتر هەرگس ئێ هەمکە نیازە هەلاکردنم نیاشت	for I have never had such need of haste before.	for I had no more need to do them all.
ئەژ دەسوورێ گ شۊیەێ دا ئە بێن	at the orders her husband left her	From the top of the mud that s very muddy over there.
کەتۊمێ نام زەمین ئڵاجەوی، ئێ ڕۊ ڤێرژی و سرەژە پایمەر دەور ڤەر وژم	look around me with some interest on the strange land that I was in.	I put my foot down and looked around.
ڤە پشتا ئەر بان تەتێ کوچکە ڕاجە بی‌ئرا	lay down on his back on the heap of stones.	It was right behind the herd.
قرار نەوی دوگلە ئەو بونم	I was never supposed to see him again!	I wasn't going anywhere else.
بگر ناچار بین، بیلن ئەو قسە بکەێ	as if they were forced to let him say it.	And he was forced to talk.
یەسە گ م دەویمەڕا ماڵ هامە	that is why I hastened to you.	I have to go back to my desk.
نمەێم دی دەربارە ئێ مەوزووە گەپ بەم	I don't wanta talk about it no more,	I don't want to say any more about it.
مەێ هوشدارتە بێن دەم ئەژ ئێ ئووتاقیژە قەوینترە	I should warn youit's bigger than this room.	but I ought to warn you that I may not have heard of it.
ئەڕا وژ و ئایللەی دوکتوڕێ گرتۊتێ	for herself and the children she employed a physician.	for her own pleasure and family.
تا جاێ گ ڕێ داشتێ تۊنستێ مێز سەرکردەل موهم ئامادە بکەێ	she did everything possible to keep the places at the table of honor in order	Until the next moment, he could make me dinner.
جوبران ڤجوود بەدهێرم داێ بکەێ	a recompense to you for his mother!	They're gonna beat him up.
مەێمێز داێەر ئەسپەی و چێ ڤرێ لا ڕووخانە	spurred his horse and galloped into the river.	He drew out his chair and went to the front of the table.
منی ڤە لوورە و گورمە وژم ئدامەم دا	I still humming my little tune.	I got carried away by the serpent whose tortuous course
چەن تیکە یەخ ڕشانێ ئەێ نام دەسماڵە و نیای ئەر بان سەر ئەو	ice cubes on her head	somehow made her usually soft voice heard above the tumult.
کیشاتێ و ئەژ ئەڤە ئەڕا ئەێرئاوردن ڤێنە کوڕە بردێ ئەوکار	she used it to push out her son's photograph.	He shot and dragged the boy to the center of the city.
تو ڤە لا وژتا فکرت کردۊ شەڕەگوجەرە ڤەگەرد م بکەین	you reckoned on a bickering!	if you had any decency you would think of me in battle.
ڤە سانگە بەزەی ئووتاقیژە مەنە من	I should be given a small room as a favor	I was left with a strong voice.
ئەێ تفەنگ و گولە خاستریج سوراق درم	than either a bullet or a knife.	I've got to get out of this place with a gun and a free pardon to do more killin'.
هەر کەسێ گ یەێگل مزە نام ئراکەتن بچەشێ	once you've had that first taste	He surrendered to every one who had a table.
یا یە گ هەوڵ بەێ ڤە نام ئە هاڵ و هاواێرە یەک دو سات بهوەسێ	or trying to snatch an hour or so of sleep	Or trying to stay in the mood for an hour or two.
بگر هەر ئتفاق نەکەتێیە	just as if nothing had happened.	It wasn't a mistake to marry her.
ڤەگەرد ئێ کارە قەێرێ ئەژ پووس و پرتاڵێ دڕیان	tearing both skin and clothes to some extent in the effort.	This wine is his companion and companion during his employment.
چارەنۊسم یەسە گ سراێسەر ڕووژ گیان بکەنم و ڕەنج بەورم	I shall have to toil and moil all my days	I was determined that I was going to have a good day off.
ئەژ ئە بڕ ئاێمەلەسە گ تازە پلکیاسە ژیاێن نووئێکا و ئەڕان ئاسانترەسێ ئزرائیل گیان بسینتێ تا یە گ دوگلە بێئاری بکەێ	it's the hand of a man that's started in on a new life, and'll die before he'll go back.	of those persons who had only begun to learn to spell, and who were soon to be discharged.
ئیگلیژ هەوڵ داویتێ نووا ئەواکان بگرێ تا کەیکە نەهوەرن	as earnestly tried to prevent any body's eating it.	I tried to drive him away from the house until the tide subsided slightly.
تا هەنێگ چەرمیی چەمەلان دیاریا ناو گێچەڵێ نەێریم	I'm not really in trouble until I see the whites of their eyes.	Until a pair of skin on my face, I didn't have a penis.
م چەمەڕێ نەویم گ وژم بم	I hadn't expected to be myself.	I can't do just as I want to here.
چۊنا گ هەر چەن فرەتر ئەژ هەشت ساڵان نەوی	for, although she was only eight years old	for though she was not above eight years old
نوواێنە بۏن چۊنا نەردەوانە ئەژ یەێ نەفەر ناوا دی ڕێ ئەڕا کلبین نیاشتێ	both of them could not be first, for the ladder would but admit one man at a time.	see if any of the interested parties had any way to evince that he had not had time to get out of the way.
بێجگەژ سوخان چێ تر ئەر ورەلە نەوی	naught was there but bones.	There was nothing left to eat.
م هێیام ئەر دەور و ڤەر مێزە	I look helplessly around the table.	I got round to him, and he leaned over me.
تاهەێ قەێرەێ زەمان گ ڤە لا ئەوا ڤە دیل مەنێیە	not even the length of time he had been imprisoned	a sudden loud screech from which the thunder had come.
ئەو کیشانێ ڤرێ ماڵ	dragged him to the house.	He moved to the front door.
هامە مەوینانە یەکمین کەسێ گ ئەژن ئاگادارە مەوتێیا	you'll be the first to know.	I'm not going anywhere else.
ڤتمە هامە گ م دی کشیش نییم	I told you I ain't no preacher	I told him I wasn't going to be a chaplain.
ئاهانە دیارە گ ئەژ کلک نامێنە م گەڵێ درێژترە	seemed to be somewhat longer than my middle finger.	but the only bounds one side of my cell
چۊنا گ وژمیژ نێاز ڤە بەخشش خودایی درم	because he hopes to be forgiven	for I is so worn out that you may need forgiveness and forgiveness.
ڤە ناباوەڕانەوا سەرم تەکان دا	I shook my head in disbelief.	I shook my head in disgust.
ئێ چێیەلە نماوە کەننگە یە گ م گشت چێ ئەژ ڤیر بەورم و تو بوەخشم	I still think you were hateful that night and I never expect to forgive you.	It didn't take long for me to get to all that stuff and kill you.
دڵ ئەڕا جەدڤەڵ هەل کردن تەنگ بۊتێ	he missed doing the crossword.	The heart of the beast was set on the ground.
ئەر ورەلە مەنتێ ئەێ خاک تا قاڵ بهوەسێ	they'll bury him right there.	Or there's a blue hole in the ground.
ئەمانێ شەکەر ئەژ ڤیرا چۊتێ	but he had forgotten the sugar.	But his blood flow is hard for him.
چۊ ڤە نام سیفال قوێڵترێکا	was deep in thoughts of something else	how to fling down a rabbit
کڵاوە نیاێ ئەر بان سەر وژ و نیشت	put on the hat and sat down.	but he made him his theme.
ئەو ئوکسیژن ئێ گرەک بیتێ	he needed oxygen	she loved the murderer
ئەویژە نە خەرج بێخود و بێ مەوزوو	not by spending as he pleases	he was neither mad nor mad.
پارەکە هەنێ کڵاو نیایە بان سەر وژا	when he'd placed the hat on his head a year before	the boy remained in the same attitude of close observation so long
هایتر ڤە ئێ زۊیییە هامسەرگیری بکەێ	may even be about to marry her before he leaves here?	Maybe he's married to this woman.
دی هۊچکەس نمەتوێنێ نووا بگرتێ	nobody seems to be able to stop her	he could no longer hold it.
گ گشت گرینگی بالەدا تەنیا ڤە نام ڤەچڕلەێرێ شارریاسا	that the whole meaning of a song lies in the words	as if the whole village were in a strict circle of faces.
م هۊچڤەخت ڤە نام ژیاینمەێرە ئەخرکە خوەشاڵ نەویمە	I've never been so happy in all my life	I shall never be happy until I have made any difference to you.
فکر نەکە گ ماو ڤە تەنیایی ئەر نوواوان پا بەینە گڕ	don't you go fighting them alone.	He didn't think of being alone for a while.
بازووەل خوەش تراشێ ئوڵێت بین	her beautifully moulded arms bare	her arms were shaved
ئەگەر دورووت داوی یەێ چووپی فرە خاستێ ها پێشەێرە	if you are telling me a lie, I'll lead you a pretty dance.	though he would hardly have borne them from another man.
ئاخریژێ ڤەگەرد تێەریکی پێڤەس بی	his end was night.	there lay a sudden loud screech
نزیک بی قەڵب بووستێیا	making her heart jump.	inclining her eyeglasses
دی ڤە هانە کەسێ دڵنیا ناو	he would never trust a man like that again.	if not himself would to deny that he had held any such relationship with her.
گ جوور هوەتەنی پڕ ئەژ کاقەزا بۊ	which was, like all the rest, covered with papers.	as if the courtyard were full of cauldron.
مەرێ دەنگ پا ئاێمە ماێ	I think I hear some one coming.	the sound of thunder and rumbling continued uninterrupted.
لا ئێ تفاقانە دا ئێ سەیران	they took it as a joke.	to look at this unexpectedly.
پەنج ساڵ پیرترم ئەژ ئەڤە گ دوروو ڤەگەرد وژم بێیەم و نام بنمێیە شرافەت	I'm five years too old to lie to myself and call it honor.	I was short five years old than I was when I first came to my father's house and he was buried there.
نزیک دوێس هەزار دولار پۊل ڤە لا منا کوو بییە	I must be holding two hundred thousand dollars in bets.	nearly two hundred dollars of money had been all my own.
سینی کەل و پەل کەفاشییە ئەو و کارە تەمام نەکریاکەێ هالی ئەر سەر جاکەێ بی	his tray of shoemaking tools, and his old unfinished work, were all as usual.	He was still on his knees and didn't finish his job.
م دوز نییم ئەمانێ دوزە مەکوشم	I am not a thief, but I'll murder my thief.	I'm not sure, but I know the truth.
ڤە نەرمێکا دەنگێ بەرز کردێیەور	he addressed to him in a gentle voice	It raises my voice gently.
بێگومان ئەر جاێ خڵەتیامە	I must have done something wrong.	I have made remarkable progress in learning the language of those people.
ئەخرکە ئەسر بەوش و خوەشی ڕشانێ	shedding such tears of heartfelt joy	at last she glanced at him with her golden eyes.
دومارکەێ هایتێر سرێژەئراکیشترا بوو	then the attraction may be the greater.	the second was criticism.
هۊچ ئشتبایژێ ڤە نامەێرە ناوتێ	without any mistakes in it!	he made no response to the mysterious destiny of men.
یەکم جار نزیک بی گومانم بکەم ئێ پەێکەرە ڕەشە، زاروو ڕاسکانیکە گ هەر ڤە ئە شێوە پارێزریاێە	at first I al most thought that this black manikin was a real baby preserved in some similar manner.	at first I came close to doubting that the evil of that genius had been staggered by the truth.
من هومه فره دووس دێرم	I love you.	I'm very fond of her too.
گەلێ تەسیر نیاوی ئەر بان	feeling a little overcome.	I don't think I could stand it.
گەلوونجنەێ ئەژ ئە تووزە نیشتە قەێمانا ڤە بییە کەننگە یە گ ئیمە چەنگل ڤەگەرد یەک بپشمیمن	some part whereof flying up to our faces set us both a sneezing for several times together.	The majority of the inhabitants of the village remained in the same attitude of close observation so long
ڕێچارە موهمێ گ باس ئەێ ڕۊ ئەڤەێرە کار بوو	which is such that I have made it my law of action.	The best means of making this oath is to drink the imaginary trumpet.
بایەقوشێ ڤە دەنگ کزێکا جواو پیاکە داتێیا	an owl answered with his sepulchral note.	He could respond with a tiny voice to the man's chilly voice.
ئی ڤە ئەدەو و ئحترام تەماما ئەو پەزیروفتێ	who received him with great civility.	This wine is his companion and companion during his life.
شواڵیە، ڤە تەمام زوور وژ، ئەڤە کیشاێا	though he pulled with all his might	Cheese, all by his tongue, slipped from under his arm.
ڤە هاڵ و هاوا جدی و سادەوارانەێکا، هەتۊ ئەو نام، ڤەگەرد کوت سێ و چورووکێ گ دوکمەلەێ تا ژێر ڕیش پڕپشت و بوورەێا بەسریاوی	had entered solemnly, in a black creased coat buttoned up under his spreading brown beard.	In the middle of the road, a stone door was broken and kept for a while to be repaired.
ڤەڕاسییا، بەدبەختی باوەڕنەکەردنییە	what incomprehensible misfortune	I am sure you'll find the mind of unbelief in him.
ئەڤەڵ ئەڤە ڤە یەێ دەس و ئیگل ڤە دو دەسی گرتێ	he took it first in one, them in both his own.	And he took it into his own hands, and took it into his two hands.
کولتان مەێ بتۊنینان نام ئەڤە بۊنینان	make sure yeh can see' now	you may not dislike looking at it.
ئێنداڵکە هەوڵم دا ئەڕا دووسی دوگلە ڤەگەرد ئەو، ئاخرین هەوڵم بێیەم	I was moved to make a last attempt to regain his friendship.	I then tried to drive the latter from my companion, and perhaps with the last attempt.
ئاخر تا ئە ڕووژە نەوییە ساێ چێ گ ئەرزش خوسەهواردن داشتۊتێ	for until now she had never owned anything worth grieving for.	there was finally no longer any old-fashioned firmness in them.
نمەتۏنێ بچوو ئەڕا سەر ئە قرارە گ مەسەڵەن دو-س ڕووژ زۊتر ڤەگەرد یەکان نیاوی	he would not be able to keep an engagement with her that night, for instance, that he had made a day or two before.	cannot help imagining that the complexity of these conditions is peculiar to himself,
کڕکپ دەردئاوەرێ کەتۊ ئەێ دادگا	while a painful silence reigned in the court room.	a man from the door welcomed out the door
ئیگل ئەعسابی بێشوو زەعیفرا بۊ	his nerves were terribly overstrained by now.	The egg was still wet.
ڤەگەرد داڵکە وژە مەچوو ئەڕا کلیسا، ڤە سانگە دوگیان بینا، ڤە یەێگلی ئحساس ناخوەشییە مەکەێ و نمەتۏێنێ ئەر ورەلە بمینێ	was at church with her mother, and suddenly overcome by indisposition, arising from her interesting condition, she could not remain standing,	though the church door was not without sufficient noise, by the door being left untranslated
ئەویژە یەێ هانە کارێ، ئێ ڤەختە ئەژ شەو، ڤەگەرد ئێ هەمکە جادووگەر و قووڵە گ هانە دەور ڤەرمانا	besides this kind of thing's too awful, here this time of night with witches and ghosts	He was doing this part of the magic, and we were going to have the bulge on the men again.
نزیکەل سات یەک دوکوت شاوار بی گ کوزت دەنگ خەنە کەڵنگێ شنەفتێ	at one o'clock in the morning, possibly, she heard a loud burst of laughter	almost an hour before the sound of thunder and rumbling began.
تاهەنێ ڕای دادگا مەدرێ ڤەلا ئەوا بوو گ وژ جوزئییات ئەڤە ئەڕا ڕووژنامە گوزارش بەێ	on his day of sentence that she, his mother, would report the samefor him.	He was at the front door of the schoolroom to announce his determination.
چۊنا ئەگەر ڕاس بوو م یەقین درم ئێ زووبین ئەندازە، لێڤە سووڵێکە	which if true I take to be good evidence that this harpooneer is stark mad	for if it be really true that I positively rejected this earlier measurement, it beck and call.
گ ئەژ سووئرا دی هامرا م نییە	or rather him who will no longer be my servant to morrow	I don't have any money left in my father's hand.
ئەمانێ ڤە دڵ وژئەێرە هەرگس ئەو ئێ ڤیرا نەوردۊتێ، دۊز بگر ئە جەوانە، ڤەڕاسییا کوڕ وژ بینێ	but in her heart she had never given him up, as though, indeed, he had been her son.	But he suffered especially because of his uncomfortable, and his young face suffered badly from too much fluid in the tissues of his heart.
پووششانێ ئەر بان سەر ڕەڤەنگە «ماندرلی» یا دورس کردۊ	making a vault above my head like the archway of a church.	pushed the officer to the other side of his collar like reins over his neck
هێوان پت سوێر خورتوومییە بردۊتێیا	the brute with the red nostrils had won.	the letters have not yet been forwarded
ڤە ئێ هەنساێرە ئەێ ڕۊ ناهومیدی بیمەێ گرێ و دیم ڤە نام ئێ جهانەێرە یەتیم و تەنیام	I had already broken out into a desolate cry, and felt an orphan in the wide world.	I was left with this unexpected breath, and I came out alone with this young man.
یە تەکلیفێ بی گ ڤەڕاسییا م هەقم نیاشت و ئەو هەق داشتێ و قەبوول نەکردێ	a proposition which I was wrong to suggest and he quite right to refuse	but the technical as well as emotional plea she had had was unaware of the right and the right to refuse.
م ئەڕا ئێ دوروو و دوڕۊئیە ڕیسکم کرد	I risked the fraud	I push my hair back off my face.
وژێ ماێە دڵەهووڵی و دڵڕاوەکی بی	was a point of painful solicitude	her heart was set, and she was condescending.
چێیە دار و دەسە وژ بارێ ڤەگەرد و باێا	would bring the whole hornet's nest about our ears	He drew out his wooden handle and opened it.
داێە قێ مێخێکا گ دریاوی ئەێ قێ دێوارەوا و ڤەدقەتا دەس کردێ ڤە پێچانن	he tied them to a nail in the wall, and carefully plaited them.	then words came back to him, and he broke out into a flood of abuse.
ڕووح کەڵنگ و دڵ مێهرەوانێ درێ	able to understand her position and her sorrow.	A woman with a mind full of amethysts and a heart full of amethysts.
م مەێ گووش بەم ئەو گەپەل خەێرهواز وژم و دەرکان بکەم	I want to hear and understand my benefactor's words.	I don't say a word to describe the dream of a man, and I say a door.
یەێگل تر یەێ گلە گوڵ کامڵییا دریاتێ ڤە بێن	she received a white camellia again	Another eruption was at the bottom of the second column, which was hidden in the flower.
ئەژ ''ئرلاندۆ'' گستێ گ سەربەرزان بکەێ تا نهار ڤە یەکا بهوەرن	asked her whether she would honour him by lunching with him?	'Cause he had to cry about what he had to do.
هۊچ نەیۊتێ گ پێیاێ ئەژ ورەلا کل بۊ	had not seen the man pass.	But he couldn't keep a secretary only an unpaid servant.
هەنێگ هەتمەێ نام ئێ چووڵگە زەڵەبەرا	but as I was making my way among these crags,	I just remembered that today's my birthday.
گ ڤە زانست و گومانەل وژ فرە باوەڕ درێ	who will certainly ruin himself in experiments	as incredulous of his sanity.
هەسۊرەێ ئەژ بەوییە وژ بەدە مایتێ	her mother in law detested her	The rest of the blood had dried off her hair in the opposite direction.
هووسا و هێیا ئەر دەور و ڤەر وژ	after stopping to look about her,	He stood and then around him.
تا ئەسکە ئێ خاڵ سێتانە دی زەڕکیژێ ئەرزش نەێرێ	in the meantime, your black spot ain't	To this young man, I have nothing but tears.
ترس ئەژ ئاوڕۊچێن ڤە نام مەردمێرە داشتێ	he was afraid of creating a scene in public.	Fear of being abandoned was beneficial to him.
ئەژ یە فرە ڕشیاوی ئەێ یەک گ ڤەگەرد یە گ وژ کار ئەو کار ئەواکان نیاشتێ، ئەواکان ئەژ ڕۊ جەرا ڤیرانە ئەوا بی	he was angry that people should go on being interested in him when he took no interest in them.	One of the most obvious facts is that although his job was not without sufficient noise, he was bound for the house.
یەکم ڤە سانگ یەوا گ گووکارە ئێ شێوە پرتاڵ ئێڤەرکردنە بۊ	first because his personal taste would not allow him to dress in any other way	"The Bible says: ""He that believeth in the truth shall not be condemned, nor shall he be condemned""."
چۊنا گ مەگستێ پا ئەر ورەلە نەنێ	but though he would have rather not entered it	for he is so worn out that there is no grazing here
هەر چەن دەرجا هەتم تا ئەر بتۏنم یاریتان بێیەم	though I have come only to aid you if I can.	I came here as many times as possible to arrange your match.
ڤە سەختێ تۏنستێ سەتڵە هێز بەێ	she could hardly lift the pail.	he might have upset the case altogether.
ئەڕا ئەو گ شراو خاستر بییە	why did he not take wine?	though it was rotten nonsense.
هووسا تا یەێ دەقە تەمام بی	he allowed a minute to pass	It was over a minute ago.
پیاێ گ ئەر ورە کارە مەکردێ کریاوە درەێرە	that the man employed there was dismissed	the man who had opened an account with the door
م نەزان بیم و هۊچکەس نمەیتێ گ ئاێم نەزانێ یەێگلەکی زاناوا بوو	I was stupid and nobody likes to see a stupid guy wise up.	I don't know, and I don't think I should know, of course, that it's a common way to defame the party or create suspicion within it.
ئەو ڤتێ گ سو ئەوان ئەژ تەسمیمە وژ ئاگادارە مەکێیا	he said that tomorrow he would let her know his decision.	he said they were gonna warn him of his determination.
دۊز هەر ئە ساتە گ شەو نوواێن ڤتۊتێ	precisely at the hour named the night before	she wrote it every evening
ئەژ تالار ڤرێ سەرسەرا و ئەژ پلەکانی ڤرێ هەسار ڕەمی	through the ballroom to the anteroom and downstairs into the yard.	I ascended to the hall and got to the stairs leading to the sun.
ئەمانێ ئیسە فرەتە بینەسە چۊ ئەو	you're much more her now	But you've seen it many times.
گ دیار بی ئەێ بنکول هناکردن ئەوان نەشنەفتۊتێ	that it was doubtful whether she had even heard their calls.	as if he hadn't had heard of their insistence.
کەسێ تریژ نەێرم گ بلاڵکمێ ئەرن	I don't know who else to ask.	I don't like to lie to anyone else.
ڕووژنامە داێە دەس داێا	he now passed the paper over to her.	handed the paper
قەتارانیژ ئەڕا ئێرە کل کرد	so our train was sent here.	He's buried himself.
ڤەدقەتا چەمم ئایشت ئەرن	I examined her carefully.	I can see my eyes.
مەر یە گ کامڵ سەر ئەژ ئە گەپە بووتێ	unless he knows that subject well.	'Cause his head is about to break that I said.
ئەمانێ ئێ مەوزووە ئەهەمێیەتێ نیاشتێ	but what did that matter?	But he didn't have a chance to do it.
