source	reference	translation
ونه آخر هم به ظلِمات برسییه	his end was night.	there comes a sudden loud screech from under his arm
نزیک بییه ونه قلب اس هکننه	making her heart jump.	who was close to his heart.
دیگه به همچی آدمی اعتماد نکنه	he would never trust a man like that again.	He couldn't trust anyone anymore.
که رختخواب واری پر برگه بهی بییه	which was, like all the rest, covered with papers.	It was full of red and white papers.
انگاری آدم لینگ چمر انه	I think I hear some one coming.	Like a man with a curved head.
اینتا اتفاق ره سرگرمی ماقون بشانه	they took it as a joke.	They're watching this happen.
پنج سال پیرت را زاون هسسمه که شه خد ره درو بووم و ونه نوم ره بلم شرافت	I'm five years too old to lie to myself and call it honor.	I came to Shimon and Zari on the side of her five year old, and I was honoured with her.
اته مبلغ نزیک دویس هزار دلار مه پلی جم بیی	I must be holding two hundred thousand dollars in bets.	that came to nearly two hundred dollars in cash!
خله ویشتر از اتتا خاخر واقعی مه واسسه عزیزه	dearer to me than any blood sister could ever be.	dearer to me than anything real.
ونه سینی کوش دوجی و اون ناتمومه کار همتی شه جا دی بییه	his tray of shoemaking tools, and his old unfinished work, were all as usual.	He's gonna go tom cattin'''''an' here I ain't had time to do none of them things.
من دز نیمه ولی دز ره کشمبه	I am not a thief, but I'll murder my thief.	I'm the thief, but I'm the thief.
شه گلی ره آروم آروم بلن هکرده	he addressed to him in a gentle voice	fenders battered and hammered back.
حتمن ات جا ره اشتبا هکردمه	I must have done something wrong.	I must have made a mistake.
انده هسری از روی شادی و مهروونی بشندیه	shedding such tears of heartfelt joy	then filled it half with joy and half with love.
بعدش شاید ونه گیرایی ویشت رهم بووه	then the attraction may be the greater.	Then perhaps his apprehendance was even more evidently irritated.
هچی اشتبا هم ونه دله دنی باشه	without any mistakes in it!	There's nothing wrong in his creation.
اول گمون هکردمه اینتا سیو مجسمه واقعی وچه هسسه و همون جور وره داشتنه	at first I al most thought that this black manikin was a real baby preserved in some similar manner.	I thought for the first time that the black statue was really a statue, and that it was still a statue.
من وره سفارش هاکردمه	I have advised him to do that.	I ordered it.
من خامه راستش ره وشون حالی هاکنم راستش ره	I want the truth, the truth!	I'm telling you the truth when I'm going to hit you.
شه گلی ره صاف هاکردمه	I cleared my throat.	I made him straight.
وه قائم بیه تا بیره	he hid himself to weep.	He was standing quietly until the tide subsided slightly.
ونه پشت سر دروازه قائم دوس بیه	the gate firmly bolted behind him.	He was standing on the side of the gate.
کیجا وچه دریای دله مجبوری بورده تا شه تن عرق ره بشوره	so she went into the water to wash off the sweat.	where he was forced to go into the sea to hide himself.
من ونه حرف بزوئن ره هیچ وقت ندیمه	I never heard her speak	I never said anything about it.
جبهه ره ول هاکردنه	deserted from the front	He started laughing again.
اسا هیچ چی نئوتمه	so I didn't say anything.	I didn't say anything about it.
وره ماشین جا خنه برسیننه	drove her home.	They're gonna get him to get to the car.
من هم خله خشحالمه	I'm very glad.	I'm very glad, too.
پیرزنا خنه دله بموئسه	the old woman coming into the room	the old lady is standing in the room
من شه دوممه اینتا ره	I know that well!	I came down again.
بعد اون ده تا کیجای جوون	then the two young girls	Then they raised their daughters.
اون تا ره شه جیف دله بشته	put them safely in his pocket	fenders battered and hammered back.
به طور کلی من وچون ره خله علاقه دارمه	but I am always fond of children.	I'm interested in him as a whole.
پشت بوم واسنج ره موننه	you're like the weather cock on a roof.	The leopard is hanging from the pipe.
راه سر هنیشته	sat down on the trail.	He got down the road.
شه جا بپرسه و امه جلو عصبانی و تن لرزه هرسسا	stood, livid and trembling, before us.	He asked her to stay out of his place, and he was angry and shaken
سربالایی بالا بورده و دید جا گوم بییه	went up the hill and out of sight.	raised it over his head, and looked as though he were lost.
حتی وقتی که مه بازوی جلوی می شروع هاکرده به فربخردن	even as the hairs on my arms began to shrivel.	Even when he put his arms in front of me,
شه سر ره تکون هدامه	I shook my head.	I shook her head vigorously.
اسا خله روشن همه چی مه یاد بموئه	I can remember it vividly now	so everything will be all right.
شه دست ره بشته شه سوآل عرق هاکرده سر	he put his hand up to his forehead.	her agitated hand swollen shut on her forehead
وه داشته عذر خواهی کرده شه اتا دست راست هاکردمه تا قطع بوه	I raised one hand to halt his apology.	if, excuse me, I stroked her right hand.
اتا ده تا گت آه بکشیمه	gave a long gasp or two	I slapped him in the face with my free hand.
مثل اون مردنی که شه زنان نشننه مه منظور نیه	I don't set up to be one of those men that don't care about women.	I mean, the death of a woman without a penis.
بئوتمه که ولکون اتا کار مهم داره	I thought it might be important.	I thought the wolf had something important to do.
مه خیال جمع نیه که تو باشی	I wasn't sure it was you.	I don't think you were me.
نقره قفل ره شه جیف جا در بیارده	took a silver key from his pocket	He pulled the switch from his pocket.
بورده تخت ور	advancing to the bed's head	She went to bed.
نتومه قبول هکنم	I can't possibly keep them.	I can't refuse.
نییت بروش بونه	I can sell them fast as I get them.	You don't want to let it out.
یک دفعه هاری بیته	maddened by a sudden attack of rabies	he suddenly sobbed as it were.
ولی ای بتّره تو دخالت نکنی	but, however, you had better not interfere.	but it would help if you were not interfered.
اتا خواهش که ننشنه باوتن	a wordless plea	a request he could not fulfill.
شه ده تا دست ره کشه بزو	crossing her hands upon her bosom	holding her hand in his.
شه جا پِر نِرس	do not move!	Don't scare yourself.
آخه وِ خاله ناینه	because he hadn't any aunt.	she is not sober enough to sink from her.
من شما ره خله دوست دایمه	I love you.	I've loved you both.
اتکه ونه رو اثر هکرده.	feeling a little overcome.	I don't think I could stand it.
چن تیم گرد خاک امه رو هنیشته اتی هکرده که اما چندبار اشنافه هکردمی	some part whereof flying up to our faces set us both a sneezing for several times together.	that the whole team had gathered around and then repeated several times the same thing.
ات تا موهم راه حل که از ونه رو ونه کار بووه	which is such that I have made it my law of action.	a most beneficial solution to the complexity of his case
پیتکله مرده واری گلی جا جواب هدا	an owl answered with his sepulchral note.	the old man did die in the valley bed
و وره با اونچه اترام و ادب بییه پذیرا بییه	who received him with great civility.	And he was willing to accept her with all his might and honor.
شوالیه با شه هرچی زور داشته وره بکشییه	though he pulled with all his might	the knight has provided him with all the means to do
اتی جدی و باوقار دله بی یمو و اتا سیو کت دکرد بییه همه چین چروک و ونه جمه پولک تا ونه اون سیو پرپشت قهوه ای ریش بن دوس بییه	had entered solemnly, in a black creased coat buttoned up under his spreading brown beard.	He was so serious and ambitious that everyone was very much pleased with his black hair and his eyes fell.
راسسی بدجوری بدبختی یه	what incomprehensible misfortune	indeed it is rotten nonsense.
اول اونتا ره با ات تا دس و ایی با د تا دس بیته	he took it first in one, them in both his own.	for the first time with one hand, and the other with two.
شما همه تایی ونه بتوندین که اون دله ره بوینین	make sure yeh can see' now	you'd been killed if you'd been in it
پس خله کوشش هکردمه تا امه رفاقت سر هیره و شه تموم سعی ره هکردمه	I was moved to make a last attempt to regain his friendship.	I sought and lost my company, and my work was over.
آخر تا اون روز ات چی صاب نییه که ارزش غرصه بخردن داره	for until now she had never owned anything worth grieving for.	There's nothing left to eat until the end of the day.
نتونده اون قرار که د سه روز پیش بشت بینه سر بوره	he would not be able to keep an engagement with her that night, for instance, that he had made a day or two before.	was unable to leave before two or three days.
اتا بی چمر بی بینه دادگاه که خله دردآور بییه	while a painful silence reigned in the court room.	Unless there's a courtyard there, which was very painful.
این بار ونه اعصاب خله خله ضعیف بیی بییه	his nerves were terribly overstrained by now.	growing decidedly nervous at this unexpected circumstance
با شه مار شونه کلیسا، چون سنگین بی یه ناگمون وینده نخار هسسه و نتونده اونجه بمونده	was at church with her mother, and suddenly overcome by indisposition, arising from her interesting condition, she could not remain standing,	went into church on account of the unbearable sink of the beast, and could not leave.
اونم همچین کاری این وقت شو یا این همه جادوگر و دب که امه دور ور درننه	besides this kind of thing's too awful, here this time of night with witches and ghosts	He's doing this time, or all these wizarding and wizarding types are out of sight.
کمه بیش سات یک بعد از نصبه شو بییه که کوزت ات تا بلن قهقهه بشنوسسه	at one o'clock in the morning, possibly, she heard a loud burst of laughter	It was less than an hour after the first half that he had heard the whole story.
تا اعلام رای دادگاه گدری ونه پلی دواشه و شه ونه رزه پزه ره روزنامه سسه گزارش هده	on his day of sentence that she, his mother, would report the samefor him.	to announce the verdict had been handed down and his sentence was handed down.
چون اگه راس بوهه من دومبه که این زوبین دم ده درسسی شفته هسسه	which if true I take to be good evidence that this harpooneer is stark mad	for if it be that it is really difficult for me to do
که از فردا دیگر مه همرا نییه	or rather him who will no longer be my servant to morrow	that he will not be with me tomorrow.
اما شه دل دله وره سر ندا درسسی که خده ونه ریکا باشه	but in her heart she had never given him up, as though, indeed, he had been her son.	but there was no heart in his heart to learn to spell.
بالای گذر ماندرلی ره دپوشندییه	making a vault above my head like the archway of a church.	buried in a handkerchief
اون سرخه ونی را منخرین حیوون برنده بییه	the brute with the red nostrils had won.	that the serpent whose tortuous course
این گدر من نومید بیمه و برمه بکردمه و شه خد ره این دنیای دله بی کس و تک تینار بدیمه	I had already broken out into a desolate cry, and felt an orphan in the wide world.	but I turned in, and turned my face around, this way and that.
این ات تا تکلیف بی یه که من حق ناشنه و وه حق داشته که قبول نکرده	a proposition which I was wrong to suggest and he quite right to refuse	This was a burden that I had not the right and the right to refuse.
من این درو و ریاکاری ره بگذرندیمه	I risked the fraud	I've been deceived in my marriage.
و شه دلشوره و نگرونی ایارده	was a point of painful solicitude	And he found himself in the midst of his sorrow.
بورده شه دار دسسه ره بیره بیاره	would bring the whole hornet's nest about our ears	took her oak from the boughs
ات تا مخ تن که دیوار تن بزه بییه دماسندییه و با دقت شرو هکرده وه ره بتابندییه	he tied them to a nail in the wall, and carefully plaited them.	He leaned his head against the wall and stared at it with his eyes.
ونه روح بلند و ونه دل مهروونه	able to understand her position and her sorrow.	It has a mind full of human emotion and love.
من ونه شه خیرخواه گپ ره تا آخر گوش هدما وره بفهمم	I want to hear and understand my benefactor's words.	I can see the sides of it, and I can see the sides of it.
ات بار دیگه ات گل اسپه کاملیا هییته	she received a white camellia again	Again, a knight is in the army of his comrades and brothers.
ارلاندوی جا بخواسسه که وره افتخار هده و چاشت ره با همدیگه بخرن	asked her whether she would honour him by lunching with him?	he asked him to be honoured with a short whispering conference with the doctor
هچ ندی بییه که مردی اونجه جا بگذشتبو	had not seen the man pass.	He never saw a man who had passed there.
وختی این تینارجای ترس ده دله بییممه	but as I was making my way among these crags,	I was terrified at this unexpected circumstance.
که شه دانش و شه دونسسه ها ره بوور دارنه	who will certainly ruin himself in experiments	To possess of his knowledge and understanding.
ونه شی مار شه آروس جا بزیار هسسه	her mother in law detested her	He's standing on his mother's arm.
اس هکردا شه دور ور ره بشا	after stopping to look about her,	though he would have held her at arm's length
تا اون گدر شمه سیو خال پشیزی نرزنه	in the meantime, your black spot ain't	So that you don't have to worry about it.
آبروریزی مردم پیش جا ترسییه	he was afraid of creating a scene in public.	Fear of being seen.
خله ونه سر تش گیته که وه شه با اینکه کاری به کار دیگرون ناشته ولی دیگرون همش وره په نه	he was angry that people should go on being interested in him when he took no interest in them.	he was condescending when he perceived that he had no other business here than himself, and that he was unwilling to leave it untranslated
اون اینتای سسه که اون جور لواس دکردن جا عادت هکرد بییه	first because his personal taste would not allow him to dress in any other way	who had used to dress her in the same way.
سانکو خله ونه دل وسسه که شه لینگ ره اونجه نله	but though he would have rather not entered it	he was condescending when he noticed them at all.
اگرچه اندریک بییممه که اگه بتونم شما ره کومک هکنم	though I have come only to aid you if I can.	I'm sure, though, that I'll help ya if ya want,
با زمت بتونسسه دلو ره بلن هکنه	she could hardly lift the pail.	he could gaze down upon her whole person
ونه واسه که شراب بیتتر بییه	why did he not take wine?	for it is better to have wine.
اس هکرده تا یک دقه تموم بییه	he allowed a minute to pass	It was over a minute ago.
اینتا تلگرافچی ره در بکردنه و	that the man employed there was dismissed	He grabbed the door and opened it.
من نادون بیمهو هیشکی دوس نارنه که ات تا آدم نادون یکدفه عاقل بووه	I was stupid and nobody likes to see a stupid guy wise up.	I don't like to be ignorant without a sound escaping under the touch of reason.
کارهنین بتته که فردا شه تصمیم ره وشون ره گنه	he said that tomorrow he would let her know his decision.	The plan was to take the plan of tomorrow.
دقیقن همون ساتی که یک شو پیش خور هدا بییه	precisely at the hour named the night before	precisely the moment he had lain in his berth
از تالار به سرسرا و از راپله به سرپیش بته ته	through the ballroom to the anteroom and downstairs into the yard.	from the tail to the top of the head, and from the rug to the front.
اما اسا خله ویشتر وره بمونسسی	you're much more her now	but now it's more satisfactory to say more.
ملوم بییه که دککه وشون ونگه وا را نشنوسسه	that it was doubtful whether she had even heard their calls.	He must have neglected to testify.
هیچ کس دیگر هم نارمه که ونه جا خواهش هکنم	I don't know who else to ask.	I have no one else to compel me to do anything for you.
روزنامه ره شه مار دس هدا	he now passed the paper over to her.	I handed her the paper
قطار ره هم به آتلانتا راهی هکردنه	so our train was sent here.	He got out of the train and went to the bigway.
با دقت وره بشامه	I examined her carefully.	I listened to her with a very cautious attitude.
مگر اینکه اون موضوع ره درسسی دونه	unless he knows that subject well.	unless you give me cause.
ولی این موضوع هچ اهمیت ناشته	but what did that matter?	It didn't matter.
من وره همراه ات تا زنای دیگه خارج راهی هکردمه	I sent her out this morning with the other young woman	I took him out with some other woman.
ولی گمون نکن که این موضع ره همیشک ونه جا جا دمبه	but you needn't imagine I shall keep your ridiculous secrets.	but let me know I'm tired of it.
شه دل دله جا خنده سر هکرده	bursting into a hearty laugh	A smile sat on the wire of Oscar Let.
مگر اینکه فلک شه اینتی بخواهه	unless he wanted to be noticed.	unless indeed it be that his heart has become defiled.
وره که بدییه بردگرسه شه اتاق	he disappeared into his house	So he took him to his room.
وره خواسسمه که خاتم مه قلب بوئه	I kept her in my heart	I wish I had a hatred of you.
بیدون عجله دیر دیر ره دوس داشتنه مونند د تا پیر خواهون.	loving each other like unhurried old sweethearts	they were like schoolboys after a few hours in school.
یکدفه یه چیزای واری بونه که اما هر ات تا وشون جا ترسمبی	he will immediately become whatever each of us most fears.	there was something terribleabout them all at once.
اینتا بییه که اون دور ور چرخ هیته	so he searched around	but it was too easy to get him out of the wheel
ایی حیوونای بدن دله شییه	will go back into animals again.	It's like an animal's body.
شه خد ره برای هرجور پیشامد اماده دارین	prepare yourself for every emergency.	if you'll let me b'long to the gang
این خدا هسسه که ته ره بزو تا بمیری	when he is striking you dead?	That's why he took you to die.
که شما مه وصلت جا خش نارننی	that you decline allying yourself with my family	if you hadn't been so worried about me.
به شرطی که رفتار درس و فروتنی رعایت بووه	provided that a proper humility of behaviour is at the same time maintained.	if you'll let me b'long to the bookshop
درسه که آخرین دم دما اونجور شه خواسسه رفتا رهکرده	it is true that if he had done as he liked at the last	who, for the last time, had made remarkable progress in his way.
