source	reference	translation
در نتیجَه وکیلی گِتشَه تا اَوون یَندی کو سیفا آکره.	but sent an intermediary to arrange the terms of the separation	As a result, he needed an attorney to convince them.
چیمی بَه نار اْندَچی نِپیما کو تاو دَلَکیم.	for I have never had such need of haste before.	It's not like we're going to get into trouble.
فْرمونی کو چِه شو اَی دوعَه	at the orders her husband left her	She remembered him praying to her husband.
کنجکاوی و دَقَتینَه، عجیبَ زمینی ک بَلَکِما چه دایر و کناری دییِشتْمَه	look around me with some interest on the strange land that I was in.	Curious and exact, I saw the strange landscape around which we landed.
پِشتی نه سْنگَه کوئَه سری خْتَه	lay down on his back on the heap of stones.	He leaned his back against the rope.
قرار نییا هَنی اَی بْوینیم.	I was never supposed to see him again!	We're not going to see him again.
انگار مجبورینا بَهَرزین اَع اشتَن لوعَه بکَره.	as if they were forced to let him say it.	It's like he's going to have to wear a bracelet.
اْمَه کو از تْلیمَه شومَه کَه را.	that is why I hastened to you.	I'm running out of water right now.
نِخام دِ ام موضوع بارَه لوعَه بْکَرْم	I don't wanta talk about it no more,	I don't want to talk about it anymore.
پی تْ هشدار بدَم ام اتاقی کو نی پیللَه تَرَه.	I should warn youit's bigger than this room.	I warn you, this is a crowded room.
اْشْتَرا و اْشتَن خْردون را دکتر گِتَشا	for herself and the children she employed a physician.	She and her son went to the doctor.
دا جایی کو بی موفق بِه پیله مقاماتون میزی آمادَه آکر	she did everything possible to keep the places at the table of honor in order	So that he may set a table for the officials wherever they may be.
اشتن ما نَسَ وجودی جبران بکر	a recompense to you for his mother!	Our suffering will not be relieved.
اسبی نْخْتَه پِکَردْشَه شَه رْواری را	spurred his horse and galloped into the river.	He threw the horse in front of him.
من نی چْمْ چْپْع چْپْع ایدامَه دوعَه.	I still humming my little tune.	I don't want to go to bed right away.
چن پَلَه یَخْش دَسمالی دِلَه دَکَردَه و چه سری پِنوشَه	ice cubes on her head	He put his handkerchief in his pocket and put it on his head.
دَکَشْشَه و اَی کو اْشتَن زوئَه عَسکی بَرونتِه را ایستْفادَه کردْشَه	she used it to push out her son's photograph.	He shouted and took advantage of the brilliance of the young soldier.
تْ اْشتْ وَر دِ فیکر کردا کو روکَه جنگی مْنَه بْکَریش	you reckoned on a bickering!	You've been thinking about putting him on the battlefield.
دْلَه سونینَه ایلَه اتاق نی مْن آدَن.	I should be given a small room as a favor	They put him in the drawing room.
اسلَحَه و گوللَه کو بهتر آزونْم	than either a bullet or a knife.	I know where to look for guns and ammunition.
هر کس کْ ایی دَفَه شوهْرَتی طَمی چَشَش بْبو	once you've had that first taste	He who has ever been a perfect husband has gained his eyes.
یا سَی بْکَر اَ حال و هوا دیلَه کو یَکی دْ ساعتی بْخسْه	or trying to snatch an hour or so of sleep	Or try to sleep in the weather for an hour or two.
مْرا چه مونی هیچ ایتفاقی دَلَکَه نییا.	just as if nothing had happened.	I don't think there's going to be any accidents.
ام کارینَه بیجَه تی چه پوس و خَلا پِزِرَه.	tearing both skin and clothes to some extent in the effort.	I'll tell you what's wrong with you.
چم سرنیویس اْمَه کو ام درازَه روزی جان بْدَم و سختی بْکَشْم	I shall have to toil and moil all my days	I'm going to write a column where I'm going to live for a long time and I'm going to die.
ایی آدمی دَس دَرییَه کو تازَه شروع کردَشَه و حاضْرَه مَلْکَموت چه جانی ویگِرْه ک تا دْوارَه بی عاری بْکَرْه	it's the hand of a man that's started in on a new life, and'll die before he'll go back.	He's got a man who's just started, and he's willing to take your life and starve to death.
بَد نی سَی کَردَشا بقیَه ناری بیگِره کو کیکی مَهَرن.	as earnestly tried to prevent any body's eating it.	You don't have to take the rest of them and put the cake in the oven.
تا وختی چَوون چِمی ایسبینَه بَرومَه نییَه از مشکلی نِدارْم	I'm not really in trouble until I see the whites of their eyes.	I won't be in trouble until I get my eyes fixed on him.
از اینتْظار نِداریم کو اشتَن بْبیم	I hadn't expected to be myself.	I didn't expect to see him anywhere.
هر چند کو هَش سال ویشتَه نِداری	for, although she was only eight years old	Even if he wasn't more than eight.
پی اول ْببون چون کْ سْردْ ویشتر از ایی نفری بَرشِه را راه ِنداری	both of them could not be first, for the ladder would but admit one man at a time.	First of all, because it's cold and it's more than one person's blood flow.
هیچی جز خاش ها نوعَه نییا	naught was there but bones.	It's nothing but good.
میزی دایرو وَری دییِشتِه ایی کردمَه.	I look helplessly around the table.	I looked around the table.
زمونی کو ها کو سَخت آبَه.	not even the length of time he had been imprisoned	It's been a while since we've had a hard time.
اَی دَکَشْشَه کَه را.	dragged him to the house.	He knocked on the door.
شومَه اولین نفری بَه کو ای کو خوَردار بَه.	you'll be the first to know.	I'm going to be the first to go to the bathroom.
شومَه نَه واتْمه اَز دِ کشیش نیمَه	I told you I ain't no preacher	I told you I'm not a priest.
فْک کَرم چْمْه مین نَه اَنگیشْتَه کو روکَه تِی دراز تَرا.	seemed to be somewhat longer than my middle finger.	I don't think he put his finger on your forehead.
هَر چن کو هش سال ویشتَه سْن نداری	because he hopes to be forgiven	He's never been any more than he was six years ago.
ناباوَرینَه چمه کَلَه ویللا دومَه.	I shook my head in disbelief.	Unbelievably, my eyes fell on the villa.
اْم چییِن باعیث نِبون همَه چی ویرْم برشو و تْ بْبخشم	I still think you were hateful that night and I never expect to forgive you.	I'll forget about it and forgive you.
چِه دیل جدوَلَه حلَه کری را تنگ آبا	he missed doing the crossword.	His heart was full of cravating cravating cravating cravating cravating cravating cravating cravating cravating cravating cravating cravating cravating cravating cravating cravating cravating cravating cravating cravating cravating cravaters and cravating cravating cravating cravating cravating cravating cravating cravating cravating cravaters.
ها کو اَی چال کره تا چَوون سَس ویمِرْه	they'll bury him right there.	where he had been sleeping all night.
ولی شَکَرْش ویر برشا	but he had forgotten the sugar.	But he remembered his gratitude.
عمیقا دییَرَه فْکرونی کو ویژَنیا.	was deep in thoughts of something else	He was thinking deeply about where he was.
کلا اْشتَن سری پِنوشَه و نْشتَه	put on the hat and sat down.	He's got all his hair on his head and he's wearing it.
اَی اکسیژن پیشا.	he needed oxygen	It's like an oxygène pump.
اََنی هَچی و اَلَکيیَه خرجی.	not by spending as he pleases	It's nothing but a waste of money.
پارسال وَخْتی کْلا اْشْتَن سَری پِنوشَه.	when he'd placed the hat on his head a year before	He put on his hat last year.
شاید هْمْ زویی ايزْدْواج بْکَرْه	may even be about to marry her before he leaves here?	Maybe he'll get married soon.
دِه کسی نِشا چِه ناری گِتِه.	nobody seems to be able to stop her	No one's looking for you anymore.
ایلَه ترانَه اهمیت، چِه کَلَمون دِلَه کو دِرییَه.	that the whole meaning of a song lies in the words	But what's more important is where his word is.
از هیچوقت چْمْه زْندْگی کو هْنْدَه چی خْشال نیما	I've never been so happy in all my life	I've never been happier with anything in my life.
فیکر مَکَه کو تَنْخایی بو چِه وَری کو طاقت وَردِه.	don't you go fighting them alone.	He couldn't bear to think of a place where he was alone.
چِه قَشَنگَه بال بَروما.	her beautifully moulded arms bare	Take off her beautiful arms.
اَگَه دْرور واتَه بْبو ایلَه خاصَه وَشتَن پی بْکَری.	if you are telling me a lie, I'll lead you a pretty dance.	If the doctor says you're going to kill him, you're going to have to kill him.
چِِْه آخْر نی ظْلْماتا	his end was night.	The end of the world is near.
نِزیکا چِه قَلف ایست بْکَری	making her heart jump.	He was close to being locked up.
دِ اْنْتَه آدمی ایتْماد مَکَرْع	he would never trust a man like that again.	Don't give up on me anymore.
لْکلایی شی آبا کو چِه دِلَه کاغذ دِرییا.	which was, like all the rest, covered with papers.	He had his water bottle in it.
مِثیکْ آدمی پاصْدا آ.	I think I hear some one coming.	It's like a human being.
از پینج سال پیرتر از اْمیمَه کْ اْشْتَن را دْرو بْوام و چِه نومی بْنَم شَرافَت	I'm five years too old to lie to myself and call it honor.	I'm five years older than you, and I'm willing to give you an honorary name.
دْویس هَزار دلار مبلغی چْمْ وَری کو جَم آبا.	I must be holding two hundred thousand dollars in bets.	I've been accustomed to thousands of dollars.
چِه کفشَ سازی سيني و چِه ناتمومَ کار هْنْتَه اْشْتَن جا سَری پِرییا	his tray of shoemaking tools, and his old unfinished work, were all as usual.	His shoes were made, and his unfinished business was still in its infancy.
از دْز نیمَه ولی دْزی پی بْکْشْم.	I am not a thief, but I'll murder my thief.	I'm not a thief, but I'm a thief.
اشتن صْدا یَواشینَه بْلَن آکَرْدْشَه	he addressed to him in a gentle voice	Then he lowered his voice.
حتما جایی سَفْم کَردَه	I must have done something wrong.	I must have made a mistake.
هْنتَه دِه شادی و محیبَتَه اَسْرگ ویکَرْدْشَه.	shedding such tears of heartfelt joy	So he threw away the joy and happiness of the dog.
بعدا شاید چِه جاذْبَه ویشتَر نی آبو	then the attraction may be the greater.	Then maybe there'll be more charm.
هیچ سَفی نی چِه دِلَه مَبو.	without any mistakes in it!	There was no trace of it.
اول دِرِه فیکر کَردْمَه کْ امْ سيیا مجسمه واقعیَ خْرْدَنَه و هْنْتَکی اَی دارْن	at first I al most thought that this black manikin was a real baby preserved in some similar manner.	At first, I thought this black man was buying a real statue and still has it.
ایا آش پجه جیگایه	this is the kitchen	It's in the kitchen.
دیه پرچیه نشام	I've had enough of it	I never saw him again.
خلک و کلنگشون اوعه برده به	they took the spade and the pick there.	The people and their masters went to him.
خوییم کشه و اچرم آدوعه هی	I sighed and gave her the key.	I'll kill myself.
بیجَه تِی اَی گِتَشَه.	feeling a little overcome.	You took it.
کمَ تِی اْم گردْ خاک چْمْ سر نْشتَه و باعیث بَه چن دَفه سَفْر بوئَرم	some part whereof flying up to our faces set us both a sneezing for several times together.	You've put all this dust on my head, and you'll allow me to travel a few times.
موهیمَه راه حلی کو پی هَتَه عمل بْبو	which is such that I have made it my law of action.	It's important to find a solution to this problem.
کورَقو اْشتَن قبراسونییَه سَسی شی جواو دوئَه	an owl answered with his sepulchral note.	His son will answer for his sister's funeral.
اْمی ایی ایتْروم و ادبینه قْبولْش کرْدَه	who received him with great civility.	He accepted it with the utmost respect and courtesy.
شوالیَه اشتن تموم زورینَه اَی دَکَشْشَه.	though he pulled with all his might	The sharp edge of the blade struck him with all its violence.
ام بدبختی دِ واقیعا باور کرده نِبو	what incomprehensible misfortune	Unfortunately, he didn't believe it.
اول اَی ایله دَسینَه بعد هر دْ گلَه دسینه گِتْشَه.	he took it first in one, them in both his own.	He grabbed her hand first, then both hands.
هَمَه پی بْشوعَه چِه دِلَه بْوینَه.	make sure yeh can see' now	Everyone wants to see inside.
انتَه بَه کْ آخرین َدَفه را سَکْرات کردْمَه کْ چه دوستی جلب بْکَرم	I was moved to make a last attempt to regain his friendship.	It's like I've spoken for the last time about what kind of friendship I'm going to make.
نشا ا قراری کو پَری گینِه پیش یندینه نوعه شونا سَر حاضر ببو.	he would not be able to keep an engagement with her that night, for instance, that he had made a day or two before.	It doesn't look like it's going to happen to the same kind of parents.
غمناکه سکوتی دادگاه کو چیر آبا	while a painful silence reigned in the court room.	Unfortunately, the courthouse was quiet.
ام دفه چه عَصاب تمون خْرد آبا	his nerves were terribly overstrained by now.	Now what nerves are you going to have?
اشتن ما نَه شو کلیسا و ناخَوَری ناخوشییَه حالی اَی دس دَ و نِشا کو ها بْمونْه	was at church with her mother, and suddenly overcome by indisposition, arising from her interesting condition, she could not remain standing,	He didn't want to go to church with us, and he didn't want to stay with us.
اَ نی اْنْتَه کاری نَه کْ شوی هْم وقت، ام جادوگر و غولی نَه کو چه دایر و پَرَه کو َمندینا	besides this kind of thing's too awful, here this time of night with witches and ghosts	It's none of your business to be surrounded by wizards and giants in your own time.
مرْا چه مونی ساعت یَک شَوا کو کوزتی ایله بْلَندَ قَهقَهَه مَسَه.	at one o'clock in the morning, possibly, she heard a loud burst of laughter	At one o'clock in the morning, he was sleeping with a large cockroach.
دادگاه رای اِلامی موقو چِه وَر مَندَه بْب و اْشتَن چی جزئیاتی روزنومَه را گزارش بدَه	on his day of sentence that she, his mother, would report the samefor him.	The court decided to stay with him and report the details of the case to the court.
اْم اَگَه راس بْبو از یقین دارْم کو ام تیر کمونَه ویدار پی پْش بْبو	which if true I take to be good evidence that this harpooneer is stark mad	If that's the case, I'm sure my arrow will hit him right in the back.
سَبا دِ چْمْ تَکی مَندَه مَبو	or rather him who will no longer be my servant to morrow	He won't be alone tomorrow.
امَا اشتَن دیل دِرِه هرگز اَی وَیلش آکَردَه نیا. دْرْس مث اْمکو اَ جوون واقیعا خوبَه زوعَه اییا	but in her heart she had never given him up, as though, indeed, he had been her son.	But in his heart, he never abandoned it. It's as good as this young man's reality.
اْم موقی کو ناامیدینَه بْرَمو کردْمَه و اْشتَن ام دنیا کو یتیم و تَنخا ویندْمَه	I had already broken out into a desolate cry, and felt an orphan in the wide world.	I left that place in despair, and I found myself alone in this world.
ام تکلیفی یا کو حَیقَتی از حق نداریم و اَ حق داری کو قْبولْش نِکَردَه.	a proposition which I was wrong to suggest and he quite right to refuse	We have no obligation or right to do this, and you have no right to accept it.
اشتن باعیث نیگرونیو و تَوشیشا	was a point of painful solicitude	They're not bothering you, they're bothering you.
شَه اْشتَن ایل و تباری پیگِره و آگَردْه	would bring the whole hornet's nest about our ears	He'll take her and take her and come back.
ایلَه مِخی کو دییاری کو گینا آرْیَندْشَه و دقتی نَه اَی تاوْندْشَه	he tied them to a nail in the wall, and carefully plaited them.	He looked at the girl's face, and he didn't look at her for a moment.
بلندَه روحی و میرَوونَه دْلی داره	able to understand her position and her sorrow.	He's got a soul and a soul.
از پی کسی لوئون کْ چْمْه خوبی پیشَه تا آخْر گوش آکَرم	I want to hear and understand my benefactor's words.	I'll listen to someone who's always been good to me.
ایدَفَه هنی ایله ایسبییَه کاملیا گْلْش ویگِتَه	she received a white camellia again	Suddenly, he woke up again with a full-blown smile.
ارلاندو کو خواسْتْشَه تا اَی ایفتْخار بْدَه و ناهاری یَندینَه بَهَرن.	asked her whether she would honour him by lunching with him?	Orlando was eager to make her proud and have lunch with him.
هیچ ویندَه نیشا کو مِردَک ها کو دَوْیَردَه بْبو	had not seen the man pass.	He didn't see any men around him.
وقتی کو اْم اَویجَه جا دراومیمه	but as I was making my way among these crags,	When we get out of this place,
کو اشتن عیلمو حدسون خَیلی عیتقاد داره.	who will certainly ruin himself in experiments	He believes in his family's sanctity.
چه خِسْرْگ اشتن وِیوی کو بدش آ	her mother in law detested her	What a wonderful feeling to have.
ویمَندَه و اشتن دایْرَه دییِشتْشَه	after stopping to look about her,	He stood up and looked around.
تا اَع موقی شومَه سییا خال کْتَه تِی نی ارزش نداره	in the meantime, your black spot ain't	It's not worth the trouble of being a black man until you get to that point.
مردمی وَری آوروریزی سَرَفا باک داری	he was afraid of creating a scene in public.	You've got a lot of people waiting for you.
همی سَرَفا تمون گَوَنی آبا کو با امْکو اشْتَن بقییَه نه کاری نِداری بقیه تمون لَجینَه اَی گیر دوعَه‌شونا	he was angry that people should go on being interested in him when he took no interest in them.	So you can talk to him about what's left of you, or you can't do anything.
اول چیمی سَرَفا کو اَ مُدیل خلا دکرده عادت کردشا	first because his personal taste would not allow him to dress in any other way	It was the first thing that got him accustomed to opening these fashions.
سانکو وییَر پییا کو ها پا مَدَنَی.	but though he would have rather not entered it	Sanko looked at the man standing there.
هر چَن زوتَری اومیمَه تا اگ بشام شومَه را آرَسم.	though I have come only to aid you if I can.	I'll be there as soon as possible to get my coat.
زورینه شاشْتشَهْ چَلْکی بییازْه	she could hardly lift the pail.	He forced her to drink her glass.
شراب کو اَیرا‌ بِتَرا	why did he not take wine?	It's better than wine here.
مَندَه تا ایی دَقَه تَمون آبَع	he allowed a minute to pass	He waited a minute.
ام تلگرافچی شون بَرکَردَه	that the man employed there was dismissed	I got the telegraph.
از احمَقیما و هیچکس خْش نِداره پَخمَه آدَم ایدَعی چیزون آبو.	I was stupid and nobody likes to see a stupid guy wise up.	He's a fool and no one likes him. He's an inventor of such things.
کارهنینی واتَه کو صَبا اشتن تصمیمی اَمَه را وا.	he said that tomorrow he would let her know his decision.	Karenini said she'll let us make our decision tomorrow.
دقیقا هَه ساعتی کو زیرَه شَوْ خبر دوعَه شا	precisely at the hour named the night before	at exactly one o'clock in the morning when the news of his departure came out.
تْلاری کو شَه تَجَر و پیلَکونی کو تْلْلَه شَه سْرا را.	through the ballroom to the anteroom and downstairs into the yard.	The sound of thunder and lightning came from the depths of the sea.
اما الان خَیلی ویشْتَه اَی پِرَوْشْ کَری	you're much more her now	But now you're making a big deal out of it.
مَلوما چَوون دَخوندِه مَسَه نیشا	that it was doubtful whether she had even heard their calls.	It's not entirely understandable.
هیچکس دیگَه نی نِدارْم کو اَیْکو تقاضا بْکَرْم	I don't know who else to ask.	I have no one else to ask for.
روزنامه اشتن ما دست آدوشَه	he now passed the paper over to her.	He handed us the newspaper.
قطاری نی وَنْدْشونَه آتلانتا را	so our train was sent here.	They took the train to Atlanta.
دقتینَه اَی ایسْفا گِتْمَه	I examined her carefully.	I got it carefully.
مَگَه امکو اَ موضوع هَمَه تییِه بْزونو.	unless he knows that subject well.	So that you may know what it is.
ولی اْم موضوع اَمییَتی نِداری	but what did that matter?	But it doesn't matter.
من اَی ایلَه دییَرَه یِنَکینَه وَندَه خارْج	I sent her out this morning with the other young woman	I'll take her out of here.
ولی تْع فیکر مَکَه اْم موضوع همیشَه ایکو جا دم	but you needn't imagine I shall keep your ridiculous secrets.	But don't think I'll ever forget this.
اْشتَن دیل دِرِه خنده کَری	bursting into a hearty laugh	They laughed deeply.
مَگَه اْمْکو فلگ اْشتَن هْنتَه بْخا	unless he wanted to be noticed.	If you don't, you'll have a fever.
تا اَی ویندْشَه دَرشَه اْشتَن اتاقی دِلَه	he disappeared into his house	He put her in his room to see her.
اَی پیما کو چْمْه دیلی خاتم بْبی	I kept her in my heart	I want him to be happy in my heart.
بی اْمکو تاو دَلَکْن یَندی خْش دارین ایلَه پیرَه عاشْق و مَشوقی شی	loving each other like unhurried old sweethearts	You'll be able to enjoy your old man's love without this.
زو اْشْتَن قییافَه ایی جوری آکَرع کو اَمَه همه گلَه اَوون کو تَرسَم.	he will immediately become whatever each of us most fears.	Soon he will appear in a form that will frighten us all.
اْما کو اَع دایْرْع وَر گَردی	so he searched around	When we went back to that circle.
هنی جونَوَرون جانی را شو	will go back into animals again.	Don't go to the living room anymore.
اشتَن ْهر تْفاقی را پی آمادَه کرده	prepare yourself for every emergency.	Shannar had prepared him for an accident.
اْم خْدایَه کو تْع ژَندَه تا بْمِری	when he is striking you dead?	This god will take you to death.
کو شومَه را عارَه کو مْنَه خیشی بْکَرَه	that you decline allying yourself with my family	He'll put the fire in the oven.
ام شرطی نَه کْ چاکَه رفتار و تواضع رعایت بْبو	provided that a proper humility of behaviour is at the same time maintained.	It doesn't have to be polite.
دْرْسَه کو اَگَه آخْرنَه سَری اشْتَن مَیلی نَه رفتارْش کَردَه بْبو.	it is true that if he had done as he liked at the last	He saw how he would have acted if he hadn't lost his mind at the last.
ممکینَه ام مایَه شورَه چَوون سَسی ویکْشتَش ببو.	this fog may have deadened them.	Maybe I'll kill him with the sausage sauce.
ایدَفَعی اشتن جا کو ایشتَه	then he suddenly arose	Suddenly, he was out of his mind.
اْنتَکی اْمی را کْ ام حالی کو دَوَزی‌ آرْمینَه تْلاری کو شروع کردْرَه پْرد‌ِه	you betook yourself slowly to pace the gallery.	That's when I started crying while I was sleeping.
چنان رَند و اینواختَه سسی کلاکی ویدوعه سرفا را سازیَ.	such a steaming and droning rose from the downpour	So he went and made a bunch of vapour glasses.
چون یا شومَه پی رضایتینَه ام مسئلَه شومه را حل بْکَرَه	for you must either satisfactorily settle this matter with yourself	Because I want him to solve your problem to my satisfaction.
یا پی الان بشوم یا هرگز مَشوم.	I must go now or I shall never go.	Either now or never.
روکی سَر تا الان یَندی ویندَ نیشونا.	they hadn't seenm him since they was boys together	They've seen each other's heads before.
البته از توقع نِداریم بعد اْم هَمَه مدت مشایْمون اَی تْلَفْتِه	I agree we would have expected to have found her by now	Of course, I didn't expect him to leave after all this time.
هیچ ناراحت نییا از امْکو کسی لوعَه‌یی بْمَسْه	she said, and she did not trouble to lower her voice.	No one's sorry to hear anyone's complaint.
