source	reference	translation
إگوی یه‌ پرزؽ ز کلؽچ مؽنجایی مو بلوندتر هڌه.	seemed to be somewhat longer than my middle finger.	It's like a piece of furniture that's bigger than a keyhole.
سی که اومؽڌواره که بشخیڌه وابۊ	because he hopes to be forgiven	Because he was hoping to make it happen.
مو سرومه سی نشونه باور نکرڌن جومنؽڌوم.	I shook my head in disbelief.	I'm not going to believe it.
مو هنی هم تی خوم إگوم که او شۉ غلوه بڌعبۊس بیڌی و هرگش نتروم بشخومت.	I still think you were hateful that night and I never expect to forgive you.	I'm telling you, too, that you were very upset that night, and I couldn't sleep at all.
هو، مؽن حل کرڌن جڌول کلیمه‌یل قلی‌پلی منده بی.	he missed doing the crossword.	Yes, there's still a lot left to solve.
هونوݩ، هو نه همؽچو إکونن ڤه هاک.	they'll bury him right there.	That's right, he didn't even do it.
ولؽ شَکَر ز ویر هو رئڌ بی.	but he had forgotten the sugar.	But he was grateful.
مؽن فرگ چیؽ گپ دیه‌یؽ غرق وابی بی.	was deep in thoughts of something else	He was drowned in the thought of what he was talking about.
کوله نه ناڌ ڤه سر و نشَئس.	put on the hat and sat down.	He put the hat on his head and sat down.
هو‌ تنڳ اوکسیجن وی	he needed oxygen	He's got a lot of oxygen.
هو هم نه وه خرج کردݩ چونوݩ که دلس اخاس	not by spending as he pleases	He spent it on it because he loved it.
پار که کولَئ نه نها وه سر	when he'd placed the hat on his head a year before	It's like he's wearing a hat.
گاشڌ نها رَئڌن هو بسونس.	may even be about to marry her before he leaves here?	Maybe he's waiting for her.
دؽ وا کس نؽ‌بو که نها هو نه بگرن	nobody seems to be able to stop her	There was no one to hold him back.
پای معنی یه دنڳؽ مؽن گپتاکلسه	that the whole meaning of a song lies in the words	It means a foot in the mouth.
مؽن پای عورمم هرگش اؽقه دلخوش نویمه	I've never been so happy in all my life	I'll never be happy in my old age.
خوت تِینا واسوݩ جر مکار	don't you go fighting them alone.	You're the only one who cares.
بائینا تراشسه و قشنڳس لوئڌ و پَتی وین	her beautifully moulded arms bare	But she was shaved and beautiful and had a fever.
ٱر درو داڌه بۊی، وه بازستن نشمینؽ اؽبرمت	if you are telling me a lie, I'll lead you a pretty dance.	If you're lying, you're not going to open it.
عاقوَتس تاریک وی	his end was night.	The result was a complete nightmare.
نهنڳ وی قلڤس واسه	making her heart jump.	It's like he's wearing a hat.
دؽ هرگش وه پیائؽ چی هو اعتماڌ نؽکونه	he would never trust a man like that again.	No one will ever trust him again.
که چی پای چیَل دِئری وا قاغز پۊشس وی	which was, like all the rest, covered with papers.	It's like he's got his feet covered in leather.
مَنوم یکؽ هنه ایا	I think I hear some one coming.	I think there's one.
تِی خوسوݩ گوڌن کوڤؽریه	they took it as a joke.	You're going to say goodbye.
پنج سال پیرتر ز هونم که وه خو درو بڌم و نومسه بنم شرف	I'm five years too old to lie to myself and call it honor.	I'm five years older than him, so I lied to him and didn't take the honor.
پیلؽ نهنڳ دِڤؽست هزار تمݩ مَرج کردم	I must be holding two hundred thousand dollars in bets.	I paid almost twenty thousand rubles.
مَجمه ٱفزارا کۉش دۊزی و کار کَلس چی همؽشه وی	his tray of shoemaking tools, and his old unfinished work, were all as usual.	It's a waste of time, it's a waste of time, it's a waste of time, it's a waste of time.
مو تَریڌه نؽسم ٱما تَریڌه‌مه اؽکوشم	I am not a thief, but I'll murder my thief.	I'm not afraid of you, and you're going to kill me.
وا دَنڳ آرمؽ بونڳس کرد	he addressed to him in a gentle voice	He shouted with a loud voice.
حتما جائؽ ز کاروم باگ داره	I must have done something wrong.	I'm sure there's something wrong with me.
چونوݩ ز شۉق گرؽڤست.	shedding such tears of heartfelt joy	Because it was all about enthusiasm.
اۊسه گاشڌ جذابیتس بؽشدر بۊ	then the attraction may be the greater.	He may have lost his appeal.
هیچ باگ نڌاره	without any mistakes in it!	It doesn't have any bug.
ز ٱول منستوم ئی آڌوم کوتال سیه رۊله راسیه که وه شؽواتؽ چی‌یک زفت وی بی	at first I al most thought that this black manikin was a real baby preserved in some similar manner.	I meant to say, this mortal man has reached the point where he must have married his wife.
ایچو آشپزخووه هڌ	this is the kitchen	It's the kitchen.
دی توء نڌاروم.	I've had enough of it	I don't have you anymore.
بؽل وو کلندنه اوچو بوردن بی.	they took the spade and the pick there.	It was as if he had taken Clyde with him.
آهؽ کشیم وو کیلیتنه به هو داڌوم.	I sighed and gave her the key.	I pulled the iron and handed him the key.
به سمت تخت رهڌ	advancing to the bed's head	He went to bed.
نتروم قوۊل کونوم	I can't possibly keep them.	I can't believe it.
نرسیڌه فوروهڌه ابۊن.	I can sell them fast as I get them.	It didn't take long for him to grow up.
یهوی هار وابیڌه	maddened by a sudden attack of rabies	Someone's been there.
ولی بازم خۊوه تو دخالت نکۊنی.	but, however, you had better not interfere.	But you don't want to interfere.
یه خاهش که نؽبۊ گۊیس	a wordless plea	A beggar who hadn't listened.
دو دست نه ناڌ ری سینه	crossing her hands upon her bosom	He put his hands on his chest.
تکۉ هم نخۊرین.	do not move!	Don't move.
آخه هو بوتؽ نڌاره.	because he hadn't any aunt.	Because he doesn't have a voice.
یه چی وه او گرت سر ایما نشست و سی هم یو چند بار وشخستیم	some part whereof flying up to our faces set us both a sneezing for several times together.	He grabbed something on us and we kissed thirty times.
شۊک وا دنگ شۊمش جواو دا	an owl answered with his sepulchral note.	The woman answered her husband's question.
وا حالی گرهڌه وارد وابیڌ وا کۉتی شه و کر که تینیلس تا زؽر ریش پر و بۊرس بسته وابیڌه بی	had entered solemnly, in a black creased coat buttoned up under his spreading brown beard.	He walked into the room with his coat wrapped around his waist and his hair full of hair.
چه ذلؽلی فئم نکردنیی هڌه.	what incomprehensible misfortune	What a pity it is to be misunderstood.
نها هو نه وا یه دست و دیندا وا هر دو دستس گرهڌ	he took it first in one, them in both his own.	Instead, he grabbed her with one hand and then with both hands.
گشتتۊݩ وا ترین مؽنسه بڤینین	make sure yeh can see' now	Everybody's in the middle of it.
چۊی تا ایسو صحۉ چی نوابیڌه بی که ارزشت غمه داشته بۊ	for until now she had never owned anything worth grieving for.	It was as if there was nothing left for him to suffer.
نؽتره سر ٱندؽ که دو سه رۊ نهاتر وا یک نهاڌه بین بیا	he would not be able to keep an engagement with her that night, for instance, that he had made a day or two before.	It's better to spend two or three days together.
وا داس منه کلؽسا بؽ و منه یه دم ناخوش وابؽ و‌ سؽ هو که آوستن بؽ نترست واسته.	was at church with her mother, and suddenly overcome by indisposition, arising from her interesting condition, she could not remain standing,	He had a fever in his hand, and he was sick for a while, and he couldn't take it anymore.
ئیچنو کارؽ ئی وخت شۉ وا ئیقر سِرسونگی و آلی که دۉرمۊنن	besides this kind of thing's too awful, here this time of night with witches and ghosts	But at this hour of the night, it's like the sun is shining and the wind is blowing.
ٱر راست بۊ مو یقؽن داروم که اؽ هارپۊنیر لؽوه لؽوه هڌه.	which if true I take to be good evidence that this harpooneer is stark mad	If this is true, I'm sure this harpooneer is a fox.
ولؽ مؽن دلس، هرگش هو نه ول نکرڌ بی، إگوی که واقعا هو کورس بیڌه.	but in her heart she had never given him up, as though, indeed, he had been her son.	But in his heart, he never left her as if she were really his sister.
یه تاقؽ بالا‌ سروم‌ راس کرڌ جۊر تاق‌ دم‌دری کلیسا.	making a vault above my head like the archway of a church.	One of the upper floors of my head was like the door of the church.
او وحشی وا سیلایل نوفت سوئرس، پیرۊز وابی بی.	the brute with the red nostrils had won.	The monster was paralyzed from the waist down.
مو سی خاطر تقلڤ، ریسک کرڌوم.	I risked the fraud	I was willing to risk it.
گشت تولگل گونجل نه خراڤ إکونه.	would bring the whole hornet's nest about our ears	It'll make everyone happy.
هو دوڤارته یه کاملیا إسپؽڌ گرئڌ‌.	she received a white camellia again	He's wearing a full-bodied hat again.
کس دیه‌یؽ نه هم نڌاروم‌ که زس بخوم.	I don't know who else to ask.	I don't have anyone else to talk to.
ایسو، هو قاغوز نه داڌ ڤس.	he now passed the paper over to her.	Yes, he gave the paper to her.
سی همیو، قطار اؽما فشناڌه وابی اؽچو.	so our train was sent here.	That's why our train came here.
تمیس هوش وندوم ڤه هو.	I examined her carefully.	I'll wake him up.
مَر یو که هو، اۊ مۉضۊع نه پای بیَشنه.	unless he knows that subject well.	It's up to him to deal with it.
ولؽ یو چه ٱئمیتؽ داشت؟	but what did that matter?	But what purpose did he have?
ٱمرۊ سوئڤ، هو نه وا زؽنه جڤون دیه‌یی فشناڌوم.	I sent her out this morning with the other young woman	This morning, I pressed him against another woman's throat.
ولؽ نه لازومه‌ که تِی خوت بگوی که مو راز‌‌گله‌یل مسقره تو نه مؽن دل خوم إلوم.	but you needn't imagine I shall keep your ridiculous secrets.	But I don't need you to tell me the secret to your smile.
یه غِتاس هنده‌یی داڌ.	bursting into a hearty laugh	He threw a big shovel.
مَر‌ یو که إخاس که ڤس توجه کونن.	unless he wanted to be noticed.	He's the one who needs to be taken care of.
هو مؽن هونس نابدیڌ وابیڌ.	he disappeared into his house	He wasn't in his room.
هو نه مؽن قلڤوم زفتس کرڌوم.	I kept her in my heart	I grabbed it in my heart.
خاسن یکیدو جۊر هاشقون قڌیمی و عشق کوئنه.	loving each other like unhurried old sweethearts	It's kind of like a love story and it's kind of like a love story.
هو درجا خو نه إکونه ڤه یه چیؽ که هر کوم ز اؽما زس زئله‌موݩ إره.	he will immediately become whatever each of us most fears.	He will replace himself with something that is beneficial to each of us.
سی همیو، هو دۉربال‌ نه گشت.	so he searched around	That's why he went around.
ز نۊ إڤورگرڌه مؽن لش جونداروݩ.	will go back into animals again.	He'll be back on his feet nine times.
خوته سی شرایط اٛضطراری ٱماڌه کوݩ	prepare yourself for every emergency.	You're going to have to come under pressure.
اوسو که هو هی تو نه إبره ڤه حال مرگ	when he is striking you dead?	Now that he's not you, he's dead.
یو که سر زؽر یو نؽبرین که وا هونواڌه مو گَل بگرین.	that you decline allying yourself with my family	That you're not under the age of consent to disobey my orders.
ڤه شرطؽ که رفتار دوروئس و‌ تواضع رعایت وابۊ	provided that a proper humility of behaviour is at the same time maintained.	Provided that his conduct is correct and humble.
دوروئسه که ٱر هو دئس آخور ڤه میل خوس عمل کرڌ بی.	it is true that if he had done as he liked at the last	It's true that if he acted on it last night,
ئی منج گاشڌ هونوݩ نه کۊر کرڌه بۊ.	this fog may have deadened them.	It may have been a blind encounter.
اوسو یه‌ناگه ز جاس فورؽستاڌ	then he suddenly arose	Suddenly, he was out of his mind.
هومبار رئڌی مؽن گالری و قڌم زیڌی	you betook yourself slowly to pace the gallery.	I hope you'll find a way through the gallery.
یه رپشت و پوخارؽ ز زیڌن باروݩ ڤه وجۊڌ إویڌ.	such a steaming and droning rose from the downpour	He had a fever and a fever to relieve fatigue and constipation.
سی که وا ئی جریان نه وا خوت، وا رضایت حلس کونؽ.	for you must either satisfactorily settle this matter with yourself	You'll settle this with your consent.
همیسو وا روم، ٱر نه هرگش نؽروم.	I must go now or I shall never go.	I'm always on my way, but I can't find him anywhere.
هونوݩ ز مۉسڤؽ که جاهلؽ بیڌن، هو نه نیڌن بی.	they hadn't seenm him since they was boys together	They didn't have him because they were stupid.
موافقوم، اؽما تی ڤه ره بیڌیم‌ که هو نه تا ایسو جوسته بیڌیمه.	I agree we would have expected to have found her by now	I agree, we told you he was gone.
هو گوڌ و صڌاسه هم نَڤورڌ ڤه لم.	she said, and she did not trouble to lower her voice.	He said he didn't even come out of the sand.
مو ڤه دئوتی جۊر یه نماڌ الهی إنیَروم که وا خوموݩ نه واس سازگار کونؽم.	that I look on marriage as a divine institution to which we must conform.	I'm not a girl like you, and I'm not a god who adapts to me.
وا یو که هزاروݩ نهَنڳ دیه ڤه کشتی هو ٱڤورڌه وابیڌن بی.	though a thousand other whales were brought to his ship	By the way, thousands of secrets had been collected from his ship.
مو تواضع نڌاشتوم.	I lacked humility.	I had no humility.
شرۊع کرڌ ڤه مهت داڌن مؽن تمرین کرڌن زندونی	began to assist in exercising the prisoner.	He began practicing medicine in prison.
سۊئار غایوغ کوچیره وابیڌوم	I climbed into the dinghy.	I've been on a little errand.
هو، خشمناک، غارنؽڌ.	he exclaimed, getting angry.	He was furious and angry.
اوسو تریم ویرموݩ نه بڤنیم ڤه مساله‌یل دیه.	then we can turn our attention to other matters.	I'd like to see you on the other side of this.
که دو‌ کس نه ز یه بال و دو‌ تا دیه نه ز بال دیه، مؽن کر شرۉئیز کونه.	to hang two on one side and two on the other, within the door of the cave,	He saw two men on one side and two women on the other.
ولؽ اوندۉ گوڌی که سیم إنڤیسی	but then you said you would write me	But he said it was an invention.
زنۊکاری سفروم مؽن گَه‌کوݩ	repeating my voyage early in the morning	Where is my traveling companion?
که وا لذت ز سندس ڤورؽستاڌ.	who rose full of the enjoyment of his age.	He was pleased with the sound of his voice.
هو پنه گرئڌ بی.	he had taken refuge.	He was confident.
هو دیڌ که دڌۊس وا زهشت، مؽن لڤاس ساڌس نشئس بی و وا صڤیری تی ڤه ره بی.	saw his sister sitting patiently in her prim nightgown	He saw his sister sitting in a simple dress and taking a picture of you.
ڤه برچ تو نؽرسوم.	I shall not reach your light	I don't know about you.
سی که هونوݩ سی پیایل و ٱسپل ٱۉئؽ نڌاشتن	for they had no water for men or horses.	Because they didn't have any men or horses.
ولؽ هو چیؽ نگوئڌ که ڤه کسؽ ٱجازه بڌه که نیتسه ره بۊؤره.	but he did not say anything that allowed anyone to guess his intentions.	But he didn't say anything to let anyone know he wasn't coming.
إترستوم‌ بڤینوم‌ که هر دقه چندؽ گپ اؽبۊی.	I could watch you getting taller by the minute.	I wanted to see how much you were talking every minute.
هو من جیڤس ڤه دین سکه‌یلؽ که إخاسن گشت.	he dug into his pocket for the required coins	He put his pocket in front of the coin that belonged to him.
آینکی‌یل نه و نۊئه‌دار ساحل داڌوم وا پوشت.	I gave the glasses back to the coastguard.	I put a glass of water and a piece of wood on the beach behind me.
فرموندار هو نه مطمئن کرڌ که او پیا هنی کلۊ هڌه.	the governor assured him that the man was still mad	His commander was sure that this man was still alive.
هونه‌یلسوݩ نه سوئڌن و زنڳلسوݩ نه فوروئڌن.	burned their homes, and sold their women.	They didn't wear jewels or wear necklaces.
هو زؽر لۉ سی بی ربیه بیڌنس سیر نورفی ڤس که.	he muttered various curses on her awkwardness	He was under the influence of a narcissistic creature.
سی سر هو مڤلغ پنج هزار پزو ناڌن.	put a price of five thousand pesos on his head.	There's 5,000 rubles on his head.
یه‌کولی ز جونل ز ناعلاجی قورڤونی اؽبۊن.	many lives must inevitably be sacrificed.	A bunch of young people were victims of the disaster.
وا اومؽڌ دیربین نه بورڌ بالا.	raising the camera hopefully.	He went upstairs hoping to see her.
که تموم اومؽڌلسوݩ براڤورڌه نوابیڌه بی.	that not all of their hopes had been fulfilled	That all hope for success was not at hand.
اوسو کتاڤ نه ٱڤورڌ ڤه در	then pulled the volume out.	He put the book in front of the door.
سی همیو، هو نه ڤه رڤشتل دیه گوڌوم.	so I said it in other ways.	I said yes to her face.
ولؽ تی خوم گوڌوم که لازومه که ملیتومه واپۊشنوم	but I thought it necessary to disguise my country	But I told you I needed to change my nationality.
کوروف نه نشوݩ داڌ.	showed the vacancy.	He didn't show it.
نمایشت و رفتارؽ که ترسته بۊ تۉس نه تاحتی مؽن دل مخِرا بڤَنه.	a spectacle and demeanour to strike terror into temerity itself.	the manner in which he had behaved was not at all agreeable to her.
یو کلیت حل ماما هڌه.	that's the solution of the mystery!	That's my mother's key.
بؽشتر ز هزار رۊبل ز پیللسوݩ ز دئسل هو گوڌشت بی.	more than one thousand rubles of their money had passed through his hands.	He had taken more than a thousand rubles from his pocket.
وا حڌۊڌ ده سال گوڌشته بۊ ز مۉسڤی که شوݩ ڤه شون یکؽ ز دورگلوم قڌم زیڌوم.	it must be quite ten years since I walked side by side with one of my girls.	It's been ten years since I've been married to one of my neighbors.
