source	reference	translation
ئەمانێ فکرم کرد خەم و خوسە چێکە گ ڤە هەر هاڵ ماوە تۊش ئاێما	but I thought grief was something you felt anyway.	But I thought it was a pity that I was still in love with you.
ئەژ نەرداون چێیەو بان تا ڤە نام ڕاڕەوەئەێرە دەسی ئەو دەرێ	went up the staircase to a door in a corridor.	He went from the top of the hill to the bottom of the hallway.
هەر چەن ئێ هەمکە زەمەتە پاداش شایستەی نەدریاتێیە بێن	though with but small success for their pains.	All these people have been rewarded for their hard work.
دەر نەتیجە ڤەکیلێ کردێیە ڤاستە تا جییایی ئەو ئەژ ئەو ڕێکرا بارێ	but sent an intermediary to arrange the terms of the separation	He had to arrange for his replacement as a result.
چۊن زۊتر هەرگس ئێ هەمکە نیازە هەلاکردنم نیاشت	for I have never had such need of haste before.	I never had any desire to do so before.
ئەژ دەسوورێ گ شۊیەێ دا ئە بێن	at the orders her husband left her	They were separated from her husband's family.
کەتۊمێ نام زەمین ئڵاجەوی، ئێ ڕۊ ڤێرژی و سرەژە پایمەر دەور ڤەر وژم	look around me with some interest on the strange land that I was in.	I fell asleep on the strange ground, surrounded by the sunlight this morning.
ڤە پشتا ئەر بان تەتێ کوچکە ڕاجە بی‌ئرا	lay down on his back on the heap of stones.	He leaned his back against the grass.
قرار نەوی دوگلە ئەو بونم	I was never supposed to see him again!	I'm not going to double.
بگر ناچار بین، بیلن ئەو قسە بکەێ	as if they were forced to let him say it.	Maybe they'll have to let him talk.
یەسە گ م دەویمەڕا ماڵ هامە	that is why I hastened to you.	That's what makes me feel at home.
نمەێم دی دەربارە ئێ مەوزووە گەپ بەم	I don't wanta talk about it no more,	I don't want to talk about it anymore.
مەێ هوشدارتە بێن دەم ئەژ ئێ ئووتاقیژە قەوینترە	I should warn youit's bigger than this room.	Don't let your mind go to the depths of this room.
ئەڕا وژ و ئایللەی دوکتوڕێ گرتۊتێ	for herself and the children she employed a physician.	He's taken care of himself and his family.
تا جاێ گ ڕێ داشتێ تۊنستێ مێز سەرکردەل موهم ئامادە بکەێ	she did everything possible to keep the places at the table of honor in order	As far as he was concerned, he was able to prepare a table for important officials.
جوبران ڤجوود بەدهێرم داێ بکەێ	a recompense to you for his mother!	He gave me a very good marriage.
مەێمێز داێەر ئەسپەی و چێ ڤرێ لا ڕووخانە	spurred his horse and galloped into the river.	He threw the table on his horse and went to the dining room.
منی ڤە لوورە و گورمە وژم ئدامەم دا	I still humming my little tune.	I gave it to him with my sword and sword.
چەن تیکە یەخ ڕشانێ ئەێ نام دەسماڵە و نیای ئەر بان سەر ئەو	ice cubes on her head	He held a few pieces of cloth in his hand and put them on his head.
کیشاتێ و ئەژ ئەڤە ئەڕا ئەێرئاوردن ڤێنە کوڕە بردێ ئەوکار	she used it to push out her son's photograph.	He took it and used it to bring the boy to life.
تو ڤە لا وژتا فکرت کردۊ شەڕەگوجەرە ڤەگەرد م بکەین	you reckoned on a bickering!	You've been thinking about arguing with me.
ڤە سانگە بەزەی ئووتاقیژە مەنە من	I should be given a small room as a favor	That's enough of my pity.
ئەێ تفەنگ و گولە خاستریج سوراق درم	than either a bullet or a knife.	I'll shoot him with a gun and a shovel.
هەر کەسێ گ یەێگل مزە نام ئراکەتن بچەشێ	once you've had that first taste	Everybody's gonna have to put a face to it.
یا یە گ هەوڵ بەێ ڤە نام ئە هاڵ و هاواێرە یەک دو سات بهوەسێ	or trying to snatch an hour or so of sleep	Or trying to hide in the room for an hour or two.
بگر هەر ئتفاق نەکەتێیە	just as if nothing had happened.	Maybe it wasn't an accident.
ڤەگەرد ئێ کارە قەێرێ ئەژ پووس و پرتاڵێ دڕیان	tearing both skin and clothes to some extent in the effort.	With this, he tore a hole in the skin and bone.
چارەنۊسم یەسە گ سراێسەر ڕووژ گیان بکەنم و ڕەنج بەورم	I shall have to toil and moil all my days	It's my fate to be tortured and killed every day.
ئەژ ئە بڕ ئاێمەلەسە گ تازە پلکیاسە ژیاێن نووئێکا و ئەڕان ئاسانترەسێ ئزرائیل گیان بسینتێ تا یە گ دوگلە بێئاری بکەێ	it's the hand of a man that's started in on a new life, and'll die before he'll go back.	Because of the number of people who had just entered the new phase of life, it was easier for him to die than to bring twins.
ئیگلیژ هەوڵ داویتێ نووا ئەواکان بگرێ تا کەیکە نەهوەرن	as earnestly tried to prevent any body's eating it.	Again, he tried to hold the bags so they wouldn't bite.
تا هەنێگ چەرمیی چەمەلان دیاریا ناو گێچەڵێ نەێریم	I'm not really in trouble until I see the whites of their eyes.	I never saw the whiteness of their eyes in trouble.
م چەمەڕێ نەویم گ وژم بم	I hadn't expected to be myself.	I didn't expect to hear it.
چۊنا گ هەر چەن فرەتر ئەژ هەشت ساڵان نەوی	for, although she was only eight years old	Because he couldn't have been more than eight.
نوواێنە بۏن چۊنا نەردەوانە ئەژ یەێ نەفەر ناوا دی ڕێ ئەڕا کلبین نیاشتێ	both of them could not be first, for the ladder would but admit one man at a time.	The news was that he hadn't been able to get to the club from someone else's side.
بێجگەژ سوخان چێ تر ئەر ورەلە نەوی	naught was there but bones.	There was nothing on the street except the shower.
م هێیام ئەر دەور و ڤەر مێزە	I look helplessly around the table.	I put it all around the table.
تاهەێ قەێرەێ زەمان گ ڤە لا ئەوا ڤە دیل مەنێیە	not even the length of time he had been imprisoned	There's a hole in the ground that's on this side of him.
ئەو کیشانێ ڤرێ ماڵ	dragged him to the house.	He pulled her out of the house.
هامە مەوینانە یەکمین کەسێ گ ئەژن ئاگادارە مەوتێیا	you'll be the first to know.	I'll be the first to know.
ڤتمە هامە گ م دی کشیش نییم	I told you I ain't no preacher	I told him I wasn't a priest anymore.
ئاهانە دیارە گ ئەژ کلک نامێنە م گەڵێ درێژترە	seemed to be somewhat longer than my middle finger.	Now it's clear that it's longer than my mailbox.
چۊنا گ وژمیژ نێاز ڤە بەخشش خودایی درم	because he hopes to be forgiven	Because I need God's forgiveness.
ڤە ناباوەڕانەوا سەرم تەکان دا	I shook my head in disbelief.	I shook my head in disbelief.
ئێ چێیەلە نماوە کەننگە یە گ م گشت چێ ئەژ ڤیر بەورم و تو بوەخشم	I still think you were hateful that night and I never expect to forgive you.	Don't make me forget this and tell you everything.
دڵ ئەڕا جەدڤەڵ هەل کردن تەنگ بۊتێ	he missed doing the crossword.	His heart was troubled to open the door.
ئەر ورەلە مەنتێ ئەێ خاک تا قاڵ بهوەسێ	they'll bury him right there.	If he stays in the ground for a while,
ئەمانێ شەکەر ئەژ ڤیرا چۊتێ	but he had forgotten the sugar.	But the sugar had gone out of his mind.
چۊ ڤە نام سیفال قوێڵترێکا	was deep in thoughts of something else	It's like it's in the depths of water.
کڵاوە نیاێ ئەر بان سەر وژ و نیشت	put on the hat and sat down.	He put on his hat and sat down.
ئەو ئوکسیژن ئێ گرەک بیتێ	he needed oxygen	He's the killer of this monster.
ئەویژە نە خەرج بێخود و بێ مەوزوو	not by spending as he pleases	It's not a waste of money.
پارەکە هەنێ کڵاو نیایە بان سەر وژا	when he'd placed the hat on his head a year before	He put the money on his hat.
هایتر ڤە ئێ زۊیییە هامسەرگیری بکەێ	may even be about to marry her before he leaves here?	Maybe he'll get married soon.
دی هۊچکەس نمەتوێنێ نووا بگرتێ	nobody seems to be able to stop her	No one can take it anymore.
گ گشت گرینگی بالەدا تەنیا ڤە نام ڤەچڕلەێرێ شارریاسا	that the whole meaning of a song lies in the words	That the whole importance of ballet was confined to its vagaries.
م هۊچڤەخت ڤە نام ژیاینمەێرە ئەخرکە خوەشاڵ نەویمە	I've never been so happy in all my life	I've never been happier in my life.
فکر نەکە گ ماو ڤە تەنیایی ئەر نوواوان پا بەینە گڕ	don't you go fighting them alone.	Don't think you'll find yourself in the middle of nowhere alone.
بازووەل خوەش تراشێ ئوڵێت بین	her beautifully moulded arms bare	His arms were shaved.
ئەگەر دورووت داوی یەێ چووپی فرە خاستێ ها پێشەێرە	if you are telling me a lie, I'll lead you a pretty dance.	If the island is behind a long-term lease,
ئاخریژێ ڤەگەرد تێەریکی پێڤەس بی	his end was night.	It ended in complete obscurity.
نزیک بی قەڵب بووستێیا	making her heart jump.	He was close to her heart.
دی ڤە هانە کەسێ دڵنیا ناو	he would never trust a man like that again.	Now that someone's sure of it,
گ جوور هوەتەنی پڕ ئەژ کاقەزا بۊ	which was, like all the rest, covered with papers.	It was like a box full of paper.
مەرێ دەنگ پا ئاێمە ماێ	I think I hear some one coming.	Unless you hear his footsteps.
لا ئێ تفاقانە دا ئێ سەیران	they took it as a joke.	He went on this journey.
پەنج ساڵ پیرترم ئەژ ئەڤە گ دوروو ڤەگەرد وژم بێیەم و نام بنمێیە شرافەت	I'm five years too old to lie to myself and call it honor.	I'm five years older than I was when I came to my mother's house and left her a noble name.
نزیک دوێس هەزار دولار پۊل ڤە لا منا کوو بییە	I must be holding two hundred thousand dollars in bets.	I had about twenty thousand dollars in cash.
سینی کەل و پەل کەفاشییە ئەو و کارە تەمام نەکریاکەێ هالی ئەر سەر جاکەێ بی	his tray of shoemaking tools, and his old unfinished work, were all as usual.	He was wearing a full-bodied breast and his unfinished job was still on his bed.
م دوز نییم ئەمانێ دوزە مەکوشم	I am not a thief, but I'll murder my thief.	I'm not salt, but I'm not going to kill salt.
ڤە نەرمێکا دەنگێ بەرز کردێیەور	he addressed to him in a gentle voice	He raised his voice softly.
بێگومان ئەر جاێ خڵەتیامە	I must have done something wrong.	Of course, if I'm wrong.
ئەخرکە ئەسر بەوش و خوەشی ڕشانێ	shedding such tears of heartfelt joy	He ate his heartwarming soup and drank his heartwarming soup.
دومارکەێ هایتێر سرێژەئراکیشترا بوو	then the attraction may be the greater.	Then it was repaired again.
هۊچ ئشتبایژێ ڤە نامەێرە ناوتێ	without any mistakes in it!	You don't have to worry about that.
یەکم جار نزیک بی گومانم بکەم ئێ پەێکەرە ڕەشە، زاروو ڕاسکانیکە گ هەر ڤە ئە شێوە پارێزریاێە	at first I al most thought that this black manikin was a real baby preserved in some similar manner.	For the first time, I almost doubted that this black dog was the real thing that was kept that way.
من هومه فره دووس دێرم	I love you.	I love you so much.
گەلێ تەسیر نیاوی ئەر بان	feeling a little overcome.	He raised his eyes from the earth.
گەلوونجنەێ ئەژ ئە تووزە نیشتە قەێمانا ڤە بییە کەننگە یە گ ئیمە چەنگل ڤەگەرد یەک بپشمیمن	some part whereof flying up to our faces set us both a sneezing for several times together.	The excitement of this sitting room made us laugh so much that we fell in love with each other.
ڕێچارە موهمێ گ باس ئەێ ڕۊ ئەڤەێرە کار بوو	which is such that I have made it my law of action.	It's an important step in the right direction.
بایەقوشێ ڤە دەنگ کزێکا جواو پیاکە داتێیا	an owl answered with his sepulchral note.	He answered the man's question in a low voice.
ئی ڤە ئەدەو و ئحترام تەماما ئەو پەزیروفتێ	who received him with great civility.	That's enough of that kindness and that kind of respect.
شواڵیە، ڤە تەمام زوور وژ، ئەڤە کیشاێا	though he pulled with all his might	He pulled his pants on them with all his might.
ڤە هاڵ و هاوا جدی و سادەوارانەێکا، هەتۊ ئەو نام، ڤەگەرد کوت سێ و چورووکێ گ دوکمەلەێ تا ژێر ڕیش پڕپشت و بوورەێا بەسریاوی	had entered solemnly, in a black creased coat buttoned up under his spreading brown beard.	With a simple, serious attitude, he came to the letter with a three-color bracelet that covered him from the bottom of his nose to the bottom of his nose.
ڤەڕاسییا، بەدبەختی باوەڕنەکەردنییە	what incomprehensible misfortune	It's really unfortunate that you don't believe it.
ئەڤەڵ ئەڤە ڤە یەێ دەس و ئیگل ڤە دو دەسی گرتێ	he took it first in one, them in both his own.	He held it first in one hand and then in both hands.
کولتان مەێ بتۊنینان نام ئەڤە بۊنینان	make sure yeh can see' now	Don't let them see it.
ئێنداڵکە هەوڵم دا ئەڕا دووسی دوگلە ڤەگەرد ئەو، ئاخرین هەوڵم بێیەم	I was moved to make a last attempt to regain his friendship.	So I tried to make a last-minute friendship with him.
ئاخر تا ئە ڕووژە نەوییە ساێ چێ گ ئەرزش خوسەهواردن داشتۊتێ	for until now she had never owned anything worth grieving for.	Until that day, there was no shadow of what it was worth remembering.
نمەتۏنێ بچوو ئەڕا سەر ئە قرارە گ مەسەڵەن دو-س ڕووژ زۊتر ڤەگەرد یەکان نیاوی	he would not be able to keep an engagement with her that night, for instance, that he had made a day or two before.	He couldn't get to the point where he didn't get there two or three days early.
کڕکپ دەردئاوەرێ کەتۊ ئەێ دادگا	while a painful silence reigned in the court room.	He knocked on the door of the courthouse.
ئیگل ئەعسابی بێشوو زەعیفرا بۊ	his nerves were terribly overstrained by now.	The morning sun had weakened.
ڤەگەرد داڵکە وژە مەچوو ئەڕا کلیسا، ڤە سانگە دوگیان بینا، ڤە یەێگلی ئحساس ناخوەشییە مەکەێ و نمەتۏێنێ ئەر ورەلە بمینێ	was at church with her mother, and suddenly overcome by indisposition, arising from her interesting condition, she could not remain standing,	He doesn't want to go to church with his mother, he doesn't want to go to church with his mother, and he doesn't want to go to church with his mother, and he doesn't want to go to church with his mother, and he doesn't want to go to church with his mother, and he doesn't want to go to church with his mother, and he doesn't want to go to church with his mother.
ئەویژە یەێ هانە کارێ، ئێ ڤەختە ئەژ شەو، ڤەگەرد ئێ هەمکە جادووگەر و قووڵە گ هانە دەور ڤەرمانا	besides this kind of thing's too awful, here this time of night with witches and ghosts	That's how it works, at this hour of the night, with all the deep, enchanted people around us.
نزیکەل سات یەک دوکوت شاوار بی گ کوزت دەنگ خەنە کەڵنگێ شنەفتێ	at one o'clock in the morning, possibly, she heard a loud burst of laughter	It was about an hour ago when you heard the sound of your mother-in-law's voice.
تاهەنێ ڕای دادگا مەدرێ ڤەلا ئەوا بوو گ وژ جوزئییات ئەڤە ئەڕا ڕووژنامە گوزارش بەێ	on his day of sentence that she, his mother, would report the samefor him.	It's up to the court to let him put it in his diary.
چۊنا ئەگەر ڕاس بوو م یەقین درم ئێ زووبین ئەندازە، لێڤە سووڵێکە	which if true I take to be good evidence that this harpooneer is stark mad	Because if it's true, I'm sure this measurement is very accurate.
گ ئەژ سووئرا دی هامرا م نییە	or rather him who will no longer be my servant to morrow	I don't have any friends.
ئەمانێ ڤە دڵ وژئەێرە هەرگس ئەو ئێ ڤیرا نەوردۊتێ، دۊز بگر ئە جەوانە، ڤەڕاسییا کوڕ وژ بینێ	but in her heart she had never given him up, as though, indeed, he had been her son.	But in her heart, she had never thought about it, and she wanted to see her son in real life.
پووششانێ ئەر بان سەر ڕەڤەنگە «ماندرلی» یا دورس کردۊ	making a vault above my head like the archway of a church.	He was wearing a mask on his shirt.
هێوان پت سوێر خورتوومییە بردۊتێیا	the brute with the red nostrils had won.	The Pettite cavalry had taken him.
ڤە ئێ هەنساێرە ئەێ ڕۊ ناهومیدی بیمەێ گرێ و دیم ڤە نام ئێ جهانەێرە یەتیم و تەنیام	I had already broken out into a desolate cry, and felt an orphan in the wide world.	At this moment, I was in despair, and I came into this world alone.
یە تەکلیفێ بی گ ڤەڕاسییا م هەقم نیاشت و ئەو هەق داشتێ و قەبوول نەکردێ	a proposition which I was wrong to suggest and he quite right to refuse	It was a request that I had no right to make, and he had no right to accept it.
م ئەڕا ئێ دوروو و دوڕۊئیە ڕیسکم کرد	I risked the fraud	I risked my life for this island.
وژێ ماێە دڵەهووڵی و دڵڕاوەکی بی	was a point of painful solicitude	He had a nervous breakdown and a nervous breakdown.
چێیە دار و دەسە وژ بارێ ڤەگەرد و باێا	would bring the whole hornet's nest about our ears	He took the tree and his hand and walked away.
داێە قێ مێخێکا گ دریاوی ئەێ قێ دێوارەوا و ڤەدقەتا دەس کردێ ڤە پێچانن	he tied them to a nail in the wall, and carefully plaited them.	He gave her a tearful tearful tearful tearful tearful tearful tearful tearful tearful tearful tearful tearful tearful tearful tearful tearful tearful tearful tearful tearful tearful tearful tearful tearful tearful tearful tearful tearful tearful tearful tearful tearful tearful tearful tearful tearful tearful tearful tearful tearful tear
ڕووح کەڵنگ و دڵ مێهرەوانێ درێ	able to understand her position and her sorrow.	He will have a kind heart and a strong spirit.
م مەێ گووش بەم ئەو گەپەل خەێرهواز وژم و دەرکان بکەم	I want to hear and understand my benefactor's words.	I don't want to listen to those kind words.
یەێگل تر یەێ گلە گوڵ کامڵییا دریاتێ ڤە بێن	she received a white camellia again	Then they brought in a full-bodied flowerpot.
ئەژ ''ئرلاندۆ'' گستێ گ سەربەرزان بکەێ تا نهار ڤە یەکا بهوەرن	asked her whether she would honour him by lunching with him?	He called for an uprising to join them for lunch.
هۊچ نەیۊتێ گ پێیاێ ئەژ ورەلا کل بۊ	had not seen the man pass.	He didn't see a man hanging from a tree.
هەنێگ هەتمەێ نام ئێ چووڵگە زەڵەبەرا	but as I was making my way among these crags,	When I walked into this room,
گ ڤە زانست و گومانەل وژ فرە باوەڕ درێ	who will certainly ruin himself in experiments	Who believes in his own knowledge and doubts.
هەسۊرەێ ئەژ بەوییە وژ بەدە مایتێ	her mother in law detested her	It's like he's out of his mind.
هووسا و هێیا ئەر دەور و ڤەر وژ	after stopping to look about her,	He stood up and looked around.
تا ئەسکە ئێ خاڵ سێتانە دی زەڕکیژێ ئەرزش نەێرێ	in the meantime, your black spot ain't	It wasn't worth the trouble until this point.
ترس ئەژ ئاوڕۊچێن ڤە نام مەردمێرە داشتێ	he was afraid of creating a scene in public.	He was afraid of turning to the living.
ئەژ یە فرە ڕشیاوی ئەێ یەک گ ڤەگەرد یە گ وژ کار ئەو کار ئەواکان نیاشتێ، ئەواکان ئەژ ڕۊ جەرا ڤیرانە ئەوا بی	he was angry that people should go on being interested in him when he took no interest in them.	It was a great relief for someone who had nothing to do with them, and they had forgotten to deal with them.
یەکم ڤە سانگ یەوا گ گووکارە ئێ شێوە پرتاڵ ئێڤەرکردنە بۊ	first because his personal taste would not allow him to dress in any other way	The first is that it's a form of flattery.
چۊنا گ مەگستێ پا ئەر ورەلە نەنێ	but though he would have rather not entered it	Because he doesn't want to walk on the beach.
هەر چەن دەرجا هەتم تا ئەر بتۏنم یاریتان بێیەم	though I have come only to aid you if I can.	I've taken every opportunity to play for you.
ڤە سەختێ تۏنستێ سەتڵە هێز بەێ	she could hardly lift the pail.	It's hard to hold a bottle of water.
ئەڕا ئەو گ شراو خاستر بییە	why did he not take wine?	Because it's better to drink.
هووسا تا یەێ دەقە تەمام بی	he allowed a minute to pass	He waited until it was over.
پیاێ گ ئەر ورە کارە مەکردێ کریاوە درەێرە	that the man employed there was dismissed	The man who hadn't worked there has been arrested.
م نەزان بیم و هۊچکەس نمەیتێ گ ئاێم نەزانێ یەێگلەکی زاناوا بوو	I was stupid and nobody likes to see a stupid guy wise up.	I didn't know, and no one will ever know that I didn't know.
ئەو ڤتێ گ سو ئەوان ئەژ تەسمیمە وژ ئاگادارە مەکێیا	he said that tomorrow he would let her know his decision.	He said he didn't let them know about his condition.
دۊز هەر ئە ساتە گ شەو نوواێن ڤتۊتێ	precisely at the hour named the night before	He said that just after midnight.
ئەژ تالار ڤرێ سەرسەرا و ئەژ پلەکانی ڤرێ هەسار ڕەمی	through the ballroom to the anteroom and downstairs into the yard.	He walked from the upper hall and from the upper levels of the universe.
ئەمانێ ئیسە فرەتە بینەسە چۊ ئەو	you're much more her now	But now it's too late.
گ دیار بی ئەێ بنکول هناکردن ئەوان نەشنەفتۊتێ	that it was doubtful whether she had even heard their calls.	It was clear that he hadn't heard them screaming.
کەسێ تریژ نەێرم گ بلاڵکمێ ئەرن	I don't know who else to ask.	I don't have anyone else to talk to.
ڕووژنامە داێە دەس داێا	he now passed the paper over to her.	He handed her the paper.
قەتارانیژ ئەڕا ئێرە کل کرد	so our train was sent here.	He's got a train coming to this place.
ڤەدقەتا چەمم ئایشت ئەرن	I examined her carefully.	I'll take care of you.
مەر یە گ کامڵ سەر ئەژ ئە گەپە بووتێ	unless he knows that subject well.	Unless you're completely out of it.
ئەمانێ ئێ مەوزووە ئەهەمێیەتێ نیاشتێ	but what did that matter?	But he didn't have any friends.
