source	reference	translation
فەرمان ئەسبەیل سوور دا، خزمەتکارەگەم.	ordered the sorrel nag, my fellow servant	He commanded the red horses, my servant.
ئەوان قەت لە یەێ سڵام و کێخوەشی فەرمی فرەتر نەچۊن.	that they had never gone further than formal greetings	They have never received more than a formal greeting.
ئەمانێگ پێچەگان لە شوون خوەیان بۊن.	but the bolts were in place.	But the rebels were on their way.
خوەشاڵم کە ئەو سەر وەخت هاتەو جی.	I'm glad she got back in time.	I'm glad he came back on time.
ئەمانێگ گشت تاوانەگە گرمەو مل خوەم.	but I take all the blame upon myself	But I'll take the blame.
وە خێرایی نووڕیە دۊرەو.	looked quickly away.	He quickly looked away.
دارسانەگە ئێرنگە لە جی ڕەش، خوڵەمژی بۊ.	the forest was gray now instead of black.	The tree was now dark in place of black.
کە تەمەڵمان کرد.	which disposed us to sloth	That made us nervous.
کە ئێ نەهەنگە ئێقرە کردۊدە مایەی ڕخ سروشتی.	that so much invested the whale with natural terror	That would have made this whale so much of a threat to nature.
ئڕا ڕاکردن لە دەسێ، بڕیار دا لە وڵات نەوسێ.	in order to escape from her, he determined to quit the country	He decided not to leave the country to escape.
هۊرشەی ئەو هیچ قینێ لە دووخ خوەێ نێیاشت.	her mind had no distaste for her own set	His mind didn't have any hatred of his sister-in-law.
پابەن بۊن کاڵەو بۊ.	the obligation faded.	He was bound to his property.
هیچکات نەیمە وا لێوا بووەشیەێ.	I never see the wind blow so.	I've never seen him act like that before.
ئەمانێگ شازادەی پیر قسەگانێ بڕی.	but the old prince interrupted him.	But the old prince stopped speaking.
وە بوون یەێ ڕفت کاولکەرێ بۊە تێکشکیان.	turned into a rout because of a devastating downpour.	It was broken by a collision.
ئەڕای کڵاس مەدرەسەی بانان ڕێکێخست.	arranged it for the future schoolroom.	arranged for the upper school class.
م یەێ مەلام و وەی مدووە تواێ لە سەرووی گومانەو بووم.	I am a priest and therefore I ought to be above suspicion	I have a son, and therefore I ought to be above doubt.
هێمان لە بان پلیکانەگان، شەش گام لەو خوارتر ئەڵاژیایە.	still lying on the staircase six steps below him.	It was still six feet below the top of the stairs.
سێ خولەک سەیر کردارەگان ئەسبەگە کرد.	watched the horse's action for the space of three minutes	He watched the horse's behavior for three minutes.
ئەمانێگ م فکر کردیام خەم چشتێگە گ ئیوە هەرچۊنێگ بوو هەست وە پێ کەین.	but I thought grief was something you felt anyway.	But I thought it was a grief that you could feel no matter what.
لە پلیکانەگان چیەو بان وە دەرێگ لە ناو یەێ ئەیوان.	went up the staircase to a door in a corridor.	He went up the stairs to the entrance to the hallway.
هەرچەن وەی سەرکەفتنێگ بۊچگ ئەڕای ژانەگانێ.	though with but small success for their pains.	Although it was a small victory for his master.
ئەمانێگ ناوجیکەرێ کل کرد تا کار جیابۊنیان بخەێ لە یەک.	but sent an intermediary to arrange the terms of the separation	But he insisted on replacing them so that they could be separated.
ئەڕای یە گ ئەوسا قەت لێوا پێویستێگ وە پەلە نێیاشتم.	for I have never had such need of haste before.	Because I didn't need to hurry so much at the time.
وە فەرمان شۊەگەی، ئەو هیشتە جیەو.	at the orders her husband left her	She left at her husband's orders.
وە جگێ حەزەو براورد دەور وەرم بگر لە میلکانێ گ لە ناوێ بۊم.	look around me with some interest on the strange land that I was in.	Surround me wherever you want with the milk I've been in.
وە پشتەو، لە بان کوومەی بەردەگان ئەڵاژیا.	lay down on his back on the heap of stones.	He was lying on his back in front of the curtains.
قەت بڕیار نەۊ جارێ تر بۊنمەێ.	I was never supposed to see him again!	I never meant to see him again.
چمانێ ناچار بۊن بیل ئەو، ئەوە بۊشێ.	as if they were forced to let him say it.	It was as if he had been forced to speak it.
وەی مدووە پەلە کردم وەرەو لای ئیوە.	that is why I hastened to you.	That's why I rushed to you.
نیەتوام دی لەبارەی قسە بکەم.	I don't wanta talk about it no more,	I don't want to talk about it anymore.
لێواسە گ گشت ئاست پەسداری دابەزیاس.	that's how it is the whole level of husbandry has fallen.	It's a word that everyone agrees on.
تواێ ئاگاداردان بکەم لێ وتاقە گەوراترە.	I should warn youit's bigger than this room.	I have to warn you that it's a big deal.
ئەڕای خوەی و مناڵەگان پزشکێ دامەزران.	for herself and the children she employed a physician.	He set up a doctor for himself and the children.
تا ئەورە گ ئەو بان دەسێ هات تەقەلا کرد تا شوون میز دەسەڵاتدارەیل ڕێکوپێک بیلێ.	she did everything possible to keep the places at the table of honor in order	As far as he got his hands, he tried to follow the authorities' orders.
پاداشتێک ئەڕای ت ئەڕای داڵگێ.	a recompense to you for his mother!	A reward for you and your mother.
ئەو شەو چێیە خوار.	he went down that night.	He went down that night.
نەقیزەی ئەسبەگەی دا و وەر نا وەرەو ناو ڕووبارەگە.	spurred his horse and galloped into the river.	He grabbed the horse and drove it to the river.
هێمان خەریک چڕین چریکەی بۊچگ خوەمم.	I still humming my little tune.	I'm still making my own little ice cream.
یەخەگان لە بان سەرێ	ice cubes on her head	He had a pair of trousers on his head.
ئەو لەوە ئڕا دراوردن وێنەی کوڕەگەی کەڵک وەرگرت.	she used it to push out her son's photograph.	He used it to paint a picture of his son.
خەیاڵ مرافەیێگ وەل منا کردۊد!	you reckoned on a bickering!	It was like a dream come true for me.
لە ڕۊ خاسیەو تواێ وتاق بۊچگێ بەنە پیم.	I should be given a small room as a favor	You'll have to give me a small room.
لە فیشەک یا چەقوو	than either a bullet or a knife.	From a gun or a knife.
کاتێ یەکم تام چێشید.	once you've had that first taste	When I first tasted it.
یا هەوڵ بێیە یەێ سات یا فرەتر بخەفی.	or trying to snatch an hour or so of sleep	Or try to sleep an hour or more.
درس چۊ چشتێ گ هۊچ ڕۊ نێیاۊد.	just as if nothing had happened.	It's like something that never happened.
ئێقرە تەقەلا و ئەڵدڕین پووس و دڵنگ.	tearing both skin and clothes to some extent in the effort.	So much for skin and hair.
چارەنۊسم یەسە گ تمام ڕووژەگانم گیانم بدراێ و ئازار بکیشم.	I shall have to toil and moil all my days	It's my fate to die and suffer all my life.
یە دەس پیاگێگە کە دەس کردیەسە زنێی تازەیێگ و وەرجە یە گ باێدەو مرێ.	it's the hand of a man that's started in on a new life, and'll die before he'll go back.	It's the hand of a man who has begun a new life before he dies.
وە شێوازێ جدی تەقەلا کرد نواێ خواردن هەر لاشەیێگ بگرێ.	as earnestly tried to prevent any body's eating it.	He seriously tried to eat every part of the body.
تا وەختێ چەرمگی چەوەیلیان نەۊنم، وە ڕاس کێشەی نێرم.	I'm not really in trouble until I see the whites of their eyes.	I don't really have a problem until I see their faces.
چاوەڕوانی نەکردم کە خوەم بووم.	I hadn't expected to be myself.	I didn't expect to be myself.
ئڕا یە گ ئەو تەنیا هەشت ساڵان بۊ.	for, although she was only eight years old	Because he was only eight years old.
هەردگیان نەتۊەنسن یەکم بوون، چونکە پلیکانەگە هەر جارێ تەنیا یەێ پیاگ وەرگرتیا.	both of them could not be first, for the ladder would but admit one man at a time.	neither could be first, for only one man took the stairs at a time.
هۊچ لەورە نەۊ جگە لە سقان.	naught was there but bones.	There was nothing there but dust.
وە داماویەو نووڕمە دەور وەر میزەگە.	I look helplessly around the table.	I looked around the room.
تەنانەت ئەو ماوە گ دیل کریاس.	not even the length of time he had been imprisoned	Even when it's heartbreaking.
وەرەو ماڵ کیشانێ.	dragged him to the house.	dragged him home.
ت بۊدە یەکم کەسێ گ بزانێ.	you'll be the first to know.	You'll be the first to know.
وتمە پید م هیچ بانگخوازێ نیم.	I told you I ain't no preacher	I told you I'm not a fan.
مینیا لە کلگ ناوێنیەگەم دریژ تر بوو.	seemed to be somewhat longer than my middle finger.	It looked like it was longer than my middle finger.
ئڕا یە گ ئمێدوارە بووەخشنەێ.	because he hopes to be forgiven	Because I hope to forgive him.
وە بێ باوەڕەیەو سەرم لەقانم.	I shook my head in disbelief.	I shook my head in disbelief.
م هێمان فکر کەم گ ت ئەو شەوە قین کردۊد و قەت لە خوەما نیەۊنم ت بووەخشم.	I still think you were hateful that night and I never expect to forgive you.	I still remember you hating me that night, and I'll never forgive you.
هۊر ئەنجامدان بازی وشەیل کرد.	he missed doing the crossword.	He thought of playing with words.
هە لەورە نەنێ قەور.	they'll bury him right there.	It's not a tombstone.
ئەمانێگ شەکەرەگە لە هۊرێیەو چۊد.	but he had forgotten the sugar.	But he forgot the sugar.
داڵغە بردۊدە ناو چشتەیل ترەو.	was deep in thoughts of something else	He took the baby to other things.
کڵاوە دانا و نیشت.	put on the hat and sat down.	He took off his hat and sat down.
ئەۊ ئۆکسیژن نیاز داشت.	he needed oxygen	He needed oxygen.
نە وە خەرج کردن وە مەیل خوەێ.	not by spending as he pleases	not at his own expense.
پارەکە هەو کاتە کڵاوەێ ناۊگە بان سەر.	when he'd placed the hat on his head a year before	He put the money on his hat at the same time.
بووگ وەرجە چگنێ ئەۊ لەیرە وەلیا هاوسەرگیری بکەێد؟	may even be about to marry her before he leaves here?	Maybe she'll marry him before she moves in.
کەس نیەتۊەنێ نواێ بگرێ.	nobody seems to be able to stop her	No one will be able to stop it.
کە تمام مانای یەێ گۆرانی لە ناو وشەگانێ شاریاسەو.	that the whole meaning of a song lies in the words	which contained the full meaning of a song in its words.
خەریکۊ لە ژێر قورسایی ناڕەزامەندیێگ بڕووخێ کە پێشتر نەزانسۊ.	almost crumpling beneath the weight of a disapproval she had never known before.	He was about to fall under the weight of a protest he hadn't heard before.
لە زنێما ئێقرە خوەشاڵ نەۊمە.	I've never been so happy in all my life	I've never been happier in my life.
وە تەنیا نەچیدە مرافە وەلیانا.	don't you go fighting them alone.	He didn't just go to the front door.
باڵەیل خوەش تاش لۊەتێ	her beautifully moulded arms bare	He's got his arms around his waist.
ئە دروو بۊشیدە پیم، تواێ ئەڵپەڕگەی خاسێگ بکەید.	if you are telling me a lie, I'll lead you a pretty dance.	If you lie to me, you'll have to make a good ring.
ئاخرەیل شەوێ بۊ.	his end was night.	It was the end of the night.
بوودە مدووێ یە گ دڵێ بتەپێ.	making her heart jump.	It will cause him to faint.
ئەۊ دی وەو جوور ئایەمێ متمانە نیەکەێگ.	he would never trust a man like that again.	he saw himself as an unreliable man.
کە چۊ ڕەخت خەو وە کاغەز پووشیاۊد.	which was, like all the rest, covered with papers.	It was like a sheet of paper wrapped around a bed.
چمان یەکێ دێرێ تیەێ.	I think I hear some one coming.	You seem to have one.
وە تۊلەکی گرتنەێ.	they took it as a joke.	He took it with a grain of salt.
پیرتر لەوەمە دروو بۊشمە خوەم و ناوێ بنەم شەرەف.	I'm five years too old to lie to myself and call it honor.	I'm too old to tell my own story and name it with honor.
تواێ م دویس هزار دلار نەزر داشتووم.	I must be holding two hundred thousand dollars in bets.	I ought not to have had twenty dollars.
ئڕام لە خوەیشگ ڕاسگانی ئەزیز ترەکە.	dearer to me than any blood sister could ever be.	I love the true self of the other lover.
سینی وەسیلەیل کەوشسازی و کارەیل تمام کۊەنەێ، گشتێیان چۊ جارانۊن.	his tray of shoemaking tools, and his old unfinished work, were all as usual.	The scene of the shoemaker's office and the end of the work were all the same.
م دز نیم بەڵام دزەگەم کوشم.	I am not a thief, but I'll murder my thief.	I'm not a thief, but I'll kill my thief.
وە دەنگ نزمێ وەلێیا وەت.	he addressed to him in a gentle voice	He said to her in a low voice.
بێ گومان کار گەنێ کردمە.	I must have done something wrong.	I must have done something wrong.
ئرمس خوەشی ڕشانن	shedding such tears of heartfelt joy	They're happy.
لە دۊایا هاتێ زەڕەی فێشتریش بوو.	then the attraction may be the greater.	Then he got a lot more money.
بێ هۊچ هەڵەی لە تێ.	without any mistakes in it!	There's nothing wrong with that.
سەرەتا گومان یە بۊ ئەی مانکەن سیە مناڵ ڕاسگانیێگە ک هەوجوورە هێوەت بۊە.	at first I al most thought that this black manikin was a real baby preserved in some similar manner.	At first, he doubted that this black man was a real child who had suffered this way.
ئمجا دۊەتەگە چییە ناو ئاوەکە تا عەرەق گیانی بشوورێ	so she went into the water to wash off the sweat.	Then he put the girl in the water to wash her body.
وە ماشین ڕەسانەێ ماڵ	drove her home.	He got home by car.
من فرە خوەشاڵم	I'm very glad.	I'm very happy.
من ئەوە فرە وە خاسی زانم	I know that well!	I know that very well.
ئمجا دو دۊەت جوان	then the two young girls	then two pretty girls.
وە گشتی من فرە خوەشمە مناڵ تیەێدن	but I am always fond of children.	In general, I'm very fond of your children.
هەڵسا و وە تۊڕەیی وە وەرانوەرمان وسیا پاوە	stood, livid and trembling, before us.	He stood up and stood in front of us.
لە سەرەوبانیەگە چێیە بان و نوقمێیەو دا	went up the hill and out of sight.	He jumped from the shelf and threw it into the water.
هەریە ک ئەو وە ساق و سەڵامەت لەێرە دۊرەو بی وەپید ئۊشم	even as the hairs on my arms began to shrivel.	I'll tell you when he's out of here safe and sound.
دەس خوەێ نادە بان تێوڵێ	he put his hand up to his forehead.	He put his hand on her shoulder.
یەی دەسم بەرزەو کردم تا خواهش کردنێ کووتایی باێد	I raised one hand to halt his apology.	I raised one hand to ask him to shut up.
یەکێ دو هناس قۊل و درێژ هەڵکێشا	gave a long gasp or two	One took two long, deep breaths.
مەنزوورم یە نیە ک لە ئەو پیایەیلەمە ک ژن ئێهمال بکەێدن	I don't set up to be one of those men that don't care about women.	I don't want men to take women for granted.
لێوا زانستم ک گاهەس گرنگ بوود	I thought it might be important.	That's how I knew it was important.
دڵنیا نەۊم تو بۊد	I wasn't sure it was you.	I wasn't sure it was you.
تا بڕەسنە دەسم فرووشیانە.	I can sell them fast as I get them.	I sold it to get my hands on it.
هەر وە ناکاوە هار و هاژ بییە	maddened by a sudden attack of rabies	Suddenly there was a thunderbolt.
دو دەس نا سینەوە	crossing her hands upon her bosom	He put both hands on his chest.
هەست وە قردگێ زاڵ ئەوبۊن	feeling a little overcome.	feeling a little overwhelmed.
لێواسە گ م کردمەسەێ ڕەوت کردەوەی خوەم.	which is such that I have made it my law of action.	It's like I've disobeyed my orders.
بایەقوشێگ وە نۆتەیل خەمبارێ وڵام دا.	an owl answered with his sepulchral note.	He responded with a tone of sadness.
کە وە ئەدەب فراوانێگەو لە لێ پێشوازی کرد.	who received him with great civility.	He welcomed her with the utmost respect.
هەرچەن وە گشت هازیەو کیشایەێ.	though he pulled with all his might	Although he did it with all his strength.
وە یەێ کۆت ڕەش لووچدارێگ کە دکمەگانێ لە ژێر ڕیشە قاوەیی پیەنەگەێ بەسۊدن، وە ڕێزەو هاتە ناو.	had entered solemnly, in a black creased coat buttoned up under his spreading brown beard.	He came in with a curved black dress with twins under his brown hair.
چ بەدبەختی فامنەکردنیێگ.	what incomprehensible misfortune	What a misfortune to understand.
سەرەتا وە یەێ دەس گرتەێ، ئمجا وە دو دەس.	he took it first in one, them in both his own.	He held her first with one hand and then with both hands.
م جۊلیامەو تا دۊا تەقەلا بکەم ئەڕا لەنوو وەدەسهاوردن دووسی ئەو.	I was moved to make a last attempt to regain his friendship.	I moved to make a last effort to reconnect with him.
ئەڕا یە گ ئەو تا ئێرنگە قەت نەۊەسە خاوەن چشتێ گ ئەڕای خوسە بخوەێ.	for until now she had never owned anything worth grieving for.	Because he had never had anything to eat before.
ئەو نیەتۊەنێ ئەو شەوە وەلیا بچوودە سەر ڕێکەفت، ئەڕا نموونە ڕێکەفتێ گ یەک یا دو ڕووژ پێش دیار کردۊ.	he would not be able to keep an engagement with her that night, for instance, that he had made a day or two before.	He couldn't go back to the date he made that night, for example, the date he made a day or two ago.
لە کاتێ گ بێدەنگی پڕ لە ژانێ لە دادگا حکومەت کردیا.	while a painful silence reigned in the court room.	When he made a painful silence in the government court.
ئێرنگە دەمارەگانێ ترسناک چۊچیاۊدە یەکا.	his nerves were terribly overstrained by now.	Now his terrible nerves were mixed up.
وەل داڵگێیا لە کلیسا بۊ، و لەناکاو تۊش ناڕەحەتیێگ هات، وە بوون دووخە سەرنجڕاکێشەگەی، نەتۊەنس بووسێدە سەر پا.	was at church with her mother, and suddenly overcome by indisposition, arising from her interesting condition, she could not remain standing,	He was at church with his mother, and suddenly he felt a pang of unease, and he was unable to get up.
جیا لێ چشتەیلە فرە ڕخدارە، لێرە ئێ وەخت شەوە وەل جادووگەرەیل و جنەیلە.	besides this kind of thing's too awful, here this time of night with witches and ghosts	Besides the terrible things, here at this time of night with witches and demons.
سات یەک شەو، هاتێ دەنگ خەنگ گەورای شنەفتۊد.	at one o'clock in the morning, possibly, she heard a loud burst of laughter	At one o'clock in the morning, he heard a loud noise.
لە ڕووژ سزادانێ، کە داڵگێ، هە ئەوە ئەڕای ڕاپۆرت بکەێ.	on his day of sentence that she, his mother, would report the samefor him.	On the day of his punishment, his mother will report to him.
یا خاسترە بۊشم لە سووەو دی خزمەتکار م نیە.	or rather him who will no longer be my servant to morrow	Or I'd better say I don't have a servant tomorrow.
درس کردن تاقێ لە بان سەرم چۊ تاق کلیسا.	making a vault above my head like the archway of a church.	The one above my head went to the church.
دڕندەی وە دفناک سوور بردۊدەو.	the brute with the red nostrils had won.	The monster in the red veil.
پێشتر کەفتۊمە گریان داماویێگ، و هەست وە یەتیم بۊن لە ناو ئێ دنیای گەورا کردم.	I had already broken out into a desolate cry, and felt an orphan in the wide world.	I've cried before, and I feel the same way about being in this great world.
پێشنیارێ کە هەڵە کردم ئاراستەی کردم و ئەویش تمام حەق وە پێ بۊ ڕەدێ بکەێ.	a proposition which I was wrong to suggest and he quite right to refuse	I made him a wrong offer, and he refused it.
ڕیسک گوناوگەڕیێ کردم.	I risked the fraud	I risked my life.
خاڵ نگەرانی پڕ لە ژانێ بۊ.	was a point of painful solicitude	The anxiety point was filled with pain.
بەسیانە بزمارێ لە قێ دیوار، و وە وریاییەو پێچانێ.	he tied them to a nail in the wall, and carefully plaited them.	He tied it to the wall and fastened it carefully.
توانای فام کردن بارودۆخ و خەم ئەو.	able to understand her position and her sorrow.	The ability to understand his situation and grief.
توام قسەیل خێرخوازانەی خوەم بژنەفم و بڕەسمەو.	I want to hear and understand my benefactor's words.	I want to listen to my own good wishes and understand.
پرسیار وە لێ کرد کە ئایا شانازی بەخشێدە پێ نان نیمەروو وەلیا بخوەێ؟	asked her whether she would honour him by lunching with him?	He asked her if she was proud to eat lunch with him.
ڕەد بۊن پیاگ نەۊد.	had not seen the man pass.	He didn't refuse to be a man.
ئەمانێگ کاتێ لە ناوێن ئێ تاشەیلە ڕێ کردیام.	but as I was making my way among these crags,	But when I walked through these rocks,
کە وە دڵنیاییەو خوەێ لە تاقیکردنەوەگان بە ناو بەێ.	who will certainly ruin himself in experiments	That he'll pass the exam with confidence.
خەسۊرەگەێ بەدێ لە لێ هات.	her mother in law detested her	He lost his temper.
دۊای وسان، براورد ئێ لا ئەو لای گرت.	after stopping to look about her,	After a while, the brother-in-law took this side of him.
تازە، خاڵە سیەگەد هە وە هۊچ نیەو.	in the meantime, your black spot ain't	It's just that your black dot doesn't work at all.
ڕخێ چیا لە وەر چەو مەردم دینەنێگ ڕێک بخەێ.	he was afraid of creating a scene in public.	He was afraid to stand up for himself in front of his audience.
لە یە گ مەردم بایە دووسێ داشتوون توڕەۊ مادامێ گ ئەو هە خوەش ئەو ڕۊ ئەوان نێیاشت.	he was angry that people should go on being interested in him when he took no interest in them.	I'm angry at my people for not liking him as much as they do.
یەکم وەی مدووە گ سەلیقەی تاکەکەسی ڕێگە نێیا پێ دڵنگ ترێ بکەێدە وەر.	first because his personal taste would not allow him to dress in any other way	The first is that a person's coat is not allowed to be worn by another person.
ئەمانێگ هەرچەن پێخوەشۊ نەچوودە تێ.	but though he would have rather not entered it	But he didn't go in anyway.
هەرچەن م تەنیا ئەڕای یە هاتمە گ ئەگەر تۊەنسم بامە مەیەتد.	though I have come only to aid you if I can.	Although I only came to see you if I could.
وە سەختی تۊەنس سەتڵەگە هێز بەێ.	she could hardly lift the pail.	He could hardly hold the bucket.
ئەڕا چە شراو نەخوارد؟	why did he not take wine?	Why didn't he drink?
هیشت یەێ خولەک بچوود.	he allowed a minute to pass	He waited a minute.
کە پیاگێ گ لەورە کار کردیا کەفتنە لێ.	that the man employed there was dismissed	That the man who worked there was taken.
م ئەومەڕەسۊم و هیچ کە دووس نێرێ ئایەم ئەومەڕەس وە ژیری بۊنێ.	I was stupid and nobody likes to see a stupid guy wise up.	I'm a human being, and no human being is wise today.
ئەو وت کە خەوەردارێ کەێ لە بڕیارەگەێ.	he said that tomorrow he would let her know his decision.	He said he would inform her of his decision.
ڕێک لەو کاتژمێرە گ شەو پێش ناوێ ناۊد.	precisely at the hour named the night before	at exactly the same time as she had called him the night before.
لە وتاق باڵە وەرەو وتاق چاوەڕوانی و تەبەقەی خوار وەرەو هسار.	through the ballroom to the anteroom and downstairs into the yard.	From the wing room to the waiting room and from the bottom floor to the window.
ئێرنگە ت فرەتر منیدە ئەو.	you're much more her now	You're more like him now than I am.
یە گ گوماناوی بۊ کە هە چڕینەگانیان شنەفتۊد.	that it was doubtful whether she had even heard their calls.	It was suspicious that he had heard their cry.
نیەزانم دی لە کی بپرسم.	I don't know who else to ask.	I don't know who to ask anymore.
ئێرنگە کاغەزەگە دا وەو دۊەتە.	he now passed the paper over to her.	Then he handed the paper to his daughter.
سە قەتار ئیمە کل کریا ئێرە.	so our train was sent here.	That's why we're on the train.
هۊردەو بۊم لە ئەو ژێر چەو گرتنێ.	I examined her carefully.	I was thinking of keeping an eye on him.
مەگەر یە گ ئەو بابەتە خاس بزانێ.	unless he knows that subject well.	Unless he's really good at it.
ئەمانێ یە چ گرنگیێ داشت؟	but what did that matter?	But what difference did it make?
ئمڕوو شەوەکی ئەو وەل ژن جوان ترێگا کل کردمەو دەیشت.	I sent her out this morning with the other young woman	I left that night with another beautiful woman.
بەڵام فکر نەکەی م ئێ نهێنیەیل وێڵ تنە شارمەو.	but you needn't imagine I shall keep your ridiculous secrets.	But I don't think I'll keep these secrets from you.
ناوزگ دراتن وە بوون خەنگ لە بن دڵەو	bursting into a hearty laugh	He was eager to smile at the bottom of his heart.
مەگەر یە گ بتواێ سەرنج بێیەنە پێ.	unless he wanted to be noticed.	Unless you're willing to pay attention to him.
لە ماڵەگەی خوەێ گوم بۊ.	he disappeared into his house	He disappeared from his home.
ئەۊ نامە ناو قەڵبم.	I kept her in my heart	I put it in my heart.
بێ پەلە دووس یەکتر داشتن چۊ ئەویندارەیل ئەوسا.	loving each other like unhurried old sweethearts	They immediately fell in love with each other like their old friends.
ئەۊ زۊ بوودە چشتێ گ هەر کاممان فرەتر ڕخمان لە لێ چوو.	he will immediately become whatever each of us most fears.	He soon became something we all feared the most.
سە دەور وەرێ گەردی.	so he searched around	He looked around.
لەنوو ئەڵگەردیەێدە ناو ئاژەڵەیل.	will go back into animals again.	He'll bring it back to the animals.
خوەد ئڕا هەر ڕۊداو لەناکاوێ ئامادە بکە.	prepare yourself for every emergency.	Prepare yourself for any unexpected eventuality.
وەختێ گ ئەۊ دەێدە لید تا بمری؟	when he is striking you dead?	When he'll give you up to die?
کە ت لە یەکەوگرتن وەل بنەماڵەی منا دۊر گری.	that you decline allying yourself with my family	That you're out of touch with my family.
