source	reference	translation
Têkoşîn ma rê mîras mend.	The struggle was bestowed upon us	It was a struggle to make way for an inheritance.
Ma wina dest pêbikin.	Let us start like that	It's time to start drinking wine.
Ganî to her çî ra îstîfade bikerdêne.	You should have made use of everything	The blood will settle anywhere in the world.
Ê ke welat ra nêkewnê dûrî qedr û qîymetê welatî û kulturî nêzanê.	Those who don't leave the homeland, don't know the value of the homeland and culture	It's a country that's far removed from the value of the country and its culture.
Ganî kesêk/e vera nê kerdişê bêexlaqî bêveng nêmano.	One must not remain silent in face of such immoral doings	No one deserves to be buried in the grave of immorality.
YPJyî bi serran rûmetê cinîyan û komelî pawit.	For years, the YPJ has protected women's and society's honor	The YPJ paid tribute to the demons and the gang.
Bi nê qanûnî tecawuzkaranê qican serbest vera danê.	With this law, they are releasing child rapists	The abductors were legally released.
La mîyan ra nêvejîno.	But does not come out of it	Don't look at us.
Ma zî dişmenîya înan seyr kenê.	And we watch their enmity	Now look at the names of these people.
Hêzê serdestî raştîye nimnenê.	The ruling forces hide the truth	The commander-in-chief is not a peaceful person.
Mi no zîhnîyet ra zaf zerar dîyo.	I have suffered a lot of damage from this mentality	I didn't see a smile on his face.
Zereyê qula morceleyan tim pirrî simer o.	The ant's hole is always full with straw	The pearls of pearls are always very tender.
Her çî ra zerrî ra hes bike.	Love everything from heart	Wherever you go, smell yellow.
Kilawa serê sereyê ey de çinê bî.	He didn't have a hat on his head	He was wearing a black hat.
Derheqê ardişê heran de embazê ma ha xebitênê.	My friends are currently working on bringin in donkeys	I was wondering if there was any doubt about it.
Derdê ke nêantîbî nêmendîbî.	There was nothing he/she had not suffered	It didn't take long for him to get over it.
Yanî derdê nuştoxî wa o nêbo ke sey nuştox xo bido şinasnayîş.	I.e., the author should not preoccupy himself with being known as an author	It's like he's in the middle of nowhere and he's in the middle of nowhere and he doesn't want to be in the middle of nowhere.
Seke ez mîyanê bola vergan ra bivîyarî û bixelesî wina ez bîya asan.	I became light, as if I passed through a pack of wolves and escaped	As soon as I walked into the house of the wolf, I took the opportunity to win.
Ni vatenê xo ni kî kerdenê xo zerrê kesî rê wes nêne.	Neither their words nor their actions please anyone	Don't ask your mother-in-law or anyone else's daughter-in-law to let you go.
Mîsal maskeya kewe hîsê aîdîyetê dadîyan temsîl kena.	For example, the green mask represents the mothers' sense of belonging	For example, your mask represents your sense of belonging to the judges.
Mi qayît kerd ke domanê qijî zafêr tirkî qesey kenê.	I saw that most small children speak mostly Turkish	It's hard to believe it's been a while since we've had a cold turkey hunt.
Hema newe hiş yeno bi sereyê to.	You just now came to your senses	Don't even think about it.
Ame mi vîr.	I remembered	Don't forget.
Candar çin bo parazîtî rê zî cuye çinîk a.	If there is no lifeform, a parasite cannot survive either	It's a great way to get started.
Îqtîdar hêrişê goran keno û kerrayê goran şikneno.	The government is attacking the graves and destroying the grave stones	The fierce anger of the dog came out and the dog's throat broke.
Tarî de leşa mi çin a.	I don't have a body in the dark	My body was cut off in the dark.
Pay gêra ser.	Stepped on it	He went to the top of the hill.
Di hebî kitabê min kenê çap bibê.	Two of my books are about to get published	I have a book for you to print.
Ma her tim waşt ke cuya têdûşte biba awankerdene.	We always wanted an equal life to be established	It's always been that way.
Kesêk senî şêno ziwanê xo vindî bikero?	How can one lose his language?	Is there anyone who can find a suitable pet?
Çi ray mi vîr ra nêşonî.	I will never forget you	I don't remember what happened.
Ma terkê mergî bîyî.	We escaped death	He's got a feverish tail.
Naye rê zaneyîş lazim o.	For that, knowledge is necessary	It's not a necessary knowledge path.
Panc perey nêkerdêne.	It was not worth a thing	It's a waste of money.
Çunkî ez ha zana ke ti nêweş î.	Because I know that you are ill	Because I know you don't fight.
Yeno manaya cuye.	It means life	That's enough.
Bi hawayêkê leşkerî vera şarê kurdî teda kena.	They opress the Kurdish people with military means	Military air to treat cold winters.
Pawitişê sucadaran ra fek vera bidê.	Give up defending guilty ones	Send the gift card to the recipient.
Nêno zanayene ke mabênê nê di hêrişan de eleqe esto yan nê.	It is unknown whether there is any connection between this two attackts	It's unclear whether or not he'll survive in the heat of battle.
O jî nêbî.	That wasn't it either	He didn't see either.
Hînî her kez fam kerd ke eke xoza çinba kes nêeşkeno biciwîyo.	Finally, everyone has understand that if there is no nature, nobody can live	Learn to understand when you want to meet someone who doesn't deserve you.
Tu selahîyetê ey ke dest bido rojnameyî ser çin o.	He doesn't have any power to support the newspaper	You're welcome to start a newspaper.
Hema zaf rew o.	It is still too early	It's all bad.
Nê çar serrî her ca ra e-mailî amêne.	This four years, e-mails came from everywhere	There are four e-mails on each page.
Ez o henî sebir bikerî.	Thus, I shall be patient	I have to wait.
Kurdî nê vîr ra nêkenê.	Kurds don't forget this	Don't forget the language.
Kapîtalîzm û netewe-dewlete bêçare mendî.	Capitalism and the nation-state became desperate	He considered capitalism and the nation-state futile.
Hot serrî binê destê yin di mendi.	They stayed seven years under their rule	He held the hot dog in his hand.
Çend şaîrê bellîkerdeyî estê?	How many identified poets are there?	How many different poems are there?
Çokê mi şikîyayî.	My knees broke	My foot is broken.
Çunke domanê ma en şansizê ma yê.	Because our children are our most unfortunate	The last link is in the owner's license.
Bi nan û mast arêya xo kerde.	Their breakfast consisted of bread and yoghurt	He ate it with bread and butter.
Gelo heqê kirdan zî çin o ke yew rojname vejê?	Do the Kurds not have the right to publish a newspaper?	Who will pay the newspaper rent?
Çend darî eştî adirî ser û pê adir geş kerd.	Threw some wood on the fire and stoked the fire	Several trees trembled and trembled.
Masayîşê pîzeyê to zêdîyeno.	You stomach's swelling is increasing	The fish added to the pizza.
Ma no konferans çarçeweya na kampanya de organîze kerd.	We organized this conference in the context of this campain	He didn't organize a conference or a campaign.
Yanî tewr tay ez hîrê rey metnê înan wanena la ez bawer nîya ke nuştoxî xo ra pey agêrenê metnê xo di rey wanenê!	So, I read their text at lest three times, but I don't think that the authors turn around and read their own texts even twice	That is, I love the smell of textiles in their mouths, and I don't believe that the smell of textiles is related to the smell of textiles in their mouths!
Qet kesî goşdarîya ey nêkerdêne.	Nobody used to listen to him	No one will deny his gratitude.
Dişmen merdimîye nas nêkeno.	The enemy does not know any humanity	It's like he doesn't recognize a dead man.
Xo hem silîvanij hem licêyîj hesibneno.	He sees himself both from Silîvan and Licê	It's like a hammer and a rope.
Leweyê/kişta nînan de tayê çalakîyê kulturî kî amebî amadekerdene.	Besided that, some other cultural activities had been prepared	It is a kind of cultural activity that prepares workers.
Têzik-têzik nîşt ereba ro.	Sat gently into the car	He threw the car away.
Eslê xo de çend projeyê ma estê.	Actually, we have some projects	Several projects have been proposed.
Labelê gerek ma eynî îmkanî bidin her lehçe.	However, we have to give the same opportunity to every dialect	The label should be the same for each word.
Ma rê partî yan zî grûba ma neteweya ma ra muhîmêr a.	For us, our party or group is more important than our nation	Whether it's the way of the party or the way of the national party is important.
Hetê sîyasî de kî qasê xo şuxul keno.	Regarding politics, he works as he can	In politics, it's as easy as sleeping.
-Naye ra tepîya ti wazenî hetê muzîkî ra çi kar bikerî?	After that, what musical works do you want to do?	-What is there to do with the music instead of the oven?
Qalê cihûdan keno.	He/She talks about Jews	It's like a jewelry store.
Yew nuştoxe qehremana xo rê wina dejena.	One author hurts her protagonist like that	It's the castle's point of departure.
Zobîn kar û gureyê mi pêro muzîk o.	Our other work is all (about) music	My dream job is to play music.
La peynî de neçare mend ke koç bikero.	At the end he/she was desperate and had to migrate	He didn't even have a penny to buy a car.
Vera naye hewce yo ke têkoşînêko hempar bêro kerdene.	It is necessary to fight against this in solidarity	There's no need to be a hard-working lawyer.
Xebata derse girewte xo ser.	He/She took care of the teaching work	It's about a book class.
Mi zaf keyf guret.	I enjoyed it very much	I'm tired of being a wolf.
Her çî tehmê xo kuekê xwi ra gêno.	Everything gets its taste from its core	Wherever you go to sleep, you'll wake up.
Melekî nênê nê keyeyî.	Angels do not come to this house / family	The angel will come to you.
Camêrdê ke cinîyan qetil kenê xora dewlete ra paştî gênê.	Men who kill women, already receive the state's support	The demon-possessed Camelot will be withdrawn from the state line.
Album de sewbîna gelek muzîsyenê ercayeyî kî xebetîyayî.	A lot of other valuable musicians worked on the album	The album features performances by many famous musicians.
Coka ez nika komelî ra zêde çî nêpîna.	That's why I don't expect much from the society	I don't know much about getting married.
Roştîya aşme ver nat-dotê xo nîyada.	He/She looked around in the moonlight	The ice cream van didn't look good.
Gelo tarîx qey domanê min ê sîyayî kerdê xo vîr ra?	When did history forget about my black children?	Does the darkness of my black suit remind me?
Ez zaf rindek bi ziwanê înan a qisey kena.	I speak their language very well	I take a deep breath with a deep breath.
Roman gerek mezgê ma de bihelîyo.	A novel must melt into our brain	The novel must have stayed in the house.
Yê ma zî xirb û pag ê.	Ours are ruins as well	He's got a fever and a fever.
Çimkî îmkanî ma çinîyebî.	Because we did not have any opportunity	It's been a while since I've had a hammer.
Yew lacî yi zî saz cinên.	One of his sons also used to play the saz	It's like a bunch of demons.
Muzîk ame mi vîrî.	Music came to my mind	I remember the music.
Bi nê meqsedî bi serran çar hetanê dinya ra gêreno.	With this goald, he travels the four corners of the world for years	The four corners of the globe are covered with hair.
Pîşta xo azna ra balîşnayan.	He stretched his back on the pillows	He put his hand on his shoulder.
Însan tayê çî-mî şîkîno bico binê qeydan.	One can record one or two things	It's like a chi-mi skeleton under a tree.
Felek kor bo.	May destiny be blind	A lot of blindness.
Ê her dem paştî danê mi.	They always support us	It's always been postponed.
Çîyo ke kurdan xo mîyan de munaqeşe kerd ‘ya’ û ‘boykot’ bî.	What the Kurds were discussing amont themselves was 'yes' and 'boycot'	There was a heated debate about gay marriage and boycotts in the village.
Ti enê halî ra başêr hal nêvînenê.	You won't find a situation better than this one	You're not in a very good mood right now.
Miletê to bi xo nêverdano.	Your people won't let it pass on their own	The country will not tolerate you.
Mi derdê ma û pî dî.	I saw the sorrows of parents	I looked around and saw him.
Qehwe de ma pîya tawla kaykerdêne.	We played tawla together in the coffeeshop	Coffee was on the way to the ice cream parlour.
Ez bi xwu qayil a ke sehaya ziwanî de zaf tewir xebatî bibê.	I myself am happy that there will be various types of works on the language stage	I'm going to be a skilled worker in the hunting industry.
Mudaxeleyê ziwanê ma kerd.	They interfered with my language	He shouted the invitation.
Helbet muzîk ra qe nêvêro.	Of course should not pass the music at all	Of course, the music didn't work.
Ganî her elewîyî goreyê nê rayîrî têbigêrê.	Every Alevi must act according to this path	The blood of every white elephant is absorbed in the bloodstream.
Rastî kî konferans enternasyonal bî.	The conference was really international	It's actually an international conference.
La teyna gurîyayîş kitaban ser o nêbeno.	But it doesn't work with bookwork alone	Don't look at it like a bookstore.
Kravata xo sey doxîna tumanan zaf derg û barîye bî.	His tie was long and thin like a pair of underwear	The dress had fallen out of fashion.
Sorankî de standard çin o.	There is no standard in Sorani	Gold is the gold standard.
Mi kolî eştîy soba û şîya verê camî ke ezanê nîmroje biwanî.	I threw firewood into the oven and went in front of the glas to read the midday's azan	We ate the peace of bed and the white glass of the Ivory Coast.
La ê kesî qet qalê nê rojname û kovaran nêkerd.	But no one talked about these newspapers and magazines	No one will ever interfere with newspapers and magazines.
Ma hem suhbet kenê hem şinê.	We talk and walk at the same time	It's your birthday and it's yours.
Qaşo ti şîyî uca ke korîdorê haştîye abikî.	Allegedly, you went there to open up a peace corridor	I wish there was no snow in the corridor.
Amadekarîyê seba festîvale tay mendê ke biqedîyê.	The preperations of the festival were almost finished	The preparations for your birthday party are over.
Asmên ra astareyî bereqînê.	Stars are shining in the sky	The sky is flattened by the sound of thunder and lightning.
Çimkî arşîvê vîrê mi de cinîyê sey aye zaf kêmî yê.	Because in the archives of my mind, women like here were very rare	Because the yellow arrow in my face is weak and weak.
Têkilîya kurdan û karkeranê xwu zafane bi swêdî ya.	The relationship between Kurds and their workers was mostly in Swedish	The relationship between the Kurds and the workers of the swedish language.
Ma miqatê ziwanê xo bibê.	We shall take care of our languages	Don't you like the smell of eggs?
La vana îlela nêvana.	But she says that she doesn't not say it under any circumstance	He's looking at it like this.
Îqtîdar pandemî bahane keno destûr nêdano ma.	The government uses the pandemic as an excuse to not give us permission	The pandemic outbreak was not tolerated.
Seke yeno zanayîş alemê xirîstîyanîye de mîsyonerîye edetêko kan o.	As one knows, being a missionary is an old custom within Christianism	As a scientist in the Christian world, he has served as a missionary.
Ganî dengbêjê ciwanî weye bibê.	It is necessary that young dengbêj are groomed	It will sound like a young voice.
Werte ra vîst û şeş serrî vîyartê û ez qet nêşîya welat.	Twenty-six years passed and I never went to the homeland	I've had enough wine and soup and never left the country.
Rojanê peyênan de nawnayîşî reyna bîyî bişîdet.	In the last days, the protests again turned into violence	The next day, he had a dream come true.
Heşê mi nêgêno ke senî zereyê taksî de ca dîya ê merdimî.	I cannot fathom how they made enough space for that man inside the vehicle	It's easy to see how much tax money has gone to waste.
La ganî ma xo vîrî ra nêkerin ke na xebatêka mutewazî ya kesane ya.	However, let's not forget that it is a humble and individual task	Don't forget about the past or the future of human activity.
Labelê ma ziwanê kurdî nêzanê.	But we do not know the Kurdish language	The label didn't recognize the language.
Ma ney sey rexnedayîş hesibnenê.	We count this as criticism	Don't give up on suspicious criticism.
Verê televîzyonî de roniştêne.	They/He/She/It were sitting in front of the television	The TV screen is illuminated.
Tewr nêjdîyê xo lazê xalî bî.	His cousin was closest to him	He had to look around the corner and look around the corner.
Çunku her çî ziwan de yo.	Because everything is within the language	That's how it is everywhere.
Şênîye cayê xo da xemgînîye.	Joy gave here place to sadness	He was upset about the sound of his voice.
Coka cuyayîşê ma zî mîyanê nê kulturî de bi.	That's why our life took place within that culture	The meeting place was also a cultural mixture.
Ma dezayê yewbînan ê.	We are cousins	It's like eating chicken.
Ge vakur ra yeno ge zî başur ra.	Sometimes he/it comes from the north, sometimes from the south	From the west to the south.
Nê cayan de kîlîseyê armenîyan zî estbîy.	There were also Armenian churches in this places	The church of the Armenians is silver in colour.
Şima yew aqil bidê mi.	Give me some advice	Now give me your opinion.
Ez her çî ra ver ez wazena soundê xoyê orijînalî bîyara meydan.	Above all, I want to showcase my original sound	Everywhere I went, I remembered the sound of the original song.
Ganî cinîyî na roje sey roja estbîyayîşî û pawitişê azadîya xo bivînê.	Women should see this day as a day of birth and saving freedom	The demon blood comes only on the day of the funeral and the announcement of freedom of worship.
Gereka ma heqîqeten bixebitîn.	We should really work	If they do justice.
Çunke rewşa ma nêvurîyaya.	Because our circumstance has not changed	How the situation had improved.
Xeylê xort û keynayî ziwanê xwu yê dayîke nêzanenê.	A lot of young men and women do not know their mother tongue	I don't understand a mother's grief and grief.
Allah rehma xu ci ser o vêşî kero.	May God rest his/her soul	God bless you for this.
Heq nuştena dejê nîyanênî nêkero para şaîrî.	May god spare the poet from writing about such pain	Poetry is the right thing to do when it comes to poetry.
Nê her di roportajî hetê tarîxê ma ra muhîm ê.	Both of these interviews are important from our histories perspective	It doesn't matter where you are in the future.
La muşterî nêvejya.	But no customer showed up	Don't look at the customer.
Bi tedbîran beno ke jan sinorê cêrîn de bimano.	With measures, it may be that the contagion will stay at the upper limit	Take precautions to stay calm and calm.
Yan yew qeleme yan yew kitab to rê xo dest ra ano.	He will bring you either a book or a pen in his hand	Either you have a book or you have a book on your way.
Zamanêndo kilm de nê dê orte ra vinî bê.	In short time, they will be gone	The cold weather will come back to haunt you.
Program her hefte yew roj bi û wextî ey nêm saet bi.	The program was every week for one day and ran for half an hour	The program runs every weekday and lasts less than half an hour.
Dikandar qayîtê pereyî keno şaş beno.	The shopkeeper looks at the money and is confused	You might be wrong about the money order.
Merdumê mi xeyrê gêrayîşî çîyêk nêkenê.	My relatives do nothing but traveling	It doesn't take much getting used to.
Ma de seydwanîye qedexe ya.	Hunting is forbidden with us	It's a forbidden worship.
Mi grûbe de tirkî kî vatêne.	I also said it in Turkish to the group	I wonder who the father is.
Ey boya înan ra ey şinasnayne.	He recognized him by his smell	It's like painting in front of a living room.
Çunkî ziwan herimîyeno.	Because the language declines	I'm not going anywhere.
Pişta xo şanite dara murîye.	He/She leaned against the pear tree	The back of the sanitizer is gone.
Tûtî derse vînenê.	The children go to class	That's all there is to it.
Çike statuyê kurdkî çin o.	Because Kurdish does not have any status	This is the result of the situation of Kurds.
Sîyasetê kurdan de zî xebat kerd.	He/She also worked within Kurdish politics	He worked in Kurdish politics.
Dima bawkê mi ûme.	Later, my father arrived	It's after our wedding.
Seba girewtişê desmajî şino tuwalet.	He/She went to the toilet for his wudu	The rest of the recipe is the same as the recipe.
Tayê domanî qirkerdiş ra xelesnê.	He/She saved some children from massacre	It's like saving a murderer's life.
Goreyê westeyê ci erjê berhemî vurîyeno.	The value of the product changes with its master	He was wearing a jacket and a full-bodied hat.
Xora ma ameyox de netîceya naye holêr vînenê.	We see the result of that better in the future	Don't look outside the box.
Naye mi rê va meşte dehîrê bê ez to rê kena hadire.	Then he/she said to me, come tomorrow early afernoon, I will prepare it for you	Don't let this sea fish get in the way without me.
Hem qismê kafeterya de hem qismê xane de odayê ke sey cayê nimajî abirnîyayê zî estê.	Both in the cafeteria and the house there are rooms that have been cut of for prayer	There was no ice in the cafeteria and no ice in the living room.
Eyro zaf rojêda teng a.	Today is a very bad day	It's a busy day today.
Çimanê xo rind ake!	Open your eyes wide!	Why does it have to be cold!
Misafirey de çend rocî mend.	Stayed a couple of days as a guest	The guests had a lot of fun.
Mi waşt ez çend nimûneyan nîşan bidî.	I wanted to show some examples	I wanted to show you a few examples.
Rastîya rastî do dima bivejîyo orte.	The real truth will emerge later	The truth is the same as before.
Soranî zanayê.	Knew Sorani	The question of science.
La birayê min ê pîlî nêverda ez zobîna şorî.	But my older brother did not allow me to go elsewhere	My brother won't let me drink beer.
No çi lêl o?	What dawn is this?	No what's the big deal?
No fikrê kamî bi?	Whose idea was that?	No idea who you are?
Bi mentiqê tirkî kurdkî nusenê yan zî qisey kenê.	They write or speak Kurdish with Turkish logic	In the Turkish sense, the Kurds eat turmeric or turmeric.
Mekteb nêşîbî.	Didn't go to school	It's not like school.
Çimkî hinî hedefê înan nêmanenê.	Because they don't have any goals left	Because some people don't realize it.
Heta ke sîstemo kapîtalîst bibo do janî zî bibê.	As long as the capitalist system exists, pain will also exist	Until the capitalist system comes to life.
Salona merkezê kulturî yê beledîye bibî pir.	The municipality center's hall had been full	The balcony of the cultural center will be closed on the bridge.
