source	reference	translation
کە پەی ئاﮆی بە ئؽش و قورس بؽ	that was painful and difficult for him.	which was to him extremely difficult and petty.
داواو عەفوؽ کەرو کە تۆم دلؽ یاگەکینە ئاردی بەرۆ	I'm sorry I've dragged you out of bed.	I'm sorry you brought me out of bed.
کاتو ئانەینە کە وازباری	it's time for you to step aside.	It's time for you to open.
کە نەتاوام کەروش	as I could not possibly have done	That I couldn't do.
گومان نیا چانەینە کە ئینە بؽ بە هۆو ئانەی کۆتایێ تراژیدیش ب	I have no doubt that it led to his tragic end.	no doubt he had put an end to it
کاتێ پۆکەرەکەش کەیس و دزەکانە دەسکەوت	when he got the poker in case of burglars	When the pirate is really determined to break the notebook.
ڕەفیقە خزمەتکارەکەم فەرمانش بە سۆرێل ناگی کەرد	ordered the sorrel nag, my fellow servant	My friend ordered him to put on his cloak.
کە هەرگیز جە سڵامی فەرمی زیاتەر نەلاینؽ	that they had never gone further than formal greetings	which had never been better than a formal and mysterious situation.
بەڵام بتڵەکؽ یاگؽ وؽشانە بؽنؽ	but the bolts were in place.	but the bottle were kept safe
وەشحاڵەنا کە گؽڵایۆ پەی کاتو وؽش	I'm glad she got back in time.	I'm glad he's back on time.
بەڵام گرد و تاوانەکەی وزو ملو وؽم	but I take all the blame upon myself	But I've put all the blame on myself.
بە خؽرای تەماشەو دووریش کەرد	looked quickly away.	He looked around with a certain amount of anger.
دارستانەکە ئؽسە جیاتی سیاوی خۆڵەمێشی بؽ	the forest was gray now instead of black.	the forest had now become a dark mountain.
کە ئیمەش وستیمؽ تەمەلی	which disposed us to sloth	that made us whole
کە وەربهێنانش کەردەن نەهەنگەکەنە بە تیۆری سروشتی	that so much invested the whale with natural terror	that the whale had instinctively assisted against the fatal effects of the whale.
پەی ئانەی جە دەسش ڕزگارش بۆ بڕیارشدا وڵاتەکەی جیابازۆ	in order to escape from her, he determined to quit the country	To get rid of his hand, he decided to leave the country.
مەژگش قینیش جە کۆکراوەکەو وؽش نەبؽ	her mind had no distaste for her own set	her mind was turned to ashes by the events of her life.
پابەندبیەکەی کاڵ بیۆ	the obligation faded.	For he has broken his promise.
هەرگیز نەدیەنم وا پؽسە ورکەرۆ	I never see the wind blow so.	I've never seen him get dirty.
بەڵام شازادە پیرەکە قسؽش بڕیە	but the old prince interrupted him.	But the old prince interrupted her speech.
بە هۆو وارانێ فرەو ویرانکەریۆ بی بەهۆو شکستی	turned into a rout because of a devastating downpour.	with a lot of water in the bottom after the storm.
ڕؽکوستەیش پەی مەکتەبو داهاتوی	arranged it for the future schoolroom.	He's ready to go to school tomorrow.
من قەشەنا پەوکای مشۆم سەروو گومانیۆ بوو	I am a priest and therefore I ought to be above suspicion	I'm the one who's been driving him.
هیشتای سەرو پلەکانەکاوە شەش هەنگامؽ وارو وؽشۆ پاڵکەوتەن	still lying on the staircase six steps below him.	He continued to climb the ladder six steps from the top of the cliff.
یەرؽ دەقؽ تەماشەو جوڵەو ئەسپەکەیش کەرد	watched the horse's action for the space of three minutes	He looked at the horse for three minutes.
بەڵام ئەجیامەنە خەم چؽوێن کە تۆ هەستش پەنەکەری هەر نۆعێ ب	but I thought grief was something you felt anyway.	but I thought it was all sorrow you felt,
جە پلیکانەکاوە وروەست پەی بەرێ ڕاڕەوەکەی	went up the staircase to a door in a corridor.	He climbed up from the hallway to the entrance.
هەرچنە سەرکەوتنەکؽشا کەمتەرؽ بؽنؽ جە زەحمەتەکاشا	though with but small success for their pains.	though their success is small than their hardship.
نێوەندگیرێش کیانا پەی ڕؽکوستەو مەرجەکا جیابیەوەی	but sent an intermediary to arrange the terms of the separation	He called for a definite solution to the problem.
چونکە وەڵتەر هەرگیز پێویستیم پی پەلەکەردەیە نەبیەن	for I have never had such need of haste before.	Because I don't need to hurry anymore.
بە فەرمانو پیاکەیش جیاش ئاستەن	at the orders her husband left her	who had left the room under his father's orders.
بە بایەخۆ تەمشاو دەورو بەریم کەرە سەرو ئا زەمینە نامۆیۆ کە چەنەش بیەنا	look around me with some interest on the strange land that I was in.	I have to look around and see if I'm lying on the ground.
پەشتیەرە سەرو بەعزێ تەوەنا کیشیا	lay down on his back on the heap of stones.	He's stuck in some of the stone roofs.
نە ئەبیێ جارێ تەر وینایام	I was never supposed to see him again!	I should not have seen her once more.
پسە ئانەی کە ناچارؽ با ڕاشاداپەنە کە واچۆش	as if they were forced to let him say it.	as if it would be only necessary to dissuade him.
وارو ئانەی پەلەم کەرد پەی لا شمە	that is why I hastened to you.	I was in a hurry to get to your room.
گەرەکم نییا ئیتر باسش کەرو	I don't wanta talk about it no more,	I don't want to talk about it anymore.
مشۆم ئاگادارت کەروە کە ئینە گەورەتەرا چی ژووریە	I should warn youit's bigger than this room.	I must warn you that this room is of great size and security.
پەی وؽش و زاوڵەکاش دکتۆرێش مەرزنارە	for herself and the children she employed a physician.	He and his family were practicing medicine.
گر هەوڵێ وؽش دا پەی ئانەی یاگەکا سەرو مؽزەو ڕێزلێنانەکەیۆ بە ڕؽک و پؽکؽ بازۆوە	she did everything possible to keep the places at the table of honor in order	He tried to keep the tables on the table.
ئینەیچ پاداشتێ پەی ئەﮆاو ئاﮆی	a recompense to you for his mother!	And this is due to his mother.
هان و ئەسپەکەیش دار و لوا پەی لا ڕووبارەکەی	spurred his horse and galloped into the river.	He grabbed Zane and grabbed Zane's horsemen and walked up to the river.
من هیشتای ئاوازە گولانەکەیم مژەنو	I still humming my little tune.	I still have a little to do with those little tones.
پارچە سەهۆڵ سەرو سەرەیشۆ	ice cubes on her head	A piece of ice on his head.
ئاﮆە بەکارش ئارد پەی بەرئاردەو ڕەسمو کوڕەکەیش	she used it to push out her son's photograph.	He used it to get the picture of his son.
ت بە حاڵەتو دەمەقاڵەی حسابت کەردەبؽ	you reckoned on a bickering!	You've noticed the look of your face.
ئەشیێ ژوورێ گولانەم دریێ پەنە پسە عالیێوەی	I should be given a small room as a favor	I was forced to give a small room for a living.
جر فیشەکؽ یا کاردی	than either a bullet or a knife.	It's like a whistle or a plug.
کاتێ کە یەکەم جار تامت کەرد	once you've had that first taste	when he first tried it
یا هەوڵؽدە سەعاتێ یا زیاتەر جە وەرمی بەری	or trying to snatch an hour or so of sleep	Or attempts to sleep for an hour or more than a dream.
پسە ئانەی هیچ ڕوەش نەڵایبۆ	just as if nothing had happened.	as if it had not happened.
دڕناو جل و بەرگ و پۆسەکەیشا تا ڕادێ جە هەوڵەکاشانە	tearing both skin and clothes to some extent in the effort.	the robes, the clean, and the skin of them, were in the greatest good humour.
مشۆم بە درؽژایی ڕوەکام ڕەنج دەو و هەرمانە کەروو	I shall have to toil and moil all my days	I'll have to keep my hair on, and I'll have to work.
دەسو پیایێن کە دەسش بە ژیانی تازەی کەردەن و مر وەڵی ئانەی گؽڵۆوە	it's the hand of a man that's started in on a new life, and'll die before he'll go back.	the hands of the man who had started his new life, and who had died before he was back.
بەجددی هەوڵشدا جە ڕاگیری کەردەی جە واردەو جسمەکا	as earnestly tried to prevent any body's eating it.	He tried to stop the bleeding with a shovel.
من نیەنا کؽشێ ڕاستەقینەنە تا چەرمای چەماشا نەوینو	I'm not really in trouble until I see the whites of their eyes.	I'm not deep enough to make their eyes white.
پێشبینی ئانەیم نەکەرد کە وؽم بوو	I hadn't expected to be myself.	I didn't expect it to be myself.
هەرچن تەمەنش هەش ساڵؽ بؽ	for, although she was only eight years old	though he was a glad year old.
هەردویشا نەتاوؽنؽ یەکەمؽ با چونکە پەیژەکە یەک پیا کەرؽ ژوورۆ	both of them could not be first, for the ladder would but admit one man at a time.	But they couldn't both get to the first floor because they kept the room together.
هیچ چؽوؽ چا نەبؽ جگە جە ئؽسقانا	naught was there but bones.	There was nothing on the dark stone roof of the room.
بؽ دەسەڵاتانە تەماشەو دەورو مؽزەکؽ کەرو	I look helplessly around the table.	I stared helplessly at the plate.
تەنانەت ئا ماوەی کە سجن کریابؽ	not even the length of time he had been imprisoned	Even during the day when Tom was locked up.
کؽشتش پەی دلؽ یانەکەی	dragged him to the house.	He led her into the mansion.
ت یەکەم کەسەنی کە بزانی	you'll be the first to know.	you was the first that found out!
پەنەم واتی وتاربؽژ نیەنا	I told you I ain't no preacher	I don't need socks, she told me.
پاسە دیار بؽ جە پەنجؽ ناوەڕاسیم درؽژتەر بؽ	seemed to be somewhat longer than my middle finger.	It was clear that the average fog is completely flat.
چونکو هیوادارا چەنەش وەشبی	because he hopes to be forgiven	Because I want to know what you're thinking.
بەبؽ باوەڕی سەرەم شۆکناوە	I shook my head in disbelief.	I shook my head without believeing.
هؽشتای ئەجۆمەنە ئا شەوە قینیت چەنەش بؽ هەرگیز مەتاو چەنەت وەشبو	I still think you were hateful that night and I never expect to forgive you.	I don't think you'll ever have a boyfriend who hates you.
چارەسەرو وشە یەکتربڕەکاش دەسەنە شی	he missed doing the crossword.	the solution of the question without some one's words.
هەمان یاگؽنە منیاش	they'll bury him right there.	He put me in the same bed.
بەڵام قەنەکەش ویر شی	but he had forgotten the sugar.	but he presently recallowed the contents.
بیرکردنەوێ قوڵەنە بؽ پەی چؽوؽ تەری	was deep in thoughts of something else	But his thinking was so firm that he couldn't stop thinking about anything else.
کڵاوەکؽش کەردە سەرەو نیشتەرە	put on the hat and sat down.	He sat down with his hat on his head.
ئاو بە نیازش بە هەوای بێ.	he needed oxygen	He needed water to cool down.
ئاویچ نە خەرجیە بێهوودە و بێ مەوزووع	not by spending as he pleases	He paid for it without causing distress or bitterness.
پارەکە وەختیە کڵاوش نیا سەرو سەرەیش.	when he'd placed the hat on his head a year before	When the Parrot arrived, he put on his hat.
شایەد ئزدواج پی زوویە ئتفاق گنۆ.	may even be about to marry her before he leaves here?	Maybe we're getting married soon.
ئیتر حیچ کەس نمەتاو وەرش گێرۆ.	nobody seems to be able to stop her	No one will ever be able to stop it.
تەمامو ئەهەمیەتو دانیە تەسنیف تەنیا جە کەلیمەکاشەنە شاریانوە.	that the whole meaning of a song lies in the words	that the whole success of the accusation contained only in his words.
من حیچ وەخت لێ زندگیمەنە ئننە وەشحاڵ نەویەنە.	I've never been so happy in all my life	I've never been so happy in my life.
فکر مەکەرە کە مۆ بە تەنیایی جە بەرامبەرشەنە مدرا.	don't you go fighting them alone.	Don't think he's standing alone in front of her.
باڵە وەش فورمەکاش ڕووتێ بێنێ.	her beautifully moulded arms bare	The arms of this beautiful girl were drowned.
ئەگەر درۆت واتەبۆ دانیە هۆرپڕای خاست مۆنێ.	if you are telling me a lie, I'll lead you a pretty dance.	If he's lying, he'll jump out of his mouth.
ئاخرش بە تاریکای یاوا.	his end was night.	Eventually, the rope that tied the girl to the statue broke.
نزیک بێ دڵش جە کار گنۆ.	making her heart jump.	He almost fell from his job.
ئیتر بە چی بنیامە ئعتماد نەکەرۆ.	he would never trust a man like that again.	He doesn't trust anything on the other side of the deal.
کە پسۆ جێوانی پڕ جە کاغەز بیەبێ	which was, like all the rest, covered with papers.	It was like a piece of paper that was covered with paper.
پسۆ چیویە ساو پاو بنیامی مێ	I think I hear some one coming.	It's like a common misconception in the Paris neighborhood.
پی چیویە قۆمیان جەنبیە تەفرێحیشا پەنە دا	they took it as a joke.	He was spared the humiliation.
پەنج ساڵێ پیرتەر چانەینە کە بە وێم درۆ واچوو و نامێش بنیوو شەرافەت	I'm five years too old to lie to myself and call it honor.	who is only five years old enough to tell me why I should take her name to be honoured.
مەبلەغیە جە حدودو دوەسەو هەزار دولارێ لاو منەنە جەموە بیەنوە	I must be holding two hundred thousand dollars in bets.	I have lost a sum of nearly two hundred dollars
قاوەسینی ئامێرو کەفاشیەکۆ ئاوی و کارە نیمە ناتەمامەکەش هەر پاسە یاگێو وێشەنە بێ	his tray of shoemaking tools, and his old unfinished work, were all as usual.	It was a cold sunset over a mountainous desert.
دز من نیەنا بەڵام دزەکەی مەکشوو	I am not a thief, but I'll murder my thief.	I'm not a thief, but I'm not a murderer.
ساش بە ئارامیوە بەرزوە کەرد	he addressed to him in a gentle voice	Then he slowly raised his lip.
حەتمەن یاگێوێنە هەڵەم کەرڎەن	I must have done something wrong.	I must have made a mistake in my bed.
هەرسو شەوق و مۆحێبەتش مت	shedding such tears of heartfelt joy	It's filled with enthusiasm and passion.
دماییشوە شایەد جەزابیەتش فرەتەریچ بۆنێ	then the attraction may be the greater.	but it may be brought to a great premium.
حیچ هەڵەیەچ لێشەنە نەبۆ	without any mistakes in it!	There's no mistake in his creation.
ئەووەڵشوە گومانم کەرڎ ئی پەیکەرە سیاوە زارۆیە ڕاستەقینەن و هەر پاجۆرە هۆرگیریان	at first I al most thought that this black manikin was a real baby preserved in some similar manner.	I thought at first that this black dog was a real one, and that it was a joke.
من موچیاریم کەردەن ئا هەرمانی کەرۆ.	I have advised him to do that.	I have advised him to do that.
من ڕاسیەکەم گەرەکا، ڕاسیەکە!	I want the truth, the truth!	I want to know the truth!
گڵویم پاک کەردۆ.	I cleared my throat.	I cleared my throat.
ویش شاردۆ تا گرەوۆ.	he hid himself to weep.	He was hiding to weep.
دەروازەکێ بە تنی وزیارێ پەشتیشۆ.	the gate firmly bolted behind him.	the gate firmly bolted behind him.
لوا دلی ئاوەکی تا هارەقەکەش شورووێ.	so she went into the water to wash off the sweat.	He went to the bathroom to wash his wool.
قەت نەژننەویەنم قسێ کەرو.	I never heard her speak	I've never heard of anything to say.
وەڵیوە چۆڵ کریان.	deserted from the front	It was blocked by a storm.
من هیچم نەوات.	so I didn't say anything.	I didn't say anything.
خوڕا وەنێ پێ یانەشا.	drove her home.	the sun is one of them.
فرە پەنە وەشحاڵەنا.	I'm very glad.	I am so glad of you.
ژەنە پیرەکی ئاما ژورەکێ.	the old woman coming into the room	The old lady came into the room.
ئانێ خاس مزانو.	I know that well!	I know that.
دماتەر دووە کناچە عازەبەکی.	then the two young girls	Then they turned him over to two young girls.
بە سڵامەتی باخەڵشەنە منیۆوشەرە.	put them safely in his pocket	I put it in his pocket peacefully.
من گردوەختیو حەزم جە زاڕوڵەیا.	but I am always fond of children.	I like kids, too.
ئەجو کەشوهەوا پێوو سەروبانیۆ.	you're like the weather cock on a roof.	It's like a rainbow on the roof.
سەروو ڕاکەیۆ نیشتەرێ.	sat down on the trail.	He sat on the road.
وەردەممانێ مدرابی بە توڕەی و لەرزۆکیۆ.	stood, livid and trembling, before us.	He was standing in front of us in anger and fear.
لوا بەرەو گردەکەیۆو گمبی وەروچەماوە.	went up the hill and out of sight.	He went to the entrance of the building and disappeared.
تەنانەت موو قۆڵەکام گرژیبییێ.	even as the hairs on my arms began to shrivel.	even my arms frozen to my hair.
سەرەم جوڵنا.	I shook my head.	I shook my head.
ئیسە بە عالی ویرمگنۆوە.	I can remember it vividly now	I'll remember it as well as I can.
دەسش وست سەرو تەویڵش.	he put his hand up to his forehead.	He put his hand on his forehead.
دەسیوم بەرز کەردۆ تا داواو لێبوردنەکەش مدرنوو.	I raised one hand to halt his apology.	I reached out my other hand to ask him to forgive me.
یەک یا دووی هەناسەی قوڵش دا.	gave a long gasp or two	One took two o'clock.
ئامادە نیەنا پسو ئا پیایا بوو کە گرنگی بە ژەنی مەیا.	I don't set up to be one of those men that don't care about women.	I'm not willing to be the kind of man who cares about women.
ویرمکەردۆ ڕەنگا گرنگ بوو.	I thought it might be important.	thinking it might be really important.
دڵنیا نەبینی تونی.	I wasn't sure it was you.	I wasn't sure if you were.
کڕیڵیوی زیویش باخەڵشەنێ بەرئارد.	took a silver key from his pocket	He took a silver coin out of his pocket.
ئینە مۆبەقەکەن	this is the kitchen	this is the kitchen
ئیتر حۆسەڵەم نەمەنەن	I've had enough of it	I've lost all my nerves.
چاگەنە بێڵ و زەنگەنەکەشا بەرد	they took the spade and the pick there.	there they took the spade and the pick there.
ئاهێم کؽشت و کرؽڵەکؽم دا پەنە	I sighed and gave her the key.	I sighed and gave her the key.
لوا سەرویاگەکیش.	advancing to the bed's head	He went to the garbage dump.
بە هیچ نۆعیو مەتاوو بازوشاوێ.	I can't possibly keep them.	I can't stand it in any way.
متاوو ورەشوشا بە خێرایی هەر پسو ئانەی ئەسێم.	I can sell them fast as I get them.	I can leave them as quickly as I have left.
توڕەییەنێ شیت بی بە بۆنەو و نەوەشی هاری.	maddened by a sudden attack of rabies	He was mad with anger and madness.
هەرچیوبوو، خاستەرا تەداخول نەکەری.	but, however, you had better not interfere.	You'd better refrain from pulling it out of your mouth.
داواکەردەی بێ قسە.	a wordless plea	a wordless plea
هەردووی دەسیش بڕی سەرو سینەیشۆ.	crossing her hands upon her bosom	He took her hand and put it on her chest.
مەجوڵیێ.	do not move!	I'm not going anywhere.
هیچ مەتیوەش نەبی.	because he hadn't any aunt.	He's got nothing in the world.
کەمیە تەحتو تەئسیری قەرارش گێرتەبێ	feeling a little overcome.	He had made his decision with the slightest care.
تۆزیە چا تۆزێ نشت سەروو ئێمەوە و بی بە هۆ ئانەیە کە چنە ڕای بەیەوە بپژمێ	some part whereof flying up to our faces set us both a sneezing for several times together.	the dust had dried up on us, and that it was because we were soaked in water.
ڕاحەلیە موهیمم کە بەشۆم بە پێ ئانەیە کاریە کریۆ	which is such that I have made it my law of action.	a very important philosophy that it would be possible to proof him.
ئاوش بە نەهایەتو ئحترام و ئەدەبیوە قەبووڵ کەرڎ	who received him with great civility.	He accepted the widow's offer of respect and courtesy.
ئەسب سوارەکە بە تەمامو زۆریش ئانەشە کێشا	though he pulled with all his might	the horse slipped and fell in behind him.
ئاﮆ بە فەڕمی ئاما ژورۆ بە چاکەتێ چرچش وەرەنە بؽ کە قۆپچەکؽش چیرو ڕیشە بڵاوەکەیشەنە وزیابیرە	had entered solemnly, in a black creased coat buttoned up under his spreading brown beard.	He came to his room with his wooden sleeve, his hat wrapped underneath the mask.
دڵنیابە کە ئؽسە تاوۆ وینۆ	make sure yeh can see' now	He's sure he can see her now.
من جوڵیابؽنا پەی ئانەی ئاخیر جار ڕەفیقایەتیەکەی بەدەس باروە	I was moved to make a last attempt to regain his friendship.	I had moved now to acquire his friendship for the last time.
چونکە تا ئیسە خاوەنو هیچ چؽوێ نەبیەن کە یاگؽ خەم و پەژارەی ب	for until now she had never owned anything worth grieving for.	Because it's never been anyone who has a place of sadness and anger.
کاتێنە بؽدەنگیێ ئازار بەخش ژوورو دادگاییەکەینە حکومڕانی کەرؽ	while a painful silence reigned in the court room.	In the meantime, the silence that annoyed the student's room.
ئیجارە دەمارەکؽش بە شؽوێ ترسناک گرژؽ بیێبؽنؽ	his nerves were terribly overstrained by now.	This time, his nerves got so excited, he said,
سەعات یەکو ساعبی بؽ ڕەنگە گۆشش جە دەنگێ بەرزو خوەی بؽ	at one o'clock in the morning, possibly, she heard a loud burst of laughter	It was about 1:00 p.m. when he heard his voice.
ڕۆ دادگای کەردەکەیشەنە ئەیاش وەعدش دا کە هەمان چیوش پەنە واچۆ	on his day of sentence that she, his mother, would report the samefor him.	on the 13th, he promised his mother that he would tell him the same.
ئەگەر ئانە ڕاس ب من بەڵگێ عال زانو کە ڕاوچیی ڕمەکەی بەتەمامی شێت بیەن	which if true I take to be good evidence that this harpooneer is stark mad	if so, I can tell you that the hunter is out of his wits.
عالتەر واچو ئیتر مەبۆ بە خزمەتکارو من ساعبێ	or rather him who will no longer be my servant to morrow	I'm afraid I'm not going to be able to use my servants any more this morning.
بەڵام دڵشەنە وازش چەنە ناردەبؽ، پسە واچی کوڕەکەش بەڕاسی گەرەکبؽ	but in her heart she had never given him up, as though, indeed, he had been her son.	but in her heart she had not abandoned her as if she were her own son.
دروسکەردەو تاقێ سەرو سەرەیمۆ پسە کەوانەو کڵێسای	making a vault above my head like the archway of a church.	I'm making a pile of church smoke on my head.
ئا دڕندە کە وڵە لوتؽش زلؽ بؽنؽ بەردشۆ	the brute with the red nostrils had won.	The beast that kept his nose open slipped and fell to the ground.
کەوتەبینا گرەوایێ ویرانکەریۆ هەس بە هەتیمی وؽم کەرینا جیهانێ فراوانەنە	I had already broken out into a desolate cry, and felt an orphan in the wide world.	I've been thinking about the world, and I've been thinking about it.
پێشنیارێوە کە من غەڵەت بؽنا پەی پؽشنیار کەردەیش و ئاﮆ تەمام ڕاس بؽ کە ڕەفزش کەرد	a proposition which I was wrong to suggest and he quite right to refuse	Hearing my refusal, he made a mistake and went on.
من مەترسیم سەرو ساختەکاریەکەی نیارە	I risked the fraud	I've been putting a little risk in the building.
خاڵێ ئارەزویێ ئازار بەخش بؽ	was a point of painful solicitude	The cat's point is obviously a painful desire.
گرد هؽلانەو زەردەواڵەکا مارۆ پەشتەو گۆشاما	would bring the whole hornet's nest about our ears	We'll all turn the yellow waters around us.
بە بزمارێوە دیوارەکۆ بەستشاوەو بە وریایۆ داشانە	he tied them to a nail in the wall, and carefully plaited them.	I've been closing to the walls.
تواناو یاوانەیش هەن جە پؽگە و خەمەکەیش	able to understand her position and her sorrow.	He's willing to rely solely on his inner chaos and regret.
گەرەکما گۆشم جە قسؽ فؽرخوازەکەیم بۆ و یاووشەنە	I want to hear and understand my benefactor's words.	I'd like to hear the news immensely and understand it.
دیسان کامیلیای چەرمەش ورگؽرت	she received a white camellia again	He took off his white robe again.
پرسیارەش کەردەنە کە ئانا نانو نیمەڕۆیش چەنی وەرۆ؟	asked her whether she would honour him by lunching with him?	asked her how she had breakfast.
پیاکەش نەوینا کە تؽپەڕ بی	had not seen the man pass.	not a man to be acquainted with him.
کاتێ بەینو ئؽ کەندەڵانارە لوانؽ	but as I was making my way among these crags,	When I went through the men's locker room,
کە امتیحانەکە وؽش تؽک مڵۆ	who will certainly ruin himself in experiments	The dove with the open dove with the open necklace.
هەسروەش قینیش چەنەش بؽ	her mother in law detested her	The heat of the fire made him hate.
مدرا و تەماشەو دەورو بەرو وؽش کەرد	after stopping to look about her,	He stood up and looked out.
هەمان کاتەنە پەڵە سیاوەکەت نییا	in the meantime, your black spot ain't	At the same time, you're wearing a black mask.
تەرسا دیمەنێ وەشکەرۆ وەردەمو خەڵکینە	he was afraid of creating a scene in public.	I was afraid that I would make a scene for the people.
پانویە توڕەبؽ کە خەڵک گرنگیش مڵۆپەنە بەڵام ئؽڵ گرنگیشا مەڵۆ پەنە	he was angry that people should go on being interested in him when he took no interest in them.	He was angry that the people around him were worried about him, but his children were worried about him.
یەکەم چونکە حەزو تایبتیش ڕاش مەڵۆ پەنە بە هیچ شؽوێ جلو بەرگ کەرۆنە	first because his personal taste would not allow him to dress in any other way	for her first wish was to yield it to her in any way
هەرچن پەنەش خاستەر بؽ نەلۆ ئاگە	but though he would have rather not entered it	Although he had better not to go there.
هەرچن من ئامانا پەی ئانەی یارمەتیت دەو ئەگەر تاوو	though I have come only to aid you if I can.	Although I came to help you if I could.
بە زەحمەت تاوؽ سەتڵەکؽ بەرز کەرۆوە	she could hardly lift the pail.	He could hardly lift a bucket.
پەی چیشی شەرابش نەواردەنۆ؟	why did he not take wine?	Why didn't he drink wine?
ڕاشدا تا دەقێ تؽپەڕ بۆ	he allowed a minute to pass	He let it go on for a minute.
ئا پیا کە چاگە مەرزیابؽرە هەرمانەکؽشەنە دوور وزیاوە	that the man employed there was dismissed	the man to whom he had been ordained in his work.
من گؽل بؽناو کەس حەز مەکەرۆ پیایێ گؽل وینۆ	I was stupid and nobody likes to see a stupid guy wise up.	I'm a fool to take the place of being seen.
