source	reference	translation
یەکم جار نزیک بی گومانم بکەم ئێ پەێکەرە ڕەشە، زاروو ڕاسکانیکە گ هەر ڤە ئە شێوە پارێزریاێە	at first I al most thought that this black manikin was a real baby preserved in some similar manner.	The first time I thought this was a true child, and it was under his protection.
من هومه فره دووس دێرم	I love you.	I love you so much.
گەلێ تەسیر نیاوی ئەر بان	feeling a little overcome.	It's about the size of a people belonging to another nature.
گەلوونجنەێ ئەژ ئە تووزە نیشتە قەێمانا ڤە بییە کەننگە یە گ ئیمە چەنگل ڤەگەرد یەک بپشمیمن	some part whereof flying up to our faces set us both a sneezing for several times together.	a noble dwelling on the dust we are about to spend the night in that we are neighbors.
ڕێچارە موهمێ گ باس ئەێ ڕۊ ئەڤەێرە کار بوو	which is such that I have made it my law of action.	It's a very important matter that needs to be done in that respect.
بایەقوشێ ڤە دەنگ کزێکا جواو پیاکە داتێیا	an owl answered with his sepulchral note.	The man answered with a mixed melody.
ئی ڤە ئەدەو و ئحترام تەماما ئەو پەزیروفتێ	who received him with great civility.	With humility, he abandoned all his possessions.
شواڵیە، ڤە تەمام زوور وژ، ئەڤە کیشاێا	though he pulled with all his might	He pulled his pants off all his forces.
ڤە هاڵ و هاوا جدی و سادەوارانەێکا، هەتۊ ئەو نام، ڤەگەرد کوت سێ و چورووکێ گ دوکمەلەێ تا ژێر ڕیش پڕپشت و بوورەێا بەسریاوی	had entered solemnly, in a black creased coat buttoned up under his spreading brown beard.	In the middle of the plot was the body of the widowed girl, where she had fallen from a horse.
ڤەڕاسییا، بەدبەختی باوەڕنەکەردنییە	what incomprehensible misfortune	In fact, the story of the bear's horn is unfortunate.
ئەڤەڵ ئەڤە ڤە یەێ دەس و ئیگل ڤە دو دەسی گرتێ	he took it first in one, them in both his own.	He first held it in one hand and then in two hands.
کولتان مەێ بتۊنینان نام ئەڤە بۊنینان	make sure yeh can see' now	you may all see the name in it.
ئێنداڵکە هەوڵم دا ئەڕا دووسی دوگلە ڤەگەرد ئەو، ئاخرین هەوڵم بێیەم	I was moved to make a last attempt to regain his friendship.	So I tried to be friends with him, and I did my best to do it.
ئاخر تا ئە ڕووژە نەوییە ساێ چێ گ ئەرزش خوسەهواردن داشتۊتێ	for until now she had never owned anything worth grieving for.	The end of that day was not a thing worth wasting.
نمەتۏنێ بچوو ئەڕا سەر ئە قرارە گ مەسەڵەن دو-س ڕووژ زۊتر ڤەگەرد یەکان نیاوی	he would not be able to keep an engagement with her that night, for instance, that he had made a day or two before.	He can't move now, and he's willing to make an appointment two or three days later.
کڕکپ دەردئاوەرێ کەتۊ ئەێ دادگا	while a painful silence reigned in the court room.	the clerk of the court, turning his head to the ground.
ئیگل ئەعسابی بێشوو زەعیفرا بۊ	his nerves were terribly overstrained by now.	then, her nerves got softened
ڤەگەرد داڵکە وژە مەچوو ئەڕا کلیسا، ڤە سانگە دوگیان بینا، ڤە یەێگلی ئحساس ناخوەشییە مەکەێ و نمەتۏێنێ ئەر ورەلە بمینێ	was at church with her mother, and suddenly overcome by indisposition, arising from her interesting condition, she could not remain standing,	But he walked with his mother and daughter in the church and suddenly felt uncomfortable and uncomfortablefortablefortablefortablefortable.
ئەویژە یەێ هانە کارێ، ئێ ڤەختە ئەژ شەو، ڤەگەرد ئێ هەمکە جادووگەر و قووڵە گ هانە دەور ڤەرمانا	besides this kind of thing's too awful, here this time of night with witches and ghosts	That's how he did it, and he's time to go to sleep with all these witches and penguins that live in the same place.
نزیکەل سات یەک دوکوت شاوار بی گ کوزت دەنگ خەنە کەڵنگێ شنەفتێ	at one o'clock in the morning, possibly, she heard a loud burst of laughter	that was nearly an hour's worth giving him a very large laugh.
تاهەنێ ڕای دادگا مەدرێ ڤەلا ئەوا بوو گ وژ جوزئییات ئەڤە ئەڕا ڕووژنامە گوزارش بەێ	on his day of sentence that she, his mother, would report the samefor him.	So that the court may adhere to the minimum legal requirements.
چۊنا ئەگەر ڕاس بوو م یەقین درم ئێ زووبین ئەندازە، لێڤە سووڵێکە	which if true I take to be good evidence that this harpooneer is stark mad	Because if I'm sure it's more accurate, it'll be over tomorrow.
گ ئەژ سووئرا دی هامرا م نییە	or rather him who will no longer be my servant to morrow	I'll be with you tomorrow.
ئەمانێ ڤە دڵ وژئەێرە هەرگس ئەو ئێ ڤیرا نەوردۊتێ، دۊز بگر ئە جەوانە، ڤەڕاسییا کوڕ وژ بینێ	but in her heart she had never given him up, as though, indeed, he had been her son.	But in his heart, he never forgot about it, rather than was his son.
پووششانێ ئەر بان سەر ڕەڤەنگە «ماندرلی» یا دورس کردۊ	making a vault above my head like the archway of a church.	He had covered it with a large clay-colored veil.
هێوان پت سوێر خورتوومییە بردۊتێیا	the brute with the red nostrils had won.	He was wearing a pair of trousers and a pair of scissors.
ڤە ئێ هەنساێرە ئەێ ڕۊ ناهومیدی بیمەێ گرێ و دیم ڤە نام ئێ جهانەێرە یەتیم و تەنیام	I had already broken out into a desolate cry, and felt an orphan in the wide world.	I was so overwhelmed at this unexpected circumstance that my eyes found myself alone in that world.
یە تەکلیفێ بی گ ڤەڕاسییا م هەقم نیاشت و ئەو هەق داشتێ و قەبوول نەکردێ	a proposition which I was wrong to suggest and he quite right to refuse	It was a lie that really didn't interest me and she had every right to accept it.
م ئەڕا ئێ دوروو و دوڕۊئیە ڕیسکم کرد	I risked the fraud	I've been around and around.
وژێ ماێە دڵەهووڵی و دڵڕاوەکی بی	was a point of painful solicitude	It's filled with enthusiasm, and it's about to become a frustrating, mixed-up endeavor into a vague fear.
چێیە دار و دەسە وژ بارێ ڤەگەرد و باێا	would bring the whole hornet's nest about our ears	He went with him and brought his hand and brought it with him.
داێە قێ مێخێکا گ دریاوی ئەێ قێ دێوارەوا و ڤەدقەتا دەس کردێ ڤە پێچانن	he tied them to a nail in the wall, and carefully plaited them.	He leaned on the wave breaker than a jerk.
ڕووح کەڵنگ و دڵ مێهرەوانێ درێ	able to understand her position and her sorrow.	The heart of the soul of man was full of love and affection.
م مەێ گووش بەم ئەو گەپەل خەێرهواز وژم و دەرکان بکەم	I want to hear and understand my benefactor's words.	I will not quarrel with anyone.
یەێگل تر یەێ گلە گوڵ کامڵییا دریاتێ ڤە بێن	she received a white camellia again	Once again, a pair of flowers were completely cut off.
ئەژ ''ئرلاندۆ'' گستێ گ سەربەرزان بکەێ تا نهار ڤە یەکا بهوەرن	asked her whether she would honour him by lunching with him?	he asked him to help him spend the afternoon.
هۊچ نەیۊتێ گ پێیاێ ئەژ ورەلا کل بۊ	had not seen the man pass.	He didn't see a man get rid of him.
هەنێگ هەتمەێ نام ئێ چووڵگە زەڵەبەرا	but as I was making my way among these crags,	When I went to this cave, I was terrified.
گ ڤە زانست و گومانەل وژ فرە باوەڕ درێ	who will certainly ruin himself in experiments	That he believes the truth of his ideas very firmly.
هەسۊرەێ ئەژ بەوییە وژ بەدە مایتێ	her mother in law detested her	He must have lost his mind and headed for the van.
هووسا و هێیا ئەر دەور و ڤەر وژ	after stopping to look about her,	He stood up and went to the doctor's room.
تا ئەسکە ئێ خاڵ سێتانە دی زەڕکیژێ ئەرزش نەێرێ	in the meantime, your black spot ain't	so that cheapened the distinction too much.
ترس ئەژ ئاوڕۊچێن ڤە نام مەردمێرە داشتێ	he was afraid of creating a scene in public.	the horror of uttering a cry in the company of her people
ئەژ یە فرە ڕشیاوی ئەێ یەک گ ڤەگەرد یە گ وژ کار ئەو کار ئەواکان نیاشتێ، ئەواکان ئەژ ڕۊ جەرا ڤیرانە ئەوا بی	he was angry that people should go on being interested in him when he took no interest in them.	Besides, many couples had forgotten about the situation and habits of the young man who didn't have his work.
یەکم ڤە سانگ یەوا گ گووکارە ئێ شێوە پرتاڵ ئێڤەرکردنە بۊ	first because his personal taste would not allow him to dress in any other way	The first time, according to the news, came with the news of a rush order.
چۊنا گ مەگستێ پا ئەر ورەلە نەنێ	but though he would have rather not entered it	Because he didn't want to walk down the street.
هەر چەن دەرجا هەتم تا ئەر بتۏنم یاریتان بێیەم	though I have come only to aid you if I can.	I'm still here to help you if I can.
ڤە سەختێ تۏنستێ سەتڵە هێز بەێ	she could hardly lift the pail.	He could hardly hold a bucket.
ئەڕا ئەو گ شراو خاستر بییە	why did he not take wine?	Because wine is better than wine.
هووسا تا یەێ دەقە تەمام بی	he allowed a minute to pass	He waited until it was a minute later.
پیاێ گ ئەر ورە کارە مەکردێ کریاوە درەێرە	that the man employed there was dismissed	A man who had been hired there for a while.
م نەزان بیم و هۊچکەس نمەیتێ گ ئاێم نەزانێ یەێگلەکی زاناوا بوو	I was stupid and nobody likes to see a stupid guy wise up.	I was so perplexed, and no one was able to show that it was a doggone shame.
ئەو ڤتێ گ سو ئەوان ئەژ تەسمیمە وژ ئاگادارە مەکێیا	he said that tomorrow he would let her know his decision.	He had to be aware of his decision tomorrow.
دۊز هەر ئە ساتە گ شەو نوواێن ڤتۊتێ	precisely at the hour named the night before	just as he had said at the earliest hour of the morning.
ئەژ تالار ڤرێ سەرسەرا و ئەژ پلەکانی ڤرێ هەسار ڕەمی	through the ballroom to the anteroom and downstairs into the yard.	He left the hall and ran down the stairs to the courtyard.
ئەمانێ ئیسە فرەتە بینەسە چۊ ئەو	you're much more her now	but now it was so old as he
گ دیار بی ئەێ بنکول هناکردن ئەوان نەشنەفتۊتێ	that it was doubtful whether she had even heard their calls.	who, evidently never heard their footsteps.
کەسێ تریژ نەێرم گ بلاڵکمێ ئەرن	I don't know who else to ask.	I don't have anyone else to help me.
ڕووژنامە داێە دەس داێا	he now passed the paper over to her.	He got the paper.
قەتارانیژ ئەڕا ئێرە کل کرد	so our train was sent here.	He sent the train to this place.
ڤەدقەتا چەمم ئایشت ئەرن	I examined her carefully.	He glanced at her very carefully.
مەر یە گ کامڵ سەر ئەژ ئە گەپە بووتێ	unless he knows that subject well.	Unless he completely says that.
