source	reference	translation
باڌ هم ٱمۊݩ ندا و گشت زمین و زمانه وه یک رهڌ	I never see the wind blow so.	It combines and adapts the annual and daily movements of the Sun and Earth with the accidental wind currents.
ولی شازاڌه زس زه وا نها	but the old prince interrupted him.	But the princess asks the prince to leave the room.
وه سی لف بارۊݩ یه‌ناگه تارستن	turned into a rout because of a devastating downpour.	Suddenly, the daylight dimmed, and thunder and lightning began.
اوچو نه سیکه مؽن آینده هم کلاس درمۊݩ وابۊ مرتڤ کردیمۊݩ	arranged it for the future schoolroom.	where we might be left alone in the next ten years.
مو کشیشوم و ڤا وه هر بهتۊنؽ وه دیر بۊم	I am a priest and therefore I ought to be above suspicion	I'm a priest, and I must be on the side of the deal.
هلام وا هو شش پله فاصلَم بی	still lying on the staircase six steps below him.	it was still six feet from the air
گشت سه دقه نه سیل وه تورکستن اسپ کرد	watched the horse's action for the space of three minutes	He took all three minutes to look at the spider's belly.
گمۊن کردوم غم و ٱندۊ چیه که آخر وه آڌم دست اؽڌه	but I thought grief was something you felt anyway.	I thought I was sadder than the last thing I'd ever knowed.
ز پلکۊن رهڌ وه بالا تا مؽن دالۊن وه درؽ رسی	went up the staircase to a door in a corridor.	He climbed up the cliff to the entrance of the hall.
هرچن که سی ایقزر رنز ماجب خۊڤی نگرهڌ	though with but small success for their pains.	Even if it's your gratitude that's a kind of weakness.
ایمدۉ وکیلؽ نه بسی کرد تا کارل جڌایی ز هو نه ٱنجۊم بڌه	but sent an intermediary to arrange the terms of the separation	Then he started prostitution and started a riot.
سیکه نهاتر زته ایقر نیازمۊن وه اشتۉ کردن نبی	for I have never had such need of haste before.	for they were not as much interested in themselves as they were in the future
ز دئسۊرؽ که مؽرس داڌ ڤس	at the orders her husband left her	He threw away the leaf that had been cut down with the wicked.
وا علاقه، نیَشتوم ڤه دۉربالوم، و جاگه بلاجڤی که مؽنس بیڌوم.	look around me with some interest on the strange land that I was in.	I was intrigued by the events that had caught me.
خۉسیڌ و ری چولچله بردی دراز وابیڌ.	lay down on his back on the heap of stones.	He slept on his stomach and slipped on the floor.
هرگش نه قرار بی که هو نه دوڤارته بڤینوم	I was never supposed to see him again!	I never thought I should see her again.
منی مجبۊر بیڌن که بئلن که هو، یو نه بگو.	as if they were forced to let him say it.	I had to go and tell him the truth.
ڤه همی تفیل بی که زی وَیڌوم سر‌وختت.	that is why I hastened to you.	It was a pity that I remembered coming to you at the time.
نؽخوم دی در مۉرڌس گپ زنوم.	I don't wanta talk about it no more,	I don't want to talk about it anymore.
وا ڤت هوشڌار بڌوم که گپ‌تر ز ئی تۊ هڌه.	I should warn youit's bigger than this room.	I have to warn you that there's something more to say than that.
سی خوس و بچه‌یل یه دویندورؽ إستخڌام کرڌ.	for herself and the children she employed a physician.	I've been using a penny for myself and kids.
هو کارؽ نه که ترست ٱنجوم داڌ تا جاگه‌یل سر میز شانازی نه تیار واڌاره.	she did everything possible to keep the places at the table of honor in order	He did what he could to prepare the lay words of glory.
پاڌاشؽ سی تو سی خاطر داس.	a recompense to you for his mother!	He reminded you of walking.
ٱسپسه مجبۊر‌ کرڌ که‌ حرکت کونه و چاردئس نهاڌ ڤه بال ٱۉرۊ.	spurred his horse and galloped into the river.	He moved his horse and must have jumped.
مو همچنوݩ هی آرنڳ کۊتامه زمزمه إکرڌوم.	I still humming my little tune.	I also bowed my neck to finish it.
پلیشه‌یل ٱخ ناڌن بی مؽن سرس.	ice cubes on her head	the abbe sprinkled a little dust over it to conceal the traces of its having been removed
هو زس إستفۉیڌه کرڌ تا شؽوات کورسه بکشه ڤه در.	she used it to push out her son's photograph.	he had insisted on putting up there, for the night.
تو تَی خوت گوڌی بی که وا مو یه جر کوچیری بکونؽ.	you reckoned on a bickering!	You told me to wait a little while.
وا ڤه مو لطف کونن و یه تۊ‌ کوچیرؽ بڌن وم.	I should be given a small room as a favor	I'm going to have a lot of fun and a little room.
ز یه گوله یا چکۊ خطرناک‌تر.	than either a bullet or a knife.	It's like a flowering plant for oaks or a purpose.
هر کسؽ که یه کرت تومسه بنیَره.	once you've had that first taste	And every soul is distracted from them.
یا پلرڌ سی ڤه دئس ٱڤورڌن یه ساعت خۉ یا هم بؽشتر.	or trying to snatch an hour or so of sleep	Or a reason for men who have been asleep or more than a hour.
ڌقؽقا منی یو که هیچ تفاقؽ نَڤَسته.	just as if nothing had happened.	I am sure it is not an accident.
مؽن تقلا کرڌݩ، هم پۊس و لڤاسل تا جڌی دِئرِئسن.	tearing both skin and clothes to some extent in the effort.	In the service of the head, the skin and the garment were drawn out of the place.
وا گشت رۊزل زنده‌ییمه وا زئمت و عذۉ بگوڌردنوم.	I shall have to toil and moil all my days	I have to tell you the whole life that I've been living with food and shelter.
یو دئس پیائؽ هڌه که وَیڌه مؽن زنده‌یی نۊئؽ و نهاتر ز یو که ڤورگرڌه واپوشت، إمیره.	it's the hand of a man that's started in on a new life, and'll die before he'll go back.	It's the body of a man who cannot live, and he's going to die before it is buried.
پلرڌسه کرڌ تا کسؽ نتره هو نه خوره.	as earnestly tried to prevent any body's eating it.	He turned so that no one could recognize him.
مو واقعا نه مؽن درڌسروم تا اوسو که اٛسپیڌی تیاسوݩ نه بڤینوم.	I'm not really in trouble until I see the whites of their eyes.	I'll leave it at the bottom of my head to see if it's okay to see the bright side.
تی‌ره نبیڌوم که خوم بۊم.	I hadn't expected to be myself.	I didn't know I was alone.
سی‌که، وا یو که هو فقط هشت سالس إکرڌ.	for, although she was only eight years old	Because even though he only served eight years.
هر دوتاسوݩ نؽترئسن ٱول بۊن، سی که نرڌڤون فقط إترست مؽن یه زمان یه نفر نه واڌاره.	both of them could not be first, for the ladder would but admit one man at a time.	They were both terrified that this evil invention could only be tolerated in an instant.
هیچ چیؽ غیرا هستخونل اوچو نبیڌ.	naught was there but bones.	There was nothing but a sheet of iron on his back.
وا نۉاومؽڌی، دۉربال میز نه إنیَروم.	I look helplessly around the table.	I put it on the table.
تاحتی مؽن دیسه‌یؽ که مؽن زندوݩ بی هم نه.	not even the length of time he had been imprisoned	He witnessed the body of the widowed girl in the dungeon.
هو نه کَشونڌن مؽن هونه.	dragged him to the house.	He was thrown into a carcass by the pressure of the necklace.
تو نفر ٱولؽ هڌی که ره إبری.	you'll be the first to know.	You're the one who sang a song of pride and pride.
ڤه تو گوڌوم که‌ مو مولا نؽڌوم.	I told you I ain't no preacher	I told you I wasn't a fool.
إگوی یه‌ پرزؽ ز کلؽچ مؽنجایی مو بلوندتر هڌه.	seemed to be somewhat longer than my middle finger.	It's like a bridge breaker in my middle.
سی که اومؽڌواره که بشخیڌه وابۊ	because he hopes to be forgiven	in the hope that he would make his escape.
مو سرومه سی نشونه باور نکرڌن جومنؽڌوم.	I shook my head in disbelief.	I didn't move my head to accept it.
مو هنی هم تی خوم إگوم که او شۉ غلوه بڌعبۊس بیڌی و هرگش نتروم بشخومت.	I still think you were hateful that night and I never expect to forgive you.	I'm just telling you, too, that the boy was so stuck that night, and I couldn't do anything.
هو، مؽن حل کرڌن جڌول کلیمه‌یل قلی‌پلی منده بی.	he missed doing the crossword.	He's been trying to solve lofty puzzles.
هونوݩ، هو نه همؽچو إکونن ڤه هاک.	they'll bury him right there.	They're gonna beat him up and harass him.
ولؽ شَکَر ز ویر هو رئڌ بی.	but he had forgotten the sugar.	But sugar was on the back of his mind.
مؽن فرگ چیؽ گپ دیه‌یؽ غرق وابی بی.	was deep in thoughts of something else	The thought of these things had made him drown.
کوله نه ناڌ ڤه سر و نشَئس.	put on the hat and sat down.	He put the hat on his head and stood up.
هو‌ تنڳ اوکسیجن وی	he needed oxygen	she was in a hurry.
هو هم نه وه خرج کردݩ چونوݩ که دلس اخاس	not by spending as he pleases	He spent it the way he pleased.
پار که کولَئ نه نها وه سر	when he'd placed the hat on his head a year before	the father, who had left his hat on him
گاشڌ نها رَئڌن هو بسونس.	may even be about to marry her before he leaves here?	It's possible that there's actually something more to it.
دؽ وا کس نؽ‌بو که نها هو نه بگرن	nobody seems to be able to stop her	There was no one to look after them.
پای معنی یه دنڳؽ مؽن گپتاکلسه	that the whole meaning of a song lies in the words	It's like a cow's nest in a cottage.
مؽن پای عورمم هرگش اؽقه دلخوش نویمه	I've never been so happy in all my life	I've never been happy in my life.
خوت تِینا واسوݩ جر مکار	don't you go fighting them alone.	You're the only one who's been doing magic.
بائینا تراشسه و قشنڳس لوئڌ و پَتی وین	her beautifully moulded arms bare	She came to see him talk and jokes and fought with him.
ٱر درو داڌه بۊی، وه بازستن نشمینؽ اؽبرمت	if you are telling me a lie, I'll lead you a pretty dance.	if you don't speak a word, you'll be contradicted.
عاقوَتس تاریک وی	his end was night.	The result was just confused.
نهنڳ وی قلڤس واسه	making her heart jump.	It was hard on you.
دؽ هرگش وه پیائؽ چی هو اعتماڌ نؽکونه	he would never trust a man like that again.	He will never trust anyone as he has.
که چی پای چیَل دِئری وا قاغز پۊشس وی	which was, like all the rest, covered with papers.	what was the matter with him and remembered being wounded
مَنوم یکؽ هنه ایا	I think I hear some one coming.	I can't take one of you.
تِی خوسوݩ گوڌن کوڤؽریه	they took it as a joke.	They said it was a funny joke.
پنج سال پیرتر ز هونم که وه خو درو بڌم و نومسه بنم شرف	I'm five years too old to lie to myself and call it honor.	I was five years old than the woman I lied to and put her name on my lips.
پیلؽ نهنڳ دِڤؽست هزار تمݩ مَرج کردم	I must be holding two hundred thousand dollars in bets.	I paid about two hundred thousand.
مَجمه ٱفزارا کۉش دۊزی و کار کَلس چی همؽشه وی	his tray of shoemaking tools, and his old unfinished work, were all as usual.	It's the same as being abandoned. They're good and gone.
مو تَریڌه نؽسم ٱما تَریڌه‌مه اؽکوشم	I am not a thief, but I'll murder my thief.	I'm not ready, but I'm ready to go kill.
وا دَنڳ آرمؽ بونڳس کرد	he addressed to him in a gentle voice	He shouted in a low but clear voice.
حتما جائؽ ز کاروم باگ داره	I must have done something wrong.	I am sure he is quite well satisfied with his own business.
چونوݩ ز شۉق گرؽڤست.	shedding such tears of heartfelt joy	She cried so much.
اۊسه گاشڌ جذابیتس بؽشدر بۊ	then the attraction may be the greater.	perhaps it will make him yearn for her all the more.
هیچ باگ نڌاره	without any mistakes in it!	he has no gills.
ز ٱول منستوم ئی آڌوم کوتال سیه رۊله راسیه که وه شؽواتؽ چی‌یک زفت وی بی	at first I al most thought that this black manikin was a real baby preserved in some similar manner.	I thought all this would be like a black cockroach in a black night.
ایچو آشپزخووه هڌ	this is the kitchen	This is the kitchen.
دی توء نڌاروم.	I've had enough of it	I can't see you anymore.
بؽل وو کلندنه اوچو بوردن بی.	they took the spade and the pick there.	Bill and Kling were taken there.
آهؽ کشیم وو کیلیتنه به هو داڌوم.	I sighed and gave her the key.	I sighed and gave her the key.
به سمت تخت رهڌ	advancing to the bed's head	advancing to the bed's head
نتروم قوۊل کونوم	I can't possibly keep them.	I can't believe it.
نرسیڌه فوروهڌه ابۊن.	I can sell them fast as I get them.	He didn't seem to have any desire to answer and get up.
یهوی هار وابیڌه	maddened by a sudden attack of rabies	It was a hiding place from pain.
ولی بازم خۊوه تو دخالت نکۊنی.	but, however, you had better not interfere.	But it's not worth wasting time anyway.
یه خاهش که نؽبۊ گۊیس	a wordless plea	a wish which could not be his own
دو دست نه ناڌ ری سینه	crossing her hands upon her bosom	He took both his hands and put them on his chest.
تکۉ هم نخۊرین.	do not move!	Don't push your head!
آخه هو بوتؽ نڌاره.	because he hadn't any aunt.	Oh, he has no gills.
یه چی وه او گرت سر ایما نشست و سی هم یو چند بار وشخستیم	some part whereof flying up to our faces set us both a sneezing for several times together.	We sat there for a while and we said goodbye.
شۊک وا دنگ شۊمش جواو دا	an owl answered with his sepulchral note.	The doctor answered with a heavy hoodie from the top of his head.
وا حالی گرهڌه وارد وابیڌ وا کۉتی شه و کر که تینیلس تا زؽر ریش پر و بۊرس بسته وابیڌه بی	had entered solemnly, in a black creased coat buttoned up under his spreading brown beard.	And he came in with his cloak, and his hand was stretched out of his hand to the arrow, and his hand was stretched out of his hair.
چه ذلؽلی فئم نکردنیی هڌه.	what incomprehensible misfortune	But he hadn't figured out what the pain was.
نها هو نه وا یه دست و دیندا وا هر دو دستس گرهڌ	he took it first in one, them in both his own.	He took her hand and then held it with both hands.
گشتتۊݩ وا ترین مؽنسه بڤینین	make sure yeh can see' now	They were all sleeping in the same place.
چۊی تا ایسو صحۉ چی نوابیڌه بی که ارزشت غمه داشته بۊ	for until now she had never owned anything worth grieving for.	What hadn't happened yet, and this must have been a bit of a relief.
نؽتره سر ٱندؽ که دو سه رۊ نهاتر وا یک نهاڌه بین بیا	he would not be able to keep an engagement with her that night, for instance, that he had made a day or two before.	Not even the core of your duet is that you didn't realize it was two or three days ago.
وا داس منه کلؽسا بؽ و منه یه دم ناخوش وابؽ و‌ سؽ هو که آوستن بؽ نترست واسته.	was at church with her mother, and suddenly overcome by indisposition, arising from her interesting condition, she could not remain standing,	He was paralyzed in the church, and at the same time, he was injured, and because of his severity and weakness.
ئیچنو کارؽ ئی وخت شۉ وا ئیقر سِرسونگی و آلی که دۉرمۊنن	besides this kind of thing's too awful, here this time of night with witches and ghosts	It was like having Lola's nightmare with all the anxiety and trouble that surrounded him.
ٱر راست بۊ مو یقؽن داروم که اؽ هارپۊنیر لؽوه لؽوه هڌه.	which if true I take to be good evidence that this harpooneer is stark mad	If that's true, I'm sure he's not going crazy.
ولؽ مؽن دلس، هرگش هو نه ول نکرڌ بی، إگوی که واقعا هو کورس بیڌه.	but in her heart she had never given him up, as though, indeed, he had been her son.	But in his heart, he never seemed to have any desire to answer and obey his orders.
یه تاقؽ بالا‌ سروم‌ راس کرڌ جۊر تاق‌ دم‌دری کلیسا.	making a vault above my head like the archway of a church.	I've been raised to the highest rank in the church.
او وحشی وا سیلایل نوفت سوئرس، پیرۊز وابی بی.	the brute with the red nostrils had won.	The savage, with his eyes full of cock and mac, was old and weak.
مو سی خاطر تقلڤ، ریسک کرڌوم.	I risked the fraud	I ran out to risk it.
گشت تولگل گونجل نه خراڤ إکونه.	would bring the whole hornet's nest about our ears	It's going to ruin the whole neighborhood.
هو دوڤارته یه کاملیا إسپؽڌ گرئڌ‌.	she received a white camellia again	He got the horse again.
کس دیه‌یؽ نه هم نڌاروم‌ که زس بخوم.	I don't know who else to ask.	I don't have anyone to ask for it.
ایسو، هو قاغوز نه داڌ ڤس.	he now passed the paper over to her.	Now, he gave him the paper.
سی همیو، قطار اؽما فشناڌه وابی اؽچو.	so our train was sent here.	So he pressed us into the middle of the train.
تمیس هوش وندوم ڤه هو.	I examined her carefully.	I've been watching him all the time.
مَر یو که هو، اۊ مۉضۊع نه پای بیَشنه.	unless he knows that subject well.	Except that he knows what's in it.
ولؽ یو چه ٱئمیتؽ داشت؟	but what did that matter?	but what was the matter with him?
ٱمرۊ سوئڤ، هو نه وا زؽنه جڤون دیه‌یی فشناڌوم.	I sent her out this morning with the other young woman	I turned him this way and that, today, I saw him.
ولؽ نه لازومه‌ که تِی خوت بگوی که مو راز‌‌گله‌یل مسقره تو نه مؽن دل خوم إلوم.	but you needn't imagine I shall keep your ridiculous secrets.	but I need to tell you that I know all your secrets.
یه غِتاس هنده‌یی داڌ.	bursting into a hearty laugh	Then he gave a speech on a constitution in Elkan.
مَر‌ یو که إخاس که ڤس توجه کونن.	unless he wanted to be noticed.	I'm the one who has to take notice of this.
هو مؽن هونس نابدیڌ وابیڌ.	he disappeared into his house	he disappeared in the house.
هو نه مؽن قلڤوم زفتس کرڌوم.	I kept her in my heart	I took it very carefully in my heart.
خاسن یکیدو جۊر هاشقون قڌیمی و عشق کوئنه.	loving each other like unhurried old sweethearts	It's a sweet feeling of compassion twinned with love.
هو درجا خو نه إکونه ڤه یه چیؽ که هر کوم ز اؽما زس زئله‌موݩ إره.	he will immediately become whatever each of us most fears.	He's going to open his door and take advantage of all of us.
سی همیو، هو دۉربال‌ نه گشت.	so he searched around	so, going up to him,
ز نۊ إڤورگرڌه مؽن لش جونداروݩ.	will go back into animals again.	He entered the ranks of the militia.
خوته سی شرایط اٛضطراری ٱماڌه کوݩ	prepare yourself for every emergency.	You're ready to endure this hard state.
اوسو که هو هی تو نه إبره ڤه حال مرگ	when he is striking you dead?	when she's had the impudence to show it at the last.
یو که سر زؽر یو نؽبرین که وا هونواڌه مو گَل بگرین.	that you decline allying yourself with my family	that you are not going beyond the bounds of condescension, nor, on the other hand, making a mistake, in inviting the inviting the young couple.
ڤه شرطؽ که رفتار دوروئس و‌ تواضع رعایت وابۊ	provided that a proper humility of behaviour is at the same time maintained.	As long as he's respectful and humble.
دوروئسه که ٱر هو دئس آخور ڤه میل خوس عمل کرڌ بی.	it is true that if he had done as he liked at the last	the grief which he felt surpassed the bounds of his nature.
ئی منج گاشڌ هونوݩ نه کۊر کرڌه بۊ.	this fog may have deadened them.	It's possible that there's actually something more to it.
اوسو یه‌ناگه ز جاس فورؽستاڌ	then he suddenly arose	Then suddenly he was overwhelmed, and then he was overwhelmed.
هومبار رئڌی مؽن گالری و قڌم زیڌی	you betook yourself slowly to pace the gallery.	You have to go to the patient's room once in a while.
یه رپشت و پوخارؽ ز زیڌن باروݩ ڤه وجۊڌ إویڌ.	such a steaming and droning rose from the downpour	a huge outcry announced his presence there.
سی که وا ئی جریان نه وا خوت، وا رضایت حلس کونؽ.	for you must either satisfactorily settle this matter with yourself	Because you're willing to tell him the truth.
همیسو وا روم، ٱر نه هرگش نؽروم.	I must go now or I shall never go.	I'm going to have to go now, if I don't go anywhere.
هونوݩ ز مۉسڤؽ که جاهلؽ بیڌن، هو نه نیڌن بی.	they hadn't seenm him since they was boys together	they had never seen him since he was young.
موافقوم، اؽما تی ڤه ره بیڌیم‌ که هو نه تا ایسو جوسته بیڌیمه.	I agree we would have expected to have found her by now	I agree. We were so sorry that he didn't see us.
هو گوڌ و صڌاسه هم نَڤورڌ ڤه لم.	she said, and she did not trouble to lower her voice.	she said, her voice low.
مو ڤه دئوتی جۊر یه نماڌ الهی إنیَروم که وا خوموݩ نه واس سازگار کونؽم.	that I look on marriage as a divine institution to which we must conform.	I'm a servant of the soul in a way that I can undo it.
وا یو که هزاروݩ نهَنڳ دیه ڤه کشتی هو ٱڤورڌه وابیڌن بی.	though a thousand other whales were brought to his ship	Although he was about a thousand miles away from the water, he was on his way.
مو تواضع نڌاشتوم.	I lacked humility.	I was not humble.
شرۊع کرڌ ڤه مهت داڌن مؽن تمرین کرڌن زندونی	began to assist in exercising the prisoner.	He started practising in interior decoration.
سۊئار غایوغ کوچیره وابیڌوم	I climbed into the dinghy.	I was a puppy in the east wing.
هو، خشمناک، غارنؽڌ.	he exclaimed, getting angry.	He is angry and angry, and he is angry and angry.
اوسو تریم ویرموݩ نه بڤنیم ڤه مساله‌یل دیه.	then we can turn our attention to other matters.	then let us see another, and examine the subject.
که دو‌ کس نه ز یه بال و دو‌ تا دیه نه ز بال دیه، مؽن کر شرۉئیز کونه.	to hang two on one side and two on the other, within the door of the cave,	that the two parts of which were to be hit with one knee and the other knee.
ولؽ اوندۉ گوڌی که سیم إنڤیسی	but then you said you would write me	But he said he was a human being.
زنۊکاری سفروم مؽن گَه‌کوݩ	repeating my voyage early in the morning	He was a woman on a trip.
که وا لذت ز سندس ڤورؽستاڌ.	who rose full of the enjoyment of his age.	that he had been almost dozing off, lost in the heat and his thoughts.
هو پنه گرئڌ بی.	he had taken refuge.	he had to keep swallowing
هو دیڌ که دڌۊس وا زهشت، مؽن لڤاس ساڌس نشئس بی و وا صڤیری تی ڤه ره بی.	saw his sister sitting patiently in her prim nightgown	He saw that his sister-in-law, in a simple dress, was sitting in front of her and waiting for her.
ڤه برچ تو نؽرسوم.	I shall not reach your light	I don't know what you mean.
سی که هونوݩ سی پیایل و ٱسپل ٱۉئؽ نڌاشتن	for they had no water for men or horses.	Because they didn't have a share of men and horses.
ولؽ هو چیؽ نگوئڌ که ڤه کسؽ ٱجازه بڌه که نیتسه ره بۊؤره.	but he did not say anything that allowed anyone to guess his intentions.	But he didn't say anything because he didn't let anyone see him.
إترستوم‌ بڤینوم‌ که هر دقه چندؽ گپ اؽبۊی.	I could watch you getting taller by the minute.	I could see how much it was that was every moment.
هو من جیڤس ڤه دین سکه‌یلؽ که إخاسن گشت.	he dug into his pocket for the required coins	he pocketed the bill
آینکی‌یل نه و نۊئه‌دار ساحل داڌوم وا پوشت.	I gave the glasses back to the coastguard.	I pushed the ditch and the shore on my back.
فرموندار هو نه مطمئن کرڌ که او پیا هنی کلۊ هڌه.	the governor assured him that the man was still mad	the commander in chief agreed that the man was really a stupid clod.
هونه‌یلسوݩ نه سوئڌن و زنڳلسوݩ نه فوروئڌن.	burned their homes, and sold their women.	They beat him up and called him an asshole.
هو زؽر لۉ سی بی ربیه بیڌنس سیر نورفی ڤس که.	he muttered various curses on her awkwardness	he showed a deepened depression in the outer angle of his bushy eyebrows
سی سر هو مڤلغ پنج هزار پزو ناڌن.	put a price of five thousand pesos on his head.	for he was paid a discount of five thousand
یه‌کولی ز جونل ز ناعلاجی قورڤونی اؽبۊن.	many lives must inevitably be sacrificed.	A group of victims were victims.
وا اومؽڌ دیربین نه بورڌ بالا.	raising the camera hopefully.	He lifted himself up in the hope that there would be a moment.
که تموم اومؽڌلسوݩ براڤورڌه نوابیڌه بی.	that not all of their hopes had been fulfilled	that not all of her hopes had been fulfilled
اوسو کتاڤ نه ٱڤورڌ ڤه در	then pulled the volume out.	Then he opened the book and went out.
سی همیو، هو نه ڤه رڤشتل دیه گوڌوم.	so I said it in other ways.	So I showed it to him in the face.
ولؽ تی خوم گوڌوم که لازومه که ملیتومه واپۊشنوم	but I thought it necessary to disguise my country	But I told you I had to ask my homeland.
کوروف نه نشوݩ داڌ.	showed the vacancy.	he pointed to the boy.
