source	reference	translation
No kî çîyode zaf rind o.	This is a good thing, too	Those things are really smart.
Yewna bi tirkî nengan çîneno vano ti çira vanê ‘kirdî’.	Further, the curses in Turkish and asks why you say 'Zazaki'	You can't see why you're using it.
En zaf kî kurmanckî de vînon.	Mostly, I see that in Kurmanji	You see many people at this beach.
Ma wazenê kîşta tirkî de kurdkî zî bibo ziwano fermî û mekteban de dibistana ewilêne ra heta unîversîte bi ci wendekaran rê perwerde bêro dayene.	We want that Kurdish shall be the official language alongside Turkish, and that education shall be provided for the pupils in schools, from primary school until university	We want a hunted cat, surrounded and hard pressed, to learn to spell a few words.
Bi hezaran însanî merdîy.	Thousands for people died	They're going to have a thousand people killed.
Rayraşîyayîşê dergî bi coşêkê pîlî qedîya.	The long journey ended with huge excitement	the long journey to the ends of the beasts began.
Vateyê eseran zafîn aîdê min ê.	Most of the words of the works belong to me	I have a lot of interesting stories.
Tena ferqêk tede esto.	There is only one difference	There's just a difference here.
Xulasa dewe de ma bi çimê dişmenan ewnîyayêne yewbînî ra.	In the end, we looked at each other in the village like enemies	Actually, we're going to have to keep our heads up.
Nika zî bi hawayêkê sîstematîkî hêrişan kenê.	Now, they are attacking in a systematic way	now by some strange chain of reasoning
Hewna zî tu kesî ra yew îtîrazo pêt-cidî nêbi.	Again, there was no serious and strong objection from anyone	you have not had a beating of your own kind heart.
Ê ke nê qirkerdişî ra weş mendê hîna zî estê.	They are also those who survived this massacre	Those who don't have a penis have a better pencil.
Bombarduman heta saetan sere sibayî yê roja bîne dewam kerd.	The bombing continued the morning hours of the next day	the heavy rocked till the morning after nine o'clock.
Senî ke ma tirkî badê cû musayî nika zî qicê ma ziwanê dadîyê xo dima musenî.	Just as we learned Turkish later, now our children learn their mother tongue later	While we're doing our best to make dinner as long as possible.
Her di hetan ra bi sehezaran însanî merdî.	Hundreds of thousands of people died from both sides	they both took turns to be lovers
Waştişan rê cewab nêno dayene.	The requests will not be answered	But they won't answer for it.
Vengê ey zî weş bi.	His voice was nice as well	It was a good one too.
La ewro bê waştişê ma bimbarekanê ma ser o projeyan virazenê.	But today they conduct projects on our sanctuaries without our permission	But nowadays we're trying to solve a big mistake.
Mi nê nameyî ra hes nêkerdêne.	I was not liking that name	I didn't like the name.
nêşîyêno bifikirîyo.	He can't think	she did not think of him.
Ma nêwazenê warê xo biteriknê.	We don't want to leave our area	We don't need to worry about our own kind of thing.
Berê qedexeyî.	Forbidden doors	Front of the village.
A şewi ma uja di mendî.	That night we stayed there	That's why we went there at night.
Nuştiş de hewce yo ke ti wendoxan rê çîyanê weşan û taybetan qisey bikerî.	It is necessary that you tell the readers nice and special things when you write	You have to do something special and useful here.
Persê mi qedîyay.	My questions ended	I'm running a fever.
Nika zî dore ameya enê cayan.	Now, it is the other places' turn	There's no longer any old-fashioned firmness in his place.
Derdormeyê keyeyî de kes nêasêne.	One could see nobody around the house	no one else was to be found in the back of the house.
O wext bîle mi zaf raşt û fehmkerde nuşto.	Even then I wrote very rightly and comprehensibly	I then felt it was not very unintelligible.
Gereka yew televîzyon bibo.	There has to be a television	if it was not a TV.
Kalikanê ma no ziwan seserran ra nat bi zehmetî ardo resnayo ma.	For centuries, our forefathers have transmitted this language to us with difficulty	Our heads are not in the same boat as ours.
Çimke weşîya xo ebe tirkî ramenê.	Because they live their lives in Turkish	I've got a good idea now.
Bi nê ambargoyî şar yeno cezakerdene.	The people are punished with this embargo	Then he cut the other rope, and threw it into the water.
Tesîrê kamcîn nuştoxî yan zî kamcîn nuştoxan to ser o esto?	Which author or authors have influenced you?	Do you have a gun or a hammer on your shoulder?
Uslubê ci de qet tehmê kirmanckî çin o.	There is no taste of Zazaki in his style	There is no gambling in the world.
Nêeşkeno derbasê weverê awe bibo.	He cannot reach the other side of the water	It's not possible for me to refrain from expressing myself.
Labelê nê perwerdekerdişî hunerî reyde keno.	However, he does this educating in combination with art	it is not a bad one in itself, it is a bad one in itself.
Vateyo bîn gore zî inî defterî amey nimitiş.	According to another account, these notebooks were hidden	I owe you the proofs and explanations of what I have said.
Hema zî no problem hal nêbîyo.	The problem has not been solved yet	It wasn't a big deal at all.
Nuştox derheqê gramerî ra zî zelal û beşekar o.	The author is clear and competent concerning the grammar	This is a common way to defame the party or create suspicion within it.
Dewleta tirke û cergê ci zor danê ke kênayê efrînijî bizewijê.	The Turkish state and its goons	The Turkish government has taken steps to prepare for them the best supper that is in the country.
Her çî zanayne.	Everything was known	He knew everything.
Bi desan leşkerê tirkî û cergî merdî.	Tens of Turkish soldiers and goons died	with the footsteps in which one soldier must tread if he would attain victory.
Yanî gere ma zonê xo ra wayîr bivejîme.	Either we take care of our language	Or else we'll have to get out of this place.
Vayî bî la halê mi zî hal nêbi.	It was expensive, but our situation was not alright	But I wasn't feeling well.
Ame vatene ke zafînê îna dû ra jehrî kewtî.	It was said that most of them were poisoned by smoke	but it must be confessed that he had been very profoundly deceived in his married life.
La ancî zî her serre newe ra eynî çî servîs kenê.	However, every year they serve the same thing	But they still don't serve each other as much.
Dewe û bajar ferq nêkeno.	It doesn't matter whether village or city	It's not a big deal for the city.
Zafê yîne malbatî û pîrekî bî.	Most of them were family or old	Most of the furniture and the furniture were decorated with great peace and decoration.
Sebre kî veyva xo ra vana.	Sebre tells that to her daughter-in-law	Who shouted for the night.
Ez hêvî keno ke kirdkî bibo dara mazîyere û bi henzar serrî emr bikero.	I hope that Kurdish will become a	I hope the boys will be able to get to the bathroom and sleep in peace.
Feqet êdî baş zanê ke no mumkin nîyo.	However, now they know well that this is not possible	Feeling well aware of it now is not possible.
Ziwan erjo verên ê komelî yo.	Language is the first value of society	A few steps towards the front of the tumbrils.
Çîyo muhîm o yo ke merdim hedefê xwu bizano.	The important thing is that one knows his goal	That's what it's important for you to remember.
Tarîxî nê veng û rengî kurdan rê kerdê dîyarî.	History has gifted the Kurds with this colorfulness / diversity	the pallor and anguish expressed on his countenance
La nika mi rê ecêb nîno!	Now, I don't find it strange anymore	But it's not amazing!
Ez henî fikirîyeno.	That's what I think	I do think.
Homa zî înan ra razî bo.	May God bless them	It's been silly for over 25 years now.
Wezîfeyê ma pawitişê kulturê kurdan o.	Our duty is to preserve the Kurdish culture	The secret of our paternity is to uphold the dog's culture.
Zafê înan keynayî daybî yewbînan.	Many of them gave their daughters into marriage to eachother	Most of them were buried down here.
Malzemeyê pakîye nêdîyenê înan.	They were not given any cleaning material	the skin of which is not covered with a fine down.
Têkoşîn ma rê mîras mend.	The struggle was bestowed upon us	the livid brand which streaked it.
Ma wina dest pêbikin.	Let us start like that	Let's start again.
Ganî to her çî ra îstîfade bikerdêne.	You should have made use of everything	you must have done all the installation.
Ê ke welat ra nêkewnê dûrî qedr û qîymetê welatî û kulturî nêzanê.	Those who don't leave the homeland, don't know the value of the homeland and culture	They don't look far from the land of their ancestors and their country and culture.
Ganî kesêk/e vera nê kerdişê bêexlaqî bêveng nêmano.	One must not remain silent in face of such immoral doings	it is not fitting that honest men should be the instruments of punishment to others, they being therein no way concerned.
YPJyî bi serran rûmetê cinîyan û komelî pawit.	For years, the YPJ has protected women's and society's honor	The YPJ was a man of highbred appearance.
Bi nê qanûnî tecawuzkaranê qican serbest vera danê.	With this law, they are releasing child rapists	they were not allowed to ply their oars very hard.
La mîyan ra nêvejîno.	But does not come out of it	But it didn't work for the others.
Ma zî dişmenîya înan seyr kenê.	And we watch their enmity	We're gonna have to keep our heads up for them.
Hêzê serdestî raştîye nimnenê.	The ruling forces hide the truth	the superior branch of the ardour.
Mi no zîhnîyet ra zaf zerar dîyo.	I have suffered a lot of damage from this mentality	I too have a strong iron bee.
Zereyê qula morceleyan tim pirrî simer o.	The ant's hole is always full with straw	Much like a mouse mouse.
Her çî ra zerrî ra hes bike.	Love everything from heart	he will throw up everything and fly to the sun.
Kilawa serê sereyê ey de çinê bî.	He didn't have a hat on his head	her head covered
Derheqê ardişê heran de embazê ma ha xebitênê.	My friends are currently working on bringin in donkeys	We're going to find a way to defame the party or create suspicion within it.
Derdê ke nêantîbî nêmendîbî.	There was nothing he/she had not suffered	as though she hadn't heard him
Yanî derdê nuştoxî wa o nêbo ke sey nuştox xo bido şinasnayîş.	I.e., the author should not preoccupy himself with being known as an author	Or do we tell the truth when Tom came home?
Seke ez mîyanê bola vergan ra bivîyarî û bixelesî wina ez bîya asan.	I became light, as if I passed through a pack of wolves and escaped	If I leave him alone, I will always be wrong.
Ni vatenê xo ni kî kerdenê xo zerrê kesî rê wes nêne.	Neither their words nor their actions please anyone	This time it's not necessary for anyone to refrain from expressing themselves.
Mîsal maskeya kewe hîsê aîdîyetê dadîyan temsîl kena.	For example, the green mask represents the mothers' sense of belonging	It's as if it's the right thing to do and the right thing to do.
Mi qayît kerd ke domanê qijî zafêr tirkî qesey kenê.	I saw that most small children speak mostly Turkish	I thought the girls would be much better off.
Hema newe hiş yeno bi sereyê to.	You just now came to your senses	It's not right for you to refrain from expressing yourself.
Ame mi vîr.	I remembered	But remember me.
Candar çin bo parazîtî rê zî cuye çinîk a.	If there is no lifeform, a parasite cannot survive either	the railway manager is not likely to be making a mistake in his decision.
Îqtîdar hêrişê goran keno û kerrayê goran şikneno.	The government is attacking the graves and destroying the grave stones	then, with a cry of anguish, she tottered forward, and the cry of anguish was swallowed.
Tarî de leşa mi çin a.	I don't have a body in the dark	I have no army in the dark.
Pay gêra ser.	Stepped on it	Then he got up and went to the shelf.
Di hebî kitabê min kenê çap bibê.	Two of my books are about to get published	I need to get my book in princess.
Ma her tim waşt ke cuya têdûşte biba awankerdene.	We always wanted an equal life to be established	We always wanted to be the instruments of punishment.
Kesêk senî şêno ziwanê xo vindî bikero?	How can one lose his language?	Can someone look at his wife?
Çi ray mi vîr ra nêşonî.	I will never forget you	I have no way out of this.
Ma terkê mergî bîyî.	We escaped death	We're lost for a long time.
Naye rê zaneyîş lazim o.	For that, knowledge is necessary	But you need to know.
Panc perey nêkerdêne.	It was not worth a thing	they had not had the money.
Çunkî ez ha zana ke ti nêweş î.	Because I know that you are ill	Because I know you're not broke.
Yeno manaya cuye.	It means life	That's what it means.
Bi hawayêkê leşkerî vera şarê kurdî teda kena.	They opress the Kurdish people with military means	soldier's air is like water hanging on the wall.
Pawitişê sucadaran ra fek vera bidê.	Give up defending guilty ones	Leave the box of ours alone.
Nêno zanayene ke mabênê nê di hêrişan de eleqe esto yan nê.	It is unknown whether there is any connection between this two attackts	It's not possible that these feelings are not shared between consciousness and anger.
O jî nêbî.	That wasn't it either	she had also failed.
Hînî her kez fam kerd ke eke xoza çinba kes nêeşkeno biciwîyo.	Finally, everyone has understand that if there is no nature, nobody can live	It was a common way to defame the party or create suspicion within it.
Tu selahîyetê ey ke dest bido rojnameyî ser çin o.	He doesn't have any power to support the newspaper	the news of which reached him almost at the same time.
Hema zaf rew o.	It is still too early	It's still pretty good.
Nê çar serrî her ca ra e-mailî amêne.	This four years, e-mails came from everywhere	There's no longer any old-fashioned mailman here.
Ez o henî sebir bikerî.	Thus, I shall be patient	I can't wait for it to happen.
Kurdî nê vîr ra nêkenê.	Kurds don't forget this	they don't forget the words.
Kapîtalîzm û netewe-dewlete bêçare mendî.	Capitalism and the nation-state became desperate	Capitalism and farming.
Hot serrî binê destê yin di mendi.	They stayed seven years under their rule	the cold streets were left open
Çend şaîrê bellîkerdeyî estê?	How many identified poets are there?	How many spoons are there?
Çokê mi şikîyayî.	My knees broke	I have a broken bone.
Çunke domanê ma en şansizê ma yê.	Because our children are our most unfortunate	Because our homes are our homes.
Bi nan û mast arêya xo kerde.	Their breakfast consisted of bread and yoghurt	They broke bread and carefully crumbled it on their knees.
Gelo heqê kirdan zî çin o ke yew rojname vejê?	Do the Kurds not have the right to publish a newspaper?	Perhaps there are people who need to turn back?
Çend darî eştî adirî ser û pê adir geş kerd.	Threw some wood on the fire and stoked the fire	A few trees stuck in the water and hit the ground.
Masayîşê pîzeyê to zêdîyeno.	You stomach's swelling is increasing	Your heart goes to a pizza.
Ma no konferans çarçeweya na kampanya de organîze kerd.	We organized this conference in the context of this campain	We're holding this conference on the campaign.
Yanî tewr tay ez hîrê rey metnê înan wanena la ez bawer nîya ke nuştoxî xo ra pey agêrenê metnê xo di rey wanenê!	So, I read their text at lest three times, but I don't think that the authors turn around and read their own texts even twice	I know I'm trying to escape with those! But I'm not sure if these scenes are really continuing!
Qet kesî goşdarîya ey nêkerdêne.	Nobody used to listen to him	No one had interfered.
Dişmen merdimîye nas nêkeno.	The enemy does not know any humanity	She doesn't know the answers to many puzzles.
Xo hem silîvanij hem licêyîj hesibneno.	He sees himself both from Silîvan and Licê	And they tied them to the arrows as if they were pieces of cake.
Leweyê/kişta nînan de tayê çalakîyê kulturî kî amebî amadekerdene.	Besided that, some other cultural activities had been prepared	This event will not only be arranged for cultural reasons.
Têzik-têzik nîşt ereba ro.	Sat gently into the car	Tame a quick drive to the car.
Eslê xo de çend projeyê ma estê.	Actually, we have some projects	Actually we have a few projects.
Labelê gerek ma eynî îmkanî bidin her lehçe.	However, we have to give the same opportunity to every dialect	the label we must give them is still unsullied.
Ma rê partî yan zî grûba ma neteweya ma ra muhîmêr a.	For us, our party or group is more important than our nation	We are afraid of our own party or our own party.
Hetê sîyasî de kî qasê xo şuxul keno.	Regarding politics, he works as he can	He's got a bit of politeness in here.
-Naye ra tepîya ti wazenî hetê muzîkî ra çi kar bikerî?	After that, what musical works do you want to do?	- What are you waiting for you to do with the music?
Qalê cihûdan keno.	He/She talks about Jews	It's a common way to defame the party or create suspicion within it.
Yew nuştoxe qehremana xo rê wina dejena.	One author hurts her protagonist like that	A few steps towards the castle deals.
Zobîn kar û gureyê mi pêro muzîk o.	Our other work is all (about) music	I mostly play the music in my head.
La peynî de neçare mend ke koç bikero.	At the end he/she was desperate and had to migrate	But he hadn't time to waste on the coat.
Vera naye hewce yo ke têkoşînêko hempar bêro kerdene.	It is necessary to fight against this in solidarity	So you don't need to worry about your rabbit.
Xebata derse girewte xo ser.	He/She took care of the teaching work	the mailman arrived at the scene.
Mi zaf keyf guret.	I enjoyed it very much	I'm very happy.
Her çî tehmê xo kuekê xwi ra gêno.	Everything gets its taste from its core	It's all the same as being abandoned.
Melekî nênê nê keyeyî.	Angels do not come to this house / family	But don't tell anyone about it.
Camêrdê ke cinîyan qetil kenê xora dewlete ra paştî gênê.	Men who kill women, already receive the state's support	Campaigans like these types of angles have never been able to get behind a wall.
Album de sewbîna gelek muzîsyenê ercayeyî kî xebetîyayî.	A lot of other valuable musicians worked on the album	the album contains the discovery of many interesting musicians.
Coka ez nika komelî ra zêde çî nêpîna.	That's why I don't expect much from the society	I'm not going anywhere with more than that.
Roştîya aşme ver nat-dotê xo nîyada.	He/She looked around in the moonlight	the morning before dawn
Gelo tarîx qey domanê min ê sîyayî kerdê xo vîr ra?	When did history forget about my black children?	Did you forget the secret of being a father?
Ez zaf rindek bi ziwanê înan a qisey kena.	I speak their language very well	I'm very sensible of the details of their construction.
Roman gerek mezgê ma de bihelîyo.	A novel must melt into our brain	Roman is so worn out that there is nothing left to eat of us.
Yê ma zî xirb û pag ê.	Ours are ruins as well	We both got to my hometown.
Çimkî îmkanî ma çinîyebî.	Because we did not have any opportunity	Immediately his eyes fell on us.
Yew lacî yi zî saz cinên.	One of his sons also used to play the saz	But like Harry, she also had curly hair.
Muzîk ame mi vîrî.	Music came to my mind	the music closed with it.
Bi nê meqsedî bi serran çar hetanê dinya ra gêreno.	With this goald, he travels the four corners of the world for years	without any scene from which she did not return with the same unperturbed keenness of eye and the same high natural color.
Pîşta xo azna ra balîşnayan.	He stretched his back on the pillows	the skin of which is covered with a fine down.
Însan tayê çî-mî şîkîno bico binê qeydan.	One can record one or two things	in pieces of which nothing could possibly run out went round above the ravine.
Felek kor bo.	May destiny be blind	The effect of the war was not enough.
Ê her dem paştî danê mi.	They always support us	They're always chasing me.
Çîyo ke kurdan xo mîyan de munaqeşe kerd ‘ya’ û ‘boykot’ bî.	What the Kurds were discussing amont themselves was 'yes' and 'boycot'	What the boys had been doing during the discussion was encouraging and encouraging.
Ti enê halî ra başêr hal nêvînenê.	You won't find a situation better than this one	You don't have to get better than that.
Miletê to bi xo nêverdano.	Your people won't let it pass on their own	Don't let your miles go.
Mi derdê ma û pî dî.	I saw the sorrows of parents	I looked round
Qehwe de ma pîya tawla kaykerdêne.	We played tawla together in the coffeeshop	we were playing happily in the past
Ez bi xwu qayil a ke sehaya ziwanî de zaf tewir xebatî bibê.	I myself am happy that there will be various types of works on the language stage	I'm hoping you can get a lot of work from the bottom of your head.
Mudaxeleyê ziwanê ma kerd.	They interfered with my language	The animal's funeral was planned for us.
Helbet muzîk ra qe nêvêro.	Of course should not pass the music at all	It doesn't sound like a music, of course.
Ganî her elewîyî goreyê nê rayîrî têbigêrê.	Every Alevi must act according to this path	they must not forget to speak.
Rastî kî konferans enternasyonal bî.	The conference was really international	which was indeed an international conference.
La teyna gurîyayîş kitaban ser o nêbeno.	But it doesn't work with bookwork alone	But don't talk about gambling in books.
Kravata xo sey doxîna tumanan zaf derg û barîye bî.	His tie was long and thin like a pair of underwear	The hat in his hand was very long and heavy.
Sorankî de standard çin o.	There is no standard in Sorani	It's not a common way to defame the party or create suspicion within it.
Mi kolî eştîy soba û şîya verê camî ke ezanê nîmroje biwanî.	I threw firewood into the oven and went in front of the glas to read the midday's azan	I stole it and walked to the front door that I didn't want to say.
La ê kesî qet qalê nê rojname û kovaran nêkerd.	But no one talked about these newspapers and magazines	But they didn't bother to cook.
Ma hem suhbet kenê hem şinê.	We talk and walk at the same time	We're all going to bed.
Qaşo ti şîyî uca ke korîdorê haştîye abikî.	Allegedly, you went there to open up a peace corridor	You have to go where the safe keeper is.
Amadekarîyê seba festîvale tay mendê ke biqedîyê.	The preperations of the festival were almost finished	which is, perhaps, the occasion of much present enjoyment.
Asmên ra astareyî bereqînê.	Stars are shining in the sky	It was like seeing the stars in the sky.
Çimkî arşîvê vîrê mi de cinîyê sey aye zaf kêmî yê.	Because in the archives of my mind, women like here were very rare	My tears are very sharp in my eyes.
Têkilîya kurdan û karkeranê xwu zafane bi swêdî ya.	The relationship between Kurds and their workers was mostly in Swedish	The contact of the farmers and the labourers is much too smooth.
Ma miqatê ziwanê xo bibê.	We shall take care of our languages	Let's get started on the next steps.
La vana îlela nêvana.	But she says that she doesn't not say it under any circumstance	But it wasn't.
Îqtîdar pandemî bahane keno destûr nêdano ma.	The government uses the pandemic as an excuse to not give us permission	The sperm whale didn't let us go.
Seke yeno zanayîş alemê xirîstîyanîye de mîsyonerîye edetêko kan o.	As one knows, being a missionary is an old custom within Christianism	So that he may fulfill his duty in a secret place.
Ganî dengbêjê ciwanî weye bibê.	It is necessary that young dengbêj are groomed	it must be a common way to defame the party or create suspicion within it.
Werte ra vîst û şeş serrî vîyartê û ez qet nêşîya welat.	Twenty-six years passed and I never went to the homeland	I have never been out of my land before.
Rojanê peyênan de nawnayîşî reyna bîyî bişîdet.	In the last days, the protests again turned into violence	she had made the following scene of the first appearance
Heşê mi nêgêno ke senî zereyê taksî de ca dîya ê merdimî.	I cannot fathom how they made enough space for that man inside the vehicle	I don't like to lie in the middle of a taxi.
La ganî ma xo vîrî ra nêkerin ke na xebatêka mutewazî ya kesane ya.	However, let's not forget that it is a humble and individual task	But we must not forget that it's a common way to defame the party or create suspicion within it.
Labelê ma ziwanê kurdî nêzanê.	But we do not know the Kurdish language	Label we don't know how to cook a variety of chopsticks.
Ma ney sey rexnedayîş hesibnenê.	We count this as criticism	We're not critical of him anymore.
Verê televîzyonî de roniştêne.	They/He/She/It were sitting in front of the television	they were sitting on the front of the TV.
Tewr nêjdîyê xo lazê xalî bî.	His cousin was closest to him	the nearest thing I could have been.
Çunku her çî ziwan de yo.	Because everything is within the language	For all things are in the Bible.
Şênîye cayê xo da xemgînîye.	Joy gave here place to sadness	A sad man can't get to his place.
Coka cuyayîşê ma zî mîyanê nê kulturî de bi.	That's why our life took place within that culture	Our place is also in the middle of culture.
Ma dezayê yewbînan ê.	We are cousins	We re crazy people.
Ge vakur ra yeno ge zî başur ra.	Sometimes he/it comes from the north, sometimes from the south	Well, obviously, he's doing well.
Nê cayan de kîlîseyê armenîyan zî estbîy.	There were also Armenian churches in this places	There were also a few Armenians in the neighborhood.
Şima yew aqil bidê mi.	Give me some advice	You should give me a reason.
Ez her çî ra ver ez wazena soundê xoyê orijînalî bîyara meydan.	Above all, I want to showcase my original sound	I bring back everything I can to the original sound of thunder and rumbling.
Ganî cinîyî na roje sey roja estbîyayîşî û pawitişê azadîya xo bivînê.	Women should see this day as a day of birth and saving freedom	It must be confessed that today's the first day of apartments and the establishment of their freedom.
Gereka ma heqîqeten bixebitîn.	We should really work	If you're happy with this marriage and marry me, I'm going to marry you.
Çunke rewşa ma nêvurîyaya.	Because our circumstance has not changed	Because it wasn't working.
Xeylê xort û keynayî ziwanê xwu yê dayîke nêzanenê.	A lot of young men and women do not know their mother tongue	The haters don't know what they're doing with their own kind of hat.
Allah rehma xu ci ser o vêşî kero.	May God rest his/her soul	Surrender seemed impossible on his part.
Heq nuştena dejê nîyanênî nêkero para şaîrî.	May god spare the poet from writing about such pain	it is not fitting that honest men should be the instruments of punishment to such a disturbance.
Nê her di roportajî hetê tarîxê ma ra muhîm ê.	Both of these interviews are important from our histories perspective	Not all of their dreams are fulfilled in our time.
La muşterî nêvejya.	But no customer showed up	But it didn't hurt.
Bi tedbîran beno ke jan sinorê cêrîn de bimano.	With measures, it may be that the contagion will stay at the upper limit	It's best to be on the safe side.
Yan yew qeleme yan yew kitab to rê xo dest ra ano.	He will bring you either a book or a pen in his hand	Or a plate or a book will help you.
Zamanêndo kilm de nê dê orte ra vinî bê.	In short time, they will be gone	Or do we tell the truth when Tom came home?
Program her hefte yew roj bi û wextî ey nêm saet bi.	The program was every week for one day and ran for half an hour	the programming all the week and half for an hour
Dikandar qayîtê pereyî keno şaş beno.	The shopkeeper looks at the money and is confused	the landlord had taken care and pains to prepare for him the best supper that was in his power.
Merdumê mi xeyrê gêrayîşî çîyêk nêkenê.	My relatives do nothing but traveling	I have no seductions here.
Ma de seydwanîye qedexe ya.	Hunting is forbidden with us	We have a bit of consistency.
Mi grûbe de tirkî kî vatêne.	I also said it in Turkish to the group	I'm running a fever.
Ey boya înan ra ey şinasnayne.	He recognized him by his smell	It smelled like they were smelling it.
Çunkî ziwan herimîyeno.	Because the language declines	Because it's a common way to defame the party or create suspicion within it.
Pişta xo şanite dara murîye.	He/She leaned against the pear tree	the end of which one can only see the footsteps in which one must tread.
Tûtî derse vînenê.	The children go to class	You're getting out of it.
Çike statuyê kurdkî çin o.	Because Kurdish does not have any status	There is no Kurdish statue.
Sîyasetê kurdan de zî xebat kerd.	He/She also worked within Kurdish politics	He also worked on the politics of the dog.
Dima bawkê mi ûme.	Later, my father arrived	I got my boots lined up on the left and right.
Seba girewtişê desmajî şino tuwalet.	He/She went to the toilet for his wudu	to invent an easy justification for his surrender.
Tayê domanî qirkerdiş ra xelesnê.	He/She saved some children from massacre	You have to know that they're performing or attracting each other's attention.
Goreyê westeyê ci erjê berhemî vurîyeno.	The value of the product changes with its master	Far better to give the place a hunt.
Xora ma ameyox de netîceya naye holêr vînenê.	We see the result of that better in the future	Let's look at the bottom of the second column.
Naye mi rê va meşte dehîrê bê ez to rê kena hadire.	Then he/she said to me, come tomorrow early afernoon, I will prepare it for you	I have to get out of this anyway!
Hem qismê kafeterya de hem qismê xane de odayê ke sey cayê nimajî abirnîyayê zî estê.	Both in the cafeteria and the house there are rooms that have been cut of for prayer	All the cafesmen were gathered at every part of the house that was not without sufficient noise.
Eyro zaf rojêda teng a.	Today is a very bad day	It's a busy end today.
Çimanê xo rind ake!	Open your eyes wide!	Now it's a common way to defame the party or create suspicion within it!
Misafirey de çend rocî mend.	Stayed a couple of days as a guest	He spent his first days in his room.
Mi waşt ez çend nimûneyan nîşan bidî.	I wanted to show some examples	I wanted to show you a few steps.
Rastîya rastî do dima bivejîyo orte.	The real truth will emerge later	the fact will be back in the background.
Soranî zanayê.	Knew Sorani	Surviving the knowledge.
La birayê min ê pîlî nêverda ez zobîna şorî.	But my older brother did not allow me to go elsewhere	But my brother didn't let me go on.
No çi lêl o?	What dawn is this?	What are those people talking about?
No fikrê kamî bi?	Whose idea was that?	What did she think about?
Bi mentiqê tirkî kurdkî nusenê yan zî qisey kenê.	They write or speak Kurdish with Turkish logic	they are not likely to fall into mistakes from excess of optimism.
Mekteb nêşîbî.	Didn't go to school	it was not a bad one.
Çimkî hinî hedefê înan nêmanenê.	Because they don't have any goals left	Your eyes are not towards their target.
Heta ke sîstemo kapîtalîst bibo do janî zî bibê.	As long as the capitalist system exists, pain will also exist	Until the end of the capitalism system, they will be able to continue.
