source	reference	translation
ڤە یەێ قەتئییەت ناهەڵمانە و دڵسەرداکەرێ فەمیم گ یە دوماێن ساڵ منە	I knew with sudden, chilling certainty that this was my last year.	suddenly and unexpectedly realizing that this was the last two years.
سە دەم وژمە بەسریا هیشت	I kept my mouth shut.	so I shut my mouth.
ئیمە جارێ هایمن ئەر ئە جاێ گ هووسیاویمن	we're still where we were.	we are such old playfellows.
دەرجا زانستم گ ئێ کلیلە هن کوو بی	I knew immediately what this key was to	I knew from whom he come at once that it was a key.
سە تو مەتۏنین سەر ڕێ وژت بگرین و من ڤە تەنیا بیلین	so you can get the hell away from here and leave me alone.	so you can take your way to keep the relationship on an impersonal, business level.
ئەمانێ کەسێ زەڵە دخاڵەت ڤە کارەێرە نیاشتێ	but nobody dared to interfere.	but no one was afraid of doing so.
یا یە گ ناخودا سەرە مەشکنتێ	or knocked on the head	or that the captain was cut his head
ئەو تا نزیکەل ئێوارە ئەر ورە مەن	there he remained till nearly nightfall	which they had been waiting for the night.
گ ساخمان ئەسڵییە ئەوە، یەێ ڕووژێ لانەهۊ کوچکێنێ بی	as though it had once been a large stone pigpen	that my dear this is contained in this remark of a great day.
یە کار سەخت و پڕ ژانێ بی	that was painful and difficult for him.	it was all confusion.
داخم ئەڕا یە ئەێ توو جاکەت ئاوردینمەێرە	I'm sorry I've dragged you out of bed.	I'm sorry I called you a jacket.
گ ڤەخت ڕەسییەسێ تو کنارەگیری بکەین	it's time for you to step aside.	that when the time came and you were going to make a bargain with him.
ڤە هۊچ شێوەێ ئمکانم ئەڕان نیاشتێ	as I could not possibly have done	which I never seemed to suppose
شەک نەێرم بیتێیە بائس ئە مردن ژەڵاوێنە	I have no doubt that it led to his tragic end.	I doubt if he'll be of use here when he's had the impudence to show it at once.
هەنێگ ڤە خێاڵ یە گ دوز هەتێیە و سێخ شوومینە بردێیەسێ	when he got the poker in case of burglars	when he's had the impudence to show it at the last.
ڤە ئەسپ کرند یانێ خزمەتکار هامکار من دەستوور داێ	ordered the sorrel nag, my fellow servant	had received instructions from the waiter for the night.
ئەڵڤەتە تەنیا یەێ سڵامەلەیک ڕەسمی	that they had never gone further than formal greetings	of course, only one brief and a simple greeting to him.
گستێ بچوو ئەو نام دیتێ دەرە ئەێ ناما بەسیایە	but the bolts were in place.	he ran for safety to his own room, and, locking inside
م خوەشاڵم گ ئەو ڤە مەوقە هەتێیەسا	I'm glad she got back in time.	I'm glad he's come into the senses.
ئەمانێ ڤە گومانم گونا ئێ هەمکە بەدبەختییە ها مل منەێرە	but I take all the blame upon myself	but I think it's such a low fellow's fault he's so unfortunate
دەرجا چەم ئەژ ئەو هێز داێ	looked quickly away.	he took up his coat.
جەنگەڵ ئیسکەتە ئەژ ڕەنگ سێ بییەسە ڕەنگ بۊلی	the forest was gray now instead of black.	had marked it with the tri colour, and
ئێ کارە ئیمە ڤادارە تەمەڵییە مەکێیا	which disposed us to sloth	that is no subject of regret at all.
گ ئێ ڤاڵە، تا ئێ ئەندازە کردۊتێیە ماێە ترس و ناسا تەبیعی	that so much invested the whale with natural terror	which, as far as she had done, had touched upon a countenance of abject terror
ئەڕا یە گ دی دتەکە نەونێ، شوونە تەسمیم گرتێ ئەژ ڤەتەن بچووئەڕیا	in order to escape from her, he determined to quit the country	after sending out the cable message for the information of a more or less attentive world.
هۊچ ئەژ دووخ وژ ناڕازی نەوی	her mind had no distaste for her own set	but he was no longer interested in himself and his decision.
تەعەهود وژ ئەێ ڤیرا بردێ	the obligation faded.	she remembered her trouble.
ڤاێژ ئەمان نیاێ و زەمین و زەمان ڕشانێ ئەێ یەک	I never see the wind blow so.	but it was not fastened, and the ground must be brought crushingly together.
ئەمانێ شازادە ئەژ ئەو کەتەو نووا	but the old prince interrupted him.	but the princess will not be disappointed
ڤە سانگە ڕەگبار تون و ناهەڵمانێکا پشکیا	turned into a rout because of a devastating downpour.	in the consequence of a radical taxonomic reshuffle, lepidopterists decided
ورەلە ئەڕا یە بانان بووە کڵاس دەرس ئیمە ڕێکم ئاوردئرا	arranged it for the future schoolroom.	these pages were soiled and thumbed with use.
م کشیشم ڤە مەی ئەژ هەر سووئزەنێ دۊر بوم	I am a priest and therefore I ought to be above suspicion	I shall be on the king's orders, absent myself from the house.
هالی شەش پلە ڤەگەرد «هەری» نامتاقان بی	still lying on the staircase six steps below him.	it was marching on six immensely long, hairy legs
س دەقە تەمام چەم دۊرانێیەر هرەکەت ئەسپە	watched the horse's action for the space of three minutes	he had boarded the horse three minutes after the others
ئەمانێ فکرم کرد خەم و خوسە چێکە گ ڤە هەر هاڵ ماوە تۊش ئاێما	but I thought grief was something you felt anyway.	but the psychological feeling was still one of utter exposure.
ئەژ نەرداون چێیەو بان تا ڤە نام ڕاڕەوەئەێرە دەسی ئەو دەرێ	went up the staircase to a door in a corridor.	climbed out of the parlour and into the corridor, where he knocked his hand.
هەر چەن ئێ هەمکە زەمەتە پاداش شایستەی نەدریاتێیە بێن	though with but small success for their pains.	though he was not incapable of bestowing a gratefulpat upon them all.
دەر نەتیجە ڤەکیلێ کردێیە ڤاستە تا جییایی ئەو ئەژ ئەو ڕێکرا بارێ	but sent an intermediary to arrange the terms of the separation	but he had to wait for the unseen antagonist to return it to them.
چۊن زۊتر هەرگس ئێ هەمکە نیازە هەلاکردنم نیاشت	for I have never had such need of haste before.	I don't need to talk about it long ago.
ئەژ دەسوورێ گ شۊیەێ دا ئە بێن	at the orders her husband left her	entreated for the permission of attending and marrying her.
کەتۊمێ نام زەمین ئڵاجەوی، ئێ ڕۊ ڤێرژی و سرەژە پایمەر دەور ڤەر وژم	look around me with some interest on the strange land that I was in.	I lay on the strange earth, this morning I had been traced round me
ڤە پشتا ئەر بان تەتێ کوچکە ڕاجە بی‌ئرا	lay down on his back on the heap of stones.	it had been transformed and become fitted to shelter chaste mysteries.
قرار نەوی دوگلە ئەو بونم	I was never supposed to see him again!	I wasn't going to be in the way.
بگر ناچار بین، بیلن ئەو قسە بکەێ	as if they were forced to let him say it.	yet should understand how things stood between them.
یەسە گ م دەویمەڕا ماڵ هامە	that is why I hastened to you.	I am ready to run to the house.
نمەێم دی دەربارە ئێ مەوزووە گەپ بەم	I don't wanta talk about it no more,	I don't want to talk about it any more.
مەێ هوشدارتە بێن دەم ئەژ ئێ ئووتاقیژە قەوینترە	I should warn youit's bigger than this room.	not a sniff or a snicker of a missing picnicker.
ئەڕا وژ و ئایللەی دوکتوڕێ گرتۊتێ	for herself and the children she employed a physician.	for a week and a doctor to himself.
تا جاێ گ ڕێ داشتێ تۊنستێ مێز سەرکردەل موهم ئامادە بکەێ	she did everything possible to keep the places at the table of honor in order	so that he could prepare the most delicate instructions
جوبران ڤجوود بەدهێرم داێ بکەێ	a recompense to you for his mother!	don't remind me of your existence again.
مەێمێز داێەر ئەسپەی و چێ ڤرێ لا ڕووخانە	spurred his horse and galloped into the river.	I leapt up and paid for it to go to the dining room.
منی ڤە لوورە و گورمە وژم ئدامەم دا	I still humming my little tune.	I then took to my seats, and frowned
چەن تیکە یەخ ڕشانێ ئەێ نام دەسماڵە و نیای ئەر بان سەر ئەو	ice cubes on her head	he took a series of large bites, which finished his first hunk of bread and butter
کیشاتێ و ئەژ ئەڤە ئەڕا ئەێرئاوردن ڤێنە کوڕە بردێ ئەوکار	she used it to push out her son's photograph.	he drew him aside and took him to the boy.
تو ڤە لا وژتا فکرت کردۊ شەڕەگوجەرە ڤەگەرد م بکەین	you reckoned on a bickering!	you would have thought you'd come a fight with me if I did!
ڤە سانگە بەزەی ئووتاقیژە مەنە من	I should be given a small room as a favor	her father has remained in the same room
ئەێ تفەنگ و گولە خاستریج سوراق درم	than either a bullet or a knife.	I do think he's better than guns and arms.
هەر کەسێ گ یەێگل مزە نام ئراکەتن بچەشێ	once you've had that first taste	for everyone to go away under a false name.
یا یە گ هەوڵ بەێ ڤە نام ئە هاڵ و هاواێرە یەک دو سات بهوەسێ	or trying to snatch an hour or so of sleep	or that he should try to penetrate the passive air in his imagination for a minute or two
بگر هەر ئتفاق نەکەتێیە	just as if nothing had happened.	I don't suppose he should have done anything to him.
ڤەگەرد ئێ کارە قەێرێ ئەژ پووس و پرتاڵێ دڕیان	tearing both skin and clothes to some extent in the effort.	with which he broke off a long horse's skin and half a pint of oatmeal.
چارەنۊسم یەسە گ سراێسەر ڕووژ گیان بکەنم و ڕەنج بەورم	I shall have to toil and moil all my days	I am, therefore, in a measure constrained to follow that road
ئەژ ئە بڕ ئاێمەلەسە گ تازە پلکیاسە ژیاێن نووئێکا و ئەڕان ئاسانترەسێ ئزرائیل گیان بسینتێ تا یە گ دوگلە بێئاری بکەێ	it's the hand of a man that's started in on a new life, and'll die before he'll go back.	which was so essential to the story to know to a nicety the goats that have crossed over, that if there be a mistake of one in the reckoning
ئیگلیژ هەوڵ داویتێ نووا ئەواکان بگرێ تا کەیکە نەهوەرن	as earnestly tried to prevent any body's eating it.	he worked on coughing his cigarette to not panic.
تا هەنێگ چەرمیی چەمەلان دیاریا ناو گێچەڵێ نەێریم	I'm not really in trouble until I see the whites of their eyes.	I wouldn't shake my NIGGER
م چەمەڕێ نەویم گ وژم بم	I hadn't expected to be myself.	I didn't expect you to come.
چۊنا گ هەر چەن فرەتر ئەژ هەشت ساڵان نەوی	for, although she was only eight years old	for he was not more than eight
نوواێنە بۏن چۊنا نەردەوانە ئەژ یەێ نەفەر ناوا دی ڕێ ئەڕا کلبین نیاشتێ	both of them could not be first, for the ladder would but admit one man at a time.	at first only observed in silence by those who came in and out and were evidently each afraid to communicate the thought in his mind.
بێجگەژ سوخان چێ تر ئەر ورەلە نەوی	naught was there but bones.	you see nothing but vapour this is surely a noteworthy thing.
م هێیام ئەر دەور و ڤەر مێزە	I look helplessly around the table.	I got up and stole myself to the dining room table.
تاهەێ قەێرەێ زەمان گ ڤە لا ئەوا ڤە دیل مەنێیە	not even the length of time he had been imprisoned	the shelter of a great oak that stood upon the river bank.
ئەو کیشانێ ڤرێ ماڵ	dragged him to the house.	he drew him aside and asked the reason of his having come there.
هامە مەوینانە یەکمین کەسێ گ ئەژن ئاگادارە مەوتێیا	you'll be the first to know.	I was the first person he spoke to.
ڤتمە هامە گ م دی کشیش نییم	I told you I ain't no preacher	I got to a han'bill says I ain't a preacher no more.
ئاهانە دیارە گ ئەژ کلک نامێنە م گەڵێ درێژترە	seemed to be somewhat longer than my middle finger.	but it is evident that he preceded me in right of his post.
چۊنا گ وژمیژ نێاز ڤە بەخشش خودایی درم	because he hopes to be forgiven	therefore I shall confess and await forgiveness.
ڤە ناباوەڕانەوا سەرم تەکان دا	I shook my head in disbelief.	I shook my head in despair.
ئێ چێیەلە نماوە کەننگە یە گ م گشت چێ ئەژ ڤیر بەورم و تو بوەخشم	I still think you were hateful that night and I never expect to forgive you.	I forget this, and forgive you for what I'm sorry for.
دڵ ئەڕا جەدڤەڵ هەل کردن تەنگ بۊتێ	he missed doing the crossword.	his heart smote him to the floor.
ئەر ورەلە مەنتێ ئەێ خاک تا قاڵ بهوەسێ	they'll bury him right there.	if the sun keeps asleep
ئەمانێ شەکەر ئەژ ڤیرا چۊتێ	but he had forgotten the sugar.	but the shadow passed leaving hardly a shred of memory.
چۊ ڤە نام سیفال قوێڵترێکا	was deep in thoughts of something else	how he had looked in a cloak
کڵاوە نیاێ ئەر بان سەر وژ و نیشت	put on the hat and sat down.	throwing back her wraps, and sitting down
ئەو ئوکسیژن ئێ گرەک بیتێ	he needed oxygen	she picked up one of the ingredients for a makeshift dinner.
ئەویژە نە خەرج بێخود و بێ مەوزوو	not by spending as he pleases	for he was a quiet inoffensive prisoner happy in his folly and required no watching
پارەکە هەنێ کڵاو نیایە بان سەر وژا	when he'd placed the hat on his head a year before	the parror with its thin gold shawl on the top of his head
هایتر ڤە ئێ زۊیییە هامسەرگیری بکەێ	may even be about to marry her before he leaves here?	she hastened to marry him.
دی هۊچکەس نمەتوێنێ نووا بگرتێ	nobody seems to be able to stop her	that nobody was going to be able to stand it anymore.
گ گشت گرینگی بالەدا تەنیا ڤە نام ڤەچڕلەێرێ شارریاسا	that the whole meaning of a song lies in the words	almost crumpling beneath the weight of a disapproval she had never known before.
م هۊچڤەخت ڤە نام ژیاینمەێرە ئەخرکە خوەشاڵ نەویمە	I've never been so happy in all my life	I have never been happy in my life.
فکر نەکە گ ماو ڤە تەنیایی ئەر نوواوان پا بەینە گڕ	don't you go fighting them alone.	not think that the sun will dream of him alone in the world.
بازووەل خوەش تراشێ ئوڵێت بین	her beautifully moulded arms bare	her gentle arms splattered with tears
ئەگەر دورووت داوی یەێ چووپی فرە خاستێ ها پێشەێرە	if you are telling me a lie, I'll lead you a pretty dance.	if she hadn't stayed clear of his reach was a good one.
ئاخریژێ ڤەگەرد تێەریکی پێڤەس بی	his end was night.	it was all confusion.
نزیک بی قەڵب بووستێیا	making her heart jump.	he stopped quite near it.
دی ڤە هانە کەسێ دڵنیا ناو	he would never trust a man like that again.	I was his confident that he had no other construction to put on it.
گ جوور هوەتەنی پڕ ئەژ کاقەزا بۊ	which was, like all the rest, covered with papers.	that resembled a half life bucketed paper
مەرێ دەنگ پا ئاێمە ماێ	I think I hear some one coming.	I heard a rustling there.
لا ئێ تفاقانە دا ئێ سەیران	they took it as a joke.	I have had the accident coming to this country
پەنج ساڵ پیرترم ئەژ ئەڤە گ دوروو ڤەگەرد وژم بێیەم و نام بنمێیە شرافەت	I'm five years too old to lie to myself and call it honor.	who was less corpulent than I who was five years old
نزیک دوێس هەزار دولار پۊل ڤە لا منا کوو بییە	I must be holding two hundred thousand dollars in bets.	I owns mysef, en I's wuth eight hund'd dollars.
سینی کەل و پەل کەفاشییە ئەو و کارە تەمام نەکریاکەێ هالی ئەر سەر جاکەێ بی	his tray of shoemaking tools, and his old unfinished work, were all as usual.	for the next trial, and all his cautions and warnings were unavailing to dissuade the chaplain from complete disintegration and flight.
م دوز نییم ئەمانێ دوزە مەکوشم	I am not a thief, but I'll murder my thief.	I don't like running a fever, but I make good killing him!
ڤە نەرمێکا دەنگێ بەرز کردێیەور	he addressed to him in a gentle voice	raised his voice gradually.
بێگومان ئەر جاێ خڵەتیامە	I must have done something wrong.	I'll say it's a doggone shame!
ئەخرکە ئەسر بەوش و خوەشی ڕشانێ	shedding such tears of heartfelt joy	he at last fell into tears, and gave her a cry of exultation.
دومارکەێ هایتێر سرێژەئراکیشترا بوو	then the attraction may be the greater.	then he might be more headstrong.
هۊچ ئشتبایژێ ڤە نامەێرە ناوتێ	without any mistakes in it!	but he made no mistake whatsoever.
یەکم جار نزیک بی گومانم بکەم ئێ پەێکەرە ڕەشە، زاروو ڕاسکانیکە گ هەر ڤە ئە شێوە پارێزریاێە	at first I al most thought that this black manikin was a real baby preserved in some similar manner.	I first doubted I could have said quite truthfully that this defendant was a true child.
من هومه فره دووس دێرم	I love you.	I love you.
گەلێ تەسیر نیاوی ئەر بان	feeling a little overcome.	he had not dared to show it.
گەلوونجنەێ ئەژ ئە تووزە نیشتە قەێمانا ڤە بییە کەننگە یە گ ئیمە چەنگل ڤەگەرد یەک بپشمیمن	some part whereof flying up to our faces set us both a sneezing for several times together.	a glimmering of dust in the sand made us crumble within chairs.
ڕێچارە موهمێ گ باس ئەێ ڕۊ ئەڤەێرە کار بوو	which is such that I have made it my law of action.	that the very important method of dispelling such illusions was to drink
بایەقوشێ ڤە دەنگ کزێکا جواو پیاکە داتێیا	an owl answered with his sepulchral note.	a jug of iced pumpkin juice
ئی ڤە ئەدەو و ئحترام تەماما ئەو پەزیروفتێ	who received him with great civility.	extorting almost as much outward homage
شواڵیە، ڤە تەمام زوور وژ، ئەڤە کیشاێا	though he pulled with all his might	then, with all his might, he pulled it off.
ڤە هاڵ و هاوا جدی و سادەوارانەێکا، هەتۊ ئەو نام، ڤەگەرد کوت سێ و چورووکێ گ دوکمەلەێ تا ژێر ڕیش پڕپشت و بوورەێا بەسریاوی	had entered solemnly, in a black creased coat buttoned up under his spreading brown beard.	it is, therefore, in the common condition of health, that he has arrived there, with three fixed crystal walkie talkie sets
ڤەڕاسییا، بەدبەختی باوەڕنەکەردنییە	what incomprehensible misfortune	doubtless, indeed, she is most unfortunate
ئەڤەڵ ئەڤە ڤە یەێ دەس و ئیگل ڤە دو دەسی گرتێ	he took it first in one, them in both his own.	but first handing it to one hand, and then tapping it with both hands.
کولتان مەێ بتۊنینان نام ئەڤە بۊنینان	make sure yeh can see' now	everybody was not allowed to see it in the way.
ئێنداڵکە هەوڵم دا ئەڕا دووسی دوگلە ڤەگەرد ئەو، ئاخرین هەوڵم بێیەم	I was moved to make a last attempt to regain his friendship.	I then made a little private moan for my second friends with him.
ئاخر تا ئە ڕووژە نەوییە ساێ چێ گ ئەرزش خوسەهواردن داشتۊتێ	for until now she had never owned anything worth grieving for.	I added, as a wretched anticlimax.
نمەتۏنێ بچوو ئەڕا سەر ئە قرارە گ مەسەڵەن دو-س ڕووژ زۊتر ڤەگەرد یەکان نیاوی	he would not be able to keep an engagement with her that night, for instance, that he had made a day or two before.	but she could not altogether go to bed, as it were certain that they were not to do so immediately.
کڕکپ دەردئاوەرێ کەتۊ ئەێ دادگا	while a painful silence reigned in the court room.	his melancholy was just like the august melancholy
ئیگل ئەعسابی بێشوو زەعیفرا بۊ	his nerves were terribly overstrained by now.	his expression was icy and hostile.
ڤەگەرد داڵکە وژە مەچوو ئەڕا کلیسا، ڤە سانگە دوگیان بینا، ڤە یەێگلی ئحساس ناخوەشییە مەکەێ و نمەتۏێنێ ئەر ورەلە بمینێ	was at church with her mother, and suddenly overcome by indisposition, arising from her interesting condition, she could not remain standing,	see if shecould not secure a church, or two, in which to speak and plead his cause.
ئەویژە یەێ هانە کارێ، ئێ ڤەختە ئەژ شەو، ڤەگەرد ئێ هەمکە جادووگەر و قووڵە گ هانە دەور ڤەرمانا	besides this kind of thing's too awful, here this time of night with witches and ghosts	try it, he's got a thing for gelling at the same time into a harmony of magical magic and wizardry
نزیکەل سات یەک دوکوت شاوار بی گ کوزت دەنگ خەنە کەڵنگێ شنەفتێ	at one o'clock in the morning, possibly, she heard a loud burst of laughter	ended at about half past one day with a thud that he heard quite loud laughter
تاهەنێ ڕای دادگا مەدرێ ڤەلا ئەوا بوو گ وژ جوزئییات ئەڤە ئەڕا ڕووژنامە گوزارش بەێ	on his day of sentence that she, his mother, would report the samefor him.	even the more simple sublimity of resolving to refuse him his own pastor.
چۊنا ئەگەر ڕاس بوو م یەقین درم ئێ زووبین ئەندازە، لێڤە سووڵێکە	which if true I take to be good evidence that this harpooneer is stark mad	for if you are killed I shall be alone in the world
گ ئەژ سووئرا دی هامرا م نییە	or rather him who will no longer be my servant to morrow	I have no other friend.
ئەمانێ ڤە دڵ وژئەێرە هەرگس ئەو ئێ ڤیرا نەوردۊتێ، دۊز بگر ئە جەوانە، ڤەڕاسییا کوڕ وژ بینێ	but in her heart she had never given him up, as though, indeed, he had been her son.	but she had never recollected that, for the sake of justifying herself in her imagination,
پووششانێ ئەر بان سەر ڕەڤەنگە «ماندرلی» یا دورس کردۊ	making a vault above my head like the archway of a church.	he was lying on his stomach in bed
هێوان پت سوێر خورتوومییە بردۊتێیا	the brute with the red nostrils had won.	the golden egg, still damp from the bath, slipped from under his arm.
ڤە ئێ هەنساێرە ئەێ ڕۊ ناهومیدی بیمەێ گرێ و دیم ڤە نام ئێ جهانەێرە یەتیم و تەنیام	I had already broken out into a desolate cry, and felt an orphan in the wide world.	I now stood alone in my despair, and the unhappy effect was that I had found myself alone in the world.
یە تەکلیفێ بی گ ڤەڕاسییا م هەقم نیاشت و ئەو هەق داشتێ و قەبوول نەکردێ	a proposition which I was wrong to suggest and he quite right to refuse	she was a set off right to expect me, and she had no right to do so.
م ئەڕا ئێ دوروو و دوڕۊئیە ڕیسکم کرد	I risked the fraud	I ran for that length of a job interview as someone's secretary.
وژێ ماێە دڵەهووڵی و دڵڕاوەکی بی	was a point of painful solicitude	he had a good cry.
چێیە دار و دەسە وژ بارێ ڤەگەرد و باێا	would bring the whole hornet's nest about our ears	he went to fetch his wood and his hand, and waving it with him.
داێە قێ مێخێکا گ دریاوی ئەێ قێ دێوارەوا و ڤەدقەتا دەس کردێ ڤە پێچانن	he tied them to a nail in the wall, and carefully plaited them.	dispensing the currant wine in a little glass without a foot, which was his own property.
ڕووح کەڵنگ و دڵ مێهرەوانێ درێ	able to understand her position and her sorrow.	my great soul will flow forth from its great pity
م مەێ گووش بەم ئەو گەپەل خەێرهواز وژم و دەرکان بکەم	I want to hear and understand my benefactor's words.	I will not quarrel with anyone except myself.
یەێگل تر یەێ گلە گوڵ کامڵییا دریاتێ ڤە بێن	she received a white camellia again	yet another wreath of white flowers with the greatest satisfaction.
ئەژ ''ئرلاندۆ'' گستێ گ سەربەرزان بکەێ تا نهار ڤە یەکا بهوەرن	asked her whether she would honour him by lunching with him?	he asked him to stay to dinner.
هۊچ نەیۊتێ گ پێیاێ ئەژ ورەلا کل بۊ	had not seen the man pass.	he saw any wide opening where man was concealed from her
هەنێگ هەتمەێ نام ئێ چووڵگە زەڵەبەرا	but as I was making my way among these crags,	that when I came back into the passage I was afraid.
گ ڤە زانست و گومانەل وژ فرە باوەڕ درێ	who will certainly ruin himself in experiments	in which he has a great mind to entertain his illusions.
هەسۊرەێ ئەژ بەوییە وژ بەدە مایتێ	her mother in law detested her	losing confidence in its allies, suffering from shortness of supplies
هووسا و هێیا ئەر دەور و ڤەر وژ	after stopping to look about her,	still compact and in close ranks, mounting ata full trot
تا ئەسکە ئێ خاڵ سێتانە دی زەڕکیژێ ئەرزش نەێرێ	in the meantime, your black spot ain't	so that this simple spot is not nearly worth the money
ترس ئەژ ئاوڕۊچێن ڤە نام مەردمێرە داشتێ	he was afraid of creating a scene in public.	the fear of being crushed in the face of her people.
ئەژ یە فرە ڕشیاوی ئەێ یەک گ ڤەگەرد یە گ وژ کار ئەو کار ئەواکان نیاشتێ، ئەواکان ئەژ ڕۊ جەرا ڤیرانە ئەوا بی	he was angry that people should go on being interested in him when he took no interest in them.	one of whom had a remarkable ability for manual work, when he immediately began to work
یەکم ڤە سانگ یەوا گ گووکارە ئێ شێوە پرتاڵ ئێڤەرکردنە بۊ	first because his personal taste would not allow him to dress in any other way	the first bowing proceeded to cast out even a quantity of snuff out of the hollow of his palm.
چۊنا گ مەگستێ پا ئەر ورەلە نەنێ	but though he would have rather not entered it	for he was going to set his legs on the grass.
هەر چەن دەرجا هەتم تا ئەر بتۏنم یاریتان بێیەم	though I have come only to aid you if I can.	I walked several ways, if I could only help you.
ڤە سەختێ تۏنستێ سەتڵە هێز بەێ	she could hardly lift the pail.	so he could hardly hold back the knot of a chair.
ئەڕا ئەو گ شراو خاستر بییە	why did he not take wine?	because there's better wine.
هووسا تا یەێ دەقە تەمام بی	he allowed a minute to pass	but stopped and looked again until it was over for a minute.
پیاێ گ ئەر ورە کارە مەکردێ کریاوە درەێرە	that the man employed there was dismissed	the man who had been employed there was a man apart.
م نەزان بیم و هۊچکەس نمەیتێ گ ئاێم نەزانێ یەێگلەکی زاناوا بوو	I was stupid and nobody likes to see a stupid guy wise up.	I knew it, and nobody would fool around with a preacher anyway.
ئەو ڤتێ گ سو ئەوان ئەژ تەسمیمە وژ ئاگادارە مەکێیا	he said that tomorrow he would let her know his decision.	he said that he would inform them of his determination.
دۊز هەر ئە ساتە گ شەو نوواێن ڤتۊتێ	precisely at the hour named the night before	just as he had said in the night.
ئەژ تالار ڤرێ سەرسەرا و ئەژ پلەکانی ڤرێ هەسار ڕەمی	through the ballroom to the anteroom and downstairs into the yard.	skipped out of the parlour and into the courtyard
ئەمانێ ئیسە فرەتە بینەسە چۊ ئەو	you're much more her now	but now it has surpassed the bounds of condescension.
گ دیار بی ئەێ بنکول هناکردن ئەوان نەشنەفتۊتێ	that it was doubtful whether she had even heard their calls.	that it was evident that he had not heard them describe.
کەسێ تریژ نەێرم گ بلاڵکمێ ئەرن	I don't know who else to ask.	I have no one else to sympathize with my death.
ڕووژنامە داێە دەس داێا	he now passed the paper over to her.	gave him the paper
قەتارانیژ ئەڕا ئێرە کل کرد	so our train was sent here.	he'd asked the railway to come down that way.
ڤەدقەتا چەمم ئایشت ئەرن	I examined her carefully.	I hardly noted her eyes.
