source	reference	translation
یا دیا لە سەرێ.	or knocked on the head	Or on his head.
لەورە تا نزیکەیل شەو مەن.	there he remained till nearly nightfall	It's been ten years since.
چمانێ سەردەمانێگ یەێ وراز گەورای کوچگین بۊە.	as though it had once been a large stone pigpen	that it was like a great victory, and that it was impossible for him to do
ئەوە ئڕا ئەو وەژان و قورس بۊ.	that was painful and difficult for him.	It was hard for me.
بووەخشی لە تەخت خەو کیشامەدەو دەیشت.	I'm sorry I've dragged you out of bed.	she returned to her post of observation and sank into repose again
کات ئەوە هاتێیە بەیدەو لا.	it's time for you to step aside.	It's time for you to find out.
هە ئەو جوورە گ نەتۊەنسم ئەنجام بەم.	as I could not possibly have done	In the same way that I couldn't do it.
گومان نێرم گ ڕەسیە ئاخر تراژیک ئەو.	I have no doubt that it led to his tragic end.	I am sure it will be the last of the line.
کاتێ گ سیخەگە لە ئان هاتن دزەیل ئەڵگرت	when he got the poker in case of burglars	that when the thirst of agormandizer thiefly
فەرمان ئەسبەیل سوور دا، خزمەتکارەگەم.	ordered the sorrel nag, my fellow servant	I commanded the squires of my comrades and brothers.
ئەوان قەت لە یەێ سڵام و کێخوەشی فەرمی فرەتر نەچۊن.	that they had never gone further than formal greetings	they had never been more uncomfortably lucky.
ئەمانێگ پێچەگان لە شوون خوەیان بۊن.	but the bolts were in place.	but the legs were so precious long that they stuck out at the top
خوەشاڵم کە ئەو سەر وەخت هاتەو جی.	I'm glad she got back in time.	I am glad it is not yet time for him to go.
ئەمانێگ گشت تاوانەگە گرمەو مل خوەم.	but I take all the blame upon myself	but I love you all.
وە خێرایی نووڕیە دۊرەو.	looked quickly away.	he ran away with prodigious speed.
دارسانەگە ئێرنگە لە جی ڕەش، خوڵەمژی بۊ.	the forest was gray now instead of black.	the trees were now a place of awe and dread
کە تەمەڵمان کرد.	which disposed us to sloth	that he wrapped it up.
کە ئێ نەهەنگە ئێقرە کردۊدە مایەی ڕخ سروشتی.	that so much invested the whale with natural terror	that it was impossible for me to deny that it was unnatural!
ئڕا ڕاکردن لە دەسێ، بڕیار دا لە وڵات نەوسێ.	in order to escape from her, he determined to quit the country	to cover his hand, decidedly in his country.
هۊرشەی ئەو هیچ قینێ لە دووخ خوەێ نێیاشت.	her mind had no distaste for her own set	He didn't feel any of the hatred of his sister.
پابەن بۊن کاڵەو بۊ.	the obligation faded.	it was not fitting that they should stumble over it.
هیچکات نەیمە وا لێوا بووەشیەێ.	I never see the wind blow so.	I've never experienced the sensation.
ئەمانێگ شازادەی پیر قسەگانێ بڕی.	but the old prince interrupted him.	but the old princess interrupted him.
وە بوون یەێ ڕفت کاولکەرێ بۊە تێکشکیان.	turned into a rout because of a devastating downpour.	were devoted to prayer and prayer.
ئەڕای کڵاس مەدرەسەی بانان ڕێکێخست.	arranged it for the future schoolroom.	It was arranged for the schoolroom.
م یەێ مەلام و وەی مدووە تواێ لە سەرووی گومانەو بووم.	I am a priest and therefore I ought to be above suspicion	I'm sick of the sight of you, and I doubt you.
هێمان لە بان پلیکانەگان، شەش گام لەو خوارتر ئەڵاژیایە.	still lying on the staircase six steps below him.	still on the stairs, it is less than six paces.
سێ خولەک سەیر کردارەگان ئەسبەگە کرد.	watched the horse's action for the space of three minutes	He threw three unusual rounds at the Giants.
ئەمانێگ م فکر کردیام خەم چشتێگە گ ئیوە هەرچۊنێگ بوو هەست وە پێ کەین.	but I thought grief was something you felt anyway.	but I thought you'd be sorry for whatever this might have been.
لە پلیکانەگان چیەو بان وە دەرێگ لە ناو یەێ ئەیوان.	went up the staircase to a door in a corridor.	From the top of the stairs, there is a door to the center of the log.
هەرچەن وەی سەرکەفتنێگ بۊچگ ئەڕای ژانەگانێ.	though with but small success for their pains.	it was even a small victory for the ladies.
ئەمانێگ ناوجیکەرێ کل کرد تا کار جیابۊنیان بخەێ لە یەک.	but sent an intermediary to arrange the terms of the separation	but instead she avoided passing through the villages of her nostalgia.
ئەڕای یە گ ئەوسا قەت لێوا پێویستێگ وە پەلە نێیاشتم.	for I have never had such need of haste before.	I've never been hurried on my father's account.
وە فەرمان شۊەگەی، ئەو هیشتە جیەو.	at the orders her husband left her	by his master and uncle, he departed there.
وە جگێ حەزەو براورد دەور وەرم بگر لە میلکانێ گ لە ناوێ بۊم.	look around me with some interest on the strange land that I was in.	I was stricken with an odd urge to avoid being surrounded by my friends.
وە پشتەو، لە بان کوومەی بەردەگان ئەڵاژیا.	lay down on his back on the heap of stones.	from the tail, from the boughs of the trees.
قەت بڕیار نەۊ جارێ تر بۊنمەێ.	I was never supposed to see him again!	I've never decided to be married again.
چمانێ ناچار بۊن بیل ئەو، ئەوە بۊشێ.	as if they were forced to let him say it.	as it were binding upon him in order that he might work out a penance which for his own pleasure had been imposed upon him.
وەی مدووە پەلە کردم وەرەو لای ئیوە.	that is why I hastened to you.	I made him this way quickly.
نیەتوام دی لەبارەی قسە بکەم.	I don't wanta talk about it no more,	I don't want to talk about it any more.
لێواسە گ گشت ئاست پەسداری دابەزیاس.	that's how it is the whole level of husbandry has fallen.	so that all the stairs were staggered.
تواێ ئاگاداردان بکەم لێ وتاقە گەوراترە.	I should warn youit's bigger than this room.	I must warn you that it's too big.
ئەڕای خوەی و مناڵەگان پزشکێ دامەزران.	for herself and the children she employed a physician.	They're setting up a doctor for themselves and for their children.
تا ئەورە گ ئەو بان دەسێ هات تەقەلا کرد تا شوون میز دەسەڵاتدارەیل ڕێکوپێک بیلێ.	she did everything possible to keep the places at the table of honor in order	until she had crossed the palisade on the north side and prepared a table for the squires of knights errant also.
پاداشتێک ئەڕای ت ئەڕای داڵگێ.	a recompense to you for his mother!	the rewards which you would bear for a day.
ئەو شەو چێیە خوار.	he went down that night.	that was what had wakened her night
نەقیزەی ئەسبەگەی دا و وەر نا وەرەو ناو ڕووبارەگە.	spurred his horse and galloped into the river.	So he took the shuttle instead of the shuttle and walked to the shelf.
هێمان خەریک چڕین چریکەی بۊچگ خوەمم.	I still humming my little tune.	I'm still trying to find my way out.
یەخەگان لە بان سەرێ	ice cubes on her head	The beds were lying on the edge of his head.
ئەو لەوە ئڕا دراوردن وێنەی کوڕەگەی کەڵک وەرگرت.	she used it to push out her son's photograph.	He took the boy's photograph.
خەیاڵ مرافەیێگ وەل منا کردۊد!	you reckoned on a bickering!	You imagined it was me!
لە ڕۊ خاسیەو تواێ وتاق بۊچگێ بەنە پیم.	I should be given a small room as a favor	I shall seek a quiet shelter away from all the corners of my paths.
لە فیشەک یا چەقوو	than either a bullet or a knife.	in a fascinating but decorous d'shabill'.
کاتێ یەکم تام چێشید.	once you've had that first taste	I thought you were all alone.
یا هەوڵ بێیە یەێ سات یا فرەتر بخەفی.	or trying to snatch an hour or so of sleep	He tried to sleep an hour or more.
درس چۊ چشتێ گ هۊچ ڕۊ نێیاۊد.	just as if nothing had happened.	as if she hadn't been studying anything so lovely.
ئێقرە تەقەلا و ئەڵدڕین پووس و دڵنگ.	tearing both skin and clothes to some extent in the effort.	with a mind full of fire and a haughty theory and a behaviour of perfect pride.
چارەنۊسم یەسە گ تمام ڕووژەگانم گیانم بدراێ و ئازار بکیشم.	I shall have to toil and moil all my days	I have the misfortune, to have been in pain for a long life.
یە دەس پیاگێگە کە دەس کردیەسە زنێی تازەیێگ و وەرجە یە گ باێدەو مرێ.	it's the hand of a man that's started in on a new life, and'll die before he'll go back.	this was the hands of a man who had just had a baby and a baby.
وە شێوازێ جدی تەقەلا کرد نواێ خواردن هەر لاشەیێگ بگرێ.	as earnestly tried to prevent any body's eating it.	he seriously attacked her not to eat any other part of her body.
تا وەختێ چەرمگی چەوەیلیان نەۊنم، وە ڕاس کێشەی نێرم.	I'm not really in trouble until I see the whites of their eyes.	I won't have a problem with it until I see my eyes.
چاوەڕوانی نەکردم کە خوەم بووم.	I hadn't expected to be myself.	I wasn't expecting me to find myself.
ئڕا یە گ ئەو تەنیا هەشت ساڵان بۊ.	for, although she was only eight years old	for a mere eight years old
هەردگیان نەتۊەنسن یەکم بوون، چونکە پلیکانەگە هەر جارێ تەنیا یەێ پیاگ وەرگرتیا.	both of them could not be first, for the ladder would but admit one man at a time.	they could not possibly be friends, since the couple had not always had but a man.
هۊچ لەورە نەۊ جگە لە سقان.	naught was there but bones.	into which no man may enter save the land of your ancestors.
وە داماویەو نووڕمە دەور وەر میزەگە.	I look helplessly around the table.	I made my way around the table.
تەنانەت ئەو ماوە گ دیل کریاس.	not even the length of time he had been imprisoned	even the one she loved.
وەرەو ماڵ کیشانێ.	dragged him to the house.	They took him home.
ت بۊدە یەکم کەسێ گ بزانێ.	you'll be the first to know.	you would have been the first to know.
وتمە پید م هیچ بانگخوازێ نیم.	I told you I ain't no preacher	I've told you I'm not a guest.
مینیا لە کلگ ناوێنیەگەم دریژ تر بوو.	seemed to be somewhat longer than my middle finger.	the last of which is far advanced in the midst of my sleeve.
ئڕا یە گ ئمێدوارە بووەخشنەێ.	because he hopes to be forgiven	Because they were both attracted to beauty and decoration.
وە بێ باوەڕەیەو سەرم لەقانم.	I shook my head in disbelief.	I look up incredulously.
م هێمان فکر کەم گ ت ئەو شەوە قین کردۊد و قەت لە خوەما نیەۊنم ت بووەخشم.	I still think you were hateful that night and I never expect to forgive you.	I still think you're disgusting that night, and I'm not capable of doing it myself.
هۊر ئەنجامدان بازی وشەیل کرد.	he missed doing the crossword.	He thought they were playing games of words.
هە لەورە نەنێ قەور.	they'll bury him right there.	It's not like he's buried there.
ئەمانێگ شەکەرەگە لە هۊرێیەو چۊد.	but he had forgotten the sugar.	but the sugar peel in the potion.
داڵغە بردۊدە ناو چشتەیل ترەو.	was deep in thoughts of something else	he took the mother into other things
کڵاوە دانا و نیشت.	put on the hat and sat down.	he sank down with a feather, and sat down.
ئەۊ ئۆکسیژن نیاز داشت.	he needed oxygen	He needed oxycrat.
نە وە خەرج کردن وە مەیل خوەێ.	not by spending as he pleases	notwithstanding her precautions.
پارەکە هەو کاتە کڵاوەێ ناۊگە بان سەر.	when he'd placed the hat on his head a year before	the money had been all his own time
بووگ وەرجە چگنێ ئەۊ لەیرە وەلیا هاوسەرگیری بکەێد؟	may even be about to marry her before he leaves here?	If you do, how will you marry her?
کەس نیەتۊەنێ نواێ بگرێ.	nobody seems to be able to stop her	who could not have held it.
کە تمام مانای یەێ گۆرانی لە ناو وشەگانێ شاریاسەو.	that the whole meaning of a song lies in the words	which translates the whole just as it is set down here.
خەریکۊ لە ژێر قورسایی ناڕەزامەندیێگ بڕووخێ کە پێشتر نەزانسۊ.	almost crumpling beneath the weight of a disapproval she had never known before.	began to worm under the weight of a disapproval she had never known before.
لە زنێما ئێقرە خوەشاڵ نەۊمە.	I've never been so happy in all my life	I'm not as scrupulous as I should be.
وە تەنیا نەچیدە مرافە وەلیانا.	don't you go fighting them alone.	Not because it was the right thing to do and her daughter's happiness.
باڵەیل خوەش تاش لۊەتێ	her beautifully moulded arms bare	And He will cast down His merciful arm,
ئە دروو بۊشیدە پیم، تواێ ئەڵپەڕگەی خاسێگ بکەید.	if you are telling me a lie, I'll lead you a pretty dance.	I'm telling you the truth, and you're just playing the right thing.
ئاخرەیل شەوێ بۊ.	his end was night.	It was the end of the night.
بوودە مدووێ یە گ دڵێ بتەپێ.	making her heart jump.	Believe me, his heart is about to break.
ئەۊ دی وەو جوور ئایەمێ متمانە نیەکەێگ.	he would never trust a man like that again.	You don't trust me like this.
کە چۊ ڕەخت خەو وە کاغەز پووشیاۊد.	which was, like all the rest, covered with papers.	Who covered the bed from the paper.
چمان یەکێ دێرێ تیەێ.	I think I hear some one coming.	as if one of the three were watching him.
وە تۊلەکی گرتنەێ.	they took it as a joke.	was taken care of.
پیرتر لەوەمە دروو بۊشمە خوەم و ناوێ بنەم شەرەف.	I'm five years too old to lie to myself and call it honor.	I'm older than I really was, and I'm in honour.
تواێ م دویس هزار دلار نەزر داشتووم.	I must be holding two hundred thousand dollars in bets.	I have just made a discovery for twenty thousand dollars
ئڕام لە خوەیشگ ڕاسگانی ئەزیز ترەکە.	dearer to me than any blood sister could ever be.	dearer to me than any true friendship I have had in my heart.
سینی وەسیلەیل کەوشسازی و کارەیل تمام کۊەنەێ، گشتێیان چۊ جارانۊن.	his tray of shoemaking tools, and his old unfinished work, were all as usual.	So they gathered around and finished their work, and they gathered around.
م دز نیم بەڵام دزەگەم کوشم.	I am not a thief, but I'll murder my thief.	I'm not a thief, but I'm a thief.
وە دەنگ نزمێ وەلێیا وەت.	he addressed to him in a gentle voice	She said in a tough voice.
بێ گومان کار گەنێ کردمە.	I must have done something wrong.	I'm sure I did it.
ئرمس خوەشی ڕشانن	shedding such tears of heartfelt joy	I'm telling him to himself.
لە دۊایا هاتێ زەڕەی فێشتریش بوو.	then the attraction may be the greater.	that would be a better portrait.
بێ هۊچ هەڵەی لە تێ.	without any mistakes in it!	without any flaw in it.
سەرەتا گومان یە بۊ ئەی مانکەن سیە مناڵ ڕاسگانیێگە ک هەوجوورە هێوەت بۊە.	at first I al most thought that this black manikin was a real baby preserved in some similar manner.	I suspected, first, that it might be the reality of a child born into the air.
ئمجا دۊەتەگە چییە ناو ئاوەکە تا عەرەق گیانی بشوورێ	so she went into the water to wash off the sweat.	Then he poured some water on them to the earth.
وە ماشین ڕەسانەێ ماڵ	drove her home.	in a moving car
من فرە خوەشاڵم	I'm very glad.	I'm very glad.
من ئەوە فرە وە خاسی زانم	I know that well!	I know it much better.
ئمجا دو دۊەت جوان	then the two young girls	then two daughters beautiful
وە گشتی من فرە خوەشمە مناڵ تیەێدن	but I am always fond of children.	I'm very glad you're born.
هەڵسا و وە تۊڕەیی وە وەرانوەرمان وسیا پاوە	stood, livid and trembling, before us.	He got so cold and started laughing at us.
لە سەرەوبانیەگە چێیە بان و نوقمێیەو دا	went up the hill and out of sight.	He threw it on the wall and stood there in front of him.
هەریە ک ئەو وە ساق و سەڵامەت لەێرە دۊرەو بی وەپید ئۊشم	even as the hairs on my arms began to shrivel.	I'll take it, if you leave him alone.
دەس خوەێ نادە بان تێوڵێ	he put his hand up to his forehead.	He's lost his talent for lying.
یەی دەسم بەرزەو کردم تا خواهش کردنێ کووتایی باێد	I raised one hand to halt his apology.	I raised one hand to ask him whether he would marry me.
یەکێ دو هناس قۊل و درێژ هەڵکێشا	gave a long gasp or two	one or two were short and brazen
مەنزوورم یە نیە ک لە ئەو پیایەیلەمە ک ژن ئێهمال بکەێدن	I don't set up to be one of those men that don't care about women.	I don't think you should be interrupted in the most interesting part of my story.
لێوا زانستم ک گاهەس گرنگ بوود	I thought it might be important.	I realized it was some importunate person who
دڵنیا نەۊم تو بۊد	I wasn't sure it was you.	I'm not sure you're going to see me.
تا بڕەسنە دەسم فرووشیانە.	I can sell them fast as I get them.	I'll bet he's got his wooden handle ready.
هەر وە ناکاوە هار و هاژ بییە	maddened by a sudden attack of rabies	it was, perhaps, some plot against you.
دو دەس نا سینەوە	crossing her hands upon her bosom	with two hands touching her breast
هەست وە قردگێ زاڵ ئەوبۊن	feeling a little overcome.	he was condescending when he noticed them at all.
لێواسە گ م کردمەسەێ ڕەوت کردەوەی خوەم.	which is such that I have made it my law of action.	I have done all in my power to oppose this
بایەقوشێگ وە نۆتەیل خەمبارێ وڵام دا.	an owl answered with his sepulchral note.	I have to admit, anyway, that I'm sorry.
کە وە ئەدەب فراوانێگەو لە لێ پێشوازی کرد.	who received him with great civility.	which he had received with pleasant manners.
هەرچەن وە گشت هازیەو کیشایەێ.	though he pulled with all his might	it is even more glad than they are when the sittings were over
وە یەێ کۆت ڕەش لووچدارێگ کە دکمەگانێ لە ژێر ڕیشە قاوەیی پیەنەگەێ بەسۊدن، وە ڕێزەو هاتە ناو.	had entered solemnly, in a black creased coat buttoned up under his spreading brown beard.	with a bunny costume, put on under the brown head, came in with respect.
چ بەدبەختی فامنەکردنیێگ.	what incomprehensible misfortune	misfortune to have been deceived in his understanding of it
سەرەتا وە یەێ دەس گرتەێ، ئمجا وە دو دەس.	he took it first in one, them in both his own.	first taking it by one hand, then by the other.
م جۊلیامەو تا دۊا تەقەلا بکەم ئەڕا لەنوو وەدەسهاوردن دووسی ئەو.	I was moved to make a last attempt to regain his friendship.	I'm going to shoot my hat back in time for the boys to catch it.
ئەڕا یە گ ئەو تا ئێرنگە قەت نەۊەسە خاوەن چشتێ گ ئەڕای خوسە بخوەێ.	for until now she had never owned anything worth grieving for.	for he had never known what it was to be otherwise than hungry.
ئەو نیەتۊەنێ ئەو شەوە وەلیا بچوودە سەر ڕێکەفت، ئەڕا نموونە ڕێکەفتێ گ یەک یا دو ڕووژ پێش دیار کردۊ.	he would not be able to keep an engagement with her that night, for instance, that he had made a day or two before.	she could not have mentioned it to him on the pretext that he had seen him for an instant or two.
لە کاتێ گ بێدەنگی پڕ لە ژانێ لە دادگا حکومەت کردیا.	while a painful silence reigned in the court room.	when she filled with silent silence at the court of her majesty and council
ئێرنگە دەمارەگانێ ترسناک چۊچیاۊدە یەکا.	his nerves were terribly overstrained by now.	now it all came together as a cloak, in pain and perhaps with a broken bone.
وەل داڵگێیا لە کلیسا بۊ، و لەناکاو تۊش ناڕەحەتیێگ هات، وە بوون دووخە سەرنجڕاکێشەگەی، نەتۊەنس بووسێدە سەر پا.	was at church with her mother, and suddenly overcome by indisposition, arising from her interesting condition, she could not remain standing,	but the girls were at the same time away from the church, and the painful beating, which he had not had time to recover from him.
جیا لێ چشتەیلە فرە ڕخدارە، لێرە ئێ وەخت شەوە وەل جادووگەرەیل و جنەیلە.	besides this kind of thing's too awful, here this time of night with witches and ghosts	This time, apart from the very obvious things, the evil witch of the night and the demons.
سات یەک شەو، هاتێ دەنگ خەنگ گەورای شنەفتۊد.	at one o'clock in the morning, possibly, she heard a loud burst of laughter	he then heard a noise of a great bell an hour later
لە ڕووژ سزادانێ، کە داڵگێ، هە ئەوە ئەڕای ڕاپۆرت بکەێ.	on his day of sentence that she, his mother, would report the samefor him.	should report to him on the day when he will come.
یا خاسترە بۊشم لە سووەو دی خزمەتکار م نیە.	or rather him who will no longer be my servant to morrow	I'm afraid I don't have any money.
درس کردن تاقێ لە بان سەرم چۊ تاق کلیسا.	making a vault above my head like the archway of a church.	I was rendered dumb in my head by the direction of the church.
دڕندەی وە دفناک سوور بردۊدەو.	the brute with the red nostrils had won.	gleamed red along the edge of the pavement.
پێشتر کەفتۊمە گریان داماویێگ، و هەست وە یەتیم بۊن لە ناو ئێ دنیای گەورا کردم.	I had already broken out into a desolate cry, and felt an orphan in the wide world.	I felt for an instant the cry of anguish, and then the thought of being introduced to this great world.
پێشنیارێ کە هەڵە کردم ئاراستەی کردم و ئەویش تمام حەق وە پێ بۊ ڕەدێ بکەێ.	a proposition which I was wrong to suggest and he quite right to refuse	I made a suggestion to go with him and deny him the whole truth.
ڕیسک گوناوگەڕیێ کردم.	I risked the fraud	I grimaced.
خاڵ نگەرانی پڕ لە ژانێ بۊ.	was a point of painful solicitude	a spot full of frogs.
بەسیانە بزمارێ لە قێ دیوار، و وە وریاییەو پێچانێ.	he tied them to a nail in the wall, and carefully plaited them.	Then he turned and stood there with a fixed smile.
توانای فام کردن بارودۆخ و خەم ئەو.	able to understand her position and her sorrow.	They were able to understand the situation and his sorrow.
توام قسەیل خێرخوازانەی خوەم بژنەفم و بڕەسمەو.	I want to hear and understand my benefactor's words.	I understood the fullness of my wish to be remembered and looked around.
پرسیار وە لێ کرد کە ئایا شانازی بەخشێدە پێ نان نیمەروو وەلیا بخوەێ؟	asked her whether she would honour him by lunching with him?	asked him, whether he would have the honor of eating out of cans?
ڕەد بۊن پیاگ نەۊد.	had not seen the man pass.	it was not such a hollow world at all.
ئەمانێگ کاتێ لە ناوێن ئێ تاشەیلە ڕێ کردیام.	but as I was making my way among these crags,	but when I was through the villages it was not difficult for me to find my way out by blind luck.
کە وە دڵنیاییەو خوەێ لە تاقیکردنەوەگان بە ناو بەێ.	who will certainly ruin himself in experiments	that he had put his test in with certainty.
خەسۊرەگەێ بەدێ لە لێ هات.	her mother in law detested her	the chances that may come to us on the way.
دۊای وسان، براورد ئێ لا ئەو لای گرت.	after stopping to look about her,	And he took him down, and he lay down upon his side.
تازە، خاڵە سیەگەد هە وە هۊچ نیەو.	in the meantime, your black spot ain't	the black point is not only a new phenomenon
ڕخێ چیا لە وەر چەو مەردم دینەنێگ ڕێک بخەێ.	he was afraid of creating a scene in public.	in a fascinating but decorous d'shabill'.
لە یە گ مەردم بایە دووسێ داشتوون توڕەۊ مادامێ گ ئەو هە خوەش ئەو ڕۊ ئەوان نێیاشت.	he was angry that people should go on being interested in him when he took no interest in them.	They must have loved the honor of being a merciful ass, that they had not abandoned their religion.
یەکم وەی مدووە گ سەلیقەی تاکەکەسی ڕێگە نێیا پێ دڵنگ ترێ بکەێدە وەر.	first because his personal taste would not allow him to dress in any other way	Once upon a time, the daughter of one of those beetles couldn't stand it any longer.
ئەمانێگ هەرچەن پێخوەشۊ نەچوودە تێ.	but though he would have rather not entered it	but it never materially varied.
هەرچەن م تەنیا ئەڕای یە هاتمە گ ئەگەر تۊەنسم بامە مەیەتد.	though I have come only to aid you if I can.	Anyway, I just came here to help you if you could.
وە سەختی تۊەنس سەتڵەگە هێز بەێ.	she could hardly lift the pail.	It's possible that these days the bowl will not break.
ئەڕا چە شراو نەخوارد؟	why did he not take wine?	Why didn't you eat the milk?
هیشت یەێ خولەک بچوود.	he allowed a minute to pass	He turned around.
کە پیاگێ گ لەورە کار کردیا کەفتنە لێ.	that the man employed there was dismissed	that the man who had been working there had been found
م ئەومەڕەسۊم و هیچ کە دووس نێرێ ئایەم ئەومەڕەس وە ژیری بۊنێ.	I was stupid and nobody likes to see a stupid guy wise up.	I'm not as scrupulous as I should be, and there's nothing in his heart that would surprise him.
ئەو وت کە خەوەردارێ کەێ لە بڕیارەگەێ.	he said that tomorrow he would let her know his decision.	He said he wished he understood that his decision was sealed.
ڕێک لەو کاتژمێرە گ شەو پێش ناوێ ناۊد.	precisely at the hour named the night before	It's exactly when he woke up in the night.
لە وتاق باڵە وەرەو وتاق چاوەڕوانی و تەبەقەی خوار وەرەو هسار.	through the ballroom to the anteroom and downstairs into the yard.	in a fascinating but decorous d'shabill'.
ئێرنگە ت فرەتر منیدە ئەو.	you're much more her now	now you know more.
یە گ گوماناوی بۊ کە هە چڕینەگانیان شنەفتۊد.	that it was doubtful whether she had even heard their calls.	it must have been a suspect that he had heard her screaming
نیەزانم دی لە کی بپرسم.	I don't know who else to ask.	I don't know where to ask.
ئێرنگە کاغەزەگە دا وەو دۊەتە.	he now passed the paper over to her.	now he gave it to the paper and drew it down
سە قەتار ئیمە کل کریا ئێرە.	so our train was sent here.	It's never landed here and never stopped.
هۊردەو بۊم لە ئەو ژێر چەو گرتنێ.	I examined her carefully.	or to trick us, now that we certainly have him under your eyes!
مەگەر یە گ ئەو بابەتە خاس بزانێ.	unless he knows that subject well.	unless he knows the issue properly.
ئەمانێ یە چ گرنگیێ داشت؟	but what did that matter?	but what importunate it was?
ئمڕوو شەوەکی ئەو وەل ژن جوان ترێگا کل کردمەو دەیشت.	I sent her out this morning with the other young woman	I've been sleeping on it all night with this beautiful woman.
بەڵام فکر نەکەی م ئێ نهێنیەیل وێڵ تنە شارمەو.	but you needn't imagine I shall keep your ridiculous secrets.	but I don't think I should have any secret sorrow.
ناوزگ دراتن وە بوون خەنگ لە بن دڵەو	bursting into a hearty laugh	The painful beating of the blood had made it hard for me.
مەگەر یە گ بتواێ سەرنج بێیەنە پێ.	unless he wanted to be noticed.	Unless you're able to pay attention to it.
لە ماڵەگەی خوەێ گوم بۊ.	he disappeared into his house	was seized in her own house
ئەۊ نامە ناو قەڵبم.	I kept her in my heart	I put the note in my pen.
بێ پەلە دووس یەکتر داشتن چۊ ئەویندارەیل ئەوسا.	loving each other like unhurried old sweethearts	without prodigality to possess others.
