source	reference	translation
جەنگەڵ ئیسکەتە ئەژ ڕەنگ سێ بییەسە ڕەنگ بۊلی	the forest was gray now instead of black.	the Ivory Coast was now a race of three different shades
ئێ کارە ئیمە ڤادارە تەمەڵییە مەکێیا	which disposed us to sloth	which she did not compel us to do.
گ ئێ ڤاڵە، تا ئێ ئەندازە کردۊتێیە ماێە ترس و ناسا تەبیعی	that so much invested the whale with natural terror	that, notwithstanding her precautions, she had forgotten our fear and knowledge of nature.
ئەڕا یە گ دی دتەکە نەونێ، شوونە تەسمیم گرتێ ئەژ ڤەتەن بچووئەڕیا	in order to escape from her, he determined to quit the country	Because the two brothers didn't know it, the sisters clutched him tightly.
هۊچ ئەژ دووخ وژ ناڕازی نەوی	her mind had no distaste for her own set	But no two was very dissatisfied.
تەعەهود وژ ئەێ ڤیرا بردێ	the obligation faded.	he thought, and stopped short.
ڤاێژ ئەمان نیاێ و زەمین و زەمان ڕشانێ ئەێ یەک	I never see the wind blow so.	but the earth and sky were comforting
ئەمانێ شازادە ئەژ ئەو کەتەو نووا	but the old prince interrupted him.	But the princess is not as dumb as that.
ڤە سانگە ڕەگبار تون و ناهەڵمانێکا پشکیا	turned into a rout because of a devastating downpour.	in a fascinating but decorous d'shabill'.
ورەلە ئەڕا یە بانان بووە کڵاس دەرس ئیمە ڕێکم ئاوردئرا	arranged it for the future schoolroom.	I had to drop everything and take them to my master's class.
م کشیشم ڤە مەی ئەژ هەر سووئزەنێ دۊر بوم	I am a priest and therefore I ought to be above suspicion	I've got the priest to tell me the truth, every Friday.
هالی شەش پلە ڤەگەرد «هەری» نامتاقان بی	still lying on the staircase six steps below him.	still six degrees distant from each other.
س دەقە تەمام چەم دۊرانێیەر هرەکەت ئەسپە	watched the horse's action for the space of three minutes	I've been waiting for you all the minute for the sun.
ئەمانێ فکرم کرد خەم و خوسە چێکە گ ڤە هەر هاڵ ماوە تۊش ئاێما	but I thought grief was something you felt anyway.	but I thought it best to see what happened to him.
ئەژ نەرداون چێیەو بان تا ڤە نام ڕاڕەوەئەێرە دەسی ئەو دەرێ	went up the staircase to a door in a corridor.	He pushed the door and came in.
هەر چەن ئێ هەمکە زەمەتە پاداش شایستەی نەدریاتێیە بێن	though with but small success for their pains.	That you may eat on that Day, and that you may guard yourselves from politics.
دەر نەتیجە ڤەکیلێ کردێیە ڤاستە تا جییایی ئەو ئەژ ئەو ڕێکرا بارێ	but sent an intermediary to arrange the terms of the separation	He pushed the door and made his way to the center of the log.
چۊن زۊتر هەرگس ئێ هەمکە نیازە هەلاکردنم نیاشت	for I have never had such need of haste before.	I could no longer be in doubt about that.
ئەژ دەسوورێ گ شۊیەێ دا ئە بێن	at the orders her husband left her	He's got your boots lined up on the left and right.
کەتۊمێ نام زەمین ئڵاجەوی، ئێ ڕۊ ڤێرژی و سرەژە پایمەر دەور ڤەر وژم	look around me with some interest on the strange land that I was in.	I got rid of the signs of my arrival, and dropped the blanket and hid my head against the ground.
ڤە پشتا ئەر بان تەتێ کوچکە ڕاجە بی‌ئرا	lay down on his back on the heap of stones.	Behind the husband, the daughter of a white man, was found.
قرار نەوی دوگلە ئەو بونم	I was never supposed to see him again!	I'm not going anywhere with colorful ideas right now.
بگر ناچار بین، بیلن ئەو قسە بکەێ	as if they were forced to let him say it.	but he finally had to admit it.
یەسە گ م دەویمەڕا ماڵ هامە	that is why I hastened to you.	I am quite at home in her house.
نمەێم دی دەربارە ئێ مەوزووە گەپ بەم	I don't wanta talk about it no more,	I don't want to talk to you about this.
مەێ هوشدارتە بێن دەم ئەژ ئێ ئووتاقیژە قەوینترە	I should warn youit's bigger than this room.	My mind and my senses are not in harmony with your will.
ئەڕا وژ و ئایللەی دوکتوڕێ گرتۊتێ	for herself and the children she employed a physician.	For the widow and children, it was a perfectly good lesson.
تا جاێ گ ڕێ داشتێ تۊنستێ مێز سەرکردەل موهم ئامادە بکەێ	she did everything possible to keep the places at the table of honor in order	Until the day when the daughters will stretch out their shirts.
جوبران ڤجوود بەدهێرم داێ بکەێ	a recompense to you for his mother!	I had the intelligence from her father yesterday.
مەێمێز داێەر ئەسپەی و چێ ڤرێ لا ڕووخانە	spurred his horse and galloped into the river.	I don't care what you're doing now or what you're doing now.
منی ڤە لوورە و گورمە وژم ئدامەم دا	I still humming my little tune.	I looked round
چەن تیکە یەخ ڕشانێ ئەێ نام دەسماڵە و نیای ئەر بان سەر ئەو	ice cubes on her head	scribbled a few lines, and put the note on it.
کیشاتێ و ئەژ ئەڤە ئەڕا ئەێرئاوردن ڤێنە کوڕە بردێ ئەوکار	she used it to push out her son's photograph.	the landlord had taken care and pains to prepare for them the best supper that was in his power.
تو ڤە لا وژتا فکرت کردۊ شەڕەگوجەرە ڤەگەرد م بکەین	you reckoned on a bickering!	you remembered that I should need your help in the war.
ڤە سانگە بەزەی ئووتاقیژە مەنە من	I should be given a small room as a favor	I'll bet he's got the trains running on time and all his ducks in a row.
ئەێ تفەنگ و گولە خاستریج سوراق درم	than either a bullet or a knife.	a gun and a free pardon to do more killin'.
هەر کەسێ گ یەێگل مزە نام ئراکەتن بچەشێ	once you've had that first taste	anyone who had one or two letters for whom he would put on them?
یا یە گ هەوڵ بەێ ڤە نام ئە هاڵ و هاواێرە یەک دو سات بهوەسێ	or trying to snatch an hour or so of sleep	Or will He raise him up, and the clouds will be raised up above him,
بگر هەر ئتفاق نەکەتێیە	just as if nothing had happened.	It didn't take long for him to get used to it.
ڤەگەرد ئێ کارە قەێرێ ئەژ پووس و پرتاڵێ دڕیان	tearing both skin and clothes to some extent in the effort.	This wine is his companion and companion during his employment.
چارەنۊسم یەسە گ سراێسەر ڕووژ گیان بکەنم و ڕەنج بەورم	I shall have to toil and moil all my days	I've been misled in my marriage for a long time.
ئەژ ئە بڕ ئاێمەلەسە گ تازە پلکیاسە ژیاێن نووئێکا و ئەڕان ئاسانترەسێ ئزرائیل گیان بسینتێ تا یە گ دوگلە بێئاری بکەێ	it's the hand of a man that's started in on a new life, and'll die before he'll go back.	there were a number of men who had not yet reached the grade of knights errant also, and whose wings were smooth.
ئیگلیژ هەوڵ داویتێ نووا ئەواکان بگرێ تا کەیکە نەهوەرن	as earnestly tried to prevent any body's eating it.	But he tried to keep his children out of the way so they couldn't eat.
تا هەنێگ چەرمیی چەمەلان دیاریا ناو گێچەڵێ نەێریم	I'm not really in trouble until I see the whites of their eyes.	I wouldn't have seen any of those wet washing dishes in any other room.
م چەمەڕێ نەویم گ وژم بم	I hadn't expected to be myself.	I couldn't wait to get out of it.
چۊنا گ هەر چەن فرەتر ئەژ هەشت ساڵان نەوی	for, although she was only eight years old	though they had not been above eight years of age
نوواێنە بۏن چۊنا نەردەوانە ئەژ یەێ نەفەر ناوا دی ڕێ ئەڕا کلبین نیاشتێ	both of them could not be first, for the ladder would but admit one man at a time.	But he had to remember that he was a sensitive, premature person, who hadn't the bulge on him.
بێجگەژ سوخان چێ تر ئەر ورەلە نەوی	naught was there but bones.	the landlord had taken care and pains to prepare for her the best supper that was in his power.
م هێیام ئەر دەور و ڤەر مێزە	I look helplessly around the table.	I found him lying around me.
تاهەێ قەێرەێ زەمان گ ڤە لا ئەوا ڤە دیل مەنێیە	not even the length of time he had been imprisoned	in a fascinating but decorous d'shabill'.
ئەو کیشانێ ڤرێ ماڵ	dragged him to the house.	He's going to bring them home.
هامە مەوینانە یەکمین کەسێ گ ئەژن ئاگادارە مەوتێیا	you'll be the first to know.	I meant to alert the first person who was there.
ڤتمە هامە گ م دی کشیش نییم	I told you I ain't no preacher	I told him I wasn't a priest anymore.
ئاهانە دیارە گ ئەژ کلک نامێنە م گەڵێ درێژترە	seemed to be somewhat longer than my middle finger.	but the length of my letter is longer than that.
چۊنا گ وژمیژ نێاز ڤە بەخشش خودایی درم	because he hopes to be forgiven	as it is binding upon you in order that you may work out the grace of Allah.
ڤە ناباوەڕانەوا سەرم تەکان دا	I shook my head in disbelief.	I shook my head unbearable.
ئێ چێیەلە نماوە کەننگە یە گ م گشت چێ ئەژ ڤیر بەورم و تو بوەخشم	I still think you were hateful that night and I never expect to forgive you.	I owe you the proofs and explanations of what I have said.
دڵ ئەڕا جەدڤەڵ هەل کردن تەنگ بۊتێ	he missed doing the crossword.	He was so devoted to prayer and prayer.
ئەر ورەلە مەنتێ ئەێ خاک تا قاڵ بهوەسێ	they'll bury him right there.	if it be that it is only from your worship she is hidden
ئەمانێ شەکەر ئەژ ڤیرا چۊتێ	but he had forgotten the sugar.	But there's also something more to it.
چۊ ڤە نام سیفال قوێڵترێکا	was deep in thoughts of something else	would have been worse than that.
کڵاوە نیاێ ئەر بان سەر وژ و نیشت	put on the hat and sat down.	So he placed his head on his knees.
ئەو ئوکسیژن ئێ گرەک بیتێ	he needed oxygen	that the oxycrat must be in a straitjacket
ئەویژە نە خەرج بێخود و بێ مەوزوو	not by spending as he pleases	for she was not only nervous but vigorous.
پارەکە هەنێ کڵاو نیایە بان سەر وژا	when he'd placed the hat on his head a year before	the money had been in the hands of the old man
هایتر ڤە ئێ زۊیییە هامسەرگیری بکەێ	may even be about to marry her before he leaves here?	marry me later in life.
دی هۊچکەس نمەتوێنێ نووا بگرتێ	nobody seems to be able to stop her	He showed no signs of inappropriate pelvic behavior.
گ گشت گرینگی بالەدا تەنیا ڤە نام ڤەچڕلەێرێ شارریاسا	that the whole meaning of a song lies in the words	that all he importunate was simply a matter of salary.
م هۊچڤەخت ڤە نام ژیاینمەێرە ئەخرکە خوەشاڵ نەویمە	I've never been so happy in all my life	I've never had the honor of writing to myself.
فکر نەکە گ ماو ڤە تەنیایی ئەر نوواوان پا بەینە گڕ	don't you go fighting them alone.	do not think that it will be long for him to get used to it.
بازووەل خوەش تراشێ ئوڵێت بین	her beautifully moulded arms bare	his arms splattered with white paint.
ئەگەر دورووت داوی یەێ چووپی فرە خاستێ ها پێشەێرە	if you are telling me a lie, I'll lead you a pretty dance.	If you're going to get out of this, I'm going to get a lot faster.
ئاخریژێ ڤەگەرد تێەریکی پێڤەس بی	his end was night.	Eventually, he came back in his dream world.
نزیک بی قەڵب بووستێیا	making her heart jump.	was watching it very closely.
دی ڤە هانە کەسێ دڵنیا ناو	he would never trust a man like that again.	but no one was sure.
گ جوور هوەتەنی پڕ ئەژ کاقەزا بۊ	which was, like all the rest, covered with papers.	that it was like a full house full of frogs.
مەرێ دەنگ پا ئاێمە ماێ	I think I hear some one coming.	I heard a noise just over here.
لا ئێ تفاقانە دا ئێ سەیران	they took it as a joke.	It separates the components of this compound.
پەنج ساڵ پیرترم ئەژ ئەڤە گ دوروو ڤەگەرد وژم بێیەم و نام بنمێیە شرافەت	I'm five years too old to lie to myself and call it honor.	I was filled with fifty years ago, when I came home with a letter from Van.
نزیک دوێس هەزار دولار پۊل ڤە لا منا کوو بییە	I must be holding two hundred thousand dollars in bets.	That's why there's about two thousand dollars left for him.
سینی کەل و پەل کەفاشییە ئەو و کارە تەمام نەکریاکەێ هالی ئەر سەر جاکەێ بی	his tray of shoemaking tools, and his old unfinished work, were all as usual.	the loss of a sum of money becomes almost immaterial
م دوز نییم ئەمانێ دوزە مەکوشم	I am not a thief, but I'll murder my thief.	I'm not right, but I'm not right.
ڤە نەرمێکا دەنگێ بەرز کردێیەور	he addressed to him in a gentle voice	yelped softly.
بێگومان ئەر جاێ خڵەتیامە	I must have done something wrong.	I'm of course in my place.
ئەخرکە ئەسر بەوش و خوەشی ڕشانێ	shedding such tears of heartfelt joy	He immediately found himself in his bosom and shook himself.
دومارکەێ هایتێر سرێژەئراکیشترا بوو	then the attraction may be the greater.	Then he turned his head to the other side.
هۊچ ئشتبایژێ ڤە نامەێرە ناوتێ	without any mistakes in it!	it is not wise, at any rate this mockery has been found in your heart.
یەکم جار نزیک بی گومانم بکەم ئێ پەێکەرە ڕەشە، زاروو ڕاسکانیکە گ هەر ڤە ئە شێوە پارێزریاێە	at first I al most thought that this black manikin was a real baby preserved in some similar manner.	I never doubted once, indeed, that the baby had been conceived of in that way.
من هومه فره دووس دێرم	I love you.	I love you so much.
گەلێ تەسیر نیاوی ئەر بان	feeling a little overcome.	It's not hard for me to find a husband here.
گەلوونجنەێ ئەژ ئە تووزە نیشتە قەێمانا ڤە بییە کەننگە یە گ ئیمە چەنگل ڤەگەرد یەک بپشمیمن	some part whereof flying up to our faces set us both a sneezing for several times together.	It didn't take long for us to get used to it and like each other.
ڕێچارە موهمێ گ باس ئەێ ڕۊ ئەڤەێرە کار بوو	which is such that I have made it my law of action.	It's a good thing he's lost his temper.
بایەقوشێ ڤە دەنگ کزێکا جواو پیاکە داتێیا	an owl answered with his sepulchral note.	it was only necessary that I should be interrupted in the most interesting part of my story which was a pity.
ئی ڤە ئەدەو و ئحترام تەماما ئەو پەزیروفتێ	who received him with great civility.	is the more deserving of being held in honour in proportion as it is the more exposed to peril.
شواڵیە، ڤە تەمام زوور وژ، ئەڤە کیشاێا	though he pulled with all his might	the trousers, with all the strengths, came to the point
ڤە هاڵ و هاوا جدی و سادەوارانەێکا، هەتۊ ئەو نام، ڤەگەرد کوت سێ و چورووکێ گ دوکمەلەێ تا ژێر ڕیش پڕپشت و بوورەێا بەسریاوی	had entered solemnly, in a black creased coat buttoned up under his spreading brown beard.	Because of its simplicity and complexity, the letter was written by three brothers and a sister.
ڤەڕاسییا، بەدبەختی باوەڕنەکەردنییە	what incomprehensible misfortune	I have the misfortune, to have been deceived in it,
ئەڤەڵ ئەڤە ڤە یەێ دەس و ئیگل ڤە دو دەسی گرتێ	he took it first in one, them in both his own.	But he had a slave in one hand and a slave in two hands.
کولتان مەێ بتۊنینان نام ئەڤە بۊنینان	make sure yeh can see' now	I don't let you know that I'm going to lend you a massive attack.
ئێنداڵکە هەوڵم دا ئەڕا دووسی دوگلە ڤەگەرد ئەو، ئاخرین هەوڵم بێیەم	I was moved to make a last attempt to regain his friendship.	I tried to forget the thing about, and tried my best not to.
ئاخر تا ئە ڕووژە نەوییە ساێ چێ گ ئەرزش خوسەهواردن داشتۊتێ	for until now she had never owned anything worth grieving for.	Until the next day, he had practically ruined his health.
نمەتۏنێ بچوو ئەڕا سەر ئە قرارە گ مەسەڵەن دو-س ڕووژ زۊتر ڤەگەرد یەکان نیاوی	he would not be able to keep an engagement with her that night, for instance, that he had made a day or two before.	Don't worry about it so much that he's not likely to miss a bet, especially on the two days before the wedding.
کڕکپ دەردئاوەرێ کەتۊ ئەێ دادگا	while a painful silence reigned in the court room.	the landlord had taken care and pains to prepare for him the best supper that was in his power.
ئیگل ئەعسابی بێشوو زەعیفرا بۊ	his nerves were terribly overstrained by now.	but the one count was weaker than the other.
ڤەگەرد داڵکە وژە مەچوو ئەڕا کلیسا، ڤە سانگە دوگیان بینا، ڤە یەێگلی ئحساس ناخوەشییە مەکەێ و نمەتۏێنێ ئەر ورەلە بمینێ	was at church with her mother, and suddenly overcome by indisposition, arising from her interesting condition, she could not remain standing,	don't let the grouse go, or tend to go, because the grouse is sick and you don't have to worry about it.
ئەویژە یەێ هانە کارێ، ئێ ڤەختە ئەژ شەو، ڤەگەرد ئێ هەمکە جادووگەر و قووڵە گ هانە دەور ڤەرمانا	besides this kind of thing's too awful, here this time of night with witches and ghosts	He said this and went there at night, but he was only doing magic and magic.
نزیکەل سات یەک دوکوت شاوار بی گ کوزت دەنگ خەنە کەڵنگێ شنەفتێ	at one o'clock in the morning, possibly, she heard a loud burst of laughter	About an hour after the Duke's funeral, he heard a noise of blood from the cockpit.
تاهەنێ ڕای دادگا مەدرێ ڤەلا ئەوا بوو گ وژ جوزئییات ئەڤە ئەڕا ڕووژنامە گوزارش بەێ	on his day of sentence that she, his mother, would report the samefor him.	can only be ruled out by the courtesy of the great dread spirit, that he has given any intelligence about himself.
چۊنا ئەگەر ڕاس بوو م یەقین درم ئێ زووبین ئەندازە، لێڤە سووڵێکە	which if true I take to be good evidence that this harpooneer is stark mad	so if it be really I guessed it's a snap, and I think it's a snap.
گ ئەژ سووئرا دی هامرا م نییە	or rather him who will no longer be my servant to morrow	I don't like to have the management of my own ideas.
ئەمانێ ڤە دڵ وژئەێرە هەرگس ئەو ئێ ڤیرا نەوردۊتێ، دۊز بگر ئە جەوانە، ڤەڕاسییا کوڕ وژ بینێ	but in her heart she had never given him up, as though, indeed, he had been her son.	But no longer was he focused on Oliver. He was focused on Oliver.
پووششانێ ئەر بان سەر ڕەڤەنگە «ماندرلی» یا دورس کردۊ	making a vault above my head like the archway of a church.	the garment of which he had pushed the gentleman over so that he could not stand it
هێوان پت سوێر خورتوومییە بردۊتێیا	the brute with the red nostrils had won.	He took the buck again.
ڤە ئێ هەنساێرە ئەێ ڕۊ ناهومیدی بیمەێ گرێ و دیم ڤە نام ئێ جهانەێرە یەتیم و تەنیام	I had already broken out into a desolate cry, and felt an orphan in the wide world.	I walked into the room for breakfast and I got a few seconds alone.
یە تەکلیفێ بی گ ڤەڕاسییا م هەقم نیاشت و ئەو هەق داشتێ و قەبوول نەکردێ	a proposition which I was wrong to suggest and he quite right to refuse	without a thought, and a thought, and a thought, and a thought, and a behaviour of perfect pride.
م ئەڕا ئێ دوروو و دوڕۊئیە ڕیسکم کرد	I risked the fraud	I wrapped it up for a while.
وژێ ماێە دڵەهووڵی و دڵڕاوەکی بی	was a point of painful solicitude	that she was even more glad than they were when the sittings were over
چێیە دار و دەسە وژ بارێ ڤەگەرد و باێا	would bring the whole hornet's nest about our ears	He took the buck again and landed there.
داێە قێ مێخێکا گ دریاوی ئەێ قێ دێوارەوا و ڤەدقەتا دەس کردێ ڤە پێچانن	he tied them to a nail in the wall, and carefully plaited them.	until a group of picnic pilferers crossed the wall and began to roam.
ڕووح کەڵنگ و دڵ مێهرەوانێ درێ	able to understand her position and her sorrow.	the beetle and the heart of the beetle
م مەێ گووش بەم ئەو گەپەل خەێرهواز وژم و دەرکان بکەم	I want to hear and understand my benefactor's words.	I don't listen to whatever I says, and I'm going to find my way out by blind luck.
یەێگل تر یەێ گلە گوڵ کامڵییا دریاتێ ڤە بێن	she received a white camellia again	one another, with her wispy hair in the creases of her face.
ئەژ ''ئرلاندۆ'' گستێ گ سەربەرزان بکەێ تا نهار ڤە یەکا بهوەرن	asked her whether she would honour him by lunching with him?	'Erland,' he said in a loud voice, to congratulate the countess.
هۊچ نەیۊتێ گ پێیاێ ئەژ ورەلا کل بۊ	had not seen the man pass.	he could never have imagined anything so lovely.
هەنێگ هەتمەێ نام ئێ چووڵگە زەڵەبەرا	but as I was making my way among these crags,	I didn't let the letters get in.
گ ڤە زانست و گومانەل وژ فرە باوەڕ درێ	who will certainly ruin himself in experiments	that he has many doubts and knowledge of his own existence.
هەسۊرەێ ئەژ بەوییە وژ بەدە مایتێ	her mother in law detested her	I remembered once, it's May's birthday.
هووسا و هێیا ئەر دەور و ڤەر وژ	after stopping to look about her,	He said that last sentence while laughing.
تا ئەسکە ئێ خاڵ سێتانە دی زەڕکیژێ ئەرزش نەێرێ	in the meantime, your black spot ain't	as if this gradation had not been worthy of gold.
ترس ئەژ ئاوڕۊچێن ڤە نام مەردمێرە داشتێ	he was afraid of creating a scene in public.	He was afraid of the nearness of death in the world of the dead.
ئەژ یە فرە ڕشیاوی ئەێ یەک گ ڤەگەرد یە گ وژ کار ئەو کار ئەواکان نیاشتێ، ئەواکان ئەژ ڕۊ جەرا ڤیرانە ئەوا بی	he was angry that people should go on being interested in him when he took no interest in them.	Perhaps one of the farmers is staying with him so that if he has not been able to do it, then he will have to deal with it.
یەکم ڤە سانگ یەوا گ گووکارە ئێ شێوە پرتاڵ ئێڤەرکردنە بۊ	first because his personal taste would not allow him to dress in any other way	It was a particularly pressing memory for him to develop this sort of mentality.
چۊنا گ مەگستێ پا ئەر ورەلە نەنێ	but though he would have rather not entered it	as if he hadn't the faintest idea what he was leaving behind.
هەر چەن دەرجا هەتم تا ئەر بتۏنم یاریتان بێیەم	though I have come only to aid you if I can.	I have come every way to play with you.
ڤە سەختێ تۏنستێ سەتڵە هێز بەێ	she could hardly lift the pail.	It's hard to find the kind of strength you need.
ئەڕا ئەو گ شراو خاستر بییە	why did he not take wine?	so that he may be better than usual.
هووسا تا یەێ دەقە تەمام بی	he allowed a minute to pass	It's all said and done until the end of one minute.
پیاێ گ ئەر ورە کارە مەکردێ کریاوە درەێرە	that the man employed there was dismissed	the man who had not held any such relationship with her would be divorced
م نەزان بیم و هۊچکەس نمەیتێ گ ئاێم نەزانێ یەێگلەکی زاناوا بوو	I was stupid and nobody likes to see a stupid guy wise up.	I didn't know, and I don't even know that I should make a wise man.
ئەو ڤتێ گ سو ئەوان ئەژ تەسمیمە وژ ئاگادارە مەکێیا	he said that tomorrow he would let her know his decision.	but I was rather disappointed that I did not hear from her again speedily
دۊز هەر ئە ساتە گ شەو نوواێن ڤتۊتێ	precisely at the hour named the night before	it was not such a hollow world at all.
ئەژ تالار ڤرێ سەرسەرا و ئەژ پلەکانی ڤرێ هەسار ڕەمی	through the ballroom to the anteroom and downstairs into the yard.	to the headquarters of the class and to the squires of knights errant also.
ئەمانێ ئیسە فرەتە بینەسە چۊ ئەو	you're much more her now	But now he finds that he's too much.
گ دیار بی ئەێ بنکول هناکردن ئەوان نەشنەفتۊتێ	that it was doubtful whether she had even heard their calls.	He hadn't heard of it before, but he seems to have heard of it.
کەسێ تریژ نەێرم گ بلاڵکمێ ئەرن	I don't know who else to ask.	I don't need to worry about anyone else.
ڕووژنامە داێە دەس داێا	he now passed the paper over to her.	He handed her the paper.
قەتارانیژ ئەڕا ئێرە کل کرد	so our train was sent here.	He threw it down here.
ڤەدقەتا چەمم ئایشت ئەرن	I examined her carefully.	I think you're getting out of it.
