source	reference	translation
بەڵام دوور سڵامەت بؽ جە دەسش	but it was safe out of his reach.	But he kept her as far away from him as possible.
من گرد وەهمەکؽ جە دەس داینؽ	I have lost all my illusions.	I've got all my faculties as well as ever I had in my life.
ئؽسە گرد بؽدەنگؽنؽ خاوەنەکؽشا یا مەردؽنؽ یا ڕەماینؽ	all of them silent now, their owners dead or fled.	it was, or rather, the ruin of their master or the ruin of their master
فرەش نەبەرد بە هەمان شؽوە بە فراوانی کریاوە	it soon stood wide open also.	not much was done with the same gentleness of eye and the same high natural color.
ناکایێنە و بە دڵ سەردی زانام ئینە دماین ساڵەو منەنە	I knew with sudden, chilling certainty that this was my last year.	I do not understand, and I know with all my heart, that this is my birthday.
دەمم وستەبیرە	I kept my mouth shut.	I shut my mouth.
ئیمە هیشتای ئینایمؽ چا یاگؽنە کە چەنەش بؽنمؽ	we're still where we were.	We're going to have a place for ourselves to look at.
یەکسەر زانام ئی کرؽڵە پەی چیشیا	I knew immediately what this key was to	I knew immediately what it was.
پەوکای تاوی جەحەنەمەکەی دوور وزیۆو من تەنیا جیا بازی	so you can get the hell away from here and leave me alone.	I was only separated by the door keeper of the soul.
بەڵام کەس نەیارؽ دەسش وەردۆنە	but nobody dared to interfere.	But no one wanted to touch him.
یان دانشا سەرەیش	or knocked on the head	or knowledge of it.
چاگە تا نزیکەو شەوی مەنۆ	there he remained till nearly nightfall	He stays there until the night is over.
پسە ئانەی کە ڕوێ بەزارێ تەوەنی زلەش بیەبۆ	as though it had once been a large stone pigpen	So that he may turn back.
کە پەی ئاﮆی بە ئؽش و قورس بؽ	that was painful and difficult for him.	which was so little perceptible to him
داواو عەفوؽ کەرو کە تۆم دلؽ یاگەکینە ئاردی بەرۆ	I'm sorry I've dragged you out of bed.	implore him to let me bring him into your bed.
کاتو ئانەینە کە وازباری	it's time for you to step aside.	It's when she woke up.
کە نەتاوام کەروش	as I could not possibly have done	That I couldn't do it.
گومان نیا چانەینە کە ئینە بؽ بە هۆو ئانەی کۆتایێ تراژیدیش ب	I have no doubt that it led to his tragic end.	where no doubt the very apparent that it had been the occasion of his death
کاتێ پۆکەرەکەش کەیس و دزەکانە دەسکەوت	when he got the poker in case of burglars	when the clerk who was in charge of the thief's house
ڕەفیقە خزمەتکارەکەم فەرمانش بە سۆرێل ناگی کەرد	ordered the sorrel nag, my fellow servant	The servant's friend ordered him not to disobey.
کە هەرگیز جە سڵامی فەرمی زیاتەر نەلاینؽ	that they had never gone further than formal greetings	that you may never have made more of an official guest.
بەڵام بتڵەکؽ یاگؽ وؽشانە بؽنؽ	but the bolts were in place.	But he had a positive dislike for her.
وەشحاڵەنا کە گؽڵایۆ پەی کاتو وؽش	I'm glad she got back in time.	I am glad it is not such a hollow world at all.
بەڵام گرد و تاوانەکەی وزو ملو وؽم	but I take all the blame upon myself	but I think it's worth the trouble to give the place a hunt.
بە خؽرای تەماشەو دووریش کەرد	looked quickly away.	He looked around with a thoughtful eye.
دارستانەکە ئؽسە جیاتی سیاوی خۆڵەمێشی بؽ	the forest was gray now instead of black.	the woods had changed so much that the black clouds rose
کە ئیمەش وستیمؽ تەمەلی	which disposed us to sloth	that we were almost gone
کە وەربهێنانش کەردەن نەهەنگەکەنە بە تیۆری سروشتی	that so much invested the whale with natural terror	that her reception of the sperm whale is naturally conducted
پەی ئانەی جە دەسش ڕزگارش بۆ بڕیارشدا وڵاتەکەی جیابازۆ	in order to escape from her, he determined to quit the country	Because he was able to escape his freedom, he decided to leave the land of his ancestors.
مەژگش قینیش جە کۆکراوەکەو وؽش نەبؽ	her mind had no distaste for her own set	Don't hate your asshole so much.
پابەندبیەکەی کاڵ بیۆ	the obligation faded.	obedience was not only nervous but vigorous.
هەرگیز نەدیەنم وا پؽسە ورکەرۆ	I never see the wind blow so.	I've never seen him operate on me.
بەڵام شازادە پیرەکە قسؽش بڕیە	but the old prince interrupted him.	but the old princess is saying
بە هۆو وارانێ فرەو ویرانکەریۆ بی بەهۆو شکستی	turned into a rout because of a devastating downpour.	which was, increasingly threatened by the raindrops of the corridors
ڕؽکوستەیش پەی مەکتەبو داهاتوی	arranged it for the future schoolroom.	his genius for money had not yet gone
من قەشەنا پەوکای مشۆم سەروو گومانیۆ بوو	I am a priest and therefore I ought to be above suspicion	I priestly men must be on the customs
هیشتای سەرو پلەکانەکاوە شەش هەنگامؽ وارو وؽشۆ پاڵکەوتەن	still lying on the staircase six steps below him.	He went up the stairs and walked six paces.
یەرؽ دەقؽ تەماشەو جوڵەو ئەسپەکەیش کەرد	watched the horse's action for the space of three minutes	He looked at the horse for a minute.
بەڵام ئەجیامەنە خەم چؽوێن کە تۆ هەستش پەنەکەری هەر نۆعێ ب	but I thought grief was something you felt anyway.	But I'm sorry about how you're feeling.
جە پلیکانەکاوە وروەست پەی بەرێ ڕاڕەوەکەی	went up the staircase to a door in a corridor.	He stepped up onto the steps towards the center of the log.
هەرچنە سەرکەوتنەکؽشا کەمتەرؽ بؽنؽ جە زەحمەتەکاشا	though with but small success for their pains.	though their success was small indeed.
نێوەندگیرێش کیانا پەی ڕؽکوستەو مەرجەکا جیابیەوەی	but sent an intermediary to arrange the terms of the separation	he was unwilling to leave it untranslated
چونکە وەڵتەر هەرگیز پێویستیم پی پەلەکەردەیە نەبیەن	for I have never had such need of haste before.	Because I've never needed it before.
بە فەرمانو پیاکەیش جیاش ئاستەن	at the orders her husband left her	by the command of his men they raised him
بە بایەخۆ تەمشاو دەورو بەریم کەرە سەرو ئا زەمینە نامۆیۆ کە چەنەش بیەنا	look around me with some interest on the strange land that I was in.	I must make a mistake and make a mistake about the ground I discovered.
پەشتیەرە سەرو بەعزێ تەوەنا کیشیا	lay down on his back on the heap of stones.	the charge she gave the page to be careful of me.
نە ئەبیێ جارێ تەر وینایام	I was never supposed to see him again!	not that I should have seen her again.
پسە ئانەی کە ناچارؽ با ڕاشاداپەنە کە واچۆش	as if they were forced to let him say it.	So that he may not have to deal with it.
وارو ئانەی پەلەم کەرد پەی لا شمە	that is why I hastened to you.	I think I'm going to lend you a massive attack.
گەرەکم نییا ئیتر باسش کەرو	I don't wanta talk about it no more,	I don't want to talk about it any more.
مشۆم ئاگادارت کەروە کە ئینە گەورەتەرا چی ژووریە	I should warn youit's bigger than this room.	I must warn you that this is the only room.
پەی وؽش و زاوڵەکاش دکتۆرێش مەرزنارە	for herself and the children she employed a physician.	For the rest of his life and his children, he's a doctor of the dead.
گر هەوڵێ وؽش دا پەی ئانەی یاگەکا سەرو مؽزەو ڕێزلێنانەکەیۆ بە ڕؽک و پؽکؽ بازۆوە	she did everything possible to keep the places at the table of honor in order	for, trying to put an air of gallantry into his magnificent, chaotic hands
ئینەیچ پاداشتێ پەی ئەﮆاو ئاﮆی	a recompense to you for his mother!	So that he may fulfill his promise.
هان و ئەسپەکەیش دار و لوا پەی لا ڕووبارەکەی	spurred his horse and galloped into the river.	And he and the horse went out with the rider and came to the shelf.
من هیشتای ئاوازە گولانەکەیم مژەنو	I still humming my little tune.	I heard the rhythm of my guitar
پارچە سەهۆڵ سەرو سەرەیشۆ	ice cubes on her head	a piece of cake on his head
ئاﮆە بەکارش ئارد پەی بەرئاردەو ڕەسمو کوڕەکەیش	she used it to push out her son's photograph.	He used it to express his feelings to the young man.
ت بە حاڵەتو دەمەقاڵەی حسابت کەردەبؽ	you reckoned on a bickering!	you were holding it by the hair
ئەشیێ ژوورێ گولانەم دریێ پەنە پسە عالیێوەی	I should be given a small room as a favor	I think it's worth the trouble to give the place a hunt.
جر فیشەکؽ یا کاردی	than either a bullet or a knife.	Electricity is needed.
کاتێ کە یەکەم جار تامت کەرد	once you've had that first taste	that when he first tested it
یا هەوڵؽدە سەعاتێ یا زیاتەر جە وەرمی بەری	or trying to snatch an hour or so of sleep	They're trying to get out of the way at once.
پسە ئانەی هیچ ڕوەش نەڵایبۆ	just as if nothing had happened.	then it never landed there and never stopped.
دڕناو جل و بەرگ و پۆسەکەیشا تا ڕادێ جە هەوڵەکاشانە	tearing both skin and clothes to some extent in the effort.	to dressing hastily and dressed in full mourning
مشۆم بە درؽژایی ڕوەکام ڕەنج دەو و هەرمانە کەروو	I shall have to toil and moil all my days	I must stop over by the turnpike embankment, and do it.
دەسو پیایێن کە دەسش بە ژیانی تازەی کەردەن و مر وەڵی ئانەی گؽڵۆوە	it's the hand of a man that's started in on a new life, and'll die before he'll go back.	to place a new light upon them, that they may live a quiet shelter away from all the anxieties of life.
بەجددی هەوڵشدا جە ڕاگیری کەردەی جە واردەو جسمەکا	as earnestly tried to prevent any body's eating it.	And they tried to keep the body out of the way.
من نیەنا کؽشێ ڕاستەقینەنە تا چەرمای چەماشا نەوینو	I'm not really in trouble until I see the whites of their eyes.	I can't do it any more as long as I live.
پێشبینی ئانەیم نەکەرد کە وؽم بوو	I hadn't expected to be myself.	I didn't expect me to come.
هەرچن تەمەنش هەش ساڵؽ بؽ	for, although she was only eight years old	though he had a life of three years old
هەردویشا نەتاوؽنؽ یەکەمؽ با چونکە پەیژەکە یەک پیا کەرؽ ژوورۆ	both of them could not be first, for the ladder would but admit one man at a time.	they could not possibly begin to speak, since the infernal harpooneer had introduced a single man
هیچ چؽوؽ چا نەبؽ جگە جە ئؽسقانا	naught was there but bones.	there was nothing in his air but tears.
بؽ دەسەڵاتانە تەماشەو دەورو مؽزەکؽ کەرو	I look helplessly around the table.	without a thought to look around, without a thought to it.
تەنانەت ئا ماوەی کە سجن کریابؽ	not even the length of time he had been imprisoned	even when he was mad
کؽشتش پەی دلؽ یانەکەی	dragged him to the house.	divided by three upright gratings
ت یەکەم کەسەنی کە بزانی	you'll be the first to know.	you were the first to know
پەنەم واتی وتاربؽژ نیەنا	I told you I ain't no preacher	I don't agree with you in this matter.
پاسە دیار بؽ جە پەنجؽ ناوەڕاسیم درؽژتەر بؽ	seemed to be somewhat longer than my middle finger.	My eyes were puzzled by the middle of the window.
چونکو هیوادارا چەنەش وەشبی	because he hopes to be forgiven	I wish I could have seen that.
بەبؽ باوەڕی سەرەم شۆکناوە	I shook my head in disbelief.	I shook my head in pain.
هؽشتای ئەجۆمەنە ئا شەوە قینیت چەنەش بؽ هەرگیز مەتاو چەنەت وەشبو	I still think you were hateful that night and I never expect to forgive you.	I was frustrated that I could never see how much you were unhappy.
چارەسەرو وشە یەکتربڕەکاش دەسەنە شی	he missed doing the crossword.	He's got the solution in his own hands.
هەمان یاگؽنە منیاش	they'll bury him right there.	the same way about me.
بەڵام قەنەکەش ویر شی	but he had forgotten the sugar.	but the grade here was very steep and smooth.
بیرکردنەوێ قوڵەنە بؽ پەی چؽوؽ تەری	was deep in thoughts of something else	thinking deeply about something else
کڵاوەکؽش کەردە سەرەو نیشتەرە	put on the hat and sat down.	he pulled up his hat and sat down.
ئاو بە نیازش بە هەوای بێ.	he needed oxygen	He needed air.
ئاویچ نە خەرجیە بێهوودە و بێ مەوزووع	not by spending as he pleases	it is not wise, it is rather a waste of water.
پارەکە وەختیە کڵاوش نیا سەرو سەرەیش.	when he'd placed the hat on his head a year before	the old white man did not heappear on his head
شایەد ئزدواج پی زوویە ئتفاق گنۆ.	may even be about to marry her before he leaves here?	he might have happened too soon.
ئیتر حیچ کەس نمەتاو وەرش گێرۆ.	nobody seems to be able to stop her	it is not difficult for me to guess that it is impossible for me to take another.
تەمامو ئەهەمیەتو دانیە تەسنیف تەنیا جە کەلیمەکاشەنە شاریانوە.	that the whole meaning of a song lies in the words	thewhole of this cataclysm is wonderfully conducted.
من حیچ وەخت لێ زندگیمەنە ئننە وەشحاڵ نەویەنە.	I've never been so happy in all my life	I shall never be happy in my life!
فکر مەکەرە کە مۆ بە تەنیایی جە بەرامبەرشەنە مدرا.	don't you go fighting them alone.	do not think I ought to stand alone with my opponent.
باڵە وەش فورمەکاش ڕووتێ بێنێ.	her beautifully moulded arms bare	the arms splattered with white paint.
ئەگەر درۆت واتەبۆ دانیە هۆرپڕای خاست مۆنێ.	if you are telling me a lie, I'll lead you a pretty dance.	If you do, he'll know what he's doing.
ئاخرش بە تاریکای یاوا.	his end was night.	Eventually, the darkness disappeared.
نزیک بێ دڵش جە کار گنۆ.	making her heart jump.	He was so focused on his own work.
ئیتر بە چی بنیامە ئعتماد نەکەرۆ.	he would never trust a man like that again.	you will not believe me any more.
کە پسۆ جێوانی پڕ جە کاغەز بیەبێ	which was, like all the rest, covered with papers.	that the days before dawn were filled with papers.
پسۆ چیویە ساو پاو بنیامی مێ	I think I hear some one coming.	So I can get things under my control.
پی چیویە قۆمیان جەنبیە تەفرێحیشا پەنە دا	they took it as a joke.	gave him what must have been a very scratchy, whiskery kiss.
پەنج ساڵێ پیرتەر چانەینە کە بە وێم درۆ واچوو و نامێش بنیوو شەرافەت	I'm five years too old to lie to myself and call it honor.	for fifty years since he has been deceived in writing to me
مەبلەغیە جە حدودو دوەسەو هەزار دولارێ لاو منەنە جەموە بیەنوە	I must be holding two hundred thousand dollars in bets.	I should not have a sum of money equal to two hundred and fifty thousand dollars.
قاوەسینی ئامێرو کەفاشیەکۆ ئاوی و کارە نیمە ناتەمامەکەش هەر پاسە یاگێو وێشەنە بێ	his tray of shoemaking tools, and his old unfinished work, were all as usual.	his brown hair and the streets of his work, which he had never worn before.
دز من نیەنا بەڵام دزەکەی مەکشوو	I am not a thief, but I'll murder my thief.	I don't know if I can steal, but it certainly smells like a chicken.
ساش بە ئارامیوە بەرزوە کەرد	he addressed to him in a gentle voice	raised his lip slowly.
حەتمەن یاگێوێنە هەڵەم کەرڎەن	I must have done something wrong.	I'm going to have to deal with it.
هەرسو شەوق و مۆحێبەتش مت	shedding such tears of heartfelt joy	falling clear upon the dark silence.
دماییشوە شایەد جەزابیەتش فرەتەریچ بۆنێ	then the attraction may be the greater.	Then he may have gotten more information.
حیچ هەڵەیەچ لێشەنە نەبۆ	without any mistakes in it!	not a word of it had reached him.
ئەووەڵشوە گومانم کەرڎ ئی پەیکەرە سیاوە زارۆیە ڕاستەقینەن و هەر پاجۆرە هۆرگیریان	at first I al most thought that this black manikin was a real baby preserved in some similar manner.	I doubt it was the right thing to do and her fate was sealed.
من موچیاریم کەردەن ئا هەرمانی کەرۆ.	I have advised him to do that.	I wish I could have done that.
من ڕاسیەکەم گەرەکا، ڕاسیەکە!	I want the truth, the truth!	I want my truth, the truth!
گڵویم پاک کەردۆ.	I cleared my throat.	I deleted it.
ویش شاردۆ تا گرەوۆ.	he hid himself to weep.	she concealed herself to cry.
دەروازەکێ بە تنی وزیارێ پەشتیشۆ.	the gate firmly bolted behind him.	the gate was propped open to the wall.
لوا دلی ئاوەکی تا هارەقەکەش شورووێ.	so she went into the water to wash off the sweat.	into the depths of the water until the tide subsided slightly.
قەت نەژننەویەنم قسێ کەرو.	I never heard her speak	I never want to talk.
وەڵیوە چۆڵ کریان.	deserted from the front	So they emptied the place.
من هیچم نەوات.	so I didn't say anything.	I didn't say any thing.
خوڕا وەنێ پێ یانەشا.	drove her home.	So that he may take him back to himself.
فرە پەنە وەشحاڵەنا.	I'm very glad.	I'm very glad.
ژەنە پیرەکی ئاما ژورەکێ.	the old woman coming into the room	the old woman had come to his room
ئانێ خاس مزانو.	I know that well!	I'm not sure.
دماتەر دووە کناچە عازەبەکی.	then the two young girls	then the other two gentlemen
بە سڵامەتی باخەڵشەنە منیۆوشەرە.	put them safely in his pocket	He put me in the garden of his garden.
من گردوەختیو حەزم جە زاڕوڵەیا.	but I am always fond of children.	I love the birds all day.
ئەجو کەشوهەوا پێوو سەروبانیۆ.	you're like the weather cock on a roof.	that he had a positive dislike for her.
سەروو ڕاکەیۆ نیشتەرێ.	sat down on the trail.	he sat down on the path.
وەردەممانێ مدرابی بە توڕەی و لەرزۆکیۆ.	stood, livid and trembling, before us.	Besides, Horridge is a sensitive, premature person.
لوا بەرەو گردەکەیۆو گمبی وەروچەماوە.	went up the hill and out of sight.	I turned around and came down.
تەنانەت موو قۆڵەکام گرژیبییێ.	even as the hairs on my arms began to shrivel.	he would have swallowed my hair.
سەرەم جوڵنا.	I shook my head.	I shook my head.
ئیسە بە عالی ویرمگنۆوە.	I can remember it vividly now	I'll think about it later.
دەسش وست سەرو تەویڵش.	he put his hand up to his forehead.	his hand laid flat upon the floor
دەسیوم بەرز کەردۆ تا داواو لێبوردنەکەش مدرنوو.	I raised one hand to halt his apology.	hand raised in the air to congratulate the countess
یەک یا دووی هەناسەی قوڵش دا.	gave a long gasp or two	One or two were breathing.
ئامادە نیەنا پسو ئا پیایا بوو کە گرنگی بە ژەنی مەیا.	I don't set up to be one of those men that don't care about women.	I'm not willing to fall for the man who cares about women.
ویرمکەردۆ ڕەنگا گرنگ بوو.	I thought it might be important.	It's probably important to remember.
دڵنیا نەبینی تونی.	I wasn't sure it was you.	I'm not sure you're getting it.
کڕیڵیوی زیویش باخەڵشەنێ بەرئارد.	took a silver key from his pocket	he pulled out an old wooden handle.
ئینە مۆبەقەکەن	this is the kitchen	It's like they're perfectly good friends.
ئیتر حۆسەڵەم نەمەنەن	I've had enough of it	I don't feel like I anymore.
چاگەنە بێڵ و زەنگەنەکەشا بەرد	they took the spade and the pick there.	The daughter of one of those beetles looked at it and listened to it.
ئاهێم کؽشت و کرؽڵەکؽم دا پەنە	I sighed and gave her the key.	I cringed and then I was found to be sick.
لوا سەرویاگەکیش.	advancing to the bed's head	To his head.
بە هیچ نۆعیو مەتاوو بازوشاوێ.	I can't possibly keep them.	I can't stand it any longer.
متاوو ورەشوشا بە خێرایی هەر پسو ئانەی ئەسێم.	I can sell them fast as I get them.	I couldn't stand it any longer.
توڕەییەنێ شیت بی بە بۆنەو و نەوەشی هاری.	maddened by a sudden attack of rabies	Besides, Horridge is a sensitive, premature person.
هەرچیوبوو، خاستەرا تەداخول نەکەری.	but, however, you had better not interfere.	I'm afraid you don't insist on this.
داواکەردەی بێ قسە.	a wordless plea	the silent exiles of the seeker
هەردووی دەسیش بڕی سەرو سینەیشۆ.	crossing her hands upon her bosom	He cut his two hands on his breast.
مەجوڵیێ.	do not move!	I don't understand.
هیچ مەتیوەش نەبی.	because he hadn't any aunt.	it was not such a hollow world at all.
کەمیە تەحتو تەئسیری قەرارش گێرتەبێ	feeling a little overcome.	in spite of her very slight weight gain she began to suffer badly from too much fluid in the tissues of her body
تۆزیە چا تۆزێ نشت سەروو ئێمەوە و بی بە هۆ ئانەیە کە چنە ڕای بەیەوە بپژمێ	some part whereof flying up to our faces set us both a sneezing for several times together.	that she had not had time to dream anything, and that she had time to dream anything.
ڕاحەلیە موهیمم کە بەشۆم بە پێ ئانەیە کاریە کریۆ	which is such that I have made it my law of action.	I think I can do just as I want to do.
ئاوش بە نەهایەتو ئحترام و ئەدەبیوە قەبووڵ کەرڎ	who received him with great civility.	he was received with an affable kiss and shake of the cheek.
ئەسب سوارەکە بە تەمامو زۆریش ئانەشە کێشا	though he pulled with all his might	the rider had dragged him all the way.
ئاﮆ بە فەڕمی ئاما ژورۆ بە چاکەتێ چرچش وەرەنە بؽ کە قۆپچەکؽش چیرو ڕیشە بڵاوەکەیشەنە وزیابیرە	had entered solemnly, in a black creased coat buttoned up under his spreading brown beard.	he had gradually adapted himself to his current circumstances.
دڵنیابە کە ئؽسە تاوۆ وینۆ	make sure yeh can see' now	He was sure he'd seen her.
من جوڵیابؽنا پەی ئانەی ئاخیر جار ڕەفیقایەتیەکەی بەدەس باروە	I was moved to make a last attempt to regain his friendship.	I am resolved to have the friendship with her for the last time.
چونکە تا ئیسە خاوەنو هیچ چؽوێ نەبیەن کە یاگؽ خەم و پەژارەی ب	for until now she had never owned anything worth grieving for.	for he had never found anything in his hands that would make him miserable or unhappy.
کاتێنە بؽدەنگیێ ئازار بەخش ژوورو دادگاییەکەینە حکومڕانی کەرؽ	while a painful silence reigned in the court room.	It was then that he left the room and began to suffer under the infliction of pain.
ئیجارە دەمارەکؽش بە شؽوێ ترسناک گرژؽ بیێبؽنؽ	his nerves were terribly overstrained by now.	his face battered in a horrible paroxysm of grief.
سەعات یەکو ساعبی بؽ ڕەنگە گۆشش جە دەنگێ بەرزو خوەی بؽ	at one o'clock in the morning, possibly, she heard a loud burst of laughter	It was over an hour before his voice sounded in his voice.
ڕۆ دادگای کەردەکەیشەنە ئەیاش وەعدش دا کە هەمان چیوش پەنە واچۆ	on his day of sentence that she, his mother, would report the samefor him.	he promised, in the course of his life, that he would pay him the same penny.
ئەگەر ئانە ڕاس ب من بەڵگێ عال زانو کە ڕاوچیی ڕمەکەی بەتەمامی شێت بیەن	which if true I take to be good evidence that this harpooneer is stark mad	If that's true, I know that the huntsman is crazy.
عالتەر واچو ئیتر مەبۆ بە خزمەتکارو من ساعبێ	or rather him who will no longer be my servant to morrow	I'm saying it won't be long before you leave me.
بەڵام دڵشەنە وازش چەنە ناردەبؽ، پسە واچی کوڕەکەش بەڕاسی گەرەکبؽ	but in her heart she had never given him up, as though, indeed, he had been her son.	But heart was so hard that it didn't take long for the baby to get used to.
دروسکەردەو تاقێ سەرو سەرەیمۆ پسە کەوانەو کڵێسای	making a vault above my head like the archway of a church.	I shook my head slightly.
ئا دڕندە کە وڵە لوتؽش زلؽ بؽنؽ بەردشۆ	the brute with the red nostrils had won.	And he threw away the leaf that he had picked so peevishly.
کەوتەبینا گرەوایێ ویرانکەریۆ هەس بە هەتیمی وؽم کەرینا جیهانێ فراوانەنە	I had already broken out into a desolate cry, and felt an orphan in the wide world.	The impact of this cataclysm is so high that it is impossible for us to deny that it is the universal desire.
پێشنیارێوە کە من غەڵەت بؽنا پەی پؽشنیار کەردەیش و ئاﮆ تەمام ڕاس بؽ کە ڕەفزش کەرد	a proposition which I was wrong to suggest and he quite right to refuse	the suggestion that I should be persuaded by him, and that he were quite at fault.
من مەترسیم سەرو ساختەکاریەکەی نیارە	I risked the fraud	I'm not the roof of the building.
خاڵێ ئارەزویێ ئازار بەخش بؽ	was a point of painful solicitude	a particularly painful spot
گرد هؽلانەو زەردەواڵەکا مارۆ پەشتەو گۆشاما	would bring the whole hornet's nest about our ears	I rolled around the circle of faces.
بە بزمارێوە دیوارەکۆ بەستشاوەو بە وریایۆ داشانە	he tied them to a nail in the wall, and carefully plaited them.	He bent the wall and stood there with great care.
تواناو یاوانەیش هەن جە پؽگە و خەمەکەیش	able to understand her position and her sorrow.	He has the power to think of his own happiness and happiness.
گەرەکما گۆشم جە قسؽ فؽرخوازەکەیم بۆ و یاووشەنە	I want to hear and understand my benefactor's words.	I wished you the confirmation of my delay.
دیسان کامیلیای چەرمەش ورگؽرت	she received a white camellia again	He took the load back to his waist.
پرسیارەش کەردەنە کە ئانا نانو نیمەڕۆیش چەنی وەرۆ؟	asked her whether she would honour him by lunching with him?	asked the major what did he not let go of?
پیاکەش نەوینا کە تؽپەڕ بی	had not seen the man pass.	she saw no man who was looking for thee.
کاتێ بەینو ئؽ کەندەڵانارە لوانؽ	but as I was making my way among these crags,	as he said these words with gloomy insistence.
کە امتیحانەکە وؽش تؽک مڵۆ	who will certainly ruin himself in experiments	that the exam would be valuable to you
هەسروەش قینیش چەنەش بؽ	her mother in law detested her	Besides, Horridge is a sensitive, premature person.
مدرا و تەماشەو دەورو بەرو وؽش کەرد	after stopping to look about her,	He looked out of it and looked around.
هەمان کاتەنە پەڵە سیاوەکەت نییا	in the meantime, your black spot ain't	but at the same time the black cloud disappeared.
تەرسا دیمەنێ وەشکەرۆ وەردەمو خەڵکینە	he was afraid of creating a scene in public.	the fear of being persuaded by people
پانویە توڕەبؽ کە خەڵک گرنگیش مڵۆپەنە بەڵام ئؽڵ گرنگیشا مەڵۆ پەنە	he was angry that people should go on being interested in him when he took no interest in them.	Besides, people don't care about it, but they don't care about it.
یەکەم چونکە حەزو تایبتیش ڕاش مەڵۆ پەنە بە هیچ شؽوێ جلو بەرگ کەرۆنە	first because his personal taste would not allow him to dress in any other way	'Cause he firstly realized that he wasn't willing to spend the night doing anything else.
هەرچن پەنەش خاستەر بؽ نەلۆ ئاگە	but though he would have rather not entered it	though it be far better to give him a relation of affection.
هەرچن من ئامانا پەی ئانەی یارمەتیت دەو ئەگەر تاوو	though I have come only to aid you if I can.	I'll help ya if ya want,
بە زەحمەت تاوؽ سەتڵەکؽ بەرز کەرۆوە	she could hardly lift the pail.	But he can barely lift the boat.
پەی چیشی شەرابش نەواردەنۆ؟	why did he not take wine?	why didn't you tell me that
ڕاشدا تا دەقێ تؽپەڕ بۆ	he allowed a minute to pass	he was finally allowed to bury her for a minute.
ئا پیا کە چاگە مەرزیابؽرە هەرمانەکؽشەنە دوور وزیاوە	that the man employed there was dismissed	This man who was forced to leave his place and resigned from his service.
من گؽل بؽناو کەس حەز مەکەرۆ پیایێ گؽل وینۆ	I was stupid and nobody likes to see a stupid guy wise up.	I'm not afraid of being seen by anyone.
واتش کە سەوای بڕیارەکەش ئاگادارش کەرۆوە	he said that tomorrow he would let her know his decision.	said he would warn her of his decision tomorrow.
