source	reference	translation
سە تۊەنی لێرە دۊرەو بکەفی و تەنیام بیلی.	so you can get the hell away from here and leave me alone.	So you can get away from here and leave me alone.
ئەمانێگ کەس نەوێریا دەسوەردان بکەێ.	but nobody dared to interfere.	But no one dared to touch him.
یا دیا لە سەرێ.	or knocked on the head	Or maybe he's out of his reach.
لەورە تا نزیکەیل شەو مەن.	there he remained till nearly nightfall	where he stayed until about the morning.
چمانێ سەردەمانێگ یەێ وراز گەورای کوچگین بۊە.	as though it had once been a large stone pigpen	It's like a little cold.
ئەوە ئڕا ئەو وەژان و قورس بۊ.	that was painful and difficult for him.	It was too heavy for him.
بووەخشی لە تەخت خەو کیشامەدەو دەیشت.	I'm sorry I've dragged you out of bed.	I'm sorry I took you out of bed.
کات ئەوە هاتێیە بەیدەو لا.	it's time for you to step aside.	it's time to leave.
هە ئەو جوورە گ نەتۊەنسم ئەنجام بەم.	as I could not possibly have done	Just like I couldn't do.
گومان نێرم گ ڕەسیە ئاخر تراژیک ئەو.	I have no doubt that it led to his tragic end.	I don't think he's reached the pinnacle of tragedy.
کاتێ گ سیخەگە لە ئان هاتن دزەیل ئەڵگرت	when he got the poker in case of burglars	When the Sikhs refused to come back as the thieves.
فەرمان ئەسبەیل سوور دا، خزمەتکارەگەم.	ordered the sorrel nag, my fellow servant	He ordered the red horses, my servant.
ئەوان قەت لە یەێ سڵام و کێخوەشی فەرمی فرەتر نەچۊن.	that they had never gone further than formal greetings	They've never received more than a formal greeting.
ئەمانێگ پێچەگان لە شوون خوەیان بۊن.	but the bolts were in place.	But the twists were in place.
خوەشاڵم کە ئەو سەر وەخت هاتەو جی.	I'm glad she got back in time.	I'm glad he's here in time.
ئەمانێگ گشت تاوانەگە گرمەو مل خوەم.	but I take all the blame upon myself	But I'll take the blame on myself.
وە خێرایی نووڕیە دۊرەو.	looked quickly away.	He quickly looked away.
دارسانەگە ئێرنگە لە جی ڕەش، خوڵەمژی بۊ.	the forest was gray now instead of black.	The forest was now clear and clear instead of a black cloud.
کە تەمەڵمان کرد.	which disposed us to sloth	that tempted us.
کە ئێ نەهەنگە ئێقرە کردۊدە مایەی ڕخ سروشتی.	that so much invested the whale with natural terror	That the whale made him so frightened of nature.
ئڕا ڕاکردن لە دەسێ، بڕیار دا لە وڵات نەوسێ.	in order to escape from her, he determined to quit the country	He decided not to leave the country because he lost his hand.
هۊرشەی ئەو هیچ قینێ لە دووخ خوەێ نێیاشت.	her mind had no distaste for her own set	he had no hatred for himself.
پابەن بۊن کاڵەو بۊ.	the obligation faded.	They were bound to the cattle.
هیچکات نەیمە وا لێوا بووەشیەێ.	I never see the wind blow so.	I've never seen it tied up like this before.
ئەمانێگ شازادەی پیر قسەگانێ بڕی.	but the old prince interrupted him.	But the old prince stopped speaking.
وە بوون یەێ ڕفت کاولکەرێ بۊە تێکشکیان.	turned into a rout because of a devastating downpour.	It was shattered by a fistfight.
ئەڕای کڵاس مەدرەسەی بانان ڕێکێخست.	arranged it for the future schoolroom.	It was arranged for the next school class.
م یەێ مەلام و وەی مدووە تواێ لە سەرووی گومانەو بووم.	I am a priest and therefore I ought to be above suspicion	I'm a criminal, and that's why I have to be suspicious.
هێمان لە بان پلیکانەگان، شەش گام لەو خوارتر ئەڵاژیایە.	still lying on the staircase six steps below him.	He was still on the stairs, six feet down.
سێ خولەک سەیر کردارەگان ئەسبەگە کرد.	watched the horse's action for the space of three minutes	He examined the horse's behavior for three minutes.
ئەمانێگ م فکر کردیام خەم چشتێگە گ ئیوە هەرچۊنێگ بوو هەست وە پێ کەین.	but I thought grief was something you felt anyway.	But I thought the grief was something you could feel at any moment.
لە پلیکانەگان چیەو بان وە دەرێگ لە ناو یەێ ئەیوان.	went up the staircase to a door in a corridor.	He climbed up the stairs to the entrance of the yard.
هەرچەن وەی سەرکەفتنێگ بۊچگ ئەڕای ژانەگانێ.	though with but small success for their pains.	Although it's a small victory for women.
ئەمانێگ ناوجیکەرێ کل کرد تا کار جیابۊنیان بخەێ لە یەک.	but sent an intermediary to arrange the terms of the separation	But he instructed the manager to put the separation work together.
ئەڕای یە گ ئەوسا قەت لێوا پێویستێگ وە پەلە نێیاشتم.	for I have never had such need of haste before.	Because I never needed to hurry like that before.
وە فەرمان شۊەگەی، ئەو هیشتە جیەو.	at the orders her husband left her	By her husband's command, she left.
وە جگێ حەزەو براورد دەور وەرم بگر لە میلکانێ گ لە ناوێ بۊم.	look around me with some interest on the strange land that I was in.	Instead of wishing to surround me, I was surrounded by the property I owned.
وە پشتەو، لە بان کوومەی بەردەگان ئەڵاژیا.	lay down on his back on the heap of stones.	It was lying on the back of the gates.
قەت بڕیار نەۊ جارێ تر بۊنمەێ.	I was never supposed to see him again!	I never meant to see her again.
چمانێ ناچار بۊن بیل ئەو، ئەوە بۊشێ.	as if they were forced to let him say it.	As if he had to tell her.
وەی مدووە پەلە کردم وەرەو لای ئیوە.	that is why I hastened to you.	That's why I hurried to you.
نیەتوام دی لەبارەی قسە بکەم.	I don't wanta talk about it no more,	I don't want to talk about it anymore.
لێواسە گ گشت ئاست پەسداری دابەزیاس.	that's how it is the whole level of husbandry has fallen.	That's how all the levels of acceptance came together.
تواێ ئاگاداردان بکەم لێ وتاقە گەوراترە.	I should warn youit's bigger than this room.	I have to warn you that this is a bigger room.
ئەڕای خوەی و مناڵەگان پزشکێ دامەزران.	for herself and the children she employed a physician.	They appointed a doctor for themselves and their children.
تا ئەورە گ ئەو بان دەسێ هات تەقەلا کرد تا شوون میز دەسەڵاتدارەیل ڕێکوپێک بیلێ.	she did everything possible to keep the places at the table of honor in order	As far as he was in his hand, he tried to arrange for the tables of the authorities.
پاداشتێک ئەڕای ت ئەڕای داڵگێ.	a recompense to you for his mother!	a reward for your mother.
ئەو شەو چێیە خوار.	he went down that night.	He went down that night.
نەقیزەی ئەسبەگەی دا و وەر نا وەرەو ناو ڕووبارەگە.	spurred his horse and galloped into the river.	He grabbed his horse and walked into the river.
هێمان خەریک چڕین چریکەی بۊچگ خوەمم.	I still humming my little tune.	I'm still making a little of my own.
یەخەگان لە بان سەرێ	ice cubes on her head	There were scratches on his head.
ئەو لەوە ئڕا دراوردن وێنەی کوڕەگەی کەڵک وەرگرت.	she used it to push out her son's photograph.	He used it to paint the picture of his son.
خەیاڵ مرافەیێگ وەل منا کردۊد!	you reckoned on a bickering!	It was like he was arguing with me.
لە ڕۊ خاسیەو تواێ وتاق بۊچگێ بەنە پیم.	I should be given a small room as a favor	I should be provided a small room in the best of times.
لە فیشەک یا چەقوو	than either a bullet or a knife.	From a bullet or a knife.
کاتێ یەکم تام چێشید.	once you've had that first taste	What will you eat on the first occasion?
یا هەوڵ بێیە یەێ سات یا فرەتر بخەفی.	or trying to snatch an hour or so of sleep	Either try to sleep for an hour or longer.
درس چۊ چشتێ گ هۊچ ڕۊ نێیاۊد.	just as if nothing had happened.	It's like nothing happened.
ئێقرە تەقەلا و ئەڵدڕین پووس و دڵنگ.	tearing both skin and clothes to some extent in the effort.	It's so hard to change skin and skin and make-up.
چارەنۊسم یەسە گ تمام ڕووژەگانم گیانم بدراێ و ئازار بکیشم.	I shall have to toil and moil all my days	It's my destiny to suffer and suffer all the days of my life.
یە دەس پیاگێگە کە دەس کردیەسە زنێی تازەیێگ و وەرجە یە گ باێدەو مرێ.	it's the hand of a man that's started in on a new life, and'll die before he'll go back.	It's the hand of a man who has begun a new life before he dies.
وە شێوازێ جدی تەقەلا کرد نواێ خواردن هەر لاشەیێگ بگرێ.	as earnestly tried to prevent any body's eating it.	In a serious way, he tried not to eat any of the flesh.
تا وەختێ چەرمگی چەوەیلیان نەۊنم، وە ڕاس کێشەی نێرم.	I'm not really in trouble until I see the whites of their eyes.	I don't think I'll be in trouble until I see the whiteness of their eyes.
چاوەڕوانی نەکردم کە خوەم بووم.	I hadn't expected to be myself.	I didn't expect to be myself.
ئڕا یە گ ئەو تەنیا هەشت ساڵان بۊ.	for, although she was only eight years old	Because he was only eight.
هەردگیان نەتۊەنسن یەکم بوون، چونکە پلیکانەگە هەر جارێ تەنیا یەێ پیاگ وەرگرتیا.	both of them could not be first, for the ladder would but admit one man at a time.	They both couldn't get to the first because they only took one man at a time.
هۊچ لەورە نەۊ جگە لە سقان.	naught was there but bones.	There was nothing there but bones.
وە داماویەو نووڕمە دەور وەر میزەگە.	I look helplessly around the table.	I looked around the table.
تەنانەت ئەو ماوە گ دیل کریاس.	not even the length of time he had been imprisoned	Even when it's too late.
وەرەو ماڵ کیشانێ.	dragged him to the house.	dragged it home.
ت بۊدە یەکم کەسێ گ بزانێ.	you'll be the first to know.	You'll be the first to know.
وتمە پید م هیچ بانگخوازێ نیم.	I told you I ain't no preacher	I told you I'm not a candidate.
مینیا لە کلگ ناوێنیەگەم دریژ تر بوو.	seemed to be somewhat longer than my middle finger.	It looked like it was longer than my middle finger.
ئڕا یە گ ئمێدوارە بووەخشنەێ.	because he hopes to be forgiven	for I hope you will forgive him.
وە بێ باوەڕەیەو سەرم لەقانم.	I shook my head in disbelief.	I shook my head incredulously.
م هێمان فکر کەم گ ت ئەو شەوە قین کردۊد و قەت لە خوەما نیەۊنم ت بووەخشم.	I still think you were hateful that night and I never expect to forgive you.	I still think you hated me that night, and I never saw myself forgive you.
هۊر ئەنجامدان بازی وشەیل کرد.	he missed doing the crossword.	He thought it was a play on words.
هە لەورە نەنێ قەور.	they'll bury him right there.	He will not be buried there.
ئەمانێگ شەکەرەگە لە هۊرێیەو چۊد.	but he had forgotten the sugar.	But the sugar was gone.
داڵغە بردۊدە ناو چشتەیل ترەو.	was deep in thoughts of something else	had taken the mother into other things.
کڵاوە دانا و نیشت.	put on the hat and sat down.	He put on his hat and sat down.
ئەۊ ئۆکسیژن نیاز داشت.	he needed oxygen	he needed oxycrat.
نە وە خەرج کردن وە مەیل خوەێ.	not by spending as he pleases	not at his own expense.
پارەکە هەو کاتە کڵاوەێ ناۊگە بان سەر.	when he'd placed the hat on his head a year before	The money had been on his hat at the time.
بووگ وەرجە چگنێ ئەۊ لەیرە وەلیا هاوسەرگیری بکەێد؟	may even be about to marry her before he leaves here?	would she marry her before she came here?
کەس نیەتۊەنێ نواێ بگرێ.	nobody seems to be able to stop her	No one can stop it.
کە تمام مانای یەێ گۆرانی لە ناو وشەگانێ شاریاسەو.	that the whole meaning of a song lies in the words	that the whole meaning of a song is contained in the words.
خەریکۊ لە ژێر قورسایی ناڕەزامەندیێگ بڕووخێ کە پێشتر نەزانسۊ.	almost crumpling beneath the weight of a disapproval she had never known before.	He was on the point of breaking under the weight of dissatisfaction he had never known before.
لە زنێما ئێقرە خوەشاڵ نەۊمە.	I've never been so happy in all my life	I've never been so happy in my life.
وە تەنیا نەچیدە مرافە وەلیانا.	don't you go fighting them alone.	He didn't go to the front alone.
باڵەیل خوەش تاش لۊەتێ	her beautifully moulded arms bare	He's got his hands full.
ئە دروو بۊشیدە پیم، تواێ ئەڵپەڕگەی خاسێگ بکەید.	if you are telling me a lie, I'll lead you a pretty dance.	tell me the lie, you ought to make a good ring.
ئاخرەیل شەوێ بۊ.	his end was night.	It was the end of the night.
بوودە مدووێ یە گ دڵێ بتەپێ.	making her heart jump.	It caused her to have a heart attack.
ئەۊ دی وەو جوور ئایەمێ متمانە نیەکەێگ.	he would never trust a man like that again.	He no longer trusted her as a human being.
کە چۊ ڕەخت خەو وە کاغەز پووشیاۊد.	which was, like all the rest, covered with papers.	It was covered like a sheet of paper.
چمان یەکێ دێرێ تیەێ.	I think I hear some one coming.	It's like he's got one.
وە تۊلەکی گرتنەێ.	they took it as a joke.	He picked it up with a fistfight.
پیرتر لەوەمە دروو بۊشمە خوەم و ناوێ بنەم شەرەف.	I'm five years too old to lie to myself and call it honor.	I'm older than I'm old enough to know my name.
تواێ م دویس هزار دلار نەزر داشتووم.	I must be holding two hundred thousand dollars in bets.	I ought not to have twenty thousand dollars left.
ئڕام لە خوەیشگ ڕاسگانی ئەزیز ترەکە.	dearer to me than any blood sister could ever be.	For me, it's the true nature of love.
سینی وەسیلەیل کەوشسازی و کارەیل تمام کۊەنەێ، گشتێیان چۊ جارانۊن.	his tray of shoemaking tools, and his old unfinished work, were all as usual.	The breastplate tools and the finished work were all the same.
م دز نیم بەڵام دزەگەم کوشم.	I am not a thief, but I'll murder my thief.	I'm not a thief, I'm a murderer.
وە دەنگ نزمێ وەلێیا وەت.	he addressed to him in a gentle voice	He said to her in a low, low tone.
بێ گومان کار گەنێ کردمە.	I must have done something wrong.	I have done something wrong, no doubt.
ئرمس خوەشی ڕشانن	shedding such tears of heartfelt joy	tears in joy.
لە دۊایا هاتێ زەڕەی فێشتریش بوو.	then the attraction may be the greater.	that there may be more money in the future.
بێ هۊچ هەڵەی لە تێ.	without any mistakes in it!	There's nothing wrong with that.
سەرەتا گومان یە بۊ ئەی مانکەن سیە مناڵ ڕاسگانیێگە ک هەوجوورە هێوەت بۊە.	at first I al most thought that this black manikin was a real baby preserved in some similar manner.	At first, he thought it was a real baby, and it was like that.
ئمجا دۊەتەگە چییە ناو ئاوەکە تا عەرەق گیانی بشوورێ	so she went into the water to wash off the sweat.	Then she went into the water to wash her sweat.
وە ماشین ڕەسانەێ ماڵ	drove her home.	He took her home by car.
من فرە خوەشاڵم	I'm very glad.	I'm very happy.
من ئەوە فرە وە خاسی زانم	I know that well!	I know that very well.
ئمجا دو دۊەت جوان	then the two young girls	then two young girls
وە گشتی من فرە خوەشمە مناڵ تیەێدن	but I am always fond of children.	I'm generally very fond of the baby.
هەڵسا و وە تۊڕەیی وە وەرانوەرمان وسیا پاوە	stood, livid and trembling, before us.	He got up and stood in front of us.
لە سەرەوبانیەگە چێیە بان و نوقمێیەو دا	went up the hill and out of sight.	He climbed up from the top of the cliff and drowned her.
هەریە ک ئەو وە ساق و سەڵامەت لەێرە دۊرەو بی وەپید ئۊشم	even as the hairs on my arms began to shrivel.	I'll tell you when he's out of town, healthy and healthy.
دەس خوەێ نادە بان تێوڵێ	he put his hand up to his forehead.	He put his hand on his forehead.
یەی دەسم بەرزەو کردم تا خواهش کردنێ کووتایی باێد	I raised one hand to halt his apology.	I raised one hand to beg him to stop.
یەکێ دو هناس قۊل و درێژ هەڵکێشا	gave a long gasp or two	They held one or two deep breaths together.
مەنزوورم یە نیە ک لە ئەو پیایەیلەمە ک ژن ئێهمال بکەێدن	I don't set up to be one of those men that don't care about women.	I'm not the kind of man who desires women.
لێوا زانستم ک گاهەس گرنگ بوود	I thought it might be important.	That's how I knew it was important.
دڵنیا نەۊم تو بۊد	I wasn't sure it was you.	I wasn't sure it was you.
تا بڕەسنە دەسم فرووشیانە.	I can sell them fast as I get them.	I'll sell my hands until it's too late.
هەر وە ناکاوە هار و هاژ بییە	maddened by a sudden attack of rabies	Suddenly he woke up.
دو دەس نا سینەوە	crossing her hands upon her bosom	He put his hands on his chest.
هەست وە قردگێ زاڵ ئەوبۊن	feeling a little overcome.	The feeling of being overwhelmed.
لێواسە گ م کردمەسەێ ڕەوت کردەوەی خوەم.	which is such that I have made it my law of action.	It's the way I've denied it.
بایەقوشێگ وە نۆتەیل خەمبارێ وڵام دا.	an owl answered with his sepulchral note.	He answered in mourning.
کە وە ئەدەب فراوانێگەو لە لێ پێشوازی کرد.	who received him with great civility.	He welcomed her with the utmost courtesy.
هەرچەن وە گشت هازیەو کیشایەێ.	though he pulled with all his might	Although he did it with all his strength.
وە یەێ کۆت ڕەش لووچدارێگ کە دکمەگانێ لە ژێر ڕیشە قاوەیی پیەنەگەێ بەسۊدن، وە ڕێزەو هاتە ناو.	had entered solemnly, in a black creased coat buttoned up under his spreading brown beard.	She came in with a black dress with her twigs wrapped around her husband's brown hair.
چ بەدبەختی فامنەکردنیێگ.	what incomprehensible misfortune	What an unfortunate misunderstanding!
سەرەتا وە یەێ دەس گرتەێ، ئمجا وە دو دەس.	he took it first in one, them in both his own.	He held her first hand and then both hands.
م جۊلیامەو تا دۊا تەقەلا بکەم ئەڕا لەنوو وەدەسهاوردن دووسی ئەو.	I was moved to make a last attempt to regain his friendship.	I moved to make a concerted effort to regain his friendship.
ئەڕا یە گ ئەو تا ئێرنگە قەت نەۊەسە خاوەن چشتێ گ ئەڕای خوسە بخوەێ.	for until now she had never owned anything worth grieving for.	Because he's never had a bite to eat.
ئەو نیەتۊەنێ ئەو شەوە وەلیا بچوودە سەر ڕێکەفت، ئەڕا نموونە ڕێکەفتێ گ یەک یا دو ڕووژ پێش دیار کردۊ.	he would not be able to keep an engagement with her that night, for instance, that he had made a day or two before.	He couldn't get back to the date with her that night, like the date he made a day or two ago.
لە کاتێ گ بێدەنگی پڕ لە ژانێ لە دادگا حکومەت کردیا.	while a painful silence reigned in the court room.	while the painful silence of the court reigned.
ئێرنگە دەمارەگانێ ترسناک چۊچیاۊدە یەکا.	his nerves were terribly overstrained by now.	Now his nerves were mixed together.
وەل داڵگێیا لە کلیسا بۊ، و لەناکاو تۊش ناڕەحەتیێگ هات، وە بوون دووخە سەرنجڕاکێشەگەی، نەتۊەنس بووسێدە سەر پا.	was at church with her mother, and suddenly overcome by indisposition, arising from her interesting condition, she could not remain standing,	It was with his mother in church that he suddenly felt uncomfortable because of his interesting situation, and he couldn't stand it.
جیا لێ چشتەیلە فرە ڕخدارە، لێرە ئێ وەخت شەوە وەل جادووگەرەیل و جنەیلە.	besides this kind of thing's too awful, here this time of night with witches and ghosts	Besides the terrible things, it's here at this hour of the night with witches and witches and ghosts.
سات یەک شەو، هاتێ دەنگ خەنگ گەورای شنەفتۊد.	at one o'clock in the morning, possibly, she heard a loud burst of laughter	at one o'clock in the morning he may have heard a loud bang.
لە ڕووژ سزادانێ، کە داڵگێ، هە ئەوە ئەڕای ڕاپۆرت بکەێ.	on his day of sentence that she, his mother, would report the samefor him.	On the day of his death, his mother will report to him.
یا خاسترە بۊشم لە سووەو دی خزمەتکار م نیە.	or rather him who will no longer be my servant to morrow	Or I'd better say he's not my servant tomorrow.
درس کردن تاقێ لە بان سەرم چۊ تاق کلیسا.	making a vault above my head like the archway of a church.	fixing one on my head turned it into a church.
دڕندەی وە دفناک سوور بردۊدەو.	the brute with the red nostrils had won.	The monster was captured in a red trench.
پێشتر کەفتۊمە گریان داماویێگ، و هەست وە یەتیم بۊن لە ناو ئێ دنیای گەورا کردم.	I had already broken out into a desolate cry, and felt an orphan in the wide world.	I've been crying before, and I feel like I'm in this big world.
پێشنیارێ کە هەڵە کردم ئاراستەی کردم و ئەویش تمام حەق وە پێ بۊ ڕەدێ بکەێ.	a proposition which I was wrong to suggest and he quite right to refuse	I made a wrongful offer to him, and he refused it.
ڕیسک گوناوگەڕیێ کردم.	I risked the fraud	I've taken the risk of committing a wrong action.
خاڵ نگەرانی پڕ لە ژانێ بۊ.	was a point of painful solicitude	It was a painful point of anxiety.
بەسیانە بزمارێ لە قێ دیوار، و وە وریاییەو پێچانێ.	he tied them to a nail in the wall, and carefully plaited them.	fasten it against the wall, and fasten it with care.
توانای فام کردن بارودۆخ و خەم ئەو.	able to understand her position and her sorrow.	the ability to understand his situation and distress.
توام قسەیل خێرخوازانەی خوەم بژنەفم و بڕەسمەو.	I want to hear and understand my benefactor's words.	I want to choose my favourite words and get it.
پرسیار وە لێ کرد کە ئایا شانازی بەخشێدە پێ نان نیمەروو وەلیا بخوەێ؟	asked her whether she would honour him by lunching with him?	He asked him if he had the honor of eating with him for lunch.
ڕەد بۊن پیاگ نەۊد.	had not seen the man pass.	There was no rejection of the man.
ئەمانێگ کاتێ لە ناوێن ئێ تاشەیلە ڕێ کردیام.	but as I was making my way among these crags,	But when I walked through the rocks,
کە وە دڵنیاییەو خوەێ لە تاقیکردنەوەگان بە ناو بەێ.	who will certainly ruin himself in experiments	It's definitely out of the question.
خەسۊرەگەێ بەدێ لە لێ هات.	her mother in law detested her	But he didn't want to lose it.
دۊای وسان، براورد ئێ لا ئەو لای گرت.	after stopping to look about her,	And when they had finished their work, they took him to the other side.
تازە، خاڵە سیەگەد هە وە هۊچ نیەو.	in the meantime, your black spot ain't	It's just that your black spot wasn't at all.
ڕخێ چیا لە وەر چەو مەردم دینەنێگ ڕێک بخەێ.	he was afraid of creating a scene in public.	He was afraid of adjusting his appearance in the eyes of the people.
لە یە گ مەردم بایە دووسێ داشتوون توڕەۊ مادامێ گ ئەو هە خوەش ئەو ڕۊ ئەوان نێیاشت.	he was angry that people should go on being interested in him when he took no interest in them.	that people ought to love her, madame, for she didn't have the pleasure of doing so.
یەکم وەی مدووە گ سەلیقەی تاکەکەسی ڕێگە نێیا پێ دڵنگ ترێ بکەێدە وەر.	first because his personal taste would not allow him to dress in any other way	The first is that his private jacket is not allowed to wear other clothes.
ئەمانێگ هەرچەن پێخوەشۊ نەچوودە تێ.	but though he would have rather not entered it	But he didn't really want to go there.
هەرچەن م تەنیا ئەڕای یە هاتمە گ ئەگەر تۊەنسم بامە مەیەتد.	though I have come only to aid you if I can.	Although I only came here to help you if I could.
وە سەختی تۊەنس سەتڵەگە هێز بەێ.	she could hardly lift the pail.	It's hard to keep the bucket.
ئەڕا چە شراو نەخوارد؟	why did he not take wine?	Why didn't he have a glass of wine?
هیشت یەێ خولەک بچوود.	he allowed a minute to pass	Leave it alone for a minute.
کە پیاگێ گ لەورە کار کردیا کەفتنە لێ.	that the man employed there was dismissed	that the man who had worked there had fallen.
م ئەومەڕەسۊم و هیچ کە دووس نێرێ ئایەم ئەومەڕەس وە ژیری بۊنێ.	I was stupid and nobody likes to see a stupid guy wise up.	I was born yesterday, and no one wants to be born today.
ئەو وت کە خەوەردارێ کەێ لە بڕیارەگەێ.	he said that tomorrow he would let her know his decision.	He said he would inform her of his decision.
ڕێک لەو کاتژمێرە گ شەو پێش ناوێ ناۊد.	precisely at the hour named the night before	Just the time he called her the night before.
لە وتاق باڵە وەرەو وتاق چاوەڕوانی و تەبەقەی خوار وەرەو هسار.	through the ballroom to the anteroom and downstairs into the yard.	He went from the top of the wing to the waiting room on the ground floor.
ئێرنگە ت فرەتر منیدە ئەو.	you're much more her now	You're more like me now.
یە گ گوماناوی بۊ کە هە چڕینەگانیان شنەفتۊد.	that it was doubtful whether she had even heard their calls.	that it was suspicious that he had heard their cry.
نیەزانم دی لە کی بپرسم.	I don't know who else to ask.	I don't know who to ask anymore.
ئێرنگە کاغەزەگە دا وەو دۊەتە.	he now passed the paper over to her.	Now he gave the paper to the girl.
سە قەتار ئیمە کل کریا ئێرە.	so our train was sent here.	That's why our train was sent here.
هۊردەو بۊم لە ئەو ژێر چەو گرتنێ.	I examined her carefully.	I thought I was watching him.
مەگەر یە گ ئەو بابەتە خاس بزانێ.	unless he knows that subject well.	Unless he's really good at it.
ئەمانێ یە چ گرنگیێ داشت؟	but what did that matter?	But what's the matter?
ئمڕوو شەوەکی ئەو وەل ژن جوان ترێگا کل کردمەو دەیشت.	I sent her out this morning with the other young woman	I walked out with another young woman this morning.
بەڵام فکر نەکەی م ئێ نهێنیەیل وێڵ تنە شارمەو.	but you needn't imagine I shall keep your ridiculous secrets.	But I don't think I'll hide these secrets from you.
ناوزگ دراتن وە بوون خەنگ لە بن دڵەو	bursting into a hearty laugh	It's a pain that comes to the bottom of the heart.
مەگەر یە گ بتواێ سەرنج بێیەنە پێ.	unless he wanted to be noticed.	Unless it's worth paying attention to.
لە ماڵەگەی خوەێ گوم بۊ.	he disappeared into his house	He disappeared at his house.
ئەۊ نامە ناو قەڵبم.	I kept her in my heart	I put that letter in my heart.
بێ پەلە دووس یەکتر داشتن چۊ ئەویندارەیل ئەوسا.	loving each other like unhurried old sweethearts	They immediately fell in love with each other like the old days.
ئەۊ زۊ بوودە چشتێ گ هەر کاممان فرەتر ڕخمان لە لێ چوو.	he will immediately become whatever each of us most fears.	It quickly became something we all feared the most.
سە دەور وەرێ گەردی.	so he searched around	So he surrounded her.
لەنوو ئەڵگەردیەێدە ناو ئاژەڵەیل.	will go back into animals again.	Turn it back to the animals.
خوەد ئڕا هەر ڕۊداو لەناکاوێ ئامادە بکە.	prepare yourself for every emergency.	Prepare yourself for any unexpected event.
وەختێ گ ئەۊ دەێدە لید تا بمری؟	when he is striking you dead?	When he gave you the key to death.
