source	reference	translation
گووشە میاێ ئەر دەنگ شوونە پا زەمان	listening to the echoing footsteps of years.	He listened to the sound of footsteps.
م فەقەت مەێ ئێ ژەنە بۊنم	I must see the lady.	I don't want to see this woman.
ئەێ تونێرە ئاێم دەردبهوەرێکە	he struck you as being pretty handy.	It's like he's in pain.
ئەمانێ سووسک ئەێ دەڕەس ئەو دۊر بی	but it was safe out of his reach.	But he was out of his reach.
گشت ئاوەخت و ئارزووەلم دریاوە ڤارا	I have lost all my illusions.	I've given up all my time and all my dreams.
ساێلەوان یا مردۊن یا هەیواوین	all of them silent now, their owners dead or fled.	They're either dead or gone.
ڤە زۊیی ئێ توڕەکونا گوجەرە، ڤە شێڤە ڕێ ئەڕا ڕەدبین گورج بییەور	it soon stood wide open also.	Soon the furnace broke off and made way for a vague rejection.
ڤە یەێ قەتئییەت ناهەڵمانە و دڵسەرداکەرێ فەمیم گ یە دوماێن ساڵ منە	I knew with sudden, chilling certainty that this was my last year.	I realized, in an unexpected and disturbing tone, that this was my second year.
سە دەم وژمە بەسریا هیشت	I kept my mouth shut.	so I shut my mouth shut.
ئیمە جارێ هایمن ئەر ئە جاێ گ هووسیاویمن	we're still where we were.	We're back where we were once.
دەرجا زانستم گ ئێ کلیلە هن کوو بی	I knew immediately what this key was to	I immediately knew where the key was.
سە تو مەتۏنین سەر ڕێ وژت بگرین و من ڤە تەنیا بیلین	so you can get the hell away from here and leave me alone.	So you can go your way and leave me alone.
ئەمانێ کەسێ زەڵە دخاڵەت ڤە کارەێرە نیاشتێ	but nobody dared to interfere.	But no one was afraid to interfere.
یا یە گ ناخودا سەرە مەشکنتێ	or knocked on the head	Or that the captain hit you in the head.
ئەو تا نزیکەل ئێوارە ئەر ورە مەن	there he remained till nearly nightfall	He stayed there until the end of the evening.
گ ساخمان ئەسڵییە ئەوە، یەێ ڕووژێ لانەهۊ کوچکێنێ بی	as though it had once been a large stone pigpen	It was a small day.
یە کار سەخت و پڕ ژانێ بی	that was painful and difficult for him.	It was painful and painful.
داخم ئەڕا یە ئەێ توو جاکەت ئاوردینمەێرە	I'm sorry I've dragged you out of bed.	I'm sorry I brought you that jacket.
گ ڤەخت ڕەسییەسێ تو کنارەگیری بکەین	it's time for you to step aside.	When it's time to get rid of you.
ڤە هۊچ شێوەێ ئمکانم ئەڕان نیاشتێ	as I could not possibly have done	I couldn't bear it at all.
شەک نەێرم بیتێیە بائس ئە مردن ژەڵاوێنە	I have no doubt that it led to his tragic end.	There's no doubt that this sudden death is causing serious injury.
هەنێگ ڤە خێاڵ یە گ دوز هەتێیە و سێخ شوومینە بردێیەسێ	when he got the poker in case of burglars	When he came down from the shadow of the shadow of death.
ڤە ئەسپ کرند یانێ خزمەتکار هامکار من دەستوور داێ	ordered the sorrel nag, my fellow servant	He ordered a horse to my servant's house.
ئەڵڤەتە تەنیا یەێ سڵامەلەیک ڕەسمی	that they had never gone further than formal greetings	Of course, it's just an official greeting.
گستێ بچوو ئەو نام دیتێ دەرە ئەێ ناما بەسیایە	but the bolts were in place.	He asked for permission to go and see that the letter was sealed.
م خوەشاڵم گ ئەو ڤە مەوقە هەتێیەسا	I'm glad she got back in time.	I'm glad he's here.
ئەمانێ ڤە گومانم گونا ئێ هەمکە بەدبەختییە ها مل منەێرە	but I take all the blame upon myself	But I think I'm responsible for all this bad luck.
دەرجا چەم ئەژ ئەو هێز داێ	looked quickly away.	He held his eyes off her.
جەنگەڵ ئیسکەتە ئەژ ڕەنگ سێ بییەسە ڕەنگ بۊلی	the forest was gray now instead of black.	The jungle was turned into a rainbow.
ئێ کارە ئیمە ڤادارە تەمەڵییە مەکێیا	which disposed us to sloth	That's enough for us.
گ ئێ ڤاڵە، تا ئێ ئەندازە کردۊتێیە ماێە ترس و ناسا تەبیعی	that so much invested the whale with natural terror	that the saying had so impatiently awakened the fear and familiarity of nature.
ئەڕا یە گ دی دتەکە نەونێ، شوونە تەسمیم گرتێ ئەژ ڤەتەن بچووئەڕیا	in order to escape from her, he determined to quit the country	Because she didn't see the girl anymore, she decided to shorten it.
هۊچ ئەژ دووخ وژ ناڕازی نەوی	her mind had no distaste for her own set	But he wasn't happy with his situation.
تەعەهود وژ ئەێ ڤیرا بردێ	the obligation faded.	He forgot his promise.
ڤاێژ ئەمان نیاێ و زەمین و زەمان ڕشانێ ئەێ یەک	I never see the wind blow so.	It's not easy, and the earth and time are in harmony.
ئەمانێ شازادە ئەژ ئەو کەتەو نووا	but the old prince interrupted him.	But the princess refused.
ڤە سانگە ڕەگبار تون و ناهەڵمانێکا پشکیا	turned into a rout because of a devastating downpour.	It's broken up with a lot of hard, hard stuff.
ورەلە ئەڕا یە بانان بووە کڵاس دەرس ئیمە ڕێکم ئاوردئرا	arranged it for the future schoolroom.	I arranged for the school to come up next to us.
م کشیشم ڤە مەی ئەژ هەر سووئزەنێ دۊر بوم	I am a priest and therefore I ought to be above suspicion	I'm a priest, and I'm not going anywhere.
هالی شەش پلە ڤەگەرد «هەری» نامتاقان بی	still lying on the staircase six steps below him.	It was still six stories high.
س دەقە تەمام چەم دۊرانێیەر هرەکەت ئەسپە	watched the horse's action for the space of three minutes	I've been looking for a horse for a minute.
ئەمانێ فکرم کرد خەم و خوسە چێکە گ ڤە هەر هاڵ ماوە تۊش ئاێما	but I thought grief was something you felt anyway.	But I thought it was a pity that I had suffered at any moment.
ئەژ نەرداون چێیەو بان تا ڤە نام ڕاڕەوەئەێرە دەسی ئەو دەرێ	went up the staircase to a door in a corridor.	He climbed up from the top of the hill to the bottom of the corridor.
هەر چەن ئێ هەمکە زەمەتە پاداش شایستەی نەدریاتێیە بێن	though with but small success for their pains.	Although all this time, they didn't deserve reward.
دەر نەتیجە ڤەکیلێ کردێیە ڤاستە تا جییایی ئەو ئەژ ئەو ڕێکرا بارێ	but sent an intermediary to arrange the terms of the separation	He advised the secretary to arrange his departure.
چۊن زۊتر هەرگس ئێ هەمکە نیازە هەلاکردنم نیاشت	for I have never had such need of haste before.	Because I didn't need all this early on.
ئەژ دەسوورێ گ شۊیەێ دا ئە بێن	at the orders her husband left her	From the hand that gave it to her.
کەتۊمێ نام زەمین ئڵاجەوی، ئێ ڕۊ ڤێرژی و سرەژە پایمەر دەور ڤەر وژم	look around me with some interest on the strange land that I was in.	I fell into a pit of unexplained grief, and the grief and anguish surrounded me.
ڤە پشتا ئەر بان تەتێ کوچکە ڕاجە بی‌ئرا	lay down on his back on the heap of stones.	He walked down the street with his back towards it.
قرار نەوی دوگلە ئەو بونم	I was never supposed to see him again!	I didn't have to see him twice.
بگر ناچار بین، بیلن ئەو قسە بکەێ	as if they were forced to let him say it.	They were forced to let him speak.
یەسە گ م دەویمەڕا ماڵ هامە	that is why I hastened to you.	It's like I'm going back to my homeland.
نمەێم دی دەربارە ئێ مەوزووە گەپ بەم	I don't wanta talk about it no more,	I don't want to talk about it anymore.
مەێ هوشدارتە بێن دەم ئەژ ئێ ئووتاقیژە قەوینترە	I should warn youit's bigger than this room.	If you're in the middle of the room, it's worse than this.
ئەڕا وژ و ئایللەی دوکتوڕێ گرتۊتێ	for herself and the children she employed a physician.	He had a doctorate for himself and his children.
تا جاێ گ ڕێ داشتێ تۊنستێ مێز سەرکردەل موهم ئامادە بکەێ	she did everything possible to keep the places at the table of honor in order	As far as possible, he was able to prepare a table for important officers.
جوبران ڤجوود بەدهێرم داێ بکەێ	a recompense to you for his mother!	He gave me a good deal of courage.
مەێمێز داێەر ئەسپەی و چێ ڤرێ لا ڕووخانە	spurred his horse and galloped into the river.	He gave the horse a table and went to the front of the house.
منی ڤە لوورە و گورمە وژم ئدامەم دا	I still humming my little tune.	I was thrown into a coma.
چەن تیکە یەخ ڕشانێ ئەێ نام دەسماڵە و نیای ئەر بان سەر ئەو	ice cubes on her head	A couple of shorts of it in a handbag and put it on his head.
کیشاتێ و ئەژ ئەڤە ئەڕا ئەێرئاوردن ڤێنە کوڕە بردێ ئەوکار	she used it to push out her son's photograph.	He drew it and used it to bring the boy back to life.
تو ڤە لا وژتا فکرت کردۊ شەڕەگوجەرە ڤەگەرد م بکەین	you reckoned on a bickering!	You thought you'd start a quarrel with me.
ڤە سانگە بەزەی ئووتاقیژە مەنە من	I should be given a small room as a favor	It's like I'm in a bad mood.
ئەێ تفەنگ و گولە خاستریج سوراق درم	than either a bullet or a knife.	I'll give you the gun and the gun.
هەر کەسێ گ یەێگل مزە نام ئراکەتن بچەشێ	once you've had that first taste	Whoever bought a gun at the time of the accident.
یا یە گ هەوڵ بەێ ڤە نام ئە هاڵ و هاواێرە یەک دو سات بهوەسێ	or trying to snatch an hour or so of sleep	Or trying to stay in that situation for an hour or two.
بگر هەر ئتفاق نەکەتێیە	just as if nothing had happened.	Maybe it didn't happen at all.
ڤەگەرد ئێ کارە قەێرێ ئەژ پووس و پرتاڵێ دڕیان	tearing both skin and clothes to some extent in the effort.	With this in mind, he broke off his skin and his trousers.
چارەنۊسم یەسە گ سراێسەر ڕووژ گیان بکەنم و ڕەنج بەورم	I shall have to toil and moil all my days	It's my destiny to die without causing pain.
ئەژ ئە بڕ ئاێمەلەسە گ تازە پلکیاسە ژیاێن نووئێکا و ئەڕان ئاسانترەسێ ئزرائیل گیان بسینتێ تا یە گ دوگلە بێئاری بکەێ	it's the hand of a man that's started in on a new life, and'll die before he'll go back.	From those who had just entered into the new life and made it easier for them to breathe the blood until they brought the twins together.
ئیگلیژ هەوڵ داویتێ نووا ئەواکان بگرێ تا کەیکە نەهوەرن	as earnestly tried to prevent any body's eating it.	He also tried to stop the flowers from baking.
تا هەنێگ چەرمیی چەمەلان دیاریا ناو گێچەڵێ نەێریم	I'm not really in trouble until I see the whites of their eyes.	I don't think I'll be in trouble until the whiteness of their eyes completely disappear.
م چەمەڕێ نەویم گ وژم بم	I hadn't expected to be myself.	I didn't expect to be myself.
چۊنا گ هەر چەن فرەتر ئەژ هەشت ساڵان نەوی	for, although she was only eight years old	Because he wasn't even eight.
نوواێنە بۏن چۊنا نەردەوانە ئەژ یەێ نەفەر ناوا دی ڕێ ئەڕا کلبین نیاشتێ	both of them could not be first, for the ladder would but admit one man at a time.	It's as if he didn't have a chance to get back to the club.
بێجگەژ سوخان چێ تر ئەر ورەلە نەوی	naught was there but bones.	There was nothing but a fire.
م هێیام ئەر دەور و ڤەر مێزە	I look helplessly around the table.	I stood at the table.
تاهەێ قەێرەێ زەمان گ ڤە لا ئەوا ڤە دیل مەنێیە	not even the length of time he had been imprisoned	It's been a while since he's been here.
ئەو کیشانێ ڤرێ ماڵ	dragged him to the house.	He pulled her out of the house.
هامە مەوینانە یەکمین کەسێ گ ئەژن ئاگادارە مەوتێیا	you'll be the first to know.	I'll be the first to know that.
ڤتمە هامە گ م دی کشیش نییم	I told you I ain't no preacher	I said I'm not a priest.
ئاهانە دیارە گ ئەژ کلک نامێنە م گەڵێ درێژترە	seemed to be somewhat longer than my middle finger.	It's obviously longer than the tip of my hand.
چۊنا گ وژمیژ نێاز ڤە بەخشش خودایی درم	because he hopes to be forgiven	Because I need God's forgiveness.
ڤە ناباوەڕانەوا سەرم تەکان دا	I shook my head in disbelief.	I shook my head incredulously.
ئێ چێیەلە نماوە کەننگە یە گ م گشت چێ ئەژ ڤیر بەورم و تو بوەخشم	I still think you were hateful that night and I never expect to forgive you.	It doesn't make me forget everything and forgive you.
دڵ ئەڕا جەدڤەڵ هەل کردن تەنگ بۊتێ	he missed doing the crossword.	His heart was strained for the injuries he had suffered.
ئەر ورەلە مەنتێ ئەێ خاک تا قاڵ بهوەسێ	they'll bury him right there.	If he left the land, he would bury it.
ئەمانێ شەکەر ئەژ ڤیرا چۊتێ	but he had forgotten the sugar.	But the sugar was gone.
چۊ ڤە نام سیفال قوێڵترێکا	was deep in thoughts of something else	How did he get into the depths of the sea?
کڵاوە نیاێ ئەر بان سەر وژ و نیشت	put on the hat and sat down.	He put his hat on his head and sat down.
ئەو ئوکسیژن ئێ گرەک بیتێ	he needed oxygen	He needed to be extinguished.
ئەویژە نە خەرج بێخود و بێ مەوزوو	not by spending as he pleases	It's not a waste of time or a waste of time.
پارەکە هەنێ کڵاو نیایە بان سەر وژا	when he'd placed the hat on his head a year before	He put the money on his hat.
هایتر ڤە ئێ زۊیییە هامسەرگیری بکەێ	may even be about to marry her before he leaves here?	Maybe he'll get married soon.
دی هۊچکەس نمەتوێنێ نووا بگرتێ	nobody seems to be able to stop her	No one will be able to stop it.
گ گشت گرینگی بالەدا تەنیا ڤە نام ڤەچڕلەێرێ شارریاسا	that the whole meaning of a song lies in the words	that the whole significance of the whale is only contained in the passage of time.
م هۊچڤەخت ڤە نام ژیاینمەێرە ئەخرکە خوەشاڵ نەویمە	I've never been so happy in all my life	I've never been happier in my life.
فکر نەکە گ ماو ڤە تەنیایی ئەر نوواوان پا بەینە گڕ	don't you go fighting them alone.	He didn't think it was too late to spend the night alone between the two of them.
بازووەل خوەش تراشێ ئوڵێت بین	her beautifully moulded arms bare	His arms were well shaven.
ئەگەر دورووت داوی یەێ چووپی فرە خاستێ ها پێشەێرە	if you are telling me a lie, I'll lead you a pretty dance.	If there's a long-term outcome, it'll be a good deal of money.
ئاخریژێ ڤەگەرد تێەریکی پێڤەس بی	his end was night.	It ended up in complete darkness.
نزیک بی قەڵب بووستێیا	making her heart jump.	It was close to his heart.
دی ڤە هانە کەسێ دڵنیا ناو	he would never trust a man like that again.	That's why he didn't make sure.
گ جوور هوەتەنی پڕ ئەژ کاقەزا بۊ	which was, like all the rest, covered with papers.	It was like a pile of paper.
مەرێ دەنگ پا ئاێمە ماێ	I think I hear some one coming.	It's like the sound of his feet.
لا ئێ تفاقانە دا ئێ سەیران	they took it as a joke.	That's what happened.
پەنج ساڵ پیرترم ئەژ ئەڤە گ دوروو ڤەگەرد وژم بێیەم و نام بنمێیە شرافەت	I'm five years too old to lie to myself and call it honor.	I'm five years older than I was when I left my homeland.
نزیک دوێس هەزار دولار پۊل ڤە لا منا کوو بییە	I must be holding two hundred thousand dollars in bets.	I've lost nearly two hundred thousand dollars.
سینی کەل و پەل کەفاشییە ئەو و کارە تەمام نەکریاکەێ هالی ئەر سەر جاکەێ بی	his tray of shoemaking tools, and his old unfinished work, were all as usual.	The trunk of tools and tools and unfinished work was still on the shelf.
م دوز نییم ئەمانێ دوزە مەکوشم	I am not a thief, but I'll murder my thief.	I'm not right, but I'm wrong.
ڤە نەرمێکا دەنگێ بەرز کردێیەور	he addressed to him in a gentle voice	He raised his voice softly.
بێگومان ئەر جاێ خڵەتیامە	I must have done something wrong.	Of course, where I'm hiding.
ئەخرکە ئەسر بەوش و خوەشی ڕشانێ	shedding such tears of heartfelt joy	tears in his eyes.
دومارکەێ هایتێر سرێژەئراکیشترا بوو	then the attraction may be the greater.	Then it will be arranged in a more or less orderly manner.
هۊچ ئشتبایژێ ڤە نامەێرە ناوتێ	without any mistakes in it!	There's nothing wrong with that letter.
یەکم جار نزیک بی گومانم بکەم ئێ پەێکەرە ڕەشە، زاروو ڕاسکانیکە گ هەر ڤە ئە شێوە پارێزریاێە	at first I al most thought that this black manikin was a real baby preserved in some similar manner.	For the first time, I almost doubted that the black hole was the right kind of thing to keep it that way.
من هومه فره دووس دێرم	I love you.	I love you so much.
گەلێ تەسیر نیاوی ئەر بان	feeling a little overcome.	He didn't want to raise his people.
گەلوونجنەێ ئەژ ئە تووزە نیشتە قەێمانا ڤە بییە کەننگە یە گ ئیمە چەنگل ڤەگەرد یەک بپشمیمن	some part whereof flying up to our faces set us both a sneezing for several times together.	It's a bunch of dust that's been sitting on the ground for a while now that we're hanging together.
ڕێچارە موهمێ گ باس ئەێ ڕۊ ئەڤەێرە کار بوو	which is such that I have made it my law of action.	It's a good way to talk about it.
بایەقوشێ ڤە دەنگ کزێکا جواو پیاکە داتێیا	an owl answered with his sepulchral note.	He answered with a shrill voice.
ئی ڤە ئەدەو و ئحترام تەماما ئەو پەزیروفتێ	who received him with great civility.	That would earn him respect and courtesy.
شواڵیە، ڤە تەمام زوور وژ، ئەڤە کیشاێا	though he pulled with all his might	The trousers, with all their strength, pulled it down.
ڤە هاڵ و هاوا جدی و سادەوارانەێکا، هەتۊ ئەو نام، ڤەگەرد کوت سێ و چورووکێ گ دوکمەلەێ تا ژێر ڕیش پڕپشت و بوورەێا بەسریاوی	had entered solemnly, in a black creased coat buttoned up under his spreading brown beard.	In a simple, serious condition, he came to the letter with a thick black veil that covered his hair.
ڤەڕاسییا، بەدبەختی باوەڕنەکەردنییە	what incomprehensible misfortune	It's actually an unlucky thing to believe.
ئەڤەڵ ئەڤە ڤە یەێ دەس و ئیگل ڤە دو دەسی گرتێ	he took it first in one, them in both his own.	He held it in one hand and the needle in both hands.
کولتان مەێ بتۊنینان نام ئەڤە بۊنینان	make sure yeh can see' now	you may not be able to find them in it.
ئێنداڵکە هەوڵم دا ئەڕا دووسی دوگلە ڤەگەرد ئەو، ئاخرین هەوڵم بێیەم	I was moved to make a last attempt to regain his friendship.	So I tried to make a last-ditch effort to get close to him.
ئاخر تا ئە ڕووژە نەوییە ساێ چێ گ ئەرزش خوسەهواردن داشتۊتێ	for until now she had never owned anything worth grieving for.	The end of the day wasn't until the end of the day that it was worth paying attention to.
نمەتۏنێ بچوو ئەڕا سەر ئە قرارە گ مەسەڵەن دو-س ڕووژ زۊتر ڤەگەرد یەکان نیاوی	he would not be able to keep an engagement with her that night, for instance, that he had made a day or two before.	He can't go to that point where he won't be back for two or three days.
کڕکپ دەردئاوەرێ کەتۊ ئەێ دادگا	while a painful silence reigned in the court room.	He was hit in the back of the court.
ئیگل ئەعسابی بێشوو زەعیفرا بۊ	his nerves were terribly overstrained by now.	It's like a horse was weakened.
ڤەگەرد داڵکە وژە مەچوو ئەڕا کلیسا، ڤە سانگە دوگیان بینا، ڤە یەێگلی ئحساس ناخوەشییە مەکەێ و نمەتۏێنێ ئەر ورەلە بمینێ	was at church with her mother, and suddenly overcome by indisposition, arising from her interesting condition, she could not remain standing,	He didn't go to church with his mother, and he didn't feel bad at the time, and he couldn't stay there.
ئەویژە یەێ هانە کارێ، ئێ ڤەختە ئەژ شەو، ڤەگەرد ئێ هەمکە جادووگەر و قووڵە گ هانە دەور ڤەرمانا	besides this kind of thing's too awful, here this time of night with witches and ghosts	It's like that, at this hour of the night, with all the witches and witches that surround us.
نزیکەل سات یەک دوکوت شاوار بی گ کوزت دەنگ خەنە کەڵنگێ شنەفتێ	at one o'clock in the morning, possibly, she heard a loud burst of laughter	It was about 1:00 a.m. when he heard a loud banging sound.
تاهەنێ ڕای دادگا مەدرێ ڤەلا ئەوا بوو گ وژ جوزئییات ئەڤە ئەڕا ڕووژنامە گوزارش بەێ	on his day of sentence that she, his mother, would report the samefor him.	The only way to get the court order is to publish the details in the newspaper.
چۊنا ئەگەر ڕاس بوو م یەقین درم ئێ زووبین ئەندازە، لێڤە سووڵێکە	which if true I take to be good evidence that this harpooneer is stark mad	Because if it's true, I'm sure it's a joke.
گ ئەژ سووئرا دی هامرا م نییە	or rather him who will no longer be my servant to morrow	I don't want to go back to the cemetery.
ئەمانێ ڤە دڵ وژئەێرە هەرگس ئەو ئێ ڤیرا نەوردۊتێ، دۊز بگر ئە جەوانە، ڤەڕاسییا کوڕ وژ بینێ	but in her heart she had never given him up, as though, indeed, he had been her son.	But he never thought about it in his heart, and he didn't really want to see his son.
پووششانێ ئەر بان سەر ڕەڤەنگە «ماندرلی» یا دورس کردۊ	making a vault above my head like the archway of a church.	dressed in full mourning
هێوان پت سوێر خورتوومییە بردۊتێیا	the brute with the red nostrils had won.	He was captured by the Russians.
ڤە ئێ هەنساێرە ئەێ ڕۊ ناهومیدی بیمەێ گرێ و دیم ڤە نام ئێ جهانەێرە یەتیم و تەنیام	I had already broken out into a desolate cry, and felt an orphan in the wide world.	I cried out in despair at this unexpected moment, and I found myself alone in this world.
یە تەکلیفێ بی گ ڤەڕاسییا م هەقم نیاشت و ئەو هەق داشتێ و قەبوول نەکردێ	a proposition which I was wrong to suggest and he quite right to refuse	It was a technique that I didn't really deserve, and he didn't accept it.
م ئەڕا ئێ دوروو و دوڕۊئیە ڕیسکم کرد	I risked the fraud	I ventured to this great distance.
وژێ ماێە دڵەهووڵی و دڵڕاوەکی بی	was a point of painful solicitude	It's like he's in a state of shock and anxiety.
چێیە دار و دەسە وژ بارێ ڤەگەرد و باێا	would bring the whole hornet's nest about our ears	He went into the woods and took his hand and walked out.
داێە قێ مێخێکا گ دریاوی ئەێ قێ دێوارەوا و ڤەدقەتا دەس کردێ ڤە پێچانن	he tied them to a nail in the wall, and carefully plaited them.	He gave it to the nails of the beast and began to weave.
ڕووح کەڵنگ و دڵ مێهرەوانێ درێ	able to understand her position and her sorrow.	He's got a great mind and a good heart.
م مەێ گووش بەم ئەو گەپەل خەێرهواز وژم و دەرکان بکەم	I want to hear and understand my benefactor's words.	I don't want to hear those words of encouragement and encouragement.
یەێگل تر یەێ گلە گوڵ کامڵییا دریاتێ ڤە بێن	she received a white camellia again	The other one was a full-bodied flower.
ئەژ ''ئرلاندۆ'' گستێ گ سەربەرزان بکەێ تا نهار ڤە یەکا بهوەرن	asked her whether she would honour him by lunching with him?	He begged 'Ireland' to help him spend lunch together.
هۊچ نەیۊتێ گ پێیاێ ئەژ ورەلا کل بۊ	had not seen the man pass.	He didn't see a man hanging from it.
هەنێگ هەتمەێ نام ئێ چووڵگە زەڵەبەرا	but as I was making my way among these crags,	I shuddered when I came into the cottage.
گ ڤە زانست و گومانەل وژ فرە باوەڕ درێ	who will certainly ruin himself in experiments	He believes in his own knowledge and beliefs.
هەسۊرەێ ئەژ بەوییە وژ بەدە مایتێ	her mother in law detested her	It's like he's lost his temper.
هووسا و هێیا ئەر دەور و ڤەر وژ	after stopping to look about her,	He stood up and looked around him.
تا ئەسکە ئێ خاڵ سێتانە دی زەڕکیژێ ئەرزش نەێرێ	in the meantime, your black spot ain't	It's not worth laughing until this point of insanity.
ترس ئەژ ئاوڕۊچێن ڤە نام مەردمێرە داشتێ	he was afraid of creating a scene in public.	He was afraid of changing his appearance.
ئەژ یە فرە ڕشیاوی ئەێ یەک گ ڤەگەرد یە گ وژ کار ئەو کار ئەواکان نیاشتێ، ئەواکان ئەژ ڕۊ جەرا ڤیرانە ئەوا بی	he was angry that people should go on being interested in him when he took no interest in them.	It's very clear that when he's not doing his job, he's out of date.
یەکم ڤە سانگ یەوا گ گووکارە ئێ شێوە پرتاڵ ئێڤەرکردنە بۊ	first because his personal taste would not allow him to dress in any other way	The first is from the point of view of one who is in a state of confusion.
چۊنا گ مەگستێ پا ئەر ورەلە نەنێ	but though he would have rather not entered it	Because he didn't want to walk down the hill.
هەر چەن دەرجا هەتم تا ئەر بتۏنم یاریتان بێیەم	though I have come only to aid you if I can.	I've come a long way to help you if I can.
ڤە سەختێ تۏنستێ سەتڵە هێز بەێ	she could hardly lift the pail.	He couldn't get the bucket.
ئەڕا ئەو گ شراو خاستر بییە	why did he not take wine?	Because the wine was better.
هووسا تا یەێ دەقە تەمام بی	he allowed a minute to pass	He waited a minute to finish it.
پیاێ گ ئەر ورە کارە مەکردێ کریاوە درەێرە	that the man employed there was dismissed	The man who worked there was fired.
م نەزان بیم و هۊچکەس نمەیتێ گ ئاێم نەزانێ یەێگلەکی زاناوا بوو	I was stupid and nobody likes to see a stupid guy wise up.	I didn't know about it, and no one's going to think I didn't know about it.
ئەو ڤتێ گ سو ئەوان ئەژ تەسمیمە وژ ئاگادارە مەکێیا	he said that tomorrow he would let her know his decision.	He said that he had informed them of his plan.
دۊز هەر ئە ساتە گ شەو نوواێن ڤتۊتێ	precisely at the hour named the night before	It happened just after midnight.
ئەژ تالار ڤرێ سەرسەرا و ئەژ پلەکانی ڤرێ هەسار ڕەمی	through the ballroom to the anteroom and downstairs into the yard.	He climbed up from the top of the hallway to the top of the stairs.
ئەمانێ ئیسە فرەتە بینەسە چۊ ئەو	you're much more her now	But now it's too late.
گ دیار بی ئەێ بنکول هناکردن ئەوان نەشنەفتۊتێ	that it was doubtful whether she had even heard their calls.	It's clear that he didn't hear their cry.
کەسێ تریژ نەێرم گ بلاڵکمێ ئەرن	I don't know who else to ask.	I have no one else to tell you.
ڕووژنامە داێە دەس داێا	he now passed the paper over to her.	He handed the paper to her.
قەتارانیژ ئەڕا ئێرە کل کرد	so our train was sent here.	He sent a train here.
ڤەدقەتا چەمم ئایشت ئەرن	I examined her carefully.	I'll be back in a minute.
مەر یە گ کامڵ سەر ئەژ ئە گەپە بووتێ	unless he knows that subject well.	Unless he's completely out of touch with it.
ئەمانێ ئێ مەوزووە ئەهەمێیەتێ نیاشتێ	but what did that matter?	But it didn't have the same meaning.
م ئەوم ڤەگەرد ژەنێ تر کل کرد ئەڕا خارج	I sent her out this morning with the other young woman	I sent her off with another woman.
ئەمانێ گومان نەکە ئێ گەپە ئەڕا هەمۊشە ئەژ ئەوە مەشارما	but you needn't imagine I shall keep your ridiculous secrets.	But don't think I'm going to be ashamed of it forever.
ئەژ تە دڵا خەنۊ	bursting into a hearty laugh	He laughed out loud.
مەگەر یە گ فڵەک وژ ئاهانە بەیتێ	unless he wanted to be noticed.	Unless he shouts his fist.
