source	reference	translation
سانکو وییَر پییا کو ها پا مَدَنَی.	but though he would have rather not entered it	Sanko stayed on the men's feet.
هر چَن زوتَری اومیمَه تا اگ بشام شومَه را آرَسم.	though I have come only to aid you if I can.	I look up blearily to see what happens.
زورینه شاشْتشَهْ چَلْکی بییازْه	she could hardly lift the pail.	she was going away.
شراب کو اَیرا‌ بِتَرا	why did he not take wine?	the wine was spilled.
مَندَه تا ایی دَقَه تَمون آبَع	he allowed a minute to pass	we waited there for a minute.
ام تلگرافچی شون بَرکَردَه	that the man employed there was dismissed	I put my fingers between her fingers.
از احمَقیما و هیچکس خْش نِداره پَخمَه آدَم ایدَعی چیزون آبو.	I was stupid and nobody likes to see a stupid guy wise up.	we were both relieved he wasn't there, and he didn't think of that at first.
کارهنینی واتَه کو صَبا اشتن تصمیمی اَمَه را وا.	he said that tomorrow he would let her know his decision.	he made his resolution this morning.
دقیقا هَه ساعتی کو زیرَه شَوْ خبر دوعَه شا	precisely at the hour named the night before	That's exactly when she heard her prayers.
تْلاری کو شَه تَجَر و پیلَکونی کو تْلْلَه شَه سْرا را.	through the ballroom to the anteroom and downstairs into the yard.	his robes ripped, and his fingers ripped.
اما الان خَیلی ویشْتَه اَی پِرَوْشْ کَری	you're much more her now	but now it's quite between ourselves.
مَلوما چَوون دَخوندِه مَسَه نیشا	that it was doubtful whether she had even heard their calls.	But we didn't get anything out of him.
هیچکس دیگَه نی نِدارْم کو اَیْکو تقاضا بْکَرْم	I don't know who else to ask.	I'm not going anywhere with any more ideas right now.
روزنامه اشتن ما دست آدوشَه	he now passed the paper over to her.	he put his hand between her and ours.
قطاری نی وَنْدْشونَه آتلانتا را	so our train was sent here.	They took the train to Atlanta.
دقتینَه اَی ایسْفا گِتْمَه	I examined her carefully.	I've got all my faculties as well as ever I had before.
مَگَه امکو اَ موضوع هَمَه تییِه بْزونو.	unless he knows that subject well.	unless you give me cause.
ولی اْم موضوع اَمییَتی نِداری	but what did that matter?	but that was not the point.
من اَی ایلَه دییَرَه یِنَکینَه وَندَه خارْج	I sent her out this morning with the other young woman	I put it just here, you know, outside of here.
ولی تْع فیکر مَکَه اْم موضوع همیشَه ایکو جا دم	but you needn't imagine I shall keep your ridiculous secrets.	but because it seemed to her that it was a common theme
اْشتَن دیل دِرِه خنده کَری	bursting into a hearty laugh	He put his foot down.
مَگَه اْمْکو فلگ اْشتَن هْنتَه بْخا	unless he wanted to be noticed.	unless you give me cause.
تا اَی ویندْشَه دَرشَه اْشتَن اتاقی دِلَه	he disappeared into his house	so that he went into his room.
اَی پیما کو چْمْه دیلی خاتم بْبی	I kept her in my heart	I made my pants and put them in the drawer.
بی اْمکو تاو دَلَکْن یَندی خْش دارین ایلَه پیرَه عاشْق و مَشوقی شی	loving each other like unhurried old sweethearts	without thinking beyond the cause of the old man, who was in love with her.
زو اْشْتَن قییافَه ایی جوری آکَرع کو اَمَه همه گلَه اَوون کو تَرسَم.	he will immediately become whatever each of us most fears.	so that the whole thing went back the way it was.
اْما کو اَع دایْرْع وَر گَردی	so he searched around	So that the baby stopped looking.
هنی جونَوَرون جانی را شو	will go back into animals again.	so profound was the sensation that
اشتَن ْهر تْفاقی را پی آمادَه کرده	prepare yourself for every emergency.	he was watching things very closely.
اْم خْدایَه کو تْع ژَندَه تا بْمِری	when he is striking you dead?	I am sure you will be glad to get out of this place.
