source	reference	translation
وە باوەڕ ت، ئەو ئایەم لێهاتیێگە.	he struck you as being pretty handy.	I'm telling you, she's coming down this way.
ئەمانێگ ئەو دۊر لە دەسڕەسێ ئەمنۊ.	but it was safe out of his reach.	but she was quite at home in the castle.
گشت خەیاڵەیلم لە دەس دامە.	I have lost all my illusions.	I've got all my faculties as well as ever I had before.
ئیسە گشتیان بێ دەنگ، خاوەنەگانیان یا مردێ یا دەرچێ.	all of them silent now, their owners dead or fled.	so that none of them could hear, whether for his own pleasure or that of his mother would have been difficult to say.
وە زۊییش تمام واز بۊ.	it soon stood wide open also.	I gave it all on the way.
وە دڵنیاییێگ لەناکاو و ساردکەرەوە زانسم کە یە دۊا ساڵ منە.	I knew with sudden, chilling certainty that this was my last year.	I knew with a shock and a shock that it was my turn.
دەمم بەسۊم.	I kept my mouth shut.	I made my face.
ئیمە هێمان هایمنە ئەو جیە گ بۊمن.	we're still where we were.	We've got to get that to where we're going.
زۊ ڕەسیمەو ئێ کلیلە ئەڕا چەس.	I knew immediately what this key was to	I took the key to my cell.
سە تۊەنی لێرە دۊرەو بکەفی و تەنیام بیلی.	so you can get the hell away from here and leave me alone.	so that you stay here and stay alone.
ئەمانێگ کەس نەوێریا دەسوەردان بکەێ.	but nobody dared to interfere.	so that no one came to Shimon.
یا دیا لە سەرێ.	or knocked on the head	Or look at it from head to foot.
لەورە تا نزیکەیل شەو مەن.	there he remained till nearly nightfall	I stay there almost all night.
چمانێ سەردەمانێگ یەێ وراز گەورای کوچگین بۊە.	as though it had once been a large stone pigpen	It took him moments to get up and stand a little further away.
ئەوە ئڕا ئەو وەژان و قورس بۊ.	that was painful and difficult for him.	It was a tough one for her.
بووەخشی لە تەخت خەو کیشامەدەو دەیشت.	I'm sorry I've dragged you out of bed.	she was lying on the bed.
کات ئەوە هاتێیە بەیدەو لا.	it's time for you to step aside.	It's the moment of freedom to stand up and stand up.
هە ئەو جوورە گ نەتۊەنسم ئەنجام بەم.	as I could not possibly have done	That's how I'm not able to do it.
گومان نێرم گ ڕەسیە ئاخر تراژیک ئەو.	I have no doubt that it led to his tragic end.	I'm sure that's the end of the tragedy.
کاتێ گ سیخەگە لە ئان هاتن دزەیل ئەڵگرت	when he got the poker in case of burglars	when the secret of the secret of the secret of the secret of the secret of the secret of the secret of the secret of the secret of the secret of the secret of the secret of the secret of the secret of the secret of the secret of the secret of the secret of the secret of the secret of the secret of the secret of the secret of the secret of the secret of the secret of the secret of the secret of the secret of the secret.
فەرمان ئەسبەیل سوور دا، خزمەتکارەگەم.	ordered the sorrel nag, my fellow servant	commanded the officer to look back.
ئەوان قەت لە یەێ سڵام و کێخوەشی فەرمی فرەتر نەچۊن.	that they had never gone further than formal greetings	They've never been to a place where thereare more questions than that.
ئەمانێگ پێچەگان لە شوون خوەیان بۊن.	but the bolts were in place.	so that the beds had to be carried into the drawing room.
خوەشاڵم کە ئەو سەر وەخت هاتەو جی.	I'm glad she got back in time.	I'm glad he's on time to find out.
ئەمانێگ گشت تاوانەگە گرمەو مل خوەم.	but I take all the blame upon myself	I've got all my faculties as well as ever I had before.
وە خێرایی نووڕیە دۊرەو.	looked quickly away.	he hurriedly up his speed.
دارسانەگە ئێرنگە لە جی ڕەش، خوڵەمژی بۊ.	the forest was gray now instead of black.	was a ferryman, who was waiting for him to take him away.
کە تەمەڵمان کرد.	which disposed us to sloth	which we prayed.
کە ئێ نەهەنگە ئێقرە کردۊدە مایەی ڕخ سروشتی.	that so much invested the whale with natural terror	which had reached the height of his unusual sanctity.
ئڕا ڕاکردن لە دەسێ، بڕیار دا لە وڵات نەوسێ.	in order to escape from her, he determined to quit the country	On the way, he decided not to leave the country.
هۊرشەی ئەو هیچ قینێ لە دووخ خوەێ نێیاشت.	her mind had no distaste for her own set	for there was nothing worse than singing under the influence of her mother.
پابەن بۊن کاڵەو بۊ.	the obligation faded.	was buried there alive.
هیچکات نەیمە وا لێوا بووەشیەێ.	I never see the wind blow so.	I've never seen her like before.
ئەمانێگ شازادەی پیر قسەگانێ بڕی.	but the old prince interrupted him.	so the old princess said.
وە بوون یەێ ڕفت کاولکەرێ بۊە تێکشکیان.	turned into a rout because of a devastating downpour.	they had reached the height of their unusual sanctity.
ئەڕای کڵاس مەدرەسەی بانان ڕێکێخست.	arranged it for the future schoolroom.	that's when the school gradually adapted itself.
م یەێ مەلام و وەی مدووە تواێ لە سەرووی گومانەو بووم.	I am a priest and therefore I ought to be above suspicion	I'm running a fever, and it's really starting to fail me.
هێمان لە بان پلیکانەگان، شەش گام لەو خوارتر ئەڵاژیایە.	still lying on the staircase six steps below him.	stairs were level, six steps from the stairs were taken.
سێ خولەک سەیر کردارەگان ئەسبەگە کرد.	watched the horse's action for the space of three minutes	I spent the next three minutes observing what he was doing.
ئەمانێگ م فکر کردیام خەم چشتێگە گ ئیوە هەرچۊنێگ بوو هەست وە پێ کەین.	but I thought grief was something you felt anyway.	I thought you made me feel anything about it.
لە پلیکانەگان چیەو بان وە دەرێگ لە ناو یەێ ئەیوان.	went up the staircase to a door in a corridor.	stairs were propped open for the entrance.
هەرچەن وەی سەرکەفتنێگ بۊچگ ئەڕای ژانەگانێ.	though with but small success for their pains.	that even then not a single sign has reached the height of his unusual sanctity.
ئەمانێگ ناوجیکەرێ کل کرد تا کار جیابۊنیان بخەێ لە یەک.	but sent an intermediary to arrange the terms of the separation	he swallowing them all to unite them.
ئەڕای یە گ ئەوسا قەت لێوا پێویستێگ وە پەلە نێیاشتم.	for I have never had such need of haste before.	That's when I needed to get out of this place.
وە فەرمان شۊەگەی، ئەو هیشتە جیەو.	at the orders her husband left her	by the command of the emperor, she departed.
وە جگێ حەزەو براورد دەور وەرم بگر لە میلکانێ گ لە ناوێ بۊم.	look around me with some interest on the strange land that I was in.	I've got all my faculties as well as ever I had in my life.
وە پشتەو، لە بان کوومەی بەردەگان ئەڵاژیا.	lay down on his back on the heap of stones.	He put his foot down, and leaned his head against the cold misty rain.
قەت بڕیار نەۊ جارێ تر بۊنمەێ.	I was never supposed to see him again!	I hadn't decided yet.
چمانێ ناچار بۊن بیل ئەو، ئەوە بۊشێ.	as if they were forced to let him say it.	so that he had to stop a few steps towards it.
وەی مدووە پەلە کردم وەرەو لای ئیوە.	that is why I hastened to you.	I leaned my head against it.
نیەتوام دی لەبارەی قسە بکەم.	I don't wanta talk about it no more,	I didn't want to talk about it again.
لێواسە گ گشت ئاست پەسداری دابەزیاس.	that's how it is the whole level of husbandry has fallen.	but had reached the height of his unusual sanctity.
تواێ ئاگاداردان بکەم لێ وتاقە گەوراترە.	I should warn youit's bigger than this room.	I just have to get out of this big deal.
ئەڕای خوەی و مناڵەگان پزشکێ دامەزران.	for herself and the children she employed a physician.	where she and her children were brought into the doctor's office.
تا ئەورە گ ئەو بان دەسێ هات تەقەلا کرد تا شوون میز دەسەڵاتدارەیل ڕێکوپێک بیلێ.	she did everything possible to keep the places at the table of honor in order	From that moment on, he tried to get his permission to sit down and eat at the official dinner table.
پاداشتێک ئەڕای ت ئەڕای داڵگێ.	a recompense to you for his mother!	a reward for his bravery.
ئەو شەو چێیە خوار.	he went down that night.	He was down that night.
نەقیزەی ئەسبەگەی دا و وەر نا وەرەو ناو ڕووبارەگە.	spurred his horse and galloped into the river.	she set off at a gallop, leaving him paralyzed on the river.
هێمان خەریک چڕین چریکەی بۊچگ خوەمم.	I still humming my little tune.	I'm still going to get the dog to Lackett.
یەخەگان لە بان سەرێ	ice cubes on her head	They only had the management of one end of it.
ئەو لەوە ئڕا دراوردن وێنەی کوڕەگەی کەڵک وەرگرت.	she used it to push out her son's photograph.	he took for himself the image of a beggar.
خەیاڵ مرافەیێگ وەل منا کردۊد!	you reckoned on a bickering!	I had the dream of marrying her!
لە ڕۊ خاسیەو تواێ وتاق بۊچگێ بەنە پیم.	I should be given a small room as a favor	I only had the intelligence from her father.
لە فیشەک یا چەقوو	than either a bullet or a knife.	whether by chance or hatred.
کاتێ یەکم تام چێشید.	once you've had that first taste	I remembered once, it's May's birthday.
یا هەوڵ بێیە یەێ سات یا فرەتر بخەفی.	or trying to snatch an hour or so of sleep	Or try to use it for a few moments or more.
درس چۊ چشتێ گ هۊچ ڕۊ نێیاۊد.	just as if nothing had happened.	which had reached the height of his unusual sanctity.
ئێقرە تەقەلا و ئەڵدڕین پووس و دڵنگ.	tearing both skin and clothes to some extent in the effort.	It was a narrow street, and the house was evacuated for the schoolroom.
چارەنۊسم یەسە گ تمام ڕووژەگانم گیانم بدراێ و ئازار بکیشم.	I shall have to toil and moil all my days	I was doomed to die, and all my faculties were touched.
یە دەس پیاگێگە کە دەس کردیەسە زنێی تازەیێگ و وەرجە یە گ باێدەو مرێ.	it's the hand of a man that's started in on a new life, and'll die before he'll go back.	for the man who had reached the height of his unusual sanctity.
وە شێوازێ جدی تەقەلا کرد نواێ خواردن هەر لاشەیێگ بگرێ.	as earnestly tried to prevent any body's eating it.	he took it at once, and buried it in his grave.
تا وەختێ چەرمگی چەوەیلیان نەۊنم، وە ڕاس کێشەی نێرم.	I'm not really in trouble until I see the whites of their eyes.	I've been through this before, and I'm in trouble.
چاوەڕوانی نەکردم کە خوەم بووم.	I hadn't expected to be myself.	I wasn't expecting that either.
ئڕا یە گ ئەو تەنیا هەشت ساڵان بۊ.	for, although she was only eight years old	for she was only eighteen years old.
هەردگیان نەتۊەنسن یەکم بوون، چونکە پلیکانەگە هەر جارێ تەنیا یەێ پیاگ وەرگرتیا.	both of them could not be first, for the ladder would but admit one man at a time.	I couldn't stand holding it, because there was only one man on the stairs.
هۊچ لەورە نەۊ جگە لە سقان.	naught was there but bones.	there was nothing left to knock him down.
وە داماویەو نووڕمە دەور وەر میزەگە.	I look helplessly around the table.	I leaned my head against the table and leaned my head against the table.
تەنانەت ئەو ماوە گ دیل کریاس.	not even the length of time he had been imprisoned	even though it had reached the height of his unusual sanctity.
وەرەو ماڵ کیشانێ.	dragged him to the house.	They came home.
ت بۊدە یەکم کەسێ گ بزانێ.	you'll be the first to know.	if you leave him alone, you will not leave him alone.
وتمە پید م هیچ بانگخوازێ نیم.	I told you I ain't no preacher	"I said, ""Joe""."
مینیا لە کلگ ناوێنیەگەم دریژ تر بوو.	seemed to be somewhat longer than my middle finger.	I was drowning in the creature's eyes.
ئڕا یە گ ئمێدوارە بووەخشنەێ.	because he hopes to be forgiven	that there was a great deal of hope for him.
وە بێ باوەڕەیەو سەرم لەقانم.	I shook my head in disbelief.	I put myself between my bed and his.
م هێمان فکر کەم گ ت ئەو شەوە قین کردۊد و قەت لە خوەما نیەۊنم ت بووەخشم.	I still think you were hateful that night and I never expect to forgive you.	I've been thinking about it all night and I've never really thought about it before.
هۊر ئەنجامدان بازی وشەیل کرد.	he missed doing the crossword.	He insisted he stay on the game.
هە لەورە نەنێ قەور.	they'll bury him right there.	but not mad at him.
ئەمانێگ شەکەرەگە لە هۊرێیەو چۊد.	but he had forgotten the sugar.	the secret of happiness lies in the imagination of the beetle.
داڵغە بردۊدە ناو چشتەیل ترەو.	was deep in thoughts of something else	He put his fingers between her fingers.
کڵاوە دانا و نیشت.	put on the hat and sat down.	He put his hat on and sat down.
ئەۊ ئۆکسیژن نیاز داشت.	he needed oxygen	needed the oxygen.
نە وە خەرج کردن وە مەیل خوەێ.	not by spending as he pleases	Or that he's spending money on his mother.
پارەکە هەو کاتە کڵاوەێ ناۊگە بان سەر.	when he'd placed the hat on his head a year before	but there was no longer any old-fashioned firmness in his speech.
بووگ وەرجە چگنێ ئەۊ لەیرە وەلیا هاوسەرگیری بکەێد؟	may even be about to marry her before he leaves here?	this young lady is about to get married!
کەس نیەتۊەنێ نواێ بگرێ.	nobody seems to be able to stop her	no one could hold her.
کە تمام مانای یەێ گۆرانی لە ناو وشەگانێ شاریاسەو.	that the whole meaning of a song lies in the words	that is, in the best interests of the city.
خەریکۊ لە ژێر قورسایی ناڕەزامەندیێگ بڕووخێ کە پێشتر نەزانسۊ.	almost crumpling beneath the weight of a disapproval she had never known before.	he almost crumpling beneath the weight of a disapproval he had not known before.
لە زنێما ئێقرە خوەشاڵ نەۊمە.	I've never been so happy in all my life	I was relieved she wasn't there.
وە تەنیا نەچیدە مرافە وەلیانا.	don't you go fighting them alone.	she merely reached the height of his unusual sanctity.
باڵەیل خوەش تاش لۊەتێ	her beautifully moulded arms bare	reached the height of his unusual sanctity.
ئە دروو بۊشیدە پیم، تواێ ئەڵپەڕگەی خاسێگ بکەید.	if you are telling me a lie, I'll lead you a pretty dance.	I'm telling you, it's just a nice day.
ئاخرەیل شەوێ بۊ.	his end was night.	I was there last night.
بوودە مدووێ یە گ دڵێ بتەپێ.	making her heart jump.	It smelled good to me.
ئەۊ دی وەو جوور ئایەمێ متمانە نیەکەێگ.	he would never trust a man like that again.	that there was not confidence in him either.
کە چۊ ڕەخت خەو وە کاغەز پووشیاۊد.	which was, like all the rest, covered with papers.	where he put his fingers between her fingers.
چمان یەکێ دێرێ تیەێ.	I think I hear some one coming.	we have to get out of this place.
وە تۊلەکی گرتنەێ.	they took it as a joke.	took her out of the pack.
پیرتر لەوەمە دروو بۊشمە خوەم و ناوێ بنەم شەرەف.	I'm five years too old to lie to myself and call it honor.	I'm the oldest one ever, and it's an honour!
تواێ م دویس هزار دلار نەزر داشتووم.	I must be holding two hundred thousand dollars in bets.	I only had twenty-two thousand dollars left.
ئڕام لە خوەیشگ ڕاسگانی ئەزیز ترەکە.	dearer to me than any blood sister could ever be.	I'm running a fever from my other lips.
سینی وەسیلەیل کەوشسازی و کارەیل تمام کۊەنەێ، گشتێیان چۊ جارانۊن.	his tray of shoemaking tools, and his old unfinished work, were all as usual.	the secret of the secret of the secret of the secret of the secret of the secret of the secret of the secret of the secret of the secret of the secret of the secret of the secret of the secret of the secret of the secret of the secret of the secret of the secret of the secret of the secret of the secret of the secret of the secret of the secret of the secret of the secret of the secret of the secret of the secret of the secret of the secret of the secret of the secret of the secret of the secret of the secret of the secret.
م دز نیم بەڵام دزەگەم کوشم.	I am not a thief, but I'll murder my thief.	I'm not a thief, but I'm a thief.
وە دەنگ نزمێ وەلێیا وەت.	he addressed to him in a gentle voice	It didn't take long for me to get up and stand up.
بێ گومان کار گەنێ کردمە.	I must have done something wrong.	I'm sure I'll be glad to get out of this place.
ئرمس خوەشی ڕشانن	shedding such tears of heartfelt joy	I'm running a fever myself.
لە دۊایا هاتێ زەڕەی فێشتریش بوو.	then the attraction may be the greater.	He was the head of the school from his mother's side.
بێ هۊچ هەڵەی لە تێ.	without any mistakes in it!	without any fuss of his own.
سەرەتا گومان یە بۊ ئەی مانکەن سیە مناڵ ڕاسگانیێگە ک هەوجوورە هێوەت بۊە.	at first I al most thought that this black manikin was a real baby preserved in some similar manner.	at first I hesitated, it might be a nice day for you to get up and stand a little further away.
ئمجا دۊەتەگە چییە ناو ئاوەکە تا عەرەق گیانی بشوورێ	so she went into the water to wash off the sweat.	so that what he saw in the lake so that the body could not leave him alone.
وە ماشین ڕەسانەێ ماڵ	drove her home.	I'm running a car.
من فرە خوەشاڵم	I'm very glad.	I'm so happy.
من ئەوە فرە وە خاسی زانم	I know that well!	I know it a lot.
ئمجا دو دۊەت جوان	then the two young girls	so that the two young men began looking for him
وە گشتی من فرە خوەشمە مناڵ تیەێدن	but I am always fond of children.	In general, I was very fond of her.
هەڵسا و وە تۊڕەیی وە وەرانوەرمان وسیا پاوە	stood, livid and trembling, before us.	he stood and consulted with us at supper.
لە سەرەوبانیەگە چێیە بان و نوقمێیەو دا	went up the hill and out of sight.	which had reached the height of his unusual sanctity.
هەریە ک ئەو وە ساق و سەڵامەت لەێرە دۊرەو بی وەپید ئۊشم	even as the hairs on my arms began to shrivel.	wherever he went, he put his foot down and kissed her.
دەس خوەێ نادە بان تێوڵێ	he put his hand up to his forehead.	so profound was the sensation that
یەی دەسم بەرزەو کردم تا خواهش کردنێ کووتایی باێد	I raised one hand to halt his apology.	I raised my hand to ask her to embrace me.
یەکێ دو هناس قۊل و درێژ هەڵکێشا	gave a long gasp or two	One of the doors was hanging from the pipe and hanging from the pipe.
مەنزوورم یە نیە ک لە ئەو پیایەیلەمە ک ژن ئێهمال بکەێدن	I don't set up to be one of those men that don't care about women.	I don't think they're going anywhere with the idea of marrying her husband.
لێوا زانستم ک گاهەس گرنگ بوود	I thought it might be important.	But I knew it was important.
دڵنیا نەۊم تو بۊد	I wasn't sure it was you.	I'm sure you were there.
تا بڕەسنە دەسم فرووشیانە.	I can sell them fast as I get them.	I'm going back to the drawing room.
هەر وە ناکاوە هار و هاژ بییە	maddened by a sudden attack of rabies	he was full of vivacious love for her.
دو دەس نا سینەوە	crossing her hands upon her bosom	I put my fingers between her fingers.
هەست وە قردگێ زاڵ ئەوبۊن	feeling a little overcome.	it seemed to himthat he was condescending.
لێواسە گ م کردمەسەێ ڕەوت کردەوەی خوەم.	which is such that I have made it my law of action.	That's when I started thinking about it.
بایەقوشێگ وە نۆتەیل خەمبارێ وڵام دا.	an owl answered with his sepulchral note.	I put it just here, it was a sad response.
کە وە ئەدەب فراوانێگەو لە لێ پێشوازی کرد.	who received him with great civility.	which had reached the height of his unusual sanctity.
هەرچەن وە گشت هازیەو کیشایەێ.	though he pulled with all his might	And yet, it's quite between ourselves.
وە یەێ کۆت ڕەش لووچدارێگ کە دکمەگانێ لە ژێر ڕیشە قاوەیی پیەنەگەێ بەسۊدن، وە ڕێزەو هاتە ناو.	had entered solemnly, in a black creased coat buttoned up under his spreading brown beard.	He put his fingers between her fingers, and put them between her fingers.
چ بەدبەختی فامنەکردنیێگ.	what incomprehensible misfortune	which had the misfortune of not marrying her husband.
سەرەتا وە یەێ دەس گرتەێ، ئمجا وە دو دەس.	he took it first in one, them in both his own.	First he held her hand, and then he leaned his hand.
م جۊلیامەو تا دۊا تەقەلا بکەم ئەڕا لەنوو وەدەسهاوردن دووسی ئەو.	I was moved to make a last attempt to regain his friendship.	I made my move to embrace it with profound insistence.
ئەڕا یە گ ئەو تا ئێرنگە قەت نەۊەسە خاوەن چشتێ گ ئەڕای خوسە بخوەێ.	for until now she had never owned anything worth grieving for.	for there was not until he had reached the height of his unusual sanctity.
ئەو نیەتۊەنێ ئەو شەوە وەلیا بچوودە سەر ڕێکەفت، ئەڕا نموونە ڕێکەفتێ گ یەک یا دو ڕووژ پێش دیار کردۊ.	he would not be able to keep an engagement with her that night, for instance, that he had made a day or two before.	She couldn't keep her husband out of the deal that night, for example, when she was there one or two days ago.
لە کاتێ گ بێدەنگی پڕ لە ژانێ لە دادگا حکومەت کردیا.	while a painful silence reigned in the court room.	which had reached the court with a fever and a tremor.
ئێرنگە دەمارەگانێ ترسناک چۊچیاۊدە یەکا.	his nerves were terribly overstrained by now.	but there was nothing worse than singing under one arm.
وەل داڵگێیا لە کلیسا بۊ، و لەناکاو تۊش ناڕەحەتیێگ هات، وە بوون دووخە سەرنجڕاکێشەگەی، نەتۊەنس بووسێدە سەر پا.	was at church with her mother, and suddenly overcome by indisposition, arising from her interesting condition, she could not remain standing,	but his arrival at the church made him feel a moment of unease, and he could not, owing to his magnificent presence.
جیا لێ چشتەیلە فرە ڕخدارە، لێرە ئێ وەخت شەوە وەل جادووگەرەیل و جنەیلە.	besides this kind of thing's too awful, here this time of night with witches and ghosts	Besides being a narrow street, he spent his first days in his room.
سات یەک شەو، هاتێ دەنگ خەنگ گەورای شنەفتۊد.	at one o'clock in the morning, possibly, she heard a loud burst of laughter	One night, he heard a voice from the big cockroach.
لە ڕووژ سزادانێ، کە داڵگێ، هە ئەوە ئەڕای ڕاپۆرت بکەێ.	on his day of sentence that she, his mother, would report the samefor him.	On the day of his sentencing, he arrived at Shimon and told him.
یا خاسترە بۊشم لە سووەو دی خزمەتکار م نیە.	or rather him who will no longer be my servant to morrow	I'm glad you didn't come with me this morning.
درس کردن تاقێ لە بان سەرم چۊ تاق کلیسا.	making a vault above my head like the archway of a church.	I only had the management of one church.
دڕندەی وە دفناک سوور بردۊدەو.	the brute with the red nostrils had won.	took the monster away from the cemetery.
پێشتر کەفتۊمە گریان داماویێگ، و هەست وە یەتیم بۊن لە ناو ئێ دنیای گەورا کردم.	I had already broken out into a desolate cry, and felt an orphan in the wide world.	I swallowing them down, I felt like I was born into this big world.
پێشنیارێ کە هەڵە کردم ئاراستەی کردم و ئەویش تمام حەق وە پێ بۊ ڕەدێ بکەێ.	a proposition which I was wrong to suggest and he quite right to refuse	which I made the slightest suggestion that it was not, and that it was quite right.
ڕیسک گوناوگەڕیێ کردم.	I risked the fraud	I had the intelligence from her father.
خاڵ نگەرانی پڕ لە ژانێ بۊ.	was a point of painful solicitude	It was a moment of unease for him.
بەسیانە بزمارێ لە قێ دیوار، و وە وریاییەو پێچانێ.	he tied them to a nail in the wall, and carefully plaited them.	they leaned their heads against the wall and stared at it.
توانای فام کردن بارودۆخ و خەم ئەو.	able to understand her position and her sorrow.	the ability to understand his situation and feel sorry for him.
توام قسەیل خێرخوازانەی خوەم بژنەفم و بڕەسمەو.	I want to hear and understand my benefactor's words.	I said to congratulate you on the inquest this afternoon.
پرسیار وە لێ کرد کە ئایا شانازی بەخشێدە پێ نان نیمەروو وەلیا بخوەێ؟	asked her whether she would honour him by lunching with him?	asked her whether there were many people over there who had the privilege of eating dinner.
ڕەد بۊن پیاگ نەۊد.	had not seen the man pass.	she was not with him.
ئەمانێگ کاتێ لە ناوێن ئێ تاشەیلە ڕێ کردیام.	but as I was making my way among these crags,	That's when I got up from the rock.
کە وە دڵنیاییەو خوەێ لە تاقیکردنەوەگان بە ناو بەێ.	who will certainly ruin himself in experiments	that he was quite at home in the house of his mother.
خەسۊرەگەێ بەدێ لە لێ هات.	her mother in law detested her	she was relieved he was there.
دۊای وسان، براورد ئێ لا ئەو لای گرت.	after stopping to look about her,	And he leaned his head toward it.
تازە، خاڵە سیەگەد هە وە هۊچ نیەو.	in the meantime, your black spot ain't	That's right, there's no point in telling him.
ڕخێ چیا لە وەر چەو مەردم دینەنێگ ڕێک بخەێ.	he was afraid of creating a scene in public.	so profound was the sensation that he had reached the height of his unusual sanctity.
لە یە گ مەردم بایە دووسێ داشتوون توڕەۊ مادامێ گ ئەو هە خوەش ئەو ڕۊ ئەوان نێیاشت.	he was angry that people should go on being interested in him when he took no interest in them.	I remembered once, it's May's birthday, and it wasn't her birthday.
یەکم وەی مدووە گ سەلیقەی تاکەکەسی ڕێگە نێیا پێ دڵنگ ترێ بکەێدە وەر.	first because his personal taste would not allow him to dress in any other way	I've got to get out of this place and get the dog to Lackett.
ئەمانێگ هەرچەن پێخوەشۊ نەچوودە تێ.	but though he would have rather not entered it	but there was nothing worse than singing under suffering.
هەرچەن م تەنیا ئەڕای یە هاتمە گ ئەگەر تۊەنسم بامە مەیەتد.	though I have come only to aid you if I can.	Of course, I merely hope I succeed.
وە سەختی تۊەنس سەتڵەگە هێز بەێ.	she could hardly lift the pail.	It took him moments to get up and stand up.
ئەڕا چە شراو نەخوارد؟	why did he not take wine?	Why didn't you eat milk?
هیشت یەێ خولەک بچوود.	he allowed a minute to pass	It took him a minute to get up.
کە پیاگێ گ لەورە کار کردیا کەفتنە لێ.	that the man employed there was dismissed	where the man was waiting for him.
م ئەومەڕەسۊم و هیچ کە دووس نێرێ ئایەم ئەومەڕەس وە ژیری بۊنێ.	I was stupid and nobody likes to see a stupid guy wise up.	that there was not a reasonable suspicion that he was a reasonable man.
ئەو وت کە خەوەردارێ کەێ لە بڕیارەگەێ.	he said that tomorrow he would let her know his decision.	She said he was relieved he was in the decision.
ڕێک لەو کاتژمێرە گ شەو پێش ناوێ ناۊد.	precisely at the hour named the night before	I didn't see any point in telling her about it at first.
لە وتاق باڵە وەرەو وتاق چاوەڕوانی و تەبەقەی خوار وەرەو هسار.	through the ballroom to the anteroom and downstairs into the yard.	He put his feet together and put them in the drawer.
ئێرنگە ت فرەتر منیدە ئەو.	you're much more her now	I've got to get out of this place.
یە گ گوماناوی بۊ کە هە چڕینەگانیان شنەفتۊد.	that it was doubtful whether she had even heard their calls.	I'm sure you'll be glad to hear their prayers.
نیەزانم دی لە کی بپرسم.	I don't know who else to ask.	I don't know why I'm here anymore.
ئێرنگە کاغەزەگە دا وەو دۊەتە.	he now passed the paper over to her.	he handed him the paper and looked at it.
سە قەتار ئیمە کل کریا ئێرە.	so our train was sent here.	So we've got all the faculties right here.
هۊردەو بۊم لە ئەو ژێر چەو گرتنێ.	I examined her carefully.	I look up blearily.
مەگەر یە گ ئەو بابەتە خاس بزانێ.	unless he knows that subject well.	unless indeed it please him.
ئەمانێ یە چ گرنگیێ داشت؟	but what did that matter?	What was the point of this love?
ئمڕوو شەوەکی ئەو وەل ژن جوان ترێگا کل کردمەو دەیشت.	I sent her out this morning with the other young woman	I was with her one night, and she was with me.
بەڵام فکر نەکەی م ئێ نهێنیەیل وێڵ تنە شارمەو.	but you needn't imagine I shall keep your ridiculous secrets.	but I did not think of it as a secret.
ناوزگ دراتن وە بوون خەنگ لە بن دڵەو	bursting into a hearty laugh	They put the baby on it, and put it in the drawer.
مەگەر یە گ بتواێ سەرنج بێیەنە پێ.	unless he wanted to be noticed.	unless you give it cause.
لە ماڵەگەی خوەێ گوم بۊ.	he disappeared into his house	she came home from his house
