source	reference	translation
م تەنیا تواێ ئێ خانمە بۊنم.	I must see the lady.	I am only going to see this lady
وە باوەڕ ت، ئەو ئایەم لێهاتیێگە.	he struck you as being pretty handy.	we feel on the faith that he is a genius.
ئەمانێگ ئەو دۊر لە دەسڕەسێ ئەمنۊ.	but it was safe out of his reach.	but he was well away from it.
گشت خەیاڵەیلم لە دەس دامە.	I have lost all my illusions.	I lost all my dreams.
ئیسە گشتیان بێ دەنگ، خاوەنەگانیان یا مردێ یا دەرچێ.	all of them silent now, their owners dead or fled.	all of whom had risen to be quiet, either dead or captured.
وە زۊییش تمام واز بۊ.	it soon stood wide open also.	the ink had gradually fallen out again.
وە دڵنیاییێگ لەناکاو و ساردکەرەوە زانسم کە یە دۊا ساڵ منە.	I knew with sudden, chilling certainty that this was my last year.	I decided with a sudden and low certainty that this is my last year.
دەمم بەسۊم.	I kept my mouth shut.	I shut my mouth.
ئیمە هێمان هایمنە ئەو جیە گ بۊمن.	we're still where we were.	we are still there, as we were before.
زۊ ڕەسیمەو ئێ کلیلە ئەڕا چەس.	I knew immediately what this key was to	I find out what it is the key must be placed here.
سە تۊەنی لێرە دۊرەو بکەفی و تەنیام بیلی.	so you can get the hell away from here and leave me alone.	so you could keep me out of here and be left alone.
ئەمانێگ کەس نەوێریا دەسوەردان بکەێ.	but nobody dared to interfere.	but no one dared to give it to me.
یا دیا لە سەرێ.	or knocked on the head	or to die away in the innermost recesses of his head.
لەورە تا نزیکەیل شەو مەن.	there he remained till nearly nightfall	there they prolonged their usual orgies late into the night
چمانێ سەردەمانێگ یەێ وراز گەورای کوچگین بۊە.	as though it had once been a large stone pigpen	as if the cold had been a medium of cold water
ئەوە ئڕا ئەو وەژان و قورس بۊ.	that was painful and difficult for him.	it was for that reason and foresty.
بووەخشی لە تەخت خەو کیشامەدەو دەیشت.	I'm sorry I've dragged you out of bed.	I'm sorry I drew you out of bed.
کات ئەوە هاتێیە بەیدەو لا.	it's time for you to step aside.	when you might have fainted and had a miscarriage.
هە ئەو جوورە گ نەتۊەنسم ئەنجام بەم.	as I could not possibly have done	as I couldn't do.
گومان نێرم گ ڕەسیە ئاخر تراژیک ئەو.	I have no doubt that it led to his tragic end.	I am sure it has brought you to the end of tragedy.
کاتێ گ سیخەگە لە ئان هاتن دزەیل ئەڵگرت	when he got the poker in case of burglars	when the barber ran to prevent the arrival of the thieves
فەرمان ئەسبەیل سوور دا، خزمەتکارەگەم.	ordered the sorrel nag, my fellow servant	I ordered a red horse, my servant.
ئەوان قەت لە یەێ سڵام و کێخوەشی فەرمی فرەتر نەچۊن.	that they had never gone further than formal greetings	they had never seen anything more than a formal greeting.
ئەمانێگ پێچەگان لە شوون خوەیان بۊن.	but the bolts were in place.	but the petticoats were out of their way
خوەشاڵم کە ئەو سەر وەخت هاتەو جی.	I'm glad she got back in time.	I'm glad he's got the time.
ئەمانێگ گشت تاوانەگە گرمەو مل خوەم.	but I take all the blame upon myself	but I have warmed the whole case over my own head.
وە خێرایی نووڕیە دۊرەو.	looked quickly away.	then looked away
دارسانەگە ئێرنگە لە جی ڕەش، خوڵەمژی بۊ.	the forest was gray now instead of black.	the forest had now become a color.
کە تەمەڵمان کرد.	which disposed us to sloth	that he was snaring away.
کە ئێ نەهەنگە ئێقرە کردۊدە مایەی ڕخ سروشتی.	that so much invested the whale with natural terror	that the whale had done enough to make the naturalist's fear.
ئڕا ڕاکردن لە دەسێ، بڕیار دا لە وڵات نەوسێ.	in order to escape from her, he determined to quit the country	resolved not to tempt fate.
هۊرشەی ئەو هیچ قینێ لە دووخ خوەێ نێیاشت.	her mind had no distaste for her own set	the breeze whistled low in his soul.
پابەن بۊن کاڵەو بۊ.	the obligation faded.	they were to stick to him
هیچکات نەیمە وا لێوا بووەشیەێ.	I never see the wind blow so.	I've never heard him say so.
ئەمانێگ شازادەی پیر قسەگانێ بڕی.	but the old prince interrupted him.	but the old prince interrupted him
وە بوون یەێ ڕفت کاولکەرێ بۊە تێکشکیان.	turned into a rout because of a devastating downpour.	which was broken by the explosion of a cannon.
ئەڕای کڵاس مەدرەسەی بانان ڕێکێخست.	arranged it for the future schoolroom.	they fitted me exactly.
م یەێ مەلام و وەی مدووە تواێ لە سەرووی گومانەو بووم.	I am a priest and therefore I ought to be above suspicion	I'm a clergyman, and so I must be on the point of getting suspicious.
هێمان لە بان پلیکانەگان، شەش گام لەو خوارتر ئەڵاژیایە.	still lying on the staircase six steps below him.	weighing the stairs, six paces from the south
سێ خولەک سەیر کردارەگان ئەسبەگە کرد.	watched the horse's action for the space of three minutes	he looked three minutes at the horses' bridles
ئەمانێگ م فکر کردیام خەم چشتێگە گ ئیوە هەرچۊنێگ بوو هەست وە پێ کەین.	but I thought grief was something you felt anyway.	but I thought it such a painful thing that you would have felt any resentment against you.
لە پلیکانەگان چیەو بان وە دەرێگ لە ناو یەێ ئەیوان.	went up the staircase to a door in a corridor.	climbed on the stairs with a door at the terrace in the patio
هەرچەن وەی سەرکەفتنێگ بۊچگ ئەڕای ژانەگانێ.	though with but small success for their pains.	though it is a small victory for his married wife.
ئەمانێگ ناوجیکەرێ کل کرد تا کار جیابۊنیان بخەێ لە یەک.	but sent an intermediary to arrange the terms of the separation	but the alternatives were directed towards the assiduous practice of their among us.
ئەڕای یە گ ئەوسا قەت لێوا پێویستێگ وە پەلە نێیاشتم.	for I have never had such need of haste before.	for I don't need hurry in that way before.
وە فەرمان شۊەگەی، ئەو هیشتە جیەو.	at the orders her husband left her	for she left her husband at once
وە جگێ حەزەو براورد دەور وەرم بگر لە میلکانێ گ لە ناوێ بۊم.	look around me with some interest on the strange land that I was in.	for I was anxious to see the dreamy airs of the country where I was in.
وە پشتەو، لە بان کوومەی بەردەگان ئەڵاژیا.	lay down on his back on the heap of stones.	to the back, lie at the altar with the doors.
قەت بڕیار نەۊ جارێ تر بۊنمەێ.	I was never supposed to see him again!	I had never planned to see her again.
چمانێ ناچار بۊن بیل ئەو، ئەوە بۊشێ.	as if they were forced to let him say it.	as if we had to let her know that.
وەی مدووە پەلە کردم وەرەو لای ئیوە.	that is why I hastened to you.	so I made haste to you.
نیەتوام دی لەبارەی قسە بکەم.	I don't wanta talk about it no more,	I don't want to talk about it any more.
لێواسە گ گشت ئاست پەسداری دابەزیاس.	that's how it is the whole level of husbandry has fallen.	so that the whole level of approbation had been established.
تواێ ئاگاداردان بکەم لێ وتاقە گەوراترە.	I should warn youit's bigger than this room.	I must warn you that this is a greater room.
ئەڕای خوەی و مناڵەگان پزشکێ دامەزران.	for herself and the children she employed a physician.	for herself and for children.
تا ئەورە گ ئەو بان دەسێ هات تەقەلا کرد تا شوون میز دەسەڵاتدارەیل ڕێکوپێک بیلێ.	she did everything possible to keep the places at the table of honor in order	when he came to the point of departure for the following of the commanders' summons.
پاداشتێک ئەڕای ت ئەڕای داڵگێ.	a recompense to you for his mother!	a preference for a mother.
ئەو شەو چێیە خوار.	he went down that night.	he went down that night.
نەقیزەی ئەسبەگەی دا و وەر نا وەرەو ناو ڕووبارەگە.	spurred his horse and galloped into the river.	touched up the horse's bridle and put it into the river.
هێمان خەریک چڕین چریکەی بۊچگ خوەمم.	I still humming my little tune.	I am still pounding with my little cry.
یەخەگان لە بان سەرێ	ice cubes on her head	the icons on his head
ئەو لەوە ئڕا دراوردن وێنەی کوڕەگەی کەڵک وەرگرت.	she used it to push out her son's photograph.	he took advantage of it to draw his son.
خەیاڵ مرافەیێگ وەل منا کردۊد!	you reckoned on a bickering!	he had imagined a quarrel with me!
لە ڕۊ خاسیەو تواێ وتاق بۊچگێ بەنە پیم.	I should be given a small room as a favor	on good days you must give me a little room.
لە فیشەک یا چەقوو	than either a bullet or a knife.	in the flush or in the knife
کاتێ یەکم تام چێشید.	once you've had that first taste	when you've had a first taste.
یا هەوڵ بێیە یەێ سات یا فرەتر بخەفی.	or trying to snatch an hour or so of sleep	or tend to lie for an hour or more.
درس چۊ چشتێ گ هۊچ ڕۊ نێیاۊد.	just as if nothing had happened.	as if it had never happened.
ئێقرە تەقەلا و ئەڵدڕین پووس و دڵنگ.	tearing both skin and clothes to some extent in the effort.	was so stupefied and benumbed that the skin trembled.
چارەنۊسم یەسە گ تمام ڕووژەگانم گیانم بدراێ و ئازار بکیشم.	I shall have to toil and moil all my days	I'm determined to have him off all day and endure.
یە دەس پیاگێگە کە دەس کردیەسە زنێی تازەیێگ و وەرجە یە گ باێدەو مرێ.	it's the hand of a man that's started in on a new life, and'll die before he'll go back.	that is the man who has put out a new life and before he is dead.
وە شێوازێ جدی تەقەلا کرد نواێ خواردن هەر لاشەیێگ بگرێ.	as earnestly tried to prevent any body's eating it.	she tried earnestly to avoid meeting any objection of his heart.
تا وەختێ چەرمگی چەوەیلیان نەۊنم، وە ڕاس کێشەی نێرم.	I'm not really in trouble until I see the whites of their eyes.	I'll have no problem with you if you don't see their eyes.
چاوەڕوانی نەکردم کە خوەم بووم.	I hadn't expected to be myself.	I didn't expect to be my own.
ئڕا یە گ ئەو تەنیا هەشت ساڵان بۊ.	for, although she was only eight years old	for he was only eight years old
هەردگیان نەتۊەنسن یەکم بوون، چونکە پلیکانەگە هەر جارێ تەنیا یەێ پیاگ وەرگرتیا.	both of them could not be first, for the ladder would but admit one man at a time.	they could not be the first because the captain was always hired by a single man.
هۊچ لەورە نەۊ جگە لە سقان.	naught was there but bones.	there was nothing there but a stone.
وە داماویەو نووڕمە دەور وەر میزەگە.	I look helplessly around the table.	I looked divedvedvedvedvedvedvedvedvedvedvedvedvedvedvedvedvedvedvedvedvedvedvedvedvedvedvedvedvedvedvedvedvedvedvedvedvedvedvedvedvedvedvedvedvedvedvedvedvedved into the whole length of the table
تەنانەت ئەو ماوە گ دیل کریاس.	not even the length of time he had been imprisoned	even the weather cockes that were there.
وەرەو ماڵ کیشانێ.	dragged him to the house.	he drew her home.
ت بۊدە یەکم کەسێ گ بزانێ.	you'll be the first to know.	you was the first that found out
وتمە پید م هیچ بانگخوازێ نیم.	I told you I ain't no preacher	I have told you I was no man.
مینیا لە کلگ ناوێنیەگەم دریژ تر بوو.	seemed to be somewhat longer than my middle finger.	my middle finger seemed to be extending too long.
ئڕا یە گ ئمێدوارە بووەخشنەێ.	because he hopes to be forgiven	therefore I shall confess and await forgiveness.
وە بێ باوەڕەیەو سەرم لەقانم.	I shook my head in disbelief.	I shook my head in despair.
م هێمان فکر کەم گ ت ئەو شەوە قین کردۊد و قەت لە خوەما نیەۊنم ت بووەخشم.	I still think you were hateful that night and I never expect to forgive you.	I still think you had hated him the evening, and I would never forgive him.
هۊر ئەنجامدان بازی وشەیل کرد.	he missed doing the crossword.	feeling that he ought to do something coolly was in his head.
هە لەورە نەنێ قەور.	they'll bury him right there.	even if they are buried down here in the country.
ئەمانێگ شەکەرەگە لە هۊرێیەو چۊد.	but he had forgotten the sugar.	but the conversation had gone out of her thoughts.
داڵغە بردۊدە ناو چشتەیل ترەو.	was deep in thoughts of something else	had driven into other things.
کڵاوە دانا و نیشت.	put on the hat and sat down.	put on his hat and sat down.
ئەۊ ئۆکسیژن نیاز داشت.	he needed oxygen	she needed the Owl.
نە وە خەرج کردن وە مەیل خوەێ.	not by spending as he pleases	not of spending his own money.
پارەکە هەو کاتە کڵاوەێ ناۊگە بان سەر.	when he'd placed the hat on his head a year before	the park was about the same time, with a parcel on the top of him.
بووگ وەرجە چگنێ ئەۊ لەیرە وەلیا هاوسەرگیری بکەێد؟	may even be about to marry her before he leaves here?	how before she came to marry him here?
کەس نیەتۊەنێ نواێ بگرێ.	nobody seems to be able to stop her	nobody that she could stand.
کە تمام مانای یەێ گۆرانی لە ناو وشەگانێ شاریاسەو.	that the whole meaning of a song lies in the words	which meant there was a whole chanted in its words.
خەریکۊ لە ژێر قورسایی ناڕەزامەندیێگ بڕووخێ کە پێشتر نەزانسۊ.	almost crumpling beneath the weight of a disapproval she had never known before.	he was almost sinking under the weight of a disapproval she had never known before.
لە زنێما ئێقرە خوەشاڵ نەۊمە.	I've never been so happy in all my life	I never enjoyed myself so much in my life.
وە تەنیا نەچیدە مرافە وەلیانا.	don't you go fighting them alone.	you're not going to stand alone getting into a fight with him.
باڵەیل خوەش تاش لۊەتێ	her beautifully moulded arms bare	the arms frozen to their feet.
ئە دروو بۊشیدە پیم، تواێ ئەڵپەڕگەی خاسێگ بکەید.	if you are telling me a lie, I'll lead you a pretty dance.	if you're lying, you'd have to do a good dance.
ئاخرەیل شەوێ بۊ.	his end was night.	it was the end of the night.
بوودە مدووێ یە گ دڵێ بتەپێ.	making her heart jump.	caused him to weep.
ئەۊ دی وەو جوور ئایەمێ متمانە نیەکەێگ.	he would never trust a man like that again.	he's never going to be trusted.
کە چۊ ڕەخت خەو وە کاغەز پووشیاۊد.	which was, like all the rest, covered with papers.	which was couched in paper, over his head
چمان یەکێ دێرێ تیەێ.	I think I hear some one coming.	as if one were too late.
وە تۊلەکی گرتنەێ.	they took it as a joke.	they took him by the collar.
پیرتر لەوەمە دروو بۊشمە خوەم و ناوێ بنەم شەرەف.	I'm five years too old to lie to myself and call it honor.	I'm too old to tell the truth and put myself in the honour.
تواێ م دویس هزار دلار نەزر داشتووم.	I must be holding two hundred thousand dollars in bets.	I was supposed to have two hundred thousand dollars.
ئڕام لە خوەیشگ ڕاسگانی ئەزیز ترەکە.	dearer to me than any blood sister could ever be.	dear to me the more than ever heart of the matter.
سینی وەسیلەیل کەوشسازی و کارەیل تمام کۊەنەێ، گشتێیان چۊ جارانۊن.	his tray of shoemaking tools, and his old unfinished work, were all as usual.	the tray of the shoe and the whole affair, all of whom had been seen before.
م دز نیم بەڵام دزەگەم کوشم.	I am not a thief, but I'll murder my thief.	I'm not a thief, but I will kill the victim.
وە دەنگ نزمێ وەلێیا وەت.	he addressed to him in a gentle voice	he said vaguely.
بێ گومان کار گەنێ کردمە.	I must have done something wrong.	I am going to be unladylike.
ئرمس خوەشی ڕشانن	shedding such tears of heartfelt joy	tears came as he spoke.
لە دۊایا هاتێ زەڕەی فێشتریش بوو.	then the attraction may be the greater.	next year it might be dearer to him.
بێ هۊچ هەڵەی لە تێ.	without any mistakes in it!	without any difficulty in believing
سەرەتا گومان یە بۊ ئەی مانکەن سیە مناڵ ڕاسگانیێگە ک هەوجوورە هێوەت بۊە.	at first I al most thought that this black manikin was a real baby preserved in some similar manner.	who at first had suspicions of the very blood he belonged to and the honours which were hereafter to be his own
ئمجا دۊەتەگە چییە ناو ئاوەکە تا عەرەق گیانی بشوورێ	so she went into the water to wash off the sweat.	then she went into the water to hide her body.
وە ماشین ڕەسانەێ ماڵ	drove her home.	he gave me a lift home.
من فرە خوەشاڵم	I'm very glad.	I am dreadfully glad.
من ئەوە فرە وە خاسی زانم	I know that well!	I'd know that clearly.
ئمجا دو دۊەت جوان	then the two young girls	then with two young daughters
وە گشتی من فرە خوەشمە مناڵ تیەێدن	but I am always fond of children.	I am rather interested in your whole life.
هەڵسا و وە تۊڕەیی وە وەرانوەرمان وسیا پاوە	stood, livid and trembling, before us.	grew angry and he ran to my side quickly.
لە سەرەوبانیەگە چێیە بان و نوقمێیەو دا	went up the hill and out of sight.	it sank up in the collar and broke in the collar.
هەریە ک ئەو وە ساق و سەڵامەت لەێرە دۊرەو بی وەپید ئۊشم	even as the hairs on my arms began to shrivel.	I'll tell you where she is safe from now on.
دەس خوەێ نادە بان تێوڵێ	he put his hand up to his forehead.	running a hand reflectively over his bald crown
یەی دەسم بەرزەو کردم تا خواهش کردنێ کووتایی باێد	I raised one hand to halt his apology.	I raised one hand to ask him to blanket.
یەکێ دو هناس قۊل و درێژ هەڵکێشا	gave a long gasp or two	one of the two deep breaths took a deep breath, pulling in her scent.
مەنزوورم یە نیە ک لە ئەو پیایەیلەمە ک ژن ئێهمال بکەێدن	I don't set up to be one of those men that don't care about women.	I don't mean to complain over the men who have accused him.
لێوا زانستم ک گاهەس گرنگ بوود	I thought it might be important.	but I thought it might be important.
دڵنیا نەۊم تو بۊد	I wasn't sure it was you.	I wasn't sure you were the one.
تا بڕەسنە دەسم فرووشیانە.	I can sell them fast as I get them.	I am resolved to have some in an ornament for the head.
هەر وە ناکاوە هار و هاژ بییە	maddened by a sudden attack of rabies	the abbe sprinkled a little dust over it
دو دەس نا سینەوە	crossing her hands upon her bosom	brought two short arms.
هەست وە قردگێ زاڵ ئەوبۊن	feeling a little overcome.	to feel a little taken aback.
لێواسە گ م کردمەسەێ ڕەوت کردەوەی خوەم.	which is such that I have made it my law of action.	as I have argued, I refused.
بایەقوشێگ وە نۆتەیل خەمبارێ وڵام دا.	an owl answered with his sepulchral note.	replied an embarrassed dog with its melancholy downs.
کە وە ئەدەب فراوانێگەو لە لێ پێشوازی کرد.	who received him with great civility.	which he offered, by many learned arguments, to evince that
هەرچەن وە گشت هازیەو کیشایەێ.	though he pulled with all his might	though he recoiled from it with all his strength.
وە یەێ کۆت ڕەش لووچدارێگ کە دکمەگانێ لە ژێر ڕیشە قاوەیی پیەنەگەێ بەسۊدن، وە ڕێزەو هاتە ناو.	had entered solemnly, in a black creased coat buttoned up under his spreading brown beard.	with a deep shine of brilliant red lips have plunged down in the deep, deep rising bell.
چ بەدبەختی فامنەکردنیێگ.	what incomprehensible misfortune	what a disgrace upon the house!
سەرەتا وە یەێ دەس گرتەێ، ئمجا وە دو دەس.	he took it first in one, them in both his own.	he first took hold of one hand and then with two
م جۊلیامەو تا دۊا تەقەلا بکەم ئەڕا لەنوو وەدەسهاوردن دووسی ئەو.	I was moved to make a last attempt to regain his friendship.	I rolled around to try to catch her again.
ئەڕا یە گ ئەو تا ئێرنگە قەت نەۊەسە خاوەن چشتێ گ ئەڕای خوسە بخوەێ.	for until now she had never owned anything worth grieving for.	for he had never had the opportunity to drink anything he loved.
ئەو نیەتۊەنێ ئەو شەوە وەلیا بچوودە سەر ڕێکەفت، ئەڕا نموونە ڕێکەفتێ گ یەک یا دو ڕووژ پێش دیار کردۊ.	he would not be able to keep an engagement with her that night, for instance, that he had made a day or two before.	he cannot go up with her that night, for instance, she had noted for a couple of days before.
لە کاتێ گ بێدەنگی پڕ لە ژانێ لە دادگا حکومەت کردیا.	while a painful silence reigned in the court room.	since he had silently pleased the announcement of the government
ئێرنگە دەمارەگانێ ترسناک چۊچیاۊدە یەکا.	his nerves were terribly overstrained by now.	now his terrible oars were tied.
وەل داڵگێیا لە کلیسا بۊ، و لەناکاو تۊش ناڕەحەتیێگ هات، وە بوون دووخە سەرنجڕاکێشەگەی، نەتۊەنس بووسێدە سەر پا.	was at church with her mother, and suddenly overcome by indisposition, arising from her interesting condition, she could not remain standing,	with his mother she was alone in church, and with a sudden pang of distress, she could not stop.
جیا لێ چشتەیلە فرە ڕخدارە، لێرە ئێ وەخت شەوە وەل جادووگەرەیل و جنەیلە.	besides this kind of thing's too awful, here this time of night with witches and ghosts	besides these wizarding types are usually very alarming, these days with the enchanters and the devils
سات یەک شەو، هاتێ دەنگ خەنگ گەورای شنەفتۊد.	at one o'clock in the morning, possibly, she heard a loud burst of laughter	but at an hour he may have heard a great laugh.
لە ڕووژ سزادانێ، کە داڵگێ، هە ئەوە ئەڕای ڕاپۆرت بکەێ.	on his day of sentence that she, his mother, would report the samefor him.	in a punishment day, that his mother might have told him of it.
یا خاسترە بۊشم لە سووەو دی خزمەتکار م نیە.	or rather him who will no longer be my servant to morrow	or rather, I'll say no more tomorrow,' he said.
درس کردن تاقێ لە بان سەرم چۊ تاق کلیسا.	making a vault above my head like the archway of a church.	the mere hand writing of a church on my head, as the saying is.
دڕندەی وە دفناک سوور بردۊدەو.	the brute with the red nostrils had won.	the monster, taking fright at the terrible blow, made off across the men swarming like ants over the booty with a blast of jagged fragments.
پێشتر کەفتۊمە گریان داماویێگ، و هەست وە یەتیم بۊن لە ناو ئێ دنیای گەورا کردم.	I had already broken out into a desolate cry, and felt an orphan in the wide world.	I've already gone in, and I feel like a darling in this great world.
پێشنیارێ کە هەڵە کردم ئاراستەی کردم و ئەویش تمام حەق وە پێ بۊ ڕەدێ بکەێ.	a proposition which I was wrong to suggest and he quite right to refuse	I proposed that I should direct him, and that he should decline all his right.
ڕیسک گوناوگەڕیێ کردم.	I risked the fraud	I risked a reverse for him
خاڵ نگەرانی پڕ لە ژانێ بۊ.	was a point of painful solicitude	the anxious spot was full of pain
بەسیانە بزمارێ لە قێ دیوار، و وە وریاییەو پێچانێ.	he tied them to a nail in the wall, and carefully plaited them.	he was distracted by a sudden fluttering pressure against the wall, and then folded them with care.
توانای فام کردن بارودۆخ و خەم ئەو.	able to understand her position and her sorrow.	enable me to penetrate the realities of his melancholy.
توام قسەیل خێرخوازانەی خوەم بژنەفم و بڕەسمەو.	I want to hear and understand my benefactor's words.	I want to hear my own story and know.
پرسیار وە لێ کرد کە ئایا شانازی بەخشێدە پێ نان نیمەروو وەلیا بخوەێ؟	asked her whether she would honour him by lunching with him?	asked him if he had conferred a great boon upon him by noon?
ڕەد بۊن پیاگ نەۊد.	had not seen the man pass.	they had refused to be a man.
ئەمانێگ کاتێ لە ناوێن ئێ تاشەیلە ڕێ کردیام.	but as I was making my way among these crags,	but when I got through these rocks
کە وە دڵنیاییەو خوەێ لە تاقیکردنەوەگان بە ناو بەێ.	who will certainly ruin himself in experiments	who will certainly succumb to the examination of his own person.
خەسۊرەگەێ بەدێ لە لێ هات.	her mother in law detested her	her distress quickly receded to him.
دۊای وسان، براورد ئێ لا ئەو لای گرت.	after stopping to look about her,	he stopped short, his gazing over that side.
تازە، خاڵە سیەگەد هە وە هۊچ نیەو.	in the meantime, your black spot ain't	even the external forms, indeed, he fancied, must be utterly unlike the life of others in everything.
ڕخێ چیا لە وەر چەو مەردم دینەنێگ ڕێک بخەێ.	he was afraid of creating a scene in public.	was afraid of meeting her in the eyes of the world.
لە یە گ مەردم بایە دووسێ داشتوون توڕەۊ مادامێ گ ئەو هە خوەش ئەو ڕۊ ئەوان نێیاشت.	he was angry that people should go on being interested in him when he took no interest in them.	that everyone should be so interested in him that he did not even love them.
یەکم وەی مدووە گ سەلیقەی تاکەکەسی ڕێگە نێیا پێ دڵنگ ترێ بکەێدە وەر.	first because his personal taste would not allow him to dress in any other way	the first because his cautiousness was not allowed to be put on any other clothes.
ئەمانێگ هەرچەن پێخوەشۊ نەچوودە تێ.	but though he would have rather not entered it	but though it was not pleasant, it does not come to him.
هەرچەن م تەنیا ئەڕای یە هاتمە گ ئەگەر تۊەنسم بامە مەیەتد.	though I have come only to aid you if I can.	though I only came because I might help you.
وە سەختی تۊەنس سەتڵەگە هێز بەێ.	she could hardly lift the pail.	he could hardly swallow the bucket.
ئەڕا چە شراو نەخوارد؟	why did he not take wine?	why didn't you drink?
هیشت یەێ خولەک بچوود.	he allowed a minute to pass	eave us alone for a moment.
کە پیاگێ گ لەورە کار کردیا کەفتنە لێ.	that the man employed there was dismissed	that the man who had been employed there had been drawn into his
م ئەومەڕەسۊم و هیچ کە دووس نێرێ ئایەم ئەومەڕەس وە ژیری بۊنێ.	I was stupid and nobody likes to see a stupid guy wise up.	I've been a common man, and I should never like to see anybody who is stupid.
ئەو وت کە خەوەردارێ کەێ لە بڕیارەگەێ.	he said that tomorrow he would let her know his decision.	he said as he was informed of his decision.
ڕێک لەو کاتژمێرە گ شەو پێش ناوێ ناۊد.	precisely at the hour named the night before	just at this moment when he had called me.
لە وتاق باڵە وەرەو وتاق چاوەڕوانی و تەبەقەی خوار وەرەو هسار.	through the ballroom to the anteroom and downstairs into the yard.	she was coming from the wing room to the waiting room, and going down the courtyard
ئێرنگە ت فرەتر منیدە ئەو.	you're much more her now	you are more like him now
یە گ گوماناوی بۊ کە هە چڕینەگانیان شنەفتۊد.	that it was doubtful whether she had even heard their calls.	who had suspected he had heard only their footsteps.
نیەزانم دی لە کی بپرسم.	I don't know who else to ask.	I don't know who to ask no more.
ئێرنگە کاغەزەگە دا وەو دۊەتە.	he now passed the paper over to her.	is presently losing the paper and giving it to the girl.
سە قەتار ئیمە کل کریا ئێرە.	so our train was sent here.	so our train had been all down here.
هۊردەو بۊم لە ئەو ژێر چەو گرتنێ.	I examined her carefully.	I was foolish enough to imagine the sight of her behind my eyes.
مەگەر یە گ ئەو بابەتە خاس بزانێ.	unless he knows that subject well.	unless he knows that clearly.
ئەمانێ یە چ گرنگیێ داشت؟	but what did that matter?	but what did it care?
ئمڕوو شەوەکی ئەو وەل ژن جوان ترێگا کل کردمەو دەیشت.	I sent her out this morning with the other young woman	I trundled out with other young women this morning.
بەڵام فکر نەکەی م ئێ نهێنیەیل وێڵ تنە شارمەو.	but you needn't imagine I shall keep your ridiculous secrets.	but do not think that I will expose you.
ناوزگ دراتن وە بوون خەنگ لە بن دڵەو	bursting into a hearty laugh	there was in the depths of her heart an awful fear and dread
مەگەر یە گ بتواێ سەرنج بێیەنە پێ.	unless he wanted to be noticed.	unless of course he can afford to pay her attention.
لە ماڵەگەی خوەێ گوم بۊ.	he disappeared into his house	he had vanished from his own home.
ئەۊ نامە ناو قەڵبم.	I kept her in my heart	I'll have that letter in my heart!
بێ پەلە دووس یەکتر داشتن چۊ ئەویندارەیل ئەوسا.	loving each other like unhurried old sweethearts	I dared to recall for the first time the illusory days of that unreal love.
