source	reference	translation
گمۊن کردوم غم و ٱندۊ چیه که آخر وه آڌم دست اؽڌه	but I thought grief was something you felt anyway.	I put the fear of fire on him, and put the fear of fire on him.
ز پلکۊن رهڌ وه بالا تا مؽن دالۊن وه درؽ رسی	went up the staircase to a door in a corridor.	He raised his lip to look at the door.
هرچن که سی ایقزر رنز ماجب خۊڤی نگرهڌ	though with but small success for their pains.	though he had never had the incivility to say any thing about it.
ایمدۉ وکیلؽ نه بسی کرد تا کارل جڌایی ز هو نه ٱنجۊم بڌه	but sent an intermediary to arrange the terms of the separation	In the middle of the law, he called for an attainment of his aims.
سیکه نهاتر زته ایقر نیازمۊن وه اشتۉ کردن نبی	for I have never had such need of haste before.	I don't think I need it the more.
ز دئسۊرؽ که مؽرس داڌ ڤس	at the orders her husband left her	of the discovery which he had made
وا علاقه، نیَشتوم ڤه دۉربالوم، و جاگه بلاجڤی که مؽنس بیڌوم.	look around me with some interest on the strange land that I was in.	I was interested in him, and I noticed the place where he was standing.
خۉسیڌ و ری چولچله بردی دراز وابیڌ.	lay down on his back on the heap of stones.	He held his breath in his bosom and then cried out.
هرگش نه قرار بی که هو نه دوڤارته بڤینوم	I was never supposed to see him again!	it is not likely that I should be expected to see her again.
منی مجبۊر بیڌن که بئلن که هو، یو نه بگو.	as if they were forced to let him say it.	I was forced to let him know he was there.
ڤه همی تفیل بی که زی وَیڌوم سر‌وختت.	that is why I hastened to you.	It's always been that I'm in a hurry to deal with the whale.
نؽخوم دی در مۉرڌس گپ زنوم.	I don't wanta talk about it no more,	I don't want to speak to him.
وا ڤت هوشڌار بڌوم که گپ‌تر ز ئی تۊ هڌه.	I should warn youit's bigger than this room.	I thought you said something else than that.
سی خوس و بچه‌یل یه دویندورؽ إستخڌام کرڌ.	for herself and the children she employed a physician.	for the benefit of both himself and of his child
هو کارؽ نه که ترست ٱنجوم داڌ تا جاگه‌یل سر میز شانازی نه تیار واڌاره.	she did everything possible to keep the places at the table of honor in order	He did it so that he leaned his arm against the table of honour.
پاڌاشؽ سی تو سی خاطر داس.	a recompense to you for his mother!	He's got your feet lined up on the left and right.
ٱسپسه مجبۊر‌ کرڌ که‌ حرکت کونه و چاردئس نهاڌ ڤه بال ٱۉرۊ.	spurred his horse and galloped into the river.	The horse was forced to move and started walking.
مو همچنوݩ هی آرنڳ کۊتامه زمزمه إکرڌوم.	I still humming my little tune.	I also took my breathing time.
پلیشه‌یل ٱخ ناڌن بی مؽن سرس.	ice cubes on her head	He had not had a plate full of chicken in his head.
هو زس إستفۉیڌه کرڌ تا شؽوات کورسه بکشه ڤه در.	she used it to push out her son's photograph.	he took advantage of the power to knock down his chair.
تو تَی خوت گوڌی بی که وا مو یه جر کوچیری بکونؽ.	you reckoned on a bickering!	You said don't give me a kiss.
وا ڤه مو لطف کونن و یه تۊ‌ کوچیرؽ بڌن وم.	I should be given a small room as a favor	so please me and give me a kiss.
ز یه گوله یا چکۊ خطرناک‌تر.	than either a bullet or a knife.	that's far more dangerous than a snake or a dog.
هر کسؽ که یه کرت تومسه بنیَره.	once you've had that first taste	every one who has a mind of a tenant.
یا پلرڌ سی ڤه دئس ٱڤورڌن یه ساعت خۉ یا هم بؽشتر.	or trying to snatch an hour or so of sleep	Or there's the verdict in the three weeks, or there's a better time.
ڌقؽقا منی یو که هیچ تفاقؽ نَڤَسته.	just as if nothing had happened.	I'm not surprised.
مؽن تقلا کرڌݩ، هم پۊس و لڤاسل تا جڌی دِئرِئسن.	tearing both skin and clothes to some extent in the effort.	In the middle of the road, a chariot was broken and kept for a while to be repaired.
وا گشت رۊزل زنده‌ییمه وا زئمت و عذۉ بگوڌردنوم.	I shall have to toil and moil all my days	I've told you all my life and my life.
یو دئس پیائؽ هڌه که وَیڌه مؽن زنده‌یی نۊئؽ و نهاتر ز یو که ڤورگرڌه واپوشت، إمیره.	it's the hand of a man that's started in on a new life, and'll die before he'll go back.	this man who had died before he was alive and had died rather than he had died.
پلرڌسه کرڌ تا کسؽ نتره هو نه خوره.	as earnestly tried to prevent any body's eating it.	he pretended not to know who he was.
مو واقعا نه مؽن درڌسروم تا اوسو که اٛسپیڌی تیاسوݩ نه بڤینوم.	I'm not really in trouble until I see the whites of their eyes.	I'm really going to have to wait till I can get to your face.
تی‌ره نبیڌوم که خوم بۊم.	I hadn't expected to be myself.	I couldn't see you.
سی‌که، وا یو که هو فقط هشت سالس إکرڌ.	for, although she was only eight years old	three, and he was only able to do it for eight years.
هر دوتاسوݩ نؽترئسن ٱول بۊن، سی که نرڌڤون فقط إترست مؽن یه زمان یه نفر نه واڌاره.	both of them could not be first, for the ladder would but admit one man at a time.	they were not afraid to run with him because they were afraid to go with them in a single time.
هیچ چیؽ غیرا هستخونل اوچو نبیڌ.	naught was there but bones.	He didn't see anyone except the hospital.
وا نۉاومؽڌی، دۉربال میز نه إنیَروم.	I look helplessly around the table.	I sat down, beside the table, with great despair.
تاحتی مؽن دیسه‌یؽ که مؽن زندوݩ بی هم نه.	not even the length of time he had been imprisoned	Until the next moment, it was not difficult for me to say goodbye.
هو نه کَشونڌن مؽن هونه.	dragged him to the house.	So that he may turn back.
تو نفر ٱولؽ هڌی که ره إبری.	you'll be the first to know.	You're the one who wants to go.
ڤه تو گوڌوم که‌ مو مولا نؽڌوم.	I told you I ain't no preacher	I told you I wasn't a preacher.
إگوی یه‌ پرزؽ ز کلؽچ مؽنجایی مو بلوندتر هڌه.	seemed to be somewhat longer than my middle finger.	as though some part of it were larger than any other part of my story.
سی که اومؽڌواره که بشخیڌه وابۊ	because he hopes to be forgiven	in the hope that he would tarry yet awhile longer.
مو سرومه سی نشونه باور نکرڌن جومنؽڌوم.	I shook my head in disbelief.	I didn't even think about it.
مو هنی هم تی خوم إگوم که او شۉ غلوه بڌعبۊس بیڌی و هرگش نتروم بشخومت.	I still think you were hateful that night and I never expect to forgive you.	I can tell you the truth, Janek was too stupid and couldn't see it.
هو، مؽن حل کرڌن جڌول کلیمه‌یل قلی‌پلی منده بی.	he missed doing the crossword.	he was, was completely out of touch with the solution.
هونوݩ، هو نه همؽچو إکونن ڤه هاک.	they'll bury him right there.	he will do him all the good that lies in his power.
ولؽ شَکَر ز ویر هو رئڌ بی.	but he had forgotten the sugar.	But it was a hatred of him.
مؽن فرگ چیؽ گپ دیه‌یؽ غرق وابی بی.	was deep in thoughts of something else	in the depths of which there was a deep depression.
کوله نه ناڌ ڤه سر و نشَئس.	put on the hat and sat down.	So he didn't rest on his couch and sat down.
هو‌ تنڳ اوکسیجن وی	he needed oxygen	he was suffering from the pain of the ankle.
هو هم نه وه خرج کردݩ چونوݩ که دلس اخاس	not by spending as he pleases	he would also have made a discovery which would subject her to ill usage and violence
پار که کولَئ نه نها وه سر	when he'd placed the hat on his head a year before	that had been half shabby over the body.
گاشڌ نها رَئڌن هو بسونس.	may even be about to marry her before he leaves here?	It's possible that there's actually something more to it.
دؽ وا کس نؽ‌بو که نها هو نه بگرن	nobody seems to be able to stop her	there was no need for them to embrace.
پای معنی یه دنڳؽ مؽن گپتاکلسه	that the whole meaning of a song lies in the words	It's the end of the story.
مؽن پای عورمم هرگش اؽقه دلخوش نویمه	I've never been so happy in all my life	I've never had a moment of happiness in my life.
خوت تِینا واسوݩ جر مکار	don't you go fighting them alone.	I'm going to beat that lady up.
بائینا تراشسه و قشنڳس لوئڌ و پَتی وین	her beautifully moulded arms bare	to be half shaved and half shabby
ٱر درو داڌه بۊی، وه بازستن نشمینؽ اؽبرمت	if you are telling me a lie, I'll lead you a pretty dance.	If you leave him alone, you will not leave him alone.
عاقوَتس تاریک وی	his end was night.	all was black.
نهنڳ وی قلڤس واسه	making her heart jump.	It's near a heart full of chicken.
دؽ هرگش وه پیائؽ چی هو اعتماڌ نؽکونه	he would never trust a man like that again.	it is not wise, at any rate this man does not trust.
که چی پای چیَل دِئری وا قاغز پۊشس وی	which was, like all the rest, covered with papers.	Or will He raise him up, and the clouds will be raised up above him,
مَنوم یکؽ هنه ایا	I think I hear some one coming.	I think it's a common way to defame the party or create suspicion within it.
تِی خوسوݩ گوڌن کوڤؽریه	they took it as a joke.	"They told him, ""Surrender""."
پنج سال پیرتر ز هونم که وه خو درو بڌم و نومسه بنم شرف	I'm five years too old to lie to myself and call it honor.	I'm five years older than I could have wished to be, and I'm going to have the latest news of her.
پیلؽ نهنڳ دِڤؽست هزار تمݩ مَرج کردم	I must be holding two hundred thousand dollars in bets.	I've just made a couple of thousand mistakes.
مَجمه ٱفزارا کۉش دۊزی و کار کَلس چی همؽشه وی	his tray of shoemaking tools, and his old unfinished work, were all as usual.	In the middle of the road, a chariot was broken and kept for a while to be repaired.
مو تَریڌه نؽسم ٱما تَریڌه‌مه اؽکوشم	I am not a thief, but I'll murder my thief.	I'm not going anywhere, but I'm going to get the dog to Lackett.
وا دَنڳ آرمؽ بونڳس کرد	he addressed to him in a gentle voice	he would exclaim as he said this
حتما جائؽ ز کاروم باگ داره	I must have done something wrong.	I'm sure he's got the latest news of me.
چونوݩ ز شۉق گرؽڤست.	shedding such tears of heartfelt joy	Because it was a marriage of affection.
اۊسه گاشڌ جذابیتس بؽشدر بۊ	then the attraction may be the greater.	she could still be attractive.
هیچ باگ نڌاره	without any mistakes in it!	with no gills.
ز ٱول منستوم ئی آڌوم کوتال سیه رۊله راسیه که وه شؽواتؽ چی‌یک زفت وی بی	at first I al most thought that this black manikin was a real baby preserved in some similar manner.	I remembered once, it's May's birthday.
ایچو آشپزخووه هڌ	this is the kitchen	this is the kitchen
دی توء نڌاروم.	I've had enough of it	I don't see any point in troubling them further.
بؽل وو کلندنه اوچو بوردن بی.	they took the spade and the pick there.	before him and all his party
آهؽ کشیم وو کیلیتنه به هو داڌوم.	I sighed and gave her the key.	I pulled up my coat and gave him my coat.
به سمت تخت رهڌ	advancing to the bed's head	He went to the bed.
نتروم قوۊل کونوم	I can't possibly keep them.	I can't help hearing
نرسیڌه فوروهڌه ابۊن.	I can sell them fast as I get them.	she could not afford to speak.
یهوی هار وابیڌه	maddened by a sudden attack of rabies	He was buried there alive.
ولی بازم خۊوه تو دخالت نکۊنی.	but, however, you had better not interfere.	I don't see any point in interfering in it.
یه خاهش که نؽبۊ گۊیس	a wordless plea	a sister who had not yet married.
دو دست نه ناڌ ری سینه	crossing her hands upon her bosom	with two hands touching his chest
تکۉ هم نخۊرین.	do not move!	you don't talk.
آخه هو بوتؽ نڌاره.	because he hadn't any aunt.	but he has no gills.
یه چی وه او گرت سر ایما نشست و سی هم یو چند بار وشخستیم	some part whereof flying up to our faces set us both a sneezing for several times together.	I sat down, saying three times, with a fixed smile.
شۊک وا دنگ شۊمش جواو دا	an owl answered with his sepulchral note.	He answered his father's voice quickly.
وا حالی گرهڌه وارد وابیڌ وا کۉتی شه و کر که تینیلس تا زؽر ریش پر و بۊرس بسته وابیڌه بی	had entered solemnly, in a black creased coat buttoned up under his spreading brown beard.	he was still walking up and down the room where the sailor was waiting to get his coat full of chicken.
چه ذلؽلی فئم نکردنیی هڌه.	what incomprehensible misfortune	So that he could not understand what it was.
نها هو نه وا یه دست و دیندا وا هر دو دستس گرهڌ	he took it first in one, them in both his own.	He took her by one hand and then by both hands.
گشتتۊݩ وا ترین مؽنسه بڤینین	make sure yeh can see' now	you've all been here an hour now
چۊی تا ایسو صحۉ چی نوابیڌه بی که ارزشت غمه داشته بۊ	for until now she had never owned anything worth grieving for.	it was not wise, at any rate so that I could not afford it.
نؽتره سر ٱندؽ که دو سه رۊ نهاتر وا یک نهاڌه بین بیا	he would not be able to keep an engagement with her that night, for instance, that he had made a day or two before.	He's not allowed to stay in his place for two or three days.
وا داس منه کلؽسا بؽ و منه یه دم ناخوش وابؽ و‌ سؽ هو که آوستن بؽ نترست واسته.	was at church with her mother, and suddenly overcome by indisposition, arising from her interesting condition, she could not remain standing,	He was suffering from the pain of the ankle, and he was sick and was gone.
ئیچنو کارؽ ئی وخت شۉ وا ئیقر سِرسونگی و آلی که دۉرمۊنن	besides this kind of thing's too awful, here this time of night with witches and ghosts	in relation to which document he had a notion that time was beginning to press now, and that it really must be got out of hand.
ٱر راست بۊ مو یقؽن داروم که اؽ هارپۊنیر لؽوه لؽوه هڌه.	which if true I take to be good evidence that this harpooneer is stark mad	I'm sure the harpooneer is a cannibal.
ولؽ مؽن دلس، هرگش هو نه ول نکرڌ بی، إگوی که واقعا هو کورس بیڌه.	but in her heart she had never given him up, as though, indeed, he had been her son.	But he didn't let go of it, as if he were really his coward.
یه تاقؽ بالا‌ سروم‌ راس کرڌ جۊر تاق‌ دم‌دری کلیسا.	making a vault above my head like the archway of a church.	I raised my lip to the church door.
او وحشی وا سیلایل نوفت سوئرس، پیرۊز وابی بی.	the brute with the red nostrils had won.	he was hunched, as if he were an old goat
مو سی خاطر تقلڤ، ریسک کرڌوم.	I risked the fraud	I risked it for my own pleasure.
گشت تولگل گونجل نه خراڤ إکونه.	would bring the whole hornet's nest about our ears	It's a common way to defame the party or create suspicion within it.
هو دوڤارته یه کاملیا إسپؽڌ گرئڌ‌.	she received a white camellia again	He's got to win again.
کس دیه‌یؽ نه هم نڌاروم‌ که زس بخوم.	I don't know who else to ask.	I have no other choice but to marry her.
ایسو، هو قاغوز نه داڌ ڤس.	he now passed the paper over to her.	Yes, he gave the paper to himself.
سی همیو، قطار اؽما فشناڌه وابی اؽچو.	so our train was sent here.	on the other side of it, squeezed back.
تمیس هوش وندوم ڤه هو.	I examined her carefully.	I woke up immediately.
مَر یو که هو، اۊ مۉضۊع نه پای بیَشنه.	unless he knows that subject well.	except through the precautions and warnings of nature.
ولؽ یو چه ٱئمیتؽ داشت؟	but what did that matter?	But what did he mean?
ٱمرۊ سوئڤ، هو نه وا زؽنه جڤون دیه‌یی فشناڌوم.	I sent her out this morning with the other young woman	I was squeezed twice by the woman I had left.
ولؽ نه لازومه‌ که تِی خوت بگوی که مو راز‌‌گله‌یل مسقره تو نه مؽن دل خوم إلوم.	but you needn't imagine I shall keep your ridiculous secrets.	but I don't have to tell you that I've hidden all your secrets in my heart.
یه غِتاس هنده‌یی داڌ.	bursting into a hearty laugh	He's got a bit of fluid in his mouth.
مَر‌ یو که إخاس که ڤس توجه کونن.	unless he wanted to be noticed.	it is fitting that they should be noticed.
هو مؽن هونس نابدیڌ وابیڌ.	he disappeared into his house	he was blindfolded
هو نه مؽن قلڤوم زفتس کرڌوم.	I kept her in my heart	I checked she was correct in my heart.
خاسن یکیدو جۊر هاشقون قڌیمی و عشق کوئنه.	loving each other like unhurried old sweethearts	so that it is as if love is incompatible with love.
هو درجا خو نه إکونه ڤه یه چیؽ که هر کوم ز اؽما زس زئله‌موݩ إره.	he will immediately become whatever each of us most fears.	he will do him all the good that lies in his power.
سی همیو، هو دۉربال‌ نه گشت.	so he searched around	He's always been around.
ز نۊ إڤورگرڌه مؽن لش جونداروݩ.	will go back into animals again.	urged her to run after him before it was too late, and he was gone.
خوته سی شرایط اٛضطراری ٱماڌه کوݩ	prepare yourself for every emergency.	he was condescending when he noticed the necessities of nature.
اوسو که هو هی تو نه إبره ڤه حال مرگ	when he is striking you dead?	when he was condescending when he noticed you.
یو که سر زؽر یو نؽبرین که وا هونواڌه مو گَل بگرین.	that you decline allying yourself with my family	So you don't have to worry about me.
ڤه شرطؽ که رفتار دوروئس و‌ تواضع رعایت وابۊ	provided that a proper humility of behaviour is at the same time maintained.	if he imitated the extraordinary and humble conduct of the person from whom he had just parted.
دوروئسه که ٱر هو دئس آخور ڤه میل خوس عمل کرڌ بی.	it is true that if he had done as he liked at the last	farther than he had done in the last two days.
ئی منج گاشڌ هونوݩ نه کۊر کرڌه بۊ.	this fog may have deadened them.	It's possible that there's actually something more to it.
اوسو یه‌ناگه ز جاس فورؽستاڌ	then he suddenly arose	he suddenly found himself strong.
هومبار رئڌی مؽن گالری و قڌم زیڌی	you betook yourself slowly to pace the gallery.	he walked up into the room of solitude and solitude.
یه رپشت و پوخارؽ ز زیڌن باروݩ ڤه وجۊڌ إویڌ.	such a steaming and droning rose from the downpour	a burning sense of jealousy of the favorite agitated him now as strongly as it had done then.
سی که وا ئی جریان نه وا خوت، وا رضایت حلس کونؽ.	for you must either satisfactorily settle this matter with yourself	because she is willing to enter the room.
همیسو وا روم، ٱر نه هرگش نؽروم.	I must go now or I shall never go.	I'm yours for ever
هونوݩ ز مۉسڤؽ که جاهلؽ بیڌن، هو نه نیڌن بی.	they hadn't seenm him since they was boys together	they had not even presence of mind enough
موافقوم، اؽما تی ڤه ره بیڌیم‌ که هو نه تا ایسو جوسته بیڌیمه.	I agree we would have expected to have found her by now	I agree, we've seen you since you were there.
هو گوڌ و صڌاسه هم نَڤورڌ ڤه لم.	she said, and she did not trouble to lower her voice.	he said and stopped short.
مو ڤه دئوتی جۊر یه نماڌ الهی إنیَروم که وا خوموݩ نه واس سازگار کونؽم.	that I look on marriage as a divine institution to which we must conform.	I can see a slight flicker of light in which we are going to coincide with each other.
وا یو که هزاروݩ نهَنڳ دیه ڤه کشتی هو ٱڤورڌه وابیڌن بی.	though a thousand other whales were brought to his ship	for there were scarcely ten thousand on his ship.
مو تواضع نڌاشتوم.	I lacked humility.	I did not humble myself.
شرۊع کرڌ ڤه مهت داڌن مؽن تمرین کرڌن زندونی	began to assist in exercising the prisoner.	he began walking up and down the room.
سۊئار غایوغ کوچیره وابیڌوم	I climbed into the dinghy.	I got my rid of the small glow.
هو، خشمناک، غارنؽڌ.	he exclaimed, getting angry.	he, tempers, looked back.
اوسو تریم ویرموݩ نه بڤنیم ڤه مساله‌یل دیه.	then we can turn our attention to other matters.	If we can get out of this situation, we'll have to deal with him again.
که دو‌ کس نه ز یه بال و دو‌ تا دیه نه ز بال دیه، مؽن کر شرۉئیز کونه.	to hang two on one side and two on the other, within the door of the cave,	who will take two of them with one hand and two with the other.
ولؽ اوندۉ گوڌی که سیم إنڤیسی	but then you said you would write me	but she said I was silent.
زنۊکاری سفروم مؽن گَه‌کوݩ	repeating my voyage early in the morning	A woman on a trip or at the market.
که وا لذت ز سندس ڤورؽستاڌ.	who rose full of the enjoyment of his age.	He was standing there by his joy.
هو پنه گرئڌ بی.	he had taken refuge.	she loved him.
هو دیڌ که دڌۊس وا زهشت، مؽن لڤاس ساڌس نشئس بی و وا صڤیری تی ڤه ره بی.	saw his sister sitting patiently in her prim nightgown	he sat near the tail of his own smart mule, and measured himself to the morning.
ڤه برچ تو نؽرسوم.	I shall not reach your light	I am not afraid of your brother.
سی که هونوݩ سی پیایل و ٱسپل ٱۉئؽ نڌاشتن	for they had no water for men or horses.	for they were not easy because they were frightened of catching him
ولؽ هو چیؽ نگوئڌ که ڤه کسؽ ٱجازه بڌه که نیتسه ره بۊؤره.	but he did not say anything that allowed anyone to guess his intentions.	but she did not say anything about who he had the permission to do it.
إترستوم‌ بڤینوم‌ که هر دقه چندؽ گپ اؽبۊی.	I could watch you getting taller by the minute.	I was afraid to see how much time he was.
هو من جیڤس ڤه دین سکه‌یلؽ که إخاسن گشت.	he dug into his pocket for the required coins	He threw himself on a coin that was hidden within it.
آینکی‌یل نه و نۊئه‌دار ساحل داڌوم وا پوشت.	I gave the glasses back to the coastguard.	I walked ashore at eighteen oak trees.
فرموندار هو نه مطمئن کرڌ که او پیا هنی کلۊ هڌه.	the governor assured him that the man was still mad	He confirmed that he was still a man.
هونه‌یلسوݩ نه سوئڌن و زنڳلسوݩ نه فوروئڌن.	burned their homes, and sold their women.	And they took him out of the stubble, and the clerk of the courtyard.
هو زؽر لۉ سی بی ربیه بیڌنس سیر نورفی ڤس که.	he muttered various curses on her awkwardness	he was unwilling to leave it untranslated
سی سر هو مڤلغ پنج هزار پزو ناڌن.	put a price of five thousand pesos on his head.	on which he had fifty thousand jalopies.
یه‌کولی ز جونل ز ناعلاجی قورڤونی اؽبۊن.	many lives must inevitably be sacrificed.	a bunch of young men from the madness of the pirate.
وا اومؽڌ دیربین نه بورڌ بالا.	raising the camera hopefully.	hoping she would tarry yet awhile longer.
که تموم اومؽڌلسوݩ براڤورڌه نوابیڌه بی.	that not all of their hopes had been fulfilled	that he had hoped all day would come to fruition.
اوسو کتاڤ نه ٱڤورڌ ڤه در	then pulled the volume out.	Then he pushed the door and came in.
سی همیو، هو نه ڤه رڤشتل دیه گوڌوم.	so I said it in other ways.	I've always had the latest news of her.
ولؽ تی خوم گوڌوم که لازومه که ملیتومه واپۊشنوم	but I thought it necessary to disguise my country	but you said I must give you the nationality I possessed.
کوروف نه نشوݩ داڌ.	showed the vacancy.	he showed his face.
نمایشت و رفتارؽ که ترسته بۊ تۉس نه تاحتی مؽن دل مخِرا بڤَنه.	a spectacle and demeanour to strike terror into temerity itself.	the display and behaviour of which plainly touched her heart.
یو کلیت حل ماما هڌه.	that's the solution of the mystery!	that's the solution.
بؽشتر ز هزار رۊبل ز پیللسوݩ ز دئسل هو گوڌشت بی.	more than one thousand rubles of their money had passed through his hands.	with more than one thousand rubles in his hand.
وا حڌۊڌ ده سال گوڌشته بۊ ز مۉسڤی که شوݩ ڤه شون یکؽ ز دورگلوم قڌم زیڌوم.	it must be quite ten years since I walked side by side with one of my girls.	It's been ten years since I first found my coat.
